census_id,emis,year
0001,27053.047256151123,2008
0002,16279.237445932455,2008
0003,75105.45477513809,2008
0004,22916.63050682119,2008
0005,86294.97948554247,2008
0006,15037.840887800909,2008
0007,37471.086423489956,2008
0008,15811.846700003824,2008
0009,11976.288553113558,2008
0010,34260.79400322792,2008
0011,20370.553764407494,2008
0012,1810.9993546996504,2008
0013,34059.897510258226,2008
0014,23312.059225157365,2008
0015,24787.12544650298,2008
0016,6272.629060109427,2008
0017,80504.9005110239,2008
0018,100417.14346054276,2008
0019,22722.599944137346,2008
0020,15764.940374246582,2008
0021,196329.0596835088,2008
0022,198782.47144687502,2008
0023,29356.054037680016,2008
0024,10789.228194163934,2008
0025,64402.95881393133,2008
0026,20660.737014611597,2008
0027,42783.95809826745,2008
0028,35965.51356003671,2008
0029,26138.525939332147,2008
0030,24876.08968399222,2008
0031,63969.64784585977,2008
0032,91088.50457807894,2008
0033,283393.7761220656,2008
0034,81734.79918361656,2008
0035,253342.20787092554,2008
0036,159840.49287187465,2008
0037,41629.885908649354,2008
0038,165525.24137231382,2008
0039,29579.161976022056,2008
0040,15750.440546503745,2008
0041,12325.687132339603,2008
0042,56377.84542017727,2008
0043,22616.146471587672,2008
0044,21809.690325173393,2008
0045,12496.773051658965,2008
0046,16115.243351497147,2008
0047,2104.000038492556,2008
0048,18885.777920040757,2008
0049,10188.002753130868,2008
0050,27807.265686436698,2008
0051,28829.788924212367,2008
0052,15206.188485607463,2008
0053,14457.891539273813,2008
0054,44986.31456280604,2008
0055,98440.10755597857,2008
0056,12496.409758134781,2008
0057,75825.34335776015,2008
0058,18766.038111977832,2008
0059,30070.663553250775,2008
0060,14569.727539176276,2008
0061,35135.647021693905,2008
0062,53175.70831480306,2008
0063,26952.887035388543,2008
0064,67347.38861223379,2008
0065,23233.270170530148,2008
0066,22849.084881633975,2008
0067,35995.39784021444,2008
0068,20805.371095471462,2008
0069,13154.244341395275,2008
0070,7182.644026519797,2008
0071,13892.601545391104,2008
0072,13919.31114229785,2008
0073,11692.590622804146,2008
