census_id,emis,year
0001,26457.65009960898,2010
0002,16427.803475586687,2010
0003,74485.49315664923,2010
0004,22832.22222002775,2010
0005,85904.7403757655,2010
0006,14923.624502274664,2010
0007,37450.399320265584,2010
0008,16023.002269845912,2010
0009,12176.731713935038,2010
0010,34635.930554278035,2010
0011,20757.80044268185,2010
0012,1847.046900644348,2010
0013,34804.67624716142,2010
0014,23499.293166227246,2010
0015,25036.862107490142,2010
0016,6390.444981197113,2010
0017,81368.96400573482,2010
0018,100091.00831778253,2010
0019,22723.676073959567,2010
0020,15919.47527894387,2010
0021,195646.96320546864,2010
0022,197754.8629349489,2010
0023,29495.22921645998,2010
0024,10848.542293342198,2010
0025,64548.47163974937,2010
0026,19003.58214267961,2010
0027,38977.0609681248,2010
0028,32795.336224240804,2010
0029,23791.26697925545,2010
0030,25493.567408983665,2010
0031,61459.11875129788,2010
0032,89594.75427171525,2010
0033,279659.83926574246,2010
0034,82229.30489378289,2010
0035,252166.8404105818,2010
0036,156096.1212472343,2010
0037,41090.649055862785,2010
0038,161666.59465820534,2010
0039,30013.242219177955,2010
0040,15944.32270396078,2010
0041,12491.450562955595,2010
0042,55895.07730653577,2010
0043,22584.815049128385,2010
0044,21715.220755634633,2010
0045,12615.024098023663,2010
0046,16240.819958049278,2010
0047,2132.4453963799715,2010
0048,19140.877125958974,2010
0049,10576.107166554566,2010
0050,28283.420818788916,2010
0051,29339.737528372516,2010
0052,15741.183036038678,2010
0053,14851.839142361743,2010
0054,45377.38976296438,2010
0055,99771.0019863069,2010
0056,12974.306191756574,2010
0057,77357.34450769423,2010
0058,19483.499918381123,2010
0059,30923.016027361962,2010
0060,14922.359936908386,2010
0061,34349.26016953483,2010
0062,49532.07749242706,2010
0063,27237.026553187974,2010
0064,65281.21177937366,2010
0065,22462.425098343527,2010
0066,22029.446574702353,2010
0067,36347.122981046174,2010
0068,20989.081525570124,2010
0069,13306.749897356614,2010
0070,7268.28828664916,2010
0071,14062.972466567582,2010
0072,14099.98024310425,2010
0073,11834.76663201849,2010
0074,16198.184418198163,2010
0075,21113.659292130527,2010
0076,5898.345969890199,2010
0077,9426.701383310834,2010
0078,24051.786864736918,2010
0079,16722.400459537832,2010
0080,15653.359253858427,2010
0081,18757.373014414272,2010
0082,21471.65055847555,2010
0083,22737.00068200057,2010
0084,57089.889690763266,2010
0085,40716.294804369856,2010
0086,4553.738426185009,2010
0087,68071.55652005343,2010
0088,11238.79651145331,2010
0089,43193.13836087999,2010
0090,21506.177715986963,2010
0091,34832.869497044056,2010
0092,8465.756812722166,2010
0093,2013.2759619090637,2010
0094,153.0450175470918,2010
0095,32732.868592876224,2010
0096,487.6241388100825,2010
0097,105136.62395748988,2010
0098,4999.5436932007515,2010
0099,109166.2282912728,2010
0100,113548.49864118501,2010
0101,125545.19046313145,2010
0102,58231.74751460041,2010
0103,77124.91771220905,2010
0104,113722.68092687461,2010
0105,101459.45154909986,2010
0106,147278.39671717613,2010
0107,206648.97181560786,2010
0108,106778.8976856789,2010
0109,222778.49796364183,2010
0110,150100.57351306346,2010
0111,323557.24094459176,2010
0112,232845.93176228047,2010
0113,43573.46844312059,2010
0114,55800.837180611605,2010
0115,66260.50429304535,2010
0116,163977.0910363789,2010
0117,56858.18999917465,2010
0118,37297.422394863315,2010
0119,29066.214751270058,2010
0120,115331.45642898255,2010
0121,17971.82660351773,2010
0122,65510.005710593345,2010
0123,96831.01790727087,2010
0124,22721.525682112,2010
0125,49046.582090817945,2010
0126,156969.95244099922,2010
0127,579862.7481651542,2010
0128,398412.7946435229,2010
0129,26778.77497948811,2010
0130,43525.740321908685,2010
0131,30751.851140642553,2010
0132,98128.77179996904,2010
0133,42989.1361584973,2010
0134,517878.189367417,2010
0135,501156.0225326388,2010
0136,33061.44803623259,2010
0137,27283.704957774848,2010
0138,15113.671305889797,2010
0139,33877.42333182858,2010
0140,70931.37818663346,2010
0141,61042.66892177404,2010
0142,52168.85402208831,2010
0143,40017.94205472694,2010
0144,21639.000057023226,2010
0145,36092.615997791494,2010
0146,72617.65211341475,2010
0147,92660.97433037973,2010
0148,102932.15638133163,2010
0149,12505.552994856747,2010
0150,21192.795010579146,2010
0151,10562.673459972575,2010
0152,126196.71691285577,2010
0153,48037.38017929042,2010
0154,64030.93035923147,2010
0155,23179.5043261254,2010
0156,16616.96320931071,2010
0157,38918.98801463104,2010
0158,64855.20873252837,2010
0159,63453.99602022362,2010
0160,54721.45723693965,2010
0161,19312.941232802717,2010
0162,67981.26178454203,2010
0163,18497.173461735936,2010
0164,43.233766601765474,2010
0165,1240.7372747698912,2010
0166,6706.195575444673,2010
0167,80.05010167027396,2010
0168,2124.4428401823097,2010
0169,2613.2319578418355,2010
0170,14048.64000354853,2010
0171,8212.676566960085,2010
0172,123.7691028324021,2010
0173,2005.7108033188063,2010
0174,351.3430650204115,2010
0175,5294.346363226661,2010
0176,2876.1652597660213,2010
0177,6100.825646993197,2010
0178,3738.3173753768738,2010
0179,80.394082833908,2010
0180,12183.325495911302,2010
0181,2935.426326076587,2010
0182,2822.7840630266173,2010
0183,4873.150429048896,2010
0184,35622.268571112676,2010
0185,953.6045581774664,2010
0186,287.4315807518143,2010
0187,20300.085825117247,2010
0188,1970.0215049969095,2010
0189,26448.656240345837,2010
0190,1095.8982164307315,2010
0191,11302.297536620712,2010
0192,278.6791768437413,2010
0193,3201.003077301047,2010
0194,23421.41937233175,2010
0195,767.760295996234,2010
0196,9969.331159507741,2010
0197,389.04907327292426,2010
0198,87.26303753255878,2010
0199,657.9100688579068,2010
0200,3926.360395267737,2010
0201,613.7165254193491,2010
0202,33.28981177741839,2010
0203,2460.7831952155525,2010
0204,5007.281351752809,2010
0205,821.4013248369248,2010
0206,1258.3706608263153,2010
0207,915.8513448929948,2010
0208,6349.413851897707,2010
0209,657.7810073031108,2010
0210,109.08006431816311,2010
0211,391.6306290236842,2010
0212,1791.852048524828,2010
0213,336.7319862236283,2010
0214,35.718523909193976,2010
0215,133.65651718919804,2010
0216,1260.0357792438972,2010
0217,296.0201732422893,2010
0218,158.16435748110933,2010
0219,1646.0418762585573,2010
0220,1834.1096671880441,2010
0221,659.5868972678095,2010
0222,1254.5750385573513,2010
0223,796.6375361870947,2010
0224,882.9754925981085,2010
0225,1994.534380822226,2010
0226,1581.0169042947573,2010
0227,1563.6696897296379,2010
0228,160.4893776537644,2010
0229,1419.5061486224088,2010
0230,7991.218443153136,2010
0231,1193.406371670238,2010
0232,765.2730722806898,2010
0233,7979.283373821906,2010
0234,2370.4494894709965,2010
0235,1450.0182802792883,2010
0236,276.0956015046127,2010
0237,100.67758390033678,2010
0238,961.8894320333192,2010
0239,528.2906127125746,2010
0240,115.90436411484487,2010
0241,1623.025899308831,2010
0242,959.0172769894209,2010
0243,2685.65075277519,2010
0244,456.4636191988478,2010
0245,1458.2498404689022,2010
0246,3856.6977861952932,2010
0247,438.0733602045392,2010
0248,344.1588117222247,2010
0249,7399.066006543202,2010
0250,318.64391631127796,2010
0251,41.85165365747002,2010
0252,3114.38549096269,2010
0253,3237.0232207312165,2010
0254,36.903102665519754,2010
0255,3659.282908786828,2010
0256,1051.1908231872433,2010
0257,187.10259300184728,2010
0258,1129.5330883750676,2010
0259,20175.76440496608,2010
0260,232.9360404952045,2010
0261,432.64897624547916,2010
0262,332.88207663098314,2010
0263,1291.8482831010845,2010
0264,1494.8771392258634,2010
0265,54.28732666359034,2010
0266,84.80172965046881,2010
0267,147.32293657637092,2010
0268,5231.106961558403,2010
0269,425.4729948523759,2010
0270,1765.214632776668,2010
0271,46.45965710265231,2010
0272,1281.1107520124826,2010
0273,64638.6608968268,2010
0274,948.9827019754379,2010
0275,600.0661992921068,2010
0276,727.7364779498704,2010
0277,5677.695370716291,2010
0278,789.9735934891562,2010
0279,4493.373796178087,2010
0280,65.35163503086392,2010
0281,412.57885595092387,2010
0282,75.80589216680633,2010
0283,713.0986162984409,2010
0284,167.31619620129717,2010
0285,6088.113197858322,2010
0286,128.65576175270624,2010
0287,151110.77711878662,2010
0288,204.20231411316163,2010
0289,2231.4481366969353,2010
0290,428.35134112062894,2010
0291,7996.501316607341,2010
0292,335.43123444714587,2010
0293,5796.055148961714,2010
0294,416.45543831962357,2010
0295,2143.447777376505,2010
0296,3994.3678358346474,2010
0297,1564.1094098798649,2010
0298,541.8181289123012,2010
0299,51.114086974821674,2010
0300,364.80563582012155,2010
0301,597.0967666645674,2010
0302,5580.034197057404,2010
0303,1115.35083381173,2010
0304,7841.29233581551,2010
0305,10157.302784743526,2010
0306,4210.280668602364,2010
0307,12849.852012816149,2010
0308,2312.049880711437,2010
0309,442.9535416659922,2010
0310,111.47667215371945,2010
0311,4296.901707741288,2010
0312,49.03714400641385,2010
0313,2524.982031491489,2010
0314,1287.780839794222,2010
0315,15943.98712361841,2010
0316,1365.5353530642938,2010
0317,909.1436891942092,2010
0318,7801.540355707466,2010
0319,2855.8756115292445,2010
0320,11690.607677264303,2010
0321,6179.9678021787595,2010
0322,636.9875457870503,2010
0323,5853.586715395367,2010
0324,25758.493253700115,2010
0325,2863.4119357581417,2010
0326,114.27790854155715,2010
0327,494.3949491971568,2010
0328,3155.847987148674,2010
0329,66842.87871888628,2010
0330,1108.6922617669622,2010
0331,1525.9397807543057,2010
0332,786.834993491334,2010
0333,1441.0017871073837,2010
0334,89186.47775529523,2010
0335,7455.115628283379,2010
0336,6831.929287212013,2010
0337,468.96789744885854,2010
0338,2868.103560596097,2010
0339,15819.839403941485,2010
0340,9263.69733351895,2010
0341,3431.4403286924717,2010
0342,5249.500416003522,2010
0343,540.7976391085215,2010
0344,18508.168630975266,2010
0345,2619.977833558617,2010
0346,1758.5042581665743,2010
0347,9673.592965600208,2010
0348,6750.359867964662,2010
0349,5285.357762690904,2010
0350,25126.41339531481,2010
0351,1610.519882770192,2010
0352,11580.214410084302,2010
0353,4532.930531996698,2010
0354,8167.609798106923,2010
0355,6027.2551184591275,2010
0356,6938.277494490036,2010
0357,357.0548188715756,2010
0358,11883.882110351055,2010
0359,407.45073968481057,2010
0360,457.7730020326937,2010
0361,3096.18129851491,2010
0362,70.80419030529852,2010
0363,1229.2934114163093,2010
0364,6733.0338757412155,2010
0365,15859.636953429183,2010
0366,10063.084781919608,2010
0367,1489.2687478542423,2010
0368,551.4871924488416,2010
0369,2187.5165425139626,2010
0370,2845.265424076191,2010
0371,2831.794820452,2010
0372,1631.1936637969507,2010
0373,8744.650903739272,2010
0374,1332.2741364491671,2010
0375,21925.716392653896,2010
0376,63445.65428252966,2010
0377,110.89159125840804,2010
0378,81899.82169999684,2010
0379,2374.6829060549026,2010
0380,4523.234635410586,2010
0381,2374.0353005336915,2010
0382,1099.2172199287288,2010
0383,19227.450661653686,2010
0384,1735.1174898999664,2010
0385,3968.533333204411,2010
0386,272.6155160615738,2010
0387,1981.2921741132984,2010
0388,354.21634429782324,2010
0389,20292.83193522301,2010
0390,123.5183203238531,2010
0391,26446.331433078245,2010
0392,215.46817722410054,2010
0393,4973.58953503943,2010
0394,1465.95608439256,2010
0395,18.764432869933685,2010
0396,2510.674029438452,2010
0397,1680.5477538919176,2010
0398,4648.050475438871,2010
0399,119.86483753045658,2010
0400,1144.2915652000524,2010
0401,310.49716048367765,2010
0402,583.7550567619593,2010
0403,6956.833058962107,2010
0404,640.6730762663582,2010
0405,455.925614980981,2010
0406,1408.2909183829088,2010
0407,2260.026969906588,2010
0408,279.63589103502835,2010
0409,340.5311145566634,2010
0410,408.3631663008681,2010
0411,18049.46857587029,2010
0412,606.5899575723344,2010
0413,700.3809362072986,2010
0414,651.5063253665289,2010
0415,485.7091096958196,2010
0416,98.66079781342496,2010
0417,431.67925167367383,2010
0418,1153.09303978566,2010
0419,1081.540141563463,2010
0420,45.625609265731335,2010
0421,22.68304120480209,2010
0422,1549.0681003084724,2010
0423,36.78072427923864,2010
0424,472.3499595306099,2010
0425,1250.7868070641496,2010
0426,201.9204635613251,2010
0427,326.285993422114,2010
0428,69.18009266303916,2010
0429,1397.4198956203395,2010
0430,437.1322173984014,2010
0431,685.2257540804607,2010
0432,539.1232798953464,2010
0433,482.6224092973957,2010
0434,2747.658405880487,2010
0435,1808.0479839196146,2010
0436,325.0766014835237,2010
0437,236.9681068427565,2010
0438,122.43729911258279,2010
0439,1158.8313312159569,2010
0440,822.1723787542802,2010
0441,192.86949863564158,2010
0442,513.7731202492884,2010
0443,238.783695941102,2010
0444,23.87777791008167,2010
0445,762.7109403987164,2010
0446,239.5404103299421,2010
0447,226.77107691616973,2010
0448,29.61122678269567,2010
0449,4957.528987486186,2010
0450,174.71298623829497,2010
0451,1738.100720270664,2010
0452,320.2938226811551,2010
0453,1234.857089355222,2010
0454,190.04613942918235,2010
0455,1175.4468941724126,2010
0456,435.82106657332577,2010
0457,3960.783467823935,2010
0458,4127.116665819572,2010
0459,222.60050483933932,2010
0460,2464.91450475362,2010
0461,1214.7801633742681,2010
0462,4520.840861451501,2010
0463,4596.083590927473,2010
0464,1074.9876352323388,2010
0465,1219.4775198748803,2010
0466,544.2068400322461,2010
0467,584.8781452153455,2010
0468,90.71717755778973,2010
0469,3056.8970175414624,2010
0470,5809.978177828819,2010
0471,6057.765072483451,2010
0472,4054.9315076830976,2010
0473,62.18601956792254,2010
0474,68.71637268707853,2010
0475,2124.0223741684053,2010
0476,10225.51247634856,2010
0477,141.13085752265204,2010
0478,9491.634886037848,2010
0479,8743.234920607016,2010
0480,283.9085234501177,2010
0481,38.24660073719187,2010
0482,236.4018540050958,2010
0483,2920.6913663222517,2010
0484,243.94341312732266,2010
0485,205.354324475267,2010
0486,15.60985645367874,2010
0487,1475.2622314007892,2010
0488,184.19577023464012,2010
0489,106.55651732391475,2010
0490,1861.1627339451177,2010
0491,161.44234627151857,2010
