census_id,emis,year
0570,4680.698502925466,2009
0571,1863.795043909484,2009
0572,1983.354753996892,2009
0573,832.0704081678286,2009
0574,34835.96680551234,2009
0575,1409.7593867557703,2009
0576,1342.1430842651537,2009
0577,456.26901489605166,2009
0578,1355.2024154570458,2009
0579,902.1823352995167,2009
0580,946.1550227640255,2009
0581,1422.9872714696091,2009
0582,1360.0503351417615,2009
0583,868.1544634725614,2009
0584,835.5506090455458,2009
0585,3101.674620967816,2009
0586,83.08165601511114,2009
0587,174.55999002628184,2009
0588,119.34155067976035,2009
0589,26.956633951207124,2009
0590,144.76628776234193,2009
0591,100.7188727787256,2009
0592,234.7887778192316,2009
0593,51.65974618778939,2009
0594,264.59648497692524,2009
0595,385.073937994459,2009
0596,156.68758858329997,2009
0597,152.26960744673553,2009
0598,52.662286455859096,2009
0599,1309.3180783561472,2009
0600,289.8930820092747,2009
0601,171.0213478007783,2009
0602,150.19458879650279,2009
0603,381.46694081910834,2009
0604,180.7277575234542,2009
0605,120.49159675964732,2009
0606,335.1434249444753,2009
0607,330.2436272307221,2009
0608,167.11081062345534,2009
0609,574.0290814306272,2009
0610,190.35447216287926,2009
0611,3826.3489691602686,2009
0612,1209.2434623149775,2009
0613,438.0405089780005,2009
0614,163.6759049284258,2009
0615,630.6750422707304,2009
0616,443.82623113082013,2009
0617,224.41586409427538,2009
0618,281.4687735524845,2009
0619,163.5015181898944,2009
0620,100.26257446100924,2009
0621,137.29497863759897,2009
0622,187.20734804366475,2009
0623,121.76994141577615,2009
0624,44.98839010099272,2009
0625,278.72059779484795,2009
0626,220.78198229529505,2009
0627,327.1152586098027,2009
0628,3792.8440008862394,2009
0629,110.14076168868962,2009
0630,295.04851636356375,2009
0631,1514.2835918454107,2009
0632,5639.64479553121,2009
0633,238.87569436702887,2009
0634,197.896617177605,2009
0635,408.1943842284097,2009
0636,6671.678578669705,2009
0637,917.6834467749392,2009
0638,9138.516798434419,2009
0639,1177.9548492841989,2009
0640,1035.0226461704426,2009
0641,217.5900978573584,2009
0642,1589.0233172011592,2009
0643,581.9924572586817,2009
0644,840.1220841267469,2009
0645,1282.6412628019436,2009
0646,108.52959805586849,2009
0647,752.3275333734397,2009
0648,763.905160577079,2009
0649,6312.40282015544,2009
0650,4762.439607605083,2009
0651,468.7768110419067,2009
0652,559.0740007573828,2009
0653,417.2313664121463,2009
0654,5343.385270012609,2009
0655,655.4984339928376,2009
0656,353.00946592052134,2009
0657,136.32464683823775,2009
0658,1409.0839747308619,2009
0659,2125.9532300195783,2009
0660,251.21683224299707,2009
0661,2584.5602727220075,2009
0662,1995.803585305181,2009
0663,1520.5052989056162,2009
0664,2326.2026060108856,2009
0665,1504.5516778159697,2009
0666,1394.38467861899,2009
0667,827.4476863332152,2009
0668,1122.8089775581827,2009
0669,2248.1775192679806,2009
0670,1498.2679444527173,2009
0671,1558.288602577317,2009
0672,6850.440924146965,2009
0673,2723.115511575602,2009
0674,668.2462596835202,2009
0675,5158.349073890608,2009
0676,1087.18867167084,2009
0677,1775.1440032805567,2009
0678,1404.1710210212173,2009
0679,401.6721736356629,2009
0680,424.2553552477518,2009
0681,871.3025306006085,2009
0682,8858.215235273206,2009
0683,8794.71996692623,2009
0684,12599.329954981311,2009
0685,9330.092395569907,2009
0686,17005.897361974297,2009
0687,16905.57576919698,2009
0688,20044.515381888043,2009
0689,7548.875669609866,2009
0690,13914.721892278209,2009
0691,18902.50093146423,2009
0692,12189.530056734988,2009
0693,9193.961531849904,2009
0694,1184.7422345531456,2009
0695,37309.84951494178,2009
0696,3835.348016190227,2009
0697,32431.086503227616,2009
0698,21530.64224749837,2009
0699,12901.052465134771,2009
0700,28425.29234126032,2009
0701,40921.462666066946,2009
0702,147099.90163526052,2009
0703,1589.4971129531673,2009
0704,29307.222870666566,2009
0705,1593.1225308596393,2009
0706,22803.013136019348,2009
0707,39851.81094807917,2009
