census_id,geo_name,lon,lat,country,poll,emis,eff_height
0001,ANGOLA_BENGO_AMBRIZ,13.500573856748415,-7.941839245075118,Angola,NOx,2035.1808902471566,10
0002,ANGOLA_BENGO_BULA ATUMBA,14.820908751789867,-8.634475645495783,Angola,NOx,1236.1621760254036,10
0003,ANGOLA_BENGO_DANDE,13.841710609854086,-8.53534736049627,Angola,NOx,4366.204485297472,10
0004,ANGOLA_BENGO_DEMBOS,14.552452662474186,-8.506656679922113,Angola,NOx,1138.365955298665,10
0005,ANGOLA_BENGO_NAMBUANGONGO,14.25926486683566,-8.047643790272277,Angola,NOx,4556.335236324794,10
0006,ANGOLA_BENGO_PANGO ALUQUÉM,14.467187741962098,-8.753291428515478,Angola,NOx,407.05062363654855,10
0007,ANGOLA_BENGUELA_BAÍA FARTA,13.110895429150032,-13.169353899832894,Angola,NOx,1187.5178928860444,10
0008,ANGOLA_BENGUELA_BALOMBO,14.785534807000774,-12.362142938317604,Angola,NOx,4250.37576296816,10
0009,ANGOLA_BENGUELA_BENGUELA,13.613234701433782,-12.750903810317325,Angola,NOx,520.4415999856562,10
0010,ANGOLA_BENGUELA_BOCOIO,14.273806030010297,-12.337517465231237,Angola,NOx,6811.74111639944,10
0011,ANGOLA_BENGUELA_CAIMBAMBO,13.925466200463916,-13.103370379840863,Angola,NOx,847.5850492772349,10
0012,ANGOLA_BENGUELA_CATUMBELA,13.680172800346687,-12.477296385532492,Angola,NOx,299.5546497417696,10
0013,ANGOLA_BENGUELA_CHONGOROI,13.804725364547245,-13.596741410412521,Angola,NOx,1658.1563498443727,10
0014,ANGOLA_BENGUELA_CUBAL,14.349577634106108,-13.16149142143734,Angola,NOx,2492.395313671206,10
0015,ANGOLA_BENGUELA_GANDA,14.733920867955561,-13.122131963632688,Angola,NOx,5711.335070238345,10
0016,ANGOLA_BENGUELA_LOBITO,13.886545783996153,-12.092395259332209,Angola,NOx,1135.0057349377125,10
0017,ANGOLA_BIÉ_ANDULO,16.463299708517784,-11.274658946317146,Angola,NOx,14690.145450703938,10
0018,ANGOLA_BIÉ_CAMACUPA,17.780227977541617,-12.451681506672221,Angola,NOx,10101.50852611424,10
0019,ANGOLA_BIÉ_CATABOLA,17.254341809340623,-12.147939255129183,Angola,NOx,2892.2414079505015,10
0020,ANGOLA_BIÉ_CHINGUAR,16.57220235885333,-12.562961032395926,Angola,NOx,4045.221423644056,10
0021,ANGOLA_BIÉ_CHITEMBO,17.2256685420672,-13.4761375683222,Angola,NOx,21105.204678322407,10
0022,ANGOLA_BIÉ_CUEMBA,18.450876402365434,-11.812583973776919,Angola,NOx,13581.164702969523,10
0023,ANGOLA_BIÉ_CUITO,17.0195337801636,-12.539053407735349,Angola,NOx,5980.582311049926,10
0024,ANGOLA_BIÉ_CUNHINGA,16.806485043535446,-11.988245606222938,Angola,NOx,2538.813803532243,10
0025,ANGOLA_BIÉ_NHAREA,17.157724905821997,-11.308602978499657,Angola,NOx,8257.441486353966,10
0026,ANGOLA_CABINDA_BELIZE,12.84464336058737,-4.605790961567085,Angola,NOx,217.0831661391297,10
0027,ANGOLA_CABINDA_BUCO ZAU,12.545868870473262,-4.802124175234638,Angola,NOx,52.239667373790844,10
0028,ANGOLA_CABINDA_CABINDA,12.36403326270615,-5.461872414729606,Angola,NOx,906.5584656925291,10
0029,ANGOLA_CABINDA_CACONGO,12.242228043574034,-5.043712430446504,Angola,NOx,224.395681234813,10
0030,ANGOLA_KUANDO KUBANGO_CALAI,19.414268804995988,-17.367954683212766,Angola,NOx,4732.01389315395,10
0031,ANGOLA_KUANDO KUBANGO_CUANGAR,18.15299180710266,-17.054777832805367,Angola,NOx,10194.492442280069,10
