population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,182,Malawi,3,Both,16,55-59 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,6.879880385780633,9.560902340541652,4.806842535137908
1,All Population,1,Deaths,182,Malawi,3,Both,17,60-64 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,10.638922720960585,14.43497893819209,7.4851699437243
1,All Population,1,Deaths,182,Malawi,3,Both,18,65-69 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,14.76675547894267,20.148003882278612,10.250946883482369
1,All Population,1,Deaths,182,Malawi,3,Both,19,70-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,15.354897559382511,20.677561611145457,11.40449613319725
1,All Population,1,Deaths,182,Malawi,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,14.149697221118883,19.36764038916396,10.361532541391826
1,All Population,1,Deaths,182,Malawi,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,12.832659603326837,17.561567595760238,8.955627112716906
1,All Population,1,Deaths,182,Malawi,3,Both,234,75+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,13.477528543743428,17.76512644680383,9.80479284871667
1,All Population,1,Deaths,168,Angola,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.2852721776722977,0.4377458632962412,0.18433204836506611
1,All Population,1,Deaths,168,Angola,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.8865713110659451,1.2753128508819538,0.559484476779632
1,All Population,1,Deaths,168,Angola,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,1.4116938038939901,2.076699649509329,0.9218641770598793
1,All Population,1,Deaths,168,Angola,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,2.7120143373515906,4.035675286876512,1.7537263319186702
1,All Population,1,Deaths,168,Angola,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,4.104714433371908,5.761550063474601,2.5109840738442313
1,All Population,1,Deaths,168,Angola,3,Both,15,50-54 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,9.586757347407563,13.333027758493838,5.783844619349573
1,All Population,1,Deaths,168,Angola,3,Both,16,55-59 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,16.818679109560534,23.62675401863113,9.757727001432269
1,All Population,1,Deaths,168,Angola,3,Both,17,60-64 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,29.174224684410824,43.023035872805686,17.04753708731089
1,All Population,1,Deaths,168,Angola,3,Both,18,65-69 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,43.4110867043762,61.75897593649419,25.093227943908346
