census_id,geo_name,country,mort_pertonne
0332,BOTSWANA_CHOBE_CHOBE_SATAU,Botswana,6.918974537276679e-4
0333,BOTSWANA_GABORONE_GABORONE_GABORONE,Botswana,0.015011540392406177
0334,BOTSWANA_GHANZI_CENTRAL KGALAGADI GAME RESERVE_CENTRAL KGALAGADI GAME RESERVE,Botswana,5.175889620397477e-4
0335,BOTSWANA_GHANZI_GHANZI_B. VISSER,Botswana,3.8666720614978636e-4
0336,BOTSWANA_GHANZI_GHANZI_BERE,Botswana,4.2330617813102764e-4
0337,BOTSWANA_GHANZI_GHANZI_CHARLES HILL,Botswana,5.807773686446383e-4
0338,BOTSWANA_GHANZI_GHANZI_CHARLES SHELDON,Botswana,3.5975101909792e-4
0339,BOTSWANA_GHANZI_GHANZI_CHOBOKWANE,Botswana,3.867592045931152e-4
0340,BOTSWANA_GHANZI_GHANZI_DECT ETIN,Botswana,3.931770827096944e-4
0341,BOTSWANA_GHANZI_GHANZI_DEKAR,Botswana,4.0799733039918707e-4
0342,BOTSWANA_GHANZI_GHANZI_EAST HANAHAI,Botswana,3.7496286833406286e-4
0343,BOTSWANA_GHANZI_GHANZI_GHANZI,Botswana,0.001028121017889847
0344,BOTSWANA_GHANZI_GHANZI_GROOTE LAAGTE,Botswana,3.434147300636154e-4
0345,BOTSWANA_GHANZI_GHANZI_HANS METZLER,Botswana,3.380974498271513e-4
0346,BOTSWANA_GHANZI_GHANZI_J. RANSALL,Botswana,3.2681742216530307e-4
0347,BOTSWANA_GHANZI_GHANZI_JANKI JANKI,Botswana,4.0660218372269265e-4
0348,BOTSWANA_GHANZI_GHANZI_JERUNG,Botswana,3.408423438277419e-4
0349,BOTSWANA_GHANZI_GHANZI_JOHN FARM,Botswana,4.6244273069569484e-4
0350,BOTSWANA_GHANZI_GHANZI_KACGAE,Botswana,4.3508154481700816e-4
0351,BOTSWANA_GHANZI_GHANZI_KARAKOBIS,Botswana,3.3890417937085634e-4
0352,BOTSWANA_GHANZI_GHANZI_KULE,Botswana,3.573609823656291e-4
0353,BOTSWANA_GHANZI_GHANZI_MAGONO MAGONO,Botswana,3.812500306599353e-4
0354,BOTSWANA_GHANZI_GHANZI_MAKUNDA,Botswana,3.5926442122304747e-4
0355,BOTSWANA_GHANZI_GHANZI_MASIRE'S FARM,Botswana,3.3290048370135475e-4
0356,BOTSWANA_GHANZI_GHANZI_NCOJANE,Botswana,3.696224672850494e-4
0357,BOTSWANA_GHANZI_GHANZI_NEW XADE,Botswana,3.944751209398732e-4
0358,BOTSWANA_GHANZI_GHANZI_NEW XANAGAS,Botswana,3.530881515191486e-4
0359,BOTSWANA_GHANZI_GHANZI_QABO,Botswana,4.798990098507307e-4
0360,BOTSWANA_GHANZI_GHANZI_TSOOTSHA,Botswana,4.5922325285953786e-4
0361,BOTSWANA_GHANZI_GHANZI_WEST HANAHAI,Botswana,3.679663727636257e-4
0362,BOTSWANA_JWANENG_JWANENG_JWANENG,Botswana,0.005668788554880564
0363,BOTSWANA_KGALAGADI_KGALAGADI NORTH_HUKUNTSI,Botswana,5.579690633786633e-4
0364,BOTSWANA_KGALAGADI_KGALAGADI NORTH_HUNHUKWE,Botswana,4.261604614664491e-4
0365,BOTSWANA_KGALAGADI_KGALAGADI NORTH_INALEGOLO,Botswana,5.051550695738619e-4
0366,BOTSWANA_KGALAGADI_KGALAGADI NORTH_KANG,Botswana,4.839904781913576e-4
0367,BOTSWANA_KGALAGADI_KGALAGADI NORTH_LEHUTUTU,Botswana,4.8215278084350505e-4
0368,BOTSWANA_KGALAGADI_KGALAGADI NORTH_LOKGWABE,Botswana,5.310469209600674e-4
0369,BOTSWANA_KGALAGADI_KGALAGADI NORTH_MAKE,Botswana,4.5364009187366525e-4
0370,BOTSWANA_KGALAGADI_KGALAGADI NORTH_MONONG,Botswana,4.484825088719124e-4
0371,BOTSWANA_KGALAGADI_KGALAGADI NORTH_NCAANG,Botswana,3.99791674692127e-4
0372,BOTSWANA_KGALAGADI_KGALAGADI NORTH_NGWATLE,Botswana,4.654864610932239e-4
0373,BOTSWANA_KGALAGADI_KGALAGADI NORTH_PHUDUHUDU,Botswana,4.7481986192985883e-4
0374,BOTSWANA_KGALAGADI_KGALAGADI NORTH_TSHANE,Botswana,4.893258678509581e-4
0375,BOTSWANA_KGALAGADI_KGALAGADI NORTH_UKWI,Botswana,4.0695121525890447e-4
0376,BOTSWANA_KGALAGADI_KGALAGADI NORTH_ZUTSWA,Botswana,5.022858587689697e-4
0377,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_BOGOGOBO,Botswana,8.400247845292166e-4
0378,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_BOKSPITS,Botswana,6.105706467711074e-4
0379,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_BRAY,Botswana,8.745513847349156e-4
0380,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_GACHIBANA,Botswana,8.697841669368718e-4
0381,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_KHISA,Botswana,6.590158542726767e-4
0382,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_KHUIS,Botswana,8.172092787225896e-4
0383,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_KHWAWA,Botswana,7.21481501213655e-4
0384,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_KOKOTSHA,Botswana,6.674886676238314e-4
0385,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_KOLONKWANE,Botswana,7.847399507316085e-4
0386,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_MAKOPONG,Botswana,7.333078266152197e-4
0387,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_MALESHE,Botswana,7.46488569988169e-4
0388,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_MARALALENG,Botswana,7.290409439075303e-4
0389,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_MAUBELO,Botswana,5.777273967439282e-4
0390,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_MIDDLEPITS,Botswana,9.188163736029151e-4
0391,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_MOLOPO FARMS,Botswana,8.611519936290149e-4
0392,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_OMAWENENO,Botswana,7.904611640401812e-4
0393,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_PHEPHENG/DRAAIHOEK,Botswana,6.172804876630147e-4
0394,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_RAPPLES PAN,Botswana,8.804378288432288e-4
0395,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_STRUIZENDAM,Botswana,0.0010961205820143884
0396,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_TSABONG,Botswana,0.0011320696911596242
0397,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_VAALHOEK,Botswana,8.594330647884528e-4
0398,BOTSWANA_KGALAGADI_KGALAGADI SOUTH_WERDA,Botswana,6.244201239951506e-4
0399,BOTSWANA_KGATLENG_KGATLENG_ARTISIA,Botswana,0.0028465356103808863
0400,BOTSWANA_KGATLENG_KGATLENG_BOKAA,Botswana,0.005592166393812396
0401,BOTSWANA_KGATLENG_KGATLENG_DIKGONNYE,Botswana,0.0024773264695888944
0402,BOTSWANA_KGATLENG_KGATLENG_DIKWIDIDI,Botswana,0.005390010314023275
0403,BOTSWANA_KGATLENG_KGATLENG_KGOMODIATSHABA,Botswana,0.0020875992759600624
0404,BOTSWANA_KGATLENG_KGATLENG_KHURUTSHE,Botswana,0.0016053982505760834
0405,BOTSWANA_KGATLENG_KGATLENG_LESHIBITSE,Botswana,0.00196180340477
0406,BOTSWANA_KGATLENG_KGATLENG_MABALANE,Botswana,0.003398525405189686
0407,BOTSWANA_KGATLENG_KGATLENG_MALOLWANE,Botswana,0.0033563837136761235
0408,BOTSWANA_KGATLENG_KGATLENG_MALOTWANA SIDING,Botswana,0.003798852202917223
0409,BOTSWANA_KGATLENG_KGATLENG_MATEBELENG,Botswana,0.007074496800964876
0410,BOTSWANA_KGATLENG_KGATLENG_MMATHUBUDUKWANE,Botswana,0.0034829239845904597
0411,BOTSWANA_KGATLENG_KGATLENG_MOCHUDI,Botswana,0.003178837024603908
0412,BOTSWANA_KGATLENG_KGATLENG_MODIPANE,Botswana,0.004557484392067565
0413,BOTSWANA_KGATLENG_KGATLENG_MORWA,Botswana,0.006041996206704318
0414,BOTSWANA_KGATLENG_KGATLENG_OLIPHANTS DRIFT,Botswana,0.002871523275516984
0415,BOTSWANA_KGATLENG_KGATLENG_OODI,Botswana,0.0076217195431767144
0416,BOTSWANA_KGATLENG_KGATLENG_PILANE STATION,Botswana,0.005274769203511737
0417,BOTSWANA_KGATLENG_KGATLENG_RAMONAKA,Botswana,0.0032024177966767133
0418,BOTSWANA_KGATLENG_KGATLENG_RAMOTLABAKI,Botswana,0.0020306436157694566
0419,BOTSWANA_KGATLENG_KGATLENG_RASESA,Botswana,0.004127011115073203
0420,BOTSWANA_KGATLENG_KGATLENG_SIKWANE,Botswana,0.004318112740449922
0421,BOTSWANA_KWENENG_KWENENG EAST_BDF MOGODITSHANE,Botswana,0.07757283597265582
0422,BOTSWANA_KWENENG_KWENENG EAST_BOATLANAME,Botswana,0.001783194742954312
0423,BOTSWANA_KWENENG_KWENENG EAST_DIKGATLHONG,Botswana,0.002871757471193887
0424,BOTSWANA_KWENENG_KWENENG EAST_DITSHUKUDU,Botswana,0.002638853345961904
0425,BOTSWANA_KWENENG_KWENENG EAST_GABANE,Botswana,0.005430435146365179
0426,BOTSWANA_KWENENG_KWENENG EAST_GAKGATLA,Botswana,0.0032734851606895845
0427,BOTSWANA_KWENENG_KWENENG EAST_GAKUTLO,Botswana,0.0045919485519412785
0428,BOTSWANA_KWENENG_KWENENG EAST_GAMODUBU,Botswana,0.003537256935475852
0429,BOTSWANA_KWENENG_KWENENG EAST_HATSALATLADI,Botswana,0.0019570126876841767
0430,BOTSWANA_KWENENG_KWENENG EAST_KGOPE,Botswana,0.003283410250270232
0431,BOTSWANA_KWENENG_KWENENG EAST_KOPONG,Botswana,0.004877483302526618
0432,BOTSWANA_KWENENG_KWENENG EAST_KUBUNG,Botswana,0.002176838247182612
0433,BOTSWANA_KWENENG_KWENENG EAST_KUMAKWANE,Botswana,0.005601524771491007
0434,BOTSWANA_KWENENG_KWENENG EAST_KWENENG,Botswana,0.002014924581242583
0435,BOTSWANA_KWENENG_KWENENG EAST_LENTSWELETAU,Botswana,0.002488148587291557
0436,BOTSWANA_KWENENG_KWENENG EAST_LEOLOGANE,Botswana,0.0014443046116956349
0437,BOTSWANA_KWENENG_KWENENG EAST_LEPHEPHE,Botswana,0.0016045373470197017
0438,BOTSWANA_KWENENG_KWENENG EAST_LOSILAKGOKONG,Botswana,0.0019852797931700834
0439,BOTSWANA_KWENENG_KWENENG EAST_MAHETLWE,Botswana,0.002533264530179567
0440,BOTSWANA_KWENENG_KWENENG EAST_MEDIE,Botswana,0.0022277777340972177
0441,BOTSWANA_KWENENG_KWENENG EAST_METSIMOTLHABE,Botswana,0.008288154203739274
0442,BOTSWANA_KWENENG_KWENENG EAST_MMANKGODI,Botswana,0.004207135599405699
0443,BOTSWANA_KWENENG_KWENENG EAST_MMANOKO,Botswana,0.003084408881770005
0444,BOTSWANA_KWENENG_KWENENG EAST_MMATSETA,Botswana,0.009392764200274377
0445,BOTSWANA_KWENENG_KWENENG EAST_MMOPANE,Botswana,0.007823078349912341
0446,BOTSWANA_KWENENG_KWENENG EAST_MOGODITSHANE,Botswana,0.015093030659557085
0447,BOTSWANA_KWENENG_KWENENG EAST_MOGONONO,Botswana,0.0023345251312477957
0448,BOTSWANA_KWENENG_KWENENG EAST_MOKOLODI,Botswana,0.012596127295599639
0449,BOTSWANA_KWENENG_KWENENG EAST_MOLEPOLOLE,Botswana,0.002343784343648017
0450,BOTSWANA_KWENENG_KWENENG EAST_RAMAPHATLE,Botswana,0.004222251393368528
0451,BOTSWANA_KWENENG_KWENENG EAST_SHADISHADI,Botswana,0.0014584535859648014
0452,BOTSWANA_KWENENG_KWENENG EAST_SOJWE,Botswana,0.0017486029135303568
0453,BOTSWANA_KWENENG_KWENENG EAST_THAMAGA,Botswana,0.0034336219551666914
0454,BOTSWANA_KWENENG_KWENENG EAST_TLOANENG,Botswana,0.00593398034828905
0455,BOTSWANA_KWENENG_KWENENG WEST_BOTLHAPATLOU,Botswana,0.0017005289936839756
0456,BOTSWANA_KWENENG_KWENENG WEST_DIPHUDUHUDU,Botswana,0.0013435599382081585
0457,BOTSWANA_KWENENG_KWENENG WEST_DITSHEGWANE,Botswana,0.0013469870550382376
0458,BOTSWANA_KWENENG_KWENENG WEST_DUTLWE,Botswana,6.809427251307212e-4
0459,BOTSWANA_KWENENG_KWENENG WEST_KAUDWANE,Botswana,8.976629428958475e-4
0460,BOTSWANA_KWENENG_KWENENG WEST_KHUDUMELAPYE,Botswana,0.001291522182261345
0461,BOTSWANA_KWENENG_KWENENG WEST_KOTOLANAME,Botswana,0.0018206700991735352
0462,BOTSWANA_KWENENG_KWENENG WEST_LETLHAKENG,Botswana,0.0012511041721756965
0463,BOTSWANA_KWENENG_KWENENG WEST_MABOANE,Botswana,8.643280822919785e-4
0464,BOTSWANA_KWENENG_KWENENG WEST_MALWELWE,Botswana,0.001739059648545221
0465,BOTSWANA_KWENENG_KWENENG WEST_MANTSHWABISI,Botswana,0.001514571319564582
0466,BOTSWANA_KWENENG_KWENENG WEST_MARATSHWANE,Botswana,0.0015408194533124322
0467,BOTSWANA_KWENENG_KWENENG WEST_METSIBOTLHOKO,Botswana,0.001093841081194821
0468,BOTSWANA_KWENENG_KWENENG WEST_MONWANE,Botswana,0.0015977357237170996
0469,BOTSWANA_KWENENG_KWENENG WEST_MOSHAWENG,Botswana,0.0014834161972783698
0470,BOTSWANA_KWENENG_KWENENG WEST_MOTOKWE,Botswana,5.766400626811867e-4
0471,BOTSWANA_KWENENG_KWENENG WEST_NGWARE,Botswana,0.0012033282319287694
0472,BOTSWANA_KWENENG_KWENENG WEST_SALAJWE,Botswana,8.715727087425025e-4
0473,BOTSWANA_KWENENG_KWENENG WEST_SERINANE,Botswana,0.0016307960031632924
0474,BOTSWANA_KWENENG_KWENENG WEST_SESUNG,Botswana,0.0013608576252409086
0475,BOTSWANA_KWENENG_KWENENG WEST_SORILATHOLO,Botswana,9.97509015470706e-4
0476,BOTSWANA_KWENENG_KWENENG WEST_TAKATOKWANE,Botswana,7.291276112012456e-4
0477,BOTSWANA_KWENENG_KWENENG WEST_THEBEPHATSHWA,Botswana,0.001901835952811328
0478,BOTSWANA_KWENENG_KWENENG WEST_TSETSENG,Botswana,5.347839760348028e-4
0479,BOTSWANA_KWENENG_KWENENG WEST_TSWAANE,Botswana,6.082506566792041e-4
0480,BOTSWANA_LOBATSE_LOBATSE_LOBATSE,Botswana,0.0068630070882239325
0481,BOTSWANA_NORTH EAST_NORTH EAST_BOTALAOTE,Botswana,0.002453955486110995
0482,BOTSWANA_NORTH EAST_NORTH EAST_BUTALE,Botswana,0.0023626362786363
0483,BOTSWANA_NORTH EAST_NORTH EAST_DITLADI,Botswana,0.0025463193994249666
0484,BOTSWANA_NORTH EAST_NORTH EAST_GAMBULE,Botswana,0.002385232178019964
0485,BOTSWANA_NORTH EAST_NORTH EAST_GULUBANE,Botswana,0.0030423939839717487
0486,BOTSWANA_NORTH EAST_NORTH EAST_GUNGWE,Botswana,0.00244848702046393
0487,BOTSWANA_NORTH EAST_NORTH EAST_HASKINS FARM,Botswana,0.0031244991984628453
0488,BOTSWANA_NORTH EAST_NORTH EAST_JACKALAS 1,Botswana,0.0024721712231492382
0489,BOTSWANA_NORTH EAST_NORTH EAST_JACKALAS 2,Botswana,0.002767372777717508
0490,BOTSWANA_NORTH EAST_NORTH EAST_JOHANNES KACHEJOHN,Botswana,0.0027418670367941583
0491,BOTSWANA_NORTH EAST_NORTH EAST_KALAKAMATI,Botswana,0.0023677737923759774
0492,BOTSWANA_NORTH EAST_NORTH EAST_KGARI,Botswana,0.0024432055854540927
0493,BOTSWANA_NORTH EAST_NORTH EAST_LETSHOLATHEBE,Botswana,0.002292681066657724
0494,BOTSWANA_NORTH EAST_NORTH EAST_MABUDZANE,Botswana,0.0026358174921533592
0495,BOTSWANA_NORTH EAST_NORTH EAST_MAKALENG,Botswana,0.002586966299149874
0496,BOTSWANA_NORTH EAST_NORTH EAST_MAMBO,Botswana,0.0025434321130586315
0497,BOTSWANA_NORTH EAST_NORTH EAST_MAPOKA,Botswana,0.0024311563956242142
0498,BOTSWANA_NORTH EAST_NORTH EAST_MASINGWANENG,Botswana,0.0025789581811798135
0499,BOTSWANA_NORTH EAST_NORTH EAST_MASUKWANE,Botswana,0.00251671540248214
0500,BOTSWANA_NORTH EAST_NORTH EAST_MASUNGA,Botswana,0.002771909452865976
0501,BOTSWANA_NORTH EAST_NORTH EAST_MATENGE,Botswana,0.0025749305621440535
0502,BOTSWANA_NORTH EAST_NORTH EAST_MATSHELAGABEDI,Botswana,0.003437012415078042
0503,BOTSWANA_NORTH EAST_NORTH EAST_MATSILOJE,Botswana,0.0025872894426954003
0504,BOTSWANA_NORTH EAST_NORTH EAST_MBALAMBI,Botswana,0.00232805168279942
0505,BOTSWANA_NORTH EAST_NORTH EAST_MOROKA,Botswana,0.0025210784019060475
0506,BOTSWANA_NORTH EAST_NORTH EAST_MOSOJANE,Botswana,0.0024462238641626477
0507,BOTSWANA_NORTH EAST_NORTH EAST_MOWANA,Botswana,0.0024952854373431507
0508,BOTSWANA_NORTH EAST_NORTH EAST_MULAMBAKWENA,Botswana,0.002532541652465757
0509,BOTSWANA_NORTH EAST_NORTH EAST_NLAKHWANE,Botswana,0.002430960271794309
0510,BOTSWANA_NORTH EAST_NORTH EAST_PATAYAMATEBELE,Botswana,0.002662356438397481
0511,BOTSWANA_NORTH EAST_NORTH EAST_POLE,Botswana,0.002407127680955193
0512,BOTSWANA_NORTH EAST_NORTH EAST_RAMOKGWEBANA,Botswana,0.002564579121275196
0513,BOTSWANA_NORTH EAST_NORTH EAST_SECHELE,Botswana,0.0023330384930813253
0514,BOTSWANA_NORTH EAST_NORTH EAST_SEKAKANGWE,Botswana,0.002489865586642446
0515,BOTSWANA_NORTH EAST_NORTH EAST_SENYAWE,Botswana,0.0024256238607921403
0516,BOTSWANA_NORTH EAST_NORTH EAST_SHASHE BRIDGE,Botswana,0.002766870838456502
0517,BOTSWANA_NORTH EAST_NORTH EAST_SIVIYA,Botswana,0.0026070007615104722
0518,BOTSWANA_NORTH EAST_NORTH EAST_TATI SIDING,Botswana,0.003922283349410775
0519,BOTSWANA_NORTH EAST_NORTH EAST_THEMASHANGA,Botswana,0.0024050631671988314
0520,BOTSWANA_NORTH EAST_NORTH EAST_TOTENG,Botswana,0.002450158085641773
0521,BOTSWANA_NORTH EAST_NORTH EAST_TSAMAYA,Botswana,0.0028705146632779905
0522,BOTSWANA_NORTH EAST_NORTH EAST_TSHESEBE,Botswana,0.0027331824592985287
0523,BOTSWANA_NORTH EAST_NORTH EAST_VUKWI,Botswana,0.0023468393331343364
0524,BOTSWANA_NORTH EAST_NORTH EAST_ZWENSHAMBE,Botswana,0.002477714316191155
0525,BOTSWANA_NORTH WEST_NGAMILAND DELTA_NGAMILAND DELTA,Botswana,7.271686274777869e-4
0526,BOTSWANA_NORTH WEST_NGAMILAND EAST_BODIBENG,Botswana,5.032692868668172e-4
0527,BOTSWANA_NORTH WEST_NGAMILAND EAST_BOTLHATLOGO,Botswana,4.8509581140712026e-4
0528,BOTSWANA_NORTH WEST_NGAMILAND EAST_CHANOGA,Botswana,8.267749711236543e-4
0529,BOTSWANA_NORTH WEST_NGAMILAND EAST_HABU,Botswana,5.275715751220562e-4
0530,BOTSWANA_NORTH WEST_NGAMILAND EAST_KARENG,Botswana,5.030478355502841e-4
0531,BOTSWANA_NORTH WEST_NGAMILAND EAST_KGAKGE/MAKAKUNG,Botswana,4.8155898181919597e-4
0532,BOTSWANA_NORTH WEST_NGAMILAND EAST_KOMANA,Botswana,6.544462408631864e-4
0533,BOTSWANA_NORTH WEST_NGAMILAND EAST_MABABE,Botswana,0.0011965905098528214
0534,BOTSWANA_NORTH WEST_NGAMILAND EAST_MAKALAMABEDI,Botswana,5.062114322888327e-4
0535,BOTSWANA_NORTH WEST_NGAMILAND EAST_MATLAPANA,Botswana,9.454558579816292e-4
0536,BOTSWANA_NORTH WEST_NGAMILAND EAST_MATSAUDI/SAKAPNAE,Botswana,9.822745829838996e-4
0537,BOTSWANA_NORTH WEST_NGAMILAND EAST_MAUN,Botswana,0.0010460491871332404
0538,BOTSWANA_NORTH WEST_NGAMILAND EAST_PHUDUHUDU,Botswana,0.0010118136344917333
0539,BOTSWANA_NORTH WEST_NGAMILAND EAST_SANKUYO,Botswana,0.001161882081343676
0540,BOTSWANA_NORTH WEST_NGAMILAND EAST_SEHITHWA,Botswana,5.081084143570821e-4
0541,BOTSWANA_NORTH WEST_NGAMILAND EAST_SEMBOYO,Botswana,4.3583291467976627e-4
0542,BOTSWANA_NORTH WEST_NGAMILAND EAST_SHOROBE,Botswana,9.348348029137339e-4
0543,BOTSWANA_NORTH WEST_NGAMILAND EAST_TOTENG,Botswana,5.563899039551381e-4
0544,BOTSWANA_NORTH WEST_NGAMILAND EAST_TSAO,Botswana,4.563649567464177e-4
0545,BOTSWANA_NORTH WEST_NGAMILAND WEST_BEETSHA,Botswana,7.149180322714626e-4
0546,BOTSWANA_NORTH WEST_NGAMILAND WEST_CHUKUMUCHU,Botswana,5.347949479595892e-4
0547,BOTSWANA_NORTH WEST_NGAMILAND WEST_ERETSHA,Botswana,7.018402670409742e-4
0548,BOTSWANA_NORTH WEST_NGAMILAND WEST_ETSHA 1,Botswana,6.334137026157953e-4
0549,BOTSWANA_NORTH WEST_NGAMILAND WEST_ETSHA 13,Botswana,7.776978325614021e-4
0550,BOTSWANA_NORTH WEST_NGAMILAND WEST_ETSHA 6,Botswana,7.01435784214717e-4
0551,BOTSWANA_NORTH WEST_NGAMILAND WEST_GANI,Botswana,5.284432832851927e-4
0552,BOTSWANA_NORTH WEST_NGAMILAND WEST_GONUTSUGA,Botswana,6.74765798352929e-4
0553,BOTSWANA_NORTH WEST_NGAMILAND WEST_GUDINGWA,Botswana,7.622358726551419e-4
0554,BOTSWANA_NORTH WEST_NGAMILAND WEST_GUMARE,Botswana,7.186012328361155e-4
0555,BOTSWANA_NORTH WEST_NGAMILAND WEST_IKOGA,Botswana,7.087702866893214e-4
0556,BOTSWANA_NORTH WEST_NGAMILAND WEST_KAJAJA,Botswana,6.946168021959913e-4
0557,BOTSWANA_NORTH WEST_NGAMILAND WEST_KAUXWHI,Botswana,8.044603783591483e-4
0558,BOTSWANA_NORTH WEST_NGAMILAND WEST_MOGOMOTHO,Botswana,6.638668964469052e-4
0559,BOTSWANA_NORTH WEST_NGAMILAND WEST_MOHEMBO EAST,Botswana,8.539395562578089e-4
0560,BOTSWANA_NORTH WEST_NGAMILAND WEST_MOHEMBO WEST,Botswana,8.222859771667547e-4
0561,BOTSWANA_NORTH WEST_NGAMILAND WEST_MOKGACHA,Botswana,7.044258168586004e-4
0562,BOTSWANA_NORTH WEST_NGAMILAND WEST_NGARANGE,Botswana,6.798072930929496e-4
0563,BOTSWANA_NORTH WEST_NGAMILAND WEST_NOKANENG,Botswana,4.91154665612276e-4
0564,BOTSWANA_NORTH WEST_NGAMILAND WEST_NXAMASERE,Botswana,6.711051796520402e-4
0565,BOTSWANA_NORTH WEST_NGAMILAND WEST_NXAUNXAU,Botswana,5.271502279510947e-4
0566,BOTSWANA_NORTH WEST_NGAMILAND WEST_QANGWA,Botswana,4.590387162723309e-4
0567,BOTSWANA_NORTH WEST_NGAMILAND WEST_SAMOCHEMA,Botswana,7.468801583549279e-4
0568,BOTSWANA_NORTH WEST_NGAMILAND WEST_SEKONDOMBORO,Botswana,6.762325980385667e-4
0569,BOTSWANA_NORTH WEST_NGAMILAND WEST_SEPOPA,Botswana,6.860367160529253e-4
0570,BOTSWANA_NORTH WEST_NGAMILAND WEST_SERONGA,Botswana,7.024626771596428e-4
0571,BOTSWANA_NORTH WEST_NGAMILAND WEST_SHAKAWE,Botswana,7.118013639483309e-4
0572,BOTSWANA_NORTH WEST_NGAMILAND WEST_TUBU,Botswana,5.490966630916163e-4
0573,BOTSWANA_NORTH WEST_NGAMILAND WEST_XAKAO,Botswana,7.674840712916742e-4
0574,BOTSWANA_NORTH WEST_NGAMILAND WEST_XAXA,Botswana,3.71738588412795e-4
0575,BOTSWANA_NORTH WEST_NGAMILAND WEST_XHAUGA,Botswana,6.542282984701796e-4
0576,BOTSWANA_ORAPA_ORAPA_ORAPA,Botswana,0.0014804956304713447
0577,BOTSWANA_SELIBE PHIKWE_SELIBE PHIKWE_SELIBE PHIKWE,Botswana,0.005503109139091495
0578,BOTSWANA_SOUTH EAST_SOUTH EAST_DOORN LAAGTE,Botswana,0.0034602049412649875
0579,BOTSWANA_SOUTH EAST_SOUTH EAST_HILDAVALE,Botswana,0.002477846992731101
0580,BOTSWANA_SOUTH EAST_SOUTH EAST_LOBATSE ESTATES,Botswana,0.00403288073846794
0581,BOTSWANA_SOUTH EAST_SOUTH EAST_MOGOBANE,Botswana,0.003987086546081794
0582,BOTSWANA_SOUTH EAST_SOUTH EAST_OTSE,Botswana,0.0037709353829512935
0583,BOTSWANA_SOUTH EAST_SOUTH EAST_RAMOTSWA,Botswana,0.0054513706869290714
0584,BOTSWANA_SOUTH EAST_SOUTH EAST_RAMOTSWA STATION/TAUNG,Botswana,0.004681210004345661
0585,BOTSWANA_SOUTH EAST_SOUTH EAST_TLOKWENG,Botswana,0.007270990109035475
0586,BOTSWANA_SOUTHERN_BAROLONG_BETHEL,Botswana,0.002571063352157568
0587,BOTSWANA_SOUTHERN_BAROLONG_BOROBADILEPE,Botswana,0.002492728937935458
0588,BOTSWANA_SOUTHERN_BAROLONG_DIGAWANA,Botswana,0.0031165614259774776
0589,BOTSWANA_SOUTHERN_BAROLONG_DIKHUKHUNG,Botswana,0.0016032940409604227
0590,BOTSWANA_SOUTHERN_BAROLONG_DINATSHANA,Botswana,0.002543309585063707
0591,BOTSWANA_SOUTHERN_BAROLONG_DITLHARAPA,Botswana,0.0019632731358765958
0592,BOTSWANA_SOUTHERN_BAROLONG_GAMAJALELA,Botswana,0.002313788151018622
0593,BOTSWANA_SOUTHERN_BAROLONG_GATHWANE,Botswana,0.0028546205467132996
0594,BOTSWANA_SOUTHERN_BAROLONG_GOOD HOPE,Botswana,0.002988461006420957
0595,BOTSWANA_SOUTHERN_BAROLONG_HEBRON,Botswana,0.0020747669634033467
0596,BOTSWANA_SOUTHERN_BAROLONG_KANGWE,Botswana,0.0015627429001688036
0597,BOTSWANA_SOUTHERN_BAROLONG_KGORO,Botswana,0.00289259156524914
0598,BOTSWANA_SOUTHERN_BAROLONG_LEJWANA,Botswana,0.0027107417925299644
0599,BOTSWANA_SOUTHERN_BAROLONG_LEPORUNG,Botswana,0.001677317511062385
0600,BOTSWANA_SOUTHERN_BAROLONG_LOGAGANE,Botswana,0.0022762198453874583
0601,BOTSWANA_SOUTHERN_BAROLONG_LORWANA,Botswana,0.0027094023330019794
0602,BOTSWANA_SOUTHERN_BAROLONG_MABULE,Botswana,0.001435516728788352
0603,BOTSWANA_SOUTHERN_BAROLONG_MADINGWANA,Botswana,0.002568259023841657
0604,BOTSWANA_SOUTHERN_BAROLONG_MAGORIAPITSE,Botswana,0.0018074636601537106
0605,BOTSWANA_SOUTHERN_BAROLONG_MAKOKWE,Botswana,0.0024844991730108776
0606,BOTSWANA_SOUTHERN_BAROLONG_MALOKAGANYANE,Botswana,0.002472811365517117
