census_id,geo_name,country,base_PM25
0953,MOZAMBIQUE_NAMPULA_MECONTA_7 DE ABRIL,Mozambique,0.9068506685471016
0954,MOZAMBIQUE_NAMPULA_MECONTA_CORRANE,Mozambique,0.8415399929300751
0955,MOZAMBIQUE_NAMPULA_MECONTA_MECONTA,Mozambique,0.903821774702052
0956,MOZAMBIQUE_NAMPULA_MECONTA_NAMIALO,Mozambique,0.9074004396188886
0957,MOZAMBIQUE_NAMPULA_MECUBÚRI_MECUBÚRI,Mozambique,0.6393497549203158
0958,MOZAMBIQUE_NAMPULA_MECUBÚRI_MILHANA,Mozambique,0.6161172317444339
0959,MOZAMBIQUE_NAMPULA_MECUBÚRI_MUITE,Mozambique,0.6033185532365304
0960,MOZAMBIQUE_NAMPULA_MECUBÚRI_NANIMA,Mozambique,0.6788955529578515
0961,MOZAMBIQUE_NAMPULA_MEMBA_CHIPENE,Mozambique,0.6102044878871434
0962,MOZAMBIQUE_NAMPULA_MEMBA_LURIO,Mozambique,0.5625810209983624
0963,MOZAMBIQUE_NAMPULA_MEMBA_MAZUA,Mozambique,0.630638673451205
0964,MOZAMBIQUE_NAMPULA_MEMBA_MEMBA,Mozambique,0.703027279862264
0965,MOZAMBIQUE_NAMPULA_MOGINCUAL_NAMINGE,Mozambique,0.6422676506442881
0966,MOZAMBIQUE_NAMPULA_MOGINCUAL_QUIXAXE,Mozambique,0.7581351843757325
0967,MOZAMBIQUE_NAMPULA_MOGOVOLAS_CALIPO,Mozambique,0.8142881574113618
0968,MOZAMBIQUE_NAMPULA_MOGOVOLAS_ILUTE,Mozambique,0.7992516992732828
0969,MOZAMBIQUE_NAMPULA_MOGOVOLAS_MUATUA,Mozambique,0.7874919421717042
0970,MOZAMBIQUE_NAMPULA_MOGOVOLAS_NAMETIL SEDE,Mozambique,0.8350050544289891
0971,MOZAMBIQUE_NAMPULA_MOGOVOLAS_NANHUPO RIO,Mozambique,0.8023206010186013
0972,MOZAMBIQUE_NAMPULA_MOMA_CHALAUA,Mozambique,0.7812389700022823
0973,MOZAMBIQUE_NAMPULA_MOMA_MACONE SEDE,Mozambique,0.7768845639554769
0974,MOZAMBIQUE_NAMPULA_MONAPO_ITUCULO,Mozambique,0.8339295867293747
0975,MOZAMBIQUE_NAMPULA_MONAPO_MONAPO SEDE,Mozambique,0.7941419654888336
0976,MOZAMBIQUE_NAMPULA_MONAPO_NETIA,Mozambique,0.8571534410148454
0977,MOZAMBIQUE_NAMPULA_MOSSURIL_LUNGA,Mozambique,0.6631608052448665
0978,MOZAMBIQUE_NAMPULA_MOSSURIL_MATIBANE,Mozambique,0.7197932450369458
0979,MOZAMBIQUE_NAMPULA_MOSSURIL_MOSSURIL SEDE,Mozambique,0.7516669778212477
0980,MOZAMBIQUE_NAMPULA_MUECATE_IMALA,Mozambique,0.6530625183613052
0981,MOZAMBIQUE_NAMPULA_MUECATE_MUCOLUANE,Mozambique,0.7299741553607129
0982,MOZAMBIQUE_NAMPULA_MUECATE_MUECATE,Mozambique,0.7919781296401744
0983,MOZAMBIQUE_NAMPULA_MURRUPULA_CHINGA,Mozambique,0.8328374900824744
0984,MOZAMBIQUE_NAMPULA_MURRUPULA_MURRUPULA,Mozambique,0.8419814036357408
0985,MOZAMBIQUE_NAMPULA_MURRUPULA_NIHESSIUE,Mozambique,0.8377370519035854
0986,MOZAMBIQUE_NAMPULA_NACALA-A-VELHA_COVO,Mozambique,0.7486254332680373
0987,MOZAMBIQUE_NAMPULA_NACALA-A-VELHA_NACALA-A-VELHA,Mozambique,0.8478999700562238
0988,MOZAMBIQUE_NAMPULA_NACALA-PORTO_MUANONA,Mozambique,0.8613200282648517
0989,MOZAMBIQUE_NAMPULA_NACALA-PORTO_MUTIVA,Mozambique,0.7369388493924909
0990,MOZAMBIQUE_NAMPULA_NACARÔA_INTETE,Mozambique,0.7146990144608197
0991,MOZAMBIQUE_NAMPULA_NACARÔA_NACARÔA,Mozambique,0.7147108505001252
0992,MOZAMBIQUE_NAMPULA_NACARÔA_SAUA-SAUA,Mozambique,0.6531513822842594
0993,MOZAMBIQUE_NAMPULA_RAPALE_MUTIVAZE,Mozambique,0.805732634060253
0994,MOZAMBIQUE_NAMPULA_RAPALE_NAMAITA,Mozambique,0.8928031223283249
0995,MOZAMBIQUE_NAMPULA_RAPALE_RAPALE,Mozambique,0.8269517515886273
0996,MOZAMBIQUE_NAMPULA_RIBÁUÈ_CUNLE,Mozambique,0.787467258249251
0997,MOZAMBIQUE_NAMPULA_RIBÁUÈ_IAPALA,Mozambique,0.832102410665551
0998,MOZAMBIQUE_NAMPULA_RIBÁUÈ_RIBÁUÈ,Mozambique,0.6931315575513
0999,MOZAMBIQUE_NIASSA_CHIMBONILA_CHIMBONILA,Mozambique,0.6036035771555122
1000,MOZAMBIQUE_NIASSA_CHIMBONILA_LIONE,Mozambique,0.7933435005203071
1001,MOZAMBIQUE_NIASSA_CHIMBONILA_MEPONDA,Mozambique,0.6322977293201975
1002,MOZAMBIQUE_NIASSA_CIDADE DE LICHINGA_CIDADE DE LICHINGA,Mozambique,0.7805811780843641
1003,MOZAMBIQUE_NIASSA_CUAMBA_CIDADE DE CUAMBA,Mozambique,0.8446282751635918
1004,MOZAMBIQUE_NIASSA_CUAMBA_ETATARA,Mozambique,0.8520705172471674
1005,MOZAMBIQUE_NIASSA_CUAMBA_LÚRIO,Mozambique,0.7690663129067234
1006,MOZAMBIQUE_NIASSA_CUAMBA_MEPICA,Mozambique,0.8316948100673722
1007,MOZAMBIQUE_NIASSA_LAGO_CÓBUE,Mozambique,0.4698034276862569
1008,MOZAMBIQUE_NIASSA_LAGO_LUNHO,Mozambique,0.4870220471430617
1009,MOZAMBIQUE_NIASSA_LAGO_MANIAMBA,Mozambique,0.563469949060093
1010,MOZAMBIQUE_NIASSA_LAGO_MELULUCA,Mozambique,0.589134850622832
1011,MOZAMBIQUE_NIASSA_LAGO_METANGULA,Mozambique,0.5411479965099376
1012,MOZAMBIQUE_NIASSA_MAJUNE_MALANGA,Mozambique,0.3916818982130216
1013,MOZAMBIQUE_NIASSA_MAJUNE_MUAQUIA,Mozambique,0.40541894912191284
1014,MOZAMBIQUE_NIASSA_MAJUNE_NAIRRUBI,Mozambique,0.4785385338917413
1015,MOZAMBIQUE_NIASSA_MANDIMBA_LISSIETE,Mozambique,0.8740495037080456
1016,MOZAMBIQUE_NIASSA_MANDIMBA_MITANDE,Mozambique,0.661150851142766
1017,MOZAMBIQUE_NIASSA_MARRUPA_MARRANGIRA,Mozambique,0.28731970189353107
1018,MOZAMBIQUE_NIASSA_MARRUPA_MARRUPA SEDE,Mozambique,0.3428946687351675
1019,MOZAMBIQUE_NIASSA_MARRUPA_NUNGO,Mozambique,0.3740676205267535
1020,MOZAMBIQUE_NIASSA_MAÚA_MAIACA,Mozambique,0.5109931543693492
1021,MOZAMBIQUE_NIASSA_MAÚA_MAÚA,Mozambique,0.44771547430713765
1022,MOZAMBIQUE_NIASSA_MAVAGO_MAVAGO SEDE,Mozambique,0.3178547624286877
1023,MOZAMBIQUE_NIASSA_MAVAGO_MSAWIZE,Mozambique,0.3108209574094357
1024,MOZAMBIQUE_NIASSA_MECANHELAS_CHIUTA,Mozambique,0.9448651329439219
1025,MOZAMBIQUE_NIASSA_MECANHELAS_INSACA,Mozambique,1.2125439596161667
1026,MOZAMBIQUE_NIASSA_MECULA_MATONDOVELA,Mozambique,0.27726075461451116
1027,MOZAMBIQUE_NIASSA_MECULA_MECULA SEDE,Mozambique,0.23957252055331885
1028,MOZAMBIQUE_NIASSA_METARICA_NACUMUA,Mozambique,0.605263016617374
1029,MOZAMBIQUE_NIASSA_METARICA_NAMICUNDI,Mozambique,0.6091609863418797
1030,MOZAMBIQUE_NIASSA_MUEMBE_CHICONONO,Mozambique,0.38778849085545963
1031,MOZAMBIQUE_NIASSA_MUEMBE_MUEMBE,Mozambique,0.46199698075042
1032,MOZAMBIQUE_NIASSA_NGAUMA_ITEPELA,Mozambique,0.6166558644706561
1033,MOZAMBIQUE_NIASSA_NGAUMA_MASSANGULO,Mozambique,0.757803533709482
1034,MOZAMBIQUE_NIASSA_NIPEPE_MULUCO,Mozambique,0.4235801585860562
1035,MOZAMBIQUE_NIASSA_NIPEPE_NIPEPE SEDE,Mozambique,0.48977464873307497
1036,MOZAMBIQUE_NIASSA_SANGA_LUSSIMBESSE,Mozambique,0.6133921461461629
1037,MOZAMBIQUE_NIASSA_SANGA_MACALOGE,Mozambique,0.382196540878627
1038,MOZAMBIQUE_NIASSA_SANGA_MATCHEDJE,Mozambique,0.35250234913880685
1039,MOZAMBIQUE_NIASSA_SANGA_UNANGO,Mozambique,0.49268870784314756
1040,MOZAMBIQUE_SOFALA_BÚZI_BÚZI SEDE,Mozambique,1.6587037951172816
1041,MOZAMBIQUE_SOFALA_BÚZI_ESTAQUINHA,Mozambique,1.6151446206641096
1042,MOZAMBIQUE_SOFALA_BÚZI_NOVA SOFALA,Mozambique,1.5151578827952696
1043,MOZAMBIQUE_SOFALA_CAIA_CAIA SEDE,Mozambique,1.494391753812132
1044,MOZAMBIQUE_SOFALA_CAIA_MURRACA,Mozambique,1.5543063358304015
1045,MOZAMBIQUE_SOFALA_CAIA_SENA,Mozambique,1.5177245996277609
1046,MOZAMBIQUE_SOFALA_CHEMBA_CHEMBA,Mozambique,1.6317364575995124
1047,MOZAMBIQUE_SOFALA_CHEMBA_CHIRAMBA,Mozambique,1.6181652320033588
1048,MOZAMBIQUE_SOFALA_CHEMBA_MULIMA,Mozambique,1.4662980021358223
1049,MOZAMBIQUE_SOFALA_CHERINGOMA_INHAMINGA,Mozambique,1.404666422214428
1050,MOZAMBIQUE_SOFALA_CHERINGOMA_INHAMITANGA,Mozambique,1.4826019686401803
1051,MOZAMBIQUE_SOFALA_CHIBABAVA_CHIBABAVA,Mozambique,1.8102053232980169
1052,MOZAMBIQUE_SOFALA_CHIBABAVA_GOONDA SEDE,Mozambique,1.7999419165719688
1053,MOZAMBIQUE_SOFALA_CHIBABAVA_MUXUNGUE,Mozambique,1.6018454764312064
1054,MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_CHIVEVE,Mozambique,1.7394096523112654
1055,MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_MANGA LAFORTE,Mozambique,1.610912194067632
1056,MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_MUNHAVA,Mozambique,1.7164090556241764
1057,MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_NHANGAU,Mozambique,1.489835695344065
1058,MOZAMBIQUE_SOFALA_DONDO_CIDADE DE DONDO,Mozambique,1.5612526366116994
1059,MOZAMBIQUE_SOFALA_DONDO_MAFAMBISSE,Mozambique,1.635981180090568
1060,MOZAMBIQUE_SOFALA_DONDO_SAVANE,Mozambique,1.416188227717352
1061,MOZAMBIQUE_SOFALA_GORONGOSA_CANDA,Mozambique,1.8375757016092
1062,MOZAMBIQUE_SOFALA_GORONGOSA_GORONGOSA,Mozambique,1.6486608391414246
1063,MOZAMBIQUE_SOFALA_GORONGOSA_VUNDUZI,Mozambique,1.6933434865606003
1064,MOZAMBIQUE_SOFALA_MACHANGA_CHILOANE,Mozambique,1.3430714669983868
1065,MOZAMBIQUE_SOFALA_MACHANGA_DIVINHE,Mozambique,1.4102363195150838
1066,MOZAMBIQUE_SOFALA_MACHANGA_MACHANGA,Mozambique,1.4605305448506034
1067,MOZAMBIQUE_SOFALA_MARÍNGUÈ_CANXIXE,Mozambique,1.4399963298806588
1068,MOZAMBIQUE_SOFALA_MARÍNGUÈ_MARÍNGUÈ SEDE,Mozambique,1.4823576117126633
1069,MOZAMBIQUE_SOFALA_MARÍNGUÈ_SUBUE,Mozambique,1.5150943022479213
1070,MOZAMBIQUE_SOFALA_MARROMEU_CHUPANGA,Mozambique,1.5095866738339245
1071,MOZAMBIQUE_SOFALA_MARROMEU_MARROMEU,Mozambique,1.357314178129839
1072,MOZAMBIQUE_SOFALA_MUANZA_GALINHA,Mozambique,1.3830203775541658
1073,MOZAMBIQUE_SOFALA_MUANZA_MUANZA,Mozambique,1.512698101350188
1074,MOZAMBIQUE_SOFALA_NHAMATANDA_NHAMATANDA,Mozambique,1.9003988121202555
1075,MOZAMBIQUE_SOFALA_NHAMATANDA_TICA,Mozambique,1.7018339565084195
1076,MOZAMBIQUE_TETE_ANGÓNIA_DOMUE,Mozambique,1.9099993992509503
1077,MOZAMBIQUE_TETE_ANGÓNIA_ULONGUE,Mozambique,2.1755469425908895
1078,MOZAMBIQUE_TETE_CAHORA BASSA_CHINTHOLO,Mozambique,1.4597406143742706
1079,MOZAMBIQUE_TETE_CAHORA BASSA_CHITIMA,Mozambique,1.3166269452817954
1080,MOZAMBIQUE_TETE_CAHORA BASSA_SONGO,Mozambique,1.4081115537574886
1081,MOZAMBIQUE_TETE_CHANGARA_CHIOCO,Mozambique,1.452819368249974
1082,MOZAMBIQUE_TETE_CHANGARA_LUENHA,Mozambique,1.7416032789125995
1083,MOZAMBIQUE_TETE_CHIFUNDE_CHIFUNDE,Mozambique,1.3348625819425712
1084,MOZAMBIQUE_TETE_CHIFUNDE_MUALADZI,Mozambique,1.6120966648668442
1085,MOZAMBIQUE_TETE_CHIFUNDE_NSADZO,Mozambique,1.435761929488907
1086,MOZAMBIQUE_TETE_CHIÚTA_KAZULA,Mozambique,1.4044465810545663
1087,MOZAMBIQUE_TETE_CHIÚTA_MANJE,Mozambique,1.4671434843301423
1088,MOZAMBIQUE_TETE_CIDADE DE TETE_CIDADE DE TETE,Mozambique,1.5723507444033853
1089,MOZAMBIQUE_TETE_DÔA_DÔA,Mozambique,1.8632666300232543
1090,MOZAMBIQUE_TETE_MACANGA_CHIDZOLOMONDO,Mozambique,1.7005016946613405
1091,MOZAMBIQUE_TETE_MACANGA_FURANCUNGO,Mozambique,1.9853059228761314
1092,MOZAMBIQUE_TETE_MÁGOÈ_CHINTHOPO,Mozambique,1.7777229605731115
1093,MOZAMBIQUE_TETE_MÁGOÈ_MPHENDE,Mozambique,1.434906885025214
1094,MOZAMBIQUE_TETE_MÁGOÈ_MUCUMBURA,Mozambique,1.3560617198749272
1095,MOZAMBIQUE_TETE_MARARA_MARARA,Mozambique,1.5597619409404366
1096,MOZAMBIQUE_TETE_MARÁVIA_CHIPERA,Mozambique,1.2930252979088008
1097,MOZAMBIQUE_TETE_MARÁVIA_CHIPUTO,Mozambique,1.2545644174552646
1098,MOZAMBIQUE_TETE_MARÁVIA_FINGOE,Mozambique,1.2120252180293938
1099,MOZAMBIQUE_TETE_MARÁVIA_MALOWERA,Mozambique,1.1753371546557887
1100,MOZAMBIQUE_TETE_MOATIZE_KAMBULATSITSI,Mozambique,1.46568281788258
1101,MOZAMBIQUE_TETE_MOATIZE_MOATIZE,Mozambique,1.6304271204993712
1102,MOZAMBIQUE_TETE_MOATIZE_ZOBUE,Mozambique,1.4600633498410094
1103,MOZAMBIQUE_TETE_MUTARARA_CHARRE,Mozambique,1.8514684362904248
1104,MOZAMBIQUE_TETE_MUTARARA_INHANGOMA,Mozambique,1.7719012807892036
1105,MOZAMBIQUE_TETE_MUTARARA_NHAMAYABUE,Mozambique,1.6693756840688403
1106,MOZAMBIQUE_TETE_TSANGANO_NTENGO-WAMBALAME,Mozambique,1.874102870833624
1107,MOZAMBIQUE_TETE_TSANGANO_TSANGANO,Mozambique,1.5754435040723251
1108,MOZAMBIQUE_TETE_ZUMBO_MUZE,Mozambique,1.3796105973289143
1109,MOZAMBIQUE_TETE_ZUMBO_ZAMBUE,Mozambique,1.5862376914352803
1110,MOZAMBIQUE_TETE_ZUMBO_ZUMBO,Mozambique,1.4339246997807913
1111,MOZAMBIQUE_ZAMBÉZIA_ALTO MOLÓCUÈ_ALTO MOLÓCUÈ SEDE,Mozambique,0.9317724583958982
1112,MOZAMBIQUE_ZAMBÉZIA_ALTO MOLÓCUÈ_NAUELA,Mozambique,0.8624231332621966
1113,MOZAMBIQUE_ZAMBÉZIA_CHINDE_CHINDE SEDE,Mozambique,1.2434785065786655
1114,MOZAMBIQUE_ZAMBÉZIA_CHINDE_MICAUNE,Mozambique,1.2739074783234037
1115,MOZAMBIQUE_ZAMBÉZIA_DERRE_GUERISSA,Mozambique,1.5025822057351415
1116,MOZAMBIQUE_ZAMBÉZIA_DERRE_MACHINDO,Mozambique,1.3422829017881777
1117,MOZAMBIQUE_ZAMBÉZIA_GILÉ_ALTO LIGONHA,Mozambique,0.825114606422654
1118,MOZAMBIQUE_ZAMBÉZIA_GILÉ_GILÉ,Mozambique,0.8352572331489294
1119,MOZAMBIQUE_ZAMBÉZIA_GURUÈ_CIDADE DE GURUÈ,Mozambique,1.0491553453616715
1120,MOZAMBIQUE_ZAMBÉZIA_GURUÈ_LIOMA,Mozambique,0.8711346540118292
1121,MOZAMBIQUE_ZAMBÉZIA_GURUÈ_MEPUAGIUA,Mozambique,1.0770610160616116
1122,MOZAMBIQUE_ZAMBÉZIA_ILE_ILE,Mozambique,1.08174735091296
1123,MOZAMBIQUE_ZAMBÉZIA_ILE_SOCONE,Mozambique,1.0842130073206968
1124,MOZAMBIQUE_ZAMBÉZIA_INHASSUNGE_GONHANE,Mozambique,1.2447352893529582
1125,MOZAMBIQUE_ZAMBÉZIA_INHASSUNGE_MUCUPIA,Mozambique,1.3163441653140442
1126,MOZAMBIQUE_ZAMBÉZIA_LUABO_CHIMBADZO,Mozambique,1.4687661648490111
1127,MOZAMBIQUE_ZAMBÉZIA_LUABO_SAMORA MACHEL,Mozambique,1.348036651003608
1128,MOZAMBIQUE_ZAMBÉZIA_LUGELA_LUGELA SEDE,Mozambique,1.228732507349583
1129,MOZAMBIQUE_ZAMBÉZIA_LUGELA_MUABANAMA,Mozambique,1.4099522744122481
1130,MOZAMBIQUE_ZAMBÉZIA_LUGELA_MUNHAMADE,Mozambique,1.1807419653698301
1131,MOZAMBIQUE_ZAMBÉZIA_LUGELA_TACUANE,Mozambique,1.3973222001362364
1132,MOZAMBIQUE_ZAMBÉZIA_MAGANJA DA COSTA_MAGANJA DA COSTA,Mozambique,1.0547313086196541
1133,MOZAMBIQUE_ZAMBÉZIA_MAGANJA DA COSTA_NANTE,Mozambique,1.1140056606272124
1134,MOZAMBIQUE_ZAMBÉZIA_MILANGE_MAJAUA,Mozambique,2.2872490175149665
1135,MOZAMBIQUE_ZAMBÉZIA_MILANGE_MILANGE SEDE,Mozambique,1.842285255665867
1136,MOZAMBIQUE_ZAMBÉZIA_MILANGE_MONGUE,Mozambique,1.9020964319715896
1137,MOZAMBIQUE_ZAMBÉZIA_MOCUBA_CIDADE DE MOCUBA,Mozambique,1.1712067911233315
1138,MOZAMBIQUE_ZAMBÉZIA_MOCUBA_MUGEBA,Mozambique,1.0810761020562671
1139,MOZAMBIQUE_ZAMBÉZIA_MOCUBA_NAMANJAVIRA,Mozambique,1.292327214389907
1140,MOZAMBIQUE_ZAMBÉZIA_MOCUBELA_BAJONE,Mozambique,0.930003714801936
1141,MOZAMBIQUE_ZAMBÉZIA_MOCUBELA_MOCUBELA,Mozambique,0.9858837349679038
1142,MOZAMBIQUE_ZAMBÉZIA_MOLUMBO_CORROMANA,Mozambique,1.7062506171323428
1143,MOZAMBIQUE_ZAMBÉZIA_MOLUMBO_MOLUMBO SEDE,Mozambique,1.3258234190079679
1144,MOZAMBIQUE_ZAMBÉZIA_MOPEIA_CAMPO,Mozambique,1.356417695928381
1145,MOZAMBIQUE_ZAMBÉZIA_MOPEIA_MOPEIA SEDE,Mozambique,1.597326765623683
1146,MOZAMBIQUE_ZAMBÉZIA_MORRUMBALA_CHIRE,Mozambique,1.747913836434527
1147,MOZAMBIQUE_ZAMBÉZIA_MORRUMBALA_MEGAZA,Mozambique,1.9274762564688346
1148,MOZAMBIQUE_ZAMBÉZIA_MORRUMBALA_MORRUMBALA SEDE,Mozambique,1.7169867455267935
1149,MOZAMBIQUE_ZAMBÉZIA_MULEVALA_CHIRACO,Mozambique,0.9548173739522942
1150,MOZAMBIQUE_ZAMBÉZIA_MULEVALA_M BAUANE,Mozambique,1.0070781175285062
1151,MOZAMBIQUE_ZAMBÉZIA_NAMACURRA_MACUSE,Mozambique,1.1691404894874902
1152,MOZAMBIQUE_ZAMBÉZIA_NAMACURRA_MALEI,Mozambique,1.2257367796097793
1153,MOZAMBIQUE_ZAMBÉZIA_NAMACURRA_NAMACURRA SEDE,Mozambique,1.198489895536129
1154,MOZAMBIQUE_ZAMBÉZIA_NAMARROI_NAMARROI,Mozambique,1.2296788914311154
1155,MOZAMBIQUE_ZAMBÉZIA_NAMARROI_REGONE,Mozambique,1.1796416383410326
1156,MOZAMBIQUE_ZAMBÉZIA_NICOADALA_MUNHONHA,Mozambique,1.3014031736204337
1157,MOZAMBIQUE_ZAMBÉZIA_NICOADALA_NICOADALA SEDE,Mozambique,1.2425060946447004
1158,MOZAMBIQUE_ZAMBÉZIA_PEBANE_MULELA,Mozambique,0.8183938964421034
1159,MOZAMBIQUE_ZAMBÉZIA_PEBANE_NABURI,Mozambique,0.7952394609979644
1160,MOZAMBIQUE_ZAMBÉZIA_PEBANE_PEBANE SEDE,Mozambique,0.8687319408250336
1161,MOZAMBIQUE_ZAMBÉZIA_QUELIMANE_MAQUIVAL,Mozambique,1.2385981244841666
1162,MOZAMBIQUE_ZAMBÉZIA_QUELIMANE_QUELIMANE,Mozambique,1.2765766637259253
1163,MOZAMBIQUE_SOFALA_CIDADE DA BEIRA_INHAMIZUA,Mozambique,1.6591061916207406
1164,MOZAMBIQUE_CABO DELGADO_QUISSANGA_QUISSANGA,Mozambique,0.40078939419303117
1165,MOZAMBIQUE_ZAMBÉZIA_NICOADALA_NAMACATA,Mozambique,1.2233391673278389
1166,NAMIBIA_ZAMBEZI_KABBE,Namibia,1.4378170804001522
1167,NAMIBIA_ZAMBEZI_KATIMA MULILO RURAL,Namibia,1.4458303878200967
1168,NAMIBIA_ZAMBEZI_KATIMA MULILO URBAN,Namibia,1.4155844646540836
1169,NAMIBIA_ZAMBEZI_KONGOLA,Namibia,1.1034956951813506
1170,NAMIBIA_ZAMBEZI_LINYANTI,Namibia,1.199941134273821
1171,NAMIBIA_ZAMBEZI_SIBBINDA,Namibia,1.3313646543299265
1172,NAMIBIA_ERONGO_ARANDIS,Namibia,0.6908419497736458
1173,NAMIBIA_ERONGO_DAURES,Namibia,0.6746227049719995
1174,NAMIBIA_ERONGO_KARIBIB,Namibia,0.8707855497795742
1175,NAMIBIA_ERONGO_OMARURU,Namibia,0.8071359762930925
1176,NAMIBIA_ERONGO_SWAKOPMUND,Namibia,0.7655142882299535
1177,NAMIBIA_ERONGO_WALVIS BAY RURAL,Namibia,0.8290523286570931
1178,NAMIBIA_ERONGO_WALVIS BAY URBAN,Namibia,1.0164838788384685
1179,NAMIBIA_HARDAP_GIBEON,Namibia,0.9500059822250266
1180,NAMIBIA_HARDAP_MARIENTAL RURAL,Namibia,1.4105819591510786
1181,NAMIBIA_HARDAP_MARIENTAL URBAN,Namibia,1.1555692893952982
1182,NAMIBIA_HARDAP_REHOBOTH RURAL,Namibia,1.0448359864428198
1183,NAMIBIA_HARDAP_REHOBOTH URBAN EAST,Namibia,1.1092167477279482
1184,NAMIBIA_HARDAP_REHOBOTH URBAN WEST,Namibia,1.1203692509837795
1185,NAMIBIA_//KARAS_BERSEBA,Namibia,1.131068994975983
1186,NAMIBIA_//KARAS_KARASBURG,Namibia,1.3723759534219147
1187,NAMIBIA_//KARAS_KEETMANSHOOP RURAL,Namibia,1.465177160219326
1188,NAMIBIA_//KARAS_KEETMANSHOOP URBAN,Namibia,1.288898783662739
1189,NAMIBIA_//KARAS_LUDERITZ,Namibia,0.8975212886074497
1190,NAMIBIA_//KARAS_ORANJEMUND,Namibia,1.0315823290285109
1191,NAMIBIA_KAVANGO EAST_MASHARE,Namibia,0.9223493053829197
1192,NAMIBIA_KAVANGO EAST_MUKWE,Namibia,1.0318105049050121
1193,NAMIBIA_KAVANGO EAST_NDIYONA,Namibia,0.9503895960293749
1194,NAMIBIA_KAVANGO EAST_RUNDU RURAL WEST,Namibia,0.869803295681842
1195,NAMIBIA_KAVANGO EAST_RUNDU URBAN,Namibia,0.8361819358902575
1196,NAMIBIA_KAVANGO EAST_RUNDU RURAL EAST,Namibia,0.8544208538464635
1197,NAMIBIA_KHOMAS_TOBIAS HAINYEKO,Namibia,1.3173555776363983
1198,NAMIBIA_KHOMAS_KATUTURA CENTRAL,Namibia,1.4315061668720421
1199,NAMIBIA_KHOMAS_KATUTURA EAST,Namibia,1.3746527337236465
1200,NAMIBIA_KHOMAS_KHOMASDAL NORTH,Namibia,1.4420095947527471
1201,NAMIBIA_KHOMAS_SOWETO,Namibia,1.3765491687969402
1202,NAMIBIA_KHOMAS_SAMORA MACHEL,Namibia,1.4054734335247092
1203,NAMIBIA_KHOMAS_WINDHOEK EAST,Namibia,1.3508031051394902
1204,NAMIBIA_KHOMAS_WINDHOEK RURAL,Namibia,1.0859654782185553
1205,NAMIBIA_KHOMAS_WINDHOEK WEST,Namibia,1.3957949412414363
1206,NAMIBIA_KHOMAS_MOSES //GAROEB,Namibia,1.231051310164448
1207,NAMIBIA_KUNENE_EPUPA,Namibia,0.48357673234629034
1208,NAMIBIA_KUNENE_KAMANAJB,Namibia,0.7211739716465763
1209,NAMIBIA_KUNENE_KHORIXAS,Namibia,0.606068469486412
1210,NAMIBIA_KUNENE_OPUWO,Namibia,0.5468908928635279
1211,NAMIBIA_KUNENE_OUTJO,Namibia,0.8070628652411154
1212,NAMIBIA_KUNENE_SESFONTEIN,Namibia,0.5225894202570649
1213,NAMIBIA_OHANGWENA_EENHANA,Namibia,0.9152992570209261
1214,NAMIBIA_OHANGWENA_ENDOLA,Namibia,0.9360726011992576
1215,NAMIBIA_OHANGWENA_ENGELA,Namibia,0.8766898445601201
1216,NAMIBIA_OHANGWENA_EPEMBE,Namibia,0.8926856155952071
1217,NAMIBIA_OHANGWENA_OHANGWENA,Namibia,0.8969643483415208
1218,NAMIBIA_OHANGWENA_OKONGO,Namibia,0.8187306193836343
1219,NAMIBIA_OHANGWENA_OMUNDAUNGILO,Namibia,0.9341687941674308
1220,NAMIBIA_OHANGWENA_ONDOBE,Namibia,0.9192906731973213
1221,NAMIBIA_OHANGWENA_ONGENGA,Namibia,0.8530403829940298
1222,NAMIBIA_OHANGWENA_OSHIKANGO,Namibia,0.9309376954372007
1223,NAMIBIA_OHANGWENA_OMULONGA,Namibia,0.9305512447096369
1224,NAMIBIA_OMAHEKE_AMINUIS,Namibia,1.3431570268269712
1225,NAMIBIA_OMAHEKE_GOBABIS,Namibia,1.214236063851182
1226,NAMIBIA_OMAHEKE_KALAHARI,Namibia,1.3205876195049258
1227,NAMIBIA_OMAHEKE_OTJINENE,Namibia,1.039796394487046
1228,NAMIBIA_OMAHEKE_OTJOMBINDE,Namibia,1.2805425087930202
1229,NAMIBIA_OMAHEKE_STEINHAUSEN,Namibia,1.1164926375522324
1230,NAMIBIA_OMAHEKE_EPUKIRO,Namibia,1.1406770175207335
1231,NAMIBIA_OMUSATI_ANAMULENGE,Namibia,0.8003203919261017
1232,NAMIBIA_OMUSATI_ELIM,Namibia,0.8671492753963508
1233,NAMIBIA_OMUSATI_ETAYI,Namibia,0.8865724243732174
1234,NAMIBIA_OMUSATI_OGONGO,Namibia,0.8296520539274335
1235,NAMIBIA_OMUSATI_OKAHAO,Namibia,0.72894938044271
1236,NAMIBIA_OMUSATI_OKALONGO,Namibia,0.8235840330968962
1237,NAMIBIA_OMUSATI_ONESI,Namibia,0.7120606885560881
1238,NAMIBIA_OMUSATI_OSHIKUKU,Namibia,0.8639526195727165
1239,NAMIBIA_OMUSATI_OUTAPI,Namibia,0.7683272268377213
