geo_name,lon,lat,country,census_id
ANGOLA_CABINDA_CABINDA,12.36403326270615,-5.461872414729606,Angola,0028
ANGOLA_CABINDA_CACONGO,12.242228043574034,-5.043712430446504,Angola,0029
ANGOLA_KUANDO KUBANGO_CALAI,19.414268804995988,-17.367954683212766,Angola,0030
ANGOLA_KUANDO KUBANGO_CUANGAR,18.15299180710266,-17.054777832805367,Angola,0031
ANGOLA_KUANDO KUBANGO_CUCHI,16.962579756983985,-14.692891199511664,Angola,0032
ANGOLA_KUANDO KUBANGO_CUITO CUANAVALE,18.841355039845936,-14.950150376556852,Angola,0033
ANGOLA_KUANDO KUBANGO_DIRICO,20.825162039879295,-17.52729673830151,Angola,0034
ANGOLA_KUANDO KUBANGO_MAVINGA,20.292091111981065,-16.124977275218903,Angola,0035
ANGOLA_KUANDO KUBANGO_MENONGUE,17.745373647024998,-15.225709939331868,Angola,0036
ANGOLA_KUANDO KUBANGO_NANCOVA,18.73240828489362,-16.388826303005242,Angola,0037
ANGOLA_KUANDO KUBANGO_RIVUNGO,21.95105197046031,-16.860900758284263,Angola,0038
ANGOLA_KWANZA NORTE_AMBACA,15.509119051943488,-8.223269097816729,Angola,0039
ANGOLA_KWANZA NORTE_BANGA,15.153253461606287,-8.689616530469744,Angola,0040
ANGOLA_KWANZA NORTE_BOLONGONGO,15.113302487330705,-8.382132376680488,Angola,0041
ANGOLA_KWANZA NORTE_CAMBAMBE,14.521816633134614,-9.433964278230446,Angola,0042
ANGOLA_KWANZA NORTE_CAZENGO,14.779870946066733,-9.320031680889498,Angola,0043
ANGOLA_KWANZA NORTE_GOLUNGO ALTO,14.666387710001,-9.076507922069805,Angola,0044
ANGOLA_KWANZA NORTE_LUCALA,15.238258650636386,-9.139267281380702,Angola,0045
ANGOLA_KWANZA NORTE_NGONGUEMBO,14.901663408090647,-8.902563767131948,Angola,0046
ANGOLA_KWANZA NORTE_QUICULUNGO,15.319625776448795,-8.49002907643525,Angola,0047
ANGOLA_KWANZA NORTE_SAMBA CAJÚ,15.494620704324683,-8.808515207926657,Angola,0048
ANGOLA_KWANZA SUL_AMBOIM,14.409446053756277,-10.888247311555114,Angola,0049
ANGOLA_KWANZA SUL_CASSONGUE,14.969245996228281,-11.823486279155278,Angola,0050
ANGOLA_KWANZA SUL_CELA,15.327509138494797,-11.286611386444985,Angola,0051
ANGOLA_KWANZA SUL_CONDA,14.457113187835018,-11.173469665594153,Angola,0052
ANGOLA_KWANZA SUL_EBO,14.756355439021709,-10.954311333786544,Angola,0053
ANGOLA_KWANZA SUL_LIBOLO,14.990540118658812,-10.063463539441377,Angola,0054
ANGOLA_KWANZA SUL_MUSSENDE,15.978658982493396,-10.268786589120642,Angola,0055
ANGOLA_KWANZA SUL_PORTO AMBOIM,13.942283729197893,-10.627805552833145,Angola,0056
ANGOLA_KWANZA SUL_QUIBALA,15.335713103750756,-10.699008506951671,Angola,0057
ANGOLA_KWANZA SUL_QUILENDA,14.370237419617364,-10.524491857097443,Angola,0058
ANGOLA_KWANZA SUL_SELES,14.50091627350989,-11.457587720793851,Angola,0059
ANGOLA_KWANZA SUL_SUMBE,14.04934311345206,-11.49811492361192,Angola,0060
ANGOLA_CUNENE_CAHAMA,14.247669093888437,-16.41710354139286,Angola,0061
ANGOLA_CUNENE_CUANHAMA,16.320547599774045,-16.48223334568777,Angola,0062
ANGOLA_CUNENE_CUROCA,13.788175609536145,-16.932294476395295,Angola,0063
ANGOLA_CUNENE_CUVELAI,16.136146428177735,-15.746368160393057,Angola,0064
ANGOLA_CUNENE_NAMACUNDE,16.606272115792553,-17.074018548021083,Angola,0065
ANGOLA_CUNENE_OMBADJA,14.941895100531925,-16.768959146811532,Angola,0066
ANGOLA_HUAMBO_BAILUNDO,15.850466201739053,-11.950050465566608,Angola,0067
ANGOLA_HUAMBO_CAÁLA,15.572188198073116,-13.27102876067493,Angola,0068
ANGOLA_HUAMBO_CACHIUNGO,16.319644201016246,-12.759421533499594,Angola,0069
ANGOLA_HUAMBO_ECUNHA,15.49134958273524,-12.53401934231182,Angola,0070
ANGOLA_HUAMBO_HUAMBO,15.79536569507517,-12.819324307871682,Angola,0071
ANGOLA_HUAMBO_LONDUIMBALI,15.292015045757923,-12.235996591708586,Angola,0072
ANGOLA_HUAMBO_LONGONJO,15.22279516795389,-13.084757821818668,Angola,0073
ANGOLA_HUAMBO_MUNGO,16.20588037491343,-11.755072951814116,Angola,0074
ANGOLA_HUAMBO_CHICALA CHOLOHANGA,16.092706109508978,-12.95985009260693,Angola,0075
ANGOLA_HUAMBO_CHINJENJE,14.940107561316543,-12.818781665594054,Angola,0076
ANGOLA_HUAMBO_UCUMA,15.15058241504692,-12.745033355569538,Angola,0077
ANGOLA_HUÍLA_CACONDA,15.158416365277283,-13.778376463063532,Angola,0078
ANGOLA_HUÍLA_CACULA,14.291948368736596,-14.437668897988177,Angola,0079
ANGOLA_HUÍLA_CALUQUEMBE,14.553605248971426,-13.943434135545042,Angola,0080
ANGOLA_HUÍLA_CHIBIA,13.860963321337298,-15.220319449437994,Angola,0081
ANGOLA_HUÍLA_CHICOMBA,15.019421703365952,-14.30430435864405,Angola,0082
ANGOLA_HUÍLA_CHIPINDO,15.73591828652565,-13.88531948048917,Angola,0083
ANGOLA_HUÍLA_CUVANGO,16.318716983084595,-14.2140670585581,Angola,0084
ANGOLA_HUÍLA_GAMBOS,14.0555441801658,-15.836380299367216,Angola,0085
ANGOLA_HUÍLA_HUMPATA,13.37340825793292,-15.07711619840059,Angola,0086
ANGOLA_HUÍLA_JAMBA,15.84246469273556,-14.813136321719922,Angola,0087
ANGOLA_HUÍLA_LUBANGO,13.74650625251509,-14.782265363665282,Angola,0088
ANGOLA_HUÍLA_MATALA,15.162569522619448,-15.264035381319765,Angola,0089
ANGOLA_HUÍLA_QUILENGUES,13.926712495367244,-14.10284606537322,Angola,0090
ANGOLA_HUÍLA_QUIPUNGO,14.584346812183863,-15.11197852346331,Angola,0091
ANGOLA_LUANDA_BELAS,13.174021473379,-9.08837444152561,Angola,0092
ANGOLA_LUANDA_CACUACO,13.451339905381309,-8.81991357363531,Angola,0093
ANGOLA_LUANDA_CAZENGA,13.300213504677842,-8.82313810517484,Angola,0094
ANGOLA_LUANDA_ICOLO E BENGO,13.862681054977354,-9.152861347234415,Angola,0095
ANGOLA_LUANDA_LUANDA,13.252264930379923,-8.85095461326464,Angola,0096
ANGOLA_LUANDA_QUISSAMA,13.850629524262196,-9.831116523016574,Angola,0097
ANGOLA_LUANDA_VIANA,13.400581493461187,-9.003465052028048,Angola,0098
ANGOLA_LUNDA NORTE_CAMBULO,21.496387269915466,-7.900107950052335,Angola,0099
ANGOLA_LUNDA NORTE_CAPENDA CAMULEMBA,18.86907773627034,-9.675389036317052,Angola,0100
ANGOLA_LUNDA NORTE_CAUNGULA,18.82247560938972,-8.340339422591542,Angola,0101
ANGOLA_LUNDA NORTE_CHITATO,20.86681232898085,-7.553523750605493,Angola,0102
ANGOLA_LUNDA NORTE_CUANGO,18.060888555716936,-8.601096909504287,Angola,0103
ANGOLA_LUNDA NORTE_CUILO,19.68851489115215,-8.128052490802382,Angola,0104
ANGOLA_LUNDA NORTE_LÓVUA,20.13536631533787,-7.292391189166928,Angola,0105
ANGOLA_LUNDA NORTE_LUBALO,19.297321892350976,-9.188561260843436,Angola,0106
ANGOLA_LUNDA NORTE_LUCAPA,20.47673092828323,-8.42331409755646,Angola,0107
ANGOLA_LUNDA NORTE_XÁ-MUTEBA,17.85122654394,-9.277995251698849,Angola,0108
ANGOLA_LUNDA SUL_CACOLO,19.178913301145815,-10.547328172202947,Angola,0109
ANGOLA_LUNDA SUL_DALA,20.352238837105524,-10.92405164265005,Angola,0110
ANGOLA_LUNDA SUL_MUCONDA,21.424847286291374,-10.154651759138405,Angola,0111
ANGOLA_LUNDA SUL_SAURIMO,20.688380679682755,-9.477233643283244,Angola,0112
ANGOLA_MALANJE_CACUSO,15.62849098111707,-9.490292469411429,Angola,0113
ANGOLA_MALANJE_CAHOMBO,16.66605389643875,-8.647102372057851,Angola,0114
ANGOLA_MALANJE_CALANDULA,16.005245178381916,-8.695990183498342,Angola,0115
ANGOLA_MALANJE_CAMBUNDI-CATEMBO,17.84709415122643,-10.125145503710968,Angola,0116
ANGOLA_MALANJE_CANGANDALA,16.683252748189343,-9.952367021939013,Angola,0117
ANGOLA_MALANJE_CUNDA-DIA-BAZE,17.352728983670623,-8.66125398022735,Angola,0118
ANGOLA_MALANJE_KIWABA NZOJI,16.45736622164412,-9.037971690115318,Angola,0119
ANGOLA_MALANJE_LUQUEMBO,17.384986684590697,-10.792874181396483,Angola,0120
ANGOLA_MALANJE_MALANJE,16.35498305019854,-9.482474776585153,Angola,0121
ANGOLA_MALANJE_MARIMBA,17.11151213033175,-8.168436018156713,Angola,0122
ANGOLA_MALANJE_MASSANGO,16.599614024908476,-7.763456075510212,Angola,0123
ANGOLA_MALANJE_MUCARI,16.919365558811112,-9.481804740501817,Angola,0124
ANGOLA_MALANJE_QUELA,17.28820754724371,-9.318539247011007,Angola,0125
ANGOLA_MALANJE_QUIRIMA,18.2681837365498,-11.068909718662896,Angola,0126
ANGOLA_MOXICO_ALTO ZAMBEZE,22.90799374709926,-12.209683357686718,Angola,0127
ANGOLA_MOXICO_BUNDAS,21.31907325919521,-14.210473217747047,Angola,0128
ANGOLA_MOXICO_CAMANONGUE,20.234534061632754,-11.408959591622152,Angola,0129
ANGOLA_MOXICO_CAMEIA,21.26339460023485,-11.838370789228382,Angola,0130
ANGOLA_MOXICO_LÉUA,20.575562544579704,-11.74380358626066,Angola,0131
ANGOLA_MOXICO_LUACANO,22.046284955949286,-11.669871723573195,Angola,0132
ANGOLA_MOXICO_LUAU,21.997475474347006,-10.901812727972676,Angola,0133
ANGOLA_MOXICO_LUCHAZES,19.530239402686032,-13.751962349149917,Angola,0134
ANGOLA_MOXICO_LUENA,19.776770525882704,-12.327720581169427,Angola,0135
ANGOLA_NAMIBE_BIBALA,13.139576640553054,-14.685793467915335,Angola,0136
ANGOLA_NAMIBE_CAMUCUIO,13.0324059676621,-14.003701587165244,Angola,0137
ANGOLA_NAMIBE_NAMIBE,12.457905307074512,-14.720315334187738,Angola,0138
ANGOLA_NAMIBE_TÔMBWA,12.359284305310362,-16.564898961646183,Angola,0139
ANGOLA_NAMIBE_VIREI,12.94168325673447,-15.813548331274848,Angola,0140
ANGOLA_UÍGE_AMBUILA,14.468179065511844,-7.587449047134571,Angola,0141
ANGOLA_UÍGE_BEMBE,14.277664721920273,-7.052417289665407,Angola,0142
ANGOLA_UÍGE_BUENGAS,15.825059286515511,-6.668373974646913,Angola,0143
ANGOLA_UÍGE_BUNGO,15.447113463583449,-7.392017748161813,Angola,0144
ANGOLA_UÍGE_CANGOLA,15.953541847191238,-7.839972087285049,Angola,0145
ANGOLA_UÍGE_DAMBA,15.216117046210005,-6.730711730495686,Angola,0146
ANGOLA_UÍGE_MAQUELA DO ZOMBO,15.504832114047753,-6.115762646049738,Angola,0147
ANGOLA_UÍGE_SANTA CRUZ,16.58039852859364,-7.043057290518152,Angola,0148
ANGOLA_UÍGE_MUCABA,15.044844983137867,-7.104479137048426,Angola,0149
ANGOLA_UÍGE_NEGAGE,15.387803110685544,-7.82670187011252,Angola,0150
ANGOLA_UÍGE_PURI,15.677588319493356,-7.6520448609471,Angola,0151
ANGOLA_UÍGE_QUIMBELE,16.358827373391733,-6.339946266586419,Angola,0152
ANGOLA_UÍGE_QUITEXE,14.916309357718397,-8.05805649608166,Angola,0153
ANGOLA_UÍGE_SANZA POMBO,16.05132046706061,-7.225080931426597,Angola,0154
ANGOLA_UÍGE_SONGO,14.789371774574954,-7.15444085578491,Angola,0155
ANGOLA_UÍGE_UÍGE,15.086269927234868,-7.569389383460002,Angola,0156
ANGOLA_ZAIRE_CUIMBA,14.656648047034412,-6.211094387740501,Angola,0157
ANGOLA_ZAIRE_MBANZA CONGO,14.17814621079705,-6.310144184559853,Angola,0158
ANGOLA_ZAIRE_NZETO,13.396012085498478,-7.329332397443156,Angola,0159
ANGOLA_ZAIRE_NÓQUI,13.505068524452918,-6.150797500748508,Angola,0160
ANGOLA_ZAIRE_SOYO,12.72456320103429,-6.276748486180679,Angola,0161
ANGOLA_ZAIRE_TOMBOCO,13.360813071321832,-6.70704141475642,Angola,0162
BOTSWANA_CENTRAL_BOBONONG_BOBONONG,28.439270006020617,-21.904588768680572,Botswana,0163
BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,27.46425717187249,-21.89586472598768,Botswana,0164
BOTSWANA_CENTRAL_BOBONONG_KOBOJANGO,28.763918196572497,-21.785636334108606,Botswana,0165
BOTSWANA_CENTRAL_BOBONONG_LENTSWELEMORITI,29.09263730127421,-22.126071452194022,Botswana,0166
BOTSWANA_CENTRAL_BOBONONG_LEPOKOLE,28.342120180879903,-21.78828871071267,Botswana,0167
BOTSWANA_CENTRAL_BOBONONG_MABOLWE,28.93856360422732,-21.822911107503458,Botswana,0168
BOTSWANA_CENTRAL_BOBONONG_MATHATHANE,28.765707084954567,-22.164921148469332,Botswana,0169
BOTSWANA_CENTRAL_BOBONONG_MMADINARE,27.61927099292336,-21.939530032971234,Botswana,0170
BOTSWANA_CENTRAL_BOBONONG_MOLALATAU,28.546028057555482,-22.244047061148887,Botswana,0171
BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,28.24551458680093,-22.49838952314233,Botswana,0172
BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,28.847671161031595,-22.0878861675696,Botswana,0173
BOTSWANA_CENTRAL_BOBONONG_ROBELELA,28.01614217627893,-21.606755627584164,Botswana,0174
BOTSWANA_CENTRAL_BOBONONG_SEFOPHE,28.010768080362112,-22.202415922887717,Botswana,0175
BOTSWANA_CENTRAL_BOBONONG_SEMOLALE,28.901373465716713,-21.94234612580183,Botswana,0176
BOTSWANA_CENTRAL_BOBONONG_TOBANE,28.034740456942973,-21.715331266156507,Botswana,0177
BOTSWANA_CENTRAL_BOBONONG_TSETSEBJWE,28.261512057832615,-22.323234206617617,Botswana,0178
BOTSWANA_CENTRAL_BOBONONG_TSHOKWE,28.12020929554016,-21.7461736340543,Botswana,0179
BOTSWANA_CENTRAL_BOBONONG_TULI,28.659593038222404,-22.426510831132365,Botswana,0180
BOTSWANA_CENTRAL_BOTETI_KEDIA,24.838048952453185,-21.403241698591675,Botswana,0181
BOTSWANA_CENTRAL_BOTETI_KHWEE,25.42160849963441,-21.949084316434682,Botswana,0182
BOTSWANA_CENTRAL_BOTETI_KUMAGA,24.694403521304178,-20.43709104783157,Botswana,0183
BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,25.324076768019342,-21.74281229869488,Botswana,0184
BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,24.027537186531372,-20.329731365780997,Botswana,0185
BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,24.505648562137157,-21.04540148259183,Botswana,0186
BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,25.608635534616877,-21.055357574481494,Botswana,0187
BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,25.01278736428241,-21.374661912697718,Botswana,0188
BOTSWANA_CENTRAL_BOTETI_MOPIPI,25.06130611972133,-20.957019464880865,Botswana,0189
BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,24.225653269651804,-20.326805973885744,Botswana,0190
BOTSWANA_CENTRAL_BOTETI_MOSU,26.096038009772478,-21.108931183794436,Botswana,0191
BOTSWANA_CENTRAL_BOTETI_MOTOPI,24.143658950831586,-20.239487705166916,Botswana,0192
BOTSWANA_CENTRAL_BOTETI_TOROMOJA,24.68875163244386,-21.028858930681245,Botswana,0193
BOTSWANA_CENTRAL_BOTETI_TSIENYANE/RAKOPS,24.297459830504376,-20.770824097320627,Botswana,0194
BOTSWANA_CENTRAL_BOTETI_XERE,23.995091776720663,-21.05103701376487,Botswana,0195
BOTSWANA_CENTRAL_BOTETI_XHUMO,24.543580068860226,-21.43138653458584,Botswana,0196
BOTSWANA_CENTRAL_MAHALAPYE_BONWAPITSE,26.696499319837177,-23.016977775399745,Botswana,0197
BOTSWANA_CENTRAL_MAHALAPYE_BOROTSI,27.574845464339035,-23.03787815480758,Botswana,0198
BOTSWANA_CENTRAL_MAHALAPYE_CHADIBE,27.653472614061975,-23.04213517690895,Botswana,0199
BOTSWANA_CENTRAL_MAHALAPYE_DIBETE STATION,26.60466673565762,-23.712578892238895,Botswana,0200
BOTSWANA_CENTRAL_MAHALAPYE_DOVEDALE,27.0584095397386,-23.43747251689984,Botswana,0201
BOTSWANA_CENTRAL_MAHALAPYE_IKONGWE,26.42368516567563,-23.133332920110572,Botswana,0202
BOTSWANA_CENTRAL_MAHALAPYE_KALAMARE,26.676800027450167,-22.85145869530537,Botswana,0203
BOTSWANA_CENTRAL_MAHALAPYE_KODIBELENG,25.8565320473089,-23.06990009465882,Botswana,0204
BOTSWANA_CENTRAL_MAHALAPYE_KUDUMATSE,27.163558620828415,-23.343825570073967,Botswana,0205
BOTSWANA_CENTRAL_MAHALAPYE_MAAPE,27.298633726872115,-22.801071310840364,Botswana,0206
BOTSWANA_CENTRAL_MAHALAPYE_MACHANENG,27.430989788355014,-23.17527950233516,Botswana,0207
BOTSWANA_CENTRAL_MAHALAPYE_MAHALAPYE,26.92364672437042,-23.059367128880574,Botswana,0208
BOTSWANA_CENTRAL_MAHALAPYE_MAKWATE,27.289572829578482,-23.25066866242674,Botswana,0209
BOTSWANA_CENTRAL_MAHALAPYE_MATLHAKO,27.57730747946278,-23.092868816729595,Botswana,0210
BOTSWANA_CENTRAL_MAHALAPYE_MHALAPITSA,27.241670153565362,-22.750141129591885,Botswana,0211
BOTSWANA_CENTRAL_MAHALAPYE_MMAPHASHALALA,26.85959307803958,-23.525191663403213,Botswana,0212
BOTSWANA_CENTRAL_MAHALAPYE_MMUTLANA,26.603632318980285,-22.97161859276938,Botswana,0213
BOTSWANA_CENTRAL_MAHALAPYE_MOKGENENE,26.039953432163163,-23.53987260084274,Botswana,0214
BOTSWANA_CENTRAL_MAHALAPYE_MOKOBENG,27.693890294840614,-22.97362584906358,Botswana,0215
BOTSWANA_CENTRAL_MAHALAPYE_MOKOSWANE,26.94190877928232,-23.316220505173856,Botswana,0216
BOTSWANA_CENTRAL_MAHALAPYE_MOOKANE,26.698166386924417,-23.694975957356803,Botswana,0217
BOTSWANA_CENTRAL_MAHALAPYE_MORALANE,26.215414450162044,-22.936420739953075,Botswana,0218
BOTSWANA_CENTRAL_MAHALAPYE_MOSHOPHA,27.314662802995976,-22.947407012331485,Botswana,0219
BOTSWANA_CENTRAL_MAHALAPYE_MOSOLOTSHANE,26.428423160167153,-22.91931594278049,Botswana,0220
BOTSWANA_CENTRAL_MAHALAPYE_NGWAPA,27.77944253096159,-22.919703336193177,Botswana,0221
BOTSWANA_CENTRAL_MAHALAPYE_OTSE,25.946626364668234,-23.32358945282839,Botswana,0222
BOTSWANA_CENTRAL_MAHALAPYE_PALLA ROAD/DINOKWE,26.77659555732254,-23.360515846147123,Botswana,0223
BOTSWANA_CENTRAL_MAHALAPYE_PILIKWE,27.12830992169561,-22.797803953113785,Botswana,0224
BOTSWANA_CENTRAL_MAHALAPYE_POLOKA,26.288048197015442,-23.601986580637178,Botswana,0225
BOTSWANA_CENTRAL_MAHALAPYE_RAMOKGONAMI,27.427775976491716,-22.856906588140728,Botswana,0226
BOTSWANA_CENTRAL_MAHALAPYE_SEFHARE,27.497480197007754,-23.01846757513452,Botswana,0227
BOTSWANA_CENTRAL_MAHALAPYE_SELEKA,27.541179586978274,-22.862211127370156,Botswana,0228
BOTSWANA_CENTRAL_MAHALAPYE_SHAKWE,27.285868545141952,-23.098563338666022,Botswana,0229
BOTSWANA_CENTRAL_MAHALAPYE_SHOSHONG,26.387666419486898,-23.28181618855284,Botswana,0230
BOTSWANA_CENTRAL_MAHALAPYE_TAUPYE,27.086389543341017,-23.181122303718336,Botswana,0231
BOTSWANA_CENTRAL_MAHALAPYE_TEWANE,26.8808106284804,-22.855065985054686,Botswana,0232
BOTSWANA_CENTRAL_MAHALAPYE_TULI,27.376483753636418,-23.358300442845334,Botswana,0233
BOTSWANA_CENTRAL_MAHALAPYE_TUMASERA,27.625135322324592,-22.873322197159712,Botswana,0234
BOTSWANA_CENTRAL_SEROWE PALAPYE_DILORO,27.615763781482226,-22.42069872982587,Botswana,0235
BOTSWANA_CENTRAL_SEROWE PALAPYE_DIMAJWE,26.75499325012916,-21.701835892951095,Botswana,0236
BOTSWANA_CENTRAL_SEROWE PALAPYE_GAMABUO,26.34887363421504,-22.621942368691556,Botswana,0237
BOTSWANA_CENTRAL_SEROWE PALAPYE_GOJWANE,27.274583799149916,-21.783314177365938,Botswana,0238
BOTSWANA_CENTRAL_SEROWE PALAPYE_GOO-SEKGWENG,27.378852556607093,-22.684458968010347,Botswana,0239
BOTSWANA_CENTRAL_SEROWE PALAPYE_GOOTAU,27.424470969841263,-22.695172167140004,Botswana,0240
BOTSWANA_CENTRAL_SEROWE PALAPYE_KGAGODI,27.50339317555218,-22.29477672423486,Botswana,0241
BOTSWANA_CENTRAL_SEROWE PALAPYE_LECHENG,27.185275817151037,-22.673190570584637,Botswana,0242
BOTSWANA_CENTRAL_SEROWE PALAPYE_LERALA,27.844813325817267,-22.74868745754991,Botswana,0243
BOTSWANA_CENTRAL_SEROWE PALAPYE_LESENEPOLE/MATOLWANE,27.57647005773152,-22.540521067100062,Botswana,0244
BOTSWANA_CENTRAL_SEROWE PALAPYE_MABELEAPUDI,26.825166966464483,-22.128040644255414,Botswana,0245
BOTSWANA_CENTRAL_SEROWE PALAPYE_MAJWANAADIPITSE,27.005264767504467,-21.94020945810498,Botswana,0246
BOTSWANA_CENTRAL_SEROWE PALAPYE_MAJWANENG,27.649493814512812,-22.75586221108769,Botswana,0247
BOTSWANA_CENTRAL_SEROWE PALAPYE_MALAKA,27.34590226161426,-22.592437093749382,Botswana,0248
BOTSWANA_CENTRAL_SEROWE PALAPYE_MALATSWAI,26.22277867959262,-21.857375536824936,Botswana,0249
BOTSWANA_CENTRAL_SEROWE PALAPYE_MANALEDI,27.5051048457668,-22.739538071182494,Botswana,0250
BOTSWANA_CENTRAL_SEROWE PALAPYE_MATLHAKOLA,27.317001132592853,-22.71429972506726,Botswana,0251
BOTSWANA_CENTRAL_SEROWE PALAPYE_MAUNATLALA,27.815623496542926,-22.549960915979852,Botswana,0252
BOTSWANA_CENTRAL_SEROWE PALAPYE_MMASHORO,26.545528327992464,-21.913528088466634,Botswana,0253
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOENG,27.61182691600207,-22.684247954870994,Botswana,0254
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOGAPI,27.90355332352727,-22.400536057043198,Botswana,0255
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOGAPINYANA,27.656777003289175,-22.30921854076872,Botswana,0256
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOGOME,26.8788884869847,-22.780246290758782,Botswana,0257
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOGOROSI,26.50681705808967,-22.435754433322103,Botswana,0258
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOIYABANA,25.735420719204132,-22.568416950895624,Botswana,0259
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOKGWARE,26.78655204288414,-22.77384105120242,Botswana,0260
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOKHUNGWANA,27.306318999794403,-22.66250272126858,Botswana,0261
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOKOKWANA,27.68970066181251,-22.615814171525756,Botswana,0262
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOREMI,27.48231653767836,-22.53631545317506,Botswana,0263
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOREOMABELE,27.19509262463396,-21.997866632985815,Botswana,0264
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOSWEU,27.643842814290796,-22.648861924159835,Botswana,0265
BOTSWANA_CENTRAL_SEROWE PALAPYE_MOTSHEGALETAU,26.39728909838941,-22.561009612981003,Botswana,0266
BOTSWANA_CENTRAL_SEROWE PALAPYE_PAJE,26.816328935481604,-22.26070768401234,Botswana,0267
BOTSWANA_CENTRAL_SEROWE PALAPYE_PALAPYE,27.16786344665423,-22.55497413257865,Botswana,0268
BOTSWANA_CENTRAL_SEROWE PALAPYE_RADISELE,26.988408471288807,-22.81090444695215,Botswana,0269
BOTSWANA_CENTRAL_SEROWE PALAPYE_RATHOLO,27.53938699821314,-22.68681419937455,Botswana,0270
BOTSWANA_CENTRAL_SEROWE PALAPYE_SEHUNOU,26.385003835935297,-22.59514869100243,Botswana,0271
BOTSWANA_CENTRAL_SEROWE PALAPYE_SEOLWANE,27.762620325390287,-22.666448768729584,Botswana,0272
BOTSWANA_CENTRAL_SEROWE PALAPYE_SEROWE,26.50285991859318,-21.991307902066985,Botswana,0273
BOTSWANA_CENTRAL_SEROWE PALAPYE_SERULE,27.237798390462725,-21.890009585678992,Botswana,0274
BOTSWANA_CENTRAL_SEROWE PALAPYE_TAMASANE,27.396841887713986,-22.3814578521284,Botswana,0275
BOTSWANA_CENTRAL_SEROWE PALAPYE_THABALA,26.421061666211095,-22.511119340536165,Botswana,0276
