date_time,SPD,DIR,t_chem,t_SO2,TEMP,stab_class
2010-01-01T00:00:00Z,2.203064593858698,140,240000.00000000003,91116.62531017371,282.22647360491624,E
2010-01-01T01:00:00Z,2.0067675966996004,130,240000.00000000003,91116.62531017371,281.7316143548198,F
2010-01-01T02:00:00Z,2.3216058942629534,120,240000.00000000003,91116.62531017371,281.8974519051202,F
2010-01-01T03:00:00Z,2.5813631064764335,120,240000.00000000003,91116.62531017371,280.8758925952696,E
2010-01-01T04:00:00Z,2.822669210976435,110,240000.00000000003,91116.62531017371,280.69678804094514,F
2010-01-01T05:00:00Z,3.092334438122513,110,240000.00000000003,91116.62531017371,280.1846816856174,E
2010-01-01T06:00:00Z,3.28343197051361,100,240000.00000000003,91116.62531017371,280.28153081499283,E
2010-01-01T07:00:00Z,3.5393194678330295,100,240000.00000000003,91116.62531017371,280.4632887701221,E
2010-01-01T08:00:00Z,3.645362099410684,90,240000.00000000003,91116.62531017371,280.2284627988967,D
2010-01-01T09:00:00Z,3.5151353104210408,90,240000.00000000003,91116.62531017371,280.2178491956775,D
2010-01-01T10:00:00Z,3.699363277095946,110,240000.00000000003,91116.62531017371,279.5452120916589,D
2010-01-01T11:00:00Z,3.1722538482808162,110,240000.00000000003,91116.62531017371,279.5558256948782,D
2010-01-01T12:00:00Z,3.2234267337595166,120,240000.00000000003,91116.62531017371,279.1724092785836,D
2010-01-01T13:00:00Z,3.8565297943149806,120,240000.00000000003,91116.62531017371,279.1326082665115,D
2010-01-01T14:00:00Z,4.466215936162474,120,240000.00000000003,91116.62531017371,278.9853445218447,D
2010-01-01T15:00:00Z,4.533077098690337,120,240000.00000000003,91116.62531017371,279.8185123745541,D
2010-01-01T16:00:00Z,5.457271023240708,110,240000.00000000003,91116.62531017371,280.3836867459779,D
2010-01-01T17:00:00Z,5.4859282166827565,110,283845.60922921024,96793.0445514802,280.75516285865086,D
2010-01-01T18:00:00Z,5.195401426838633,120,347315.2158449344,103225.7238995829,281.52464909204485,D
2010-01-01T19:00:00Z,5.124653772258639,120,408007.9411282957,108000.55642057657,282.20922649968503,D
2010-01-01T20:00:00Z,5.29690760442412,120,508141.1855433627,113944.06620710468,282.8991107089348,D
2010-01-01T21:00:00Z,5.39674601760199,120,628731.8250849353,119064.88204761768,283.15516388659864,D
2010-01-01T22:00:00Z,4.286641576000095,120,471899.5291424603,112015.02243699286,281.25400220995454,E
2010-01-01T23:00:00Z,3.7209320209097183,120,437221.4853836861,109945.09238573741,279.8649468886382,E
2010-01-02T00:00:00Z,3.7407134225599035,120,380161.2366338636,105946.32555397689,278.7903195626914,E
2010-01-02T01:00:00Z,3.872354336386511,120,333984.80490476615,102015.55124028548,277.9850124184325,E
2010-01-02T02:00:00Z,4.100904475824808,120,326822.81103522703,101337.23796138575,277.3561564276933,E
2010-01-02T03:00:00Z,3.7348370311904846,120,274349.256981392,95663.86521724195,275.47224185628045,E
2010-01-02T04:00:00Z,3.811579008579527,110,258275.02750780835,93631.90251814357,274.8208319587004,E
2010-01-02T05:00:00Z,3.6669499530398193,120,252972.78286505214,92925.806545553045,274.3909810283217,E
2010-01-02T06:00:00Z,3.420374994030474,120,252866.6648069467,92911.48368875372,273.94388299271174,E
2010-01-02T07:00:00Z,3.326166444839502,120,246707.67660465447,92066.96676148709,273.1558229536841,E
2010-01-02T08:00:00Z,3.310948128533638,120,242349.8115442763,91453.27326905967,272.79496044423036,E
2010-01-02T09:00:00Z,3.135717474752156,120,244280.56806208479,91726.85788528709,272.2258059715993,E
2010-01-02T10:00:00Z,2.908307179729869,120,240000.00000000003,91116.62531017371,271.03708241104584,F
2010-01-02T11:00:00Z,3.0227890444561916,130,240000.00000000003,91116.62531017371,270.869918160343,E
2010-01-02T12:00:00Z,3.3487794784219487,120,240000.00000000003,91116.62531017371,271.0224887066194,E
2010-01-02T13:00:00Z,3.130306168930991,120,240000.00000000003,91116.62531017371,270.81154334263726,E
2010-01-02T14:00:00Z,3.6604867532298595,130,244925.65352781513,91817.66436050563,271.70441271345476,D
2010-01-02T15:00:00Z,4.080949763594057,120,327975.5521784254,101447.79582542664,273.84305376212905,C
2010-01-02T16:00:00Z,4.200669843918009,120,357396.2695131304,104098.422312775,275.08617203918106,C
2010-01-02T17:00:00Z,4.156536842116356,120,410393.5080466948,108166.9908788266,275.9087262886712,C
2010-01-02T18:00:00Z,4.232288102319425,120,485696.11597015365,112775.43320504074,276.91436519369296,C
2010-01-02T19:00:00Z,4.4372792057776325,120,584811.4661660037,117395.25759478324,277.68385142708695,C
2010-01-02T20:00:00Z,4.400824455573788,110,696793.397637599,121308.80804300646,277.94919150756766,C
2010-01-02T21:00:00Z,4.214496203269317,110,720000,121993.35548172759,278.1176824586729,C
2010-01-02T22:00:00Z,3.180805257384644,100,689861.5546043483,121096.96785430826,276.3001029073802,E
2010-01-02T23:00:00Z,2.2741151722211903,110,575262.1065495727,117005.3614706387,275.3024242047728,F
2010-01-03T00:00:00Z,2.665184748911609,100,463971.72836853255,111562.53522402352,274.1866691663516,F
2010-01-03T01:00:00Z,2.6334007771286383,100,422499.15480757365,108990.07337054511,273.46229074663927,F
2010-01-03T02:00:00Z,2.8544976386843537,90,382042.523227191,106091.91960522108,272.90507657762987,F
