date_time,SPD,DIR,t_chem,t_SO2,TEMP,stab_class
2010-12-02T00:00:00Z,2.1754277115551623,160,398949.4414764358,107355.31928353966,277.28849470717074,F
2010-12-02T01:00:00Z,2.246396677860402,160,357568.1344425774,104112.99794965186,276.6384115099931,F
2010-12-02T02:00:00Z,2.2049651072906276,150,324391.3012678027,101102.26148300807,276.1196716526533,F
2010-12-02T03:00:00Z,2.125214607354509,140,240000.00000000003,91116.62531017371,273.5392393699787,F
2010-12-02T04:00:00Z,1.9952497341478979,130,240000.00000000003,91116.62531017371,272.813534249864,F
2010-12-02T05:00:00Z,1.5730187485042384,120,240000.00000000003,91116.62531017371,272.51237325851844,F
2010-12-02T06:00:00Z,1.1830512578674377,110,240000.00000000003,91116.62531017371,271.8317759520855,F
2010-12-02T07:00:00Z,1.379003214803373,110,240000.00000000003,91116.62531017371,271.43774593257166,F
2010-12-02T08:00:00Z,1.246273138532593,110,240000.00000000003,91116.62531017371,271.49612075027744,E
2010-12-02T09:00:00Z,1.0450290753319467,110,240000.00000000003,91116.62531017371,271.46560664102213,E
2010-12-02T10:00:00Z,1.2059522910372973,110,240000.00000000003,91116.62531017371,270.37903901145376,E
2010-12-02T11:00:00Z,1.0138712761390056,90,240000.00000000003,91116.62531017371,270.58202417302147,E
2010-12-02T12:00:00Z,1.2462304384100718,90,240000.00000000003,91116.62531017371,270.5196692541085,E
2010-12-02T13:00:00Z,0.9688938528189965,100,240000.00000000003,91116.62531017371,271.16444564967657,E
2010-12-02T14:00:00Z,0.446691355322808,120,240000.00000000003,91116.62531017371,272.7392390273294,D
2010-12-02T15:00:00Z,0.7678782316916539,120,422572.1532448808,108994.93050457802,278.41619004921364,B
2010-12-02T16:00:00Z,1.1822775864534703,140,627084.0647710562,119005.66399141328,279.99629022847614,B
2010-12-02T17:00:00Z,1.5594133527810785,140,720000,121993.35548172759,281.2380818051257,B
2010-12-02T18:00:00Z,1.4747795697109256,140,720000,121993.35548172759,282.3498567423398,B
2010-12-02T19:00:00Z,1.266621590267976,140,720000,121993.35548172759,283.0503545548088,B
2010-12-02T20:00:00Z,1.2980336352360127,150,720000,121993.35548172759,283.66859694232875,B
2010-12-02T21:00:00Z,1.170444663353408,150,720000,121993.35548172759,284.0679337634522,B
2010-12-02T22:00:00Z,0.42696938777120413,320,720000,121993.35548172759,282.5581487055171,F
2010-12-02T23:00:00Z,1.297959068011703,300,720000,121993.35548172759,282.1282977751384,F
2010-12-03T00:00:00Z,2.0867737645081776,280,351810.06644570787,103619.19363631697,279.6022602089623,F
2010-12-03T01:00:00Z,2.054557394983129,270,325541.3961176956,101213.70593014953,279.11138106007303,E
2010-12-03T02:00:00Z,2.4604894293991952,270,328791.27926435624,101525.70736041789,278.99728482546635,F
2010-12-03T03:00:00Z,2.518482828014097,260,263907.64117444865,94362.02662981696,276.7737349510382,F
2010-12-03T04:00:00Z,2.6492584273612296,260,259022.86397162612,93730.00694770148,276.4195059435965,F
2010-12-03T05:00:00Z,2.738348920601404,250,240316.9548563126,91162.27255039768,275.97240790798656,F
2010-12-03T06:00:00Z,2.8233946714137894,230,240000.00000000003,91116.62531017371,275.57837788847274,F
2010-12-03T07:00:00Z,2.9099582183997126,220,240000.00000000003,91116.62531017371,275.5611307832415,F
2010-12-03T08:00:00Z,3.044208809178394,220,240000.00000000003,91116.62531017371,275.23476248425027,E
2010-12-03T09:00:00Z,3.1073347082286142,220,240000.00000000003,91116.62531017371,275.5916448924968,E
2010-12-03T10:00:00Z,3.23917904976619,210,240000.00000000003,91116.62531017371,274.2516774860693,E
2010-12-03T11:00:00Z,3.0403439488998534,210,240000.00000000003,91116.62531017371,274.02746511806316,D
2010-12-03T12:00:00Z,2.8907839460557443,200,240000.00000000003,91116.62531017371,274.0845132353665,E
2010-12-03T13:00:00Z,2.759836067279751,190,240000.00000000003,91116.62531017371,273.7767187420089,E
2010-12-03T14:00:00Z,2.4075446432322205,180,240000.00000000003,91116.62531017371,275.1312798528628,D
2010-12-03T15:00:00Z,2.062176042528698,170,266566.19907836424,94699.72975421905,281.8430571886217,C
2010-12-03T16:00:00Z,2.000367600416412,160,343919.8708942277,102923.72437854744,283.6540032379023,C
2010-12-03T17:00:00Z,1.7691047456970435,160,483326.83001024637,112647.21582079769,285.28717143326094,B
2010-12-03T18:00:00Z,2.093843682190591,150,541539.7344476179,115541.94659961255,286.4705881922048,C
2010-12-03T19:00:00Z,2.2883573725803044,150,606532.6547436828,118245.31452695129,286.9840212479349,C
2010-12-03T20:00:00Z,2.3274462201350525,150,720000,121993.35548172759,287.58501653022364,C
2010-12-03T21:00:00Z,2.2483859065531604,150,720000,121993.35548172759,287.93128533525095,C
2010-12-03T22:00:00Z,1.5213550334171118,130,480954.18164202356,112517.84669452604,285.25533062360324,F
2010-12-03T23:00:00Z,1.9139606529441566,120,361777.4127123237,104466.90650950713,283.57572791416055,F
2010-12-04T00:00:00Z,1.171442266274458,110,452786.3461896588,110903.76998962554,283.7773863753259,F
2010-12-04T01:00:00Z,0.6084649862425432,140,473413.9786880531,112100.14538069624,284.1143682775363,F
2010-12-04T02:00:00Z,0.43012026740148757,240,357996.9897581903,104149.32532549625,283.46959188196826,F
2010-12-04T03:00:00Z,0.7776994597891304,250,263032.6638455175,94249.9246136723,281.04438354637483,E
2010-12-04T04:00:00Z,0.7006013157915686,260,251457.81056247832,92720.6060686619,280.09181265744917,E
2010-12-04T05:00:00Z,1.5413846339197197,290,240000.00000000003,91116.62531017371,277.848362276985,E
2010-12-04T06:00:00Z,1.3184842160277341,300,240000.00000000003,91116.62531017371,277.5007667715553,E
2010-12-04T07:00:00Z,1.6057055720851716,300,240000.00000000003,91116.62531017371,277.7329393419759,F
2010-12-04T08:00:00Z,1.612338230462532,290,240000.00000000003,91116.62531017371,277.32696901884043,F
2010-12-04T09:00:00Z,1.9808120959667193,280,240000.00000000003,91116.62531017371,277.25798059791543,E
2010-12-04T10:00:00Z,2.5357862443702444,270,240000.00000000003,91116.62531017371,277.4675992614952,E
2010-12-04T11:00:00Z,3.412093038578433,270,240000.00000000003,91116.62531017371,278.18401747879307,D
2010-12-04T12:00:00Z,3.5479050868152626,260,240000.00000000003,91116.62531017371,278.6788767288895,D
2010-12-04T13:00:00Z,3.6514492253988897,250,240000.00000000003,91116.62531017371,279.31701962244557,D
2010-12-04T14:00:00Z,3.9233305768995477,240,240000.00000000003,91116.62531017371,279.4775503711364,D
2010-12-04T15:00:00Z,3.853922987326456,240,240000.00000000003,91116.62531017371,283.6593100395119,D
2010-12-04T16:00:00Z,4.49558629352123,230,240000.00000000003,91116.62531017371,283.33559514132554,C
2010-12-04T17:00:00Z,5.005044031182405,220,240000.00000000003,91116.62531017371,286.72531466946623,D
2010-12-04T18:00:00Z,6.858664290039773,200,244815.7132382606,91802.20958548725,287.2613016320372,D
2010-12-04T19:00:00Z,6.072671325041639,200,240000.00000000003,91116.62531017371,287.1219980897849,D
2010-12-04T20:00:00Z,5.679175907402615,200,240000.00000000003,91116.62531017371,287.3037560449141,D
2010-12-04T21:00:00Z,4.974378196665678,190,240000.00000000003,91116.62531017371,288.0148674606024,D
2010-12-04T22:00:00Z,4.284980061837044,180,240000.00000000003,91116.62531017371,287.00790185517815,D
