"","country","cause_name","adj_factor","new_mort","base_mort","sector_mort","sector"
"1","Angola","Chronic obstructive pulmonary disease",0.574637384,151.941801248931,152.961487465387,1.01968621645563,"IND"
"2","Angola","Diabetes mellitus type 2",0.574637384,209.003988394213,210.244627465622,1.24063907140913,"IND"
"3","Angola","Lower respiratory infections",0.574637384,182.433444317616,183.725654565237,1.29221024762094,"IND"
"4","Angola","Tracheal, bronchus, and lung cancer",0.574637384,37.6770081954613,37.9236549105192,0.246646715057864,"IND"
"5","Botswana","Chronic obstructive pulmonary disease",0.805646529,22.562032874856,23.8105033104799,1.24847043562391,"IND"
"6","Botswana","Diabetes mellitus type 2",0.805646529,58.700175956963,61.3335491316802,2.63337317471714,"IND"
"7","Botswana","Lower respiratory infections",0.805646529,36.6320597274931,38.6956874701242,2.06362774263115,"IND"
"8","Botswana","Tracheal, bronchus, and lung cancer",0.805646529,3.79098649987748,3.9866669256037,0.195680425726217,"IND"
"9","Eswatini","Chronic obstructive pulmonary disease",0.663761291,9.57058891815095,10.2256979678416,0.655109049690648,"IND"
"10","Eswatini","Diabetes mellitus type 2",0.663761291,25.5471179295588,26.8490973591724,1.30197942961363,"IND"
"11","Eswatini","Lower respiratory infections",0.663761291,15.8918065211651,17.0178398880175,1.1260333668524,"IND"
"12","Eswatini","Tracheal, bronchus, and lung cancer",0.663761291,1.09083430526819,1.15943081190194,0.0685965066337455,"IND"
"13","Lesotho","Chronic obstructive pulmonary disease",0.557042913,34.4627670869991,36.5402360136781,2.077468926679,"IND"
"14","Lesotho","Diabetes mellitus type 2",0.557042913,58.1410751447125,60.7315081723609,2.59043302764844,"IND"
"15","Lesotho","Lower respiratory infections",0.557042913,42.1291156600577,44.7562759809409,2.62716032088319,"IND"
"16","Lesotho","Tracheal, bronchus, and lung cancer",0.557042913,6.85782562514063,7.23628824550506,0.378462620364438,"IND"
"17","Malawi","Chronic obstructive pulmonary disease",0.2784701,13.8917321161046,14.3283033443982,0.436571228293559,"IND"
"18","Malawi","Diabetes mellitus type 2",0.2784701,84.5945968439726,86.8664887734339,2.2718919294613,"IND"
"19","Malawi","Lower respiratory infections",0.2784701,71.2098245517103,73.4998458299445,2.29002127823421,"IND"
"20","Malawi","Tracheal, bronchus, and lung cancer",0.2784701,3.92757970490674,4.04604939374451,0.118469688837764,"IND"
"21","Mozambique","Chronic obstructive pulmonary disease",0.2134770455,17.1138552189818,17.4307946023801,0.316939383398232,"IND"
"22","Mozambique","Diabetes mellitus type 2",0.2134770455,66.1404876946371,67.1531816242446,1.01269392960754,"IND"
"23","Mozambique","Lower respiratory infections",0.2134770455,76.4600038476328,77.9091770014642,1.44917315383141,"IND"
"24","Mozambique","Tracheal, bronchus, and lung cancer",0.2134770455,6.41733029608584,6.52894260538045,0.11161230929461,"IND"
"25","Namibia","Chronic obstructive pulmonary disease",0.757584391,5.75526835565015,5.93818852693906,0.182920171288905,"IND"
"26","Namibia","Diabetes mellitus type 2",0.757584391,15.8633418115243,16.3458741720761,0.482532360551804,"IND"
"27","Namibia","Lower respiratory infections",0.757584391,9.5382563370631,9.82757994391827,0.289323606855174,"IND"
"28","Namibia","Tracheal, bronchus, and lung cancer",0.757584391,0.898860844067588,0.924881175138752,0.0260203310711635,"IND"
"29","South Africa","Chronic obstructive pulmonary disease",0.8956019715,1225.26017773089,1290.81741187277,65.5572341418874,"IND"
"30","South Africa","Diabetes mellitus type 2",0.8956019715,3587.72179108026,3722.92233294465,135.200541864386,"IND"
