lon,lat,grid_area,emissions
17.125,-14.375,747426304,1931.5240339045224
17.125,-14.125,748254976,1965.5172773408037
17.125,-13.875,749069440,2218.6105196286558
17.125,-13.625,749869696,2732.8170435702314
17.125,-13.375,750655616,2725.101515347111
17.125,-13.125,751427264,1840.1863389706625
17.125,-12.875,752184576,2877.3097534642156
17.125,-12.625,752927616,2403.0270403555874
17.125,-12.375,753656256,2207.3769613120767
17.125,-12.125,754370624,2047.4972519110513
17.125,-11.875,755070592,1959.3668144380194
17.125,-11.625,755756160,2702.435746227974
17.125,-11.375,756427392,2350.1013912908215
17.125,-11.125,757084160,2690.32049527033
17.125,-10.875,757726592,4074.2337156975714
17.125,-10.625,758354560,5145.171613230639
17.125,-10.375,758968064,5280.7825843448245
17.125,-10.125,759567104,3728.6314376848422
17.125,-9.875,760151744,1933.5721660222207
17.125,-9.625,760721920,3859.2291283484533
17.125,-9.375,761277568,2263.8126470098264
17.125,-9.125,761818688,4556.563479586347
17.125,-8.875,762345408,3083.5870314263907
17.125,-8.625,762857536,3584.92040353513
17.125,-8.375,763355136,2884.476780876105
17.125,-8.125,763838272,3239.0452349161737
17.125,-7.875,764306816,2845.549164953374
17.125,-7.625,764760768,3089.3729382243255
17.125,-7.375,765200256,3361.1313085721367
17.125,-7.125,765625088,3059.1917718067216
17.125,-6.875,766035392,5498.262555504438
17.125,-6.625,766431104,3529.659861944529
17.125,-6.375,766812224,2471.7623572660536
17.125,-6.125,767178752,3172.467501170581
17.125,-5.875,767530624,4105.500161580114
17.125,-5.625,767867968,4228.22372925989
17.125,-5.375,768190656,3222.9487667163594
17.125,-5.125,768498688,3070.5689773824292
17.125,-4.875,768792128,1229.1641458506074
17.125,-4.625,769070912,2554.6891568817355
17.125,-4.375,769335040,2692.2689221666014
17.125,-4.125,769584512,2736.013991900717
17.125,-3.875,769819392,3152.8940939697773
17.125,-3.625,770039552,1588.1390107076982
17.125,-3.375,770245120,1570.3928556573842
17.125,-3.125,770435968,1666.5165027635046
17.125,-2.875,770612160,1539.7696000952683
17.125,-2.625,770773696,1486.6240907516683
17.125,-2.375,770920576,1705.2159408506259
17.125,-2.125,771052736,2125.629705957095
17.125,-1.875,771170240,26.755710796377535
17.125,-1.625,771273024,11.2526242968716
17.125,-1.375,771361152,39.6820088616338
17.125,-1.125,771434624,963.0028603983319
17.125,-0.875,771493376,1003.3349370582758
17.125,-0.625,771537408,516.500244502276
17.125,-0.375,771566784,13.171482921415164
17.125,-0.125,771581504,360.14113409917655
17.375,-30.625,663962752,0
17.375,-30.375,665671488,0
17.375,-30.125,667367488,0
17.375,-29.875,669050816,0
17.375,-29.625,670721408,0
17.375,-29.375,672379264,0
17.375,-29.125,674024256,0
17.375,-28.875,675656448,0
17.375,-28.625,677275776,0
17.375,-28.375,678882240,0.3882074938194251
17.375,-28.125,680475776,0
17.375,-27.875,682056320,0
17.375,-27.625,683623872,0
17.375,-27.375,685178432,0
17.375,-27.125,686719936,0
17.375,-26.875,688248384,0
17.375,-26.625,689763712,0
17.375,-26.375,691265920,0
17.375,-26.125,692754944,0
17.375,-25.875,694230784,0
17.375,-25.625,695693440,0
17.375,-25.375,697142784,0
17.375,-25.125,698578880,0
17.375,-24.875,700001728,0
17.375,-24.625,701411200,0
17.375,-24.375,702807360,0
17.375,-24.125,704190080,0
17.375,-23.875,705559424,0
17.375,-23.625,706915328,0
17.375,-23.375,708257792,0
17.375,-23.125,709586752,0
17.375,-22.875,710902272,0
17.375,-22.625,712204160,0
17.375,-22.375,713492544,0
17.375,-22.125,714767296,0
17.375,-21.875,716028480,1.710833836110678
17.375,-21.625,717276032,18.81485191778108
17.375,-21.375,718509952,0
17.375,-21.125,719730112,0
17.375,-20.875,720936640,0
17.375,-20.625,722129408,0
17.375,-20.375,723308416,0
17.375,-20.125,724473728,19.146481572154876
17.375,-19.875,725625152,34.46687575749679
17.375,-19.625,726762816,13.849314324522608
17.375,-19.375,727886656,0
17.375,-19.125,728996608,11.478702003662436
17.375,-18.875,730092672,22.653354309809984
17.375,-18.625,731174848,1.3795097488823513
17.375,-18.375,732243136,0
17.375,-18.125,733297408,0
17.375,-17.875,734337792,0
17.375,-17.625,735364160,0
17.375,-17.375,736376512,9.682957776549802
17.375,-17.125,737374912,546.0397327978166
17.375,-16.875,738359232,393.01262858806723
17.375,-16.625,739329472,651.4856428935159
17.375,-16.375,740285632,1193.1817995122196
17.375,-16.125,741227776,1309.659387409371
17.375,-15.875,742155712,1836.9306635519915
17.375,-15.625,743069568,3730.6877483644294
17.375,-15.375,743969280,3390.4700700456074
17.375,-15.125,744854848,3497.5164874527645
17.375,-14.875,745726144,1921.9857869284685
17.375,-14.625,746583360,3034.489158877539
17.375,-14.375,747426304,1828.3471744336139
17.375,-14.125,748254976,2303.985195118879
17.375,-13.875,749069440,2075.6329689820654
17.375,-13.625,749869696,1760.4977046292593
17.375,-13.375,750655616,2419.6511235338116
17.375,-13.125,751427264,2220.341615607979
17.375,-12.875,752184576,2784.769520101145
17.375,-12.625,752927616,2735.6751411093524
17.375,-12.375,753656256,1960.393586791473
17.375,-12.125,754370624,1399.4450270850753
17.375,-11.875,755070592,1735.6125811848515
17.375,-11.625,755756160,2145.0228267908524
17.375,-11.375,756427392,1906.0673672839653
17.375,-11.125,757084160,3069.6813730190884
17.375,-10.875,757726592,3957.0223785659446
17.375,-10.625,758354560,4477.021595148701
17.375,-10.375,758968064,2449.33415432825
17.375,-10.125,759567104,2341.778934287224
17.375,-9.875,760151744,2322.113428531286
17.375,-9.625,760721920,3960.4209908104926
17.375,-9.375,761277568,5707.201650379205
17.375,-9.125,761818688,4472.282493765028
17.375,-8.875,762345408,4376.026729328487
17.375,-8.625,762857536,6533.867894030161
17.375,-8.375,763355136,2391.5378178714554
17.375,-8.125,763838272,2519.8963477056805
17.375,-7.875,764306816,1912.8204839046273
17.375,-7.625,764760768,3769.3940639855286
17.375,-7.375,765200256,6403.749396441677
17.375,-7.125,765625088,4481.862531396534
17.375,-6.875,766035392,1938.3123181774356
17.375,-6.625,766431104,2226.9789539001213
17.375,-6.375,766812224,5972.541382438041
17.375,-6.125,767178752,6048.272502743722
17.375,-5.875,767530624,4878.455122440806
17.375,-5.625,767867968,4512.8951217523145
17.375,-5.375,768190656,3285.478180259367
17.375,-5.125,768498688,2482.7209655677693
17.375,-4.875,768792128,1045.8735158911745
17.375,-4.625,769070912,1572.0362004239987
17.375,-4.375,769335040,2784.365462075968
17.375,-4.125,769584512,2815.5511738477626
17.375,-3.875,769819392,2264.1384991033606
17.375,-3.625,770039552,1267.244414798013
17.375,-3.375,770245120,1128.1701676629302
17.375,-3.125,770435968,1917.2495863578476
17.375,-2.875,770612160,2488.141752699046
17.375,-2.625,770773696,2423.9291156175677
17.375,-2.375,770920576,1556.1111544275489
17.375,-2.125,771052736,1470.808122914251
17.375,-1.875,771170240,376.839319484179
17.375,-1.625,771273024,32.24781640044669
17.375,-1.375,771361152,0
17.375,-1.125,771434624,627.7008677337333
17.375,-0.875,771493376,456.41490839871824
17.375,-0.625,771537408,855.1715666823876
17.375,-0.375,771566784,1664.4778495306741
17.375,-0.125,771581504,588.9679552057457
17.625,-31.125,660507456,0
17.625,-30.875,662241408,0
17.625,-30.625,663962752,0
17.625,-30.375,665671488,0
17.625,-30.125,667367488,0
17.625,-29.875,669050816,0
17.625,-29.625,670721408,0
17.625,-29.375,672379264,0
17.625,-29.125,674024256,0
17.625,-28.875,675656448,0
17.625,-28.625,677275776,0
17.625,-28.375,678882240,0
17.625,-28.125,680475776,0
17.625,-27.875,682056320,0
17.625,-27.625,683623872,0
17.625,-27.375,685178432,0
17.625,-27.125,686719936,0
17.625,-26.875,688248384,0
17.625,-26.625,689763712,0
17.625,-26.375,691265920,0
17.625,-26.125,692754944,0
17.625,-25.875,694230784,0
17.625,-25.625,695693440,0
17.625,-25.375,697142784,0
17.625,-25.125,698578880,0
17.625,-24.875,700001728,0
17.625,-24.625,701411200,0
17.625,-24.375,702807360,0
17.625,-24.125,704190080,0
17.625,-23.875,705559424,0
17.625,-23.625,706915328,0
17.625,-23.375,708257792,11.87011126866287
17.625,-23.125,709586752,0
17.625,-22.875,710902272,0
17.625,-22.625,712204160,0
17.625,-22.375,713492544,0.7054389603901488
17.625,-22.125,714767296,0.32575034924420937
17.625,-21.875,716028480,2.875859399913678
17.625,-21.625,717276032,1.9653456609073412
17.625,-21.375,718509952,42.4964398451838
17.625,-21.125,719730112,0
17.625,-20.875,720936640,0.11447946616306445
17.625,-20.625,722129408,0
17.625,-20.375,723308416,0
17.625,-20.125,724473728,25.249184241239654
17.625,-19.875,725625152,12.160949174558118
17.625,-19.625,726762816,25.50048680053032
17.625,-19.375,727886656,37.58681705693643
17.625,-19.125,728996608,25.09393933563619
17.625,-18.875,730092672,0
17.625,-18.625,731174848,103.39589306018951
17.625,-18.375,732243136,0
17.625,-18.125,733297408,13.304658892005907
17.625,-17.875,734337792,0
17.625,-17.625,735364160,1.4961190170188388
17.625,-17.375,736376512,77.07936946838427
17.625,-17.125,737374912,1172.1471902356955
17.625,-16.875,738359232,1084.2515720200897
17.625,-16.625,739329472,1128.2210462448888
17.625,-16.375,740285632,2276.4379982467353
17.625,-16.125,741227776,826.6435469649899
17.625,-15.875,742155712,911.6042560433392
17.625,-15.625,743069568,1819.0053720667481
17.625,-15.375,743969280,2995.868261965341
17.625,-15.125,744854848,3208.974415877846
17.625,-14.875,745726144,2275.738653562556
17.625,-14.625,746583360,1656.537323590518
17.625,-14.375,747426304,2405.7388276839997
17.625,-14.125,748254976,2617.3268226615346
17.625,-13.875,749069440,2157.4966131615797
17.625,-13.625,749869696,1269.1365695125248
17.625,-13.375,750655616,1751.20547288988
17.625,-13.125,751427264,1573.404043343144
17.625,-12.875,752184576,2960.3781858891266
17.625,-12.625,752927616,2478.158905763023
17.625,-12.375,753656256,2441.715862783197
17.625,-12.125,754370624,2953.2215965904006
17.625,-11.875,755070592,1638.3578910925348
17.625,-11.625,755756160,3612.380312634284
17.625,-11.375,756427392,3487.473272664801
17.625,-11.125,757084160,4356.898019802024
17.625,-10.875,757726592,3644.251542140558
17.625,-10.625,758354560,2711.904048234442
17.625,-10.375,758968064,4300.366219562314
17.625,-10.125,759567104,4012.240813433533
17.625,-9.875,760151744,5473.528493768937
17.625,-9.625,760721920,3911.8641267452244
17.625,-9.375,761277568,5075.128905507593
17.625,-9.125,761818688,3634.6019714649938
17.625,-8.875,762345408,2247.4321554118414
17.625,-8.625,762857536,2403.221095142204
17.625,-8.375,763355136,4015.1156105777914
17.625,-8.125,763838272,2122.580804855003
17.625,-7.875,764306816,3793.425867584878
17.625,-7.625,764760768,3808.6484536093244
17.625,-7.375,765200256,2953.7549097123288
17.625,-7.125,765625088,3586.521957422013
17.625,-6.875,766035392,3793.4177563730304
17.625,-6.625,766431104,5641.842074202522
17.625,-6.375,766812224,5853.708898960612
17.625,-6.125,767178752,6143.168119990386
17.625,-5.875,767530624,12840.873314978655
17.625,-5.625,767867968,7465.542635430077
17.625,-5.375,768190656,4350.8254588185355
17.625,-5.125,768498688,2942.7478288723946
17.625,-4.875,768792128,3107.4842627609382
17.625,-4.625,769070912,2095.8893873552192
17.625,-4.375,769335040,3150.0370905050986
17.625,-4.125,769584512,4422.8652544964125
17.625,-3.875,769819392,3229.8181987484386
17.625,-3.625,770039552,823.8570792409051
17.625,-3.375,770245120,1599.5049588290951
17.625,-3.125,770435968,1869.4604005697868
17.625,-2.875,770612160,3478.7950139063773
17.625,-2.625,770773696,3212.265036717004
17.625,-2.375,770920576,2097.0361166213856
17.625,-2.125,771052736,1081.341152812461
17.625,-1.875,771170240,576.1404331089265
17.625,-1.625,771273024,972.1624832862249
17.625,-1.375,771361152,287.51135134083387
17.625,-1.125,771434624,113.5542290379128
17.625,-0.875,771493376,306.9817329734689
17.625,-0.625,771537408,257.94130857958737
17.625,-0.375,771566784,95.10423726985273
17.625,-0.125,771581504,136.54142495113211
17.875,-33.125,646185856,0
17.875,-32.875,648019520,0
17.875,-32.625,649840768,0
17.875,-31.375,658760896,0
17.875,-31.125,660507456,0
17.875,-30.875,662241408,0
17.875,-30.625,663962752,0
17.875,-30.375,665671488,0
17.875,-30.125,667367488,0
17.875,-29.875,669050816,0
17.875,-29.625,670721408,0
17.875,-29.375,672379264,0
17.875,-29.125,674024256,0
17.875,-28.875,675656448,0
17.875,-28.625,677275776,0
17.875,-28.375,678882240,0
17.875,-28.125,680475776,0
17.875,-27.875,682056320,0
17.875,-27.625,683623872,0
17.875,-27.375,685178432,0
17.875,-27.125,686719936,0
17.875,-26.875,688248384,0.1620556497246097
17.875,-26.625,689763712,0
17.875,-26.375,691265920,0
17.875,-26.125,692754944,0
17.875,-25.875,694230784,0
17.875,-25.625,695693440,0
17.875,-25.375,697142784,0
17.875,-25.125,698578880,0
17.875,-24.875,700001728,0
17.875,-24.625,701411200,3.3448958112822074
17.875,-24.375,702807360,0
17.875,-24.125,704190080,0
17.875,-23.875,705559424,0
17.875,-23.625,706915328,0
17.875,-23.375,708257792,0
17.875,-23.125,709586752,0
17.875,-22.875,710902272,0
17.875,-22.625,712204160,0
17.875,-22.375,713492544,0
17.875,-22.125,714767296,0
17.875,-21.875,716028480,0
17.875,-21.625,717276032,5.9032250432829665
17.875,-21.375,718509952,0.9093862703177819
17.875,-21.125,719730112,13.681136488732573
17.875,-20.875,720936640,5.683208249689509
17.875,-20.625,722129408,0
17.875,-20.375,723308416,0
17.875,-20.125,724473728,0
17.875,-19.875,725625152,9.884014050747963
17.875,-19.625,726762816,20.41225417341487
17.875,-19.375,727886656,10.32658013153073
17.875,-19.125,728996608,115.0003245049324
17.875,-18.875,730092672,107.13720613761295
17.875,-18.625,731174848,0
17.875,-18.375,732243136,0
17.875,-18.125,733297408,0
17.875,-17.875,734337792,0
17.875,-17.625,735364160,0
17.875,-17.375,736376512,326.07350804323346
17.875,-17.125,737374912,845.4321281600725
17.875,-16.875,738359232,1733.7030413095981
17.875,-16.625,739329472,2273.9131306175755
17.875,-16.375,740285632,1147.1749834315594
17.875,-16.125,741227776,1150.683270510446
17.875,-15.875,742155712,336.71349888257265
17.875,-15.625,743069568,624.2521555370022
17.875,-15.375,743969280,1220.7731980164954
17.875,-15.125,744854848,1270.8393406208093
17.875,-14.875,745726144,3212.7935770742665
17.875,-14.625,746583360,1678.3188621717795
17.875,-14.375,747426304,1960.0385037154072
17.875,-14.125,748254976,1886.395735704851
17.875,-13.875,749069440,1726.9323207100413
17.875,-13.625,749869696,1376.2369669864631
17.875,-13.375,750655616,759.53472197348
17.875,-13.125,751427264,2720.4361986211266
17.875,-12.875,752184576,1482.457474557013
17.875,-12.625,752927616,1999.435604862678
17.875,-12.375,753656256,1462.6784383756071
17.875,-12.125,754370624,3084.422347320258
17.875,-11.875,755070592,3127.2386711955724
17.875,-11.625,755756160,3284.7247434686983
17.875,-11.375,756427392,3809.065833298194
17.875,-11.125,757084160,3327.5091235749255
17.875,-10.875,757726592,3374.706160833641
17.875,-10.625,758354560,2655.139324042524
17.875,-10.375,758968064,2701.13286430715
17.875,-10.125,759567104,2192.1858376530326
17.875,-9.875,760151744,2651.4699579499033
17.875,-9.625,760721920,4380.692603359091
17.875,-9.375,761277568,3586.502306529521
17.875,-9.125,761818688,3804.302201081077
17.875,-8.875,762345408,6026.7574391030475
17.875,-8.625,762857536,2468.119785926494
17.875,-8.375,763355136,5342.590327497717
17.875,-8.125,763838272,3335.5183437454766
17.875,-7.875,764306816,3308.43260510091
17.875,-7.625,764760768,3273.766188574981
17.875,-7.375,765200256,4084.193933745702
17.875,-7.125,765625088,5312.399330184526
17.875,-6.875,766035392,7270.437606415011
17.875,-6.625,766431104,4565.921668253763
17.875,-6.375,766812224,6113.967834858006
17.875,-6.125,767178752,6042.44571402114
17.875,-5.875,767530624,3218.9219059309885
17.875,-5.625,767867968,4641.425778318877
17.875,-5.375,768190656,7012.271020970846
17.875,-5.125,768498688,3955.4556941025276
17.875,-4.875,768792128,2193.7298406863893
17.875,-4.625,769070912,4290.1439900475725
17.875,-4.375,769335040,4561.340064303881
17.875,-4.125,769584512,2125.043485786614
17.875,-3.875,769819392,1684.4139910690396
17.875,-3.625,770039552,1324.3736110449852
17.875,-3.375,770245120,1334.418089388952
17.875,-3.125,770435968,1533.615980644451
17.875,-2.875,770612160,2185.717251564867
17.875,-2.625,770773696,3372.7354705441026
17.875,-2.375,770920576,860.8249497902076
17.875,-2.125,771052736,329.73578538931287
17.875,-1.875,771170240,318.7766235622246
17.875,-1.625,771273024,75.34808059308
17.875,-1.375,771361152,8.659587277995062
17.875,-1.125,771434624,287.98259543905425
17.875,-0.875,771493376,62.86801347050332
17.875,-0.625,771537408,175.07267601257928
17.875,-0.375,771566784,352.47366883082356
17.875,-0.125,771581504,168.5857157570462
18.125,-33.375,644339968,0
18.125,-33.125,646185856,0
18.125,-32.875,648019520,57.49090950243012
18.125,-32.625,649840768,0
18.125,-31.875,655230272,0
18.125,-31.625,657001856,0
18.125,-31.375,658760896,0
18.125,-31.125,660507456,0
18.125,-30.875,662241408,0
18.125,-30.625,663962752,0
18.125,-30.375,665671488,15.457205095198155
18.125,-30.125,667367488,0
18.125,-29.875,669050816,0
18.125,-29.625,670721408,0
18.125,-29.375,672379264,0
18.125,-29.125,674024256,0
18.125,-28.875,675656448,0.050498579197475496
18.125,-28.625,677275776,0
18.125,-28.375,678882240,0
18.125,-28.125,680475776,0
18.125,-27.875,682056320,0
18.125,-27.625,683623872,0
18.125,-27.375,685178432,0
18.125,-27.125,686719936,0
18.125,-26.875,688248384,0
18.125,-26.625,689763712,0
18.125,-26.375,691265920,0
18.125,-26.125,692754944,0
18.125,-25.875,694230784,0
18.125,-25.625,695693440,0
18.125,-25.375,697142784,0
18.125,-25.125,698578880,0
18.125,-24.875,700001728,0
18.125,-24.625,701411200,0
18.125,-24.375,702807360,0
18.125,-24.125,704190080,0
18.125,-23.875,705559424,0
18.125,-23.625,706915328,0
18.125,-23.375,708257792,0
18.125,-23.125,709586752,0
18.125,-22.875,710902272,4.737798139444449
18.125,-22.625,712204160,0
18.125,-22.375,713492544,0
18.125,-22.125,714767296,2.8208814544551073
18.125,-21.875,716028480,0
18.125,-21.625,717276032,58.662347521238026
18.125,-21.375,718509952,1.8774135274003179
18.125,-21.125,719730112,0
18.125,-20.875,720936640,0.3483962645309444
18.125,-20.625,722129408,0
18.125,-20.375,723308416,16.729933327434484
18.125,-20.125,724473728,0
18.125,-19.875,725625152,22.731115788734137
18.125,-19.625,726762816,12.388161808794424
18.125,-19.375,727886656,37.63058053802819
18.125,-19.125,728996608,84.83691444316601
18.125,-18.875,730092672,8.026870989191247
18.125,-18.625,731174848,0
18.125,-18.375,732243136,0
18.125,-18.125,733297408,0
18.125,-17.875,734337792,2.4418457789759227
18.125,-17.625,735364160,44.58830972370309
18.125,-17.375,736376512,583.3938812133125
18.125,-17.125,737374912,1630.266132597427
18.125,-16.875,738359232,2200.1809901530028
18.125,-16.625,739329472,1367.6463399903614
18.125,-16.375,740285632,1602.2303089479105
18.125,-16.125,741227776,505.20321661601
18.125,-15.875,742155712,612.690228144365
18.125,-15.625,743069568,129.98544401614035
18.125,-15.375,743969280,453.2651749140442
18.125,-15.125,744854848,1405.402529458137
18.125,-14.875,745726144,1797.2793884128405
18.125,-14.625,746583360,1828.4476043826894
18.125,-14.375,747426304,961.0311532382117
18.125,-14.125,748254976,2751.6887110182806
18.125,-13.875,749069440,1667.3019001389473
18.125,-13.625,749869696,1659.0522132600568
18.125,-13.375,750655616,2225.240963053265
18.125,-13.125,751427264,4974.3728865335925
18.125,-12.875,752184576,2053.256386878632
18.125,-12.625,752927616,2306.9858655423427
18.125,-12.375,753656256,2328.8258442406272
18.125,-12.125,754370624,2453.748632855434
18.125,-11.875,755070592,2038.1872260264774
18.125,-11.625,755756160,2730.7026866209217
18.125,-11.375,756427392,2647.4316575100397
18.125,-11.125,757084160,3889.9940156921343
18.125,-10.875,757726592,3935.6728941816264
18.125,-10.625,758354560,3046.59312009419
18.125,-10.375,758968064,3767.4534661010553
18.125,-10.125,759567104,3050.2312121356144
18.125,-9.875,760151744,5641.513939422117
18.125,-9.625,760721920,4604.753514553755
18.125,-9.375,761277568,7710.698587655478
18.125,-9.125,761818688,6023.240283522331
18.125,-8.875,762345408,2882.6097641971423
18.125,-8.625,762857536,3968.2997580260776
18.125,-8.375,763355136,3061.4344479883484
18.125,-8.125,763838272,3510.3325838351293
18.125,-7.875,764306816,3622.6737536077585
18.125,-7.625,764760768,3312.8978390935913
18.125,-7.375,765200256,5370.530858679776
18.125,-7.125,765625088,2962.592230933968
18.125,-6.875,766035392,4133.198092007482
18.125,-6.625,766431104,6546.5566387585895
18.125,-6.375,766812224,7709.161680875262
18.125,-6.125,767178752,2034.492677995172
18.125,-5.875,767530624,4828.71673782757
18.125,-5.625,767867968,5055.7786808268575
18.125,-5.375,768190656,7592.54761562708
18.125,-5.125,768498688,5255.069490943934
18.125,-4.875,768792128,3093.8035785815555
18.125,-4.625,769070912,2315.014296742785
18.125,-4.375,769335040,1896.1721420143986
18.125,-4.125,769584512,1991.5425715574659
18.125,-3.875,769819392,657.9487029205358
18.125,-3.625,770039552,2549.902599875819
18.125,-3.375,770245120,909.3723924865812
18.125,-3.125,770435968,1709.6475764551874
18.125,-2.875,770612160,2987.750157005623
18.125,-2.625,770773696,1885.1767696132047
18.125,-2.375,770920576,404.19343527191825
18.125,-2.125,771052736,231.0691232827037
18.125,-1.875,771170240,80.10355825323768
18.125,-1.625,771273024,25.144983774414598
18.125,-1.375,771361152,57.0375890843024
18.125,-1.125,771434624,72.00116718807942
18.125,-0.875,771493376,178.29815829502556
18.125,-0.625,771537408,1.5685450193804675
18.125,-0.375,771566784,66.81792295938958
18.125,-0.125,771581504,103.4080041768948
18.375,-34.375,636833984,0
18.375,-34.125,638728768,2.1305654569480517
18.375,-33.875,640611328,5.0760368602658
18.375,-33.625,642481792,28.950539804108317
18.375,-33.375,644339968,173.65988297851928
18.375,-33.125,646185856,3.476880097481919
18.375,-32.875,648019520,10.257693255709324
18.375,-32.625,649840768,0
18.375,-32.375,651649664,4.854674337916342
18.375,-32.125,653446208,0
18.375,-31.875,655230272,0
18.375,-31.625,657001856,2.5425472239043776
18.375,-31.375,658760896,0
18.375,-31.125,660507456,0
18.375,-30.875,662241408,0
18.375,-30.625,663962752,0
18.375,-30.375,665671488,0
18.375,-30.125,667367488,0
18.375,-29.875,669050816,0
18.375,-29.625,670721408,0
18.375,-29.375,672379264,0
18.375,-29.125,674024256,0
18.375,-28.875,675656448,0
18.375,-28.625,677275776,0
18.375,-28.375,678882240,0
18.375,-28.125,680475776,0
18.375,-27.875,682056320,0
18.375,-27.625,683623872,0
18.375,-27.375,685178432,0
18.375,-27.125,686719936,0
18.375,-26.875,688248384,0
18.375,-26.625,689763712,0
18.375,-26.375,691265920,0
18.375,-26.125,692754944,0
18.375,-25.875,694230784,0
18.375,-25.625,695693440,0
18.375,-25.375,697142784,0
18.375,-25.125,698578880,0
18.375,-24.875,700001728,0
18.375,-24.625,701411200,0
18.375,-24.375,702807360,1.7086784258099368
18.375,-24.125,704190080,0
18.375,-23.875,705559424,0
18.375,-23.625,706915328,0
18.375,-23.375,708257792,0
18.375,-23.125,709586752,0
18.375,-22.875,710902272,0
18.375,-22.625,712204160,0
18.375,-22.375,713492544,0
18.375,-22.125,714767296,0
18.375,-21.875,716028480,1.6097621700215738
18.375,-21.625,717276032,172.81321149129195
18.375,-21.375,718509952,0.7451930913470105
18.375,-21.125,719730112,1.0452254650540003
18.375,-20.875,720936640,0
18.375,-20.625,722129408,0
18.375,-20.375,723308416,0
18.375,-20.125,724473728,0
18.375,-19.875,725625152,0
18.375,-19.625,726762816,0
18.375,-19.375,727886656,53.795589381946215
18.375,-19.125,728996608,201.82574435283755
18.375,-18.875,730092672,6.539679123269339
18.375,-18.625,731174848,0
18.375,-18.375,732243136,13.431169644506816
18.375,-18.125,733297408,2.8669580813277955
18.375,-17.875,734337792,18.65738573529164
18.375,-17.625,735364160,1148.1805683815141
18.375,-17.375,736376512,477.6003799209038
18.375,-17.125,737374912,1822.7779435351424
18.375,-16.875,738359232,1027.9404916472743
18.375,-16.625,739329472,1090.6929440077802
18.375,-16.375,740285632,2022.2688771840785
18.375,-16.125,741227776,639.4517992435711
18.375,-15.875,742155712,1170.7608380057682
18.375,-15.625,743069568,553.1714382745998
18.375,-15.375,743969280,937.8684872097787
18.375,-15.125,744854848,1585.4139887072788
18.375,-14.875,745726144,1500.3039776196106
18.375,-14.625,746583360,2134.4734334566606
18.375,-14.375,747426304,695.53162678381
18.375,-14.125,748254976,1512.1695352889135
18.375,-13.875,749069440,2303.764730486846
18.375,-13.625,749869696,1860.7051416612114
18.375,-13.375,750655616,2561.2901033978496
18.375,-13.125,751427264,4242.698394941873
18.375,-12.875,752184576,2398.592707906362
18.375,-12.625,752927616,1427.2147028364336
18.375,-12.375,753656256,1408.306217579798
18.375,-12.125,754370624,1765.9218451958072
18.375,-11.875,755070592,2609.0808442047773
18.375,-11.625,755756160,2386.1965183652164
18.375,-11.375,756427392,2094.4772413193145
18.375,-11.125,757084160,2394.210116170477
18.375,-10.875,757726592,3387.405652693317
18.375,-10.625,758354560,2169.4689368480012
18.375,-10.375,758968064,4180.685116154068
18.375,-10.125,759567104,4016.491409810765
18.375,-9.875,760151744,3167.509887900276
18.375,-9.625,760721920,6380.639921868828
18.375,-9.375,761277568,3071.7009654979315
18.375,-9.125,761818688,2937.782826761591
18.375,-8.875,762345408,4341.23791129767
18.375,-8.625,762857536,4389.344700562947
18.375,-8.375,763355136,3741.2107538794
18.375,-8.125,763838272,4041.0642825779473
18.375,-7.875,764306816,2950.0829580621266
18.375,-7.625,764760768,2536.1250678033543
18.375,-7.375,765200256,5670.861938234322
18.375,-7.125,765625088,5106.560646811778
18.375,-6.875,766035392,4084.3264989179875
18.375,-6.625,766431104,6886.63804259433
18.375,-6.375,766812224,3708.1446801391353
18.375,-6.125,767178752,2021.2643878762074
18.375,-5.875,767530624,6340.033529970201
18.375,-5.625,767867968,4688.330612245728
18.375,-5.375,768190656,4859.536099895819
18.375,-5.125,768498688,3688.0428726363566
18.375,-4.875,768792128,2158.6281551630905
18.375,-4.625,769070912,1175.5072344773503
18.375,-4.375,769335040,3343.8696211279807
18.375,-4.125,769584512,2552.3085391749064
18.375,-3.875,769819392,2331.615464965135
18.375,-3.625,770039552,1897.220881337547
18.375,-3.375,770245120,1514.9815749189602
18.375,-3.125,770435968,1986.2098498851144
18.375,-2.875,770612160,2240.1296298166803
18.375,-2.625,770773696,1769.3983929544424
18.375,-2.375,770920576,706.4419789444255
18.375,-2.125,771052736,22.731479680180232
18.375,-1.875,771170240,128.8894598465023
18.375,-1.625,771273024,7.5812264335621915
18.375,-1.375,771361152,67.964402615342
18.375,-1.125,771434624,74.10463923589367
18.375,-0.875,771493376,157.12797845093507
18.375,-0.625,771537408,284.91996984622506
18.375,-0.375,771566784,250.18824155071576
18.375,-0.125,771581504,209.48273197947142
18.625,-34.125,638728768,0.2482702545752183
18.625,-33.875,640611328,77.90789243301214
18.625,-33.625,642481792,1537.1193568248693
18.625,-33.375,644339968,310.68821843208735
18.625,-33.125,646185856,18.898792383859675
18.625,-32.875,648019520,23.717815054269426
18.625,-32.625,649840768,26.669404242556862
18.625,-32.375,651649664,90.93821640455356
18.625,-32.125,653446208,12.666728935972047
18.625,-31.875,655230272,0
18.625,-31.625,657001856,1.364429327163278
18.625,-31.375,658760896,0
18.625,-31.125,660507456,0
18.625,-30.875,662241408,0
18.625,-30.625,663962752,0
18.625,-30.375,665671488,0
18.625,-30.125,667367488,0
18.625,-29.875,669050816,0
