GEOID17,facility_id,facility_name,lon,lat,emis,stkhgt,stkdiam,stktemp,stkvel,sector,type,tribal_fips,poll
29201,NA,NA,-89.57393547237864,37.02141931935946,121.21178220235934,10.085582593911752,0.478326624738072,597.089706418366,13.704495913918178,nonegu,elevated,NA,NOX
29203,NA,NA,-91.41386991937662,37.09267768006304,2.9491833030852997e-5,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
29205,NA,NA,-92.05566973668039,39.77709484327215,3.8223714909255895,9.305892894818347,0.43006176000850316,343.5226642316447,18.380537516667708,nonegu,elevated,NA,NOX
29207,NA,NA,-89.95567449871601,36.842420591835904,69.17724509437386,30.5040903161532,1.5906882505903823,428.6540797644517,12.90813821780311,nonegu,elevated,NA,NOX
29209,NA,NA,-93.43977494280148,36.70828438126026,0.013218268602540833,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
29211,NA,NA,-93.10543227246774,40.21374761286428,0.0020155190562613427,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
29213,NA,NA,-93.18560516318672,36.66323830828374,16.062376203266787,10.310574046454835,1.1258322692365978,519.7240192161426,9.333860715233524,nonegu,elevated,NA,NOX
29215,NA,NA,-91.99947628344222,37.333820072379964,1.219290896279492,9.143553794574824,0.5059433099664736,444.8166666666666,21.843950015239255,nonegu,elevated,NA,NOX
29217,NA,NA,-94.353986897358,37.83374169916398,59.36372380127042,13.00006298214863,0.9184245753645295,357.30596665219946,15.438866750898383,nonegu,elevated,NA,NOX
29219,NA,NA,-91.12759666277395,38.791587649700475,1.6942113666061707,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
29221,NA,NA,-90.80900180918951,37.960884191519916,5.263644617059891,10.172711073101762,0.8019483427671993,909.3313929394901,10.986337788757409,nonegu,elevated,NA,NOX
29223,NA,NA,-90.50762697344297,37.12921545743804,0.15316195009074407,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
29225,NA,NA,-92.90272126537792,37.26182528068855,0.27954253666061707,5.222622254112718,0.6212614769696104,352.14266177451634,1.8091914979792478,nonegu,elevated,NA,NOX
29227,NA,NA,-94.42210223022491,40.479136705776064,2.9491833030852997e-5,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,nonegu,elevated,NA,NOX
29229,NA,NA,-92.44631750783768,37.19428800458714,14.335191009074409,7.131971959768363,0.45717768972874123,773.7055555555555,46.77232551051509,nonegu,elevated,NA,NOX
29510,NA,NA,-90.2546917936166,38.620025481335034,1012.7669889038111,35.98895860954983,1.4671179714325904,452.9987246365291,26.919279386046632,nonegu,elevated,NA,NOX
30001,NA,NA,-112.71611673661643,45.206557196439064,36.865876571687835,18.28172802268382,1.133704550202774,451.2516214021747,7.696698865600967,nonegu,elevated,NA,NOX
30003,NA,NA,-107.41698418434187,45.56827488526455,238.59326207350273,6.09570252971655,0.09143553794574824,272.59444444444443,0.0609570252971655,nonegu,elevated,NA,NOX
