GEOID10,facility_name,lon,lat,stkhgt,stkdiam,stktemp,stkvel,emis,sector,poll,type,marginal_damage
04013,DYNERGYARLINGTONVALLEYLLC,-112.892769,33.34832,54.404939240796615,5.282354005630113,354.3184518680084,18.96206359878659,0.44035652568058076,egu,PM25-PRI,elevated,25792.364500463038
04013,KYRENEGENERATINGSTATION,-111.9364,33.3544,45.71776897287412,5.460835111246571,374.8166666666666,18.744285278878394,0.06826727940108893,egu,PM25-PRI,elevated,44435.40811395035
04013,OCOTILLOPOWERPLANT,-111.9122,33.4225,54.25175251447729,2.615970740627857,407.59444444444443,16.94605303261201,0.1104976896551724,egu,PM25-PRI,elevated,51344.597839174974
04013,REDHAWKGENERATINGFACILITY,-112.837967,33.339161,53.337397135019806,5.486132276744895,365.37222222222215,20.572996037793356,0.4523724620689655,egu,PM25-PRI,elevated,24503.46537035322
04013,SANTANGENERATINGSTATION,-111.747688,33.332329,15.1345404033146,4.0384029259372145,460.92777777777775,25.66290765010668,0.3624993177858439,egu,PM25-PRI,elevated,34641.04742401484
04013,SRPAGUAFRIAGENERATINGSTATION,-112.2161,33.5542,38.09814081072844,2.6492785628645796,404.1933724639983,16.589640650550315,0.0985219722323049,egu,PM25-PRI,elevated,63446.31668969309
04017,CHOLLAPOWERPLANT,-110.3033,34.9394,122.51471732459575,4.867503066914226,370.24287631760933,23.4735892904096,2161.561405669782,egu,PM25-PRI,elevated,19785.376086938926
04019,Irvington,-110.9047,32.16,75.50498444229287,3.1341492903122106,414.769855461014,24.040627416377408,96.18373975018147,egu,PM25-PRI,elevated,50627.06450850595
04021,APSSAGUAROPOWERPLANT,-111.3,32.5517,48.7656202377324,6.092654678451691,442.5944444444444,17.677537336177995,0.03118231615245009,egu,PM25-PRI,elevated,30836.087357738696
04021,DESERTBASIN-RELIANTENERGY,-111.7889,32.9042,19.73788479122219,3.483084425480037,616.4833333333333,18.878451691557448,0.5244755172413793,egu,PM25-PRI,elevated,44919.49573010275
04023,VALENCIAPOWERPLANT,-110.93126,31.36333,8.838768668088996,3.575129533678756,788.7055555555555,23.163669612922885,0.011624761252268603,egu,PM25-PRI,elevated,16078.758801075905
04023,VALENCIAPOWERPLANT,-110.93126,31.36351,8.838768668088997,3.575129533678756,788.7055555555555,23.163669612922888,0.025392305535390198,egu,PM25-PRI,elevated,16080.62100518575
04023,VALENCIAPOWERPLANT,-110.93098,31.3636,8.838768668088997,3.5751295336787563,788.7055555555556,23.163669612922888,0.03128594156079854,egu,PM25-PRI,elevated,16081.722286956006
04023,VALENCIAPOWERPLANT,-110.93028,31.36164,3.65742151782993,0.15239256324291373,529.7836651278221,19.413887527731188,0.001955215063520871,egu,PM25-PRI,elevated,33584.09261670237
04027,YUCCAPOWERPLANT,-114.7097,32.7214,94.85522706491923,4.841816519353856,429.8166666666666,18.872813166717464,0.1347859234119782,egu,PM25-PRI,elevated,37246.88133528606
04027,YUMACOGENERATIONASSOCIATES,-114.65389,32.72882,25.902640086132937,3.1996108616669994,444.2760420859976,25.567830693498355,8.509994631851178,egu,PM25-PRI,elevated,40101.76371332684
05007,SWEPCO-FLINTCREEKPOWERPLANT,-94.5241,36.256100000000004,164.58396830234685,6.09570252971655,408.15,34.135934166412675,229.5795160980036,egu,PM25-PRI,elevated,38985.08991567092
05031,JONESBORO-CITYWATER&LIGHT-NWSUBSTATION,-90.72567,35.84717,15.239256324291373,2.7430661383724475,711.4833333333333,18.378543127095398,3.5469143585299454,egu,PM25-PRI,elevated,68473.8328214619
05031,JONESBORO-CITYWATER&LIGHT-NWSUBSTATION,-90.72565,35.84808,13.715330691862235,2.377323986589454,672.0388888888888,12.43523316062176,0.6611895064428311,egu,PM25-PRI,elevated,77547.12953199314
05047,THOMASBFITZHUGHGENERATINGSTATION,-93.8053,35.4617,54.55653764096311,3.047851264858275,426.48333333333335,16.458396830234683,2.3885780471869325,egu,PM25-PRI,elevated,54552.525701824445
05057,CTI-ARKANSASELECTRICCOOPERATIVE,-93.79219,33.60999,27.430661383724473,5.486132276744895,833.7055555555555,40.56690033526363,0.025180993194192376,egu,PM25-PRI,elevated,36631.15909927382
05059,KGEN-HOTSPRINGLLC,-92.8681,34.29842,52.1182566290765,5.486132276744895,366.4833333333333,2.133495885400792,0.22836737513611613,egu,PM25-PRI,elevated,65864.76710538418
05059,KGEN-HOTSPRINGLLC,-92.86809,34.29878,52.1182566290765,5.486132276744895,366.4833333333333,2.133495885400792,0.20308102223230487,egu,PM25-PRI,elevated,65875.32977096224
05059,KGEN-HOTSPRINGLLC,-92.86744,34.29788,15.848826577263027,0.8137762877171594,483.15,13.715330691862237,6.855910163339383e-4,egu,PM25-PRI,elevated,82165.50750731303
05059,LakeCatherine,-92.9046,34.4341,59.359351854483435,5.166724197451529,396.7497525436035,30.56888001048235,0.13724625707803992,egu,PM25-PRI,elevated,48475.65632090549
05063,ENTERGYARK-INDEPENDENCE,-91.4083,35.6733,304.7851264858275,7.832977750685767,433.7055555555555,27.430661383724473,621.2400434936479,egu,PM25-PRI,elevated,34462.296512323825
05069,ENTERGYARK-WHITEBLUFF,-92.1392,34.4236,304.7851264858275,7.832977750685768,433.7055555555555,27.430661383724477,605.9885511161524,egu,PM25-PRI,elevated,31468.167887410156
05069,PINEBLUFFENTERGYCENTER,-91.9025,34.2181,68.57665345931119,5.9433099664736355,375.3722222222222,18.28710758914965,27.456972834845732,egu,PM25-PRI,elevated,49084.42836428195
05073,ENTERGYARK-COUCH,-93.4649,33.3592,44.80375075452185,3.1686077289913936,449.82117351164743,13.102501214873577,0.007372105972141559,egu,PM25-PRI,elevated,53853.66051251606
05103,JOHNLMCCLELLANGENERATINGSTATION,-92.79339,33.56347,12.1914050594331,0.487656202377324,449.8166666666666,6.09570252971655,0.015588190834845733,egu,PM25-PRI,elevated,83377.67629726775
05103,JOHNLMCCLELLANGENERATINGSTATION,-92.7917,33.5648,48.7656202377324,3.3008229198415115,400.3722222222222,17.971106370009142,0.7717277142468238,egu,PM25-PRI,elevated,54202.325664270356
05107,ENTERGYARK-RITCHIE,-90.5987,34.4629,137.15330691862238,4.571776897287412,435.37222222222226,26.424870466321245,2.0513339382940106e-4,egu,PM25-PRI,elevated,46135.60010389399
05119,ENTERGYARK-LYNCH,-92.1987,34.7535,45.1776432232536,1.8874051172112951,455.5011454421068,12.539014571518884,7.202459165154263e-5,egu,PM25-PRI,elevated,88707.86982053003
05119,ENTERGYARK-MABELVALE,-92.41002,34.6374,8.229198415117342,3.1209996952148735,797.0388888888889,8.32063395306309,5.794791288566243e-5,egu,PM25-PRI,elevated,78178.74744543423
05119,ENTERGYARK-MABELVALE,-92.41002,34.63758,8.229198415117342,3.1209996952148735,797.0388888888888,8.32063395306309,2.4798067150635206e-4,egu,PM25-PRI,elevated,78186.05805847973
05119,ENTERGYARK-MABELVALE,-92.41002,34.63776,8.229198415117342,3.1209996952148735,797.0388888888889,8.32063395306309,5.794791288566243e-5,egu,PM25-PRI,elevated,78193.66809951585
05119,ENTERGYARK-MABELVALE,-92.41002,34.63794,8.229198415117342,3.1209996952148735,797.0388888888889,0.18287107589149648,2.4786633393829397e-4,egu,PM25-PRI,elevated,126933.78579639948
05139,UNIONPOWERSTATION-ELDORADO,-92.58679,33.29953,41.14599207558671,5.790917403230722,360.92777777777775,14.020115818348064,0.0921898284936479,egu,PM25-PRI,elevated,51477.335839742904
05139,UNIONPOWERSTATION-ELDORADO,-92.58678,33.29802,41.14599207558671,5.790917403230722,360.92777777777775,14.020115818348064,0.055313897096188745,egu,PM25-PRI,elevated,51490.97403659818
05139,UNIONPOWERSTATION-ELDORADO,-92.58678,33.29843,41.14599207558671,5.790917403230722,360.92777777777775,14.020115818348065,0.14750372558983665,egu,PM25-PRI,elevated,51487.24405467731
05139,UNIONPOWERSTATION-ELDORADO,-92.58677,33.2965,41.14599207558671,5.790917403230721,360.92777777777775,14.020115818348062,0.05267990199637023,egu,PM25-PRI,elevated,51502.023513943815
05139,UNIONPOWERSTATION-ELDORADO,-92.58677,33.29692,41.14599207558671,5.790917403230722,360.92777777777775,14.020115818348064,0.055313897096188745,egu,PM25-PRI,elevated,51498.52629154382
05139,UNIONPOWERSTATION-ELDORADO,-92.58676,33.29541,41.14599207558671,5.790917403230722,360.92777777777775,14.020115818348064,0.09745781869328493,egu,PM25-PRI,elevated,51512.1776374737
05139,UNIONPOWERSTATION-ELDORADO,-92.58676,33.29582,41.14599207558671,5.790917403230722,360.92777777777775,14.020115818348064,0.0895558333938294,egu,PM25-PRI,elevated,51508.336787891494
05147,CarlBailey,-91.3631,35.2597,50.89911612313319,3.056994818652849,402.59444444444443,14.32490094483389,16.402419123865698,egu,PM25-PRI,elevated,67449.14943842332
06001,DUKEENERGYOAKLANDLLC,-122.282356,37.79874,11.20446505772162,0.8230994711019747,559.3022189863253,19.43152296469302,8.135260435571688,egu,PM25-PRI,elevated,546262.8047869956
06001,SHORENSTEINREALTYSERVICES,-122.275509,37.804479,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.004387477313974591,egu,PM25-PRI,elevated,505005.2578811641
06001,"UNIVERSITYOFCALIFORNIA,BERK",-122.269912,37.860965,7.229503200243827,0.6939957330082293,296.4833333333333,7.262450472416946,7.168784029038112e-4,egu,PM25-PRI,elevated,695571.1806783637
06001,"UNIVERSITYOFCALIFORNIA,BERK",-122.259042,37.871239,18.384638829625114,2.4617494666260287,490.92777777777775,17.89521487351417,12.432406533575316,egu,PM25-PRI,elevated,210482.2174029933
06007,OROVILLECOGENERATIONLTD,-121.6157,39.518002,15.684242608960682,0.8924108503505028,545.9277777777777,22.12121304480341,0.005989110707803992,egu,PM25-PRI,elevated,111919.89896336541
06013,CALPINEPITTSBURGLLC,-121.86898,38.00967,7.561718988113379,0.3596464492532764,293.7055555555555,0.3060957025297165,1.397014266969147,egu,PM25-PRI,elevated,400299.7626362636
06013,"CROCKETTCOGENERATION,ACALL",-122.21785,38.055859,18.421456829474586,2.4496793496461184,491.8440724375308,17.877204159829365,18.921350316969146,egu,PM25-PRI,elevated,189708.7337744264
06013,DELTAENERGYCENTER,-121.906639,38.023472,8.613227674489487,0.38555318500457175,603.7055555555555,22.38134715025907,81.52223593466424,egu,PM25-PRI,elevated,447852.98397755506
06013,"GWFPOWERSYSTEMS,LP(SITE1)",-121.866943,38.030323,26.82109113075282,0.30478512648582745,299.81666666666666,7.787259981712892,0.15911978221415607,egu,PM25-PRI,elevated,388371.4281398576
06013,"GWFPOWERSYSTEMS,LP(SITE2)",-121.860153,38.014397,19.1526973483694,1.1301432490094483,440.3722222222222,13.617464187747636,0.1558529945553539,egu,PM25-PRI,elevated,316351.1339450319
06013,"GWFPOWERSYSTEMS,LP(SITE3)",-121.774734,38.012447,11.383724474245657,0.36452301127704967,294.81666666666666,9.928375495275832,0.1618421052631579,egu,PM25-PRI,elevated,305282.1038657664
06013,"GWFPOWERSYSTEMS,LP(SITE4)",-121.75354,38.012314,15.544041450777202,0.521182566290765,299.26111111111106,5.306309052118256,0.16252268602540834,egu,PM25-PRI,elevated,296696.8011344761
06013,"GWFPOWERSYSTEMS,LP(SITE5)",-121.986961,38.043209,15.544041450777202,0.521182566290765,299.26111111111106,5.306309052118256,0.14101633393829402,egu,PM25-PRI,elevated,500765.7705433196
06013,LOSMEDANOSENERGYCENTER,-121.870681,38.030636,22.447424565681196,1.1298384638829624,592.0388888888888,15.907772020725385,0.2701864343920145,egu,PM25-PRI,elevated,296902.4391691036
06013,MARTINEZCOGENLIMITEDPARTNER,-122.077202,38.023102,18.384638829625114,2.4617494666260287,490.92777777777775,17.89521487351417,14.328771324863881,egu,PM25-PRI,elevated,186874.5145251072
06013,"MIRANTDELTA,LLC-CONTRACOSTAPOWERP",-121.761,38.0184,50.895596558811214,5.598355956697234,409.9062203763387,16.46343884571415,0.6403951568058075,egu,PM25-PRI,elevated,87716.64150092566
06013,"MIRANTDELTA,LLC/PittsburgPower",-121.894,38.0392,137.15330691862238,4.528206881746474,395.0162044822745,26.849151588314527,1.539223403720508,egu,PM25-PRI,elevated,54543.384310923415
06013,PACIFICBELLCORPORATION,-122.063797,37.902997,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.003509981851179673,egu,PM25-PRI,elevated,2048614.995869436
06019,COALINGACOGENERATIONCO,-120.386923,36.18004,14.934471197805546,3.261200853398354,394.26111111111106,11.988204815604998,0.19739990281306713,egu,PM25-PRI,elevated,96482.0917817075
06019,FRESNOCOGENERATIONPARTNERS,-120.097789,36.615635,11.737275220969215,0.8908869247180737,598.1499999999999,22.228924108503502,0.0019678015426497276,egu,PM25-PRI,elevated,117752.86905117152
06019,KINGSBURGCOGENERATIONPROJ.,-119.578801,36.546751,19.73788479122219,3.483084425480036,616.4833333333333,18.87845169155745,0.028115917241379306,egu,PM25-PRI,elevated,124032.02548617001
06023,PG&E-HUMBOLDTBAYPLANT,-124.2103,40.7415,36.574215178299305,3.047851264858275,445.7012344431983,13.004114568421409,1.5278803707803992,egu,PM25-PRI,elevated,19670.934775004614
06025,IMPERIALIRRIGATIONDISTRICTSTEAMPLANT,-115.54,32.8022,30.478512648582747,2.874011350793225,422.0388888888889,8.800337015664766,0.6091642259528129,egu,PM25-PRI,elevated,48629.62634934287
06025,IMPERIALIRRIGDIST,-115.533997,32.978859,30.478512648582747,3.078329777506857,722.5944444444444,9.28579701310576,0.0182519056261343,egu,PM25-PRI,elevated,40058.3539570503
06025,ROCKWOODGASTURBINEPLANT,-115.535351,32.961556,30.041621961139132,1.694390137389785,365.8927804417492,6.81811653465095,2.3575308946460978,egu,PM25-PRI,elevated,45787.86495063824
06029,BADGERCREEKLIMITED,-119.044459,35.418964,22.85888448643706,3.3526363913441024,399.8166666666666,0.22858884486437064,0.0819230230490018,egu,PM25-PRI,elevated,492558.7507727682
06029,BEARMOUNTAINLIMITED,-119.04673,35.346828,19.693985191154233,3.4708610930008414,616.4329102660589,18.892274653299395,0.05362292341197822,egu,PM25-PRI,elevated,112759.87713428577
06029,BERRYPETROLEUMCOMPANY,-119.457027,35.148319,19.73788479122219,3.483084425480037,616.4833333333333,18.87845169155745,0.003185006170598911,egu,PM25-PRI,elevated,114560.62773496509
06029,CHALKCLIFFLIMITED,-119.457027,35.148319,22.554099359951234,3.3526363913441024,616.4833333333333,18.87845169155745,0.05428659827586206,egu,PM25-PRI,elevated,114908.87738421393
06029,HIGHSIERRALIMITED,-119.044459,35.418964,18.287107589149652,2.4382810118866196,413.7055555555555,0.18796098750380985,0.04604053784029038,egu,PM25-PRI,elevated,557772.5951788618
06029,KERNFRONTLIMITED,-119.107015,35.506789,18.287107589149652,2.4382810118866196,408.15,0.19071154781040228,0.03373461787658802,egu,PM25-PRI,elevated,337969.03079995845
06029,KERNRIVERCOGENERATIONCO,-119.044459,35.418964,19.178938461604154,4.408736468892459,394.87638190290755,14.31610140655304,1.742684629764065,egu,PM25-PRI,elevated,127123.17278481676
06029,LIVEOAKLIMITED,-119.044459,35.418964,19.73788479122219,3.483084425480037,616.4833333333333,18.87845169155745,0.01588216170598911,egu,PM25-PRI,elevated,111034.01615752696
06029,MCKITTRICKLIMITED,-119.68745,35.43399,22.554099359951234,3.3526363913441024,413.7055555555555,14.223316062176165,0.07982613738656988,egu,PM25-PRI,elevated,94583.82985998646
06029,MID-SETCOGENERATIONCOMPANY,-119.882455,35.636474,14.934471197805546,3.261200853398354,394.26111111111106,18.495367266077416,0.2718753324863884,egu,PM25-PRI,elevated,91260.99514247764
06029,MOJAVECOGENERATIONCOMPANY,-117.655794,35.013412,42.669917708015845,3.3526363913441024,399.8166666666666,13.928680280402316,0.4546486262250453,egu,PM25-PRI,elevated,188048.6413770221
06029,MTPOSOCOGENERATIONCOMPANY,-119.044459,35.418964,51.783046276063985,2.589383123472835,422.1725897124842,20.96508700511593,6.202950449637023,egu,PM25-PRI,elevated,120565.54125104478
06029,RIOBRAVOJASMIN,-119.237792,35.77512,8.373359219493585,0.46969777478289687,533.3644542934518,18.668742358955086,0.01421614555353902,egu,PM25-PRI,elevated,151747.61271396425
06029,RIOBRAVOJASMIN,-119.0512,35.7415,55.470893020420604,2.377323986589454,410.92777777777775,0.2489180128009753,3.13184891107078,egu,PM25-PRI,elevated,181260.08512417972
06029,SUNRISEPOWERCOMPANY,-118.567368,35.115433,19.73788479122219,3.483084425480036,616.4833333333332,18.878451691557448,1.5426370938294012,egu,PM25-PRI,elevated,190177.14580593622
06029,SYCAMORECOGENERATIONCO,-119.044459,35.418964,19.452259782237878,4.279217023422758,436.36066060885673,15.973077190073738,1.3341429444646098,egu,PM25-PRI,elevated,116913.9731471389
06029,WITCOCORPORATION,-119.011108,35.419182,60.889972569338624,3.62968607131972,446.48333333333335,14.609722645534898,0.07305039183303084,egu,PM25-PRI,elevated,118802.37034911205
06031,GWFENERGYLLC,-119.6469,36.2689,12.343797622676012,1.6449253276440112,586.4833333333333,19.31240475464797,0.066831803811252255,egu,PM25-PRI,elevated,101340.69159834411
06031,GWFENERGYLLC-HENRIETTA,-119.9044,36.2397,12.343797622676012,1.644925327644011,586.4833333333333,19.312404754647968,0.02611885852994555,egu,PM25-PRI,elevated,94268.0115932209
06031,HANFORDL.P.,-119.647947,36.269415,8.073758000609569,0.43218530935690336,527.5944444444444,18.351661078939348,0.01174639119782214,egu,PM25-PRI,elevated,157655.02466188726
06031,HANFORDL.P.,-119.646782,36.269428,24.382810118866193,1.4324900944833892,438.7055555555555,30.478512648582743,1.1223789877495463,egu,PM25-PRI,elevated,99333.16913139862
06033,PACIFICBELL,-122.920087,39.034474,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.008774954627949182,egu,PM25-PRI,elevated,32478.31747762432
06033,PACIFICBELL,-122.842184,39.122459,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.0011407441016333937,egu,PM25-PRI,elevated,31136.797250879106
06033,PACIFICBELL,-122.841405,38.978233,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.0017549909255898364,egu,PM25-PRI,elevated,37987.39716146352
06033,PACIFICBELL,-122.721839,38.821393,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.0022814882032667874,egu,PM25-PRI,elevated,50121.89626528407
06033,PACIFICBELL,-122.675813,39.022826,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.0017549909255898364,egu,PM25-PRI,elevated,63973.227003023545
06033,PACIFICBELL,-122.632816,38.950432,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.002939609800362976,egu,PM25-PRI,elevated,61352.3279639622
06033,PACIFICBELL,-122.61718,38.753258,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.0013162431941923774,egu,PM25-PRI,elevated,53792.49662717628
06033,PACIFICBELLUPPERLAKE,-122.9021,39.167728,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.007897459165154264,egu,PM25-PRI,elevated,30860.8834656144
06037,AESAlamitosLLC,-118.102989,33.774006,10.21334958854008,0.78085949405669,322.0388888888889,10.317220359646448,0.0030006624319419235,egu,PM25-PRI,elevated,1074522.60126321
06037,AESAlamitosLLC,-118.1009,33.7688,61.09116034398766,4.626131301634336,398.5906643407447,26.11413807164024,4.5796357372050815,egu,PM25-PRI,elevated,108953.2162995126
06037,AESPLACERITAINC,-118.500702,34.3699,3.047851264858275,0,295.3722222222222,0,0.7291470054446461,egu,PM25-PRI,elevated,1009729.3544818972
06037,"AESREDONDOBEACH,LLC",-118.395,33.8504,60.93677424827723,4.587898614602156,427.41842405988336,13.58698141010376,1.3116777677858438,egu,PM25-PRI,elevated,250913.90446651186
06037,CARSONCOGENERATIONCOMPANY,-118.248803,33.875109,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,0.002650036297640653,egu,PM25-PRI,elevated,665534.972419191
06037,CITYOFBURBANKPUBLICSERVICEDEPARTMEN,-118.3147,34.1775,33.52636391344102,2.4382810118866196,370.37222222222215,11.099268515696433,5.722696007259527e-4,egu,PM25-PRI,elevated,859723.8898895583
06037,"ELSEGUNDOPOWER,LLC",-118.425,33.9106,60.957025297165494,3.6574215178299303,415.92777777777775,20.20725388601036,1.2549596607078037,egu,PM25-PRI,elevated,288552.994368335
06037,GLENDALECITYPUBLICSERVICESDEPT,-118.278571,34.157328,8.073758000609569,0.43218530935690336,527.5944444444444,18.351661078939348,0.0026847005444646096,egu,PM25-PRI,elevated,3568097.8322447482
06037,GLENDALECITYPUBLICSERVICESDEPT,-118.2782,34.1556,85.05333739713501,4.529106979579396,439.8166666666666,17.971106370009142,0.035324444918330304,egu,PM25-PRI,elevated,104228.43138803438
06037,"LACITY,DWP",-118.298157,34.227692,8.613227674489485,0.38555318500457175,603.7055555555555,22.381347150259067,0.08336206896551723,egu,PM25-PRI,elevated,1860140.6805151834
06037,"LACITY,DWPHARBORGENERATINGSTATION",-118.263397,33.769901,11.737275220969215,0.8908869247180737,598.15,22.228924108503502,7.107713248638837e-4,egu,PM25-PRI,elevated,627392.7441068538
06037,LACITYDWPHAYNESGENERATINGSTATION,-118.0942,33.7639,73.45321548308442,7.933343299403759,383.34201760816336,14.607386202681816,0.9343213752268602,egu,PM25-PRI,elevated,85272.14466848478
06037,LONGBEACHGENERATIONLLC,-118.230491,33.760356,10.003047851264858,0.7656202377323987,316.4833333333333,8.322462663822007,0.08476322667876586,egu,PM25-PRI,elevated,815137.0712887743
06037,PASADENACITYDWP,-118.152868,34.127448,9.35995123437976,0.6586406583358734,307.0388888888889,8.575830539469674,0.03187766234119782,egu,PM25-PRI,elevated,6570375.146349492
06037,SCATTERGOODGENERATINGSTATION,-118.4258,33.9175,99.19358439825345,6.968466200142455,404.38907462072814,12.679061261810423,2.5654875666061705,egu,PM25-PRI,elevated,154777.7817876024
06037,WHEELABRATORNORWALKENERGYCO,-118.068275,33.922428,122.4687595245352,4.855836635172204,441.48333333333335,19.343980493751907,0.012197186932849364,egu,PM25-PRI,elevated,68112.59724971457
06047,JRW&ASSOCIATESCOGENERATION,-120.626414,37.362235,11.00579091740323,0.6156659555013715,639.8166666666666,20.582688204815604,0.13485085435571686,egu,PM25-PRI,elevated,263018.4557088773
06053,"CALPINEKINGCITYCOGEN,LLC",-121.12724300000001,36.221266,21.33495885400793,4.86469303543538,381.9042531074731,17.374995881349452,0.19374080517241377,egu,PM25-PRI,elevated,64553.23376012485
