GEOID10,facility_name,lon,lat,stkhgt,stkdiam,stktemp,stkvel,emis,sector,poll,type,marginal_damage
01001,TenaskaAlabamaIIPartnersLP,-86.7388,32.64893,53.337397135019806,5.486132276744895,355.3722222222222,20.60341359341664,35.84392014519056,egu,NOX,elevated,4584.475787913663
01001,TenaskaAlabamaPartnersLP,-86.73879,32.65344,53.337397135019806,5.486132276744895,355.3722222222222,19.548887534288326,28.31215970961887,egu,NOX,elevated,4623.7248648243285
01033,TVA,-87.85195,34.73684,9.676927765925022,3.8707711063700088,777.5944444444444,44.37317890886925,5.081669691470053,egu,NOX,elevated,4827.891248202394
01033,TVA,-87.8486,34.7439,176.5025249949563,7.823444327766645,423.660333796883,26.66719489200735,14814.32706705989,egu,NOX,elevated,3400.435910775274
01033,TVA,-87.84103,34.73692,9.676927765925024,3.8707711063700088,777.5944444444444,44.37317890886925,3.81125226860254,egu,NOX,elevated,4836.988060186082
01039,AlabamaElectricCooperative,-86.37309,31.40991,38.32983597882438,5.733176336102711,448.8148014921396,21.048675719588914,37.84029038112523,egu,NOX,elevated,3511.5131259717427
01055,AlabamaPowerCompany,-85.9708,34.0128,91.43553794574827,4.571776897287411,445.92777777777775,17.250838159097835,1854.7759602631577,egu,NOX,elevated,5737.634207333268
01063,AlabamaPowerCompany,-87.7811,32.6017,149.86806298184982,7.316668527952759,417.564541600472,10.913434751400391,6757.895961887476,egu,NOX,elevated,3595.9131635212393
01071,TVA,-85.7547,34.8825,244.0041151352048,7.7277431687958895,386.6598946437532,32.31836860343573,16460.729502994553,egu,NOX,elevated,3691.95123410439
01073,ALABAMAPOWERCOMPANY-HEADQUARTERSBUI,-86.813408,33.518139,11.737275220969218,0.8908869247180737,598.15,22.2289241085035,0.8602540834845734,egu,NOX,elevated,7742.422875120721
01073,ALABAMAPOWERCOMPANY(MILLERPOWERPLAN,-87.0597,33.6319,213.88116075847367,7.619628162145687,415.2237003953613,22.605851185562194,18339.803575317605,egu,NOX,elevated,3081.4996894285096
01073,ALABAMAPOWERCOMPANY(MILLERPOWERPLAN,-87.059288,33.631451,0,0,255.3722222222222,0,46.32486388384754,egu,NOX,elevated,13042.34013360808
01081,GeorgiaPowerCompany,-85.09573,32.6068,43.2794879609875,5.10515086863761,356.4833333333333,21.08207863456263,63.067150635208705,egu,NOX,elevated,5418.60429686547
01081,SouthEasternElectricDevelopmentCorp,-85.03815,32.53971,6.556215173444824,0.7642930670183778,390.41899808199264,6.401273365377074,4.892922024863884,egu,NOX,elevated,8872.021842412934
01097,AlabamaPowerCompany,-88.12881,30.52527,32.64150386880475,3.932711309494548,384.79874551971324,19.674505215758373,56.26134301270417,egu,NOX,elevated,4393.975660301752
01097,AlabamaPowerCompany,-88.0103,31.0069,181.9562042881688,7.304037357692514,420.65995328270157,23.580931244625035,17464.35994519056,egu,NOX,elevated,2707.7154543127876
01103,DecaturEnergyCenterLLC,-87.0214,34.6292,45.71776897287412,5.790917403230722,360.92777777777775,19.592319414812554,39.74123411978221,egu,NOX,elevated,6002.403937970884
01117,AlabamaPowerCompany,-86.4567,33.2442,228.5888448643706,9.705531334642647,408.15277007702485,13.541837959349031,23045.278247549908,egu,NOX,elevated,3109.6462845819055
01127,AlabamaPowerCompany,-87.2003,33.6446,197.87246901447344,9.341458029980611,432.69792419393275,12.253422362523446,11749.825444192376,egu,NOX,elevated,3234.7123342269456
01129,AlabamaElectricCooperative,-88.0299,31.2546,24.3828101188662,3.047851264858275,402.59444444444443,23.785278878390738,48.44882940108893,egu,NOX,elevated,4361.9793363516455
01129,AlabamaPowerCompany,-88.0156,31.2504,30.534298406406293,4.578435550343427,453.9688627789358,26.819668062241792,227.7024954627949,egu,NOX,elevated,3652.1658874703216
01129,CHARLESR.LOWMANPOWERPLANT,-87.9106,31.4858,115.62399895951862,4.888361078431302,394.26111111111106,19.039895277446423,9648.465172413793,egu,NOX,elevated,3559.28935239754
04001,SALTRIVERPROJECT,-109.2717,34.5778,152.39256324291375,5.790917403230722,385.96776251984306,26.352929014536528,12838.199691470054,egu,NOX,elevated,710.6309833837197
04001,TUCSONELECTRICPOWERCO-SPRINGERVILLE,-109.1636,34.318600000000004,152.39256324291375,6.09570252971655,441.48333333333335,19.343980493751904,5475.447631553266,egu,NOX,elevated,700.9928518116568
04003,AZELECTRICPOWERCOOPERATIVEINC-APAC,-109.8931,32.0619,121.53658186435645,5.05496478330756,357.88609028019806,16.277020584215084,6951.805807622504,egu,NOX,elevated,909.1348026885862
04003,FAIRVIEWGENERATINGSTATION,-109.55223,31.36357,9.753124047546478,4.123742761353245,749.8166666666666,14.477293508076805,1.234119782214156,egu,NOX,elevated,876.0882134643725
04005,NAVAJOGENERATINGSTATION,-111.3886,36.9047,236.2084730265163,7.464187747637916,323.15,32.307223407497716,30146.34280399274,egu,NOX,elevated,304.5869089612784
04013,APSWESTPHXPOWERPLANT,-112.1583,33.4417,17.223726870929426,4.694564051688379,451.6141556624525,21.936982377700186,376.5173130671506,egu,NOX,elevated,888.1332404715854
04013,DYNERGYARLINGTONVALLEYLLC,-112.892769,33.34832,56.008850810076055,5.4468502021669725,356.5360000238889,19.568583550630642,47.01234399546279,egu,NOX,elevated,1067.8786537578187
04013,KYRENEGENERATINGSTATION,-111.9364,33.3544,39.01247234497134,5.515985911808686,455.14655817637197,22.92634379072363,42.68337568058076,egu,NOX,elevated,667.8950977607428
