GEOID10,facility_name,lon,lat,stkhgt,stkdiam,stktemp,stkvel,emis,sector,poll,type,marginal_damage
01001,TenaskaAlabamaIIPartnersLP,-86.7388,32.64893,53.337397135019806,5.486132276744895,355.3722222222222,20.60341359341664,0.05880217785843919,egu,SO2,elevated,43760.16586843886
01001,TenaskaAlabamaPartnersLP,-86.73879,32.65344,53.3373971350198,5.486132276744893,355.37222222222215,19.548887534288326,2.1315789473684212,egu,SO2,elevated,43982.78717596672
01033,TVA,-87.85195,34.73684,9.676927765925022,3.8707711063700088,777.5944444444444,44.37317890886925,1.8294010889292194,egu,SO2,elevated,46519.14040981678
01033,TVA,-87.8486,34.7439,172.81475276220536,7.729783198651982,422.70889257577755,26.12500955478885,35354.704489201446,egu,SO2,elevated,38675.025231088424
01033,TVA,-87.84103,34.73692,9.676927765925022,3.8707711063700083,777.5944444444444,44.37317890886925,1.3720508166969145,egu,SO2,elevated,46552.738188264586
01039,AlabamaElectricCooperative,-86.37309,31.40991,43.494056690033524,6.41267906126181,387.38111111111107,15.998883267296556,1.1343012704174227,egu,SO2,elevated,39415.67995657701
01055,AlabamaPowerCompany,-85.9708,34.0128,91.43553794574822,4.571776897287411,445.9277777777777,17.250838159097835,8478.641464246824,egu,SO2,elevated,51856.061699529855
01063,AlabamaPowerCompany,-87.7811,32.6017,152.20811968194704,7.385605682186394,413.9874985360427,10.770204399176492,41385.65372413793,egu,SO2,elevated,39630.68236303424
01071,TVA,-85.7547,34.8825,251.39230630435358,7.721870571315659,389.40716890269726,33.39692632444079,31199.566256805807,egu,SO2,elevated,39700.626344140095
01073,ALABAMAPOWERCOMPANY-HEADQUARTERSBUI,-86.813408,33.518139,11.737275220969215,0.8908869247180738,598.15,22.228924108503502,0.09074410163339382,egu,SO2,elevated,59346.28690717779
01073,ALABAMAPOWERCOMPANY(MILLERPOWERPLAN,-87.0597,33.6319,213.9026054308987,7.619628162145687,414.99848887615417,22.620053691870293,46096.946615245004,egu,SO2,elevated,35361.46606021615
01073,ALABAMAPOWERCOMPANY(MILLERPOWERPLAN,-87.059288,33.631451,0,0,255.3722222222222,0,3.0916515426497275,egu,SO2,elevated,76471.98727625549
01081,GeorgiaPowerCompany,-85.09573,32.6068,43.279487960987495,5.105150868637609,356.4833333333333,21.082078634562627,1.91470054446461,egu,SO2,elevated,47645.863607020765
01097,AlabamaPowerCompany,-88.12881,30.52527,37.183785431270955,5.257543431880524,363.7055555555555,21.48735141725084,2.722323049001815,egu,SO2,elevated,39554.40997048891
01097,AlabamaPowerCompany,-88.0103,31.0069,182.85249025586955,7.243107640803593,420.8707543685017,23.59460836443851,48690.44537749546,egu,SO2,elevated,32720.213792173676
01103,DecaturEnergyCenterLLC,-87.0214,34.6292,45.71776897287412,5.790917403230721,360.92777777777775,19.592319414812554,0.941578947368421,egu,SO2,elevated,51791.24556746413
01117,AlabamaPowerCompany,-86.4567,33.2442,228.58538425387258,9.710050255219162,408.19108667816585,13.501113803435734,115885.06172504537,egu,SO2,elevated,34636.862944044646
01127,AlabamaPowerCompany,-87.2003,33.6446,197.39890476180102,9.330934379921226,432.7810473876333,12.222199745162255,76272.9085181488,egu,SO2,elevated,36740.12707611629
01129,AlabamaElectricCooperative,-88.0299,31.2546,24.3828101188662,3.047851264858275,402.59444444444443,23.785278878390734,0.010587114337568057,egu,SO2,elevated,42225.001941337134
01129,AlabamaPowerCompany,-88.0156,31.2504,30.783297775068576,4.647973178908869,454.26111111111106,26.783785431270953,2.1688203266787656,egu,SO2,elevated,37832.07188147874
01129,CHARLESR.LOWMANPOWERPLANT,-87.9106,31.4858,110.75839066354177,4.7740682661096985,394.26111111111106,17.890174887613185,14152.92452813067,egu,SO2,elevated,38844.674084045706
04001,SALTRIVERPROJECT,-109.2717,34.5778,152.33843823650318,5.788997022364072,385.9723301365364,26.34979870563588,9509.972395644283,egu,SO2,elevated,10862.159232660024
04001,TUCSONELECTRICPOWERCO-SPRINGERVILLE,-109.1636,34.318600000000004,152.39256324291375,6.095702529716551,441.48333333333335,19.343980493751907,8965.618911122141,egu,SO2,elevated,10608.36620892285
04003,AZELECTRICPOWERCOOPERATIVEINC-APAC,-109.8931,32.0619,121.8474113619545,5.055828086051099,356.96537672760996,16.280292844346974,2411.0072595281304,egu,SO2,elevated,13207.53880705977
04003,FAIRVIEWGENERATINGSTATION,-109.55223,31.36357,9.753124047546478,4.123742761353245,749.8166666666666,14.477293508076805,0.06660617059891107,egu,SO2,elevated,12938.018030427886
04005,NAVAJOGENERATINGSTATION,-111.3886,36.9047,236.20847302651634,7.464187747637914,323.15,32.307223407497716,3578.6838294010886,egu,SO2,elevated,7243.678948353186
04013,APSWESTPHXPOWERPLANT,-112.1583,33.4417,21.694215872390096,4.593417667654944,436.766629692215,22.321059833973976,1.2061215970961885,egu,SO2,elevated,8636.944607589177
04013,DYNERGYARLINGTONVALLEYLLC,-112.892769,33.34832,55.904799290400454,5.436702676557778,355.9499217397669,19.512414633400343,2.717510726134301,egu,SO2,elevated,10558.397028227597
04013,KYRENEGENERATINGSTATION,-111.9364,33.3544,45.36509546997396,5.463747277165201,379.0554912524896,18.969024809977725,1.714600725952813,egu,SO2,elevated,8407.59676606417
04013,OCOTILLOPOWERPLANT,-111.9122,33.4225,52.50475757463459,2.720839304009744,420.3319786613865,17.586210618959967,0.46255140653357524,egu,SO2,elevated,9221.490275610406
