census_id,H2SO4,NO3,NH4,SOA,PM,PM_25,OC_tot,OC_primary,OC_secondary,geo_name,country
0027,0.3114951574606302,0.019242181544309903,0.11286597029092701,4.468821724481515,1.0013314933408473,5.913756527118229,2.6945819342029944,0.21190319837993063,2.4826787358230638,ANGOLA_CABINDA_BUCO ZAU,Angola
0028,0.32963711007139396,0.02182987740833717,0.12721831894801813,2.285245733050423,1.159357264545767,3.9232883040239392,1.5119782958550083,0.242397333049218,1.2695809628057904,ANGOLA_CABINDA_CABINDA,Angola
0029,0.29161269623363834,0.011122828287925763,0.08809261174950053,2.5693708258092904,0.8660998187210642,3.8262987808014195,1.6089761602038326,0.18154792364311556,1.427428236560717,ANGOLA_CABINDA_CACONGO,Angola
0030,0.803319508937579,0.0887080596649654,0.25254722460344425,3.103534374596328,3.8224478270729203,8.070556994875236,2.502304570572902,0.7781188069082754,1.7241857636646265,ANGOLA_KUANDO KUBANGO_CALAI,Angola
0031,0.7405511535228472,0.10336112273560533,0.2895740960076507,3.2143392288319266,3.8976056776661525,8.245431278764183,2.578233905763577,0.7924898897458402,1.785744016017737,ANGOLA_KUANDO KUBANGO_CUANGAR,Angola
0032,0.8368754546058988,0.1953199540696602,0.3641294295028385,4.745028013501594,5.943816651267456,12.085169502947448,3.847018785517464,1.2108921113499118,2.636126674167552,ANGOLA_KUANDO KUBANGO_CUCHI,Angola
0033,0.7927699237786906,0.23095597770109372,0.3582733401150044,7.750620506958913,7.498735946559229,16.63135569511293,5.835230215454168,1.5293299338103281,4.30590028164384,ANGOLA_KUANDO KUBANGO_CUITO CUANAVALE,Angola
0034,0.9478043245107545,0.23601383069730983,0.4166931615632091,5.663022815857998,7.716319858682771,14.97985399131204,4.7175098170809875,1.5713860304932112,3.1461237865877765,ANGOLA_KUANDO KUBANGO_DIRICO,Angola
0035,0.8204822417311917,0.13486557222102877,0.3149948004078088,4.1641944220326135,5.012666138227121,10.447203174619762,3.338553066909288,1.0251117213356136,2.313441345573674,ANGOLA_KUANDO KUBANGO_MAVINGA,Angola
0036,0.7883976681930727,0.19083958134150386,0.3450205096927832,4.948174253038133,5.854879097262448,12.127311109527941,3.941430728713266,1.19244503258097,2.748985696132296,ANGOLA_KUANDO KUBANGO_MENONGUE,Angola
0037,0.7728752744572268,0.14524615712848346,0.32608160529347846,4.136572668170707,5.179792705577256,10.560568410627152,3.35238271162542,1.054286784863916,2.298095926761504,ANGOLA_KUANDO KUBANGO_NANCOVA,Angola
0038,0.8943700566797065,0.12619760257869372,0.3651821161056485,4.220831216532138,4.990992014411608,10.597573006307796,3.3641123438622387,1.0192061124554954,2.3449062314067435,ANGOLA_KUANDO KUBANGO_RIVUNGO,Angola
0039,1.6567341898326597,0.532647488305002,0.763235826378624,9.245932943624915,12.895745833390531,25.094296281531733,7.828648606541785,2.6920191934168334,5.136629413124952,ANGOLA_KWANZA NORTE_AMBACA,Angola
0040,1.6002436914219562,0.38494944123569946,0.6996041365361388,8.63186463517281,10.243261585217548,21.55992348958415,6.936778020287196,2.1412976674134123,4.795480352873784,ANGOLA_KWANZA NORTE_BANGA,Angola
0041,1.6309987708763687,0.4527300857542236,0.7305801724599252,10.104716253459802,11.888383271049028,24.807408553599345,8.086513165619266,2.4727819136971547,5.613731251922112,ANGOLA_KWANZA NORTE_BOLONGONGO,Angola
0042,1.6283029940059943,0.264287550322456,0.6280966759130608,7.358649114178758,7.475583015002326,17.354919349422595,5.62000199795851,1.5318636011925337,4.088138396765976,ANGOLA_KWANZA NORTE_CAMBAMBE,Angola
0043,1.6659899762514367,0.34588523876349747,0.7124146129315365,8.15806317994917,9.274881324836347,20.15723433273199,6.435882702417684,1.9036253802237002,4.532257322193984,ANGOLA_KWANZA NORTE_CAZENGO,Angola
0044,1.8173743551888093,0.48480920164193236,0.808357964528932,11.674648529633362,11.793047492398992,26.578237543392028,8.902541913277027,2.4166260634807153,6.485915849796312,ANGOLA_KWANZA NORTE_GOLUNGO ALTO,Angola
0045,1.5066699535232466,0.30429454050578814,0.6418141714476789,6.667888629017822,9.225990571754693,18.34665786624923,5.615021178950566,1.9106386072739985,3.7043825716765677,ANGOLA_KWANZA NORTE_LUCALA,Angola
0046,1.7018043432446508,0.40648021695057573,0.7431630014520864,9.321886925076413,10.243325497103177,22.416659983826904,7.294298393091296,2.1154723236043993,5.178826069486896,ANGOLA_KWANZA NORTE_NGONGUEMBO,Angola
0047,1.6655533258820834,0.5135197124954031,0.7609222837739797,9.325182051170813,12.563018361636727,24.828195734959007,7.814862435127802,2.6342057400329053,5.180656695094896,ANGOLA_KWANZA NORTE_QUICULUNGO,Angola
0048,1.6638202460570426,0.5107285491181128,0.7594753044509003,8.09222974651433,13.089812521786943,24.116066367927328,7.224179181569127,2.7284959890611673,4.49568319250796,ANGOLA_KWANZA NORTE_SAMBA CAJÚ,Angola
0049,1.7559916405812792,0.3442636122864671,0.7450056540241512,5.837074100099468,8.171689197756,16.85402420474737,4.963036658882663,1.7202177143829582,3.2428189444997044,ANGOLA_KWANZA SUL_AMBOIM,Angola
0050,1.5714620266503783,0.3810272848790891,0.687892589534292,6.077072742580268,10.009726620123963,18.72718126376799,5.437912419814985,2.0617608961592806,3.3761515236557043,ANGOLA_KWANZA SUL_CASSONGUE,Angola
0051,1.4163957111459438,0.36517087567964274,0.6263259795879914,5.5501096749286605,9.317589718574746,17.275591959916984,5.009389287176544,1.9259950233272884,3.083394263849256,ANGOLA_KWANZA SUL_CELA,Angola
0052,1.996659554531025,0.4757373847230937,0.8715840803760345,7.651767064595918,11.292675797572306,22.28842388179838,6.611530075087593,2.3605483725343053,4.250981702553288,ANGOLA_KWANZA SUL_CONDA,Angola
0053,1.8264621816436633,0.38823668875718026,0.7836591685971565,5.9951283453928514,9.32559535507108,18.319081739461932,5.27559154326014,1.944964684708556,3.330626858551584,ANGOLA_KWANZA SUL_EBO,Angola
0054,1.665250372805066,0.41036270937663283,0.7308621875314826,6.995665278223043,11.011192608553554,20.813333156489776,6.154798860915424,2.2683181507915116,3.8864807101239123,ANGOLA_KWANZA SUL_LIBOLO,Angola
0055,1.397463680393139,0.34354419060214925,0.6130926410236467,6.463370864045564,10.929311844471131,19.746783220535633,5.8344530804716666,2.2436914893352427,3.5907615911364243,ANGOLA_KWANZA SUL_MUSSENDE,Angola
0056,1.3511620792735162,0.08048752859325385,0.24718486029124612,2.5037692638898377,3.110022851728273,7.292626583776126,2.0301403863370187,0.6391574619537757,1.3909829243832432,ANGOLA_KWANZA SUL_PORTO AMBOIM,Angola
0057,1.5548712820413695,0.523689512974149,0.7232160965113127,8.64661425263028,15.140729976573011,26.589121120730123,7.907130179748836,3.1034555949542355,4.8036745847946,ANGOLA_KWANZA SUL_QUIBALA,Angola
0058,1.5934613111334706,0.28327830138498783,0.6675952222009587,5.6270961769400785,7.95988308103227,16.131314092691767,4.78469587511543,1.658531332370942,3.126164542744488,ANGOLA_KWANZA SUL_QUILENDA,Angola
0059,2.039728537224977,0.41607087264486997,0.8700828035601876,6.909863514653031,10.254057087214152,20.489802815297217,5.978878725041535,2.1400656613454068,3.8388130636961284,ANGOLA_KWANZA SUL_SELES,Angola
0060,2.16066718914827,0.15242827663584765,0.37905343961394655,3.0681798881406643,4.0260291967076185,9.786357990246348,2.522342334126256,0.8177979518258871,1.704544382300369,ANGOLA_KWANZA SUL_SUMBE,Angola
0061,0.5109905964310996,0.1007862034307009,0.21697134201546586,2.3995674586175153,1.4122750199610499,4.640590620455832,1.620154601740342,0.28706156917505576,1.3330930325652863,ANGOLA_CUNENE_CAHAMA,Angola
0062,0.677323910561639,0.16443628149490827,0.2965524306995715,3.0322746824990587,3.266804359545533,7.43739166480071,2.3481337968978644,0.663536751065054,1.6845970458328103,ANGOLA_CUNENE_CUANHAMA,Angola
0063,0.4567826952286445,0.05418344605605933,0.18352840266511244,1.7808368610512824,0.8262045602810556,3.301535965282154,1.1573614328145265,0.16800762111936962,0.9893538116951569,ANGOLA_CUNENE_CUROCA,Angola
0064,0.7167321913683299,0.15529079368198773,0.3083738003932091,3.2691244298673734,3.8187585742793844,8.268279789590284,2.592454665325507,0.7762744265102998,1.8161802388152073,ANGOLA_CUNENE_CUVELAI,Angola
0065,0.6657485712774456,0.14061107012452448,0.2853832683987689,2.614748683644157,2.4138279254307826,6.120319518875679,1.9427873449049697,0.4901491873248826,1.452638157580087,ANGOLA_CUNENE_NAMACUNDE,Angola
0066,0.5634314139021976,0.12750506948546475,0.24399240592529048,1.8684489353606282,1.434192556333659,4.23757038100724,1.3298977663567015,0.29187058004524136,1.03802718631146,ANGOLA_CUNENE_OMBADJA,Angola
0067,1.2509835268595924,0.3540528628691382,0.562334509883438,5.225756140772856,8.123877499978521,15.517004540363546,4.571910204820552,1.6687123488356328,2.90319785598492,ANGOLA_HUAMBO_BAILUNDO,Angola
0068,1.1774850777545052,0.24699051770398014,0.504252463261665,4.31734850957325,5.416506430529658,11.662582998823058,3.519833442413726,1.1213064926508092,2.3985269497629167,ANGOLA_HUAMBO_CAÁLA,Angola
0069,1.1099966082268702,0.30603636694072966,0.4966031239048422,4.9568334239303855,7.127281042937992,13.996750565940818,4.213064834863581,1.4592684882355893,2.753796346627992,ANGOLA_HUAMBO_CACHIUNGO,Angola
0070,1.3986144479032863,0.35331711713657593,0.6163526731976721,5.066273583910944,7.339024381972608,14.773582204121087,4.328593914327027,1.5139974788209474,2.81459643550608,ANGOLA_HUAMBO_ECUNHA,Angola
0071,1.2578718990190119,0.27330114082844326,0.541420883974952,4.446207883438474,6.2385240711639725,12.757325878424853,3.7516661833143368,1.281550692515185,2.470115490799152,ANGOLA_HUAMBO_HUAMBO,Angola
0072,1.475816605371623,0.4227051072485269,0.664857549765613,5.867069954225386,8.999365754533782,17.42981497114493,5.1127395136932146,1.8532562057902224,3.259483307902992,ANGOLA_HUAMBO_LONDUIMBALI,Angola
0073,1.4495279208877445,0.3327655701398312,0.6290890034805972,5.169652275588638,6.874962187497239,14.45599695759405,4.294745940425168,1.4227168984314797,2.872029041993688,ANGOLA_HUAMBO_LONGONJO,Angola
0074,1.1124936950249704,0.3476505377584962,0.5096019545592035,5.621783189905742,8.711041269255688,16.3025706465041,4.907085374125135,1.7838724908441665,3.123212883280968,ANGOLA_HUAMBO_MUNGO,Angola
0075,1.1591604532264286,0.28539497219660326,0.5086706488736334,4.682797553624126,6.566662004737498,13.202685632658289,3.946599571862734,1.345045375404886,2.601554196457848,ANGOLA_HUAMBO_CHICALA CHOLOHANGA,Angola
0076,1.8436200113895078,0.4815645142411549,0.8170572199708326,6.560207748283809,11.036586085854784,20.73903557974009,5.957563011579055,2.3130031514213836,3.644559860157672,ANGOLA_HUAMBO_CHINJENJE,Angola
0077,1.633645235365204,0.3853333069736784,0.7119855363457379,5.749728064767187,8.204515929020374,16.685208072472182,4.891324100730332,1.6970307314152275,3.194293369315104,ANGOLA_HUAMBO_UCUMA,Angola
0078,1.1612696214520695,0.20087906873302872,0.48490857016558286,3.966829949214823,4.320713755504411,10.134600965069914,3.0951649340119944,0.8913705177815375,2.203794416230457,ANGOLA_HUÍLA_CACONDA,Angola
0079,0.7693003265539656,0.21284386795663618,0.34439350097826815,3.6339484455330844,2.589066110420549,7.5495522514425035,2.5536092655254503,0.5347490180070704,2.01886024751838,ANGOLA_HUÍLA_CACULA,Angola
0080,0.9724011261806363,0.180776498508951,0.40969207653143025,3.526838767170232,3.1816223841237887,8.271330852515039,2.6198588757839723,0.6605040051338431,1.959354870650129,ANGOLA_HUÍLA_CALUQUEMBE,Angola
0081,0.5573666615627239,0.13031149405916342,0.24257930614357537,2.8257872338615795,1.4861462859088754,5.242190981535918,1.8734652090070525,0.30358341241728604,1.5698817965897665,ANGOLA_HUÍLA_CHIBIA,Angola
0082,0.9535326834760337,0.19816698347576744,0.40780966233867033,3.9595322038702636,3.7520220806030142,9.271063613763749,2.970196227560309,0.7704561142990515,2.1997401132612575,ANGOLA_HUÍLA_CHICOMBA,Angola
0083,1.0118553533230843,0.20350435249158116,0.4307838753147257,4.120013386181053,5.144848060616512,10.911005027926956,3.3424300485730973,1.0535337229169572,2.28889632565614,ANGOLA_HUÍLA_CHIPINDO,Angola
0084,0.8961843556507908,0.19920055439535736,0.38704299864482805,4.208195591987161,5.444547686452022,11.13517118713016,3.44832037331435,1.1104339333214828,2.337886439992867,ANGOLA_HUÍLA_CUVANGO,Angola
0085,0.528598198207363,0.10978871471078766,0.22605307293427643,2.426043860828395,1.4175251962055584,4.708009042886381,1.6363934691644537,0.28859132425978967,1.347802144904664,ANGOLA_HUÍLA_GAMBOS,Angola
0086,0.5508806330330175,0.12075111138229029,0.237421088447672,3.5133469866566758,1.4009717781865532,5.82337159770621,2.2478399370184268,0.2959804999869402,1.9518594370314866,ANGOLA_HUÍLA_HUMPATA,Angola
0087,0.8510272279747714,0.18678683069256,0.3668506817283354,3.877717064005984,4.72758096900135,10.009962773403,3.1161086666706894,0.9618214088895872,2.1542872577811023,ANGOLA_HUÍLA_JAMBA,Angola
0088,0.6190646581093707,0.14862096753263956,0.2705595298926418,2.8588719355935526,1.6514938889200497,5.548610980048254,1.932979259814799,0.3447170733739364,1.5882621864408626,ANGOLA_HUÍLA_LUBANGO,Angola
0089,0.7402239683172639,0.16202673497749845,0.31895902860178404,3.1584686471834478,3.6015069592114504,7.981185338291445,2.488674077995051,0.7339692740042469,1.7547048039908042,ANGOLA_HUÍLA_MATALA,Angola
0090,0.8062522263598845,0.25004214342333,0.368767167582952,4.827323605801421,2.963426558313211,9.2158117014808,3.2998817083379186,0.6180352606704623,2.681846447667456,ANGOLA_HUÍLA_QUILENGUES,Angola
0091,0.7122412917531072,0.18128584113912077,0.3142710314289573,3.2595405730207574,3.1922041742886353,7.659542911630578,2.4648178728136267,0.6539619989132058,1.8108558739004208,ANGOLA_HUÍLA_QUIPUNGO,Angola
0092,1.0281818502162348,0.2529268555875862,0.45112983261012807,2.904783862555551,2.811446317443393,7.448468718412894,2.1957126698229845,0.5819438572921231,1.6137688125308616,ANGOLA_LUANDA_BELAS,Angola
0093,1.8829373459723724,0.7155648727197287,0.8994359104160526,5.230557068455311,5.382759766408124,14.11125496397159,3.985567064089328,1.0797020260586,2.9058650380307283,ANGOLA_LUANDA_CACUACO,Angola
0094,1.207088084574927,0.32440072427072586,0.5376009681344301,3.7369524331902495,3.729572711607996,9.535614921778329,2.715756417624067,0.6396717325183731,2.076084685105694,ANGOLA_LUANDA_CAZENGA,Angola
0095,1.683767600139365,0.22933394841602656,0.6851076972542682,5.44492054744622,4.497269654030738,12.540399447286617,3.9226483692772574,0.897692509584913,3.0249558596923443,ANGOLA_LUANDA_ICOLO E BENGO,Angola
0096,1.105773360151363,0.23051956769617418,0.47312749461387316,3.0443242078494106,3.020502384440453,7.874247014751274,2.2247017489076044,0.5334105223245986,1.6912912265830058,ANGOLA_LUANDA_LUANDA,Angola
0097,1.3060175208912594,0.08940581711398761,0.2860976958366663,3.4399967782221563,3.355644157703755,8.477161969767824,2.598533015689027,0.687423694454496,1.9111093212345311,ANGOLA_LUANDA_QUISSAMA,Angola
0098,1.7440872179458597,0.662050285744014,0.8328932479439762,5.262878489935233,5.202369362707836,13.70427860427692,3.9890025428896707,1.0651811595923188,2.923821383297352,ANGOLA_LUANDA_VIANA,Angola
0099,0.7165982147980176,0.3251324151886862,0.3576334423670207,5.871381819193253,9.077450849725324,16.3481967412723,5.201975137848733,1.940096349408037,3.261878788440696,ANGOLA_LUNDA NORTE_CAMBULO,Angola
0100,1.0179808793922758,0.33819876677617106,0.4721388985182234,7.31815499727818,9.584471875267035,18.730945417231887,6.077948714310157,2.0123070491556123,4.065641665154544,ANGOLA_LUNDA NORTE_CAPENDA CAMULEMBA,Angola
0101,1.0181492125801548,0.3688778652396551,0.48110757023727074,7.038592761297989,10.434418088614184,19.34114549796925,6.133157164961125,2.2228278531289094,3.910329311832216,ANGOLA_LUNDA NORTE_CAUNGULA,Angola
0102,0.8894013367224103,0.5489362573898628,0.48608744924294556,8.283467553211455,13.648099463890418,23.85599206045709,7.592573327182573,2.9906469087317653,4.601926418450808,ANGOLA_LUNDA NORTE_CHITATO,Angola
0103,1.112329124546829,0.37777046802577946,0.5182859959818955,7.198406714395829,10.460844294253267,19.6676365972036,6.231601546757588,2.2324867054265716,3.999114841331016,ANGOLA_LUNDA NORTE_CUANGO,Angola
0104,1.0531599210948834,0.5975294223978118,0.5603513569772086,8.192139168988327,14.966496048165611,25.369675917623844,7.793121313241712,3.2419328860259755,4.551188427215736,ANGOLA_LUNDA NORTE_CUILO,Angola
0105,0.9094230033379987,0.5159606186843553,0.48386877465596045,7.638126707749609,13.48999860857999,23.037377713007913,7.200830184686506,2.957426458158945,4.243403726527561,ANGOLA_LUNDA NORTE_LÓVUA,Angola
0106,0.9684411920181372,0.3641184916050632,0.46146572741537417,7.358902556742648,10.523013400164729,19.675941367945953,6.290895334706434,2.202616136516074,4.08827919819036,ANGOLA_LUNDA NORTE_LUBALO,Angola
0107,0.9158164586427263,0.5275118830757594,0.48957098377817715,7.724922025614106,13.227847414309187,22.885668765419958,7.095079198473055,2.803455850909663,4.291623347563392,ANGOLA_LUNDA NORTE_LUCAPA,Angola
0108,1.22878662430258,0.4687612411970341,0.5874829780965976,8.124489991488039,12.229724724658682,22.639245559742932,7.102565213971758,2.588959663145069,4.513605550826688,ANGOLA_LUNDA NORTE_XÁ-MUTEBA,Angola
0109,0.9067247130970376,0.24243948613374044,0.4034682049329339,6.508945938648169,7.610130062983624,15.671708405795506,5.216069258795259,1.5999881817684984,3.6160810770267604,ANGOLA_LUNDA SUL_CACOLO,Angola
0110,0.8304566232146507,0.2535806748578723,0.3786858942502283,5.837238484164734,7.936775054347491,15.236736730834977,4.879849511104114,1.6369392421237055,3.242910268980408,ANGOLA_LUNDA SUL_DALA,Angola
0111,0.7825610776121724,0.27854925275009496,0.36834055416088485,5.285178472068072,8.063512597645717,14.778141954236942,4.602840075244131,1.6666298129840913,2.93621026226004,ANGOLA_LUNDA SUL_MUCONDA,Angola
0112,0.8358220407214993,0.25501140743069334,0.38107223791937617,4.82261798103395,7.400027261522171,13.69455092862769,4.213577652481229,1.534345440795701,2.679232211685528,ANGOLA_LUNDA SUL_SAURIMO,Angola
0113,1.4266667160299378,0.3673878728140948,0.630742646119632,6.703626990960101,11.272096063171604,20.40052028909537,6.059914437243161,2.3356772200431046,3.724237217200056,ANGOLA_MALANJE_CACUSO,Angola
0114,1.28664273910398,0.37648012370188666,0.5819449525823258,7.953755096334313,10.875946599668563,21.074769511391068,6.669622641942592,2.250869810645751,4.418752831296841,ANGOLA_MALANJE_CAHOMBO,Angola
0115,1.4168112799833044,0.3292228006181543,0.6160420996071692,6.710757889057158,9.660325040241178,18.733159109506964,5.728997658718587,2.000798831464611,3.7281988272539763,ANGOLA_MALANJE_CALANDULA,Angola
0116,1.1333742982450439,0.34117925768708557,0.5153936215014742,7.432384507201916,9.96920748244928,19.3915391670848,6.227954079563279,2.0988515755622146,4.1291025040010645,ANGOLA_MALANJE_CAMBUNDI-CATEMBO,Angola
0117,1.3197195123002619,0.3955895982373036,0.599643515922447,7.532608643494891,11.58249437953234,21.430055649487244,6.573283606903628,2.3885010271842444,4.184782579719384,ANGOLA_MALANJE_CANGANDALA,Angola
0118,1.25787470851802,0.48011149164737493,0.6014636307896956,8.704492945650317,12.62303572046025,23.666978497065656,7.46643649501457,2.6306070807643938,4.835829414250176,ANGOLA_MALANJE_CUNDA-DIA-BAZE,Angola
0119,1.3506056249817104,0.3234785237049814,0.5900539616153333,6.677418880637309,9.60016072961268,18.541717720552015,5.69488036088913,1.985203204979514,3.709677155909616,ANGOLA_MALANJE_KIWABA NZOJI,Angola
0120,1.1595492428871998,0.35067025957939374,0.5277643594506716,7.130997699275593,9.991214879904645,19.160196441097504,6.030407473968925,2.068742085482485,3.9616653884864403,ANGOLA_MALANJE_LUQUEMBO,Angola
0121,1.4992629268963358,0.5227964324744107,0.7025292560430352,8.514560717204402,13.49180721146676,24.730956544084943,7.506412946458256,2.7761014369002552,4.730311509558001,ANGOLA_MALANJE_MALANJE,Angola
0122,1.2746240799282311,0.4415154273860668,0.5964111521245612,8.646539434499692,11.75157320467796,22.71066329861651,7.243390856031983,2.439757836865487,4.8036330191664955,ANGOLA_MALANJE_MARIMBA,Angola
0123,1.2238042193469145,0.3998056024109819,0.5656333278859916,8.475065501668977,10.931814679967985,21.59612333128085,7.0236799986164264,2.3153102754669947,4.708369723149432,ANGOLA_MALANJE_MASSANGO,Angola
0124,1.2492079808981083,0.3959540881608406,0.573847140368713,8.331618514832511,11.502914556738101,22.053542280998276,7.0399707986383415,2.4112938459536135,4.628676952684728,ANGOLA_MALANJE_MUCARI,Angola
0125,1.3379534065053473,0.4983737669492975,0.6361822462505754,8.435990212632936,12.672277078020082,23.580776710358236,7.3491065260033785,2.6624452967628587,4.68666122924052,ANGOLA_MALANJE_QUELA,Angola
0126,1.034755041574978,0.35809007796234693,0.4840757324425495,8.73145569445491,10.215568038192568,20.823944584627352,6.99929384337159,2.148485124229974,4.850808719141616,ANGOLA_MALANJE_QUIRIMA,Angola
0127,0.8824095486076783,0.2522376087821331,0.39738071994470386,5.702982137132818,7.593678051182945,14.82868806565028,4.761320097846564,1.592996688328332,3.168323409518232,ANGOLA_MOXICO_ALTO ZAMBEZE,Angola
0128,0.8622714541778445,0.17161777919585458,0.3665772956264708,5.630960705118422,6.0364247161006155,13.067851950219207,4.375420061715657,1.2471085588720887,3.1283115028435677,ANGOLA_MOXICO_BUNDAS,Angola
0129,0.8245035178889277,0.20806419608509147,0.36328457765342126,5.529581926516916,6.740766667168102,13.66620088531246,4.46926670568033,1.3972767465042661,3.071989959176064,ANGOLA_MOXICO_CAMANONGUE,Angola
0130,0.8165100358223155,0.21978773976867536,0.3637518059426188,4.892713615483517,6.993128970543918,13.285892167561045,4.1575062582944025,1.4393320274702268,2.718174230824176,ANGOLA_MOXICO_CAMEIA,Angola
0131,0.8199855583924336,0.25675850103744213,0.37576197533936134,7.341286471434865,8.11554068961573,16.909333195819833,5.763875480322218,1.6853829961917377,4.07849248413048,ANGOLA_MOXICO_LÉUA,Angola
