census_id,emis,poll
0001,1575.0836511708205,NOx
0002,1196.390406253523,NOx
0003,3874.8169265773217,NOx
0004,1094.951507887412,NOx
0005,4450.619088875189,NOx
0006,395.95587330433796,NOx
0007,2.215251592410672,NOx
0008,3667.7863008666423,NOx
0009,34.0330463046041,NOx
0010,5737.892972485418,NOx
0011,543.6831126028869,NOx
0012,17.508089575016857,NOx
0013,1545.937118167825,NOx
0014,2208.767363071751,NOx
0015,4972.06205250602,NOx
0016,682.935882858322,NOx
0017,13689.179239456393,NOx
0018,9678.783190578473,NOx
0019,2595.0309898180885,NOx
0020,3526.371740144613,NOx
0021,20119.52087515195,NOx
0022,12891.06358423824,NOx
0023,5328.182413898542,NOx
0024,2268.8401748780484,NOx
0025,8147.06581247362,NOx
0026,196.8667095370121,NOx
0027,17.610983008281607,NOx
0028,392.13443993159115,NOx
0029,58.1325103309851,NOx
0030,4681.260228458356,NOx
0031,10124.782611780098,NOx
0032,11286.899278323368,NOx
0033,21833.62864709259,NOx
0034,13677.115028274133,NOx
0035,37742.77630245154,NOx
0036,19140.85244017601,NOx
0037,7660.827869292066,NOx
0038,22096.394022396766,NOx
0039,3723.2536505268918,NOx
0040,1285.4265747258826,NOx
0041,1430.7669193670367,NOx
0042,4047.309663987669,NOx
0043,2188.412591462317,NOx
0044,1508.446519617657,NOx
0045,2052.6658215975503,NOx
0046,1341.109683840289,NOx
0047,312.6600320912686,NOx
0048,4177.8989329735705,NOx
0049,849.7174420702353,NOx
0050,5579.013342750621,NOx
0051,6538.9669686670295,NOx
0052,2415.791602115994,NOx
0053,2355.815216543456,NOx
0054,8210.0959827044,NOx
0055,22557.10133301418,NOx
0056,1430.8235615877986,NOx
0057,16183.618211128165,NOx
0058,2564.479244150649,NOx
0059,3827.258784669388,NOx
0060,1835.520089515974,NOx
0061,992.2247360227544,NOx
0062,3586.8575563350882,NOx
0063,4.679691920647337,NOx
0064,7781.829375110528,NOx
0065,882.3751433281101,NOx
0066,333.0596621381146,NOx
0067,6348.87544449971,NOx
0068,1836.2922636540623,NOx
0069,2246.0252547495893,NOx
0070,1012.2552382378573,NOx
0071,2037.1253455181923,NOx
0072,2038.4045567338421,NOx
0073,1021.6604140979863,NOx
0074,2914.5852765467744,NOx
0075,3130.197583205318,NOx
0076,1467.9126387380554,NOx
0077,1299.0355344595266,NOx
0078,979.9124623976569,NOx
0079,150.68325048345562,NOx
0080,297.33056653630445,NOx
0081,32.76161485830077,NOx
0082,475.5153662096883,NOx
0083,2966.638847924282,NOx
0084,8103.207679665943,NOx
0085,783.3949358249668,NOx
0086,5.587501711177049,NOx
0087,8412.022937406971,NOx
0088,42.526172610636436,NOx
0089,5937.128733931132,NOx
0090,562.202783590395,NOx
0091,3672.589933083703,NOx
0092,11.123459077440792,NOx
0093,6.378054608730068,NOx
0094,0.48239693564634767,NOx
0095,987.172120168578,NOx
0096,0.8077614318345628,NOx
0097,5186.241360855722,NOx
0098,28.389260991965532,NOx
0099,15647.813545868703,NOx
0100,11315.254462282486,NOx
0101,16284.887303378042,NOx
0102,8759.895116614733,NOx
0103,10317.345201643162,NOx
0104,25985.96767396643,NOx
0105,19053.716003789563,NOx
0106,19650.12956134388,NOx
0107,37687.43601515703,NOx
0108,19268.129044174348,NOx
0109,17232.730014427972,NOx
0110,21391.258190299894,NOx
0111,52981.90631961672,NOx
0112,39395.13895009243,NOx
0113,11129.777192192945,NOx
0114,6955.33265643949,NOx
0115,9126.799055061403,NOx
0116,19365.791735628925,NOx
0117,9824.629973405708,NOx
0118,5655.343778891283,NOx
0119,3455.739421572039,NOx
0120,18468.100058677854,NOx
0121,2956.8757809071203,NOx
0122,7855.637270298472,NOx
0123,9967.74922574601,NOx
0124,2400.7248834842403,NOx
0125,7996.321504661473,NOx
0126,12963.62458024472,NOx
0127,66248.81764522512,NOx
0128,36759.18717028621,NOx
0129,2330.56466411978,NOx
0130,8814.873663510947,NOx
0131,2150.410075877816,NOx
0132,17026.064665851638,NOx
0133,6409.160860945911,NOx
0134,41823.20968182513,NOx
0135,34796.1677661543,NOx
0136,91.75602695584735,NOx
0137,23.982510420411185,NOx
0138,0,NOx
0139,0.15938258085895307,NOx
0140,1.0824763685287806,NOx
0141,3311.0375614766526,NOx
0142,3888.9493421465304,NOx
0143,2784.7258033138087,NOx
0144,2416.961247167248,NOx
0145,3814.2067271941123,NOx
0146,7488.24677113097,NOx
0147,7328.3145995771865,NOx
0148,6900.898124933581,NOx
0149,1076.4422444204322,NOx
0150,1699.551066753974,NOx
0151,1679.6629100872315,NOx
0152,8760.304056916078,NOx
0153,3408.837177082713,NOx
0154,6495.528556761757,NOx
0155,2167.7094825306444,NOx
0156,1134.7146970878496,NOx
0157,2949.6138687405078,NOx
0158,3909.1704416957955,NOx
0159,4043.6014782205493,NOx
0160,2535.1627864822735,NOx
0161,1249.8975643556823,NOx
0162,4290.9740812966575,NOx
0163,0.6479485172248907,NOx
0164,0.08451475155218194,NOx
0165,0,NOx
0166,0.012630172834158257,NOx
0167,0,NOx
0168,0,NOx
0169,0.05100043118388048,NOx
0170,43.09269839721703,NOx
0171,0.3704823275499045,NOx
0172,0.04341904295273611,NOx
0173,0.001958947300600292,NOx
0174,0,NOx
0175,0.34357854167356694,NOx
0176,0,NOx
0177,0,NOx
0178,0.22918822159940874,NOx
0179,0,NOx
0180,1.529078549955495,NOx
0181,19.214199909038825,NOx
0182,0,NOx
0183,244.18612274487245,NOx
0184,10.227140800101301,NOx
0185,0.02442900705849696,NOx
0186,3.3445220988669564,NOx
0187,0,NOx
0188,4.312535570678558,NOx
0189,3.794484988987383,NOx
0190,6.253997023697397,NOx
0191,5.911930859190723,NOx
0192,0,NOx
0193,12.009633511840336,NOx
0194,26.017472164416354,NOx
0195,0.052589838887059336,NOx
0196,81.49795064114352,NOx
0197,0,NOx
0198,0,NOx
0199,0,NOx
0200,0.14785051481769163,NOx
0201,0,NOx
0202,0.0015008209553544194,NOx
0203,0,NOx
0204,1.3745595811941522,NOx
0205,0.02934650743293006,NOx
0206,0.06129687168073448,NOx
0207,0.04519623864419394,NOx
0208,0,NOx
0209,0.3371670553625967,NOx
0210,0,NOx
0211,0.08832359339255336,NOx
0212,0,NOx
0213,0,NOx
0214,0,NOx
0215,0,NOx
0216,0,NOx
0217,0,NOx
0218,0.3329703208004536,NOx
0219,0,NOx
0220,0.2709976045789757,NOx
0221,0.06393616192335068,NOx
0222,0.8793750447402562,NOx
0223,0,NOx
0224,0.07605367509080771,NOx
0225,0,NOx
0226,0.0023285407791626537,NOx
0227,0,NOx
0228,0,NOx
0229,0,NOx
0230,3.2598252873526867,NOx
0231,0,NOx
0232,0,NOx
0233,6.8854865125273,NOx
0234,0.0072583993476918835,NOx
0235,6.989605899175708,NOx
0236,0.009084031430067826,NOx
0237,0,NOx
0238,0.9053813391169897,NOx
0239,0.24958558446466195,NOx
0240,0.054757850628982016,NOx
0241,6.41292444119897,NOx
0242,0.4334174490825366,NOx
0243,0.13596339325612788,NOx
0244,0.44538374610890374,NOx
0245,0.2977818903286628,NOx
0246,0.35423002626161293,NOx
0247,0,NOx
0248,0.1640941077273471,NOx
0249,135.35055595011443,NOx
0250,0.04885151995085124,NOx
0251,0.019772392670916808,NOx
0252,1.9296410994342008,NOx
0253,53.65140698674079,NOx
0254,0,NOx
0255,2.1077402979888222,NOx
0256,6.620377003764942,NOx
0257,0,NOx
0258,0,NOx
0259,9.593642453104101,NOx
0260,0,NOx
0261,0.20440065563499896,NOx
0262,0,NOx
0263,0.912391861993862,NOx
0264,1.0092916343085334,NOx
0265,0,NOx
0266,0,NOx
0267,0,NOx
0268,1.8212953255961202,NOx
0269,0,NOx
0270,0.2542102490875482,NOx
0271,0,NOx
0272,0,NOx
0273,225.989385690125,NOx
0274,0.8140708660505477,NOx
0275,0.137718303614958,NOx
0276,0,NOx
0277,4.340755418494945,NOx
0278,0.6065846725845202,NOx
0279,2.3259527876584256,NOx
0280,0.031334607053748534,NOx
0281,0.09711011806100099,NOx
0282,0.0363471830855325,NOx
0283,0.02152747524583091,NOx
0284,0.06938729124240244,NOx
0285,5.945810897859312,NOx
0286,0.5085889274878482,NOx
0287,251.21466748854795,NOx
0288,0,NOx
0289,0.017183401174139603,NOx
0290,0.050437098140773275,NOx
0291,0,NOx
0292,0.02877875153442171,NOx
0293,2.2166069559158044,NOx
0294,0.0014830124639390778,NOx
0295,0.6613723001939572,NOx
0296,0.01205420165495988,NOx
0297,13.95898614317562,NOx
0298,0.04123250663451882,NOx
0299,0.005791934285061077,NOx
0300,0.05370960489316019,NOx
0301,1.346355213670874,NOx
0302,0.21565782537071038,NOx
0303,2.763727589228798,NOx
0304,0.2603040325361815,NOx
0305,0.00264378873510839,NOx
0306,0.032176330099450964,NOx
