census_id,emis,poll
0560,103.22187669526127,PM2.5
0561,21.970461055668487,PM2.5
0562,63.09571218123485,PM2.5
0563,2.125685848727803,PM2.5
0564,33.09120310937231,PM2.5
0565,2542.9374820422213,PM2.5
0566,1578.0103407302338,PM2.5
0567,11.906699979191131,PM2.5
0568,106.65205360017826,PM2.5
0569,89.20239739730833,PM2.5
0570,269.55658878855627,PM2.5
0571,165.11044226880352,PM2.5
0572,28.51765007441128,PM2.5
0573,23.970036136820443,PM2.5
0574,2391.6746641291634,PM2.5
0575,25.610892225058155,PM2.5
0576,0,PM2.5
0577,0,PM2.5
0578,0.26727756282781356,PM2.5
0579,0.10788362367166805,PM2.5
0580,0.389345371256888,PM2.5
0581,0.20651376752863315,PM2.5
0582,0.3586800330676242,PM2.5
0583,0.4970984388882629,PM2.5
0584,0.3504880949868829,PM2.5
0585,0.054833717156632815,PM2.5
0586,0.01025310804579146,PM2.5
0587,1.7142864807496374,PM2.5
0588,0.012993687168334088,PM2.5
0589,0,PM2.5
0590,0.017865609100827986,PM2.5
0591,1.244801652723393,PM2.5
0592,0.1014205538632295,PM2.5
0593,0.010096569886171924,PM2.5
0594,0.5050827443837139,PM2.5
0595,3.781662945177392,PM2.5
0596,0.3186905196790099,PM2.5
0597,0.05819103522355546,PM2.5
0598,0.006499053327393177,PM2.5
0599,1.0294749188615517,PM2.5
0600,2.8469283899278577,PM2.5
0601,0.0417707934767932,PM2.5
0602,0.10875850099506303,PM2.5
0603,3.1900963304475316,PM2.5
0604,0.1608826525133504,PM2.5
0605,1.181385766204421,PM2.5
0606,1.5548304129637707,PM2.5
0607,2.7267779403170165,PM2.5
0608,0.31882184747097825,PM2.5
0609,5.7284928659871985,PM2.5
0610,0,PM2.5
0611,3.716144445977495,PM2.5
0612,0.41018625536002495,PM2.5
0613,1.278998454322979,PM2.5
0614,0.5911723642494437,PM2.5
0615,2.869241039461165,PM2.5
0616,5.985521427776895,PM2.5
0617,0.0956786711056827,PM2.5
0618,0.33770957116946954,PM2.5
0619,0.8421642408926208,PM2.5
0620,0.7241680762206181,PM2.5
0621,1.3483211457437057,PM2.5
0622,0.6384385696172546,PM2.5
0623,0.015027629755460872,PM2.5
0624,0.18276924229104155,PM2.5
0625,1.435635113738923,PM2.5
0626,1.1372046729653997,PM2.5
0627,0.44709634211393934,PM2.5
0628,4.429524515042584,PM2.5
0629,0.9114978445198572,PM2.5
0630,1.0138793780314028,PM2.5
0631,0.8070720693939502,PM2.5
0632,1.9419551524906427,PM2.5
0633,2.8540978230856107,PM2.5
0634,2.3982449002844635,PM2.5
0635,0,PM2.5
0636,1.0293194068503475,PM2.5
0637,0,PM2.5
0638,513.9338689879335,PM2.5
0639,0,PM2.5
0640,11.625573852994188,PM2.5
0641,0,PM2.5
0642,0,PM2.5
0643,0,PM2.5
0644,1.3699093951953427,PM2.5
0645,17.472201098343845,PM2.5
0646,0.3769461974085932,PM2.5
0647,0.06992225337361943,PM2.5
0648,0.06396313888658633,PM2.5
0649,0.045867876636751376,PM2.5
0650,1.2820381529714961,PM2.5
0651,0.21199309809962277,PM2.5
0652,0,PM2.5
0653,0,PM2.5
0654,0.16823658039419984,PM2.5
0655,0,PM2.5
0656,0,PM2.5
0657,0.024697610193752998,PM2.5
0658,0,PM2.5
0659,0,PM2.5
0660,0,PM2.5
0661,0.34043790189703804,PM2.5
0662,0.6318519531506074,PM2.5
0663,0,PM2.5
0664,0,PM2.5
0665,0.381006466525675,PM2.5
0666,1.4777364606851335,PM2.5
0667,0,PM2.5
0668,0.008574803456590847,PM2.5
0669,2.4497166758204463,PM2.5
0670,0.03793632938372081,PM2.5
0671,0.8700483876331253,PM2.5
0672,60.34000713984912,PM2.5
0673,7.883427973792162,PM2.5
0674,0,PM2.5
0675,0,PM2.5
0676,0,PM2.5
0677,0.2356148022423036,PM2.5
0678,7.607352927396782,PM2.5
0679,28.82882574943594,PM2.5
0680,0.3221862535927483,PM2.5
0681,12.25088102320979,PM2.5
0682,5.031626796836462,PM2.5
0683,112.38766865983435,PM2.5
0684,23.26591419010927,PM2.5
0685,3.340627781408137,PM2.5
0686,30.534754183015274,PM2.5
0687,39.662542008263,PM2.5
