census_id,emis,poll
0001,156.1089854930995,BC
0002,120.92351202418851,BC
0003,390.0233827414567,BC
0004,105.72407922717188,BC
0005,431.2661689069905,BC
0006,38.22528258157669,BC
0007,0.23885160879129366,BC
0008,349.29832453960046,BC
0009,3.350146030942036,BC
0010,549.5444048944967,BC
0011,54.497181997596805,BC
0012,1.742793041129507,BC
0013,152.02726558919304,BC
0014,218.7634005933467,BC
0015,516.4534050363071,BC
0016,66.71546018200316,BC
0017,1300.0955833216822,BC
0018,942.1411318382839,BC
0019,247.7679482340281,BC
0020,341.09185778454423,BC
0021,1961.128301727948,BC
0022,1273.7421081515135,BC
0023,509.5738507306139,BC
0024,216.58321732281826,BC
0025,773.8783752091597,BC
0026,22.39730404321606,BC
0027,1.8078110295054897,BC
0028,47.500826109057144,BC
0029,7.382620561726514,BC
0030,444.871710773254,BC
0031,965.2572802141455,BC
0032,1077.654813047018,BC
0033,2183.092131056313,BC
0034,1299.6498524536778,BC
0035,3617.6568566633123,BC
0036,1867.4902688574348,BC
0037,728.3194528751399,BC
0038,2104.268702487766,BC
0039,368.88181033874434,BC
0040,135.66103460161855,BC
0041,139.93804613503184,BC
0042,402.8687616374312,BC
0043,217.8345229938878,BC
0044,146.9464511604501,BC
0045,201.06128384712252,BC
0046,139.59650523367299,BC
0047,32.48241068206137,BC
0048,419.96155259486824,BC
0049,86.22762593837673,BC
0050,531.0189258838552,BC
0051,632.3219476290859,BC
0052,244.59494959047223,BC
0053,227.63885937308106,BC
0054,793.7829578766688,BC
0055,2151.9125450645665,BC
0056,151.22500459334432,BC
0057,1536.6569622962174,BC
0058,251.86073433891545,BC
0059,366.18861230438785,BC
0060,176.5730378670704,BC
0061,95.19474358725236,BC
0062,342.8820730228981,BC
0063,0.44397789217874295,BC
0064,745.7238028125515,BC
0065,84.07089095988101,BC
0066,31.86270024275474,BC
0067,604.6491747194955,BC
0068,187.44349503911707,BC
0069,217.3459354501461,BC
0070,97.46314693597398,BC
0071,197.7771859914147,BC
0072,194.33912853064663,BC
0073,102.3370745477626,BC
0074,276.9545542489838,BC
