census_id,emis,poll
0001,235.35863953070628,NH3
0002,186.22666704632974,NH3
0003,598.0192084206515,NH3
0004,152.74500665556593,NH3
0005,627.2166688487719,NH3
0006,55.222702389163004,NH3
0007,0.4060490958396097,NH3
0008,494.1652987928151,NH3
0009,5.006021673735185,NH3
0010,785.0391981695853,NH3
0011,83.74573059696023,NH3
0012,2.6499026769588854,NH3
0013,226.81102629700715,NH3
0014,330.02942834037754,NH3
0015,824.1342730143491,NH3
0016,98.36470139287051,NH3
0017,1830.5428173009998,NH3
0018,1378.9717289665646,NH3
0019,352.07208991516626,NH3
0020,494.7401895892505,NH3
0021,2883.460642791314,NH3
0022,1903.0624977086825,NH3
0023,726.1647541667131,NH3
0024,307.6600598328144,NH3
0025,1089.947042396964,NH3
0026,40.502570508693864,NH3
0027,2.8768178142175773,NH3
0028,91.58605792826116,NH3
0029,14.95633818045115,NH3
0030,627.0700506467333,NH3
0031,1368.1088095355128,NH3
0032,1531.2938198851439,NH3
0033,3341.970750796153,NH3
0034,1831.6305681216152,NH3
0035,5167.082063099104,NH3
0036,2751.0605666173446,NH3
0037,1027.3197551420767,NH3
0038,2975.720828920103,NH3
0039,553.0193174506238,NH3
0040,220.72914154267636,NH3
0041,205.81975594596048,NH3
0042,611.1756540610781,NH3
0043,329.5742791014964,NH3
0044,214.98724391729817,NH3
0045,296.66654035428496,NH3
0046,223.66906349432043,NH3
0047,51.78893751021185,NH3
0048,641.5085181181787,NH3
0049,134.41218486825179,NH3
0050,750.4293677804337,NH3
0051,915.6152703634626,NH3
0052,377.8899015803386,NH3
0053,330.05746730691004,NH3
0054,1148.722285707552,NH3
0055,3050.845952713162,NH3
0056,247.8039506089856,NH3
0057,2162.7845247199944,NH3
0058,373.5054435363265,NH3
0059,522.1122311914163,NH3
0060,253.93582970594196,NH3
0061,136.3887606833997,NH3
0062,488.24245584384886,NH3
0063,0.6239863724870204,NH3
0064,1066.312697038687,NH3
0065,119.03274083384449,NH3
0066,45.42937274595901,NH3
0067,855.3775087834578,NH3
0068,293.09734268552864,NH3
0069,315.2940328967223,NH3
0070,140.47963184194873,NH3
0071,288.73893501435657,NH3
0072,275.46048672081173,NH3
0073,156.00401370751422,NH3
0074,390.31911371631344,NH3
0075,433.30617268376517,NH3
0076,244.1684184321043,NH3
0077,189.1662573164535,NH3
0078,134.94214032511167,NH3
0079,20.897570457394302,NH3
0080,42.06085559079203,NH3
0081,4.698554262740815,NH3
0082,65.03845490991354,NH3
0083,400.94748668376815,NH3
0084,1094.2651041512738,NH3
0085,110.35351737908866,NH3
0086,0.7935827119732929,NH3
0087,1144.6482547278592,NH3
0088,6.1206457341325065,NH3
0089,841.7406340978656,NH3
0090,79.20729705140933,NH3
0091,519.0732088084452,NH3
0092,2.1372756176561847,NH3
0093,1.2976260905736208,NH3
0094,0.08611625797446903,NH3
0095,177.08726851060266,NH3
0096,0.14419948947745426,NH3
0097,845.4076990188818,NH3
0098,5.654738651006695,NH3
0099,2623.4165283516318,NH3
0100,1742.8057792049221,NH3
0101,2728.238150412982,NH3
0102,1655.0670796681093,NH3
0103,1901.0262340597058,NH3
0104,4925.135900386297,NH3
0105,3720.0039011295653,NH3
0106,2942.108563411792,NH3
0107,6134.892190176979,NH3
0108,3339.5705768156918,NH3
0109,2799.9672025044656,NH3
0110,3009.6940869482637,NH3
0111,7885.481387270516,NH3
0112,6106.310372337648,NH3
0113,1640.0401830268615,NH3
0114,1014.6709946547103,NH3
