census_id,emis,poll
0001,1075.6934300475223,OC
0002,873.5857848118868,OC
0003,2789.8112667472933,OC
0004,749.0119327459097,OC
0005,3029.779353464282,OC
0006,270.4173163308469,OC
0007,1.501481375889096,OC
0008,2464.615393179581,OC
0009,22.91943990845103,OC
0010,3857.086079033563,OC
0011,366.59456484428324,OC
0012,11.799716867239843,OC
0013,1041.0358141695615,OC
0014,1488.8706957779902,OC
0015,3756.9414244715604,OC
0016,463.7389939163327,OC
0017,9196.95837945344,OC
0018,6642.505240881078,OC
0019,1744.0568191460275,OC
0020,2395.2333968566722,OC
0021,13579.776017989783,OC
0022,9082.567380197717,OC
0023,3581.3349443390925,OC
0024,1524.8130784026184,OC
0025,5473.597402865643,OC
0026,137.43772422630784,OC
0027,11.894433367402996,OC
0028,283.1721019610609,OC
0029,39.91808159684729,OC
0030,3145.1947741414306,OC
0031,6803.953910211133,OC
0032,7587.092192332539,OC
0033,14724.288430752358,OC
0034,9189.177294126095,OC
0035,25641.748122182005,OC
0036,12882.608061413055,OC
0037,5147.209948040396,OC
0038,14886.527557643434,OC
0039,2639.875578450672,OC
0040,993.0388907447373,OC
0041,1002.866556834413,OC
0042,2774.814973213258,OC
0043,1531.2899521618149,OC
0044,1047.8326056492083,OC
0045,1430.7232541407825,OC
0046,1005.1305847515931,OC
0047,238.28820980319028,OC
0048,3045.5417858255423,OC
0049,592.1768853732164,OC
0050,3752.415807618127,OC
0051,4480.933416042211,OC
0052,1756.3503263574678,OC
0053,1585.1853158148797,OC
0054,5638.454165865335,OC
0055,15249.31934154102,OC
0056,1061.7938639668935,OC
0057,10872.699519279693,OC
0058,1777.5428052010589,OC
0059,2576.3679785904746,OC
0060,1240.8317342558303,OC
0061,667.0626926014622,OC
0062,2410.832205020492,OC
0063,3.143796118276164,OC
0064,5231.242234423707,OC
0065,592.9410444433399,OC
0066,223.87037424696308,OC
0067,4269.341921597077,OC
0068,1336.310848129468,OC
0069,1532.2259981233096,OC
0070,680.6895481983721,OC
0071,1380.4563546469476,OC
0072,1369.830587644466,OC
0073,726.6312177788731,OC
0074,1958.2083148210963,OC
0075,2116.0739674788897,OC
0076,1123.833333370884,OC
0077,907.1527355363401,OC
0078,658.8147751847105,OC
0079,101.32503978399586,OC
0080,200.03525528637522,OC
0081,22.048739001285586,OC
0082,319.64520842341926,OC
0083,1998.1379225285486,OC
0084,5453.6638740531525,OC
