census_id,emis,poll
0001,194.4908170154734,SO2
0002,149.28031989475463,SO2
0003,482.3990412897933,SO2
0004,135.16465624993344,SO2
0005,549.0515486784476,SO2
0006,48.86641035858285,SO2
0007,0.2737328252892225,SO2
0008,451.4701592226039,SO2
0009,4.193279258929659,SO2
0010,706.3983689510784,SO2
0011,67.02531952405585,SO2
0012,2.1579386377069647,SO2
0013,190.47223855319257,SO2
0014,272.2173977558335,SO2
0015,624.0821111229476,SO2
0016,84.23343353190027,SO2
0017,1684.874209321155,SO2
0018,1195.5485452370356,SO2
0019,319.4479777378484,SO2
0020,434.8744798308206,SO2
0021,2479.2686364256906,SO2
0022,1599.0321396544505,SO2
0023,655.9307772903336,SO2
0024,279.2923924109636,SO2
0025,1002.7517904434279,SO2
0026,24.461890689716896,SO2
0027,2.1726952061595557,SO2
0028,49.04739941652386,SO2
0029,7.225499663606751,SO2
0030,576.1835694049006,SO2
0031,1246.305081314991,SO2
0032,1389.4540604409979,SO2
0033,2691.5736050510077,SO2
0034,1683.4158342199842,SO2
0035,4653.762198639756,SO2
0036,2357.750027181454,SO2
0037,942.9287680857063,SO2
0038,2720.8748036032825,SO2
0039,462.3029081261357,SO2
0040,161.97250642316752,SO2
0041,177.301197208521,SO2
0042,500.08788095363604,SO2
0043,271.2168965756682,SO2
0044,186.66216835777925,SO2
0045,254.1625277265879,SO2
0046,168.12374861594466,SO2
0047,39.29830579070706,SO2
0048,521.1060829017912,SO2
0049,105.28734104325002,SO2
0050,686.8097901062623,SO2
0051,807.4253599495936,SO2
0052,301.24165814324823,SO2
0053,290.12019305499473,SO2
0054,1014.0969049936258,SO2
0055,2779.083307371641,SO2
0056,179.15037217960804,SO2
0057,1991.8794605679793,SO2
0058,317.2912344943351,SO2
0059,471.2645304828868,SO2
0060,226.1766594209011,SO2
0061,122.16013278029328,SO2
0062,441.5574871894952,SO2
0063,0.5759623152386545,SO2
0064,958.0456430693547,SO2
0065,108.61358579948346,SO2
0066,41.00198323096371,SO2
0067,781.5702913125684,SO2
0068,229.05252992657287,SO2
0069,277.15908601908404,SO2
0070,124.6393655633485,SO2
0071,251.15332986184367,SO2
0072,250.91661021259767,SO2
0073,126.94382273037455,SO2
0074,358.7349358688168,SO2
0075,385.71195363384805,SO2
0076,184.644222165284,SO2
0077,160.9024645153644,SO2
0078,120.64668893541555,SO2
0079,18.553546522415658,SO2
0080,36.61825305660123,SO2
0081,4.035441362470564,SO2
0082,58.541029930981665,SO2
0083,365.2977078883934,SO2
0084,997.674340009254,SO2
0085,96.4757579044501,SO2
0086,0.6881693671468657,SO2
0087,1035.5520712198097,SO2
0088,5.238412179417995,SO2
0089,731.2155449972581,SO2
0090,69.23587393198758,SO2
0091,452.29960260706116,SO2
0092,1.381155881618282,SO2
0093,0.7893813101119636,SO2
0094,0.05958588919225382,SO2
0095,122.06319823071766,SO2
0096,0.09977505994431986,SO2
0097,643.4668287088406,SO2
0098,3.5279724165741078,SO2
0099,1958.259454852564,SO2
0100,1411.9714627944888,SO2
0101,2045.3728091653547,SO2
0102,1118.8855618480573,SO2
0103,1310.4041911147694,SO2
0104,3312.1579354694,SO2
