GEOID17,Longitude,H2SO4,NO3,NH4,OC_tot,SOA,SO4,PM,PM_25
46121,-100.74401243372932,0.5717786010835363,0.2506525680341297,0.2828112191623861,0.4838402165866857,0.7455283864847304,0.5601096500410151,0.8116223375072481,2.6623931122720306
46123,-99.87053482952993,0.600036329602663,0.2891237877921167,0.3043606730313426,0.4971441872324621,0.7524761508658225,0.5877906902230168,0.9201924795206367,2.8661894208125815
46125,-97.14969148775239,0.7581623777822138,0.4349766791213828,0.4047921805760402,0.6422851952480705,0.9251915460834932,0.7426896761948216,1.5439973464915422,4.067120130054672
46127,-96.62858148316107,0.7925701651163872,0.4643088762383304,0.4259475750862724,0.6491541034625301,0.9389926792550205,0.7763952637874814,1.4463602043533483,4.068179500049359
46129,-100.28225662081931,0.670513424583829,0.2687758629220368,0.3243427560674093,0.49799772185458807,0.7631643174606757,0.6568294771433426,0.8990275635356691,2.92582392456962
46135,-97.39692667123172,0.7502179355920909,0.43060426484311815,0.400604403460304,0.619642919792152,0.8999891205509172,0.7349073654779665,1.3968804878025285,3.8782962122489586
46137,-101.66585946226222,0.5833557559603276,0.19288555769637292,0.2702929840486921,0.47357938684693535,0.7445326553754159,0.5714505364509332,0.7345089148075764,2.525575867888385
47001,-84.17560536850038,1.4923796762319306,0.6187254911913647,0.7278510868682088,3.3910239426206656,5.428124059540147,1.4619229481455647,2.6659215136115337,10.933001827443185
47003,-86.46268951286329,1.488890974839246,0.9189445860889784,0.8137299054809339,2.6795291824295573,4.239844206751503,1.458505444740486,2.6154689848967148,10.076878658057376
47005,-88.08235967112628,1.455692596664967,0.48382225055849776,0.6752087435387419,2.2981498198783608,3.756565905230523,1.4259845844881307,2.014754000654845,8.386043496647575
47007,-85.19825208467067,1.4293957685384082,0.7065878195722187,0.730222559101896,3.120380082036257,5.1022757638125205,1.4002244263233385,2.2082343941729063,10.17671630519795
47009,-83.97257718216697,1.438390454847541,0.5604170385395136,0.6910900512184683,2.8082862753732845,4.489646214690045,1.4090355476057543,2.325106764690005,9.504650523985573
47011,-84.85540496823468,1.3688316259987054,1.1295151672049475,0.8307598657305197,3.2498110694164617,5.20534626018141,1.3408962866926095,2.5583442675939088,11.092797186709493
47013,-84.13095808287429,1.4886952196341887,0.5072682735428988,0.694139065956745,2.858539504759303,4.6498886646066255,1.4583136845396134,2.1096616004554987,9.449652824195958
47015,-86.06331631195644,1.5010940650163764,0.6894859319743696,0.7515956446871856,2.8282944802704764,4.523098516784606,1.4704594922609402,2.540400188072377,10.005674346534915
47017,-88.4556332193864,1.431836490251621,0.5103902548814411,0.6741585674543251,2.207181286349427,3.5967377616873515,1.4026153373893429,2.18422483143519,8.397347905709928
47019,-82.19437168533413,1.614671432870226,0.8336520335888509,0.8351726177447463,3.5041277003489824,5.564449954679339,1.5817189546483847,2.841140379418466,11.689086418301628
47021,-87.06954931596464,1.5114988070771103,0.5770658727998028,0.7227797131361031,2.6444793879563866,4.1528496185135815,1.4806518926469652,2.646808018125615,9.611002029652212
47023,-88.61697312327829,1.3847309836393766,0.4437366900647011,0.6375034688540522,2.4312478094249093,3.9976263944893113,1.3564711676467365,2.0820885281085295,8.545686065155971
47025,-83.63125063722326,1.547240699676441,0.5644791138673358,0.732255167633278,3.029458379892318,4.895602324780343,1.5156643588667178,2.5210698562437575,10.260647162201156
47027,-85.54030642931728,1.5794084989692918,0.5892438612617917,0.7512616756032358,2.322432767206146,3.7125454794541333,1.5471756724597145,2.0855824678671526,8.718041983155604
47029,-83.16840005952103,1.504325794705495,0.6859974158325478,0.7517700156865174,3.1176659380508904,4.973382473792149,1.473625268282934,2.944220332142359,10.859696032159068
47031,-86.12505809836297,1.4678222058010995,0.7448423750216204,0.7554445544578987,2.7371162864336367,4.399101629272557,1.4378666505806688,2.333411531758367,9.700622296311543
47033,-89.12027560404655,1.4049452222420038,0.4701207116161607,0.6525889847490223,1.888737944470443,3.0311885673406027,1.376272870767677,2.3476588072282847,7.906502293176075
47035,-85.00960653636407,1.4498416087404076,0.5641299036881924,0.696374526138012,2.7383854296427628,4.450149722382068,1.4202530044803992,2.0577267232468137,9.218222484195493
47037,-86.74434598404623,1.5562408394628875,0.6766894503319862,0.7681385358898599,3.0578472308207356,4.56047938257033,1.5244808223309918,3.745887884605035,11.3074360928601
47039,-88.10923744518354,1.434823296196076,0.4456365029532543,0.6564562851084895,2.535910941023179,4.192402078469586,1.4055411881104418,1.9448848248192916,8.674202987546698
47041,-85.82267599607624,1.534231790545782,0.6452123645468839,0.7509150703684808,2.9315181376646757,4.714966045021552,1.502920937677501,2.46806186835947,10.11338713884217
47043,-87.33912429304978,1.4973616212870748,0.5252955934741295,0.7025563801186826,2.498868851606343,3.9930002059022462,1.4668032208526447,2.319390505467898,9.037604306250032
