GEOID17,Base_HNO3_mol,Base_NH3f_mol,Base_NO3_mol
48421,0.005511981434357983,0.12086142457334884,0.005511981434357983
48423,0.015968011948982407,0.07424791825825477,0.012078504286134582
48425,0.010745043719327394,0.06071491762066033,0.00864232191438686
48427,0.004320313343243541,0.02053803858798437,0.002773005308006793
48429,0.007360430341593655,0.04195723606164323,0.005633401051611218
48431,0.0060831243149935795,0.019638245797296887,0.003161037155014849
48433,0.0054554067870687785,0.04264802347606629,0.005093716563327885
48435,0.004593223303105116,0.015595939872452672,0.0024048432995594847
48437,0.004784212964231493,0.14666389454527606,0.004784212964231493
48439,0.018593736795719386,0.06705670076095091,0.01223099103070186
48441,0.0061780357284429285,0.05179339776604454,0.0061729472705146496
48443,0.0032907457461323736,0.008043314093955587,0.0014195629925958344
48445,0.0047187167589325014,0.035360742510897256,0.004206910003697032
48447,0.006928375166861766,0.053760182295338334,0.006613264325448069
48449,0.015094696167661705,0.13607415300537867,0.015094696167661705
48451,0.0055767847813850725,0.020413533635567402,0.0030976193742608318
48453,0.010863588809175677,0.04697454453126812,0.007261486615801694
48455,0.013213129634212218,0.04826742422266546,0.008172650763207005
48457,0.015028884630466234,0.031747314483681816,0.0069046398239258075
48459,0.016460641349435378,0.09463155088157585,0.014643108074892277
48461,0.006160454656700188,0.015481395206628442,0.002795616840516044
48463,0.004718599840977168,0.02005253060571576,0.002836038935043419
48465,0.0032036601492666846,0.011581963010417726,0.0017033912242215938
48467,0.017849013319386046,0.08194833830721551,0.013733101474060153
48469,0.012394523883081406,0.05090091792001607,0.008183885146537196
48471,0.013915260078555423,0.05544381426172626,0.00919840326011555
48473,0.01936138696244368,0.06857486627813032,0.01270465710084177
48475,0.004398227071730479,0.012274318516766355,0.0020598839565684184
48477,0.01476214568486165,0.0676452729042957,0.010865167387691388
48479,0.005013102213538435,0.014974735882165208,0.0024563387504978164
48481,0.013514869009005625,0.04976878295148669,0.008437096312948804
48483,0.007000279675749742,0.06251738492009386,0.007000279675749742
48485,0.008209663789788163,0.058643948424106675,0.007529506503748127
48487,0.006628752481112257,0.059923358611462134,0.006628752481112257
48489,0.005335085040306687,0.033080983629854725,0.004185259657289047
48491,0.010151276858133553,0.04868047931308363,0.007201905883848311
48493,0.011553126580428145,0.05321847952758471,0.008144224393688169
48495,0.0040844132670763535,0.020408984534043304,0.0026985509334979483
48497,0.012425408927521137,0.0557149128683473,0.00871017438575893
48499,0.01667882848225348,0.10127774835953487,0.015515250979832591
48501,0.004419971218282254,0.047090092845120196,0.004419971218282254
48503,0.008332654284041112,0.050556589100136745,0.006782088853217831
48505,0.005169281786409412,0.018838851047114503,0.0028461268474789646
48507,0.005119938829714832,0.03045771057610406,0.003884239042772484
49001,0.0027891095308990605,0.030863700935466264,0.0027891095308990605
49003,0.0065830693832444895,0.040729352972720824,0.005272272937446842
49005,0.00675195471847751,0.0714455423691454,0.00675195471847751
49007,0.007090093467390925,0.026158427321672867,0.004047469197506191
49009,0.00504016768144984,0.013095670704627483,0.0022935829031100713
49011,0.013141666729823889,0.06812539292321634,0.010309577873385491
49013,0.019345231969039187,0.0717051470329215,0.013083525194282323
49015,0.006734100679111435,0.03225581922803315,0.004521800292731249
49017,0.0031394837156309995,0.016368298328014872,0.00209887939625313
49019,0.004784945974058828,0.02004389827042824,0.002852933373005874
49021,0.0035438298660561036,0.04240396053867338,0.0035438298660561036
49023,0.006132694340839746,0.02314597506904927,0.003499642419478026
49025,0.004576137222811264,0.0339639972347283,0.004039328278047946
49027,0.00419841619712547,0.04087385717393814,0.00419841619712547
49029,0.00948017898105889,0.047721239902391153,0.0068829342281405284
49031,0.00378918208437914,0.026699588062348383,0.003169641276346
49033,0.006196882900958068,0.03587431251484697,0.004700007461454653
49035,0.02174328830753731,0.08696170300891244,0.015965140584648114
49037,0.003760057049491431,0.010429898179690235,0.001740151908741933
49039,0.009202141881891219,0.0516953492881712,0.007187909665887358
49041,0.005581591793062741,0.07092984996627932,0.005581591793062741
49043,0.010806638456023724,0.03930160748524371,0.006448942822454563
49045,0.008508525351468735,0.030639843867808995,0.004885135971565573
49047,0.00723738863363685,0.04045867756133528,0.005451651688920088
49049,0.03738799621719231,0.09960119569971349,0.02459968962154443
49051,0.0131084023179961,0.04259050481420486,0.0075207839555278865
49053,0.002952773298314076,0.01897383761153612,0.00227353601000375
49055,0.00484123716079012,0.02151176295955345,0.0029997806106827106
49057,0.008945767507071867,0.06239033364562605,0.008162149787226635
50001,0.009195115860208328,0.03838599929075683,0.00585751439499577
50003,0.011927582983620334,0.019933615125232992,0.004743268754459912
50005,0.008129866152148203,0.01800811211553356,0.003545483928588607
50007,0.009017844397328747,0.02109325998646966,0.0040844019076353945
50009,0.006739918048741007,0.01238379362543413,0.002652182546614684
50011,0.007147616505405913,0.04290953477474564,0.005656635911345952
50013,0.007609977371535089,0.03373055128849164,0.004921293507731412
50015,0.008996178902257962,0.02207429800244459,0.00417602316108435
50017,0.010082955848595733,0.021610715153084114,0.004423269438090962
50019,0.006644846423923359,0.022642295846574727,0.003592334224852598
50021,0.010007814951706058,0.033031293768324574,0.005563758032003809
50023,0.009513010177488918,0.024580223065467904,0.004567913436426308
50025,0.011944973104986366,0.023725584400123817,0.005150093554751429
50027,0.010923007363206108,0.01824657545266644,0.004301014747094577
51001,0.009526054429181512,0.01873305791867989,0.003983665341747044
51003,0.015636751682807516,0.05062237378519713,0.009244036962779568
51005,0.016413108677060872,0.026501599909857284,0.006700312534137017
51007,0.013389102149989219,0.05367686445193731,0.008822474408489088
51009,0.014918416281770328,0.037274927523125306,0.007496125402389329
51011,0.013717181137608427,0.036759878782148835,0.007072221550150852
51013,0.021938972261298612,0.06036838670407001,0.012619079058272592
51015,0.01596078901113783,0.09212056982514276,0.014135410170806294
51017,0.015990829520614744,0.03375325684011986,0.007417841338341806
51019,0.015967308457259233,0.03473626267843358,0.007524141472758179
51021,0.018199419807109384,0.03748183160772748,0.008523952029819582
51023,0.01688049889167799,0.03444706618911696,0.007764046757490216
51025,0.011977516387684168,0.05650453184298802,0.008638197520082878
51027,0.017631905922349495,0.02976141266685372,0.007430984358833193
51029,0.013541301711843404,0.045686901237462205,0.00799808965877428
51031,0.014834573287959608,0.03630165103545195,0.007360837216361027
51033,0.014289135221188638,0.026664634555191587,0.006121531383439541
51035,0.017598801332700545,0.05432701000583874,0.010344453327130578
51036,0.013541621598106242,0.043676862552424256,0.007777661879554737
51037,0.01356218122619056,0.043476304667768764,0.007762233633113766
51041,0.014544722121133434,0.04471657328533703,0.008215419011236763
51043,0.020135477756713444,0.04976660782909509,0.010649644611256765
51045,0.01962388082485851,0.033954393445914784,0.008523997926686669
51047,0.016650524848822977,0.0503146033175732,0.009548896283246646
51049,0.013510093410903631,0.04864185042671908,0.008311939783947772
51051,0.017610364579342855,0.031144000449177322,0.00758931799286788
51053,0.012992857186363704,0.04264885119295163,0.007490389098576294
51057,0.013151846628264923,0.02301858914591283,0.0054046920480362685
51059,0.02096533866720874,0.04800724759826454,0.010704125611907717
51061,0.018527425261477697,0.04535095717000834,0.009577406793355878
51063,0.017160728071965343,0.04340195169666364,0.008904455527820472
51065,0.01393031572573498,0.03660354040025292,0.007119829152304955
