Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Denmark,0.539696647,0.7980923,1.888269708,5.023359943,15.35782623,46.18717464,109.1508744,214.838337,350.5260534,665.564878,849.4556459,1039.313915,836.359577,470.6161394,210.4927995,,1.79297959,4816.112639
Djibouti,0.555544832,1.037928668,1.473484946,2.44153446,3.907994832,5.949406902,10.59573487,16.79463773,19.11000855,21.74222993,17.88612414,13.24656352,5.593508278,2.302169179,0.49238589,,2.673321307,123.1292567
Dominica,0.022869776,0.026155713,0.044919416,0.071537785,0.16208733,0.383553862,0.788326947,1.386053565,1.880198771,2.644451202,3.557560522,4.239896474,3.011975784,1.752540445,0.594916552,,0.045238099,20.56704414
Dominican Republic,10.61904725,12.01834178,14.83162235,21.3666999,33.02253115,61.63133046,86.17340527,155.6866517,166.1781105,243.9104726,237.0706898,266.813698,300.2010747,145.9253979,71.2067312,,20.53617302,1826.655804
Ecuador,8.910849255,8.482359401,10.45630061,13.16165553,20.49073838,32.0072523,52.65245213,98.36354186,157.330923,277.1332834,431.8080885,634.5023173,778.7549242,590.521464,164.5441994,,27.09738158,3279.120349
Egypt,102.0152637,125.5379382,163.9958533,233.672233,448.4432074,1042.840283,1730.003685,2785.126861,3132.835781,2813.265919,2645.155505,2077.461748,1177.136781,420.4918449,147.9841949,,348.6968327,19045.9671
El Salvador,2.607382351,3.339863959,4.43964301,6.116007593,10.51783675,19.63655801,34.02807299,58.17236659,87.21198965,148.073356,210.9903061,273.8000932,304.4734355,187.0855161,180.2009603,,5.731204571,1530.693388
Equatorial Guinea,0.646524078,1.125885973,1.187258597,1.975574378,3.419197324,5.195065928,8.861029024,14.29137308,18.24813516,25.2998673,28.89470118,27.69418775,17.12441886,8.329778325,3.38086945,,1.901331646,165.6738664
Eritrea,6.178236234,10.48946004,13.92909001,22.73676651,35.82033667,53.24196701,90.15311944,122.3265595,117.3360428,135.4013682,123.0823467,84.2936452,32.63709597,10.01840351,1.762243963,,28.67868483,859.4066817
Estonia,0.118256824,0.196373755,0.266456408,0.702625002,1.896690608,3.91258712,9.516782038,18.15413888,33.4953065,34.18672592,60.58351608,60.3261028,59.67133035,30.29499484,8.069742281,,0.172236766,321.3916294
Eswatini,1.15803358,1.677454614,2.912515456,5.762530871,9.10809939,13.67708016,21.8361934,28.88612153,40.6297184,53.79924581,43.37026294,27.71448934,12.28468195,3.981911268,1.046567264,,2.583962241,267.844906
Ethiopia,48.49880438,71.51037988,92.95154172,139.0528775,211.6598393,326.4733979,586.492588,995.9429554,1349.787001,1955.138242,2047.430936,1743.426918,845.3443733,364.2177026,74.68318183,,280.2436475,10852.61074
Fiji,1.005038093,1.953456915,2.21842982,3.087244502,5.551222222,12.51177951,15.9216928,25.23039796,30.63131893,31.13206327,30.16391063,22.34218708,14.8038196,4.86078639,1.02210234,,2.630436958,202.4354501
Finland,0.254065686,0.362988929,0.691500665,1.40055642,3.994819155,15.01978615,37.23727786,90.96927275,181.5875043,266.0722246,319.5980879,359.0355415,317.6131191,184.8782552,78.83433725,,0.634922416,1857.549338
France,2.9962214,4.968231356,10.69152886,26.55754379,69.11255567,168.7706485,369.9552981,801.8251927,1295.95982,1661.097016,2131.854244,3448.206861,4775.975954,4195.870988,1994.361282,,7.637035287,20958.20338
Gabon,0.648394841,1.220873309,1.499430709,3.428401614,6.446347187,10.99299673,19.02981795,29.63050193,34.0211641,42.30014859,44.29403158,43.09073164,29.34994042,13.29590596,4.315743119,,1.628398977,283.5644297
Gambia,3.000912138,3.429816124,3.406202167,4.828482171,7.601546466,14.55475392,16.82156959,28.41647851,40.92166478,51.41562237,63.83017414,46.62091833,27.34087588,10.50777965,2.70334556,,6.823864299,325.4001418
Georgia,3.403138395,4.719485241,7.307054341,13.57173728,19.17631309,34.47247994,60.81778833,96.13794794,129.4331724,124.9793105,286.7481704,294.9558709,201.8507844,125.047595,67.21685348,,4.892760863,1469.837702
Germany,8.700151755,13.89312054,27.4234186,56.69560291,189.1911026,591.0068576,1320.408718,2390.484494,3688.227602,4664.635943,8096.337067,9473.03156,8450.74404,4769.112832,2275.563259,,19.03592057,46015.45577
Ghana,49.91591119,62.07463941,59.2340519,103.2567947,124.8811445,261.1783496,284.4934612,489.2672466,637.0616296,767.980541,679.4019356,520.0446974,298.3939164,113.629775,31.57653968,,84.59641246,4482.390634
Greece,1.285272057,2.347516815,4.641199923,8.873116159,18.40535354,40.86250697,69.87955993,135.5230525,233.3036485,409.7572883,742.5663865,1419.548801,1803.929246,1206.150721,462.1432236,,2.411589055,6559.216893
Greenland,0.010212881,0.016668483,0.034276263,0.080639429,0.367995079,1.269529009,2.293019206,3.497123212,4.26303725,5.931285275,5.70368321,5.401102456,3.601506996,1.21856833,0.314303052,,0.028157203,34.00295013
Grenada,0.029327208,0.040298209,0.062711739,0.117372433,0.263198636,0.540250368,1.034309257,1.640222543,2.267337486,2.99749389,2.899919121,1.75818617,1.311018649,0.830122208,0.434995331,,0.060312256,16.22676325
Guam,0.150086859,0.287174883,0.411968039,0.49722978,0.899176435,1.992663465,2.677303172,3.794534195,5.253907351,4.474431817,4.734159593,6.154558467,6.571225641,5.152639645,3.323720755,,0.270908815,46.3747801
Guatemala,12.93314623,15.96842634,18.89272175,20.04308128,24.79836217,41.01666103,66.87091447,118.0575625,170.7800201,238.6531749,309.9040989,482.382623,406.198573,196.641473,30.88852416,,33.49843612,2154.029363
Guinea,18.33318758,22.59070532,19.2770236,27.64303201,47.10449345,93.52642291,115.362445,196.8972662,279.2028666,333.1489217,316.0408906,264.380096,188.1329363,96.26860219,26.09290215,,69.92192394,2044.001792
Guinea-Bissau,4.271465764,5.289753209,4.783574457,7.029749483,11.20076195,19.41459957,22.6816726,31.92303172,41.90572759,46.01878011,36.61193615,22.00462167,13.42532927,5.09028937,1.324802997,,8.375472463,272.9760959
Guyana,0.391861746,0.47406194,0.846628925,1.60948391,2.810241468,5.381798916,8.186057315,11.41049212,13.72801911,13.33870082,13.44005461,11.7864179,8.084793089,5.555028003,1.610843207,,0.791229343,98.65448309
Haiti,16.54029556,20.06403822,31.58398861,47.94944302,73.25461274,127.1611127,207.545873,340.3005576,405.4108895,460.7992265,459.8794119,388.6518492,231.5470752,93.28323986,28.5864814,,108.6628357,2932.558095
Honduras,10.14696896,13.15570307,18.10727609,33.47456943,58.65825288,111.8830376,183.2667365,330.0023649,460.5625797,618.3806694,706.0744578,627.4168686,391.7668665,166.4783802,53.76418639,,39.47597933,3783.138918
Hungary,3.087743811,5.416995404,14.20158321,33.6281853,86.97200393,176.256408,352.6140141,727.728074,825.2465421,880.7529517,990.5374129,1059.72355,943.7487688,477.3013984,141.5317776,,4.599584979,6718.747409
Iceland,0.062780826,0.072785304,0.122166435,0.2266025,0.466278454,1.143996307,2.194153351,4.022815987,7.148109256,11.2419311,14.37442008,22.99422713,24.30003146,16.70861857,10.365283,,0.14443656,115.4441998
