Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Mauritius,1.049430805,3.02748828,7.570069279,13.82317096,38.14654028,75.542921,131.7258172,203.6945302,244.4642827,233.9823967,187.5010547,134.6480377,98.14674191,43.52511589,15.98579064,,0.691483499,1432.833388
Mexico,108.3512086,282.2697445,565.9299517,1146.938047,2348.920441,3851.137236,5464.419998,7142.189339,8003.773277,8593.435558,8568.636741,7212.244426,4790.790643,2183.614721,656.541064,,75.40936094,60919.19239
Micronesia (Federated States of),0.204973875,0.323177686,0.177228334,0.365633708,2.455363585,8.277712452,11.46560838,12.84349967,9.657399687,7.880505619,4.987652566,4.07399694,2.573820092,0.738461697,0.141120323,,0.180437339,66.16615462
Monaco,0.000501366,0.001404172,0.00176455,0.002559387,0.015119651,0.032740404,0.054000076,0.093768428,0.145918353,0.293903037,0.381684856,0.461459914,0.427030963,0.331540657,0.194789989,,0.000322361,2.438185803
Mongolia,0.326252976,1.179619255,1.502896721,2.367752675,7.420872921,11.12523821,11.08414866,10.57405644,9.027990499,6.987196234,5.492920093,3.997568045,2.199236847,0.443943707,0.034442426,,0.497673508,73.7641357
Montenegro,0.034692303,0.089464234,0.129720679,0.18044849,1.067871494,2.337681667,4.90298609,9.552230968,14.87430019,15.19514718,18.23175633,18.83147072,8.953668713,2.922035657,0.598906682,,0.03074963,97.9023814
Morocco,2.929733221,7.361870503,14.24671765,35.93586928,111.9393704,232.3027328,405.4223667,634.9199974,684.9808301,626.9183012,574.1393136,428.6570544,240.2011287,112.1093534,29.10785387,,3.489247763,4141.172493
Mozambique,8.168816228,19.535018,36.77730595,65.87740497,152.9043012,256.3682713,314.8287725,426.449186,411.0474735,407.6994917,312.325863,251.8562668,137.5443074,65.81854243,15.18989066,,16.43881604,2882.390912
Myanmar,44.58093474,130.83469,187.4742181,286.5916952,571.851462,1167.013388,1613.663474,2108.353259,2330.73639,2108.69179,2091.029664,1610.800468,1138.59886,523.7015634,121.9110084,,46.08234711,16035.83287
Namibia,0.384563985,0.572642741,1.45991101,4.180750125,11.19571909,22.6055667,36.54329308,68.4718798,84.89719569,92.40083038,96.35252426,62.14005643,35.41325519,13.00883335,3.806591495,,1.10503688,533.4336133
Nauru,0.025380926,0.058418083,0.123829128,0.259584676,0.407736802,0.615566478,0.718030182,0.680816133,0.449848416,0.307268158,0.190021466,0.096621371,0.053460038,0.020099301,0.004443168,,0.019930182,4.011124325
Nepal,4.055782274,6.781472015,10.95419783,12.33030762,52.97242245,88.27548146,161.6188619,203.6421942,221.6510609,269.7998438,364.8841148,379.9253369,247.5472572,77.03629209,8.944947929,,7.408241984,2110.419573
