COPD,95% UI,
2.298077261,1.984641656,2.583416519
2.300129722,1.985426874,2.585996351
2.302182547,1.986133772,2.588576168
2.304235733,1.986839709,2.591155964
2.306289278,1.987544689,2.593735737
2.30834318,1.98877468,2.596315483
2.310397436,1.990470167,2.598895198
2.312452045,1.992166959,2.601418784
2.314507005,1.993867564,2.603558281
2.316562312,1.995569404,2.605696922
2.318617965,1.997272478,2.607834704
2.320673962,1.998976786,2.609971626
2.3227303,2.000682328,2.612294176
2.324786978,2.002389105,2.614793718
2.326843992,2.003128257,2.617292831
2.328901342,2.003791822,2.619791512
2.330959024,2.004454823,2.622289755
2.333017037,2.005117263,2.624787557
2.335075378,2.005779143,2.627284914
2.337134046,2.006440464,2.62978182
2.339193038,2.00710123,2.632278273
2.341252352,2.00776144,2.634774268
2.343311986,2.008421098,2.637269801
2.345371937,2.009080205,2.639764867
2.347432204,2.009738762,2.642259463
2.349492785,2.010396771,2.644745702
2.351553677,2.011381165,2.647231194
2.353614879,2.012684478,2.649716184
2.355676387,2.013988141,2.652374968
2.357738201,2.015316951,2.655443133
2.359800317,2.016646064,2.658513529
2.361862735,2.017975482,2.661375378
2.363925451,2.019305203,2.663655423
2.365988464,2.020635227,2.66613039
2.368051772,2.022161946,2.669100379
2.370115372,2.023797209,2.672069211
2.372179262,2.025433444,2.675040691
2.374243441,2.027070652,2.677826208
2.376307907,2.028708832,2.680311239
2.378372657,2.030347984,2.682796811
2.380437689,2.031988107,2.68528191
2.382503001,2.033629202,2.687758328
2.384568592,2.035271267,2.690235207
2.386634458,2.036914304,2.692712546
2.388700599,2.03855831,2.695190341
2.390767012,2.040203287,2.697865479
2.392833695,2.041849234,2.700842209
2.394900646,2.043496151,2.703821504
2.396967863,2.045144036,2.706803364
2.399035344,2.046792891,2.70978779
2.401103087,2.048442715,2.712774782
2.403171091,2.050093507,2.715433094
2.405239352,2.051745267,2.71803053
2.40730787,2.053397996,2.720624208
2.409376642,2.055051691,2.723204873
2.411445665,2.056706355,2.725785339
2.413514939,2.058361985,2.728365603
2.415584462,2.060018582,2.730945663
2.41765423,2.061676145,2.733352014
2.419724243,2.063334674,2.735697287
2.421794499,2.064994169,2.738041407
2.423864994,2.06665463,2.740647461
2.425935729,2.068316055,2.743565963
2.428006699,2.069907061,2.746457941
2.430077905,2.071122867,2.749051418
2.432149343,2.072337748,2.751644742
2.434221012,2.073551703,2.754236741
2.43629291,2.074764732,2.756812833
2.438365035,2.075976834,2.759388695
2.440437385,2.077188009,2.761964323
2.442509958,2.078398256,2.764276376
2.444582753,2.079607575,2.766922702
2.446655767,2.080815965,2.769719031
2.448728999,2.081879114,2.772313225
2.450802446,2.082905863,2.774925164
2.452876107,2.083932278,2.778100251
2.45494998,2.084958362,2.780692078
2.457024063,2.085984115,2.782665716
2.459098355,2.087009536,2.785244006
2.461172852,2.088034627,2.787822092
2.463247555,2.089059388,2.79039997
2.46532246,2.090083819,2.792977638
2.467397566,2.091107921,2.795555093
2.469472871,2.092131694,2.798132332
2.471548373,2.093155139,2.800709354
2.473624071,2.094178256,2.803286155
2.475699962,2.095201046,2.805862733
2.477776045,2.096223508,2.808439085
2.479852318,2.097245644,2.811207489
2.48192878,2.098267454,2.813683098
2.484005427,2.099288938,2.816208309
2.48608226,2.100310096,2.818801119
2.488159275,2.10133093,2.821528086
2.490236471,2.102351439,2.824939493
2.492313847,2.103371624,2.828353976
2.4943914,2.104391485,2.831771531
2.496469129,2.105411024,2.835192158
2.498547032,2.106430239,2.838615853
2.500625107,2.107449132,2.842042616
2.502703353,2.108498865,2.845472443
2.504781767,2.109830657,2.848905333
2.506860349,2.110718731,2.852341284
2.508939096,2.111585414,2.855399781
2.511018007,2.112503498,2.857386981
2.513097079,2.113508493,2.85937229
2.515176312,2.11451315,2.861356366
2.517255703,2.115517471,2.863339209
2.519335252,2.116521456,2.865320818
2.521414955,2.117525105,2.867301193
2.523494811,2.118539916,2.869280334
2.525574819,2.119557104,2.871258239
2.527654978,2.120923063,2.873577753
2.529735284,2.12234101,2.876377587
2.531815738,2.12375929,2.879176637
2.533896336,2.125177904,2.881974896
2.535977078,2.126596851,2.884772358
2.538057961,2.12801613,2.887569016
2.540138984,2.129435741,2.890364865
2.542220146,2.130855683,2.893159897
2.544301445,2.132275955,2.895954108
2.546382879,2.133696558,2.898747491
2.548464446,2.135117489,2.901540039
2.550546145,2.13614359,2.904331747
2.552627975,2.137144013,2.907122609
2.554709933,2.138144107,2.909912618
2.556792018,2.139143872,2.912701769
2.558874228,2.14014331,2.915490056
2.560956563,2.14114242,2.918277472
2.563039019,2.142141203,2.921064013
2.565121597,2.143139659,2.923849671
2.567204293,2.144137789,2.92662015
2.569287107,2.145135594,2.929382838
2.571370037,2.146133072,2.93214454
2.573453081,2.147130226,2.934905252
2.575536238,2.148127055,2.937664966
2.577619506,2.14912356,2.940423678
2.579702883,2.150119741,2.943181381
2.581786369,2.151115598,2.945938071
2.583869962,2.152111132,2.948693741
2.58595366,2.153106344,2.951448386
2.588037461,2.154101234,2.954202
2.590121364,2.155095802,2.956954578
2.592205367,2.156090048,2.959706115
2.59428947,2.157083973,2.962456604
2.59637367,2.158077578,2.965206041
2.598457966,2.159070862,2.96795442
2.600542356,2.160063827,2.970701736
2.602626839,2.161056472,2.973447983
2.604711414,2.162048798,2.976193156
2.606796079,2.163040805,2.978937249
2.608880832,2.164032494,2.981680258
2.610965672,2.165023865,2.984422177
2.613050597,2.166014919,2.987163001
2.615135607,2.167005655,2.989902725
2.617220699,2.167996075,2.992641344
2.619305873,2.168986178,2.995378852
2.621391126,2.169975966,2.998115244
2.623476457,2.170965437,3.000850516
2.625561865,2.171954594,3.003800888
2.627647348,2.172943435,3.006897796
2.629732905,2.173931963,3.009996274
2.631818535,2.174693063,3.013096318
2.633904236,2.175406537,3.016197926
2.635990006,2.176119574,3.019301095
2.638075845,2.176832174,3.022405822
2.640161751,2.177544338,3.025512105
2.642247722,2.178256067,3.028619941
2.644333756,2.178967361,3.031729327
2.646419854,2.179678221,3.03484026
2.648506013,2.180388649,3.037816373
2.650592231,2.181098644,3.040183964
2.652678508,2.181808208,3.042550296
2.654764843,2.182517342,3.044915367
2.656851232,2.183226045,3.047279176
2.658937677,2.18393432,3.04964172
2.661024174,2.184642166,3.052002999
2.663110723,2.185349585,3.054363011
2.665197322,2.186263856,3.056892249
2.66728397,2.187241724,3.059951396
2.669370665,2.188219283,3.063011823
2.671457407,2.189196533,3.066073526
2.673544194,2.190183862,3.069136502
2.675631024,2.191177257,3.072213942
2.677717897,2.192170361,3.075313558
2.679804811,2.193361514,3.078414521
2.681891764,2.194720675,3.081516828
2.683978755,2.196080054,3.084620476
2.686065784,2.197439651,3.087725461
2.688152848,2.198799465,3.090831781
2.690239947,2.200159496,3.093939431
2.692327079,2.201519742,3.09704841
2.694414242,2.202880203,3.100158713
2.696501436,2.204240879,3.103270337
2.69858866,2.205601769,3.106382607
2.700675912,2.206962871,3.109472063
2.70276319,2.208324186,3.112562733
2.704850494,2.209312591,3.115616366
2.706937822,2.210289738,3.117960865
2.709025172,2.211266584,3.120303469
2.711112545,2.212243129,3.122644177
2.713199938,2.213219374,3.124982985
2.715287351,2.21419532,3.127319893
2.717374781,2.215170966,3.12986249
2.719462228,2.216146312,3.133403031
2.721549691,2.21712136,3.13694611
2.723637168,2.218096109,3.140488595
2.725724658,2.21907056,3.144023365
2.72781216,2.220044713,3.147560608
2.729899672,2.221018568,3.151100323
2.731987194,2.221992127,3.153960708
2.734074725,2.222965388,3.156570758
2.736162262,2.223938353,3.159179956
2.738249805,2.224911022,3.161788302
2.740337353,2.225883394,3.164390617
2.742424905,2.226855471,3.166986121
2.744512459,2.227633348,3.169580733
2.746600013,2.228410253,3.172174452
2.748687568,2.229186766,3.174767276
2.750775122,2.229962888,3.17779688
2.752862673,2.230738618,3.181122921
2.754950221,2.231513957,3.184450722
2.757037765,2.232288906,3.18778028
2.759125302,2.233063465,3.191111592
2.761212832,2.233837636,3.194444655
2.763300355,2.234611418,3.197779466
2.765387868,2.235384812,3.201116023
2.767475371,2.23615782,3.204454321
2.769562862,2.23693044,3.207794358
2.77165034,2.237702675,3.211121197
2.773737805,2.238474524,3.214448595
2.775825255,2.239245988,3.217777653
2.777912689,2.240017068,3.221108365
2.780000106,2.240787764,3.224440731
2.782087505,2.241558077,3.227774746
2.784174885,2.242328007,3.230332656
2.786262244,2.243097555,3.232852131
2.788349582,2.243872472,3.235370006
2.790436897,2.244834915,3.237886278
2.792524189,2.24579707,3.24039788
2.794611456,2.246758935,3.242879477
2.796698697,2.247720512,3.245392426
2.798785911,2.248681801,3.248683091
2.800873097,2.249642802,3.251975319
2.802960255,2.250603516,3.254982765
2.805047382,2.251563943,3.257764649
2.807134479,2.252524083,3.261360069
2.809221543,2.253483936,3.264957846
2.811308574,2.254443503,3.268557976
2.81339557,2.255402785,3.271929012
2.815482532,2.25636178,3.275270079
2.817569457,2.257320491,3.278612781
2.819656345,2.258278916,3.281957115
2.821743195,2.259237057,3.285303079
2.823830005,2.260194913,3.288650668
2.825916775,2.261152485,3.29199988
2.828003503,2.262109774,3.295350711
2.830090189,2.263066778,3.29870316
2.832176832,2.263942944,3.302057223
2.83426343,2.264626405,3.305412896
2.836349982,2.265309487,3.308770176
2.838436489,2.26599219,3.312129062
2.840522948,2.266674515,3.315489549
2.842609358,2.267356462,3.318851634
2.844695719,2.268038032,3.322215315
2.84678203,2.268719224,3.32557697
2.848868289,2.269400041,3.328932423
2.850954497,2.270080482,3.332289432
2.85304065,2.270760548,3.335647993
2.85512675,2.271440239,3.339008103
2.857212794,2.272119557,3.342369759
2.859298783,2.272798501,3.345732958
2.861384714,2.273477072,3.349097696
2.863470587,2.27415527,3.352463972
2.865556401,2.274833097,3.355821976
2.867642155,2.275510553,3.359180447
2.869727848,2.276187637,3.362540407
2.87181348,2.276864352,3.365901852
2.873899048,2.277540696,3.369264779
2.875984553,2.278216672,3.37231364
2.878069994,2.278892279,3.375093897
2.880155369,2.279567517,3.377873662
2.882240677,2.280242388,3.380652932
2.884325918,2.280916892,3.383431708
2.886411091,2.28159103,3.386233034
2.888496194,2.282264801,3.389850212
2.890581228,2.282938207,3.39347033
2.89266619,2.283611248,3.397093387
2.894751081,2.284288526,3.400719385
2.896835899,2.284977615,3.404348322
2.898920643,2.285666358,3.407980199
2.901005313,2.286760011,3.411615014
2.903089907,2.288158094,3.415251505
2.905174425,2.289556435,3.418887687
2.907258866,2.290955032,3.422526793
2.909343229,2.292353885,3.426168825
2.911427513,2.293752994,3.429556074
2.913511717,2.295152358,3.432791223
2.91559584,2.296551975,3.436027354
2.917679882,2.297951846,3.439258152
2.919763841,2.29935197,3.442489919
2.921847718,2.300752346,3.445722651
2.92393151,2.302152973,3.448956346
2.926015218,2.303553851,3.452191
2.928098839,2.304954979,3.45542661
2.930182374,2.306356356,3.458663172
2.932265822,2.307757982,3.461900684
2.934349182,2.309159856,3.465139143
2.936432452,2.310561978,3.468378544
2.938515633,2.311964346,3.471618885
2.940598722,2.31336696,3.474860162
2.942681721,2.314342575,3.478102372
2.944764626,2.315296741,3.481345513
2.946847439,2.316250649,3.48458958
2.948930158,2.317204297,3.487834571
2.951012782,2.318157687,3.491080481
2.953095311,2.319110818,3.494327309
2.955177743,2.32006369,3.497575051
2.957260077,2.321016305,3.501232311
2.959342314,2.321968661,3.504966231
2.961424453,2.32292076,3.508703122
2.963506491,2.323872602,3.512442986
2.96558843,2.324824186,3.516185821
2.967670267,2.325775514,3.519931627
2.969752002,2.326726585,3.523680405
2.971833635,2.327677399,3.527432152
2.973915164,2.328627957,3.53118687
2.975996589,2.329578259,3.534944557
2.97807791,2.330528305,3.538705214
2.980159124,2.331478096,3.542468839
2.982240232,2.332427632,3.546235433
2.984321233,2.333376912,3.550004995
2.986402126,2.334325938,3.553777525
2.98848291,2.335274709,3.557338568
2.990563584,2.336223225,3.560805974
2.992644149,2.337171488,3.564274779
2.994724602,2.338119496,3.567744981
2.996804944,2.339067251,3.571216576
2.998885173,2.340014752,3.574689561
3.000965289,2.340962,3.578163933
3.003045292,2.341908995,3.581639689
3.005125179,2.342855738,3.585116826
3.007204951,2.343802227,3.588595342
3.009284608,2.344748464,3.592075232
3.011364147,2.34569445,3.595556495
3.013443569,2.346640183,3.599039126
3.015522873,2.347585664,3.602523123
3.017602058,2.348530895,3.606008484
3.019681123,2.349475874,3.609495204
3.021760068,2.350420601,3.612983281
3.023838892,2.351365079,3.616472712
3.025917594,2.352309305,3.619963494
3.027996174,2.353253281,3.623455623
3.030074631,2.354197007,3.626949097
3.032152964,2.355140484,3.630443913
3.034231172,2.35608371,3.633940068
3.036309256,2.357026687,3.637437558
3.038387213,2.357969415,3.640927925
3.040465044,2.358911894,3.644416242
3.042542748,2.359854124,3.647905837
3.044620324,2.360796105,3.651396707
3.046697771,2.361737838,3.65488885
3.048775089,2.362679323,3.658382262
3.050852278,2.363696042,3.66187694
3.052929336,2.364916658,3.665372881
3.055006262,2.366137226,3.668870082
3.057083057,2.367357744,3.67236854
3.059159719,2.368578212,3.675868252
3.061236249,2.36979863,3.679369215
3.063312644,2.371018996,3.682871425
3.065388905,2.372239311,3.68637488
3.067465031,2.373366406,3.689879577
3.069541021,2.374219948,3.693385512
3.071616875,2.375073182,3.696892682
3.073692592,2.375926106,3.700401084
3.075768171,2.376778723,3.703910716
3.077843612,2.377631031,3.707421574
3.079918914,2.378483031,3.710933655
3.081994077,2.379334724,3.714446956
3.084069099,2.38018611,3.717961474
3.086143981,2.38103719,3.721477205
3.088218721,2.381887963,3.724994148
3.09029332,2.38273843,3.728512298
3.092367776,2.383588591,3.732031653
3.094442088,2.384438447,3.735552209
3.096516257,2.385287998,3.739073964
3.098590281,2.386137244,3.742596914
3.100664161,2.386986185,3.746121057
3.102737894,2.387834823,3.749646389
3.104811482,2.388683157,3.753172907
3.106884923,2.389531187,3.756700608
3.108958216,2.390378915,3.76022949
3.111031361,2.391226339,3.763759549
3.113104358,2.392073461,3.767290781
3.115177206,2.392920281,3.770823185
3.117249903,2.3937668,3.774356756
3.119322451,2.394613016,3.777891493
3.121394848,2.395458932,3.781427391
3.123467093,2.396304547,3.784964448
3.125539186,2.397149861,3.78850266
3.127611126,2.397996367,3.792042025
3.129682913,2.398918758,3.79558254
3.131754547,2.399840903,3.799124202
3.133826026,2.400762803,3.802667007
3.13589735,2.401684457,3.806210952
3.137968519,2.402605867,3.809756035
3.140039532,2.403527032,3.813302252
3.142110388,2.404447953,3.8168496
3.144181087,2.405368629,3.820398077
3.146251628,2.406289062,3.823947679
3.148322012,2.40720925,3.827498403
3.150392236,2.408129195,3.831050246
3.152462301,2.409048897,3.834603206
3.154532206,2.409968355,3.838157278
3.156601951,2.410887571,3.841712461
3.158671535,2.411806544,3.845268751
3.160740958,2.412725275,3.848826145
3.162810218,2.413643763,3.85238464
3.164879316,2.414562009,3.855944232
3.166948251,2.415480014,3.85950492
3.169017022,2.416397777,3.8630667
3.171085629,2.417315298,3.866629568
3.173154072,2.418232579,3.870193523
3.175222349,2.419149618,3.87375856
3.177290461,2.420066417,3.877324677
3.179358406,2.420982975,3.880891871
3.181426185,2.421899293,3.884460139
3.183493796,2.422815371,3.888029478
3.18556124,2.42373121,3.891599884
3.187628516,2.424646808,3.895171355
3.189695623,2.425562167,3.898699303
3.19176256,2.426477288,3.902158489
3.193829328,2.427392169,3.905618548
3.195895926,2.428306811,3.909079477
3.197962352,2.429221215,3.912541273
3.200028608,2.43013538,3.916003934
3.202094692,2.431049308,3.919467457
3.204160603,2.431962998,3.922931838
3.206226342,2.432876449,3.926397076
3.208291908,2.433789664,3.929863167
3.2103573,2.434702641,3.93333011
3.212422518,2.435615381,3.9367979
3.214487561,2.436527885,3.940266536
3.216552429,2.437440152,3.943736014
3.218617121,2.438352182,3.947206333
3.220681637,2.439263976,3.950677488
3.222745977,2.440175535,3.954149478
3.224810139,2.441086857,3.9576223
3.226874124,2.441997944,3.961095951
3.228937932,2.442908796,3.964570428
3.23100156,2.443819412,3.968045729
3.23306501,2.444729794,3.971521851
3.23512828,2.445639941,3.974998791
3.237191371,2.446549853,3.978476546
3.239254281,2.447459532,3.981955115
3.24131701,2.448368976,3.985434493
3.243379559,2.449278186,3.988914679
3.245441925,2.450187163,3.99239567
3.247504109,2.451095906,3.995877463
3.249566111,2.452004416,3.999360055
3.25162793,2.452912693,4.002843444
3.253689565,2.453820737,4.006327627
3.255751017,2.454728548,4.00980862
3.257812284,2.455636127,4.013273779
3.259873366,2.456543474,4.016739685
3.261934263,2.457450589,4.020206335
3.263994975,2.458357472,4.023673725
3.2660555,2.459264123,4.027141853
3.268115838,2.460170543,4.030257752
3.27017599,2.461076732,4.033056557
3.272235954,2.46198269,4.035854765
3.274295731,2.462888417,4.038652378
3.276355319,2.463793913,4.041449395
3.278414719,2.46469918,4.044245817
3.280473929,2.465604216,4.047041644
3.28253295,2.466509022,4.049824993
3.284591781,2.467413598,4.052590903
3.286650421,2.468317944,4.055950126
3.288708871,2.469222062,4.059592162
3.290767129,2.47012595,4.063235018
3.292825196,2.471029609,4.066293887
3.294883071,2.471933039,4.068665658
3.296940754,2.472836241,4.071036437
3.298998243,2.473739215,4.073406224
3.301055539,2.47464196,4.077450988
3.303112642,2.475544478,4.081535083
3.30516955,2.476446767,4.085621878
3.307226264,2.477348829,4.089711372
3.309282784,2.478250664,4.093803564
3.311339107,2.479152272,4.097898453
3.313395236,2.480053652,4.101996037
3.315451168,2.480954806,4.106096315
3.317506903,2.481855733,4.110199287
3.319562442,2.482756434,4.114304951
3.321617784,2.483656909,4.118413305
3.323672928,2.484557157,4.12216161
3.325727874,2.485460713,4.12586291
3.327782621,2.486366012,4.129565061
3.32983717,2.487271082,4.133268058
3.331891519,2.488175922,4.136971899
3.333945669,2.489080533,4.14066144
3.335999619,2.489984914,4.144351261
3.338053369,2.490889067,4.148041862
3.340106918,2.491792991,4.151733242
3.342160266,2.492696687,4.155425395
3.344213412,2.493600153,4.159118319
3.346266357,2.494503392,4.162812009
3.348319099,2.495406403,4.166506463
3.350371639,2.496309186,4.170201676
3.352423976,2.497211741,4.173897645
3.354476109,2.498114069,4.177594367
3.356528039,2.499016169,4.181231068
3.358579765,2.499918042,4.184616795
3.360631286,2.500819688,4.187983838
3.362682603,2.501721108,4.191351017
3.364733715,2.5026223,4.194718329
3.366784621,2.503523267,4.198085771
3.368835321,2.504424007,4.201453339
3.370885815,2.505324521,4.20482103
3.372936103,2.506224809,4.20818884
3.374986183,2.507124871,4.211556766
3.377036057,2.508024708,4.21535403
3.379085723,2.50892432,4.219358455
3.38113518,2.509823706,4.223364217
3.38318443,2.510722867,4.227021534
3.385233471,2.511621803,4.230560012
3.387282303,2.512520515,4.234099129
3.389330925,2.513419002,4.237638884
3.391379338,2.514317265,4.241179272
3.393427541,2.515215304,4.244720293
3.395475534,2.516113119,4.248261943
3.397523316,2.51701071,4.251802553
3.399570887,2.517908077,4.255337628
3.401618246,2.518805221,4.258873308
3.403665394,2.519702142,4.262409591
3.40571233,2.52059884,4.266220904
3.407759053,2.521495314,4.27023294
3.409805564,2.522391566,4.274247118
3.411851861,2.523287596,4.278263436
3.413897946,2.524183403,4.282281893
3.415943816,2.525078987,4.286302488
3.417989473,2.52597435,4.290325218
3.420034916,2.526869491,4.294350082
3.422080143,2.52776441,4.298377079
3.424125156,2.528659108,4.302406207
3.426169954,2.529553584,4.306437465
3.428214535,2.530447839,4.31047085
3.430258901,2.531341873,4.314506361
3.432303051,2.532235686,4.318543998
3.434346984,2.533129279,4.32249646
3.436390701,2.534022651,4.326233095
3.4384342,2.534915802,4.329970378
3.440477481,2.535808734,4.333708305
3.442520545,2.536701445,4.337446874
3.444563391,2.537593937,4.34118608
3.446606018,2.538486209,4.34492592
3.448648427,2.539378261,4.348666391
3.450690617,2.540270094,4.352407489
3.452732587,2.541161708,4.356149211
3.454774338,2.542053103,4.359891554
3.456815868,2.543053252,4.363634514
3.458857179,2.544056718,4.367378088
3.460898269,2.545059734,4.371122272
3.462939138,2.5460623,4.374861065
3.464979786,2.547064416,4.378589326
3.467020213,2.548066083,4.382318142
3.469060418,2.549067299,4.38604751
3.471100401,2.550068064,4.389777427
3.473140161,2.551068379,4.39350789
3.475179699,2.552068244,4.397238894
3.477219014,2.553067658,4.400970437
3.479258106,2.554066621,4.404702515
3.481296975,2.555065133,4.408435125
3.48333562,2.556063194,4.412168263
3.48537404,2.557060804,4.415977093
3.487412237,2.558057962,4.419999161
3.489450209,2.55905467,4.423414109
3.491487955,2.560018138,4.427138851
3.493525477,2.560598323,4.43089089
3.495562774,2.561178242,4.434643457
3.497599844,2.561757897,4.438396549
3.499636689,2.562337289,4.442150164
3.501673307,2.562916416,4.445904296
3.503709699,2.56349528,4.449658944
3.505745864,2.564191962,4.453414103
3.507781802,2.565067099,4.45716977
3.509817513,2.565942026,4.460925943
3.511852996,2.566816744,4.464682617
3.513888251,2.567691253,4.46843979
3.515923278,2.568565552,4.472197457
3.517958076,2.569439643,4.475955616
3.519992646,2.570313525,4.479915875
3.522026986,2.571187198,4.483981585
3.524061098,2.572060663,4.488048377
3.52609498,2.572933919,4.492116248
3.528128632,2.573806968,4.496182172
3.530162054,2.574679808,4.500243219
3.532195246,2.575552441,4.504305323
3.534228208,2.576424866,4.508368481
3.536260938,2.577297084,4.512432689
3.538293438,2.578169095,4.516497944
3.540325706,2.578809011,4.520564243
3.542357742,2.579400378,4.524631583
3.544389547,2.579991484,4.528699959
3.54642112,2.580582329,4.532769369
3.54845246,2.581172913,4.536839809
3.550483568,2.581763236,4.540911276
3.552514443,2.582353298,4.544983766
3.554545085,2.582943101,4.549057277
3.556575493,2.583532643,4.553117728
3.558605668,2.584121926,4.556847528
3.560635609,2.58471095,4.560877761
3.562665316,2.585299715,4.56494743
3.564694789,2.585888221,4.569018095
3.566724027,2.586476469,4.573089753
3.56875303,2.587064458,4.5771624
3.570781798,2.58765219,4.581236034
3.572810331,2.588239664,4.585310651
3.574838628,2.588826881,4.589386247
3.57686669,2.589413841,4.593462819
3.578894515,2.590000544,4.597563313
3.580922105,2.590586991,4.601989272
3.582949458,2.591173181,4.606313983
3.584976574,2.591759116,4.610420196
3.587003453,2.592344795,4.614527428
3.589030095,2.592930219,4.618635676
3.591056499,2.593515388,4.622744936
3.593082666,2.594100302,4.626855204
3.595108595,2.594684962,4.630966479
3.597134286,2.595269367,4.635078756
3.599159739,2.595853519,4.639192032
3.601184952,2.596437417,4.643306304
3.603209928,2.597021062,4.647421569
3.605234664,2.597604453,4.651537824
3.607259161,2.598187592,4.655655065
3.609283418,2.598770478,4.659773289
3.611307436,2.599353112,4.663892493
3.613331213,2.599935494,4.668007782
3.615354751,2.600517625,4.672119817
3.617378048,2.601099504,4.676232782
3.619401105,2.601681131,4.680346674
3.621423921,2.602262508,4.684461488
3.623446495,2.602843635,4.688577223
3.625468829,2.603424511,4.692693874
3.627490921,2.604005137,4.696811438
3.629512771,2.604585513,4.700929913
3.63153438,2.60516564,4.705049294
3.633555746,2.605745517,4.709169579
3.63557687,2.606325146,4.713275544
3.637597752,2.606904526,4.717380161
3.63961839,2.607483657,4.721485654
3.641638786,2.60806254,4.72559202
3.643658939,2.608641176,4.729699256
3.645678848,2.609219563,4.733807359
3.647698514,2.609797704,4.737916326
3.649717935,2.610375597,4.741760773
3.651737113,2.610958274,4.745204286
3.653756047,2.611541236,4.749063774
3.655774736,2.612123951,4.753175885
3.657793181,2.612706421,4.757288843
3.65981138,2.613288645,4.761402646
3.661829335,2.613870624,4.765517289
3.663847045,2.614452358,4.76963277
3.665864509,2.615033847,4.773749085
3.667881727,2.615615091,4.777866231
3.6698987,2.616196092,4.781984206
3.671915426,2.616776848,4.786103005
3.673931907,2.617357361,4.790222627
3.67594814,2.61793763,4.794343067
3.677964128,2.618517656,4.798464323
3.679979868,2.619097439,4.802586392
3.681995362,2.619676979,4.80670927
3.684010608,2.620256277,4.810832954
3.686025606,2.620835333,4.814957441
3.688040358,2.621414147,4.819082728
3.690054861,2.621992719,4.823208813
3.692069116,2.62257105,4.827335691
3.694083124,2.62314914,4.831463359
3.696096883,2.623726989,4.835591816
3.698110393,2.624304597,4.839721057
3.700123654,2.624881965,4.843851079
3.702136667,2.625459093,4.84798188
3.704149431,2.62603598,4.852113456
3.706161945,2.626612629,4.856245805
3.70817421,2.627189038,4.860378922
3.710186225,2.627765207,4.864512806
3.71219799,2.628341138,4.868647452
3.714209505,2.628916831,4.872782859
3.71622077,2.629492284,4.876919022
3.718231784,2.630134802,4.88105594
3.720242548,2.63089699,4.885193608
3.722253061,2.63165895,4.889332023
3.724263324,2.632420682,4.893471184
3.726273335,2.633182187,4.897611086
3.728283094,2.633943466,4.901751727
3.730292603,2.634704517,4.905893103
3.732301859,2.635465342,4.910035212
3.734310864,2.63622594,4.91417805
3.736319617,2.636986312,4.918321615
3.738328117,2.637746458,4.922462867
3.740336366,2.638506379,4.92659968
3.742344361,2.639266073,4.930737202
3.744352104,2.640025542,4.93487543
3.746359594,2.640784786,4.939014361
3.748366831,2.641543805,4.943153992
3.750373815,2.642302599,4.94729432
3.752380546,2.643061169,4.951202161
3.754387022,2.643819513,4.955048443
3.756393246,2.644577634,4.958895113
3.758399215,2.645335531,4.962742167
3.76040493,2.646093203,4.966589603
3.762410391,2.646850653,4.97043742
3.764415597,2.647607878,4.974285615
3.766420549,2.64836488,4.978134186
3.768425247,2.64912166,4.981983131
3.770429689,2.649878216,4.985832448
3.772433876,2.65063455,4.989682133
3.774437808,2.651390661,4.993532186
3.776441485,2.65214655,4.997382604
3.778444906,2.652902217,5.001233385
3.780448071,2.653657662,5.005084526
3.782450981,2.654412885,5.008936026
3.784453634,2.655167887,5.012787882
3.786456032,2.655922667,5.016640092
3.788458173,2.656677226,5.020492654
3.790460057,2.657431565,5.024345566
3.792461685,2.658185682,5.028198825
3.794463056,2.658939579,5.03205243
3.79646417,2.659693256,5.035906379
3.798465027,2.660446712,5.039760668
3.800465626,2.661199949,5.043615297
3.802465969,2.661952965,5.047470262
3.804466053,2.662705762,5.051325562
3.80646588,2.66345834,5.055181195
3.808465449,2.664210698,5.059037159
3.81046476,2.664962838,5.06289345
3.812463813,2.665714759,5.066750069
3.814462607,2.66646646,5.070607011
3.816461143,2.667217944,5.074639698
3.81845942,2.667969209,5.078900558
3.820457439,2.668720256,5.083163049
3.822455198,2.669471086,5.08742717
3.824452699,2.670221697,5.091692918
3.82644994,2.670972091,5.095960291
3.828446922,2.671722268,5.100229289
3.830443644,2.672472227,5.104499908
3.832440107,2.67322197,5.108772147
3.834436309,2.673971496,5.113046004
3.836432252,2.674720805,5.117321477
3.838427935,2.675469898,5.121598564
3.840423358,2.676218774,5.125877264
3.84241852,2.676967435,5.130157574
3.844413421,2.67771588,5.134439492
3.846408062,2.678464109,5.138723017
3.848402442,2.679212122,5.143008146
3.850396562,2.679959921,5.147294878
3.85239042,2.680707504,5.151583211
3.854384017,2.681454872,5.155873143
3.856377352,2.682202026,5.160164672
3.858370426,2.682948965,5.164457795
3.860363239,2.68369569,5.168752512
3.862355789,2.6844422,5.173048821
3.864348078,2.685188496,5.177346718
3.866340105,2.685934579,5.181646203
3.868331869,2.686680448,5.185947274
3.870323371,2.687426104,5.190249928
3.872314611,2.688171546,5.194554163
3.874305588,2.688916775,5.198859979
3.876296303,2.689661791,5.203167372
3.878286755,2.690406595,5.207476341
3.880276943,2.691151186,5.211786884
3.882266869,2.691895565,5.216098999
3.884256531,2.692639731,5.220412684
3.88624593,2.693383685,5.224727938
3.888235066,2.694127428,5.229044758
3.890223938,2.694870959,5.233363142
3.892212546,2.695614279,5.237683088
3.89420089,2.696357387,5.242004595
