25-29 years,95% UI,,30-34 years,95% UI,,35-39 years,95% UI,,40-44 years,95% UI,,45-49 years,95% UI,,50-54 years,95% UI,,55-59 years,95% UI,,60-64 years,95% UI,,65-69 years,95% UI,,70-74 years,95% UI,,75-79 years,95% UI,,80-84 years,95% UI,,85-89 years,95% UI,,90-94 years,95% UI,,95+ years,95% UI,
1.363106375,1.187942568,1.661891634,1.33388478,1.174392161,1.631299913,1.306422201,1.170900041,1.526754994,1.278754588,1.151338377,1.484980531,1.256381584,1.145318434,1.436250223,1.231111126,1.135489625,1.395051927,1.21033909,1.122598689,1.33428074,1.186402921,1.109618925,1.301341007,1.167306426,1.096889921,1.278038571,1.144141572,1.086166703,1.232365873,1.123281821,1.069870078,1.205610112,1.106541762,1.059566111,1.181154003,1.087025795,1.052762963,1.139766176,1.068042661,1.040699111,1.11390407,1.050128298,1.029150854,1.08266622
1.36600872,1.189820045,1.665585035,1.336542827,1.176124873,1.635139567,1.308870842,1.172544808,1.529911683,1.280982169,1.15282093,1.48789695,1.258422696,1.146706375,1.439150194,1.232947239,1.136785381,1.397440741,1.212014366,1.123718343,1.336104868,1.187879856,1.110669413,1.303360264,1.168626212,1.097819367,1.279762291,1.145277769,1.086991003,1.233805418,1.124251425,1.070532661,1.206901928,1.107368066,1.060144195,1.182237054,1.087703871,1.053249959,1.140508974,1.06857074,1.041091982,1.114649357,1.050517454,1.029426451,1.083123441
1.368885787,1.191675721,1.669247562,1.339176894,1.177836667,1.638949709,1.311296782,1.174169389,1.533041758,1.283188994,1.15428493,1.490789182,1.260442895,1.148075366,1.442026125,1.234763192,1.138062626,1.399806645,1.21367166,1.124821399,1.337909176,1.189339865,1.111704124,1.305360887,1.169929684,1.098733528,1.281468106,1.146400081,1.087802152,1.235229979,1.125208711,1.071183539,1.208180496,1.108182215,1.06071066,1.183307111,1.088372297,1.053727623,1.14124165,1.069091358,1.041477591,1.115386852,1.050900977,1.02969653,1.083574851
1.371762854,1.193531624,1.672910036,1.341810962,1.179548654,1.642759665,1.313722723,1.175794126,1.536171748,1.28539582,1.155749064,1.49368133,1.262463094,1.149444469,1.444901922,1.236579145,1.139339957,1.402172483,1.215328954,1.125924537,1.339713489,1.190799873,1.11273889,1.307361444,1.171233156,1.099647737,1.283173879,1.147522393,1.088613333,1.236654514,1.126165997,1.071834445,1.209459039,1.108996363,1.061277146,1.184377147,1.089040723,1.054205298,1.141974325,1.069611977,1.041863206,1.116124337,1.0512845,1.029966613,1.084026259
1.374639921,1.195387752,1.676572456,1.34444503,1.181260832,1.646569436,1.316148663,1.177419021,1.539301654,1.287602646,1.15721333,1.496573395,1.264483293,1.150813682,1.447777586,1.238395097,1.140617371,1.404538255,1.216986247,1.127027756,1.341517806,1.192259882,1.113773711,1.309361935,1.172536627,1.100561991,1.284879611,1.148644704,1.089424546,1.238079021,1.127123283,1.072485378,1.210737555,1.109810512,1.061843652,1.185447165,1.089709148,1.054682987,1.142706997,1.070132596,1.042248828,1.116861811,1.051668022,1.0302367,1.084477664
1.377516988,1.197244104,1.680234824,1.347079098,1.182973199,1.650379022,1.318574603,1.179044071,1.542431477,1.289809472,1.158677728,1.499465377,1.266503493,1.152183007,1.450653117,1.24021105,1.14189487,1.406903963,1.218643541,1.128131055,1.343322127,1.19371989,1.114808586,1.31136236,1.173840099,1.101476292,1.286585301,1.149767016,1.09023579,1.239503502,1.128080569,1.073136338,1.212016044,1.11062466,1.062410179,1.186517163,1.090377574,1.055160688,1.143439666,1.070653214,1.042634458,1.117599274,1.052051545,1.030506792,1.084929068
1.380394055,1.199126206,1.684154373,1.349713166,1.184708034,1.653109202,1.321000543,1.180674372,1.54568654,1.292016297,1.160163074,1.502048591,1.268523692,1.15356892,1.453413409,1.242027003,1.143191697,1.408983347,1.220300835,1.129244698,1.345449763,1.195179898,1.115828574,1.31324423,1.175143571,1.102406296,1.288244829,1.150889328,1.091061291,1.240851065,1.129037855,1.073809224,1.213151666,1.111438808,1.062994672,1.187405265,1.091046,1.055644886,1.144258024,1.071173833,1.04302564,1.118222389,1.052435068,1.03078128,1.085400103
1.383271121,1.201008495,1.688073799,1.352347234,1.186443025,1.655839516,1.323426484,1.182304804,1.548941501,1.294223123,1.161648527,1.504631801,1.270543891,1.154954923,1.456173612,1.243842956,1.144488591,1.411062728,1.221958128,1.130358405,1.347577353,1.196639907,1.116848608,1.315126062,1.176447043,1.103336335,1.28990433,1.15201164,1.091886815,1.242198614,1.12999514,1.07448213,1.214287278,1.112252957,1.063579179,1.188293366,1.091714426,1.056129092,1.145076375,1.071694451,1.043416827,1.118845502,1.05281859,1.031055771,1.085871135
1.386148188,1.202890967,1.691993103,1.354981302,1.188178171,1.658569964,1.325852424,1.183935368,1.55219636,1.296429949,1.163134088,1.507215008,1.27256409,1.156341015,1.458933727,1.245658908,1.14578555,1.413142105,1.223615422,1.131472177,1.349704896,1.198099915,1.117868687,1.317007857,1.177750514,1.104266408,1.291563803,1.153133951,1.092712362,1.24354615,1.130952426,1.075155055,1.215422883,1.113067105,1.0641637,1.189181466,1.092382852,1.056613308,1.145894719,1.07221507,1.043808019,1.119468611,1.053202113,1.031330265,1.086342166
1.389025255,1.204773623,1.695912286,1.35761537,1.189913472,1.661300544,1.328278364,1.185566061,1.555451119,1.298636775,1.164619754,1.50979821,1.27458429,1.157727195,1.461693755,1.247474861,1.147082575,1.415221479,1.225272716,1.132586013,1.351832394,1.199559924,1.118888812,1.318889615,1.179053986,1.105196517,1.293223249,1.154256263,1.093537932,1.244893672,1.131909712,1.075827999,1.216558478,1.113881254,1.064748235,1.190069565,1.093051277,1.057097533,1.146713057,1.072735689,1.044199216,1.120091717,1.053585636,1.031604761,1.086813194
1.391902322,1.206656461,1.699831347,1.360249438,1.191648926,1.664031256,1.330704304,1.187196884,1.558705778,1.3008436,1.166105525,1.512381409,1.276604489,1.159113463,1.464453697,1.249290814,1.148379664,1.41730085,1.226930009,1.133699913,1.353959846,1.201019932,1.119908983,1.320771337,1.180357458,1.106126659,1.294882667,1.155378575,1.094363525,1.246241181,1.132866998,1.076500963,1.217694065,1.114695402,1.065332784,1.190957662,1.093719703,1.057581766,1.147531389,1.073256307,1.044590417,1.12071482,1.053969158,1.031879261,1.087284221
1.394779389,1.20853948,1.703750289,1.362883505,1.193384532,1.666762099,1.333130245,1.188827835,1.561960338,1.303050426,1.167591402,1.514964604,1.278624688,1.160499819,1.467213552,1.251106766,1.149676818,1.419380217,1.228587303,1.134813877,1.356087252,1.202479941,1.120929198,1.322653021,1.181660929,1.107056836,1.296542059,1.156500887,1.095189141,1.247588677,1.133824284,1.077173945,1.218829643,1.11550955,1.065917347,1.191845758,1.094388129,1.058066009,1.148349714,1.073776926,1.044981623,1.12133792,1.054352681,1.032153763,1.087755245
1.39763249,1.210401924,1.707639829,1.365495103,1.195100624,1.669465599,1.335534353,1.190439454,1.565189212,1.305237284,1.169059498,1.51752458,1.280624616,1.161867869,1.469950052,1.25290301,1.15095593,1.421437221,1.230226949,1.135911609,1.358195129,1.203923422,1.121934058,1.324516488,1.182948438,1.107972097,1.298183905,1.1576097,1.096002001,1.248921597,1.134769579,1.077835557,1.219952322,1.116311967,1.066490715,1.192721317,1.095047191,1.058541208,1.149158206,1.074290418,1.045365898,1.121953573,1.054730782,1.032422961,1.088220673
1.400485591,1.212264566,1.711529237,1.3681067,1.196816885,1.672169245,1.337938461,1.192051217,1.568417975,1.307424142,1.170527713,1.520084552,1.282624543,1.163236021,1.472686452,1.254699253,1.152235119,1.42349422,1.231866594,1.137009416,1.360302952,1.205366904,1.122938971,1.32637991,1.184235947,1.1088874,1.299825719,1.158718514,1.096814888,1.2502545,1.135714874,1.078497193,1.22107499,1.117114383,1.0670641,1.193596874,1.095706252,1.059016419,1.14996669,1.07480391,1.04575018,1.122569223,1.055108882,1.032692163,1.088686098
1.403338692,1.214127406,1.715418514,1.370718297,1.198533314,1.674873036,1.340342569,1.193663124,1.571646626,1.309611,1.171996047,1.52264452,1.28462447,1.164604272,1.475422754,1.256495496,1.153514382,1.425551215,1.23350624,1.138107297,1.362410722,1.206810385,1.123943939,1.328243288,1.185523456,1.109802744,1.3014675,1.159827327,1.097627804,1.251587387,1.136660169,1.079158853,1.222197648,1.117916799,1.067637504,1.19447243,1.096365314,1.059491642,1.150775165,1.075317402,1.046134468,1.123184868,1.055486983,1.032961369,1.08915152
1.406191792,1.215990443,1.719307661,1.373329894,1.20024991,1.67757697,1.342746677,1.195275174,1.574875167,1.311797858,1.173464497,1.525204483,1.286624398,1.165972623,1.478158957,1.258291739,1.154793721,1.427608207,1.235145885,1.139205254,1.364518439,1.208253867,1.12494896,1.330106623,1.186810965,1.11071813,1.303109247,1.160936141,1.098440749,1.252920258,1.137605464,1.079820537,1.223320295,1.118719215,1.068210925,1.195347984,1.097024376,1.059966876,1.151583632,1.075830894,1.046518763,1.123800509,1.055865084,1.033230579,1.089616939
1.409044893,1.217877845,1.723750219,1.375941491,1.201987237,1.680186729,1.345150786,1.196904883,1.578217156,1.313984716,1.174953031,1.528169493,1.288624325,1.167356598,1.480592754,1.260087982,1.156087772,1.430209836,1.236785531,1.140324206,1.3664292,1.209697348,1.125938551,1.331868528,1.188098474,1.111637749,1.304706536,1.162044955,1.099256424,1.254326626,1.138550759,1.0804983,1.224681913,1.119521631,1.068796669,1.196187621,1.097683438,1.060448525,1.152344449,1.076344386,1.046900639,1.124424522,1.056243185,1.033503854,1.090011646
1.411897994,1.21976541,1.728192509,1.378553088,1.203724701,1.682796635,1.347554894,1.19853471,1.581559025,1.316171574,1.17644166,1.531134417,1.290624252,1.168740653,1.483026526,1.261884225,1.157381882,1.43281137,1.238425176,1.141443216,1.368339946,1.21114083,1.126928187,1.333630411,1.189385983,1.112557401,1.306303804,1.163153768,1.100072121,1.255732973,1.139496054,1.08117608,1.226043505,1.120324047,1.069382426,1.197027259,1.098342499,1.060930183,1.153105262,1.076857878,1.047282521,1.125048531,1.056621286,1.033777132,1.090406353
1.414751095,1.221653137,1.732634531,1.381164685,1.205462303,1.685406687,1.349959002,1.200164654,1.584900774,1.318358432,1.177930385,1.534099254,1.29262418,1.170124788,1.485460272,1.263680468,1.158676051,1.435412811,1.240064822,1.142562284,1.370250678,1.212584311,1.127917869,1.335392271,1.190673492,1.113477086,1.307901051,1.164262582,1.10088784,1.257139302,1.14044135,1.081853878,1.227405069,1.121126463,1.069968195,1.197866899,1.099001561,1.061411849,1.153866072,1.07737137,1.047664406,1.125672537,1.056999386,1.034050413,1.09080106
1.417604196,1.223541026,1.737076288,1.383776283,1.207200041,1.688016885,1.35236311,1.201794715,1.588242404,1.320545291,1.179419204,1.537064006,1.294624107,1.171509003,1.487893993,1.265476711,1.159970279,1.438014158,1.241704467,1.14368141,1.372161395,1.214027793,1.128907595,1.33715411,1.191961001,1.114396802,1.309498277,1.165371395,1.101703581,1.258545611,1.141386645,1.082531692,1.228766607,1.12192888,1.070553977,1.198706539,1.099660623,1.061893523,1.154626878,1.077884862,1.048046297,1.12629654,1.057377487,1.034323696,1.091195767
1.420457296,1.225429075,1.741517781,1.38638788,1.208937915,1.690627226,1.354767218,1.203424891,1.591583915,1.322732149,1.180908117,1.540028674,1.296624034,1.172893297,1.490327689,1.267272955,1.161264566,1.440615411,1.243344113,1.144800593,1.374072097,1.215471274,1.129897367,1.338915927,1.19324851,1.115316552,1.311095482,1.166480209,1.102519343,1.2599519,1.14233194,1.083209523,1.230128119,1.122731296,1.071139771,1.199546181,1.100319685,1.062375205,1.155387681,1.078398354,1.048428191,1.126920539,1.057755588,1.034596983,1.091590473
1.423310397,1.227317283,1.745959012,1.388999477,1.210675924,1.693237712,1.357171327,1.205055183,1.594925309,1.324919007,1.182397123,1.542993257,1.298623962,1.17427767,1.492761359,1.269069198,1.162558911,1.443216572,1.244983758,1.145919833,1.375982786,1.216914756,1.130887183,1.340677722,1.194536019,1.116236333,1.312692667,1.167589022,1.103335127,1.26135817,1.143277235,1.083887371,1.231489604,1.123533712,1.071725577,1.200385824,1.100978746,1.062856895,1.15614848,1.078911846,1.048810091,1.127544535,1.058133689,1.034870271,1.09198518
1.426140844,1.229186124,1.750372178,1.391590111,1.212395803,1.695822794,1.359554471,1.206666983,1.598241942,1.327086684,1.183869112,1.545935412,1.300604257,1.175644375,1.495172436,1.270846182,1.163835678,1.44579573,1.246606089,1.147023199,1.377874322,1.21834211,1.131862061,1.342421726,1.195807918,1.117141563,1.314272674,1.168684726,1.104138546,1.262750255,1.144210867,1.084554181,1.232838495,1.12432482,1.072300611,1.201213387,1.10162873,1.063329831,1.156899741,1.079418545,1.049185392,1.128161428,1.05850658,1.035138468,1.09237451
1.42897129,1.23105514,1.754785055,1.394180745,1.214115831,1.698408035,1.361937616,1.208278912,1.601558442,1.329254362,1.185341207,1.548877471,1.302584552,1.177011171,1.497583484,1.272623167,1.165112512,1.44837478,1.248228421,1.148126632,1.379765841,1.219769465,1.132836993,1.344165703,1.197079816,1.118046832,1.315852656,1.169780429,1.104941991,1.264142316,1.145144499,1.085221013,1.234187354,1.125115928,1.07287566,1.202040951,1.102278714,1.063802777,1.157650998,1.079925244,1.049560699,1.128778316,1.058879471,1.035406668,1.092763839
1.431801737,1.23292433,1.759197646,1.396771379,1.215836008,1.700993434,1.364320761,1.20989097,1.604874811,1.331422039,1.186813407,1.551819436,1.304564847,1.178378058,1.499994503,1.274400151,1.166389415,1.450953721,1.249850752,1.149230133,1.381657343,1.221196819,1.133811979,1.345909655,1.198351715,1.118952141,1.317432612,1.170876132,1.105745464,1.265534353,1.146078131,1.085887865,1.235536179,1.125907036,1.073450725,1.202868517,1.102928697,1.064275734,1.158402251,1.080431943,1.049936012,1.1293952,1.059252362,1.035674872,1.093153169
1.434632183,1.234793694,1.763609951,1.399362013,1.217556332,1.70357899,1.366703906,1.211503156,1.608191049,1.333589716,1.188285712,1.554761306,1.306545143,1.179745035,1.502405494,1.276177136,1.167666386,1.453532555,1.251473083,1.1503337,1.383548829,1.222624174,1.134787017,1.34765358,1.199623614,1.119857488,1.319012544,1.171971835,1.106548962,1.266926367,1.147011763,1.086554739,1.236884971,1.126698143,1.074025806,1.203696084,1.103578681,1.064748702,1.159153498,1.080938642,1.050311331,1.13001208,1.059625254,1.03594308,1.093542498
1.43746263,1.236686066,1.76745842,1.401952646,1.21929568,1.707221084,1.369087051,1.213132184,1.611453683,1.335757394,1.189777251,1.557651873,1.308525438,1.181127804,1.504871744,1.27795412,1.168890847,1.456101334,1.253095414,1.151503157,1.385630945,1.224051528,1.135769236,1.34956219,1.200895512,1.120781036,1.320674795,1.173067538,1.107372345,1.268314607,1.147945395,1.087226842,1.237900822,1.127489251,1.074612937,1.204468594,1.104228665,1.065227251,1.159943493,1.081445341,1.050691577,1.130586915,1.059998145,1.036221135,1.093919616
1.440293077,1.238578583,1.771306792,1.40454328,1.22103515,1.710863063,1.371470196,1.214761317,1.614716217,1.337925071,1.191268876,1.560542369,1.310505733,1.182510646,1.507337961,1.279731105,1.170115372,1.458670027,1.254717745,1.152672661,1.38771302,1.225478882,1.136751498,1.351470758,1.202167411,1.121704612,1.322337017,1.174163242,1.108195747,1.269702828,1.148879027,1.087898962,1.238916673,1.128280359,1.075200079,1.205241109,1.104878648,1.065705806,1.160733482,1.08195204,1.051071827,1.131161749,1.060371036,1.036499193,1.094296733
1.443123523,1.240471243,1.775155066,1.407133914,1.222774742,1.714504926,1.373853341,1.216390556,1.617978652,1.340092749,1.192760585,1.563432796,1.312486029,1.18389356,1.509804144,1.281508089,1.171339962,1.461238632,1.256340077,1.153842209,1.389795055,1.226906237,1.137733801,1.353379285,1.203439309,1.122628217,1.323999211,1.175258945,1.109019167,1.271091032,1.149812659,1.088571098,1.239932524,1.129071467,1.075787232,1.206013629,1.105528632,1.06618437,1.161523466,1.082458739,1.051452081,1.131736581,1.060743927,1.036777253,1.09467385
1.44595397,1.242364045,1.779003244,1.409724548,1.224514455,1.718146674,1.376236486,1.218019899,1.621240988,1.342260426,1.194252379,1.566323153,1.314466324,1.185276545,1.512270294,1.283285074,1.172564615,1.463807151,1.257962408,1.155011803,1.391877049,1.228333591,1.138716145,1.355287772,1.204711208,1.123551851,1.325661376,1.176354648,1.109842607,1.272479217,1.150746291,1.089243249,1.240948373,1.129862575,1.076374396,1.206786154,1.106178616,1.066662941,1.162313444,1.082965438,1.051832339,1.132311412,1.061116818,1.037055315,1.095050968
1.448784416,1.244256988,1.782851326,1.412315182,1.226254287,1.721788309,1.37861963,1.219649346,1.624503225,1.344428104,1.195744256,1.569213441,1.316446619,1.186659602,1.514736411,1.285062058,1.173789331,1.466375584,1.259584739,1.156181442,1.393959003,1.229760945,1.139698532,1.357196218,1.205983107,1.124475513,1.327323512,1.177450351,1.110666065,1.273867384,1.151679923,1.089915416,1.241964222,1.130653683,1.076961571,1.207558683,1.106828599,1.067141519,1.163103417,1.083472138,1.052212601,1.132886241,1.061489709,1.037333379,1.095428086
1.451614863,1.246150072,1.786699312,1.414905816,1.22799424,1.72542983,1.381002775,1.221278895,1.627765364,1.346595781,1.197236217,1.572103659,1.318426914,1.18804273,1.517202494,1.286839043,1.175014111,1.468943932,1.26120707,1.157351125,1.396040916,1.2311883,1.14068096,1.359104623,1.207255005,1.125399205,1.328985619,1.178546054,1.111489542,1.275255533,1.152613555,1.090587599,1.24298007,1.131444791,1.077548757,1.208331217,1.107478583,1.067620105,1.163893385,1.083978837,1.052592868,1.133461068,1.061862601,1.037611446,1.095805204
1.454423965,1.24802498,1.790520927,1.417476985,1.229717424,1.729047495,1.383365826,1.222890785,1.631003715,1.348745065,1.198711913,1.574972331,1.320388218,1.18940882,1.519646686,1.288597219,1.176221786,1.471490716,1.262812421,1.158505275,1.39810399,1.232599927,1.141648862,1.360995622,1.208511646,1.126308704,1.330630898,1.179629035,1.112301041,1.276629896,1.153535852,1.091249074,1.243983693,1.132225015,1.07812559,1.209092133,1.108119774,1.068090224,1.164674106,1.084479075,1.052966866,1.134029138,1.062230494,1.037884632,1.096177165
1.457233066,1.249900042,1.794342437,1.420048155,1.231440741,1.732665035,1.385728876,1.22450279,1.634241955,1.350894349,1.200187704,1.577840924,1.322349521,1.190774992,1.52209084,1.290355396,1.177429535,1.4740374,1.264417772,1.159659479,1.400167017,1.234011554,1.142616814,1.362886572,1.209768286,1.127218239,1.332276142,1.180712015,1.113112563,1.278004236,1.154458148,1.091910569,1.244987316,1.133005238,1.078702437,1.209853055,1.108760966,1.068560353,1.16545482,1.084979314,1.05334087,1.134597206,1.062598388,1.038157821,1.096549127
1.460042168,1.251775258,1.798163843,1.422619324,1.233164189,1.736282451,1.388091926,1.22611491,1.637480086,1.353043633,1.201663589,1.58070944,1.324310824,1.192141245,1.524534956,1.292113573,1.178637358,1.476583984,1.266023123,1.160813735,1.402229996,1.235423181,1.143584816,1.364777474,1.211024927,1.128127808,1.333921351,1.181794996,1.113924109,1.279378553,1.155380445,1.092572084,1.245990937,1.133785462,1.079279297,1.210613983,1.109402157,1.069030492,1.166235527,1.085479553,1.053714879,1.135165272,1.062966282,1.038431014,1.096921088
1.46285127,1.253650626,1.801985145,1.425190493,1.234887767,1.739899743,1.390454977,1.227727145,1.640718109,1.355192917,1.203139568,1.583577879,1.326272127,1.19350758,1.526979035,1.29387175,1.179845255,1.479130468,1.267628473,1.161968043,1.404292928,1.236834808,1.144552867,1.366668328,1.212281567,1.129037412,1.335566525,1.182877977,1.114735677,1.280752849,1.156302741,1.093233618,1.246994558,1.134565686,1.079856172,1.211374917,1.110043349,1.06950064,1.167016227,1.085979792,1.054088893,1.135733336,1.063334176,1.038704209,1.09729305
1.465660372,1.255547676,1.805695272,1.427761662,1.23664356,1.743445444,1.392818027,1.229355422,1.644059097,1.357342201,1.204518367,1.5862012,1.32823343,1.194887603,1.529069807,1.295629927,1.181062144,1.48141754,1.269233824,1.163139399,1.406468028,1.238246435,1.145531552,1.368528258,1.213538208,1.12997355,1.337054881,1.183960957,1.115559543,1.282095716,1.157225038,1.093892365,1.247969126,1.13534591,1.08044113,1.212213059,1.110684541,1.069991556,1.167744222,1.086480031,1.054467347,1.136230889,1.063702069,1.038985747,1.097671253
1.468469474,1.257444852,1.809405336,1.430332831,1.238399458,1.746991055,1.395181077,1.230983793,1.64739997,1.359491485,1.205897264,1.5888245,1.330194733,1.196267691,1.531160608,1.297388104,1.182279093,1.483704569,1.270839175,1.164310795,1.408643075,1.239658062,1.146510275,1.370388154,1.214794848,1.130909712,1.338543227,1.185043938,1.116383427,1.283438568,1.158147334,1.094551127,1.248943696,1.136126133,1.081026099,1.2130512,1.111325732,1.070482478,1.168472214,1.08698027,1.054845804,1.136728442,1.064069963,1.039267288,1.098049456
1.471278576,1.259342156,1.813115339,1.432904,1.24015546,1.750536576,1.397544128,1.232612259,1.65074073,1.361640769,1.207276257,1.591447779,1.332156036,1.197647844,1.533251437,1.29914628,1.1834961,1.485991556,1.272444526,1.165482231,1.410818067,1.241069689,1.147489037,1.372248014,1.216051489,1.131845899,1.340031562,1.186126918,1.117207327,1.284781406,1.159069631,1.095209905,1.249918267,1.136906357,1.081611077,1.213889341,1.111966924,1.070973405,1.169200204,1.087480509,1.055224266,1.137225997,1.064437857,1.03954883,1.098427659
1.474087677,1.261239584,1.81682528,1.43547517,1.241911567,1.754082008,1.399907178,1.234240818,1.654081378,1.363790053,1.208655347,1.594071038,1.334117339,1.199028063,1.535342294,1.300904457,1.184713167,1.488278501,1.274049876,1.166653708,1.412993007,1.242481316,1.148467837,1.374107839,1.217308129,1.132782111,1.341519885,1.187209899,1.118031245,1.286124229,1.159991927,1.095868698,1.25089284,1.137686581,1.082196065,1.214727482,1.112608115,1.071464339,1.169928191,1.087980748,1.055602731,1.137723552,1.064805751,1.039830374,1.098805863
1.476896779,1.263137138,1.82053516,1.438046339,1.243667777,1.75762735,1.402270228,1.23586947,1.657421912,1.365939337,1.210034532,1.596694278,1.336078642,1.200408345,1.537433179,1.302662634,1.185930291,1.490565404,1.275655227,1.167825226,1.415167893,1.243892943,1.149446675,1.375967629,1.21856477,1.133718347,1.343008198,1.188292879,1.118855179,1.287467037,1.160914224,1.096527506,1.251867414,1.138466805,1.082781063,1.215565623,1.113249307,1.07195528,1.170656176,1.088480987,1.0559812,1.138221108,1.065173644,1.040111921,1.099184066
1.479705881,1.265034816,1.824244979,1.440617508,1.245424091,1.761172603,1.404633279,1.237498215,1.660762335,1.368088621,1.211413813,1.599317496,1.338039946,1.201788692,1.539524092,1.304420811,1.187147474,1.492852265,1.277260578,1.168996783,1.417342726,1.24530457,1.150425552,1.377827384,1.21982141,1.134654608,1.3444965,1.18937586,1.119679129,1.288809831,1.161836521,1.097186329,1.252841989,1.139247028,1.083366071,1.216403763,1.113890498,1.072446226,1.171384157,1.088981225,1.056359672,1.138718665,1.065541538,1.040393469,1.099562269
1.482494868,1.266915426,1.827929936,1.443170504,1.247164801,1.764695547,1.406977092,1.239110111,1.664079895,1.370220239,1.212777553,1.601920042,1.339982892,1.203152621,1.541593915,1.306160624,1.188348007,1.495118065,1.278849281,1.170153148,1.419499028,1.246700867,1.151390308,1.379670139,1.221063145,1.135577031,1.345968361,1.190446499,1.120491481,1.290139236,1.162747809,1.097834774,1.253804696,1.140016791,1.083941143,1.217230733,1.114523183,1.07292899,1.172103191,1.089475303,1.056732172,1.139209781,1.065904647,1.040670347,1.099935534
1.485283855,1.268796173,1.831614826,1.445723501,1.248905625,1.768218392,1.409320906,1.240722111,1.66739733,1.372351857,1.2141414,1.604522566,1.341925839,1.204516624,1.54366377,1.307900436,1.189548608,1.497383815,1.280437984,1.171309561,1.421655267,1.248097164,1.15235511,1.381512853,1.22230488,1.136499484,1.347440208,1.191517139,1.121303853,1.291468623,1.163659097,1.098483238,1.254767405,1.140786553,1.084516226,1.218057703,1.115155869,1.073411762,1.172822221,1.08996938,1.057104677,1.139700897,1.066267755,1.040947228,1.100308799
1.488072841,1.270677056,1.83529965,1.448276497,1.250646562,1.771741141,1.41166472,1.242334214,1.670714639,1.374483476,1.215505355,1.607125066,1.343868786,1.2058807,1.545733657,1.309640249,1.190749278,1.499649516,1.282026688,1.17246602,1.423811444,1.249493461,1.153319957,1.383355524,1.223546615,1.137421966,1.348912042,1.192587778,1.122116246,1.292797992,1.164570386,1.099131722,1.255730115,1.141556316,1.085091323,1.218884672,1.115788554,1.073894542,1.173541248,1.090463457,1.057477187,1.140192014,1.066630864,1.041224112,1.100682065
1.490861828,1.272558072,1.838984408,1.450829493,1.252387612,1.775263793,1.414008533,1.24394642,1.674031825,1.376615094,1.216869417,1.609727544,1.345811733,1.20724485,1.547803576,1.311380062,1.191950015,1.501915169,1.283615391,1.173622527,1.425967558,1.250889757,1.15428485,1.385198155,1.22478835,1.138344479,1.350383863,1.193658417,1.12292866,1.294127344,1.165481674,1.099780224,1.256692827,1.142326078,1.085666432,1.219711641,1.116421239,1.07437733,1.174260271,1.090957535,1.057849701,1.140683133,1.066993972,1.041500998,1.10105533
1.493650815,1.274459468,1.843115685,1.453382489,1.254151359,1.778732828,1.416352347,1.245573883,1.677298298,1.378746712,1.218234701,1.612257939,1.34775468,1.208621703,1.549952756,1.313119875,1.193164272,1.503982529,1.285204094,1.17479538,1.428025024,1.252286054,1.15529784,1.387015074,1.226030085,1.139281894,1.351699878,1.194729057,1.123752925,1.29550711,1.166392963,1.100438138,1.257743911,1.143095841,1.086251576,1.220557825,1.117053924,1.074879722,1.174960788,1.091451612,1.058227127,1.141255449,1.067357081,1.041782796,1.101446323
1.496439802,1.276360977,1.8472468,1.455935486,1.255915199,1.78220179,1.418696161,1.24720143,1.680564675,1.38087833,1.219600076,1.614788328,1.349697627,1.209998614,1.55210195,1.314859688,1.194378583,1.506049879,1.286792797,1.175968269,1.430082452,1.253682351,1.156310862,1.388831964,1.22727182,1.140219331,1.353015897,1.195799696,1.124577205,1.296886859,1.167304251,1.101096067,1.258794991,1.143865603,1.086836728,1.221404007,1.11768661,1.07538212,1.175661303,1.09194569,1.058604555,1.141827762,1.067720189,1.042064596,1.101837316
1.499228789,1.278262597,1.851377754,1.458488482,1.25767913,1.785670681,1.421039974,1.248829063,1.683830956,1.383009949,1.220965541,1.61731871,1.351640574,1.211375584,1.554251158,1.316599501,1.195592947,1.508117217,1.288381501,1.177141194,1.432139842,1.255078648,1.157323915,1.390648823,1.228513555,1.14115679,1.354331923,1.196870336,1.1254015,1.298266589,1.16821554,1.101754009,1.259846065,1.144635366,1.087421889,1.222250189,1.118319295,1.075884523,1.176361817,1.092439767,1.058981987,1.142400074,1.068083298,1.042346397,1.102228308
1.502017775,1.280164328,1.855508548,1.461041478,1.259443153,1.789139499,1.423383788,1.250456779,1.687097141,1.385141567,1.222331095,1.619849086,1.353583521,1.212752614,1.556400379,1.318339314,1.196807365,1.510184545,1.289970204,1.178314156,1.434197194,1.256474945,1.158336999,1.392465651,1.229755289,1.142094271,1.355647953,1.197940975,1.126225811,1.299646302,1.169126828,1.102411965,1.260897135,1.145405128,1.088007059,1.223096368,1.11895198,1.076386931,1.177062329,1.092933844,1.059359422,1.142972384,1.068446406,1.0426282,1.1026193
1.504806762,1.282066169,1.859639183,1.463594474,1.261207266,1.792608247,1.425727602,1.25208458,1.690363232,1.387273185,1.223696739,1.622379455,1.355526468,1.214129701,1.558549614,1.320079126,1.198021836,1.512251862,1.291558907,1.179487153,1.436254508,1.257871242,1.159350114,1.394282449,1.230997024,1.143031774,1.356963989,1.199011614,1.127050136,1.301025996,1.170038117,1.103069935,1.2619482,1.146174891,1.088592238,1.223942547,1.119584666,1.076889344,1.17776284,1.093427922,1.059736861,1.143544692,1.068809515,1.042910005,1.103010291
