Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Bosnia and Herzegovina,3.107326595,7.891431075,16.5642861,37.56547338,80.85444862,166.7633917,324.1835542,466.4026125,576.2543586,744.175307,1279.424095,1622.523469,1288.018418,463.1874337,143.9953385,,3.364568599,7220.910943
Botswana,2.170509774,5.439384207,12.56910418,23.66403614,38.77061774,59.10732821,83.51544855,111.9580236,122.7451994,119.4763759,115.9991949,105.0666791,57.42969799,21.60734478,6.384361753,,2.112393221,885.9033063
Brazil,432.2920721,909.8825412,1733.978574,3081.958929,5579.011994,9002.321084,12617.66524,16200.72023,18439.36872,18957.70431,19150.12604,16870.15373,13404.15036,7861.636625,4521.044954,,433.9841842,148762.0154
Brunei Darussalam,1.458069687,2.48400675,4.693164634,9.339297379,13.52325387,15.06357836,19.74142267,20.42971038,22.5362661,23.4157183,26.9838164,24.59989326,14.21418206,3.894348041,0.778604446,,1.040855135,203.1553323
Bulgaria,16.8690912,41.73489477,99.20947028,199.0020382,398.4452837,635.1245365,1088.350676,1681.463052,2415.459854,3051.290023,3928.02148,5795.815019,5849.644338,2647.700707,479.6200261,,8.296931939,28327.75049
Burkina Faso,17.18842458,48.10448946,80.43807485,129.5939815,225.0915959,354.0852636,428.0289104,656.7890662,818.6841782,1167.76181,1147.34134,864.4319396,440.3073139,185.7429326,56.09171708,,33.59037122,6619.681037
Burundi,15.38237677,27.55250735,46.35658621,70.66743511,107.7673758,170.2432491,250.4078947,326.4961156,326.8442533,338.9784729,293.3876926,270.7952126,162.5038797,62.40794976,17.59376514,,23.31270547,2487.384767
Cabo Verde,0.601953609,1.486538299,2.652552842,3.523560276,7.405507611,12.01982613,17.83063103,21.65963961,25.17822352,32.25499223,52.1525824,78.77407929,66.27919436,32.59555998,18.21007062,,0.592286337,372.6249118
Cambodia,35.24774216,66.28447145,95.72719683,145.0228241,266.1438371,472.3611346,654.2046748,801.7730718,949.9257906,1016.673014,1100.840311,1016.971204,714.4930849,299.0129456,88.00027319,,28.73662141,7722.681576
Cameroon,20.81366761,54.32652482,88.73499127,138.2738942,238.1391439,373.6681461,487.1761355,750.1227558,939.0479772,1092.312572,1099.437294,887.2643313,501.7274776,206.7652535,56.56755666,,42.96551089,6934.377721
Canada,19.40516587,45.02844864,97.39345016,208.4679198,434.4301011,921.5548243,1592.96192,2318.554774,3060.589502,3632.019168,4335.500216,5472.113968,6811.46172,5401.266846,3204.583735,,7.748138919,37555.33176
Central African Republic,6.886551522,15.41978968,27.90153827,60.56218541,117.4260547,161.8093887,203.2122427,225.9915201,231.3448078,212.3050539,155.9812925,104.6128088,42.97847114,12.2934826,2.846334745,,10.51005767,1581.571523
Chad,10.24347435,24.52853816,41.36781238,66.48566212,123.546807,203.8081136,244.2154733,371.7645826,485.166762,618.790986,565.5339655,491.1779008,260.6795007,114.6272573,36.73437295,,20.47563359,3658.671209
Chile,11.67247677,22.294742,50.28559125,109.8378707,209.1436636,408.4842437,598.1977849,776.093666,993.091047,1203.61964,1285.406813,1380.755418,1425.028284,914.1520852,489.83446,,6.939490464,9877.897786
China,4019.586044,7284.256409,10593.80861,20781.18302,34529.21618,53740.10137,58392.48433,105392.7115,138134.5871,179128.9539,234840.1781,317399.3085,256307.9017,95508.27199,27605.01745,,2704.640806,1543657.566
Colombia,68.63492265,117.1409629,200.4439414,307.3343552,563.5800954,1023.39974,1579.83885,2290.052077,2933.767985,3657.030398,4464.397178,4913.503535,4213.976872,2851.064414,2145.081765,,70.1776151,31329.24709
Comoros,1.067229327,1.815282308,3.250138248,5.559553535,8.903823493,13.10617143,17.88479124,25.41595672,31.98562092,44.35382108,44.57277433,45.10483083,29.49246821,13.54132168,4.29696585,,1.404205533,290.3507492
Congo,5.711800494,13.50234698,25.18706142,46.55009355,83.6109413,117.3361002,156.8464115,192.3162254,236.7811994,262.0951039,243.8654837,200.7254815,108.9201491,35.8692398,8.030183719,,6.123878186,1737.347822
Cook Islands,0.025855169,0.063409472,0.146163599,0.340598571,0.671261559,1.1021081,1.672566038,1.643777645,2.02995848,1.880411117,2.699470228,2.294262017,1.983466786,0.992840825,0.457653056,,0.017619882,18.00380266
Costa Rica,5.713802642,11.8317575,20.490339,33.26879765,61.66194813,118.9501363,173.1607002,236.589885,287.3820858,321.4179917,365.5566614,396.9079247,367.1423232,239.1702332,213.2769927,,4.117745941,2852.521579
Cote d'Ivoire,22.21421136,61.21564255,110.7747693,179.7924488,273.7488925,421.7985361,516.2656032,668.5645849,847.9416042,920.8640606,932.2133288,807.0866091,468.7900141,199.4909257,59.7460415,,35.73389117,6490.507273
Croatia,1.90411637,5.935099422,16.06870614,40.0181626,85.01735605,165.2398667,291.3525152,502.6809539,698.4975789,852.1951852,1544.924558,2442.389582,2448.545092,1334.497764,384.5843024,,1.06471745,10813.85084
Cuba,10.45909826,25.08473665,41.88928129,126.4436381,310.7637388,634.2460488,886.7418305,1262.395159,1859.959725,2409.14777,2934.106962,3022.236302,2668.638309,2033.789459,1363.463779,,5.074431192,19589.36584
Cyprus,1.685669097,3.644640227,6.893121739,14.52141115,23.2114139,39.62274598,60.90513449,83.19728987,105.6490763,133.2437062,176.6457186,257.2562668,218.9452099,90.01263113,23.08309208,,0.566820628,1238.517128
Czechia,3.453949858,13.14070088,32.8549704,91.0167049,193.6054791,355.2408716,661.4938557,1388.709259,2299.157867,3207.126642,3487.312286,4686.219911,5908.857523,4019.370835,1750.322709,,1.61268062,28097.88356
Democratic People's Republic of Korea,96.9478402,139.921546,219.8448981,398.839813,861.225303,1257.073156,1674.011747,2242.788042,2423.346376,3750.283281,4187.292373,3823.563872,2483.459569,1114.775005,348.9575644,,103.2947992,25022.33039
Democratic Republic of the Congo,83.88943203,195.4144849,280.4815293,441.269393,824.6926446,1317.540966,1824.184478,2313.931757,2629.529635,2967.922961,2618.745614,2253.56664,1237.186059,465.6166405,123.2993379,,101.5420762,19577.27157
Denmark,0.60644973,1.553107647,5.378256788,16.87118642,42.02384743,93.36588686,152.117533,251.5757091,369.4779321,612.1241126,721.1733021,940.3357983,1032.313603,933.0719115,610.1210874,,0.338432386,5782.109724
Djibouti,1.286542626,2.765172899,4.732374334,8.038514255,12.90838632,18.39779253,24.85003553,35.43151006,39.10818201,43.39716102,36.53920933,28.27295499,16.44704734,6.120766599,1.704974181,,1.42856443,280.000624
Dominica,0.04715574,0.101523571,0.19708203,0.352321008,0.810781119,1.596730131,2.629019216,3.865750127,5.131730273,6.959235873,9.712735283,11.02931431,9.49265258,6.046275569,2.901658265,,0.036511673,60.8739651
Dominican Republic,51.0999494,90.57599687,161.5993374,259.0119916,427.196335,654.7771446,745.5732025,1055.018353,1131.842754,1446.369382,1296.202763,1537.856594,1516.014183,829.8010096,454.8873038,,50.40353893,11657.8263
Ecuador,43.01181298,71.31679371,97.55045976,142.7264531,213.7337132,325.3191209,471.1144418,641.347052,736.8072743,881.7226239,1036.043852,1224.21829,1318.831438,1029.746502,265.557232,,60.07452855,8499.047059
Egypt,731.6700342,1192.762151,1676.826346,2399.683323,4682.451809,8698.511806,12858.73829,18263.35852,20525.13358,18171.96058,18047.23243,14650.44605,8689.248089,3073.779338,889.509349,,896.9215866,134551.3117
El Salvador,15.20954145,24.67536074,35.2586925,55.83181261,90.83351899,141.6889027,191.9036999,269.758123,343.8952228,485.0012035,602.0917287,712.7008946,749.6351456,470.3117034,438.5594698,,18.31410201,4627.35502
Equatorial Guinea,0.884392803,1.803150384,2.236838005,3.331991064,5.391351768,7.916199515,11.42053938,17.43365864,23.84886378,33.37737746,37.73210291,32.08846672,18.14490471,6.963376743,2.058834551,,1.501354506,204.6320484
Eritrea,9.015531548,16.23941999,29.70789253,52.46219522,84.97269225,114.9184476,153.6778735,181.7661766,178.1130344,186.2474277,170.8377155,121.673628,67.47164856,20.01369048,4.142412247,,12.07708482,1391.259786
Estonia,0.561485198,2.021976192,3.950698956,8.308151978,20.33727949,38.40835795,89.00131556,150.3890512,220.5421379,255.2730955,475.0179003,630.3805637,775.4713196,513.1218208,165.8206499,,0.234492311,3348.605804
Eswatini,1.030376208,2.400640939,4.832219734,9.363941541,16.476906,24.69647236,31.59539252,40.20432667,50.01776984,53.62772038,51.15627776,37.87329647,18.80653545,6.312226651,1.663954724,,1.273986945,350.0580572
Ethiopia,111.8578747,194.2828888,309.5914756,458.1293077,651.8953322,902.2635346,1224.382877,1758.004773,2273.270053,2994.190374,3005.540697,2654.217429,1570.167145,562.1371957,158.0061944,,196.4865721,18827.93715
Fiji,4.350751388,11.46205544,24.73997297,40.1671626,74.58387597,122.6331637,143.4732599,164.744736,143.8751291,146.3619475,125.1136295,90.21575041,62.75368195,15.69632822,4.366622546,,3.199328954,1174.538067
Finland,1.174540197,3.27029206,10.66726672,22.4891662,53.72611048,132.2849651,250.2170588,496.6253288,835.1287113,1092.727564,1416.749051,2048.322926,2611.550297,2005.169357,1130.298529,,0.508312892,12110.40116
France,16.6044672,49.15158548,115.5298301,271.9905074,554.2518263,887.1463422,1446.506607,2115.279189,3082.15974,3608.181783,4595.513129,7795.51289,11383.13323,11187.77394,5770.569051,,9.370269744,52879.30412
Gabon,1.685637221,3.770162599,6.719990986,11.06038893,21.68120691,35.54688394,51.89886122,72.19771153,79.85690213,90.94820313,96.93698097,93.67424656,60.06667895,22.22423147,6.580555254,,2.215883229,654.8486418
Gambia,1.744344692,4.553700619,8.269463369,14.49146684,24.15796691,38.23823303,49.30034121,76.89431961,99.00122151,120.654746,155.0933426,132.1777968,78.35147862,28.93323987,8.028686189,,3.405071156,839.890348
Georgia,9.382332079,28.55260191,55.53516034,101.4838091,181.8301654,337.8990058,549.1106783,747.730599,964.2338079,938.3961265,2234.239305,2431.453922,1619.023335,1003.208226,539.3213129,,6.189870671,11741.40039
Germany,33.34513628,79.63662177,189.2467616,416.2107111,1138.564069,2529.248966,4055.254831,5735.303,7834.831926,10712.7506,22263.09327,31667.10613,33341.89693,21982.9059,11639.06742,,22.13841458,153618.4623
