Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Ecuador,12.62200884,18.04799813,28.02137217,40.75778439,66.64867902,96.53995335,147.6050967,217.7268521,256.6290986,325.1535498,312.1827896,242.0470049,183.0568553,87.0593748,14.78781854,,16.547556,2048.886236
Egypt,61.37403859,127.4394406,215.8278354,308.6450079,573.895014,993.2672627,1349.972257,1568.849822,1477.289878,1071.728653,760.0202203,397.4196315,172.8627956,42.46939824,9.320412235,,78.70682461,9130.381668
El Salvador,4.204350102,6.713053816,8.88264402,15.92596975,32.66683175,51.47090117,68.58853458,92.69211893,113.1719995,132.441945,127.1726662,94.83139025,68.8707329,27.27214202,15.83324361,,5.497607533,860.7385237
Equatorial Guinea,0.793314239,1.615295925,2.765910367,4.817899987,8.772374967,12.98301942,16.81608955,18.23271453,20.84004822,14.8864501,13.80342617,8.3788907,3.555404239,1.0416328,0.267878636,,0.890055496,129.5703498
Eritrea,1.616084386,3.833770616,8.460424088,17.14154347,29.15192037,38.51193683,52.86740141,55.27341225,48.78809092,34.82962158,27.14664191,11.66803924,4.108914513,0.800043072,0.10894755,,1.759873787,334.3067922
Estonia,0.284512942,1.217439959,2.744898535,6.292954845,18.30115374,35.09517446,76.97513498,126.7976193,157.4298331,157.4655059,149.8756507,113.588009,54.62619531,20.10778525,3.356344445,,0.203801631,924.1582124
Eswatini,0.579628306,1.444912723,3.409939655,7.577799889,13.21351419,18.89864517,23.75700064,24.25736657,25.49527318,21.67666784,15.35057759,8.499131819,2.666044535,0.633040162,0.103904326,,0.601277525,167.5634466
Ethiopia,9.121125355,20.88590302,41.88399162,86.15942614,136.678193,196.8943693,286.2402761,401.7847679,527.188049,617.0956104,541.317157,283.8278969,106.2975616,27.62496459,4.680984171,,10.20138085,3287.680276
Fiji,0.441395704,0.596967271,1.167531389,2.879389579,4.671573728,9.196037492,13.62340179,16.76260856,16.88576255,13.98905179,12.17546577,6.156802811,2.82556397,0.518102545,0.108954763,,0.665239652,101.9986097
Finland,0.979028439,2.615963275,5.756447537,11.10068365,25.0668226,64.07694471,149.4235451,288.3725094,464.235951,656.4860194,479.8886741,443.6391454,273.5122056,117.6980737,34.98685579,,0.739140028,3017.83887
France,15.25710903,60.61892927,189.1798354,498.6909161,1371.065347,2679.20201,4544.236512,5980.797285,7026.374725,6855.092238,5074.795223,5121.548492,4164.047031,2146.343783,712.1571454,,9.949909069,46439.40658
Gabon,0.869082401,2.159410863,4.378058329,9.273359414,19.17046587,34.72919417,49.94704414,55.52612824,54.15171027,35.94133246,28.36789643,18.00288796,8.703430084,2.511758974,0.681684972,,0.889678617,324.4134446
Gambia,0.35329947,0.877101222,1.522635555,2.315776082,4.088184492,7.620206994,10.00385775,14.35166186,16.35162475,15.66707539,14.33800267,9.375564972,3.605953349,0.89672016,0.155032523,,0.453542673,101.5226972
Georgia,4.70473357,11.68358232,19.62705386,38.82434111,95.21396246,180.8378177,328.5970017,407.6948007,410.6004293,297.0201901,215.806397,146.7303838,43.89787135,19.20561014,5.252116843,,3.829854162,2225.696292
Germany,16.79373476,55.155605,132.1184697,339.0164199,1009.925605,2872.627892,5466.711119,7308.700429,8701.750338,8736.195187,10204.54108,9681.929287,5063.580319,1838.327218,472.4514919,,13.34269405,61899.8242
Ghana,16.86040009,36.45777488,38.8552509,51.18537427,92.56533864,178.4570409,207.6596367,288.7660082,304.5773497,278.1048845,210.5789737,129.0319291,52.1576661,14.02137949,2.726211927,,29.22312542,1902.005219
Greece,3.986021382,8.945189428,22.54969058,61.71269019,170.529784,400.933858,686.4583978,1101.688047,1404.805009,1592.430836,1476.577726,1516.54791,1009.901809,363.7515408,112.0427307,,3.712485793,9932.86124
Greenland,0.035400825,0.107567376,0.302621876,0.705185108,2.021478875,5.846753818,10.10328626,11.70551683,11.12477654,10.14738668,7.87326825,4.58850684,2.445895895,0.702627571,0.109654576,,0.018315641,67.81992732
Grenada,0.028767551,0.088788759,0.165350816,0.350484011,0.852357112,1.671365866,2.687870044,2.976600613,3.14887003,3.236004261,2.720904446,1.246452554,0.559807217,0.248240199,0.0933597,,0.039611145,20.07522318
Guam,0.291934272,0.421151977,0.704848266,1.794018318,2.870326354,6.388253368,8.751703862,11.27265094,13.02027013,10.89165823,8.426571664,6.517256081,3.975815272,2.04547272,1.297381092,,0.436537253,78.66931254
Guatemala,13.77568388,19.01000107,23.1060008,29.26931176,44.9948214,63.47990086,87.64572964,130.1491358,164.4938152,180.5576056,156.3633311,148.0829802,72.77091309,22.63654156,1.924504875,,17.43866617,1158.260277
Guinea,3.18007455,8.517730176,14.25644698,23.75090934,45.02134634,80.32780481,89.92742091,117.8011668,125.6355948,122.3735152,90.85391766,56.67935112,26.61936962,8.588384972,1.930662926,,3.555761738,815.4636963
Guinea-Bissau,0.995292066,2.687845569,3.25777104,4.382886098,8.196484869,15.26576501,18.15045373,23.19720304,25.33105358,21.84037456,14.1471957,6.749037128,2.642932177,0.634233699,0.124250049,,0.820714549,147.6027783
Guyana,0.253278023,0.567434082,1.206993654,2.591722926,4.776862845,8.450832379,10.4350407,12.20230983,11.76830497,8.997394984,6.766770535,4.205905704,1.965205027,0.87681804,0.214865145,,0.310242044,75.27973883
Haiti,4.504744819,11.47827005,22.09968659,45.47451114,79.60263787,125.0472866,174.6692872,216.1310733,216.2640234,182.5820861,132.2385536,83.22623113,39.55978802,10.69543963,2.017152226,,6.381607201,1345.590772
Honduras,6.084275218,17.45132208,24.04528832,52.5020474,106.6508324,167.9266198,241.0423482,315.3601764,342.4636453,341.654742,264.9179703,164.9497442,78.8651844,27.72717351,7.228405691,,6.70124919,2158.869775
Hungary,4.21447104,12.10974898,33.83771405,119.4787344,312.2905204,700.3322288,1170.164564,1994.893836,2245.978138,1788.211897,1332.244265,799.5589241,414.4272886,148.0542809,35.05004761,,2.496597481,11110.84666
Iceland,0.146213125,0.357980303,0.932075636,2.03321598,3.942966558,7.570823985,13.34610782,18.26666105,24.23680734,29.77792705,26.22624016,21.38190603,14.9918313,7.297436239,3.581026877,,0.114870178,174.0892195
India,428.8274892,826.7634628,1642.911261,2790.81043,5144.758966,8508.024333,11838.58465,14665.15336,17108.36146,17158.80154,13439.50714,8398.650181,3183.285281,943.472778,132.1869636,,463.4049821,106210.0993
Indonesia,201.3536047,351.2454028,769.853449,1583.181661,3056.737265,5240.799054,7938.353675,10438.08613,10763.5932,9000.577861,6595.202505,4105.937307,2165.080021,524.8544435,91.32596457,,225.060871,62826.18154
Iran (Islamic Republic of),48.63424531,119.345281,185.0937558,254.8433077,446.5213857,697.1952252,951.2687334,1307.022928,1293.321519,1225.885408,1206.226596,1048.598977,688.387787,246.0062544,64.32268621,,59.91084163,9782.674089
Iraq,28.48542144,49.68158645,81.95211085,156.7287249,368.0444394,533.1660908,641.8860013,883.6826655,880.6732005,756.9175239,575.9579598,361.1012129,193.3139425,69.42136787,19.41251097,,35.344258,5600.424759
Ireland,0.936621459,2.921237935,8.033579241,19.14481855,41.95306917,89.06861979,163.8275089,258.0143876,372.5340161,461.1997986,431.4511834,361.1167036,235.5787969,83.43762125,25.40327871,,0.863917521,2554.621241
Israel,2.280159133,6.426954942,13.6408111,35.30484523,74.45556702,135.6352578,211.6842272,313.0661381,453.0347142,503.3183257,378.7843014,355.9478125,255.2093338,125.7259571,50.72869864,,2.537081737,2915.243104
Italy,10.0509636,27.3311463,74.80828235,215.5045516,576.5203689,1300.897456,2305.291383,3446.93401,4928.962781,6547.333256,6823.667323,6721.691567,4534.883623,1666.25813,452.7697052,,7.948194077,39632.90455
Jamaica,2.296106073,4.719626424,7.229603556,14.3512419,32.86777081,60.85205706,91.08443275,110.7896591,107.4444722,121.4297225,84.92539891,59.63004133,33.85615057,13.38697777,8.482266588,,2.735908014,753.3455274
Japan,12.44417912,40.87328664,114.5985085,295.0283816,692.413689,1278.99767,2267.699089,4302.014683,8650.118484,13424.39135,15734.56805,17185.17159,16055.64294,9362.262713,4444.169571,,8.581591247,93860.39419
Jordan,4.643939595,10.53043562,19.32563454,33.55013705,77.81604711,118.205316,147.9568497,170.6013358,178.6913033,168.5321312,161.1519974,82.68109507,35.43615525,10.69715497,3.184154024,,7.314647865,1223.003687
Kazakhstan,10.10433221,23.18229087,40.32397443,81.91650607,187.0664103,383.4427786,755.6178284,933.5873807,915.9145706,521.9297706,388.8218592,246.7137461,59.15950187,22.23806786,2.955954831,,6.420566179,4572.974972
Kenya,5.203493333,12.4140043,26.46077496,49.43059416,86.71936392,125.4468724,185.8100459,246.0295052,265.8995005,254.1165241,177.3069852,83.48333585,33.9082419,9.832961621,2.031818077,,6.1747635,1564.094021
Kiribati,0.227440452,0.281651295,0.44044424,1.206316658,1.371146703,2.153693733,3.438560349,3.857082251,2.530698762,1.55859033,1.596933512,0.649316248,0.223061447,0.03695814,0.01076452,,0.386562955,19.58265864
Kuwait,0.58183347,2.537640636,4.518473783,8.924099314,15.45409161,24.95624164,29.31104789,38.00198809,36.15327114,48.51264293,27.86385819,29.23351916,22.4580662,8.031856928,2.4348455,,0.585036693,298.9734765
Kyrgyzstan,2.839084015,6.72255405,9.658283931,16.51210158,33.4290899,60.2471104,116.153436,136.5600644,128.3374526,63.76169378,50.27384123,32.91205715,16.37990397,6.79124034,0.765853416,,2.439739358,681.3437667
Lao People's Democratic Republic,9.067531602,14.35211211,24.10824308,43.19631118,74.37181138,136.4132543,191.1111422,237.8339208,236.8716285,193.7836296,147.1726946,88.78234205,43.79865636,10.69216825,2.254780416,,9.595439938,1453.810226
