Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Cameroon,164.8232014,44.44146765,62.11349909,51.30835585,103.571082,115.8354662,153.4285591,224.7317029,397.1957352,486.9601668,758.0063859,878.454069,1130,1114,1251,1375,1147,649.9831735,280.1676881,73.67134301,,10035,10461
Canada,3.015017256,0.916113481,1.902001305,3.529649755,8.651578097,16.91232812,28.10381518,43.28788644,74.1378162,123.5278183,226.4626621,366.9263204,523.209066,786.3186646,1241,1809,2718,3638,3193,2042,,16829,16847
Central African Republic,32.63828519,6.357683781,6.732413636,15.73051424,22.74814097,21.03531576,30.11809009,51.0601,120.3733261,191.015267,276.0820201,330.596314,383.6705258,367.4126922,338.2568072,281.5690713,180.5004831,72.02598481,21.25552132,4.568382758,,2670,2754
Chad,194.5642733,42.29588529,42.34920187,28.93685605,50.8861033,52.31385717,63.24334305,94.17606059,173.7603124,231.46396,383.1438808,424.7600416,588.9852148,596.7198278,717.3856034,695.7669731,575.493412,316.9973201,147.4009457,46.31182446,,5108,5467
Chile,1.412927645,1.139841964,2.458576649,8.949943639,13.47661402,19.8496403,28.09671122,56.2906329,100.6874764,160.0435828,278.0557007,403.9184045,560.367376,779.8581847,1083,1430,1713,1811,1067,472.5668084,,9963,9991
China,396.107129,228.8642566,221.9888106,977.6913871,1999,3850,6905,11147,24182,44296,76630,86361,162463,222913,293131,356602,408107,283082,85082,20969,,2085718,2089541
Colombia,26.23284798,12.14107176,19.78167299,38.6003231,54.90946243,79.21216387,99.21177871,162.6749963,234.7222192,360.6267753,583.2678903,782.0994358,1058,1288,1667,2155,2471,2125,1477,1027,,15569,15721
Comoros,0.588461019,0.38044313,0.552011896,1.315092903,2.345099986,2.298215147,3.301716942,5.039144397,9.936903889,13.60192212,20.43961148,24.92232958,38.04815374,49.32326458,70.7925031,75.92469815,65.05989356,32.37079022,16.81960655,5.29942541,,433.1781789,438.3592878
Congo,5.695228347,2.225041153,3.310412235,7.228836973,11.76887992,13.92087146,22.61529811,39.57185362,84.99849828,120.9661698,167.0371088,202.5955224,262.7908456,295.1148803,331.6945648,346.4450329,271.6430179,146.9131786,46.06345484,10.54720909,,2363,2393
Cook Islands,0.002148015,0.001812893,0.005749965,0.018893216,0.044598248,0.066885445,0.08344454,0.141564498,0.249944468,0.369207342,0.60737344,0.923477765,1.025410565,1.506331126,1.520047119,2.488981004,2.184915488,1.844651025,0.817988636,0.308245657,,14.13846812,14.21167045
Costa Rica,0.324455712,0.263811805,0.688440916,2.620963021,4.575554771,6.280206447,8.914267852,14.14369162,17.00576082,27.66684558,43.69785201,57.23516383,76.52943237,92.69299234,124.3200189,180.2182589,221.6734339,236.9154993,157.7130018,129.02288,,1394,1403
Cote d'Ivoire,158.4450779,38.82513517,53.03940147,44.68564754,93.94700552,104.3038523,139.6773601,200.3228725,342.2463212,403.8430006,610.7815452,718.8505182,936.356417,893.3425306,953.4986049,984.242233,853.7208654,519.9299773,228.4613026,66.14263765,,7956,8345
Croatia,0.564898524,0.137128827,0.267017434,0.671769036,1.056941042,2.07813798,4.64631918,9.49162441,19.97547125,36.53959288,79.74046873,146.6308611,301.1935798,480.0178316,674.7140293,1302,1857,1566,687.4110981,153.6770685,,7321,7323
Cuba,0.562080862,0.521853455,1.175631286,4.154174765,6.362944986,10.77730547,20.76225529,31.16616086,83.56830399,175.7921048,343.9583201,441.6487322,601.3911727,910.7275553,1277,1700,1849,1650,1122,637.7647139,,10855,10868
Cyprus,0.0960086,0.100305052,0.139281335,0.198092441,0.28498929,0.584393047,1.092861544,1.628673904,3.133767451,5.347378024,8.250732502,12.24139312,20.80938095,31.56871394,56.71923388,100.9739368,183.3769541,170.5674233,72.73613626,15.14115377,,684.1721326,684.9908094
Czechia,0.325977328,0.148574609,0.194771014,0.80179788,2.021584415,4.053345096,8.580418596,17.92683421,39.15068575,63.51510951,119.7754088,184.3748784,401.8195018,745.6425494,1169,1451,1988,2425,1574,638.6890578,,10831,10834
Democratic People's Republic of Korea,17.08469387,5.13573892,8.154817647,54.31660205,98.96236383,140.8251083,202.0227472,379.5189148,855.1390376,1974,3230,4143,5393,5789,9113,9508,7413,3986,1461,353.125357,,53941,54124
Democratic Republic of the Congo,182.7157234,59.28819127,64.71285144,135.1381461,210.7857957,208.165142,296.661178,433.6952663,885.7551061,1346,2177,2795,3785,3913,4225,4194,3561,1817,675.329246,175.6121003,,30488,31141
Denmark,0.074059824,0.099495764,0.104477708,0.276705791,1.096939926,1.859566666,3.036749486,6.061562078,14.2776438,27.64211791,54.03543576,87.00052111,138.8920135,216.8773553,421.943444,550.6861118,794.5904431,895.1541154,741.082218,414.7873751,,4368,4370
Djibouti,1.557697425,0.519229298,0.654690433,1.604859936,3.071681445,3.336037229,5.401147897,8.275128789,17.21036375,21.952712,32.50986854,37.59367204,55.32100122,61.88649437,64.62574924,58.95784664,40.70572412,17.07019719,7.389800457,2.100592518,,434.336336,441.7444945
Dominica,0.017112666,0.004082608,0.015481202,0.049651817,0.073521832,0.103005555,0.176452391,0.283038565,0.492548772,1.022858141,1.795163211,2.736371976,4.000043027,5.192491428,7.48563042,11.33366403,13.49396697,10.10638169,5.757505144,2.577856457,,66.55697778,66.71682791
Dominican Republic,13.49064237,4.035612312,5.693435771,14.04123727,30.39345423,42.25808639,76.35357658,114.0862557,192.6852604,302.5170829,485.0775077,539.0040937,749.5226949,820.2856652,1061,978.3970357,1039,956.8948824,473.3257686,244.2459649,,8074,8142
Ecuador,6.062836155,6.405899053,12.59766634,39.84405011,53.28368527,52.57467341,72.18581934,91.4905793,126.5213742,183.7815573,258.9563095,333.7515319,418.6164896,493.4747383,585.292578,760.0579911,877.8098274,845.8484896,566.7218844,121.4314163,,5789,5907
Egypt,1478,339.2816822,499.5158665,721.5420564,826.4065652,827.8651644,747.2491322,842.4378129,955.0838236,1410,2527,3594,5055,5878,5513,5821,4553,2412,770.966228,199.442892,,41106,44971
El Salvador,2.745152974,1.941655492,4.044646673,10.25718088,11.1233162,13.1779235,17.28223202,23.94714963,34.67595549,49.08397769,68.32909876,90.93342796,116.0640489,152.8985609,212.1798235,288.1098605,338.7249946,322.581039,195.0804545,154.4826395,,2078,2108
Equatorial Guinea,1.07336574,0.428594259,0.687592308,1.828737535,2.845524704,2.347225436,3.140805642,4.286407775,7.592524718,11.42208044,15.863761,19.70869748,30.39086481,36.47730216,48.01160802,56.1441595,47.65894647,25.51756607,9.842653631,2.868791295,,321.2733944,328.137209
Eritrea,6.692211802,2.649712946,4.441101736,15.16371135,28.12162563,24.474639,35.98336928,56.83598515,116.7804825,159.2963928,224.3037748,265.828148,335.7036153,324.3746325,342.0563654,331.1106403,212.5129407,83.27924179,29.29228759,5.548794297,,2547,2604
Estonia,0.01114964,0.010334867,0.02328631,0.121747219,0.250628243,0.539654369,1.281337555,2.256597265,4.341359065,8.758562063,16.00217157,31.95966949,56.4156225,92.20369962,100.1609595,192.980522,211.6713705,233.3381813,127.2722297,33.7745492,,1113,1113
Eswatini,1.332857425,0.715439249,0.857804936,2.729942358,3.127721035,3.395752539,4.860732986,8.110901237,13.71359975,20.19808161,30.37485844,39.72175217,69.57092796,83.54855598,91.04499882,92.29000873,64.07882384,32.77499975,11.76408534,2.86941873,,568.3174979,577.0812629
Ethiopia,152.8222961,40.03803328,54.11209845,149.9426573,240.1140987,211.3088902,283.5379356,408.1282755,741.3480232,915.3189499,1366,1729,2674,3405,4240,4984,4079,2077,938.451214,273.2376639,,28326,28963
Fiji,2.11185392,0.772052415,1.322044348,2.429667848,4.357268918,6.261390696,6.853325781,12.17210897,15.77271802,23.40184318,41.94670753,55.00852698,72.68814737,77.14291345,86.25617918,82.68212201,61.08441702,41.16210959,9.316415669,2.495272381,,594.2441978,605.2370853
Finland,0.193378823,0.131703518,0.288635625,0.630421079,1.519145605,3.399409407,4.713063723,9.899782923,15.44438215,29.10152516,49.84728883,79.43657537,147.0103204,268.3285492,409.3744766,616.1161024,968.0922802,1260,938.0833201,510.9413107,,5310,5313
France,6.492267733,2.612476127,3.857220566,9.512283753,17.60601196,29.78615159,53.85444495,90.51716504,173.5349404,312.115019,461.3476449,716.197318,1095,1710,2342,3487,6718,10363,10163,4709,,42424,42464
Gabon,1.08066107,0.430666673,0.721697258,2.174765631,3.881857184,3.345277494,4.871687939,8.029861679,18.48530007,29.63672761,48.04883878,63.63660889,92.88050829,97.03949901,107.9760658,126.9997338,119.1983116,71.29692201,26.90651437,7.601444998,,825.9533024,834.2429502
Gambia,6.981393205,1.889376493,3.457552637,3.932514179,8.295867904,8.169910539,10.09647829,14.78229707,26.51534976,32.54243226,51.44422266,61.06590833,85.79043867,94.21041991,108.9180137,153.6915706,129.2214618,78.66914205,30.68777687,8.350869048,,894.1562917,918.7129961
Georgia,0.376882036,0.371190191,0.344046813,3.970032134,5.840314774,11.23897256,23.82794358,42.68283993,74.63871606,126.7309479,242.0348541,418.7348169,611.3179652,855.7179853,881.7406356,2261,2323,1439,836.5966394,392.4801195,,10541,10552
Germany,3.081284836,1.880152085,3.790282912,10.53049032,21.49589074,38.78408041,70.28423012,110.7345562,187.9535808,405.8674879,817.5533147,1219,1791,2790,4388,10082,15149,16021,10506,5050,,68626,68667
Ghana,88.6671763,22.72846791,38.91204578,48.3742536,120.734189,129.9063499,202.9576373,297.8831758,577.3203209,762.7785847,1127,1264,1836,1873,2015,2275,2057,1221,541.0912426,170.1026107,,16351,16670
Greece,0.523955763,0.628999585,0.773215362,1.668664241,4.559663566,6.744675116,13.89353549,28.05878788,52.87549086,95.82572931,152.2669828,231.6150858,343.1513627,554.9576284,1005,2047,4135,5171,3325,1100,,18262,18270
Greenland,0.03335759,0.005826226,0.0080102,0.015718418,0.034628171,0.079243127,0.153559068,0.286295044,0.496196164,1.139969671,2.506594805,3.393728602,3.852963484,4.026564962,5.390350149,5.385506836,5.849802294,5.293378275,2.357155946,0.795536401,,41.00684483,41.10438544
Grenada,0.031580529,0.01117895,0.017401981,0.091856469,0.168458021,0.207693003,0.374509628,0.61490429,1.142039057,2.338256366,4.110497091,6.092190784,7.894443312,10.59757654,13.61410883,14.6116343,10.56564468,8.403223446,5.480731515,2.588822504,,88.63627534,88.9567513
Guam,0.237505102,0.057059187,0.147168598,0.317925587,0.510645469,0.706984573,0.810371396,1.77177125,2.302079547,3.49798702,6.529241244,7.221092828,7.669467363,9.554368817,7.692278771,8.468767503,10.13152959,10.05988149,5.994758698,3.005222828,,85.41580292,86.68610687
Guatemala,25.71045343,7.660821992,13.84588901,46.18183391,54.25913356,61.7435201,78.71874867,95.73007102,112.4144284,132.7395424,174.1556225,233.0367923,290.5421883,375.0276717,455.5723235,558.1718003,777.3393919,621.1997559,272.6543338,36.55974955,,4276,4423
Guinea,143.7249244,31.95207808,34.63180946,26.63352704,48.99338143,50.06918143,63.30572314,88.6029557,164.0872171,205.7044506,345.3595866,422.1922127,609.5933184,645.0916797,698.9289931,747.3084227,702.8665073,515.4527812,281.7560468,76.8606081,,5617,5903
Guinea-Bissau,12.42389177,3.232282884,4.761492484,5.093731589,11.01410656,12.51632368,16.06754776,22.83028845,39.96369274,49.40031604,72.2766239,83.32297086,103.2683178,98.48582555,102.7282093,93.71130024,67.92768544,40.26362701,16.37644976,4.323617769,,823.4627963,859.9883016
Guyana,0.889135987,0.346309494,0.57440053,1.862117552,3.68246565,4.314867496,5.780868838,8.909497612,16.32882697,31.16651813,53.15527164,72.10092016,95.21444105,118.3683437,108.0277411,105.2919127,90.91455541,51.47508064,33.77975112,8.520263304,,803.3488599,810.7032891
Haiti,160.8086123,31.05371447,21.86445575,41.70104111,60.28357342,93.02294878,142.5709168,212.834368,329.5163737,440.1898295,627.6319817,784.0633644,1039,1148,1280,1256,1087,576.9370492,224.3334986,62.21528025,,9304,9620
Honduras,23.17419898,6.402035024,9.087566263,20.77645573,25.41954662,31.26223908,41.81238795,66.34908398,113.7978612,162.8310345,239.170039,346.4230757,440.1889522,591.5988577,733.477152,873.8185582,784.8977836,461.0462557,214.0915491,58.62179712,,5159,5244
Hungary,0.377374138,0.507780305,0.911702124,1.676808096,3.020713835,5.39124435,13.17297082,30.73958625,68.99278735,124.3810366,224.4631621,401.2062741,820.8175972,1073,1381,2011,2489,2395,1370,447.8556523,,12855,12862
Iceland,0.021991692,0.014144312,0.022974897,0.046968417,0.105086601,0.1463678,0.187368411,0.336127591,0.542122503,0.806157862,1.461814937,2.133559292,3.419484702,5.458047832,9.284095415,13.88293576,23.67651106,33.93927986,27.87173709,16.95117571,,140.0967858,140.3079517
India,708.314727,216.8957104,326.8413096,809.3015441,1780,2226,4371,7837,13494,21590,39074,57361,80349,101233,102449,97029,71237,35595,15271,3199,,652315,656156
Indonesia,221.980925,91.06269651,131.1140533,506.804884,827.3994094,1107,1902,3994,7099,12368,19627,27233,35149,41004,44865,46228,41023,25881,9182,2311,,318974,320753
Iran (Islamic Republic of),46.38952339,25.92147357,41.78760615,96.46825085,130.9302578,201.2723211,280.8236356,391.9794859,505.1330461,747.7441505,1169,1809,2604,3100,3917,6102,7886,6391,3108,906.8521541,,39119,39461
Iraq,77.34503592,55.56544166,51.64981113,142.3223632,243.8978704,253.1677461,280.3914047,384.1481085,612.2393641,1065,1292,1617,2270,2800,3209,3299,2782,1937,1037,365.9934809,,23203,23773
Ireland,0.141314878,0.079561749,0.179289808,0.472288994,0.806393667,1.901410052,3.894137013,6.573558639,11.81520155,18.16600756,29.07144176,40.3408673,58.21858376,96.24838585,170.9187895,274.5015254,438.9319393,528.3683039,389.2754937,194.3651652,,2263,2264
Israel,1.014529449,0.265336197,0.487136397,1.546583103,1.979118482,2.399727661,3.936545801,7.430527082,13.2312514,22.95884202,41.12248347,66.01811664,111.5774305,176.1182164,255.7132058,364.0843401,578.1115625,672.9191724,534.9924782,278.7561837,,3129,3135
Italy,4.003866894,2.585827214,4.921374227,7.697934638,15.14292169,22.59845915,45.33373708,85.78044121,170.5532842,310.9796156,499.69384,683.7803054,1011,1823,3207,6737,11803,16903,13843,6456,,63603,63638
Jamaica,2.028705993,0.613635671,1.073921521,2.391159107,4.305774743,6.361602083,10.24060218,17.55492289,31.5462409,60.26531522,84.1987008,124.39879,162.8461599,222.1602691,342.6816871,389.6250838,431.9277719,381.4330349,247.1222799,224.5400472,,2737,2747
Japan,7.268131083,3.378570087,6.325493885,12.99954851,25.26126137,52.25316585,125.0556491,304.448096,800.4170912,1344,1793,2238,3362,6232,8201,12925,21232,27751,25762,21877,,133998,134053
Jordan,3.698046661,1.240832025,2.453489041,4.451317338,5.722820542,7.710533705,12.83051159,23.2317188,37.65123085,73.18728636,107.3186639,151.9822742,210.0140161,331.6582443,396.7132732,620.6625041,456.1168173,280.8617596,122.3434664,39.4160005,,2872,2889
Kazakhstan,6.327820902,2.143719319,2.187667793,11.57380741,22.59751045,42.2552796,94.45159816,189.2771231,338.347442,586.3784776,1006,1634,2142,2798,2117,4732,3840,2866,1201,212.8092969,,23800,23845
Kenya,28.73227742,12.96724485,23.37891662,91.13278889,139.3494234,123.4722688,188.8139153,273.3957272,501.7146058,684.0201489,995.2889313,1241,1792,2175,2455,2461,1996,1001,468.4822124,144.0070384,,16501,16796
Kiribati,0.454355852,0.145141971,0.235952388,0.854463591,2.333389362,4.091300639,4.171024856,6.059608992,8.658460134,10.10763503,14.03447355,18.28216997,18.79442094,15.3587241,14.56140635,12.28307081,7.175610123,3.297411307,0.852989682,0.144186287,,137.8724928,141.8957959
Kuwait,1.652235933,0.786292974,1.233630689,1.79574498,3.32614992,5.385647237,12.6122061,17.88928744,28.68483681,38.00902935,40.06980963,40.16913979,53.12658717,56.39730172,68.8273189,89.66065386,125.6411815,132.835539,64.61164927,32.94834327,,806.8685311,815.6625856
Kyrgyzstan,0.342514457,0.364427442,0.675054536,4.281087731,8.531093803,13.89873534,24.49167014,50.03856516,94.64093513,173.8596792,288.7492455,477.7459783,561.0064377,578.5399565,329.0386615,644.4847946,535.2125877,407.662396,176.8125214,42.63058084,,4399,4413
Lao People's Democratic Republic,25.87995007,6.151501724,6.575796524,18.92194884,31.1680141,39.25403627,62.79996118,101.0678475,170.5015012,261.9210222,406.9213154,523.5056746,634.1639628,704.7399103,764.7931053,805.5977341,677.1732403,396.693886,164.3291835,46.56629018,,5760,5849
Latvia,0.012968406,0.030081875,0.061145606,0.253656276,0.629839941,0.976007456,2.820747963,6.144309151,14.44988133,29.04728881,59.77703953,120.2125152,195.636131,319.2944509,432.5622214,844.8115288,986.2092159,1015,599.6626705,164.6407121,,4791,4792
Lebanon,0.941564232,0.299503984,0.582201636,2.166025752,3.746168803,6.406494373,7.521923555,10.98333811,14.95890955,20.74255523,30.84178409,45.83895141,65.0717094,102.4569846,181.9057923,292.7139522,384.8203346,335.3131331,172.2199964,48.07770891,,1720,1728
Lesotho,1.799595741,1.136025791,1.421159944,5.094554486,6.498178755,8.371075727,12.75640104,22.52774365,36.00432767,58.77993659,98.97778843,137.9183045,224.7043894,269.367756,252.0704045,248.6295718,201.1755689,115.0565974,42.87126902,10.49707709,,1740,1756
Liberia,17.38170047,5.2913163,8.263309607,7.059396601,15.14772525,16.19990588,21.85049753,30.69891495,64.84985044,71.89748453,101.620586,106.8107244,141.9144673,148.7097289,153.2666133,212.7110459,194.0836343,129.4631347,70.71506985,22.5729729,,1487,1541
Libya,26.55674827,5.566116345,6.008868943,14.07888148,20.93799453,30.74347245,40.36349486,63.96049497,85.53888174,119.7045603,125.0720801,146.0957992,193.8869145,249.905758,314.5284856,416.5844535,380.196913,336.3185336,171.5478869,91.88796295,,2766,2839
Lithuania,0.028115474,0.015571814,0.086385731,0.472424484,0.783888391,2.163917865,5.491269082,10.822361,23.11312265,42.80420277,72.17148381,136.7979823,213.1773356,340.4610309,467.0602534,792.162851,1049,1060,559.4469228,120.4522553,,4895,4896
Luxembourg,0.033941032,0.019216315,0.030605553,0.099856331,0.214460684,0.336114691,0.572872338,0.907693229,1.391977158,2.550758973,3.788139747,5.453230581,7.620604049,13.13133205,21.77645853,40.41994613,64.45905168,76.87333299,56.89971001,29.03311241,,325.2143346,325.6124145
Madagascar,51.68448003,26.91523053,42.1770904,122.304324,214.5412154,210.5736446,297.5806942,420.4771718,713.3754803,905.2785601,1271,1495,1829,1824,1760,1585,1164,540.8921921,230.5897159,64.32353381,,14311,14769
Malawi,26.69211926,9.124035937,13.27758784,40.61771345,58.0955242,49.55765638,68.76500425,93.81213467,174.9806802,223.4661833,311.3573389,392.4579874,649.3502732,854.9622054,952.1978535,939.7464546,723.910595,373.1186435,214.7488907,67.56260923,,6090,6238
Malaysia,10.84872504,8.778433366,16.17844469,46.11183947,63.32723601,81.99326664,153.4096248,236.0634232,336.0749714,545.1226361,894.5265333,1306,1782,2187,2818,2684,2448,1491,883.1384797,182.5880379,,18029,18175
Maldives,0.540184785,0.125193631,0.126364709,0.320354766,0.665654052,1.239017976,2.189670289,2.682411461,3.151044547,4.166541865,5.449758855,7.247986742,9.145070653,10.33776544,12.72800589,20.09328043,29.32121152,22.06272577,8.114601636,2.41318289,,140.342276,142.1200279
