Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Cyprus,3.064865044,6.266594071,10.85237912,20.42562726,31.13228599,51.92761605,79.49685936,108.3872864,141.6012295,184.3779591,252.6505923,372.89358,331.0683228,140.8457792,36.75914566,,1.192925302,1771.750122
Czechia,6.292487123,20.30311753,47.09316252,121.9856125,235.9785788,431.7134787,766.8102966,1601.827626,2622.695229,3626.284207,4069.177304,5671.939156,7389.339952,5358.184604,2466.501546,,3.325856472,34436.12636
Democratic People's Republic of Korea,268.7880867,431.0573363,623.0272309,1010.407451,1941.786577,2665.462651,3169.824834,3866.992837,3968.724222,6236.349703,6827.675538,6468.649871,4263.454462,2001.822452,635.0277179,,274.6201557,44379.05097
Democratic Republic of the Congo,233.4905977,488.1241658,696.5116138,1158.129124,2042.141509,3098.178884,4052.767051,4942.960704,5253.169746,5744.169821,5232.189432,4629.753449,2672.377157,1084.0156,310.8192693,,286.4941443,41638.79812
Denmark,1.162148034,2.79616449,8.465696679,23.79633209,56.25452973,117.5509566,187.9670295,307.210802,454.4509845,748.2246009,886.9892804,1183.978034,1411.746886,1330.297698,928.6254447,,0.691052956,7649.516587
Djibouti,5.036384479,9.924768177,16.81813651,27.55797789,38.83672194,51.75786453,66.63242801,84.9699798,83.50941568,85.90764558,72.33008499,55.97715427,32.33022138,12.76109726,3.861077323,,5.513353071,648.2109578
Dominica,0.118443095,0.227191547,0.430542579,0.747596458,1.576325808,3.031229269,4.78556558,6.880039641,8.368082304,11.33331495,15.36745356,17.66174955,15.82231328,9.91476586,4.975966331,,0.091953739,101.2405798
Dominican Republic,111.9779398,183.3080408,307.6174997,476.4491905,777.4452241,1152.818987,1317.344531,1827.286881,1888.325319,2239.637572,1998.582864,2268.9468,2341.664932,1233.975324,673.8954573,,105.7066368,18799.27656
Ecuador,72.76821086,112.9438565,155.3453218,213.9665571,323.302905,485.4878829,684.970418,910.6761717,1031.029131,1219.40885,1430.452171,1715.859578,1867.217132,1434.288031,377.6086924,,105.0642303,12035.32491
Egypt,1638.678816,2445.749694,3179.557399,4543.309738,8507.692142,15654.84796,22831.36164,29639.71393,32655.73893,28285.74485,27273.69093,21115.50287,12437.00619,4578.78708,1455.258718,,2157.262664,216242.6409
El Salvador,31.06739762,49.25538577,71.82211017,109.8689539,174.7319738,269.9429091,356.6147675,474.3944187,592.2206374,802.050861,958.8984892,1133.08936,1208.779306,801.8907793,756.8115651,,39.0380802,7791.438914
Equatorial Guinea,3.0417074,5.966458768,8.004287932,11.23120018,19.03657343,24.75910434,33.81127704,48.04673508,56.57699852,70.7208705,71.3704475,62.19546662,37.95690067,16.34498387,5.612427166,,5.551308913,474.675439
Eritrea,31.91999423,57.48506307,96.66623575,147.0321656,225.0349734,265.5659955,335.0730454,370.9104754,335.9907596,345.477023,326.5614411,242.4536013,133.5455978,40.98084112,8.902272508,,40.57315151,2963.599485
Estonia,1.128450984,3.827254036,6.972282622,14.99816461,34.32598155,64.76150193,140.43931,239.8599539,353.4092554,423.7610352,805.5850665,1089.09491,1363.818294,905.1567408,279.8073674,,0.469119356,5726.945569
Eswatini,3.824563674,8.190100056,15.85597027,27.97094544,49.61887887,60.12007916,71.98784995,88.99638395,97.41590349,102.7627766,94.43694846,71.290063,37.19476571,14.21943571,3.77966526,,4.031082529,747.6643296
Ethiopia,217.8546358,357.612765,567.0921179,887.2199589,1245.328195,1685.405639,2238.006189,3193.040699,3945.340534,5091.777509,5109.187993,4698.71114,2863.659972,1091.915351,315.1442224,,380.472847,33507.29692
Fiji,9.135252475,21.22280174,42.10042063,69.1227486,127.7382406,205.1856688,244.9138369,272.269018,232.2037182,231.4569281,191.823745,136.0098893,95.29529585,24.16893427,7.721847199,,7.41359187,1910.368346
Finland,2.244493536,6.145975444,16.90828551,33.80574533,75.39343899,175.0587858,312.0394579,588.5531052,958.4232858,1261.035358,1646.733939,2509.410998,3456.140676,2890.21901,1688.28309,,1.018717528,15620.39564
France,26.44383813,71.78698525,157.7213052,365.3593612,698.9762469,1127.484283,1798.191727,2667.100832,3758.749591,4326.661896,5759.17562,10602.7809,16753.48926,17286.54083,9255.160393,,16.40432428,74655.62306
Gabon,4.979128046,11.06106237,17.56465922,29.89765563,54.29159911,80.00329257,111.196477,142.3420742,144.8203596,163.0279042,171.154872,174.5805177,117.1629229,49.05564901,15.70417234,,6.668600659,1286.842346
Gambia,5.110535556,12.11071693,21.53147043,35.38264751,53.92164463,82.57991724,101.5357811,143.3218523,173.577854,204.6833827,250.9772779,210.4293903,127.3613363,50.28212857,14.62814603,,9.611338417,1487.434081
Georgia,15.02824599,40.3322878,74.00452755,135.9927583,239.5774675,438.8364857,710.4749803,962.1235858,1238.171327,1226.447701,2929.5704,3261.696499,2380.456823,1601.412492,879.5969217,,10.54921046,16133.7225
Germany,50.28990605,112.2450998,248.1214797,521.0665799,1372.855816,3040.883389,4785.810913,6804.993698,9265.003245,12546.77275,26031.48247,38293.57072,42950.18359,30660.79063,17625.76303,,34.57292655,194309.8333
Ghana,74.7901195,190.6601984,304.3104594,531.5831022,884.2219784,1159.276896,1481.864742,2041.168196,2504.364116,2716.044399,2669.156074,2391.325844,1457.968488,644.6156246,214.0864896,,141.8178535,19265.43673
Greece,17.56447465,44.55603204,107.5667562,209.2157924,408.1502686,636.1288421,892.683093,1112.804218,1385.772501,1788.067938,2770.177806,4945.340042,6193.619259,4214.701342,1614.986011,,8.98325672,26341.33437
Greenland,0.041104148,0.106406086,0.300795207,0.783864764,2.332785192,5.654484761,7.342585196,8.381871793,7.5800798,8.65641162,7.688400481,7.791199554,6.427391441,2.661992024,0.993538669,,0.022396667,66.74291074
Grenada,0.169197676,0.376155218,0.68198318,1.379775356,3.147015444,5.72520409,9.593973173,11.8633326,15.90498275,19.02557936,17.77281966,11.07944677,9.639282649,7.00425329,3.826271817,,0.14368189,117.189273
Guam,1.207594792,2.845457591,5.946460701,7.899724684,13.81743922,26.55505633,32.16191516,38.5512506,43.55725739,31.94768134,32.96382784,37.99298905,37.81317693,25.19995573,15.32605522,,1.015504121,353.7858426
Guatemala,97.58769256,134.8976021,184.0870252,214.3678054,285.0497226,388.3391985,502.5934136,671.7741091,846.0969852,990.8485287,1177.291073,1768.186637,1627.147976,908.8845143,160.4829322,,130.5297152,9957.635216
Guinea,30.07373119,71.49089754,101.935276,170.5292657,272.6206673,416.8685403,539.5845871,782.1292769,994.8160759,1087.054412,1037.296023,964.8003803,729.9858235,384.4728698,113.0902262,,53.75777549,7696.748052
Guinea-Bissau,7.304728879,18.63249462,28.75064253,43.31122067,70.09897706,97.83538022,119.6882826,148.2390446,163.3477002,169.6606757,137.8840306,103.5375818,61.42003279,24.34203195,7.033546189,,11.47419471,1201.08637
Guyana,4.022594576,7.301088703,14.01815042,31.29664309,57.492024,103.5634986,143.074854,156.9408089,182.0999516,146.4708598,134.9618159,117.4731166,78.47052993,63.51559182,18.10497988,,3.720041902,1258.806508
Haiti,87.33416894,160.7987656,273.5192491,459.9110595,706.0567947,1104.483406,1476.78642,1902.863967,1995.824621,2017.635552,1783.509807,1526.503719,957.7114325,388.4385821,120.769828,,66.2604269,14962.14737
Honduras,29.29124985,50.05913853,79.82076796,143.4970896,260.5076894,396.7185904,591.0507821,848.3869932,1070.304434,1310.414946,1489.556314,1470.294365,1010.428128,549.7687979,178.5577555,,32.81550119,9478.657042
Hungary,12.22936938,32.87995379,79.70087023,185.6369277,396.4706229,686.3865941,1258.267245,2462.964978,3113.16877,3741.478049,5248.366653,7048.4238,7693.194347,4958.451218,1803.807113,,5.308790338,38721.42651
Iceland,0.317906598,0.540585703,1.294985483,2.442719642,4.638253129,8.394076979,14.03080894,19.90306882,26.97595068,33.89683759,42.2390482,65.91789682,100.0580498,84.80963947,63.81773091,,0.242674961,469.2775588
India,9596.402021,20887.36183,32343.3616,51840.82539,79993.09398,115038.5153,160286.2339,178593.8627,200452.2225,210483.592,200805.2314,187149.2869,90800.59117,38455.99223,8467.66872,,9052.005074,1585194.242
Indonesia,1934.534126,3513.773979,6230.892338,11011.68008,15672.19226,21451.31266,27260.63069,30044.43028,30987.51665,31112.77245,32182.86913,27891.85562,18753.79021,7691.36399,2402.65804,,1678.309706,268142.2725
Iran (Islamic Republic of),446.561816,878.1362477,1316.360775,1847.676198,3117.428236,4664.294135,6732.559029,8748.314131,9256.115941,10290.67511,14356.56675,18202.013,15663.61176,8465.378515,2831.696135,,439.7253539,106817.3878
Iraq,210.0892916,391.1757865,687.1601645,1272.484044,2855.133924,3830.817906,4719.96969,6025.483444,6633.99061,6701.538991,6276.063925,5102.12919,3873.085318,2158.767598,932.6356351,,259.9982277,51670.52552
Ireland,1.829679637,5.949030471,16.40114599,36.34172963,75.13442572,131.4432624,200.4348078,289.0568493,419.6748577,595.5432872,747.1108027,1023.798703,1159.358047,904.6051433,492.9102015,,0.77475372,6099.591974
Israel,3.661089564,8.157523678,19.74323065,35.1774896,60.68982812,111.2779773,167.6938807,264.7086285,385.9120267,478.7175273,641.6046883,1009.641615,1432.506645,1149.505659,602.7432879,,3.126288343,6371.741096
Italy,28.26339628,73.0874096,160.1271781,381.9978227,763.0327903,1357.22299,1980.684029,2780.052274,4406.043915,6318.173099,10857.40384,17866.11266,25579.67506,23176.85948,11246.92393,,19.32549366,106975.6599
Jamaica,3.421344641,9.750014737,16.22605891,31.21137666,63.28092018,92.32968977,142.4945246,161.8701582,200.7161219,258.1057793,285.7713353,325.0791957,324.594962,261.5203225,272.9581769,,2.619921562,2449.329981
Japan,64.75459412,149.5154076,300.5759823,723.6335965,1315.762487,1870.339439,2578.056226,4163.853528,7942.487318,9941.431495,15192.68707,23449.06764,31110.30031,29607.30645,19785.79281,,48.39062222,148195.5643
Jordan,26.26449257,62.61966281,102.1104013,189.3427177,356.0302409,463.6032346,555.6487036,585.5864268,799.5163235,808.6415616,952.4555688,673.0236827,420.6531554,219.4782049,84.58460676,,27.73707979,6299.558984
Kazakhstan,57.19296585,156.6976764,314.4331873,550.5071265,903.7626011,1491.607608,2223.71608,2858.725777,3562.178342,2764.935948,6404.600107,5662.294079,4629.857303,2227.990631,473.8592153,,27.13891413,34282.35865
Kenya,94.33371843,174.5411271,287.5482578,448.5913474,699.6210403,957.3009539,1332.630465,1684.965625,1951.406954,2203.96383,2040.012906,1875.879377,1353.196114,568.0753612,188.2840814,,148.6184475,15860.35116
Kiribati,2.688704659,6.343100779,9.282577477,13.81137508,18.97845145,25.8188578,31.39728189,30.58125323,18.47788783,15.4449945,13.28637333,7.77179639,4.938519601,1.356123934,0.284657473,,1.498894063,200.4619554
Kuwait,24.12938496,71.35821374,101.5204278,149.6339765,227.0282199,264.1250972,270.8570123,266.7852843,203.1172053,173.768038,188.0401124,270.2052012,242.2196133,134.2236122,75.70173958,,13.4523938,2662.713139
Kyrgyzstan,19.24755885,49.91550971,83.82220956,153.7917985,253.5690746,402.6716611,741.7740945,977.9928102,1216.678235,848.3815419,1977.791743,2176.086848,2196.244504,1036.53065,259.7602244,,12.12245353,12394.25846
Lao People's Democratic Republic,71.15690313,112.2187258,153.8845964,231.3684821,339.2141898,494.2927336,636.0394688,755.9705903,755.5522191,801.3365536,823.6164282,750.292054,496.8265261,246.2572353,85.96977072,,63.98084876,6753.996477
Latvia,2.735375895,9.922776696,19.1461133,47.02751457,92.03942599,188.2954957,362.481093,531.3815197,752.2092936,901.2847377,1622.610341,1922.712691,2089.741657,1306.987445,391.0598591,,0.941141672,10239.63534
Lebanon,68.65446844,104.8145453,134.1918354,199.2663675,333.2817927,527.3610307,756.1639502,1017.557315,1389.033972,1881.546675,2204.700895,2423.077454,1976.984141,946.7848364,281.5039269,,63.18708719,14244.92321
Lesotho,6.962252287,16.78499473,35.36323681,58.98780455,97.60425436,147.2811379,187.1987562,224.662692,245.7038836,227.1462555,199.5008206,172.3393286,102.8221245,40.44363097,10.6276134,,6.414853672,1773.428786
Liberia,9.51290121,23.90243744,43.89091747,86.12339837,118.7594279,155.8529254,174.1756451,236.7148591,272.1557516,285.279787,337.2962656,317.8668398,208.3303964,114.0209432,37.90027377,,16.76577805,2421.782769
Libya,78.90932348,148.4631448,246.6000523,370.8352389,558.1347394,587.7044635,703.436325,817.5641851,913.1500917,1012.048893,1209.407603,1040.955248,939.4448338,495.330418,306.4158651,,90.18683034,9428.400425
Lithuania,5.19093666,14.01975456,29.77718756,67.02784073,153.4282885,267.7080919,496.4998653,676.2632204,943.7451951,1241.868389,2006.801308,3022.393581,3644.530511,2314.791673,631.4619275,,1.614491066,15515.50777
Luxembourg,0.367119272,0.896308979,1.829839919,3.437660836,7.696804093,12.41487543,18.51175584,24.86369757,36.06047002,50.44582416,77.88822478,115.4058301,153.3899382,107.3277108,59.79592624,,0.264028563,670.3319863
Madagascar,166.7377808,238.3373375,378.9845584,638.1289666,946.2912486,1162.254336,1550.48321,1743.053524,1606.632136,1548.875565,1404.786413,1203.786664,925.8038214,389.7033436,110.8704261,,155.4379755,14014.72933
Malawi,58.04629867,102.1945192,163.7013176,230.2140977,344.2586826,400.8835841,531.3416044,759.4594747,938.9884192,1006.81187,843.5539784,690.2612733,471.3206929,229.5204413,82.8526772,,106.2004985,6853.408931
Malaysia,136.6026892,337.3625498,565.0573141,922.9447982,1528.659894,2353.3464,3474.177127,4357.83448,4923.389248,5571.899272,4826.133831,4185.62447,2419.936835,1481.805469,354.1009035,,94.0873063,37438.87528
Maldives,2.924475609,5.612586491,6.736128956,8.929391287,12.04471056,17.72726727,19.59969185,24.7446789,25.79793582,31.61345674,49.34970709,61.90916778,45.80180675,17.68989413,6.481942437,,1.456701763,336.9628417
Mali,39.88111384,94.78217713,121.3915127,172.9079521,300.3912766,466.6582833,561.7984619,889.4765129,1221.235981,1525.41872,1452.437471,1304.730365,870.0417887,444.1884547,136.5730039,,82.85444606,9601.913074
Malta,0.590567215,1.152665281,2.42145273,4.260675517,7.304671616,12.86385337,26.31566957,44.99502567,78.39904676,116.9897426,120.4890477,182.6013066,180.1460932,129.5606205,79.39444698,,0.388665745,987.4848853
Marshall Islands,1.147759833,3.120157943,5.031823064,7.384476714,10.16202839,11.92177105,13.76010867,14.70984066,12.58712611,9.24055803,6.537091601,4.615743409,2.852995967,1.071952333,0.334630057,,0.558244544,104.4780638
Mauritania,5.488169227,14.12132596,23.32868562,38.48790815,65.11714277,105.8144582,135.2183955,210.8677532,263.7305113,319.5516928,332.2734442,330.5473855,240.5149671,126.6567604,46.77421722,,10.96404764,2258.492817
Mauritius,5.334833914,9.101041698,21.07128854,31.74151932,55.76317571,94.02104054,125.9764369,161.4643981,193.0556382,191.7045607,190.6721404,210.1311664,208.0468024,134.5788813,87.93621788,,2.957871989,1720.599142
Mexico,527.443772,794.8355406,1177.122402,1944.411893,2866.340826,4220.782107,5870.383175,7502.953769,9026.191648,10836.83678,12865.37207,15354.25735,15354.41558,11846.2869,6754.801083,,486.9774531,106942.4349
Micronesia (Federated States of),2.275095788,5.214246746,7.505892061,13.33912838,22.04126673,26.16395727,33.9216145,35.25041289,23.53997473,16.04932689,15.15124427,14.35113528,9.970861905,3.422614535,0.963356476,,1.331856619,229.1601285
Monaco,0.035802139,0.080393374,0.18901888,0.403042934,0.878144238,1.611717701,2.255710696,3.29817727,4.809601572,8.615473579,10.81445055,14.69855791,21.42364869,19.07773075,12.19263315,,0.020641455,100.3841034
Mongolia,36.43961446,76.30165145,129.7451516,216.4166598,345.960944,497.0895894,595.2493464,573.3572574,551.3702742,614.7262363,658.4233452,701.2738708,462.3903672,136.2612797,11.92844321,,21.53445243,5606.934031
Montenegro,1.243885639,2.565705706,6.042600208,11.08589811,23.52323786,51.70884856,92.34399714,149.4799864,210.8543741,201.9619823,311.8746186,330.5288811,263.4118879,109.9496339,36.64534246,,0.655189566,1803.22088
Morocco,277.3668729,520.7835786,930.5263054,1716.342895,3120.234021,5165.070871,7565.942355,9895.005627,10114.7848,10367.40432,11390.8691,10721.97939,8189.442362,4488.551119,1664.613931,,304.8025623,86128.91756
Mozambique,89.55894234,113.014508,250.8875316,335.2748349,631.1580007,823.5716881,1194.254784,1473.147136,1679.08947,1557.980236,1313.900079,1077.326815,771.5177207,382.8638745,121.462993,,150.4473585,11815.00861
Myanmar,478.9414093,461.0137143,692.0450964,1147.955201,1845.912626,3100.337555,4125.12684,5334.275441,5589.665827,5655.70604,5744.266258,6141.235915,4675.218889,2283.943741,794.6279949,,424.1945949,48070.27255
Namibia,4.452795711,9.679681584,20.58323724,40.71275613,72.72351901,106.91352,133.1029223,171.3948677,206.9026638,234.7421065,250.2952452,252.1239478,167.554501,81.41206099,27.69945127,,4.87883731,1780.293276
Nauru,0.313969971,0.729071899,1.099156192,1.626189515,2.158236825,2.322055261,2.578893134,2.174457674,1.179287446,0.801067377,0.636763828,0.396046598,0.287397193,0.126060401,0.034711554,,0.213900107,16.46336487
Nepal,169.4759813,280.7835848,411.7096593,770.9788303,1216.359288,1840.578689,2578.834016,3307.913273,3920.8289,4119.724558,3893.554512,3074.699471,1960.481291,865.5729067,298.6798425,,229.9650276,28710.1748
