LRI,95% UI,
1.487580622,1.298181179,1.734300657
1.488119318,1.298582978,1.734977114
1.488658013,1.298984777,1.73565357
1.489196709,1.299386578,1.736330026
1.489735404,1.29978838,1.737006481
1.490274099,1.300192533,1.737706572
1.490812795,1.300596687,1.738406662
1.49135149,1.301000842,1.739106751
1.491890186,1.301404998,1.73980684
1.492428881,1.301809155,1.740506927
1.492967576,1.302213312,1.741207014
1.493503974,1.302615467,1.74190442
1.494040372,1.303017622,1.742601825
1.49457677,1.303419779,1.743299228
1.495113168,1.303821937,1.743996631
1.495649566,1.304226417,1.744660145
1.496185964,1.304630898,1.745323658
1.496722362,1.30503538,1.745987171
1.49725876,1.305439863,1.746650683
1.497795158,1.305844347,1.747314195
1.498331556,1.306248831,1.747977706
1.498865672,1.306651327,1.748638554
1.499399788,1.307053824,1.749299402
1.499933904,1.307456322,1.74996025
1.50046802,1.307858821,1.750621097
1.501002136,1.308263331,1.751322224
1.501536252,1.308667843,1.752023351
1.502070368,1.309072355,1.752724476
1.502604484,1.309476868,1.753425601
1.5031386,1.309881381,1.754126724
1.503672716,1.310285896,1.754827847
1.504204566,1.310688436,1.755526324
1.504736415,1.311090977,1.756224799
1.505268265,1.31149352,1.756923273
1.505800114,1.311896063,1.757621747
1.506331964,1.312300874,1.758331201
1.506863813,1.312705686,1.759040655
1.507395663,1.313110498,1.759750107
1.507927513,1.313515311,1.760459558
1.508459362,1.313920125,1.761169009
1.508991212,1.31432494,1.761878458
1.50952081,1.314727795,1.762585278
1.510050409,1.315130651,1.763292096
1.510580008,1.315533508,1.763998913
1.511109606,1.315936365,1.764705729
1.511639205,1.316342172,1.765385407
1.512168803,1.31674798,1.766065085
1.512698402,1.317153788,1.766744762
1.513228001,1.317559597,1.767424438
1.513757599,1.317965406,1.768104113
1.514287198,1.318371216,1.768783788
1.514814561,1.318775081,1.76946085
1.515341924,1.319178946,1.770137912
1.515869287,1.319582813,1.770814973
1.516396651,1.31998668,1.771492033
1.516924014,1.320392538,1.772166096
1.517451377,1.320798396,1.772840159
1.51797874,1.321204255,1.773514221
1.518506103,1.321610114,1.774188282
1.519033467,1.322015975,1.774862343
1.51956083,1.322421836,1.775536403
1.520085973,1.322825765,1.776207868
1.520611116,1.323229696,1.776879333
1.52113626,1.323633627,1.777550797
1.521661403,1.324037559,1.778222259
1.522186546,1.324430368,1.778890954
1.522711689,1.324823178,1.779559648
1.523236833,1.325215989,1.780228342
1.523761976,1.3256088,1.780897035
1.524287119,1.326001613,1.781565727
1.524812262,1.326394426,1.782234419
1.525335201,1.326785322,1.782900533
1.52585814,1.327176219,1.783566647
1.526381079,1.327567118,1.784232759
1.526904018,1.327958017,1.784898871
1.527426957,1.328338152,1.785561738
1.527949896,1.328718288,1.786224605
1.528472834,1.329098425,1.786887471
1.528995773,1.329478563,1.787550337
1.529518712,1.329858702,1.788213201
1.530041651,1.330238842,1.788876066
1.530562401,1.330617079,1.78953637
1.531083151,1.330995318,1.790196674
1.531603901,1.331373558,1.790856976
1.532124651,1.331751798,1.791517279
1.532645401,1.332125697,1.792224681
1.533166151,1.332499597,1.792932083
1.5336869,1.332873498,1.793639484
1.53420765,1.3332474,1.794346883
1.5347284,1.333621303,1.795054281
1.53524915,1.333995206,1.795761679
1.535767727,1.334367222,1.796466532
1.536286303,1.33473924,1.797171385
1.53680488,1.335111258,1.797876236
1.537323456,1.335483277,1.798581085
1.537842033,1.335824155,1.799185075
1.538360609,1.336165034,1.799789065
1.538879186,1.336505915,1.800393055
1.539397762,1.336846796,1.800997045
1.539916339,1.337187679,1.801601035
1.540434916,1.337528563,1.802205025
1.540951334,1.337867575,1.802806491
1.541467753,1.338206588,1.803407956
1.541984171,1.338545603,1.804009422
1.54250059,1.338884619,1.804610888
1.543017009,1.339224308,1.805270283
1.543533427,1.339563999,1.805929679
1.544049846,1.33990369,1.806589073
1.544566265,1.340243383,1.807248467
1.545082683,1.340583077,1.80790786
1.545599102,1.340922772,1.808567253
1.546113378,1.34126061,1.809224138
1.546627654,1.341598449,1.809881022
1.547141931,1.34193629,1.810537906
1.547656207,1.342274132,1.811194789
1.548170483,1.342612639,1.811930326
1.548684759,1.342951147,1.812665861
1.549199036,1.343289657,1.813401395
1.549713312,1.343628167,1.814136928
1.550227588,1.343966679,1.814872459
1.550741864,1.344305192,1.815607989
1.551254014,1.344641863,1.816341026
1.551766163,1.344978535,1.817074062
1.552278312,1.345315209,1.817807097
1.552790462,1.345651884,1.818540129
1.553302611,1.345989216,1.819271718
1.55381476,1.346326549,1.820003306
1.55432691,1.346663883,1.820734893
1.554839059,1.347001219,1.821466478
1.555351208,1.347338556,1.822198062
1.555863358,1.347675894,1.822929644
1.556373396,1.348011404,1.823658751
1.556883434,1.348346916,1.824387856
1.557393472,1.348682429,1.82511696
1.55790351,1.349017944,1.825846061
1.558413548,1.349354108,1.826573713
1.558923586,1.349690273,1.827301364
1.559433624,1.350026439,1.828029013
1.559943662,1.350362606,1.828756661
1.5604537,1.350698775,1.829484307
1.560963738,1.351034945,1.830211952
1.56147168,1.351369301,1.830937138
1.561979622,1.35170366,1.831662323
1.562487564,1.352038019,1.832387505
1.562995506,1.352372381,1.833112686
1.563503448,1.352757382,1.833778822
1.56401139,1.353142383,1.834444958
1.564519332,1.353527385,1.835111093
1.565027274,1.353912388,1.835777227
1.565535217,1.354297392,1.83644336
1.566043159,1.354682396,1.837109493
1.56654902,1.355065601,1.837773184
1.567054882,1.355448806,1.838436874
1.567560744,1.355832013,1.839100564
1.568066606,1.35621522,1.839764252
1.568572467,1.356614231,1.840411328
1.569078329,1.357013242,1.841058404
1.569584191,1.357412253,1.841705479
1.570090053,1.357811265,1.842352554
1.570595914,1.358210277,1.842999628
1.571101776,1.35860929,1.843646701
1.571605573,1.359006517,1.844291351
1.57210937,1.359403745,1.844936
1.572613167,1.359800973,1.845580648
1.573116964,1.360198202,1.846225296
1.573620761,1.360597196,1.846868757
1.574124557,1.360996189,1.847512218
1.574628354,1.361395183,1.848155678
1.575132151,1.361794178,1.848799137
1.575635948,1.362193173,1.849442596
1.576139745,1.362592168,1.850086055
1.576641493,1.362989392,1.850727107
1.57714324,1.363386616,1.851368159
1.577644988,1.363783841,1.85200921
1.578146735,1.364181066,1.852650261
1.578648483,1.364580042,1.853285788
1.57915023,1.364979018,1.853921316
1.579651978,1.365377994,1.854556843
1.580153725,1.36577697,1.855192369
1.580655473,1.366175947,1.855827895
1.58115722,1.366574924,1.856463421
1.581656934,1.366972144,1.857096558
1.582156648,1.367369364,1.857729694
1.582656361,1.367766585,1.85836283
1.583156075,1.368163806,1.858995965
1.583655789,1.368562762,1.859580335
1.584155502,1.36896172,1.860164705
1.584655216,1.369360677,1.860749076
1.58515493,1.369759635,1.861333446
1.585654643,1.370158593,1.861917816
1.586154357,1.370557552,1.862502186
1.586652053,1.370954766,1.863084187
1.587149748,1.371351982,1.863666187
1.587647443,1.371749197,1.864248187
1.588145139,1.372146414,1.864830188
1.588642834,1.372526534,1.865303727
1.589140529,1.372906655,1.865777268
1.589638225,1.373286776,1.866250809
1.59013592,1.373666898,1.866724352
1.590633615,1.37404702,1.867197895
1.591131311,1.374427143,1.86767144
1.591618246,1.374797972,1.868132357
1.592105182,1.375168802,1.868593277
1.592592118,1.375539634,1.869054199
1.593079053,1.375910467,1.869515123
1.593565989,1.376143424,1.870126307
1.594052925,1.376376385,1.870737491
1.59453986,1.37660935,1.871348673
1.595026796,1.37684232,1.871959854
1.595513731,1.377075292,1.872571035
1.596000667,1.377308269,1.873182215
1.596487603,1.37754125,1.873793394
1.596974538,1.377774235,1.874404572
1.597461474,1.378007223,1.87501575
1.59794841,1.378240215,1.875626927
1.598435345,1.378473724,1.876266603
1.598922281,1.378707235,1.876906279
1.599409217,1.37894075,1.877545953
1.599896152,1.379174269,1.878185626
1.600383088,1.37940779,1.878825297
1.600870023,1.379641315,1.879464968
1.601356959,1.379874844,1.880104637
1.601843895,1.380108376,1.880744305
1.60233083,1.380341911,1.881383972
1.602817766,1.380575449,1.882023638
1.603304702,1.380951835,1.882687343
1.603791637,1.381328221,1.883351049
1.604278573,1.381704607,1.884014754
1.604765509,1.382080994,1.884678459
1.605252444,1.38245738,1.885342163
1.60573938,1.382833767,1.886005867
1.606226315,1.383210154,1.886669571
1.606713251,1.383586541,1.887333274
1.607200187,1.383962928,1.887996976
1.607687122,1.384339316,1.888660679
1.608174058,1.384715704,1.88932438
1.608660994,1.385092091,1.889988082
1.609147929,1.385468479,1.890651783
1.609634865,1.385844868,1.891315484
1.610121801,1.386221256,1.891979184
1.610608736,1.386597645,1.892642884
1.611095672,1.386974034,1.893306583
1.611582607,1.387350423,1.893970282
1.612069543,1.387726812,1.894633981
1.612556479,1.388103201,1.895297679
1.613043414,1.388479591,1.895961377
1.61353035,1.388855981,1.896625074
1.614017286,1.389232371,1.897288771
1.614504221,1.389608761,1.897952468
1.614991157,1.389985151,1.898616164
1.615478093,1.390361542,1.89927986
1.615965028,1.390737932,1.899943555
1.616451964,1.391114323,1.90060725
1.616938899,1.391490714,1.901270945
1.617425835,1.391867106,1.901934639
1.617912771,1.392243497,1.902598333
1.618399706,1.392619889,1.903262026
1.618886642,1.392996281,1.903925719
1.619373578,1.393372673,1.904589412
1.619860513,1.393749065,1.905253104
1.620347449,1.394125457,1.905916796
1.620834385,1.39450185,1.906580487
1.62132132,1.394878243,1.907244178
1.621808256,1.395254635,1.907907869
1.622295191,1.395631029,1.908571559
1.622782127,1.396007422,1.909235249
1.623269063,1.396383815,1.909898939
1.623755998,1.396760209,1.910562628
1.624242934,1.397136603,1.911226316
1.62472987,1.397512997,1.911890004
1.625216805,1.397889391,1.912553692
1.625703741,1.398265786,1.91321738
1.626190677,1.39864218,1.913881067
1.626677612,1.399018575,1.914544754
1.627164548,1.39939497,1.91520844
1.627651483,1.399771365,1.915872126
1.628138419,1.400147761,1.916535811
1.628625355,1.400524156,1.917199496
1.62911229,1.400900552,1.917863181
1.629599226,1.401276948,1.918526865
1.630086162,1.401653344,1.919190549
1.630573097,1.40202974,1.919854233
1.631060033,1.402406137,1.920517916
1.631546969,1.402782533,1.921181599
1.632033904,1.40315893,1.921845281
1.63252084,1.403535327,1.922508963
1.633007775,1.403911724,1.923172645
1.633494711,1.404288121,1.923836326
1.633981647,1.404664519,1.924500007
1.634468582,1.405040917,1.925163687
1.634955518,1.405417315,1.925827367
1.635442454,1.405793713,1.926491047
1.635929389,1.406170111,1.927154726
1.636416325,1.406546509,1.927818405
1.636903261,1.406922908,1.928482084
1.637390196,1.407299307,1.929145762
1.637877132,1.407675706,1.92980944
1.638364067,1.408052105,1.930473117
1.638851003,1.408428504,1.931136794
1.639337939,1.408804904,1.931800471
1.639824874,1.409181304,1.932464147
1.640293318,1.409541813,1.933106029
1.640761761,1.409902323,1.933747909
1.641230204,1.410262834,1.934389787
1.641698648,1.410623346,1.935031662
1.642167091,1.41098386,1.935673535
1.642635534,1.411344375,1.936315405
1.643103978,1.41170489,1.936957273
1.643572421,1.412065407,1.937599139
1.644040865,1.412425925,1.938241002
1.644509308,1.412786444,1.938882863
1.644977751,1.413146965,1.939524722
1.645446195,1.413507486,1.940166578
1.645914638,1.413868009,1.940808432
1.646383081,1.414228532,1.941450283
1.646851525,1.414589057,1.942092132
1.647319968,1.414949583,1.942733978
1.647788411,1.41531011,1.943375823
1.648256855,1.415670638,1.944017664
1.648725298,1.416031167,1.944659504
1.649193741,1.416391697,1.945301341
1.649662185,1.416752228,1.945943176
1.650130628,1.417112761,1.946585008
1.650599072,1.417473295,1.947226838
1.651067515,1.417833829,1.947868666
1.651535958,1.418188134,1.948480507
1.652004402,1.418542439,1.949092348
1.652472845,1.418896744,1.949704189
1.652941288,1.41925105,1.95031603
1.653409732,1.419605356,1.950927871
1.653878175,1.419959661,1.951539711
1.654346618,1.420313967,1.952151551
1.654815062,1.420668274,1.952763391
1.655283505,1.42102258,1.953375231
1.655751948,1.421376886,1.95398707
1.656220392,1.421731193,1.954598909
1.656688835,1.4220855,1.955210748
1.657157279,1.422439807,1.955822587
1.657625722,1.422794115,1.956434426
1.658094165,1.423148422,1.957046264
1.658562609,1.42350273,1.957658102
1.659031052,1.423857038,1.95826994
1.659499495,1.424211346,1.958881778
1.659967939,1.424565654,1.959493615
1.660436382,1.424919962,1.960105452
1.660904825,1.425274271,1.960717289
1.661373269,1.42562858,1.961329126
1.661841712,1.425982889,1.961940962
1.662310155,1.426337198,1.962552799
1.662778599,1.426691507,1.963164635
1.663247042,1.427045817,1.96377647
1.663715486,1.427400126,1.964388306
1.664183929,1.427754436,1.965000141
1.664652372,1.428108746,1.965611976
1.665120816,1.428463056,1.966223811
1.665589259,1.428817367,1.966835646
1.666057702,1.429171677,1.967447481
1.666526146,1.429525988,1.968059315
1.666994589,1.429880299,1.968671149
1.667463032,1.43023461,1.969282983
1.667931476,1.430588922,1.969894816
1.668399919,1.430943233,1.970506649
1.668868362,1.431297545,1.971118483
1.669336806,1.431651857,1.971730315
1.669805249,1.432006169,1.972342148
1.670273693,1.432360481,1.972953981
1.670742136,1.432714793,1.973565813
1.671210579,1.433069106,1.974177645
1.671679023,1.433423419,1.974789477
1.672147466,1.433777732,1.975401308
1.672615909,1.434132045,1.97601314
1.673084353,1.434486358,1.976624971
1.673552796,1.434840671,1.977236802
1.674021239,1.435194985,1.977848632
1.674489683,1.435549299,1.978460463
1.674958126,1.435903613,1.979072293
1.675426569,1.436257927,1.979684123
1.675895013,1.436612242,1.980295953
1.676363456,1.436966556,1.980907782
1.6768319,1.437320871,1.981519612
1.677300343,1.437675186,1.982131441
1.677768786,1.438029501,1.98274327
1.67823723,1.438383816,1.983355098
1.678705673,1.438738132,1.983966927
1.679174116,1.439092447,1.984578755
1.67964256,1.439446763,1.985190583
1.680111003,1.439801079,1.985802411
1.680579446,1.440155395,1.986414239
1.68104789,1.440509711,1.987026066
1.681516333,1.440864028,1.987637893
1.681984776,1.441218345,1.98824972
1.68245322,1.441572661,1.988861547
1.682921663,1.441926978,1.989473373
1.683390107,1.442281296,1.9900852
1.68385855,1.442635613,1.990697026
1.684326993,1.442989931,1.991308852
1.684795437,1.443344248,1.991920677
1.68526388,1.443698566,1.992532503
1.685732323,1.444052884,1.993144328
1.686200767,1.444407203,1.993756153
1.68666921,1.444761521,1.994367978
1.687120565,1.445101203,1.994959596
1.687571921,1.445440886,1.995551214
1.688023276,1.44578057,1.99614283
1.688474632,1.446120256,1.996734444
1.688925987,1.446459942,1.997326057
1.689377342,1.44679963,1.997917669
1.689828698,1.447139318,1.998509279
1.690280053,1.447479008,1.999100888
1.690731409,1.447818699,1.999692496
1.691182764,1.448158391,2.000284102
1.691634119,1.448498084,2.000875707
1.692085475,1.448837778,2.00146731
1.69253683,1.449177474,2.002058912
1.692988186,1.44951717,2.002650513
1.693439541,1.449856868,2.003242112
1.693890896,1.450196567,2.00383371
1.694342252,1.450536267,2.004425307
1.694793607,1.450875967,2.005016902
1.695244963,1.45121567,2.005608496
1.695696318,1.451555373,2.006200089
1.696147673,1.451895077,2.00679168
1.696599029,1.452234782,2.007383269
1.697050384,1.452574489,2.007974858
1.69750174,1.452914196,2.008566445
1.697953095,1.453227581,2.009123208
1.69840445,1.453540965,2.009679972
1.698855806,1.45385435,2.010236735
1.699307161,1.454167735,2.010793498
1.699758517,1.45448112,2.011350262
1.700209872,1.454794505,2.011907025
1.700661227,1.455107891,2.012463788
1.701112583,1.455421277,2.013020551
1.701563938,1.455734663,2.013577313
1.702015294,1.45604805,2.014134076
1.702466649,1.456361436,2.014690839
1.702918004,1.456674823,2.015247602
1.70336936,1.45698821,2.015804364
1.703820715,1.457301598,2.016361127
1.704272071,1.457614986,2.016917889
1.704723426,1.457928374,2.017474651
1.705174781,1.458241762,2.018031414
1.705626137,1.45855515,2.018588176
1.706077492,1.458868539,2.019144938
1.706528848,1.459181928,2.0197017
1.706980203,1.459495317,2.020258462
1.707431558,1.459808706,2.020815224
1.707882914,1.460122096,2.021371986
1.708334269,1.460435486,2.021928747
1.708785625,1.460748876,2.022485509
1.70923698,1.461062266,2.023042271
1.709688335,1.461375657,2.023599032
1.710139691,1.461689048,2.024155794
1.710591046,1.462002439,2.024712555
1.711042402,1.46231583,2.025269316
1.711493757,1.462629222,2.025826077
1.711945112,1.462942614,2.026382838
1.712396468,1.463256006,2.0269396
1.712847823,1.463569398,2.027496361
1.713299179,1.463882791,2.028053121
1.713750534,1.464196183,2.028609882
1.714201889,1.464509576,2.029166643
1.714653245,1.46482297,2.029723404
1.7151046,1.465136363,2.030280164
1.715555956,1.465449757,2.030836925
1.716007311,1.465763151,2.031393685
1.716458666,1.466076545,2.031950446
1.716910022,1.46638994,2.032507206
1.717361377,1.466703334,2.033063966
1.717812733,1.467016729,2.033620726
1.718264088,1.467330125,2.034177486
1.718715443,1.46764352,2.034734246
1.719166799,1.467956916,2.035291006
1.719618154,1.468270312,2.035847766
1.72006951,1.468583708,2.036404526
1.720520865,1.468897104,2.036961285
1.72097222,1.469210501,2.037518045
1.721423576,1.469523898,2.038074805
1.721874931,1.469837295,2.038631564
1.722326287,1.470150692,2.039188324
1.722777642,1.47046409,2.039745083
1.723228997,1.470777488,2.040301842
1.723680353,1.471090886,2.040858601
1.724131708,1.471404284,2.04141536
1.724583064,1.471717683,2.041972119
1.725034419,1.472031082,2.042528878
1.725485774,1.472344481,2.043085637
1.72593713,1.47265788,2.043642396
1.726388485,1.472971279,2.044199155
1.726839841,1.473284679,2.044755913
1.727291196,1.473598079,2.045312672
1.727742551,1.473911479,2.045869431
1.728193907,1.47422488,2.046426189
1.728645262,1.474538281,2.046982947
1.729096618,1.474851681,2.047539706
1.729547973,1.475165083,2.048096464
1.729999328,1.475478484,2.048653222
1.730450684,1.475791886,2.04920998
1.730902039,1.476105288,2.049766738
1.731353395,1.47641869,2.050323496
1.73180475,1.476732092,2.050880254
1.732240249,1.477031974,2.051418234
1.732675748,1.477331858,2.051956213
1.733111248,1.477631744,2.052494192
1.733546747,1.477931631,2.053032171
1.733982246,1.47823152,2.053570149
1.734417745,1.47853141,2.054108126
1.734853244,1.478831301,2.054646104
1.735288744,1.479131195,2.05518408
1.735724243,1.479431089,2.055722056
1.736159742,1.479730986,2.056260032
1.736595241,1.480030884,2.056798007
1.737030741,1.480330783,2.057335982
1.73746624,1.480630684,2.057873956
1.737901739,1.480930586,2.05841193
1.738337238,1.48123049,2.058949903
1.738772737,1.481530396,2.059487876
1.739208237,1.481830303,2.060025848
1.739643736,1.482130211,2.06056382
1.740079235,1.482430121,2.061101791
1.740514734,1.482730033,2.061639762
1.740950233,1.483029946,2.062177733
1.741385733,1.48332986,2.062715703
1.741821232,1.483629776,2.063253672
1.742256731,1.483929694,2.063791641
1.74269223,1.484295698,2.064381244
1.743127729,1.484661703,2.064970847
1.743563229,1.485027708,2.06556045
1.743998728,1.485393712,2.066150053
1.744434227,1.485759717,2.066739655
1.744869726,1.486125721,2.067329257
1.745305225,1.486491726,2.067918859
1.745740725,1.486857731,2.06850846
1.746176224,1.487223735,2.069098062
1.746611723,1.48758974,2.069687663
1.747047222,1.487955745,2.070277264
1.747482722,1.488321749,2.070866865
1.747918221,1.488687754,2.071456465
1.74835372,1.489053759,2.072046066
1.748789219,1.489419764,2.072635666
1.749224718,1.489785768,2.073225266
1.749660218,1.490151773,2.073814865
1.750095717,1.490517778,2.074404465
1.750531216,1.490883783,2.074994064
1.750966715,1.491249787,2.075583663
1.751402214,1.491615792,2.076173262
1.751837714,1.491981797,2.07676286
1.752273213,1.492347802,2.077352458
1.752708712,1.492713807,2.077942056
1.753144211,1.493079812,2.078531654
1.75357971,1.493445817,2.079121252
1.75401521,1.493811822,2.079710849
1.754450709,1.494177827,2.080300447
1.754886208,1.494543831,2.080890044
1.755321707,1.494909836,2.081479641
1.755757206,1.495275841,2.082069237
1.756192706,1.495641846,2.082658833
1.756628205,1.496007851,2.08324843
1.757063704,1.496373856,2.083838026
1.757499203,1.496739861,2.084427621
1.757934703,1.497105867,2.085017217
1.758370202,1.497471872,2.085606812
1.758805701,1.497837877,2.086196407
1.7592412,1.498203882,2.086786002
1.759676699,1.498569887,2.087375597
1.760112199,1.498935892,2.087965191
1.760547698,1.499301897,2.088554785
1.760983197,1.499667902,2.089144379
1.761418696,1.500033907,2.089733973
1.761854195,1.500399913,2.090323566
1.762289695,1.500765918,2.09091316
1.762725194,1.501131923,2.091502753
1.763160693,1.501497928,2.092092346
1.763596192,1.501863933,2.092681938
1.764031691,1.502229939,2.093271531
1.764467191,1.502595944,2.093861123
1.76490269,1.502961949,2.094450715
1.765338189,1.503327955,2.095040307
1.765773688,1.50369396,2.095629899
1.766209187,1.504059965,2.09621949
1.766644687,1.504425971,2.096809081
1.767080186,1.504791976,2.097398672
1.767515685,1.505157981,2.097988263
1.767951184,1.505523987,2.098577854
1.768386684,1.505889992,2.099167444
1.768822183,1.506255997,2.099757034
1.769257682,1.506622003,2.100346624
1.769693181,1.506988008,2.100936214
1.77012868,1.507354014,2.101525803
1.77056418,1.507720019,2.102115392
1.770999679,1.508086025,2.102704982
1.771435178,1.50845203,2.10329457
1.771870677,1.508818036,2.103884159
1.772306176,1.509184041,2.104473747
1.772741676,1.509550047,2.105063336
1.773177175,1.509916052,2.105652924
1.773612674,1.510282058,2.106242511
1.774048173,1.510648063,2.106832099
1.774483672,1.511014069,2.107421686
1.774919172,1.511380075,2.108011274
1.775354671,1.51174608,2.108600861
1.775775435,1.512099539,2.109172946
1.7761962,1.512452998,2.109745031
1.776616965,1.512806457,2.110317114
1.777037729,1.513159917,2.110889195
1.777458494,1.513513376,2.111461276
1.777879259,1.513866835,2.112033354
1.778300023,1.514220295,2.112605432
1.778720788,1.514573754,2.113177508
1.779141553,1.514927214,2.113749582
1.779562317,1.515280674,2.114321655
1.779983082,1.515634134,2.114893727
1.780403847,1.515987594,2.115465798
1.780824611,1.516341054,2.116037866
1.781245376,1.516694514,2.116609934
1.781666141,1.517047974,2.117182
1.782086905,1.517401435,2.117754065
1.78250767,1.517754895,2.118326128
1.782928435,1.518108356,2.11889819
1.783349199,1.518461816,2.119470251
1.783769964,1.518815277,2.12004231
1.784190729,1.519168738,2.120614368
1.784611493,1.519522199,2.121186424
1.785032258,1.51987566,2.121758479
1.785453023,1.520229121,2.122330533
1.785873787,1.520550694,2.122933004
1.786294552,1.520872267,2.123535474
1.786715316,1.521193841,2.124137944
1.787136081,1.521515414,2.124740414
1.787556846,1.521836988,2.125342883
1.78797761,1.522158562,2.125945353
1.788398375,1.522480136,2.126547822
1.78881914,1.52280171,2.12715029
1.789239904,1.523123284,2.127752759
1.789660669,1.523444858,2.128355227
1.790081434,1.523766432,2.128957695
1.790502198,1.524088006,2.129560163
1.790922963,1.524409581,2.13016263
1.791343728,1.524731155,2.130765097
1.791764492,1.52505273,2.131367564
1.792185257,1.525374305,2.13197003
1.792606022,1.52569588,2.132572497
1.793026786,1.526017455,2.133174963
1.793447551,1.52633903,2.133777428
1.793868316,1.526660605,2.134379894
1.79428908,1.52698218,2.134982359
1.794709845,1.527303755,2.135584824
1.79513061,1.527625331,2.136187288
1.795551374,1.527946906,2.136789753
1.795972139,1.528268482,2.137392217
1.796392904,1.528590058,2.137994681
1.796813668,1.528911633,2.138597144
1.797234433,1.529233209,2.139199608
1.797655197,1.529554785,2.139802071
1.798075962,1.529876362,2.140404533
1.798496727,1.530197938,2.141006996
1.798917491,1.530519514,2.141609458
1.799338256,1.53084109,2.14221192
1.799759021,1.531162667,2.142814382
1.800179785,1.531484243,2.143416843
1.80060055,1.53180582,2.144019304
1.801021315,1.532127397,2.144621765
1.801442079,1.532448974,2.145224226
1.801862844,1.532770551,2.145826686
1.802283609,1.533092128,2.146429146
1.802704373,1.533413705,2.147031606
1.803125138,1.533735282,2.147634066
1.803545903,1.53405686,2.148236525
1.803966667,1.534378437,2.148838984
1.804387432,1.534700015,2.149441443
1.804808197,1.535021592,2.150043901
1.805228961,1.53534317,2.150646359
1.805649726,1.535664748,2.151248817
1.806070491,1.535986326,2.151851275
1.806491255,1.536307904,2.152453732
1.80691202,1.536629482,2.153056189
1.807332785,1.53695106,2.153658646
1.807753549,1.537272638,2.154261103
1.808174314,1.537594217,2.154863559
1.808595078,1.537915795,2.155466015
1.809015843,1.538237374,2.156068471
1.809436608,1.538558952,2.156670927
1.809857372,1.538880531,2.157273382
1.810278137,1.53920211,2.157875837
1.810698902,1.539523689,2.158478292
1.811119666,1.539845268,2.159080747
1.811540431,1.540166847,2.159683201
1.811961196,1.540488426,2.160285655
1.81238196,1.540810006,2.160888108
1.812802725,1.541131585,2.161490562
1.81322349,1.541453165,2.162093015
1.813644254,1.541774744,2.162695468
1.814065019,1.542096324,2.163297921
1.814485784,1.542417904,2.163900373
1.814906548,1.542739484,2.164502825
1.815327313,1.543061064,2.165105277
1.815748078,1.543382644,2.165707729
1.816168842,1.543704224,2.16631018
1.816589607,1.544025804,2.166912631
1.817010372,1.544347385,2.167515082
1.817431136,1.544668965,2.168117533
1.817838212,1.544978912,2.168703652
1.818245288,1.545288859,2.16928977
1.818652363,1.545598806,2.169875885
1.819059439,1.545908754,2.170461999
1.819466515,1.546218703,2.171048111
1.819873591,1.546528653,2.171634222
1.820280666,1.546838603,2.172220331
1.820687742,1.547148554,2.172806437
1.821094818,1.547458505,2.173392543
1.821501893,1.547768457,2.173978646
1.821908969,1.54807841,2.174564747
1.822316045,1.548388363,2.175150847
1.822723121,1.548698317,2.175736945
1.823130196,1.549008272,2.176323042
1.823537272,1.549318227,2.176909136
1.823944348,1.549628183,2.177495229
1.824351423,1.549938139,2.17808132
1.824758499,1.550248096,2.178667409
1.825165575,1.550558054,2.179253497
1.825572651,1.550868012,2.179839583
1.825979726,1.551177971,2.180425667
1.826386802,1.551487931,2.181011749
1.826793878,1.551797891,2.18159783
1.827200953,1.552107852,2.182183908
1.827608029,1.552420732,2.182677461
1.828015105,1.552733612,2.183171014
1.828422181,1.553046492,2.183664566
1.828829256,1.553359372,2.184158119
1.829236332,1.553672252,2.184651671
1.829643408,1.553985132,2.185145224
1.830050483,1.554298012,2.185638777
1.830457559,1.554610893,2.186132329
1.830864635,1.554923773,2.186625882
1.831271711,1.555236653,2.187119434
1.831678786,1.555549534,2.187612986
1.832085862,1.555862415,2.188106539
1.832492938,1.556175295,2.188600091
1.832900014,1.556488176,2.189093644
1.833307089,1.556801057,2.189587196
1.833714165,1.557113938,2.190080748
1.834121241,1.557426819,2.190574301
1.834528316,1.5577397,2.191067853
1.834935392,1.558052581,2.191561406
1.835342468,1.558365463,2.192054958
1.835749544,1.558678344,2.19254851
1.836156619,1.558991226,2.193042062
1.836563695,1.559304107,2.193535615
1.836970771,1.559616989,2.194029167
1.837377846,1.55992987,2.194522719
1.837784922,1.560242752,2.195016271
1.838191998,1.560555634,2.195509823
1.838599074,1.560868516,2.196003376
1.839006149,1.561181398,2.196496928
1.839413225,1.56149428,2.19699048
1.839820301,1.561807162,2.197484032
1.840227376,1.562120044,2.197977584
1.840634452,1.562432926,2.198471136
1.841041528,1.562745809,2.198964688
1.841448604,1.563058691,2.19945824
1.841855679,1.563371574,2.199951792
1.842262755,1.563684456,2.200445344
1.842669831,1.563997339,2.200938896
1.843076906,1.564310222,2.201432448
1.843483982,1.564623105,2.201926
1.843891058,1.564935988,2.202419552
1.844298134,1.565248871,2.202913104
1.844705209,1.565561754,2.203406656
1.845112285,1.565874637,2.203900208
1.845519361,1.56618752,2.20439376
1.845926437,1.566500403,2.204887312
1.846333512,1.566813287,2.205380863
1.846740588,1.56712617,2.205874415
1.847147664,1.567439054,2.206367967
1.847554739,1.567751937,2.206861519
1.847961815,1.568064821,2.207355071
1.848368891,1.568377705,2.207848622
