Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Chad,80.61940878,97.32231575,138.959375,258.7638196,336.5310226,544.053439,598.2583929,835.3498641,807.6747622,949.6672153,911.4066918,745.2567301,411.9588809,195.6238995,61.29167999,,550.4592837,6972.737498
Chile,26.36645268,36.12938806,69.5135392,123.7236788,187.6229481,331.7624108,484.5866126,643.0288178,929.6747077,1251.39973,1667.66272,2012.702194,2081.188298,1268.866403,572.2069031,,37.23092186,11686.4348
China,4461.213319,7864.364212,12889.368,28060.82484,52052.96369,89219.40675,100220.0567,186350.9673,253260.576,329877.8925,397231.6891,451812.9119,310010.9386,95817.06604,23923.7347,,4655.644766,2343053.974
Colombia,106.6768771,134.7837695,218.112893,307.7934815,459.8337253,753.2233292,996.4996827,1284.619434,1596.051727,2058.359581,2631.519153,3060.006869,2591.691443,1798.564213,1305.901246,,212.2719111,19303.63742
Comoros,3.601089107,4.981194506,7.790997426,15.22863203,21.11954388,29.42737347,35.20959187,52.57835285,66.82921014,92.71358612,99.54922743,85.42904043,43.53452556,22.34652679,7.266223216,,8.279728122,587.6051148
Congo,22.09094531,36.01522516,63.37542067,131.2323877,180.4750769,244.7266804,293.6724517,366.3801509,399.8091158,437.176326,456.6841487,354.0585886,196.3502658,62.17241229,14.55749916,,50.96238016,3258.776695
Cook Islands,0.103234924,0.134351828,0.219446094,0.376139747,0.509520885,0.812904888,1.221355407,1.346444914,1.920965328,1.925655759,3.116185033,2.777288655,2.350491989,1.046299339,0.400877206,,0.110588052,18.261162
Costa Rica,8.897149944,12.26162385,19.66968737,23.28936927,35.99471156,57.27992198,73.01421501,94.77016993,119.0176046,153.1601025,222.9604883,272.164584,286.1723691,198.5141527,158.7921187,,12.49946498,1735.958269
Cote d'Ivoire,163.9218686,211.1598948,300.5598705,522.3213609,600.806518,881.5842983,1036.533308,1325.688403,1207.206196,1270.512055,1232.751189,1079.601224,655.8975966,292.3604389,85.74767972,,635.197619,10866.6519
Croatia,2.973673396,6.102784641,11.97188122,25.34028617,47.22046154,101.2123094,183.8656341,367.757984,570.568454,791.9462901,1530.611167,2168.217437,1821.177457,806.2706338,181.2705403,,3.718211248,8616.506993
Cuba,15.0401189,27.59697112,39.81897739,101.8674857,207.861551,408.8051084,529.1256371,692.6214796,1067.238025,1474.062236,1946.620002,2125.949212,1881.658714,1316.779419,777.2873217,,18.2880367,12612.33226
Cyprus,0.82066407,1.498815607,2.138341427,3.952504712,6.742846355,10.1608468,14.93703582,25.50670746,39.88905051,71.06995357,126.1375818,227.4801019,213.8988036,92.96570072,19.34476981,,1.191824633,856.5437241
Czechia,6.055993299,11.41951731,24.10427468,49.77894185,77.88550231,145.6177699,227.7418459,469.2194112,886.6942114,1357.423125,1659.388446,2291.612308,2724.069397,1807.011334,751.3092199,,5.723461461,12489.3313
Democratic People's Republic of Korea,225.8088286,346.5707825,620.8529019,1339.069755,2871.395254,4340.083727,5300.739311,6622.793715,6973.197194,10895.69953,11197.19967,8969.51576,5113.564585,1894.682524,466.1916915,,287.3312116,67177.36523
Democratic Republic of the Congo,306.7968234,433.15454,645.3316826,1328.983822,1986.779359,3181.701198,4056.974227,5279.062097,5328.442526,5558.354983,5576.694264,4778.928503,2548.953875,961.0997795,247.0385698,,1070.281653,42218.29625
Denmark,2.801666822,4.284963965,8.279704587,18.87546332,34.71306039,69.65016604,110.6297326,167.2825072,269.8803653,515.5141308,635.8151884,956.0219708,1041.679786,900.2573166,507.6373198,,2.545583297,5243.323342
