Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 5,under 25,over 25,Total
Maldives,0.569131784,0.835719727,0.81988866,0.731443468,0.855084806,1.09656324,1.386266364,1.898147782,2.067986685,3.1562349,5.311107894,7.8581464,6.466313238,2.901133028,1.038589392,,6.773008008,7.732965748,36.99175737,44.72472312
Mali,87.97548523,75.50238944,85.3247446,113.538459,164.9712979,271.9491198,345.7876737,416.5968364,501.7952986,611.9091065,508.3023251,482.7041862,294.8753971,135.0240268,46.34444715,,16472.36929,17151.29768,4142.600794,21293.89847
Malta,0.41188089,0.471589211,0.630604962,0.860214204,1.001920581,1.416940176,2.678307879,4.688100083,8.943725492,17.19288113,20.76809208,45.58499737,51.67986812,43.84040912,27.1424827,,1.081446067,1.755990027,227.312014,229.068004
Marshall Islands,1.249464512,1.476195609,1.686249855,1.321772197,1.328682926,1.599873811,1.840124988,2.149947802,1.907507022,1.592189173,1.369788885,1.225418046,0.7476028,0.404698017,0.082799987,,5.953534282,8.291595408,19.98231563,28.27391104
Mauritania,27.18360836,26.11568874,28.73815937,37.21444598,47.97759837,70.6048832,98.46461629,130.9808446,167.3957843,220.9275901,246.7127822,257.392423,175.1121674,88.54838549,38.77457128,,833.6364581,954.8235742,1662.143549,2616.967123
Mauritius,2.998770973,3.573708987,6.519613763,7.414300118,9.663946335,13.84854806,15.02167489,21.60575603,27.00754783,30.73593348,35.09374307,45.18890283,48.62692074,37.34802385,25.98022132,,11.12993498,17.38127965,330.6276123,348.008892
Mexico,365.878819,426.2529902,536.7149088,718.7813516,802.5916,946.2927402,1128.774592,1257.253014,1397.092343,1694.349574,2091.963552,2530.833667,2745.454712,2065.225541,1210.579045,,3880.272775,4586.694091,19918.03845,24504.73254
Micronesia (Federated States of),2.39902451,2.485311061,2.418003813,2.321152324,2.985784833,3.575540268,4.849208793,5.464486358,3.866492184,2.878922683,3.5520445,4.258063517,2.824075193,1.383181043,0.242604008,,5.940148713,10.36646098,45.50389509,55.87035607
Monaco,0.028721853,0.036543058,0.054873444,0.081306251,0.133039808,0.20288763,0.285983843,0.470454799,0.804825375,1.817382859,2.886860874,4.841261688,8.253732255,7.913052175,5.239333357,,0.042564821,0.084457845,33.05025927,33.13471712
Mongolia,16.57099889,17.75211813,21.48715851,26.9319803,29.96509871,31.55953746,27.40504943,24.11792307,20.69298733,18.1293549,17.67474597,16.0362114,12.46027206,4.459161082,0.399437879,,428.357961,480.9569334,285.6420351,766.5989685
Montenegro,0.691389505,0.706654581,1.006671446,1.248187472,1.673108966,3.099571307,4.38812447,6.146260946,8.719776258,8.606097608,15.67635626,18.42262679,14.76003416,7.568979859,3.228074324,,2.22321472,3.637873856,95.94191396,99.57978782
Morocco,92.45485854,113.1114989,138.491109,173.4132209,204.0473643,275.3745752,389.8689828,599.5918545,615.9675404,771.4059643,954.4998161,1052.062581,939.5298375,537.6490383,207.130469,,2095.476186,2436.659798,7064.598711,9501.258509
Mozambique,293.3257082,287.0432034,302.4909197,418.4507396,502.3091867,607.5781348,804.7694501,1114.5219,1131.623879,1213.748375,1111.52485,928.2523756,675.1724143,345.6930669,140.540519,,9951.029321,11228.82886,9877.044723,21105.87358
Myanmar,293.7918338,383.8011771,434.6504948,509.7351225,573.394482,902.532422,1084.880694,1638.403825,1830.502428,2064.730089,2330.052409,2369.460975,1984.700232,998.016274,369.7389841,,11029.24721,11817.05224,17768.39144,29585.44368
Namibia,40.31682466,48.80904421,60.8178148,79.07326123,91.57148126,103.9697017,111.372637,147.4445853,156.2711217,163.1311503,191.5510261,186.4217304,130.3288653,62.8131944,24.4518671,,416.8569422,526.6672626,1598.344305,2125.011568
Nauru,0.276709731,0.311924002,0.333250772,0.266123989,0.262628026,0.266308528,0.293749681,0.279510867,0.153674821,0.115453848,0.116697819,0.097597572,0.06940695,0.040761657,0.007792413,,2.134424484,2.723696448,2.891590676,5.615287124
Nepal,67.30191067,64.79865188,94.52097003,115.8398311,144.51397,229.3418339,318.6995026,577.9062101,840.7671227,1126.854572,1179.775406,1098.140431,738.5471181,339.8639358,117.0089464,,5489.743814,5870.406093,7053.880413,12924.28651
Netherlands,4.438476383,6.610740135,8.530332815,14.35116938,24.87920156,45.8215939,77.14250739,123.8771928,204.7860902,375.2207099,579.255185,1211.789812,1755.615615,1682.411367,1019.843002,,11.47472279,21.93332394,7134.572996,7156.50632
New Zealand,0.816286119,1.086178752,1.221722664,2.27720835,3.565227286,6.930026007,11.51410301,15.70812251,24.85862459,36.28153428,56.16295658,123.1153577,219.1005303,287.5931479,263.7853507,,9.750936174,11.66148148,1054.016377,1065.677858
Nicaragua,11.61703294,10.47074097,13.13182738,16.12420676,22.26464502,27.75483733,36.20302498,47.85204455,64.07431111,88.81984326,106.0225161,123.9053576,111.9159148,56.34076302,26.3658077,,489.4264095,549.9490539,762.8628735,1312.811927
Niger,186.4510658,174.4256244,205.0563135,235.2801764,279.1106161,476.8734735,587.4726952,709.9692229,863.7878704,1123.029199,926.0892559,696.8220817,396.2090586,175.2746925,61.41039814,,25751.57795,27120.41351,7097.261744,34217.67525
Nigeria,1230.008715,1202.187099,1338.881043,1631.954411,2111.819793,2833.423357,3333.596584,3886.391332,4511.731533,5696.783877,6771.903525,6205.87052,4161.334286,2436.791535,1233.71281,,179291.3442,184842.2182,48586.39042,233428.6086
Niue,0.013604022,0.015033508,0.018703954,0.019877012,0.024359097,0.038705028,0.058725262,0.074630971,0.072184694,0.089176909,0.141447874,0.180320438,0.156650845,0.093147273,0.029179693,,0.114136554,0.151107415,1.025746582,1.176853997
North Macedonia,2.079840958,2.135840817,3.272432186,3.375411395,4.561116725,6.310115174,10.90687163,14.92922829,21.04917223,25.76542068,46.60314642,53.77216024,34.0266031,10.00175533,0.957936794,,17.34902306,23.23237145,239.747052,262.9794235
Northern Mariana Islands,0.198698914,0.173616222,0.262149672,0.41735571,0.838319155,1.086489012,1.734505886,1.32553673,1.705687583,0.661192675,1.546029639,0.975897486,1.076394453,0.573094089,0.173225677,,0.80707893,1.311166723,12.7481929,14.05935962
Norway,0.839014525,0.923165176,1.235605542,2.330858137,3.927240768,6.016202094,9.725780839,21.58908712,37.58656841,93.33335068,141.1587942,317.5104914,515.3378204,635.4652705,445.5728596,,2.018017846,3.627191294,2232.552109,2236.1793
Oman,12.4779214,16.32404746,14.10072969,11.59174443,12.95339736,11.96040482,21.46953468,36.52065589,52.90011859,80.28278489,90.86632134,90.13793468,52.96790278,26.06149601,4.120900276,,60.17720925,89.55806421,534.7358943,624.2939585
Pakistan,626.9177148,665.8525788,795.3658031,806.2869698,979.8152749,1241.347333,1591.561314,2344.419546,2716.20819,3395.641142,3318.709733,2973.925962,1799.13822,833.7155488,288.8286445,,69078.15821,75269.30173,24377.73397,99647.0357
Palau,0.477055454,0.685276456,0.933765565,1.076619671,1.287028933,1.73155258,2.102621354,2.357746734,2.013997098,1.844538619,1.703390333,2.163907638,1.802153576,0.914769129,0.187714137,,1.350271952,2.086724452,21.28213727,23.36886172
Palestine,14.20016932,9.220703766,10.22935388,10.84738348,13.68792084,19.2013828,26.98332701,36.31831528,43.46142654,65.72312281,72.29634551,81.525048,75.89286475,38.04789705,16.25340965,,76.642352,130.1453951,533.8886707,664.0340658
Panama,9.580543037,9.196831726,11.52281326,14.51558104,20.67690343,24.11697925,33.83517047,38.61134032,52.63929474,65.57883608,90.68128392,111.1468907,119.5144299,106.125097,100.7118077,,201.1818347,230.2039113,808.4538026,1038.657714
Papua New Guinea,124.7057504,132.6835674,143.1668328,139.30609,143.6334799,170.9080837,197.7129136,239.2384628,217.0669769,236.455014,207.8868683,184.2483216,126.6542914,74.70646244,19.06184008,,6535.759297,7013.215708,2357.434955,9370.650663
Paraguay,19.94861604,23.69910319,26.81441866,29.24861351,37.73373371,53.44414557,67.63044562,92.84087573,99.0928826,136.3982199,170.4656545,230.418309,230.9704748,190.1498729,175.0842198,,229.2993753,292.6785401,1583.939586,1876.618126
Peru,192.6667073,200.6094494,246.6483441,327.144828,394.8210568,543.9086345,684.3788312,939.2471524,1251.943226,1764.894487,2632.181267,3271.482713,3852.436453,2837.733675,1857.206737,,1873.470089,2499.734344,20997.30356,23497.0379
Philippines,773.4377993,829.1002338,1006.744745,1125.036763,1542.041377,1948.741155,2626.498795,3770.391034,4734.545874,5803.889466,7468.090622,8787.427582,6926.377944,4545.361299,1360.231498,,13805.05627,16773.56803,53247.91619,70021.48422
Poland,52.18937467,82.41356324,133.3336677,182.6383643,236.1856296,348.5967108,629.1421681,909.6171964,1162.476344,1113.460575,1492.483104,2239.813734,2530.524087,1522.104175,631.2885363,,94.02942685,174.5792711,13266.26723,13440.8465
Portugal,7.404030867,8.546567738,19.34475297,36.71582364,50.42965028,79.11891395,116.5720437,173.3313696,258.6829226,472.1452525,903.7016488,1867.302758,2507.271617,2039.218519,955.3192136,,14.25429967,29.87210692,9495.105084,9524.977191
Puerto Rico,6.21244654,8.571980384,12.16104796,13.90157118,20.20486831,33.5752819,47.73014074,68.70814905,98.60446223,136.3853234,160.8663549,230.2414077,246.3949367,197.8899277,189.4456133,,11.48259622,18.60239334,1470.893512,1489.495905
Qatar,5.432003372,5.286392927,6.442287864,4.439190962,5.478851413,3.548159924,5.62382851,6.410965372,6.409470824,9.334693289,7.757185395,8.188701012,4.310117819,1.106531608,0.172677935,,8.045418216,15.07331478,79.94105823,95.01437301
Republic of Korea,14.58986339,21.66951553,34.49076944,58.58820587,116.4771186,199.3497831,328.7265857,455.1314055,645.8656646,1289.706572,2710.475939,3974.369529,4165.600337,2786.477378,1318.938792,,35.52536565,66.80157886,18120.45746,18187.25904
Republic of Moldova,15.29252708,27.01286689,44.59689308,63.74538512,79.61373701,106.1695588,155.6108544,133.0817196,99.61092956,43.55657699,49.31505123,46.62280706,58.6151693,65.19741577,29.5457352,,100.852129,120.5635054,1017.587227,1138.150732
Romania,62.06327163,70.7429853,123.3669452,202.5827664,334.97291,311.1007954,501.9062198,697.9973946,809.1013625,763.1981105,992.963174,1066.08318,752.8319731,310.2229299,85.99834941,,465.6136652,612.3382659,7085.132368,7697.470634
Russian Federation,573.0279665,1311.990881,1921.705578,2153.646121,2252.07891,2637.732265,3625.428952,3700.628084,3046.740284,1673.961595,2869.153202,2422.768701,2210.329508,1696.471472,464.1351411,,1267.474128,1678.421272,32559.79866,34238.21993
Rwanda,119.6273864,127.8987607,132.846715,142.4242037,162.3489083,223.5410998,305.4717728,433.9064806,445.7992605,476.3632057,559.5489822,513.6873857,325.8736212,139.2118214,57.99482661,,3352.519047,3859.81175,4166.544431,8026.356181
Saint Kitts and Nevis,0.20867437,0.34811024,0.30103916,0.376291693,0.700557589,0.869009017,1.575323084,1.865565049,2.185267859,1.988882537,2.911306246,3.768842799,3.353032754,2.251410835,1.051301497,,1.121665091,1.790374044,23.75461473,25.54498877
Saint Lucia,0.52745118,0.682864467,0.841559509,1.206387973,1.710262534,2.076848338,2.538185604,3.072240855,3.757676699,5.962841248,6.981979835,9.977256023,12.35406176,9.720493489,3.807552091,,2.38638049,3.380818419,65.2176616,68.59848002
Saint Vincent and the Grenadines,0.358673559,0.43479034,0.577219616,0.790596332,1.278303998,1.508422775,1.955669524,2.354690005,2.792612324,4.301212523,6.361207026,9.508963,8.490452058,4.31382545,1.51266251,,2.552999132,3.284428071,46.53930104,49.82372911
Samoa,2.340575099,2.527661501,2.861539779,2.506956513,3.003122656,3.929993575,4.80841469,5.551577305,5.140463327,5.665754537,8.698028017,11.40623907,9.244273826,6.041260043,1.386659304,,9.313483933,15.05510398,75.11251924,90.16762322
San Marino,0.016605039,0.021239282,0.026538253,0.038187414,0.055630829,0.083133719,0.11806862,0.166494562,0.285014939,0.55216136,0.994432747,1.846906595,2.60998104,2.398550073,1.604226189,,0.026219446,0.051162997,10.81717066,10.86833366
Sao Tome and Principe,2.651231376,2.931033287,3.493223032,4.277963823,5.278279344,6.768990957,8.238483746,9.518043223,10.20712335,12.73989355,15.60550169,17.58317167,12.10885833,5.769785555,2.045819826,,26.42436691,34.4746273,119.2174028,153.6920301
Saudi Arabia,194.3246635,297.5513827,403.5815311,502.5302583,533.7829419,552.8199494,540.7519879,596.6566332,536.49566,464.4485925,348.8587407,313.5659665,344.8084299,205.0021447,74.62292915,,75.01017163,304.5707443,5909.801811,6214.372555
Senegal,134.9525553,123.0715105,131.1365107,157.9720243,191.7892419,272.1967327,338.0026946,449.7862451,533.187163,724.0351573,785.6110676,753.7715855,453.7833699,231.2080267,82.817588,,4121.671818,4708.908639,5363.321473,10072.23011
Serbia,6.29709953,11.46341559,13.13356457,22.08305338,29.61576621,50.14840139,78.14295543,137.4073248,200.9100545,186.4009968,311.7011105,469.52189,281.3730061,104.5767794,21.89299369,,20.04419885,33.23876325,1924.668412,1957.907175
Seychelles,0.941398245,1.422862609,1.646716375,2.572051943,3.230536054,4.400884325,5.449895092,7.007410744,7.31962849,8.424222753,13.35784148,14.78917096,11.9216685,6.94954087,2.872188367,,2.894421649,4.33237938,92.30601681,96.63839619
Sierra Leone,104.9982391,100.9058162,110.0589815,132.2694099,154.9999577,210.7329793,253.1795602,315.693685,381.4159797,531.486323,598.5514674,502.9580365,272.869176,126.3353734,47.04916999,,6345.823286,6859.456161,3843.504155,10702.96032
Singapore,8.576878778,8.564490978,15.22673349,16.58811299,31.38055398,54.55952839,93.6366565,156.9161138,233.0219498,306.6384193,484.3695432,615.6099729,723.9185725,523.3159247,368.1678462,,14.15524958,28.55135959,3640.491297,3669.042657
Slovakia,8.78207517,12.67717964,19.47432467,30.81397695,40.65434682,58.48514908,95.93028841,153.9789739,196.2205813,224.6470391,296.8300957,393.0431765,406.4936805,237.3058745,99.52361739,,35.27634228,53.99296068,2274.86038,2328.853341
Slovenia,0.697834668,1.13686672,1.654440664,2.106657264,3.403566288,5.904323876,9.794553748,14.86136665,25.90072131,40.17921438,87.45338451,176.4722032,220.5622142,158.776152,73.0785792,,1.356950183,2.462328608,821.9820786,824.4444072
Solomon Islands,27.80827018,31.58857461,39.33648733,38.42600392,37.53197468,39.20491818,42.42714305,47.77195936,45.67135528,42.62812094,40.56271034,30.66543076,13.75974741,4.180829803,0.782205307,,136.7924714,189.4946617,482.3457311,671.8403928
Somalia,270.7284524,278.1233598,373.6669145,526.0357129,471.5869318,475.5218657,671.5077331,977.651078,983.2458708,890.8897622,761.4349457,481.6775682,250.9379225,85.93875734,21.9587967,,20098.06638,21589.46441,7520.905672,29110.37008
South Africa,1003.009548,1190.686913,1183.375174,1233.966175,1442.787105,1806.7619,2093.068578,3041.828327,2814.946768,2422.6788,2625.189359,3330.146856,2997.678153,1636.561061,562.8434985,,5614.098016,6858.29164,29385.52822,36243.81986
South Sudan,53.925145,65.25436268,78.91991601,108.017048,132.2140017,175.7240351,192.9781677,255.3615596,281.3121294,364.024796,391.0198567,347.7631528,216.7782087,128.2539993,61.86527441,,8241.0062,8638.523518,2853.411653,11491.93517
Spain,14.56978907,22.81280939,39.0110878,71.69219985,106.3089791,164.727887,218.296747,273.9521957,400.4901232,687.1594975,1187.46777,2647.342287,4186.426826,4004.513464,2215.575037,,31.81138606,57.16170566,16240.3467,16297.50841
Sri Lanka,56.52921508,74.23365565,103.4312885,130.7168083,201.9687294,285.292501,341.8982791,480.8029082,664.9987307,799.911498,805.6607587,946.5487552,838.220528,478.9987478,187.591848,,208.1677731,362.6390472,6396.804252,6759.443299
Sudan,181.8696839,180.9996652,189.6792662,204.8546612,208.6841051,226.1602205,259.3282299,356.6677377,408.1724748,590.1612619,674.3470082,695.2920474,561.4939225,325.10013,153.8128907,,6086.608896,7003.519707,5216.623305,12220.14301
Suriname,1.921828975,2.503350446,3.039529124,3.430280185,4.884035252,7.228808635,9.534682064,10.88460273,13.79673317,18.83668562,27.26593756,29.90463396,25.23189636,14.37561183,10.62287187,,21.90222455,26.03281574,183.4614878,209.4943035
Sweden,3.362548389,3.971130395,4.491773221,7.256297058,11.91208429,18.13543367,27.45830815,46.32242333,86.22287655,165.9499267,265.3908158,528.7328646,807.8574386,828.755606,600.8045186,,7.31683769,11.3051528,3406.624045,3417.929198
Switzerland,1.592738709,2.154440612,3.373545017,4.917826978,7.842156299,13.97915058,21.82961482,33.14532778,53.58997124,100.2344937,172.5264065,319.6147735,519.7167342,541.1442594,439.2448406,,6.209746695,8.861422086,2234.90628,2243.767702
Syrian Arab Republic,21.23553281,33.32129581,45.58970193,59.43222485,87.76406667,136.7497637,188.2098523,269.6007477,284.2404199,311.5331291,346.0632566,363.9869955,290.2431941,69.96017759,15.88493953,,512.6497381,858.870351,2523.815298,3382.685649
Taiwan (Province of China),18.82966783,35.50924041,77.05512246,107.742702,171.4730158,256.4983139,426.3888523,604.7136882,761.7275322,989.1162986,1724.61068,2675.988233,3464.828232,2462.272097,1617.264407,,52.78757257,92.84907877,15394.01808,15486.86716
Tajikistan,88.55817578,83.02248447,77.55795242,83.27758718,87.19865392,90.69427862,126.3234452,131.7100517,141.1601983,108.4301862,179.4588511,143.8733754,75.10914999,38.92687305,13.75998343,,2876.249267,3228.919917,1469.061247,4697.981164
Thailand,262.8474336,386.0475596,479.3670155,620.5528347,880.7139397,1318.517873,1655.417941,2324.970322,3083.716743,4574.355277,5599.999732,6261.235525,4806.737122,3046.687805,1865.134154,,571.1166798,1062.836982,37166.30128,38229.13826
Timor-Leste,6.170123485,5.996880083,6.456905252,8.572488892,11.40251014,13.7940291,17.92181972,37.17566665,53.39773419,83.95885256,70.45452969,70.45098344,58.27448963,22.52187282,6.485770528,,321.6665446,354.0636487,473.0346562,827.0983049
Togo,93.04763781,102.8964266,117.905586,157.7796475,210.4851967,275.2349492,314.0591335,351.4380562,427.0108889,484.986937,436.6892948,348.4205728,192.7069959,82.8362476,31.01649922,,2379.890682,2726.097638,3626.51407,6352.611708
Tokelau,0.012572174,0.015746396,0.016085194,0.015874963,0.017476792,0.023458674,0.034534801,0.03405126,0.061508803,0.042386479,0.065932683,0.095748297,0.055181061,0.095335481,0.020760109,,0.055154251,0.081309406,0.606653168,0.687962574
Tonga,0.61529443,0.684606431,0.877606751,0.914137542,1.175838364,1.550459896,1.891094402,2.421269394,2.992819803,3.808090869,5.236148799,6.863930225,5.776288106,4.037439288,1.311517209,,5.271441777,7.22793649,40.15654151,47.384478
Trinidad and Tobago,4.656321117,7.22969526,7.684819263,9.795638971,10.66661907,13.43422359,16.16743982,19.08410298,25.08682487,31.59859161,33.74090981,43.86100492,46.74007316,37.21989904,31.58933208,,18.42627773,26.04848865,338.5554956,364.6039843
Tunisia,22.67442508,30.98876781,35.61812598,39.98396193,42.67796551,59.67539114,96.32854181,144.0933361,179.6036054,252.9508313,330.9315977,468.8666419,402.2238926,206.9086068,90.15203324,,160.8859709,224.5634216,2403.677724,2628.241146
Turkey,99.68203345,112.3259019,157.0667482,220.8744355,280.6564566,435.9020349,601.4463049,998.8385101,1245.54934,1998.549525,2462.574604,3230.892465,3150.384554,1567.205274,697.884005,,927.6341294,1292.045211,17259.83219,18551.8774
Turkmenistan,35.13287631,32.44672646,32.10487097,29.3061374,29.99716483,31.54417163,36.818212,34.21174575,22.80730924,22.29755285,23.73348026,26.41120616,21.64651176,17.39470482,8.490627475,,1295.855355,1421.662173,404.3432979,1826.005471
Tuvalu,0.198167169,0.213402586,0.221712079,0.20855333,0.233533223,0.302082691,0.398169382,0.517574218,0.523266386,0.592616363,0.66878049,0.686448693,0.534809383,0.338779952,0.058367888,,0.651576548,1.032811394,5.696263832,6.729075226
Uganda,359.9056118,321.5217223,320.1982149,396.4479099,456.7122524,578.6022889,693.2404154,885.5371403,1048.208948,1322.338121,1568.716913,1371.223206,799.2384153,415.7449983,188.4286361,,11808.94471,13736.74144,10726.06479,24462.80623
Ukraine,370.9303665,764.2458245,1023.220994,1141.594384,1076.733147,1049.434862,1057.35768,777.9320174,513.5448767,296.1631277,519.4412611,663.4541143,763.4635569,574.580272,162.8728221,,255.7070045,505.3683689,10754.96931,11260.33768
United Arab Emirates,21.32553332,64.39353513,68.89827552,76.82065204,61.4145658,52.21008907,53.84129704,114.6180836,85.36657755,56.51323844,53.39228908,43.81772391,30.06680375,10.14986398,1.769793387,,10.03830043,32.27930226,794.5983216,826.8776239
United Kingdom,42.17506944,64.7743142,91.33357349,142.7749756,234.8581298,349.2747713,487.4038062,697.3275248,1162.280853,2054.303285,3402.040598,6546.379794,10595.46371,11182.27455,5992.643275,,124.2501246,185.4042188,43045.30823,43230.71245
United Republic of Tanzania,455.0079121,443.0263999,477.0650538,588.5191891,716.1443902,947.0722588,1120.448816,1533.489312,1771.174486,2260.119653,2681.110621,2579.144443,1564.701497,777.4405931,345.9960635,,26761.40291,29234.1471,18260.46069,47494.60779
United States of America,251.2281542,351.3395896,446.3563354,649.7857674,971.8996739,1655.789217,2675.211186,3802.977116,4822.10161,6420.667219,8192.540036,11619.49374,14626.87298,14373.74168,11431.96848,,618.665871,981.5155165,82291.97279,83273.48831
United States Virgin Islands,0.072488039,0.118005737,0.199385771,0.305461821,0.545256876,0.90099707,1.270628654,1.908858695,3.110782369,5.003682947,5.642380238,4.59854247,4.17653395,2.799746077,1.361197893,,0.392903141,0.551260389,32.01394861,32.565209
Uruguay,5.361469994,7.069300208,10.38706504,12.64824889,16.17356224,23.88105165,39.23533382,62.66079657,81.38974473,119.4235482,179.1869876,312.6358273,424.6967126,348.3015784,214.420847,,33.86276836,45.18564763,1857.472074,1902.657722
Uzbekistan,270.2222319,270.3521236,285.3750141,290.9598763,281.1681826,341.8183136,411.7911394,496.6855887,335.9731392,360.4947699,345.3052114,195.1735608,55.85566713,14.85649985,1.516347039,,9095.829461,10486.23381,3957.547666,14443.78148
Vanuatu,5.441072202,5.949939206,6.432682616,5.593109981,5.661172329,6.53789128,7.386682446,10.59975255,8.85833373,10.43948885,12.29222282,10.63869795,5.41913654,2.147310788,0.35219115,,42.75854522,55.45536246,103.7496844,159.2050469
Venezuela (Bolivarian Republic of),115.4230743,114.2815043,144.3957591,175.688912,208.9017784,244.2010904,311.6008868,363.3862159,437.2100203,499.0309525,603.9680006,768.6068741,665.7860153,570.7876085,505.2857524,,1025.2975,1291.714502,5728.554445,7020.268947
Viet Nam,253.0742304,331.0349644,403.1823893,461.8158175,609.7252759,894.02314,1177.529296,1858.37526,2002.38912,2346.420604,3095.872723,4425.805434,4138.539408,2078.815031,876.7278047,,3868.777808,4402.806396,24953.3305,29356.1369
Yemen,140.1043322,162.9771807,193.5545699,196.7810121,188.2374924,209.9528165,256.7894605,369.5700981,411.1803757,552.1889184,574.3296346,524.3618752,392.62022,177.3103256,64.66148849,,5315.045718,6039.044852,4414.6198,10453.66465
Zambia,201.0814663,196.8695854,224.1015055,283.3964289,309.4669182,343.832875,387.5120214,469.5295731,514.4209178,593.7236234,664.7609704,545.5054946,340.636436,143.9381446,49.53231094,,5536.08466,6334.327728,5268.308272,11602.636
Zimbabwe,282.0234022,343.7415245,455.1271488,544.430858,641.2987118,834.1156548,962.2250187,1268.292834,1190.677489,1088.342335,985.670783,877.9719338,589.2556347,265.8571172,82.0043128,,6365.312622,7178.197732,10411.03476,17589.23249
