Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 5,under 25,over 25,Total
Canada,15.01052861,22.27294976,30.80121792,46.85183395,71.36207589,118.3384304,192.6850841,292.5932991,437.1290129,696.1800061,1069.153229,1594.722109,2638.107675,2496.216732,1778.990511,,38.83694628,64.32485737,11500.41469,11564.73955
Central African Republic,94.26194059,100.463566,124.72727,187.30384,265.7480947,333.4100353,368.2983201,392.7658727,340.3157555,296.8060439,271.9230858,181.9232235,96.68526304,34.09360963,10.95589006,,4802.865476,5211.343264,3099.681811,8311.025074
Chad,167.5984653,161.6789697,182.7810159,222.224233,305.5414808,409.6250264,507.2059896,616.6041625,754.6003742,946.8105758,908.6211514,772.4098165,475.9069541,168.8533476,69.16210766,,18943.20208,20124.29429,6669.623671,26793.91796
Chile,15.56547109,21.8503299,31.26478931,44.25345507,63.97330586,100.5297527,131.4453621,187.4655082,246.9906432,380.2700899,597.9503312,862.0534843,1243.732472,1089.829779,699.4757353,,80.3217502,108.0944715,5716.650509,5824.744981
China,703.1254659,1011.631603,1090.773265,1522.545915,2392.914805,4010.357913,4942.561924,7348.974203,12293.3991,19886.32793,27372.6441,45026.05908,45545.02961,21788.27269,7959.717563,,17579.38048,19831.08151,202894.3352,222725.4167
Colombia,131.4638816,126.6840619,160.2052511,177.2254198,219.4234444,310.8654332,411.930704,559.3998852,646.8732817,852.3628989,1119.769983,1290.609779,1362.504356,1049.749866,823.035132,,1446.660782,1765.74865,9242.103377,11007.85203
Comoros,7.636755046,7.54616918,8.692281933,12.25702708,14.86560263,18.81013258,23.76860765,34.05314602,38.59162903,56.44783183,67.002617,65.93652608,43.83286645,21.95814111,9.608367143,,176.2296783,204.9573595,431.0077008,635.9650603
Congo,49.20036148,61.1225842,82.4641004,115.9266579,137.9709119,163.2716197,192.4320139,231.3478462,241.0771099,262.9373645,274.816093,234.0814542,157.3401052,62.72667754,19.80150721,,460.5515674,593.6037991,2286.516407,2880.120206
Cook Islands,0.151246064,0.188820341,0.221910804,0.245801948,0.321133967,0.451899083,0.778142093,0.768337341,1.192978044,0.9075846,1.928627037,1.890362168,1.939938229,1.27928689,0.42048299,,0.13109861,0.365447584,12.6865516,13.05199918
Costa Rica,7.738126686,10.67372784,13.16995467,19.05395977,25.33961508,35.37393742,45.58063415,58.18451997,56.27276946,66.88124738,91.42313516,110.7978158,126.0559482,107.67617,103.6450131,,41.15274032,53.68869872,877.8665747,931.5552734
Cote d'Ivoire,295.2739917,328.5253717,380.0798297,463.8706801,574.5344812,669.4102113,814.2122158,1015.23641,1146.182247,1296.722362,1269.695004,1135.032902,666.8634596,294.802796,105.2793976,,12569.87801,13749.79079,10455.72136,24205.51215
Croatia,1.239680441,1.889623242,2.966958969,4.619582126,7.254922524,12.24139638,21.24973195,33.50685042,53.72242487,64.55115764,102.6168247,161.6703989,175.0568133,95.61928985,27.02877374,,3.623988303,6.261012332,765.2344291,771.4954414
Cuba,13.93809809,22.01426215,25.89551019,45.37772217,101.334118,171.6843148,262.3471529,342.4452696,518.5548569,870.3208764,1292.628002,1470.638255,1552.000452,1313.917169,1083.220421,,61.40682757,85.77618952,9086.316479,9172.092669
Cyprus,0.40439915,0.556122997,0.914831727,1.74348065,1.769121588,2.791934859,3.867488419,6.102145364,9.44930011,15.57873009,27.27120888,50.57473161,62.48023356,31.46431181,7.394328572,,0.961820185,1.471976659,222.3623694,223.834346
Czechia,10.80459285,15.20496689,25.39464349,42.02029362,60.44095435,81.59646214,123.0142335,194.3572432,319.1378668,480.464901,609.8013876,694.8341837,831.8860295,579.6121698,264.7685164,,17.99842784,36.61091752,4333.338445,4369.949362
Democratic People's Republic of Korea,75.84176919,79.07412023,87.43906603,108.9674891,191.6870193,309.2172268,366.7919652,511.723436,562.8837092,959.9461384,1367.285718,1815.275215,1321.114346,736.887689,272.8987256,,819.2822034,1002.630057,8767.033633,9769.66369
Democratic Republic of the Congo,1126.530468,1188.261371,1369.015045,1789.622427,2247.352767,3032.977155,3865.101882,4803.060239,4622.221664,4695.712522,4584.121375,4201.220746,2954.369905,1364.85549,493.9048473,,21777.85152,26208.03321,42338.3279,68546.36111
Denmark,1.5332158,2.310019612,2.871869001,6.260084015,9.653756343,17.92827424,29.61125802,52.35187773,93.02004233,192.0757631,310.6263936,484.2765252,654.45048,707.7170363,534.5725502,,4.704152335,7.569677981,3099.259146,3106.828824
Djibouti,11.57061702,14.10582142,16.91588243,23.19465312,28.10765797,33.99469972,38.82002364,53.02126224,53.05657847,59.11118141,57.16054928,43.23796733,24.89854225,10.43122911,3.814073047,,353.3722915,398.5939752,471.4407385,870.0347137
Dominica,0.223028854,0.285705361,0.340653035,0.347686791,0.506892315,0.840246838,1.196648019,1.701576366,2.370310323,3.264672959,5.011132139,7.596032766,7.095348584,4.707932162,2.124562513,,2.359627625,2.897968149,37.61242903,40.51039717
Dominican Republic,40.53032165,49.92126096,51.66206077,61.22320757,76.25947523,96.32301787,104.0666286,153.9970069,170.0739837,246.1718643,243.5990681,303.3817893,392.7048827,237.1874604,111.5132385,,424.9046461,548.0633888,2338.615266,2886.678655
Ecuador,84.42346459,84.16086977,101.3079657,106.3139027,127.3113953,176.9339408,221.8201647,286.9749378,373.524966,528.9038583,725.9417738,942.6182372,1167.788403,905.8037689,263.2446053,,927.2429639,1208.83854,6097.072254,7305.910794
Egypt,430.5319862,431.0810646,523.3775363,594.0063518,848.2821746,1323.763206,1861.287526,2670.235192,2641.035804,2673.762629,2515.077152,2022.388992,1443.737783,569.0263225,184.6792701,,9058.793747,11367.16094,20732.27299,32099.43393
El Salvador,34.41181686,37.28540979,42.3171818,54.38755002,67.87174832,87.33758895,112.7263377,141.7724377,183.3142685,273.9918243,350.6521456,440.7325473,481.9348003,323.2281607,303.6235715,,185.7610327,258.2341393,2935.587389,3193.821529
Equatorial Guinea,12.59034917,12.91494007,13.41068999,15.08737085,17.56262314,21.01184402,25.16559856,32.65427968,40.81908701,39.89423251,56.20256183,48.46708915,34.28687599,16.29424872,6.918331533,,125.0822883,162.3037351,393.2801222,555.5838573
Eritrea,197.6094658,206.6594869,235.3001594,299.5235727,362.2860898,412.1657939,472.4718846,544.9485306,515.4765895,478.1762878,522.9845635,381.9398726,211.5077871,69.46315741,18.01976859,,1970.317573,2579.777649,4928.53301,7508.310659
Estonia,1.996311967,4.173909251,5.75057735,9.224773439,14.07374074,16.03471312,23.44158172,24.17016689,24.28131766,21.32761089,27.65159615,37.55111141,41.39561642,34.56518017,11.41179234,,4.183929872,6.843488105,297.0499995,303.8934876
Eswatini,26.70309029,33.59078843,43.75121871,53.49721232,56.68813525,51.06284552,51.12095998,67.81076874,65.9882831,63.09581431,62.48273316,47.32705529,26.0980308,9.979585557,3.009714715,,327.8524337,395.0596122,662.2062362,1057.265848
Ethiopia,720.0567123,667.7482362,724.026555,900.2249011,1001.981376,1250.16751,1565.22093,2243.443611,2849.78729,3879.404991,4832.766418,4443.302784,2781.648569,1220.882534,451.848997,,26899.05534,30238.59074,29532.51142,59771.10215
Fiji,6.697212464,7.313301274,9.305016812,8.277213784,9.773136965,14.74870088,20.08469331,23.68213253,22.30727074,22.47902334,24.43536526,23.02973191,16.25334895,6.679478642,1.328455274,,63.8314813,86.98528489,216.3940821,303.379367
Finland,0.953784209,1.299495494,1.936211163,3.012747445,4.431120774,8.432738356,14.55553085,25.22445833,44.02508117,77.00269948,91.8046825,149.2271015,202.28744,218.5126003,144.0995658,,1.349689158,3.137168162,986.8052574,989.9424256
France,17.83703929,26.91489316,43.31382105,63.20635714,110.5486113,174.0869804,269.5273781,442.8947824,702.3435209,1119.072807,1683.950076,3496.544294,6763.495618,8360.481275,5919.627031,,39.85546006,72.65767877,29193.84448,29266.50216
Gabon,14.93088779,16.65581575,20.53347724,27.76405814,37.15579959,49.33850338,67.34635892,87.26124388,98.94115871,84.8994202,107.5126199,104.6326087,81.38609287,38.65123253,16.51342329,,120.6903132,157.149451,853.5227009,1010.672152
Gambia,25.96932254,24.50373551,29.89639437,34.18460025,45.50557123,59.51516434,75.83755465,100.0212633,122.1845199,155.0566004,191.998313,187.1346298,108.1282225,39.88043757,13.04004213,,422.3643812,508.7097447,1212.856371,1721.566116
Georgia,8.867422105,11.02203703,13.88576711,20.1136992,27.7925411,33.90104212,54.43996616,69.21833242,86.64789738,100.082225,124.3112369,172.0337784,103.179742,82.86638447,45.24759562,,52.98973155,73.96468486,953.609667,1027.574352
Germany,32.4705925,47.10623998,67.00378482,97.96534515,163.3905431,320.7597267,509.2076993,791.7407195,1187.938028,1859.828839,3916.805762,6889.860958,7168.95568,5297.857101,2690.330257,,43.46449172,100.8979767,31041.22128,31142.11925
Ghana,402.644457,417.3994041,519.8617168,692.8967241,945.4310665,984.2888152,1280.601324,1602.419708,1925.499616,2231.104434,1887.895219,1822.682878,1016.299237,405.1892407,142.2315673,,5458.813557,6562.782408,16276.44541,22839.22782
Greece,6.445696298,9.520947264,15.45659788,24.14009847,34.67118803,51.91434472,80.68835338,114.7790098,177.4248481,329.786548,586.867717,1532.955357,2134.321709,1539.537398,651.6801725,,17.29512475,31.11793704,7290.189985,7321.307922
Greenland,0.061946802,0.104237293,0.154210022,0.193221308,0.349694597,0.871717707,1.044525824,1.265697385,1.274436504,1.682590857,2.366449507,2.512404886,2.685313729,1.464971454,0.570142469,,0.371154363,0.451925074,16.60156034,17.05348542
Grenada,0.475646153,0.647911968,0.690835859,0.890288075,1.40091261,2.070940057,2.934609594,3.456240756,5.074819534,7.414781067,9.381316086,8.144615299,6.695823281,4.918533701,3.42402409,,3.211027502,4.284036488,57.62129813,61.90533462
Guam,0.768331066,0.898046105,1.104013024,0.931781487,1.158046864,2.066317389,2.521786264,3.032113823,3.185458017,3.14526136,3.497640366,4.63217205,4.695567246,4.834160791,2.19550877,,5.821792462,7.482440787,38.66620462,46.14864541
Guatemala,225.1436594,219.2170341,238.6454109,257.197769,274.36988,326.429298,399.7184399,495.7740087,653.781744,845.0291285,1003.554293,1756.779197,1530.491096,696.4999072,115.7165209,,3299.765089,3950.149973,9038.347386,12988.49736
Guinea,191.2814157,188.4685665,190.0411228,236.4552806,309.0812071,413.7247666,522.937726,688.8528828,854.8713337,1038.641604,1047.080892,972.5966785,638.32732,348.9035147,136.1551126,,10297.49132,11248.79295,7777.419424,19026.21238
Guinea-Bissau,35.5155939,37.8135965,42.63473981,51.2340782,63.66292339,76.90886003,91.63882882,110.1560282,122.4130163,131.7388847,115.8924966,91.2934317,48.96258742,18.92617104,6.398906144,,434.5522027,540.3858155,1045.190143,1585.575958
Guyana,6.848086805,7.17770993,8.90873239,11.18828089,14.21035792,18.32459736,21.19492617,24.82111988,28.58536437,31.68587773,34.47531017,40.30109125,32.34747371,25.9700592,10.51179312,,38.37725578,51.655807,316.5507809,368.2065879
Haiti,111.6521836,136.4091901,154.6431107,174.9873716,189.7798648,222.3603129,276.4819072,353.6368107,430.1999241,483.105731,536.0857035,557.7617979,404.2234902,184.9282666,59.8540037,,4210.382246,4642.642289,4276.109669,8918.751958
Honduras,17.10373766,17.26035887,24.1787645,31.98960315,42.4378635,50.79402631,68.13957682,91.6308265,120.0151592,159.9994339,194.5912044,193.9743898,156.2129087,74.93391446,26.7076745,,369.101838,426.6101473,1269.969442,1696.57959
Hungary,6.606898074,8.281402064,14.06370479,26.94158764,37.96163286,46.88897069,54.53116152,93.30087274,114.4996895,148.0992829,191.4779941,249.6581949,265.5759336,194.125972,90.39222114,,21.50564983,34.33857752,1542.405519,1576.744096
Iceland,0.251722682,0.281708959,0.398023288,0.551880335,0.768829093,1.092575401,1.686813899,2.658488175,3.975755515,6.025142593,8.74707217,16.90605414,28.55211093,29.2363109,26.47238333,,0.479761891,0.941870276,127.6048714,128.5467417
India,3541.621972,3804.969395,5048.5128,5772.044184,7311.143019,12315.45452,17061.30009,29395.00611,43742.49357,55254.84463,56169.85488,58584.76605,31641.51232,15147.52009,3402.063938,,159879.3558,177702.1001,348193.1076,525895.2077
Indonesia,367.4292919,405.6995862,582.841953,795.8993214,1054.133993,1498.688526,2090.015427,3516.635964,4496.817277,5751.084789,6229.087385,6406.723017,4722.347567,2137.77037,606.2570301,,11876.09927,13225.17378,40661.4315,53886.60528
Iran (Islamic Republic of),134.5108595,193.9816671,228.6679471,220.7723631,233.4820218,294.8009198,399.5215209,604.2357367,666.2274435,867.5543094,1260.671603,1757.702388,1924.130239,1136.784367,423.0882309,,754.6598382,1171.138813,10346.13162,11517.27043
Iraq,82.90805894,85.67942404,93.79367396,116.0264028,150.0923142,153.8716744,175.0231442,228.0065479,246.9953518,304.3250888,308.5097169,295.5825342,254.5394225,151.4612069,63.43019612,,1522.906484,1920.945833,2710.244758,4631.190591
Ireland,1.682836531,2.381711046,3.797525186,5.974627908,8.87650805,13.26632043,21.90144392,33.57533703,55.48356115,115.7413005,188.9201508,363.4709403,520.6147271,462.3867633,334.354384,,4.058663743,7.407805454,2132.428137,2139.835943
Israel,4.810059092,5.511941208,6.831997911,9.561996037,12.92027065,18.0973744,30.81551756,50.26819349,93.54425137,165.0525117,201.2427711,389.1621005,483.9358234,403.4929318,267.0878169,,17.7954288,31.77321315,2142.335557,2174.10877
Italy,11.72475064,15.31364966,21.89803602,36.95803861,58.53089111,93.45088617,139.8586415,204.3844288,335.941488,613.6113222,1155.511275,2312.027497,3491.543446,3406.439341,1935.821891,,26.66638554,48.6449392,13833.01558,13881.66052
Jamaica,6.471032622,7.789192838,8.118033827,9.069739647,11.64932916,15.1392943,24.67324755,26.27260896,32.46946298,51.5616591,62.19652073,82.59596066,94.38014005,82.97246932,88.37875358,,27.96898238,40.44851257,603.7374453,644.1859579
Japan,35.42036875,52.71375132,83.37688974,141.9751042,267.1435207,442.4910058,730.0800038,1457.001508,3112.370325,6839.65421,12821.39016,21957.22611,32716.125,30819.70989,23528.45105,,126.4749304,217.0833788,135005.1289,135222.2123
Jordan,21.96048772,24.08963002,29.98468382,35.73807863,36.45280765,43.55845061,54.87085326,63.07173998,74.3637153,107.2028082,146.7772031,137.1430757,97.28939278,50.48057252,22.89115907,,430.9428446,505.0482947,945.8746585,1450.922953
Kazakhstan,85.05834447,150.7249714,217.1614002,261.5598082,299.3510384,356.0706113,460.7487539,474.8994291,467.3849071,340.6608684,399.6282772,493.1227275,220.9227832,130.4991578,22.5375412,,773.7428012,907.2923509,4380.330619,5287.62297
Kenya,440.999943,457.7211944,537.7549715,678.3156943,834.3177161,1024.39215,1277.37617,1678.216966,1879.762419,2250.674776,2396.939272,2051.332235,1414.937584,659.1357109,270.3501009,,8182.413549,9683.13167,17852.2269,27535.35857
Kiribati,2.246017612,2.199262168,2.535762985,1.974937964,1.962311164,2.606683183,3.381150414,4.161510179,3.020958739,2.84355489,3.563482154,2.79499006,1.353070031,0.500352308,0.069306778,,10.23948496,14.77966045,35.21335063,49.99301107
Kuwait,8.114054109,12.67643088,16.66179912,18.0721597,16.26316522,26.03285904,27.40474164,35.12874855,42.1058292,82.98326774,87.56813907,121.0173057,168.2817007,110.2656742,52.68341891,,41.32143972,62.20388729,825.2592938,887.4631811
Kyrgyzstan,16.71033882,19.61220877,24.78805587,25.49808791,26.80332006,27.39003797,33.60737724,30.94183966,31.96450191,18.94793119,23.14885564,38.53135875,38.92874518,39.69910795,9.421655987,,488.4803398,558.3378868,405.9934229,964.3313097
Lao People's Democratic Republic,46.36953866,54.17507495,59.55565754,65.5538365,77.57440365,103.4230177,138.0295216,191.6014276,228.2162536,280.1084116,342.5817779,362.8218763,278.3041509,138.8292422,52.98958439,,2081.487468,2250.029843,2420.133775,4670.163618
Latvia,4.232039411,8.486896233,12.59619339,20.51610984,28.39243011,31.99220205,39.99456286,41.3896325,36.37721008,31.93879076,43.49898913,51.56566226,52.65084943,45.00687102,20.0468365,,7.140721658,11.05065398,468.6852756,479.7359295
Lebanon,10.23281861,11.6871649,11.3121099,11.82728524,13.57965746,16.98694235,27.28076628,53.98739298,89.06885829,147.8938964,211.8969687,261.8160824,242.5961064,136.4821288,43.42762485,,68.12099379,90.72141067,1290.075804,1380.797214
Lesotho,63.85356009,78.41391391,109.934854,132.1442921,138.9414266,155.7762203,170.926644,221.6418882,217.3215852,180.4181806,151.6970182,132.7677726,80.31649201,32.00772931,9.498681917,,697.5462753,845.1804171,1875.660259,2720.840676
Liberia,45.58829136,45.06624018,54.52340768,73.96654724,98.84944177,101.1824262,118.4462538,137.2451731,166.0939793,203.3809174,216.2420262,220.8620954,152.5393184,79.46944263,30.10837415,,873.3776809,1066.574665,1743.563935,2810.1386
Libya,17.11911206,25.43715496,34.38950067,42.5248186,48.17033733,46.61030276,52.25387135,75.60284157,83.19219472,101.5758896,130.0860515,134.0037509,144.0436547,94.8115738,50.1241625,,66.82698005,109.6359849,1079.945217,1189.581202
Lithuania,4.933215306,9.024653474,12.50049859,20.61078459,33.90955462,41.74996001,61.6381279,60.7945954,60.71809141,48.67430317,69.47718455,81.51732411,87.8417295,69.19447981,21.03889568,,10.65969818,17.41598218,683.6233981,701.0393803
Luxembourg,0.316991286,0.436020255,0.575283662,0.751724019,1.061012065,1.679980769,2.363729926,3.505950556,5.587999919,9.839287183,15.88276725,29.27475444,43.71891926,40.25576719,22.33564532,,0.499490662,0.998705204,177.5858331,178.5845383
Madagascar,386.6732722,358.1683158,413.9453832,529.0781361,592.630927,707.0306537,846.7923556,1008.654,1027.758159,1036.237671,995.3641587,823.1040872,556.5740926,250.9725847,84.46825631,,7859.363885,9467.786388,9617.452053,19085.23844
Malawi,171.5964953,175.9604885,187.180353,238.3947012,279.5496754,305.4337162,369.5678779,548.6042095,691.6568611,824.0491365,838.3517137,695.648854,452.5414945,247.1489315,112.6287182,,5696.465124,6524.607467,6138.313226,12662.92069
Malaysia,225.1063596,369.8568615,442.654587,497.3019813,663.8310174,1015.516903,1552.736661,2388.470581,3241.957352,4495.353158,4373.459522,4168.114077,2812.130217,1813.309862,432.3830703,,276.7251226,646.3430873,28492.18221,29138.5253
Maldives,0.564218343,0.953235646,0.992650724,0.876567525,0.985354772,1.244604934,1.612032442,2.254092718,2.3584936,3.37678609,5.580868349,8.443072963,7.552122244,3.636402491,1.327841471,,5.850236124,6.777970602,41.75834431,48.53631491
Mali,96.16521443,80.81966417,89.57430788,123.3704754,175.5861139,290.9687289,357.4336148,442.1281913,520.1963682,637.7581056,521.5266278,492.5045023,309.0261906,145.8923606,52.29510673,,15793.40539,16498.78265,4335.245573,20834.02823
Malta,0.385273479,0.471778986,0.627324433,0.896584386,1.046487362,1.341301573,2.568853033,4.771426995,8.483456258,18.73990497,23.49037484,48.57178666,57.78676546,46.41111551,30.78162841,,1.067472751,1.709018912,246.3740624,248.0830813
Marshall Islands,1.201807441,1.467763092,1.72520565,1.387832317,1.361168065,1.641148552,1.877101689,2.255574988,2.052167396,1.848299555,1.492565024,1.287714258,0.764681742,0.38772101,0.079031939,,5.368101257,7.623742809,20.82978272,28.45352553
Mauritania,27.59386692,26.47542575,28.85720534,36.5940413,48.6038246,72.62592879,99.09656943,135.0583953,179.5197196,231.4040625,256.7509862,269.1255593,197.1450847,86.20765154,45.02782363,,726.2270803,844.0721366,1740.086145,2584.158282
