Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Bosnia and Herzegovina,0.257159835,0.374738387,0.595266696,1.747086891,5.289026461,12.87272961,31.07958591,60.3554082,87.68181564,112.7595094,189.6699665,199.6331699,121.6596712,34.41859974,8.249539647,,0.587523464,866.643274
Botswana,0.562885664,0.880587542,1.528402207,3.105290757,5.395363877,9.456385397,16.54995789,24.22970878,35.11222968,45.86914959,40.5379614,31.60679858,14.76809052,5.066642825,0.986535988,,0.999318835,235.6559907
Brazil,90.111823,140.6037904,224.1820004,392.8555026,770.4223533,1586.555257,2748.541711,4429.220327,6126.607787,7854.77695,9203.498235,9228.19965,7418.235756,3881.424663,2140.298206,,146.8875461,56235.53401
Brunei Darussalam,0.049510555,0.09148772,0.167224897,0.302347366,0.551572797,0.847664524,1.441919906,3.063960933,5.276657022,7.486857974,10.19800118,10.61340067,6.41461369,1.657309479,0.264768714,,0.057542059,48.42729743
Bulgaria,1.156409256,2.108313009,4.267126314,10.11100143,26.53269687,47.36614482,89.00113452,177.5944376,256.0004309,312.4401121,360.0858862,435.9930697,377.0385204,150.0665585,23.9540458,,0.961255164,2273.715887
Burkina Faso,5.02167274,7.976028263,7.48154259,10.76716958,20.61479953,45.78486207,53.87164317,86.42870957,122.1540683,155.3159513,142.843572,104.955875,65.0647019,32.96736801,8.302649382,,17.48697214,869.5506134
Burundi,3.876159835,6.194992157,7.741648202,11.56170787,19.77205295,36.67272284,74.04292175,113.5040514,130.0954636,149.1855308,132.9012661,115.004543,54.94902434,21.37904625,4.516359025,,12.90723384,881.3974901
Cabo Verde,0.216436645,0.22907972,0.251532597,0.385591793,0.684911239,1.36680557,1.583493144,2.231765295,3.23194679,3.861610788,6.261289035,8.091135493,7.272346028,3.774914675,2.068619356,,0.15259605,41.51147817
Cambodia,7.005022032,7.847295743,10.5503135,14.2317809,30.51540447,67.42629181,115.7328346,199.3807349,282.8033354,345.2872817,387.4961938,404.1711386,277.9732995,101.8272464,28.31621272,,9.866413295,2280.564386
Cameroon,11.46838926,15.50311109,14.70284339,19.01174666,32.41129345,65.60277036,78.4420697,127.528191,190.1477889,237.934527,243.0477777,174.7540808,101.9184325,39.87743876,9.340888596,,20.73158828,1361.691349
