PTB,95% UI,
1.296396249,1.005399176,1.735037655
1.296476256,1.005423173,1.73529036
1.296556262,1.005447171,1.735543061
1.296636269,1.00547117,1.735795758
1.296716276,1.00549517,1.736048452
1.296796283,1.005519171,1.736301143
1.29687012,1.005538389,1.736545569
1.296943958,1.005557609,1.736789991
1.297017795,1.00557683,1.737034407
1.297091633,1.005596052,1.737278819
1.29716547,1.005621619,1.737488764
1.297239308,1.005647187,1.737698707
1.297313146,1.005672755,1.737908648
1.297386983,1.005698324,1.738118586
1.297460821,1.005723894,1.738328522
1.297534658,1.005749464,1.738538456
1.297603543,1.005771196,1.738741751
1.297672428,1.005792929,1.738945042
1.297741313,1.005814663,1.739148331
1.297810198,1.005836398,1.739351616
1.297879082,1.00586379,1.739387221
1.297947967,1.005891183,1.739422826
1.298016852,1.005918577,1.739458433
1.298085737,1.005945971,1.73949404
1.298154622,1.005973365,1.739529649
1.298223506,1.00600076,1.739565259
1.298288236,1.006024935,1.739595301
1.298352965,1.006049111,1.739625345
1.298417694,1.006073288,1.73965539
1.298482424,1.006097465,1.739685437
1.298547153,1.00612643,1.739690434
1.298611882,1.006155395,1.739695432
1.298676612,1.00618436,1.739700431
1.298741341,1.006213326,1.739705432
1.29880607,1.006242292,1.739710433
1.2988708,1.006271258,1.739715436
1.298931838,1.006297365,1.739715496
1.298992876,1.006323473,1.739715558
1.299053914,1.006349581,1.739715622
1.299114952,1.006375689,1.739715687
1.299175991,1.00640564,1.739891359
1.299237029,1.006435591,1.74006703
1.299298067,1.006465543,1.740242699
1.299359105,1.006495494,1.740418368
1.299420144,1.006525446,1.740594035
1.299481182,1.006555398,1.740769701
1.299538826,1.006582722,1.74094082
1.29959647,1.006610046,1.741111936
1.299654115,1.00663737,1.741283051
1.299711759,1.006664694,1.741454165
1.299769403,1.006695242,1.741730429
1.299827047,1.00672579,1.742006692
1.299884692,1.006756338,1.742282952
1.299942336,1.006786886,1.74255921
1.29999998,1.006817434,1.742835466
1.300057624,1.006847983,1.74311172
1.300112584,1.006876452,1.74338437
1.300167543,1.006904922,1.743657018
1.300222502,1.006933391,1.743929663
1.300277461,1.006961861,1.744202305
1.30033242,1.006993194,1.744457422
1.300387379,1.007024526,1.744712538
1.300442339,1.007055859,1.744967652
1.300497298,1.007087192,1.745222764
1.300552257,1.007118525,1.745477874
1.300607216,1.007149858,1.745732983
1.30066023,1.007179685,1.745985478
1.300713244,1.007209512,1.746237972
1.300766258,1.007239339,1.746490463
1.300819272,1.007269166,1.746742952
1.300872286,1.007301626,1.746752171
1.3009253,1.007334085,1.746761391
1.300978314,1.007366544,1.746770612
1.301031328,1.007399003,1.746779832
1.301084341,1.007431463,1.746789054
1.301137355,1.007463922,1.746798275
1.301189121,1.007495416,1.746805822
1.301240888,1.007526909,1.74681337
1.301292654,1.007558402,1.746820918
1.30134442,1.007589896,1.746828467
1.301396186,1.007602246,1.746824977
1.301447952,1.007614596,1.746821488
1.301499718,1.007626946,1.746818
1.301551484,1.007639296,1.746814511
1.30160325,1.007651646,1.746811024
1.301655016,1.007663997,1.746807536
1.30170628,1.007675958,1.746803375
1.301757544,1.00768792,1.746799214
1.301808807,1.007699882,1.746795053
1.301860071,1.007711844,1.746790893
1.301911335,1.007739285,1.746788622
1.301962598,1.007766726,1.746786352
1.302013862,1.007794167,1.746784082
1.302065126,1.007821607,1.746781812
1.302116389,1.007849048,1.746779542
1.302167653,1.007876489,1.746777273
1.302218746,1.007903798,1.746774774
1.302269838,1.007931107,1.746772275
1.302320931,1.007958415,1.746769777
1.302372024,1.007985724,1.746767279
1.302423116,1.008020072,1.746766334
1.302474209,1.008054419,1.74676539
1.302525302,1.008088767,1.746764445
1.302576395,1.008123114,1.746763501
1.302627487,1.008157462,1.746762556
1.30267858,1.008191809,1.746761612
1.302729671,1.008226156,1.746760665
1.302780762,1.008260502,1.746759718
1.302831853,1.008294848,1.746758772
1.302882944,1.008329194,1.746757825
1.302934035,1.008363929,1.746757553
1.302985125,1.008398665,1.746757281
1.303036216,1.0084334,1.746757008
1.303087307,1.008468135,1.746756736
1.303138398,1.008502871,1.746756464
1.303189489,1.008537606,1.746756192
1.30324058,1.008572342,1.74675592
1.303291671,1.008607077,1.746755648
1.303342762,1.008641812,1.746755376
1.303393853,1.008676548,1.746755104
1.303444943,1.008711416,1.746755061
1.303496034,1.008746283,1.746755018
1.303547125,1.008781151,1.746754976
1.303598216,1.008816019,1.746754933
1.303649307,1.008850887,1.74675489
1.303700398,1.008885755,1.746754848
1.303751489,1.008920622,1.746754805
1.30380258,1.00895549,1.746754762
1.303853671,1.008990358,1.74675472
1.303904761,1.009025226,1.746754677
1.303955852,1.009060504,1.746766069
1.304006943,1.009095783,1.746777461
1.304058034,1.009131062,1.746788853
1.304109125,1.00916634,1.746800245
1.304160216,1.009201619,1.746811637
1.304211307,1.009236898,1.746823029
1.304262398,1.009272176,1.746834421
1.304313489,1.009307455,1.746845813
1.304364579,1.009342734,1.746857205
1.30441567,1.009378013,1.746868597
1.304466761,1.009413291,1.746879989
1.304517852,1.00944857,1.746891381
1.304568943,1.009483849,1.746902773
1.304620034,1.009519127,1.746914165
1.304671125,1.009554406,1.746925557
1.304722216,1.009589685,1.74693695
1.304773307,1.009624963,1.746948342
1.304824397,1.009660242,1.746959734
1.304875488,1.009695521,1.746971126
1.304926579,1.009730799,1.746982518
1.30497767,1.009766078,1.74699391
1.305028761,1.009801357,1.747005302
1.305079852,1.009836635,1.747016694
1.305130943,1.009871914,1.747028086
1.305182034,1.009907193,1.747039478
1.305233125,1.009942471,1.74705087
1.305284215,1.00997775,1.747062263
1.305335306,1.010013029,1.747073655
1.305386397,1.010048307,1.747085047
1.305437488,1.010083586,1.747096439
1.305488579,1.010118865,1.747107831
1.30553967,1.010154144,1.747119223
1.305590761,1.010189422,1.747130615
1.305641852,1.010224701,1.747142008
1.305692943,1.01025998,1.7471534
1.305744033,1.010295258,1.747164792
1.305795124,1.010330537,1.747176184
1.305846215,1.010365816,1.747187576
1.305897306,1.010401094,1.747198968
1.305948397,1.010436373,1.74721036
1.305999488,1.010471652,1.747221753
1.306050579,1.01050693,1.747233145
1.30610167,1.010542209,1.747244537
1.306152761,1.010577488,1.747255929
1.306203851,1.010612767,1.747267321
1.306254942,1.010648045,1.747278714
1.306306033,1.010683324,1.747290106
1.306357124,1.010718603,1.747301498
1.306408215,1.010753881,1.74731289
1.306459306,1.01078916,1.747324282
1.306510397,1.010824439,1.747335675
1.306561488,1.010859717,1.747347067
1.306612579,1.010894996,1.747358459
1.306663669,1.010930275,1.747369851
1.30671476,1.010965553,1.747381244
1.306765851,1.011000832,1.747392636
1.306816942,1.011036111,1.747404028
1.306868033,1.01107139,1.74741542
1.306919124,1.011106668,1.747426813
1.306970215,1.011141947,1.747438205
1.307021306,1.011177226,1.747449597
1.307072397,1.011212504,1.747460989
1.307123488,1.011247783,1.747472382
1.307174578,1.011283062,1.747483774
1.307225669,1.01131834,1.747495166
1.30727676,1.011353619,1.747506558
1.307327851,1.011388898,1.747517951
1.307378942,1.011424176,1.747529343
1.307430033,1.011459455,1.747540735
1.307481124,1.011494734,1.747552128
1.307532215,1.011530013,1.74756352
1.307583306,1.011565291,1.747574912
1.307634396,1.01160057,1.747586304
1.307685487,1.011635849,1.747597697
1.307736578,1.011671127,1.747609089
1.307787669,1.011706406,1.747620481
1.30783876,1.011741685,1.747631874
1.307889851,1.011776963,1.747643266
1.307940942,1.011812242,1.747654658
1.307992033,1.011847521,1.747666051
1.308043124,1.0118828,1.747677443
1.308094214,1.011918078,1.747688835
1.308145305,1.011953357,1.747700228
1.308196396,1.011988636,1.74771162
1.308247487,1.012023914,1.747723013
1.308298578,1.012059193,1.747734405
1.308349669,1.012094472,1.747745797
1.30840076,1.01212975,1.74775719
1.308451851,1.012165029,1.747768582
1.308502942,1.012200308,1.747779974
1.308554032,1.012235587,1.747791367
1.308605123,1.012270865,1.747802759
1.308656214,1.012306144,1.747814152
1.308707305,1.012341423,1.747825544
1.308758396,1.012376701,1.747836936
1.308809487,1.01241198,1.747848329
1.308860578,1.012447259,1.747859721
1.308911669,1.012482538,1.747871114
1.30896276,1.012517816,1.747882506
1.30901385,1.012553095,1.747893898
1.309064941,1.012588784,1.74789551
1.309116032,1.012624473,1.747897121
1.309167123,1.012660162,1.747898732
1.309218214,1.012695851,1.747900343
1.309269305,1.01273154,1.747901954
1.309320396,1.012767229,1.747903565
1.309371487,1.012802919,1.747905176
1.309422578,1.012838608,1.747906788
1.309473668,1.012874297,1.747908399
1.309524759,1.012909986,1.74791001
1.30957585,1.012945675,1.747911621
1.309626941,1.012981364,1.747913232
1.309678032,1.013017053,1.747914843
1.309729123,1.013052742,1.747916455
1.309780214,1.013088431,1.747918066
1.309831305,1.01312412,1.747919677
1.309882396,1.013159809,1.747921288
1.309933486,1.013195498,1.747922899
1.309984577,1.013231188,1.747924511
1.310035668,1.013266877,1.747926122
1.310086759,1.013302566,1.747927733
1.31013785,1.013338255,1.747929344
1.310188941,1.013373944,1.747930955
1.310240032,1.013409633,1.747932567
1.310291123,1.013445322,1.747934178
1.310342214,1.013481011,1.747935789
1.310393304,1.0135167,1.7479374
1.310444395,1.013552389,1.747939012
1.310495486,1.013588078,1.747940623
1.310546577,1.013623767,1.747942234
1.310597668,1.013659457,1.747943845
1.310648759,1.013695146,1.747945457
1.31069985,1.013730835,1.747947068
1.310750941,1.013766524,1.747948679
1.310802032,1.013802213,1.747950291
1.310853122,1.013837902,1.747951902
1.310904213,1.013873591,1.747953513
1.310955304,1.01390928,1.747955125
1.311006395,1.013944969,1.747956736
1.311057486,1.013980658,1.747958347
1.311108577,1.014016347,1.747959958
1.311159668,1.014052037,1.74796157
1.311210759,1.014087726,1.747963181
1.31126185,1.014123415,1.747964792
1.31131294,1.014159104,1.747966404
1.311364031,1.014194793,1.747968015
1.311415122,1.014230482,1.747969626
1.311466213,1.014266171,1.747971238
1.311517304,1.01430186,1.747972849
1.311568395,1.014337549,1.747974461
1.311619486,1.014373238,1.747976072
1.311670577,1.014408927,1.747977683
1.311721668,1.014444617,1.747979295
1.311772758,1.014480306,1.747980906
1.311823849,1.014515995,1.747982517
1.31187494,1.014551684,1.747984129
1.311926031,1.014587373,1.74798574
1.311977122,1.014623062,1.747987352
1.312028213,1.014658751,1.747988963
1.312079304,1.01469444,1.747990574
1.312130395,1.014730129,1.747992186
1.312181486,1.014765818,1.747993797
1.312232576,1.014801508,1.747995409
1.312283667,1.014837197,1.74799702
1.312334758,1.014872886,1.747998632
1.312385849,1.014908575,1.748000243
1.31243694,1.014944264,1.748001854
1.312488031,1.014979953,1.748003466
1.312539122,1.015015642,1.748005077
1.312590213,1.015051331,1.748006689
1.312641304,1.01508702,1.7480083
1.312692395,1.015122709,1.748009912
1.312743485,1.015158399,1.748011523
1.312794576,1.015194088,1.748013135
1.312845667,1.015229777,1.748014746
1.312896758,1.015265466,1.748016358
1.312947849,1.015301155,1.748017969
1.31299894,1.015336844,1.748019581
1.313050031,1.015372533,1.748021192
1.313101122,1.015408222,1.748022804
1.313152213,1.015443911,1.748024415
1.313203303,1.0154796,1.748026027
1.313254394,1.01551529,1.748027638
1.313305485,1.015550979,1.74802925
1.313356576,1.015586668,1.748030861
1.313407667,1.015622357,1.748032473
1.313458758,1.015658046,1.748034084
1.313509849,1.015693735,1.748035696
1.31356094,1.015729424,1.748037307
1.313612031,1.015765113,1.748038919
1.313663121,1.015800802,1.74804053
1.313714212,1.015836491,1.748042142
1.313765303,1.015872181,1.748043754
1.313816394,1.01590787,1.748045365
1.313867485,1.015943559,1.748046977
1.313918576,1.015979248,1.748048588
1.313969667,1.016014937,1.7480502
1.314020758,1.016050626,1.748051812
1.314071849,1.016086315,1.748053423
1.314122939,1.016122004,1.748055035
1.31417403,1.016124866,1.748056003
1.314225121,1.016127728,1.748056971
1.314276212,1.01613059,1.748057939
1.314327303,1.016133452,1.748058907
1.314378394,1.016136314,1.748059875
1.314429485,1.016139176,1.748060843
1.314480576,1.016142038,1.748061811
1.314531667,1.0161449,1.748062779
1.314582757,1.016147762,1.748063747
1.314633848,1.016150624,1.748064715
1.314684939,1.016153486,1.748065683
1.31473603,1.016156348,1.748066651
1.314787121,1.01615921,1.748067619
1.314838212,1.016162072,1.748068587
1.314889303,1.016164934,1.748069555
1.314940394,1.016167796,1.748070523
1.314991485,1.016170658,1.748071491
1.315042575,1.01617352,1.748072459
1.315093666,1.016176382,1.748073427
1.315144757,1.016179244,1.748074396
1.315195848,1.016182106,1.748075364
1.315246939,1.016184968,1.748076332
1.31529803,1.01618783,1.7480773
1.315349121,1.016190692,1.748078268
1.315400212,1.016193554,1.748079236
1.315451303,1.016196416,1.748080204
1.315502393,1.016199278,1.748081172
1.315553484,1.01620214,1.74808214
1.315604575,1.016205002,1.748083109
1.315655666,1.016207864,1.748084077
1.315706757,1.016210726,1.748085045
1.315757848,1.016213588,1.748086013
1.315808939,1.01621645,1.748086981
1.31586003,1.016219312,1.748087949
1.315911121,1.016222174,1.748088917
1.315962211,1.016225036,1.748089886
1.316013302,1.016227898,1.748090854
1.316064393,1.016230761,1.748091822
1.316115484,1.016233623,1.74809279
1.316166575,1.016236485,1.748093758
1.316217666,1.016239347,1.748094726
1.316268757,1.016242209,1.748095695
1.316319848,1.016245071,1.748096663
1.316370939,1.016247933,1.748097631
1.316422029,1.016250795,1.748098599
1.31647312,1.016253657,1.748099567
1.316524211,1.016256519,1.748100536
1.316575302,1.016259381,1.748101504
1.316626393,1.016262243,1.748102472
1.316677484,1.016265105,1.74810344
1.316728575,1.016267967,1.748104409
1.316779666,1.01627083,1.748105377
1.316830757,1.016273692,1.748106345
1.316881847,1.016276554,1.748107313
1.316932938,1.016279416,1.748108282
1.316984029,1.016282278,1.74810925
1.31703512,1.01628514,1.748110218
1.317086211,1.016288002,1.748111186
1.317137302,1.016290864,1.748112155
1.317188393,1.016293726,1.748113123
1.317239484,1.016296589,1.748114091
1.317290575,1.016299451,1.74811506
1.317341665,1.016302313,1.748116028
1.317392756,1.016305175,1.748116996
1.317443847,1.016308037,1.748117964
1.317494938,1.016310899,1.748118933
1.317546029,1.016313761,1.748119901
1.31759712,1.016316623,1.748120869
1.317648211,1.016319486,1.748121838
1.317699302,1.016322348,1.748122806
1.317750393,1.01632521,1.748123774
1.317801483,1.016328072,1.748124743
1.317852574,1.016330934,1.748125711
1.317903665,1.016333796,1.748126679
1.317954756,1.016336658,1.748127648
1.318005847,1.016339521,1.748128616
1.318056938,1.016342383,1.748129585
1.318108029,1.016345245,1.748130553
1.31815912,1.016348107,1.748131521
1.318210211,1.016350969,1.74813249
1.318261302,1.016353831,1.748133458
1.318312392,1.016356694,1.748134426
1.318363483,1.016359556,1.748135395
1.318414574,1.016362418,1.748136363
1.318465665,1.01636528,1.748137332
1.318516756,1.016368142,1.7481383
1.318567847,1.016371004,1.748139268
1.318618938,1.016373867,1.748140237
1.318670029,1.016376729,1.748141205
1.31872112,1.016379591,1.748142174
1.31877221,1.016382453,1.748143142
1.318823301,1.016385315,1.748144111
1.318874392,1.016388178,1.748145079
1.318925483,1.01639104,1.748146047
1.318976574,1.016393902,1.748147016
1.319027665,1.016396764,1.748147984
1.319078756,1.016399626,1.748148953
1.319129847,1.016402489,1.748149921
1.319180938,1.016405351,1.74815089
1.319232028,1.016408213,1.748151858
1.319283119,1.016435212,1.748266141
1.31933421,1.016462211,1.748380423
1.319385301,1.01648921,1.748494705
1.319436392,1.016516209,1.748608988
1.319487483,1.016543208,1.74872327
1.319538574,1.016570208,1.748837552
1.319589665,1.016597207,1.748951835
1.319640756,1.016624206,1.749066117
1.319691846,1.016651205,1.749180399
1.319742937,1.016678204,1.749294682
1.319794028,1.016705203,1.749408964
1.319845119,1.016732202,1.749523246
1.31989621,1.016759201,1.749637529
1.319947301,1.0167862,1.749751811
1.319998392,1.016813199,1.749866093
1.320049483,1.016840198,1.749980376
1.320100574,1.016867197,1.750094658
1.320151664,1.016894197,1.75020894
1.320202755,1.016921196,1.750323223
1.320253846,1.016948195,1.750437505
1.320304937,1.016975194,1.750551787
1.320356028,1.017002193,1.75066607
1.320407119,1.017029192,1.750780352
1.32045821,1.017056191,1.750894634
1.320509301,1.01708319,1.751008916
1.320560392,1.017110189,1.751123199
1.320611482,1.017137188,1.751237481
1.320662573,1.017164187,1.751351763
1.320713664,1.017191187,1.751466046
1.320764755,1.017218186,1.751580328
1.320815846,1.017245185,1.75169461
1.320866937,1.017272184,1.751808892
1.320918028,1.017299183,1.751923175
1.320969119,1.017326182,1.752037457
1.32102021,1.017353181,1.752151739
1.3210713,1.01738018,1.752266021
1.321122391,1.017407179,1.752380304
1.321173482,1.017434179,1.752494586
1.321224573,1.017461178,1.752608868
1.321275664,1.017488177,1.75272315
1.321326755,1.017515176,1.752837433
1.321377846,1.017542175,1.752951715
1.321428937,1.017569174,1.753065997
1.321480028,1.017596173,1.753180279
1.321531118,1.017623172,1.753294561
1.321582209,1.017650171,1.753408844
1.3216333,1.017677171,1.753523126
1.321684391,1.01770417,1.753637408
1.321735482,1.017731169,1.75375169
1.321786573,1.017758168,1.753865973
1.321837664,1.017785167,1.753980255
1.321888755,1.017812166,1.754094537
1.321939846,1.017839165,1.754208819
1.321990936,1.017866164,1.754323101
1.322042027,1.017893163,1.754437384
1.322093118,1.017920163,1.754551666
1.322144209,1.017947162,1.754665948
1.3221953,1.017974161,1.75478023
1.322246391,1.01800116,1.754894512
1.322297482,1.018028159,1.755008794
1.322348573,1.018055158,1.755123077
1.322399664,1.018082157,1.755237359
1.322450754,1.018109156,1.755351641
1.322501845,1.018136156,1.755465923
1.322552936,1.018163155,1.755580205
1.322604027,1.018190154,1.755694487
1.322655118,1.018217153,1.75580877
1.322706209,1.018244152,1.755923052
1.3227573,1.018271151,1.756037334
1.322808391,1.01829815,1.756151616
1.322859482,1.01832515,1.756265898
1.322910572,1.018352149,1.75638018
1.322961663,1.018379148,1.756494462
1.323012754,1.018406147,1.756608744
1.323063845,1.018433146,1.756723027
1.323114936,1.018460145,1.756837309
1.323166027,1.018487144,1.756951591
1.323217118,1.018514143,1.757065873
1.323268209,1.018541143,1.757180155
1.3233193,1.018568142,1.757294437
1.32337039,1.018595141,1.757408719
1.323421481,1.01862214,1.757523001
1.323472572,1.018649139,1.757637283
1.323523663,1.018676138,1.757751566
1.323574754,1.018703138,1.757865848
1.323625845,1.018730137,1.75798013
1.323676936,1.018757136,1.758094412
1.323728027,1.018784135,1.758208694
1.323779118,1.018811134,1.758322976
1.323830209,1.018838133,1.758437258
1.323881299,1.018865132,1.75855154
1.32393239,1.018892132,1.758665822
1.323983481,1.018919131,1.758780104
1.324034572,1.01894613,1.758894386
1.324085663,1.018973129,1.759008668
1.324136754,1.019000128,1.75912295
1.324187845,1.019027127,1.759237232
1.324238936,1.019054127,1.759351514
1.324290027,1.019081126,1.759465797
1.324341117,1.019108125,1.759580079
1.324392208,1.019130686,1.759617766
1.324443299,1.019153248,1.759655453
1.32449439,1.01917581,1.75969314
1.324545481,1.019198371,1.759730827
1.324596572,1.019220933,1.759768514
1.324647663,1.019243495,1.759806201
1.324698754,1.019266056,1.759843888
1.324749845,1.019288618,1.759881575
1.324800935,1.01931118,1.759919263
1.324852026,1.019333741,1.75995695
1.324903117,1.019356303,1.759994637
1.324954208,1.019378864,1.760032324
1.325005299,1.019401426,1.760070011
1.32505639,1.019423988,1.760107698
1.325107481,1.019446549,1.760145385
1.325158572,1.019469111,1.760183073
1.325209663,1.019491673,1.76022076
1.325260753,1.019514234,1.760258447
1.325311844,1.019536796,1.760296134
1.325362935,1.019559358,1.760333821
1.325414026,1.019581919,1.760371508
1.325465117,1.019604481,1.760409195
1.325516208,1.019627043,1.760446883
1.325567299,1.019649604,1.76048457
1.32561839,1.019672166,1.760522257
1.325669481,1.019694728,1.760559944
1.325720571,1.019717289,1.760597631
1.325771662,1.019739851,1.760635318
1.325822753,1.019762412,1.760673006
1.325873844,1.019784974,1.760710693
1.325924935,1.019807536,1.76074838
1.325976026,1.019830097,1.760786067
1.326027117,1.019852659,1.760823754
1.326078208,1.019875221,1.760861441
1.326129299,1.019897782,1.760899129
1.326180389,1.019920344,1.760936816
1.32623148,1.019942906,1.760974503
1.326282571,1.019965467,1.76101219
1.326333662,1.019988029,1.761049877
1.326384753,1.020010591,1.761087565
1.326435844,1.020033152,1.761125252
1.326486935,1.020055714,1.761162939
1.326538026,1.020078276,1.761200626
1.326589117,1.020100838,1.761238313
1.326640207,1.020123399,1.761276001
1.326691298,1.020145961,1.761313688
1.326742389,1.020168523,1.761351375
1.32679348,1.020191084,1.761389062
1.326844571,1.020213646,1.761426749
1.326895662,1.020236208,1.761464437
1.326946753,1.020258769,1.761502124
1.326997844,1.020281331,1.761539811
1.327048935,1.020303893,1.761577498
1.327100025,1.020326454,1.761615186
1.327151116,1.020349016,1.761652873
1.327202207,1.020371578,1.76169056
1.327253298,1.020394139,1.761728247
1.327304389,1.020416701,1.761765934
1.32735548,1.020439263,1.761803622
1.327406571,1.020461825,1.761841309
1.327457662,1.020484386,1.761878996
1.327508753,1.020506948,1.761916683
1.327559843,1.02052951,1.761954371
1.327610934,1.020552071,1.761992058
1.327662025,1.020574633,1.762029745
1.327713116,1.020597195,1.762067432
1.327764207,1.020619756,1.76210512
1.327815298,1.020642318,1.762142807
1.327866389,1.02066488,1.762180494
1.32791748,1.020687442,1.762218181
1.327968571,1.020710003,1.762255869
1.328019661,1.020732565,1.762293556
1.328070752,1.020755127,1.762331243
1.328121843,1.020777688,1.76236893
1.328172934,1.02080025,1.762406618
1.328224025,1.020822812,1.762444305
1.328275116,1.020845374,1.762481992
1.328326207,1.020867935,1.76251968
1.328377298,1.020890497,1.762557367
1.328428389,1.020913059,1.762595054
1.328479479,1.02093562,1.762632741
1.32853057,1.020958182,1.762670429
1.328581661,1.020980744,1.762708116
1.328632752,1.021003306,1.762745803
1.328683843,1.021025867,1.76278349
1.328734934,1.021048429,1.762821178
1.328786025,1.021070991,1.762858865
1.328837116,1.021093553,1.762896552
1.328888207,1.021116114,1.76293424
1.328939297,1.021138676,1.762971927
1.328990388,1.021161238,1.763009614
1.329041479,1.021183799,1.763047302
1.32909257,1.021206361,1.763084989
1.329143661,1.021228923,1.763122676
1.329194752,1.021251485,1.763160364
1.329245843,1.021274046,1.763198051
1.329296934,1.021296608,1.763235738
1.329348025,1.02131917,1.763273425
1.329399116,1.021341732,1.763311113
1.329450206,1.021364293,1.7633488
1.329501297,1.021387422,1.763349354
1.329552388,1.021410552,1.763349909
1.329603479,1.021433681,1.763350463
1.32965457,1.02145681,1.763351017
1.329705661,1.021479939,1.763351571
1.329756752,1.021503068,1.763352126
1.329807843,1.021526197,1.76335268
1.329858934,1.021549326,1.763353234
1.329910024,1.021572455,1.763353789
1.329961115,1.021595584,1.763354343
1.330012206,1.021618713,1.763354897
1.330063297,1.021641842,1.763355452
1.330114388,1.021664971,1.763356006
1.330165479,1.0216881,1.76335656
1.33021657,1.021711229,1.763357115
1.330267661,1.021734358,1.763357669
1.330318752,1.021757487,1.763358223
1.330369842,1.021780617,1.763358778
1.330420933,1.021803746,1.763359332
1.330472024,1.021826875,1.763359886
1.330523115,1.021850004,1.763360441
1.330574206,1.021873133,1.763360995
1.330625297,1.021896262,1.763361549
1.330676388,1.021919391,1.763362104
1.330727479,1.02194252,1.763362658
1.33077857,1.021965649,1.763363213
1.33082966,1.021988778,1.763363767
1.330880751,1.022011907,1.763364321
1.330931842,1.022035036,1.763364876
1.330982933,1.022058165,1.76336543
1.331034024,1.022081295,1.763365985
1.331085115,1.022104424,1.763366539
1.331136206,1.022127553,1.763367093
1.331187297,1.022150682,1.763367648
1.331238388,1.022173811,1.763368202
1.331289478,1.02219694,1.763368757
1.331340569,1.022220069,1.763369311
1.33139166,1.022243198,1.763369866
1.331442751,1.022266327,1.76337042
1.331493842,1.022289456,1.763370975
1.331544933,1.022312585,1.763371529
1.331596024,1.022335715,1.763372083
1.331647115,1.022358844,1.763372638
1.331698206,1.022381973,1.763373192
1.331749296,1.022405102,1.763373747
1.331800387,1.022428231,1.763374301
1.331851478,1.02245136,1.763374856
1.331902569,1.022474489,1.76337541
1.33195366,1.022497618,1.763375965
1.332004751,1.022520747,1.763376519
1.332055842,1.022543877,1.763377074
1.332106933,1.022567006,1.763377628
1.332158024,1.022590135,1.763378183
1.332209114,1.022613264,1.763378737
1.332260205,1.022636393,1.763379292
1.332311296,1.022659522,1.763379846
1.332362387,1.022682651,1.763380401
1.332413478,1.02270578,1.763380956
1.332464569,1.022728909,1.76338151
1.33251566,1.022752039,1.763382065
1.332566751,1.022775168,1.763382619
1.332617842,1.022798297,1.763383174
1.332668932,1.022821426,1.763383728
1.332720023,1.022844555,1.763384283
1.332771114,1.022867684,1.763384837
1.332822205,1.022890813,1.763385392
1.332873296,1.022913942,1.763385947
1.332924387,1.022937072,1.763386501
1.332975478,1.022960201,1.763387056
1.333026569,1.02298333,1.76338761
1.33307766,1.023006459,1.763388165
1.33312875,1.023029588,1.76338872
1.333179841,1.023052717,1.763389274
1.333230932,1.023075846,1.763389829
1.333282023,1.023098975,1.763390383
1.333333114,1.023122105,1.763390938
1.333384205,1.023145234,1.763391493
1.333435296,1.023168363,1.763392047
1.333486387,1.023191492,1.763392602
1.333537478,1.023214621,1.763393157
1.333588568,1.02323775,1.763393711
1.333639659,1.023260879,1.763394266
1.33369075,1.023284009,1.763394821
1.333741841,1.023307138,1.763395375
1.333792932,1.023330267,1.76339593
1.333844023,1.023353396,1.763396485
1.333895114,1.023376525,1.763397039
1.333946205,1.023399654,1.763397594
1.333997296,1.023422784,1.763398149
1.334048386,1.023445913,1.763398703
1.334099477,1.023469042,1.763399258
1.334150568,1.023492171,1.763399813
1.334201659,1.0235153,1.763400367
1.33425275,1.023538429,1.763400922
1.334303841,1.023561558,1.763401477
1.334354932,1.023584688,1.763402031
1.334406023,1.023607817,1.763402586
1.334457114,1.023630946,1.763403141
1.334508204,1.023654075,1.763403696
1.334559295,1.023677204,1.76340425
1.334610386,1.023708691,1.763421617
1.334661477,1.023740178,1.763438983
1.334712568,1.023771665,1.76345635
1.334763659,1.023803152,1.763473716
1.33481475,1.023834639,1.763491083
1.334865841,1.023866126,1.763508449
1.334916932,1.023897613,1.763525815
1.334968023,1.0239291,1.763543182
1.335019113,1.023960587,1.763560548
1.335070204,1.023992074,1.763577915
1.335121295,1.024023561,1.763595281
1.335172386,1.024055048,1.763612648
1.335223477,1.024086535,1.763630014
1.335274568,1.024118022,1.763647381
1.335325659,1.024149509,1.763664747
1.33537675,1.024180996,1.763682114
1.335427841,1.024212483,1.76369948
1.335478931,1.02424397,1.763716847
1.335530022,1.024275457,1.763734213
1.335581113,1.024306944,1.76375158
1.335632204,1.024338431,1.763768946
1.335683295,1.024369918,1.763786313
1.335734386,1.024401405,1.763803679
1.335785477,1.024432892,1.763821046
1.335836568,1.024464379,1.763838412
1.335887659,1.024495866,1.763855779
1.335938749,1.024527353,1.763873145
1.33598984,1.02455884,1.763890512
1.336040931,1.024590327,1.763907878
1.336092022,1.024621814,1.763925245
1.336143113,1.024653301,1.763942611
1.336194204,1.024684788,1.763959978
1.336245295,1.024716275,1.763977344
1.336296386,1.024747762,1.763994711
1.336347477,1.024779249,1.764012077
1.336398567,1.024810736,1.764029444
1.336449658,1.024842223,1.764046811
1.336500749,1.02487371,1.764064177
1.33655184,1.024905197,1.764081544
1.336602931,1.024936684,1.76409891
1.336654022,1.024968171,1.764116277
1.336705113,1.024999658,1.764133643
1.336756204,1.025031145,1.76415101
1.336807295,1.025062631,1.764168376
1.336858385,1.025094118,1.764185743
1.336909476,1.025125605,1.76420311
1.336960567,1.025157092,1.764220476
