Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Bosnia and Herzegovina,0,0,0,1.55398284,3.269262308,4.255168286,10.54498435,21.54913679,47.92259403,101.8451442,204.4738184,392.0456167,560.6119646,687.9811412,868.8130146,1488.391867,1897.32411,1522.341762,585.5079084,189.0489571,,8582.657188,8587.480433
Botswana,0,0,0,1.556657343,2.482173943,4.467694077,11.13381561,24.03809586,43.96889277,68.93051907,98.00862642,133.5606123,167.3372588,177.3457368,167.9832205,158.2505144,143.9889464,82.65311323,32.66380762,9.993630513,,1324.324484,1328.363316
Brazil,0,0,0,166.0319709,306.0616807,462.0030803,964.5068289,1826.157719,3216.198063,5799.870766,9333.624451,13201.83887,16964.22716,19349.20045,20169.25953,20784.68833,19438.69646,16235.24669,10261.13672,6167.888072,,164174.5432,164646.6368
Brunei Darussalam,0,0,0,0.510247661,0.913572537,1.991170233,3.305933321,6.065698494,11.73172057,16.80629022,18.35732358,23.51664206,24.3289496,26.74174363,27.25874536,31.20076036,28.12657826,16.86799593,4.815054333,0.97747169,,242.0920776,243.5158978
Bulgaria,0,0,0,2.412068946,8.556806355,21.35763631,51.72410367,120.0881108,243.4680663,486.3645068,766.2260546,1324.126824,2010.822636,2868.015312,3588.917183,4583.564667,6781.026237,6779.346612,3089.284436,588.1934977,,33302.52588,33313.49476
Burkina Faso,0,0,0,29.26434816,30.02013017,29.76051299,77.8463653,130.0096092,208.5642134,333.6217269,520.7460775,606.1679167,903.766669,1106.784551,1546.693428,1467.410653,1114.14729,576.210326,256.9277702,79.86605204,,8958.523162,9017.80764
Burundi,0,0,0,20.6866234,18.79576188,25.90010624,46.70022691,76.01855808,114.2557898,175.2552168,262.0745159,381.7622925,479.5609481,470.653892,484.4833878,422.9905085,382.4672114,245.89161,91.63149543,27.23502964,,3686.880789,3726.363175
Cabo Verde,0,0,0,0.321982418,0.663466867,0.997933906,2.335271432,4.175099477,5.244622695,10.68113526,16.24898327,23.43643348,27.47297365,31.76473935,39.76071972,64.15942462,99.13892394,86.30781383,43.46227495,25.97741701,,481.1637666,482.1492159
Cambodia,0,0,0,14.19244846,33.58434533,59.03576172,102.7697226,145.075055,217.1747612,390.1013534,689.2412921,933.4996873,1117.151252,1296.947593,1340.190393,1433.679786,1337.433523,948.90402,403.7320422,121.1368731,,10536.07312,10583.84991
Cameroon,0,0,0,32.28989997,47.32656023,39.44000649,96.93630133,157.7175609,247.5962806,391.4707467,600.301616,773.8548017,1105.039618,1325.391734,1503.196585,1454.231153,1200.55735,684.5109644,289.6657097,82.45432686,,9952.364755,10031.98122
Canada,0,0,0,2.32817866,7.946290052,23.73304916,54.53274949,111.6136804,234.4684465,476.7864809,1007.429999,1726.305334,2551.158298,3325.694437,3997.200947,4776.647485,6382.073068,8452.543075,7005.141935,4315.264759,,44440.59374,44450.86821
Central African Republic,0,0,0,10.3280085,8.708413214,12.77923637,27.87928815,50.0910661,101.689773,192.9971865,253.2185155,313.8562877,334.4586471,324.6203048,307.093457,230.6156438,156.9094243,68.0889386,21.41493281,5.070979811,,2400.783682,2419.820103
Chad,0,0,0,17.02539748,18.99147439,17.39221612,40.83113357,65.94710841,109.9869554,190.4241781,305.1864723,363.2890051,521.848233,658.6525714,831.023271,754.8185351,647.342728,346.8004496,158.1185513,52.00790919,,5063.669318,5099.686189
Chile,0,0,0,2.454784751,6.640363362,14.71263187,27.26650322,58.98490286,123.763623,231.4828813,446.8967056,649.573962,842.4580232,1086.708573,1308.460421,1424.107977,1583.822009,1724.413782,1157.224131,639.4115737,,11319.2877,11328.38285
China,0,0,0,822.038891,2340.421152,4615.724918,8421.826641,12423.70982,24648.02999,41380.10259,63892.62531,69580.68555,122522.9935,158614.3503,204211.8604,264429.6904,360992.9032,294376.1973,114720.8253,34755.18067,,1779586.706,1782749.166
Colombia,0,0,0,31.57500272,59.14249372,87.62246148,147.1226594,247.5812206,373.2643128,679.2865507,1231.657137,1876.972213,2714.427624,3409.206497,4228.291835,5207.340255,6141.084314,5601.156453,3999.072579,3003.890575,,38947.97669,39038.69418
Comoros,0,0,0,1.114977787,1.298611492,1.742424835,3.103862303,5.541426403,9.519074462,14.28267268,20.06006387,26.77428127,37.22394517,44.72778368,62.78897468,64.38779278,62.72810901,42.72496384,19.98616958,6.681550547,,422.2730951,424.6866844
Congo,0,0,0,5.256069355,5.68025033,10.18568641,24.02787017,44.31584618,81.08755658,137.6075851,182.1199708,235.1392036,287.1342438,334.6572577,367.7974181,351.0689058,285.9637219,166.8524323,55.89073548,13.83943281,,2577.687867,2588.624186
Cook Islands,0,0,0,0.005244877,0.025009935,0.047602698,0.137205088,0.253542797,0.540230684,0.950293351,1.434153321,2.1378547,2.108045405,2.581095341,2.369870265,3.390057877,2.902388763,2.627744527,1.315778898,0.632455157,,23.42831887,23.45857369
Costa Rica,0,0,0,1.408967298,4.148088135,7.58433811,15.24628696,25.36332545,40.86738328,74.23708126,141.8011285,206.4943917,279.6913223,336.344806,372.8944079,428.8165299,479.8845611,468.7742571,326.3796034,301.2416273,,3505.62105,3511.178106
Cote d'Ivoire,0,0,0,27.16419631,39.490791,40.57152315,106.5492816,189.2599601,297.5248224,436.724542,634.8813988,762.6691773,1009.113444,1172.296976,1265.747421,1196.849419,1037.892798,622.6072479,269.8190883,83.23927413,,9125.746374,9192.401361
Croatia,0,0,0,0.557804334,0.93792544,2.450979029,7.517857033,19.59676615,48.58627165,101.3656164,197.5315023,343.6991867,589.2344038,807.5807978,978.490115,1784.076801,2841.501296,2932.278892,1648.385754,489.9082806,,12792.20452,12793.70025
Cuba,0,0,0,1.813402436,4.847401341,12.977728,30.26125083,48.32037442,142.159053,340.9330729,695.3484908,956.9549477,1367.751372,1981.994944,2589.17494,3171.780376,3410.0098,3169.96689,2535.72033,1736.589935,,22189.94351,22196.60431
Cyprus,0,0,0,0.241784324,0.60187232,2.297990956,4.867638612,8.768092398,17.42355327,27.17667847,45.46722288,69.49661242,94.78187648,120.3466892,154.7514101,206.5737973,300.8513286,264.2597999,113.1655653,29.32665704,,1459.554913,1460.39857
Czechia,0,0,0,0.416483337,1.871182482,4.661099886,16.27142514,38.79945792,104.9036987,213.571673,393.0584458,710.1492145,1493.223278,2450.946719,3415.91605,3813.310027,5297.591122,6851.742004,4902.207609,2210.196586,,31916.54841,31918.83608
Democratic People's Republic of Korea,0,0,0,53.14592004,119.559978,166.981761,243.0230245,377.5136187,646.0777223,1303.338089,1872.709969,2349.99636,3010.05823,3185.179389,4885.118192,5441.243673,5096.94681,3366.00152,1558.76824,494.3738208,,33997.33042,34170.03632
Democratic Republic of the Congo,0,0,0,89.80134215,86.20571427,145.4887602,315.6924524,459.4938655,745.5346599,1344.910951,2058.886372,2785.742174,3529.004165,3793.669378,4149.02201,3738.628505,3313.594442,1856.395296,741.4389408,211.6559341,,29189.15791,29365.16496
Denmark,0,0,0,0.075422248,0.413375964,0.841518334,2.105332547,6.805287592,20.30108787,48.57547257,104.9900567,169.4393443,279.0429324,410.32119,679.0381167,800.8859566,1066.501452,1256.585957,1166.312315,807.3547487,,6819.10077,6819.589568
Djibouti,0,0,0,1.347944673,1.642511317,2.771407578,5.591243093,9.466614837,15.79029812,23.84040129,32.03746864,41.8340042,56.30236665,59.62725411,62.72512105,52.33443578,41.58416647,23.74563484,9.170884467,2.710391933,,439.5316931,442.522149
Dominica,0,0,0,0.020665098,0.040006116,0.076678914,0.155359492,0.2928574,0.526552063,1.142745687,2.228794297,3.566446186,5.283698203,6.63960852,8.835016814,12.30606534,14.35319138,12.34149237,7.945598743,3.975763468,,79.66986888,79.7305401
Dominican Republic,0,0,0,21.59201894,54.22505451,77.29307647,132.7578513,226.0409488,359.1807785,588.5894055,881.8303259,1012.374838,1407.612748,1482.764733,1805.582762,1627.968642,1885.360936,1923.192456,1050.194688,576.5050835,,15037.24927,15113.06634
Ecuador,0,0,0,29.5269547,50.56086855,55.07287679,90.50309057,123.430879,175.6333613,264.9359207,402.3844322,571.7548073,763.446933,876.8434825,1044.813801,1226.357739,1461.314339,1594.857049,1241.613723,324.2374612,,10217.19989,10297.28772
Egypt,0,0,0,619.9776089,827.1505766,1134.803761,1759.893987,2345.418672,3334.892874,6334.626979,11892.62348,17405.90072,23536.12847,26331.72036,22902.44643,22342.25302,17774.02551,10668.88383,3917.214625,1204.710744,,172885.5435,174332.6716
El Salvador,0,0,0,10.60359816,16.26710114,22.03276001,35.46529529,51.14329663,79.15176845,127.5825423,197.4358346,266.553014,362.2470651,459.5879647,631.6746466,764.5687945,924.5321385,985.0382733,646.4627033,621.0240622,,6174.50016,6201.370859
Equatorial Guinea,0,0,0,1.553432344,1.545214922,1.797661511,3.500699474,4.481131996,6.331824624,10.77746165,14.38834131,19.83143578,29.77021694,37.08303693,49.56974334,53.03797137,46.87386126,27.57737655,11.49608556,3.796900767,,320.3137491,323.4123963
Eritrea,0,0,0,11.14068968,12.18421117,17.92086763,31.9611013,55.34092392,90.75674436,142.30903,181.2252227,235.789523,268.0796142,249.9866597,258.9794637,238.065377,173.0326641,97.05718059,29.53483748,6.270704278,,2076.309914,2099.634815
Estonia,0,0,0,0.05543451,0.286719808,0.836376624,2.839610122,5.260201742,11.13677269,26.04236675,48.64598648,110.3388777,184.7835008,268.564311,310.0318777,584.8628171,777.4377833,974.5722497,670.0886426,216.9216722,,4192.363047,4192.705201
Eswatini,0,0,0,0.929028464,1.412688142,2.192335366,4.838675179,9.375815026,17.16411706,29.64497639,40.13141775,48.48652091,60.18294962,71.1075896,74.78073839,69.94717564,52.96094862,27.37266868,10.09034191,2.639877488,,520.9161476,523.2578642
Ethiopia,0,0,0,149.7609248,130.2455797,160.0979584,270.707132,430.2564526,654.2267714,925.6556217,1262.723566,1719.133948,2462.552288,3087.903324,4035.493704,4064.019337,3696.456523,2197.009778,829.9215418,237.6657332,,26033.82368,26313.83018
Fiji,0,0,0,1.054804451,3.943988349,6.46758207,16.09325285,32.75502816,53.22516125,99.4065288,159.5266889,190.1330831,215.0368343,187.1023107,187.6707443,156.8232584,112.0260696,79.10414629,19.94203822,6.164109603,,1521.476837,1526.475629
Finland,0,0,0,0.194175618,0.537779663,1.678292663,4.525430239,13.38685063,27.57121291,62.46141679,149.6712347,277.0053356,540.2028107,892.748278,1175.718633,1533.854905,2317.82983,3121.25785,2559.794803,1485.130263,,14162.83715,14163.5691
France,0,0,0,3.692142386,9.211782952,21.38769789,60.58156564,136.6301832,318.318735,625.0986792,1015.70454,1614.878959,2386.358401,3420.434664,3966.220964,5171.614289,9288.230838,14329.09923,14605.68289,7776.393886,,64736.63553,64749.53945
Gabon,0,0,0,1.930321074,2.066431474,2.957849203,6.487070417,10.82414716,19.27531442,35.64365518,55.12945505,79.15211961,103.1927991,109.5989465,124.1894329,131.3281541,131.0271044,86.97355492,35.01313103,11.10126172,,941.8939957,945.8907482
Gambia,0,0,0,2.458326662,3.519462997,3.141882052,7.596597286,13.84849422,23.26654446,37.20486483,58.47358455,72.31218589,106.0885186,134.1810607,159.0907182,200.3043982,171.0454852,102.7499093,38.90385769,11.3727379,,1139.580839,1145.558629
Georgia,0,0,0,3.032467484,5.178304861,11.98205127,34.06966003,64.53174342,118.7880055,209.7910498,388.1985451,627.9444781,851.5283271,1095.711325,1070.261931,2556.003074,2808.76164,2006.145091,1319.728836,724.3156797,,13887.76144,13895.97221
Germany,0,0,0,8.278327909,19.7126203,41.3774286,95.05037956,217.1436584,469.0001049,1247.53452,2783.969285,4408.637158,6259.671868,8561.973876,11630.58728,24171.86068,35320.92271,38836.60558,27348.89515,15257.52425,,176650.7539,176678.7449
Ghana,0,0,0,36.50727811,53.64764412,48.94044825,129.4577792,208.5880375,374.6335471,622.2471486,856.7577022,1064.910486,1520.009897,1936.36585,2191.157631,2182.514346,1939.196043,1165.95767,508.7173369,170.3323621,,14919.78629,15009.94121
Greece,0,0,0,0.617235654,6.609559105,14.88110249,39.58606675,97.21538902,193.0551704,378.1556427,596.9015114,832.478397,1040.816097,1281.488687,1665.821603,2555.450724,4482.528548,5530.065161,3705.968368,1403.411613,,23817.82408,23825.05088
Greenland,0,0,0,0.003374301,0.010427105,0.027329024,0.073437116,0.207787543,0.543609036,1.705950976,4.38755513,5.861391842,6.780437217,6.179118853,7.262459238,6.523658212,6.487690514,5.209830717,2.140141931,0.809991153,,54.2003885,54.21418991
Grenada,0,0,0,0.032579267,0.0759659,0.12940872,0.289120293,0.536328617,1.148857178,2.665751285,4.952980744,8.459276236,10.63228662,14.28227284,17.22246613,16.12860006,9.935056914,8.373225474,6.008692617,3.271814037,,104.0361378,104.1446829
Guam,0,0,0,0.174819264,0.539339548,0.892189795,2.158299288,4.818988976,6.471871847,11.59287574,22.00861808,26.84416942,32.81659132,37.15947245,27.50806976,28.64235938,32.92605876,32.10500281,21.21355326,12.66770982,,299.8258307,300.5399895
Guatemala,0,0,0,42.22430579,64.76767783,81.58013853,112.9352732,156.478505,178.2523378,234.0384513,327.1410458,426.258354,578.0779673,730.5747411,853.6442464,1017.030407,1544.604728,1456.751892,810.8392202,142.9625902,,8651.169898,8758.161882
Guinea,0,0,0,15.43549256,18.66777569,19.14983318,47.73804854,67.89260007,112.1700199,186.4036848,296.8494897,381.3700921,583.1737587,744.0176606,832.002692,798.2032,762.6905362,559.5033336,295.9150499,87.18141786,,5774.261417,5808.364685
Guinea-Bissau,0,0,0,3.010010838,4.328566303,4.613400499,12.02892538,19.50924621,30.71217524,49.65027565,69.68379181,86.13761167,110.8690859,126.0264425,132.6373261,108.2222748,79.18994116,47.36408104,18.61014847,5.323411852,,900.5781383,907.9167155
Guyana,0,0,0,0.734025858,1.929484904,2.96813966,5.279397315,10.65346241,23.94951132,43.58542565,80.5225188,112.2996004,126.4625803,147.612137,120.7984441,113.6431593,99.37656378,65.69711123,53.67336214,15.27547887,,1021.796892,1024.460403
Haiti,0,0,0,14.08858806,22.85049259,50.91972393,99.33674375,166.0607024,293.4782172,457.9001373,721.9205202,978.5119393,1304.086131,1433.186803,1461.866072,1335.923214,1162.839573,707.0713024,296.7564768,93.47196992,,10563.32953,10600.26861
Honduras,0,0,0,7.458183494,12.03506336,16.67633869,28.70054294,47.75845848,92.13429998,171.2880572,281.5716172,437.1665004,630.4947366,825.8301121,1003.68516,1162.413295,1130.248995,775.6416472,407.0877455,138.1828571,,7148.880363,7168.373609
Hungary,0,0,0,0.915118973,3.116881437,9.920848421,27.75228728,69.94291824,164.0652576,354.1549703,634.1326813,1175.147593,2310.596643,2939.264259,3542.35586,4948.748217,6610.292357,7135.657756,4506.145635,1606.28232,,36034.4596,36038.4916
Iceland,0,0,0,0.048201381,0.144188063,0.254701096,0.445164426,1.083507128,2.086645422,3.98017811,7.336895613,12.47303584,18.05382788,24.28087108,30.62199848,38.23119359,59.06179437,88.33716219,73.68704319,55.0931337,,415.0271521,415.2195416
India,0,0,0,2009.82897,5476.555423,8211.321722,18391.43824,28755.88331,45884.6674,69913.98485,100972.7452,140734.8405,159007.9672,180279.7217,189104.3123,180368.3719,167345.271,80484.57855,33577.28276,7107.737998,,1410140.125,1417626.509
Indonesia,0,0,0,471.2589368,880.6854147,1545.609945,2818.997192,4941.973237,8610.151183,12733.38418,17692.80211,22910.75139,26127.11183,27464.46369,28128.27734,29474.03318,25108.67674,16770.12926,6710.630553,2043.438583,,233080.4304,234432.3748
Iran (Islamic Republic of),0,0,0,164.1787482,238.3464273,413.1474851,783.1598753,1110.653333,1569.98186,2686.603902,4096.198496,5999.658733,7860.418943,8428.414172,9436.80537,13290.66256,16928.27721,14430.5452,7693.916657,2540.360508,,97268.8043,97671.32948
Iraq,0,0,0,66.81133798,114.0831163,143.2864104,268.2002343,472.9238679,893.9284833,2090.776612,2826.771724,3547.161371,4662.779875,5367.329081,5544.743384,5245.790258,4316.272939,3265.214842,1841.878267,785.5822063,,41272.63956,41453.53401
Ireland,0,0,0,0.177568679,0.405965742,1.450361454,4.924575677,13.96614772,31.93350713,67.80842035,119.4943714,184.2567661,266.0405366,384.6627509,551.7816947,690.9807516,932.9848688,1053.497708,804.0260044,427.270729,,5535.079194,5535.662728
Israel,0,0,0,0.77293599,1.642076153,2.879662895,6.727443994,17.16048688,30.51007066,54.18186532,100.576361,151.2086201,242.847284,352.8325868,440.0189062,590.1882071,916.5140715,1288.329103,1010.509744,516.1195353,,5720.603949,5723.018961
Italy,0,0,0,5.077256352,12.21697338,25.95831628,67.9836043,151.2939204,361.3877732,722.9907714,1297.723948,1899.595633,2659.974854,4213.340105,5994.843219,10173.48795,16192.34035,22761.68017,19863.67486,9618.186072,,96004.46154,96021.75577
Jamaica,0,0,0,0.528406561,1.328414914,2.53701968,7.223502791,12.09444594,23.99540213,49.58348277,72.74391493,113.3737387,130.8604843,165.5432852,215.732804,239.7936885,275.2752996,271.5870809,217.0306489,227.2794201,,2024.654218,2026.51104
Japan,0,0,0,11.9353993,32.77776037,59.92372291,141.9806221,287.5448626,698.0158377,1278.447402,1817.839464,2503.791951,4042.846852,7686.539991,9499.898817,14228.92389,21208.59612,27130.80559,24891.09495,16550.8934,,132027.1435,132071.8566
Jordan,0,0,0,7.382987618,12.0286369,19.08404203,48.02594054,80.39311505,151.0799597,283.4194392,369.6622858,445.6816055,475.7484112,662.2246925,672.1190368,784.1810247,559.5129335,349.8750338,180.3184867,69.06428483,,5150.390292,5169.801916
Kazakhstan,0,0,0,5.026138017,14.6867722,38.72913209,101.2885424,212.2203564,397.9493628,702.2673349,1227.423162,1951.459887,2559.012691,3244.21435,2517.879935,5788.017071,5203.737798,4205.39985,2012.540006,421.0977528,,30583.23723,30602.95014
Kenya,0,0,0,59.82373587,58.64162947,72.26748898,135.111714,218.6271028,339.2111052,539.4318962,734.666363,1034.75986,1314.405898,1564.799331,1805.645108,1662.65039,1490.618451,1034.929001,431.2855856,145.1929121,,12523.60221,12642.06757
Kiribati,0,0,0,0.161934426,0.799949374,1.794571828,4.547838676,6.729911508,10.12720987,13.98375621,19.13064153,23.43466969,23.62364814,14.07939627,11.79486946,10.23179653,5.760305659,3.756991136,1.044759084,0.217657888,,150.2580235,151.2199073
Kuwait,0,0,0,2.780944909,8.039321689,20.26035545,60.52855202,88.30361545,128.9025511,194.024163,227.8637939,233.2701238,230.1491471,175.2594135,151.1811446,163.5623109,231.4158942,208.9065648,114.1149123,63.16699056,,2290.909533,2301.729799
Kyrgyzstan,0,0,0,3.007248252,6.883751708,15.83542441,40.01952104,70.27932487,129.6356146,226.5824523,365.0006008,687.6194152,920.7933387,1166.133874,812.4866685,1902.061873,2076.894687,2069.680976,962.6996025,236.6749741,,11682.39835,11692.28935
Lao People's Democratic Republic,0,0,0,14.16645434,27.43690259,48.11754491,76.76809934,105.3063346,163.3603689,239.7478735,356.0831417,468.3011229,570.4882491,607.2838185,635.8610193,673.754571,617.6933839,404.4240458,201.079776,69.13578946,,5237.405139,5279.008496
Latvia,0,0,0,0.104578268,0.479335009,1.681995839,5.952360266,13.36702708,35.14167352,73.74582265,156.9320281,306.3546299,455.6440272,644.6132087,781.5788814,1400.760517,1681.398839,1808.950408,1133.871846,344.9292491,,8844.922514,8845.506427
Lebanon,0,0,0,13.59458623,28.57251985,45.59562353,74.35197812,102.3606329,157.0954745,269.7286536,428.3490709,616.667325,841.2934385,1176.655349,1606.08687,1915.547656,2085.921854,1673.197709,794.4191382,230.9930662,,12018.26384,12060.43095
Lesotho,0,0,0,1.475881878,2.349078252,4.188024857,9.777337983,20.98367995,36.40487022,64.01928719,99.3763641,128.6245009,154.668143,181.1249851,164.0885985,147.1746327,128.0362369,73.87771275,29.07371352,7.628455983,,1249.046544,1252.871504
Liberia,0,0,0,4.31615646,6.232523705,5.824815959,15.80928565,28.06501847,54.97177049,78.69429411,107.2967443,119.0387547,168.8844397,205.4359378,211.9659245,261.0165145,244.3414794,160.2791423,87.86398746,29.2595729,,1778.747682,1789.296362
Libya,0,0,0,23.88398622,38.02776991,54.81014514,101.8704158,166.5675927,244.1926186,390.2744755,411.0190315,501.620641,608.2270948,699.8022749,788.6228224,931.1454143,803.0966927,725.9678769,393.1991358,234.0416879,,7054.45792,7116.369676
Lithuania,0,0,0,0.277184705,0.950359368,4.00153538,11.39870152,25.06146687,57.93207172,137.7533598,242.4015667,454.2284413,627.7596761,886.936678,1169.192631,1900.228775,2847.458423,3384.109745,2131.81465,577.2948266,,14457.57255,14458.80009
Luxembourg,0,0,0,0.051078121,0.152990516,0.295546456,0.718652802,1.521206397,2.928260263,6.552187505,10.81852222,16.10648127,21.50115346,31.4885474,43.77798374,68.3564439,101.2721147,132.2313011,91.38356216,51.03066148,,579.9826249,580.1866935
Madagascar,0,0,0,36.15773705,58.16636641,102.4473801,155.7494993,256.1281731,416.6443052,608.9629245,789.1945456,1060.971342,1204.773318,1151.551788,1125.273703,1037.169171,912.1288872,667.2134698,292.0072401,84.41846033,,9864.634208,9958.958311
Malawi,0,0,0,37.7435892,28.66779852,37.07800732,66.10725451,108.5418023,153.9530619,233.5588878,285.5405837,386.9452649,558.2881904,704.8078088,773.8644801,653.7554389,526.7448142,348.4797321,160.9998828,58.50627136,,5057.171481,5123.582869
