Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Democratic Republic of the Congo,46.23493545,11.66718126,7.196753156,28.26116744,39.46951757,36.84313784,67.19615399,74.83920846,150.284028,278.8230178,501.203835,841.7750351,1295.654679,1453.898578,1739.306353,1676.654431,1508.18456,858.7680318,395.4272386,105.7946278,,10984.65292,11117.48247
Denmark,0.135974384,0.123424125,0.16925027,0.33840762,0.418142458,0.316655697,0.57826543,1.405692807,3.89593456,12.76508568,39.89949565,94.85360768,184.3981477,304.8809796,578.9433912,737.8566924,897.9110002,714.8861081,396.6893357,163.2976263,,4132.578019,4133.763217
Djibouti,0.599791587,0.071168786,0.035270061,0.167252652,0.272527953,0.298849313,0.540839784,0.760051369,1.263339284,2.10777721,3.495088069,6.111037943,10.07603217,11.9571327,14.06549414,11.87181281,8.894416821,3.796015982,1.549663199,0.33157925,,77.11913004,78.26514108
Dominica,0.004866504,0.001189634,0.002026176,0.00843892,0.010703602,0.014074719,0.017181024,0.029581626,0.048130712,0.111356978,0.266911354,0.539068914,0.997447248,1.360003062,1.936427489,2.636981763,3.180672071,2.305307248,1.319354362,0.439623417,,15.20212199,15.22934682
Dominican Republic,2.226382546,0.582803072,0.672155551,3.090231524,5.718508046,6.573230525,7.396427756,9.582456427,14.69981781,23.26745188,42.60486742,59.28827124,111.4787271,120.9297989,178.5783427,172.6440412,202.4454376,226.4344467,110.4449908,50.12442124,,1336.492729,1348.78281
Ecuador,3.022550913,1.337246612,1.860673619,4.153720673,5.188546995,5.798861349,5.756865111,7.108238242,9.272469172,14.82057782,23.44386186,37.84186074,74.47607578,121.1151352,219.2024351,345.4830055,514.8088251,639.5653452,480.8172878,132.554394,,2632.065238,2647.627977
Egypt,52.34210303,20.92075499,17.313546,47.21048242,60.57675508,67.43578904,84.00960433,110.6430979,158.8528582,310.4532844,700.6600562,1182.911878,1884.23604,2204.319568,1988.555106,1893.999768,1425.066497,827.4097811,283.6786743,82.30119589,,13204.5332,13402.89684
El Salvador,0.161046752,0.263904731,0.410440017,1.239796932,1.562164461,1.732708045,2.219159988,2.995865586,4.113625332,6.98486394,13.06735882,23.14322699,41.37500183,64.33848194,109.7471337,161.9602156,210.6551139,233.1195684,142.6839411,135.9142074,,1154.050473,1157.687825
Equatorial Guinea,0.144387937,0.058840822,0.052645527,0.276381102,0.388584383,0.349846571,0.603054365,0.595438857,1.014871886,1.811350249,2.882370271,4.765398593,8.32589061,10.70081628,15.61978311,17.47994821,15.65974197,9.27295014,4.41537309,1.321101782,,94.81793598,95.73877575
Eritrea,5.062529681,0.629742592,0.41607335,2.537917884,3.870067574,3.48470277,5.812063113,8.242992055,13.55206772,22.68375949,35.62133297,61.09214925,84.81938951,85.32743963,96.44176579,86.29666354,58.81824957,22.85878126,7.129121707,1.187973081,,593.3684514,605.8847825
Estonia,0.010042868,0.003376831,0.012334554,0.03522311,0.056010856,0.081826173,0.129880792,0.180856363,0.522692593,1.430596685,2.98752196,7.475374518,14.4648367,27.15225647,28.26195162,48.99542576,49.19109416,48.18274854,22.80345911,5.516100764,,257.3766222,257.4936104
Eswatini,0.303382743,0.139650892,0.102836133,0.307598815,0.501389522,0.656120808,0.946863805,1.628085475,3.264726725,5.553297706,8.815597464,14.09228991,19.29874227,28.61037763,38.76133352,32.13482015,19.59047328,8.600889319,2.740215171,0.624518497,,185.3183517,186.6732098
Ethiopia,67.7154055,9.313395726,5.392941635,25.96802566,35.68889129,31.33803743,46.62852739,63.19527082,95.43705996,151.137854,242.8036633,455.4235085,790.4763786,1081.813573,1599.698391,1666.708923,1432.609461,687.0973277,295.3192743,58.3385108,,8698.025761,8842.104421
Fiji,0.15410535,0.067459202,0.062590096,0.534978652,0.858228652,0.663810857,1.301876525,1.441369824,2.064221354,3.803369067,8.363030431,10.79406728,17.48812963,21.54738185,21.84621327,21.76391881,15.8627748,10.73222923,3.521307968,0.642102708,,141.8358036,143.5131655
Finland,0.046330781,0.031273378,0.05229673,0.121564094,0.193888555,0.178883934,0.25977489,0.526167415,1.084089827,3.174392981,12.51958574,31.20372934,77.5337421,156.2046377,227.0809966,270.6820709,298.4413996,262.6345783,144.9108187,55.01130879,,1541.446177,1541.89153
France,0.614161537,0.467264102,0.6763502,1.618712095,2.065260887,2.209424314,3.552657125,7.945019527,20.65091276,53.56309857,135.8256147,294.9391838,620.9478015,988.6315449,1286.064668,1667.475956,2783.977252,3824.989772,3390.55229,1581.723677,,16663.04887,16668.49062
Gabon,0.148171872,0.045436978,0.04068819,0.257062488,0.392984719,0.367103261,0.726841414,0.910245264,2.020717799,3.985204852,7.125667189,12.6332892,20.18269649,23.05145839,29.60188455,31.80963272,31.07662766,20.40525549,9.508240582,2.741765931,,196.1466308,197.030975
Gambia,0.479850171,0.056877377,0.079982072,2.465499182,0.547008093,1.76451781,2.131929586,2.038987201,2.887255784,4.830012951,9.830487836,11.26628571,19.39232697,29.07206471,36.98982209,45.56837429,33.55827838,19.98040907,7.584371546,1.925483882,,228.8206078,232.4498247
Georgia,0.164647834,0.159093482,0.205045078,1.18114146,1.792902907,2.552196196,3.660647606,5.688489357,10.50819992,15.11326341,26.57723633,46.3998202,69.86609333,93.65590823,91.39786801,200.1038928,200.6288224,131.12215,78.72037371,39.25939334,,1015.254355,1018.757186
Germany,1.824688213,1.069905896,1.693057618,3.405355036,5.341377911,6.456587492,9.951617785,21.22397866,46.88233521,162.792646,514.5776031,1161.669004,2104.178191,3252.544649,4124.093576,7040.164607,8176.426919,7041.0252,3715.855704,1656.957863,,39034.80048,39048.13487
Ghana,6.167954425,0.752336483,0.900914537,33.07729242,7.342195291,31.00943085,38.06335701,36.46513373,64.21923866,81.76555143,174.1471289,183.5095726,339.1695165,451.8585284,552.7972073,500.9526522,370.7179997,216.217759,84.39495002,22.88980277,,3148.177829,3196.418522
Greece,0.152058833,0.082721422,0.113163857,0.572437233,0.859956896,0.949365038,1.765344318,3.535354052,7.225696907,15.01219278,34.03482394,55.34497735,111.2939197,193.5892169,345.6435807,631.9883545,1213.853254,1523.811879,978.7416206,377.6816682,,5494.471248,5496.251586
Greenland,0.004197715,0.001541076,0.00104418,0.002103743,0.003431316,0.004553229,0.007064022,0.022211051,0.055785284,0.266841848,0.958326172,1.768200762,2.740901535,3.320410312,4.725662779,4.61173741,4.245706682,2.764128334,0.929967611,0.239554499,,26.66105153,26.67336956
Grenada,0.004713591,0.002318445,0.002211507,0.011983081,0.01968826,0.019851927,0.028187442,0.044904973,0.087812307,0.201919999,0.429235019,0.82177521,1.340973327,1.853675332,2.490605792,2.437550779,1.433271328,1.085843735,0.662291335,0.342588355,,13.28048686,13.32140175
Guam,0.004348137,0.002297304,0.011438708,0.065467542,0.096740173,0.106580995,0.202193588,0.283267253,0.357724428,0.662867829,1.472148317,1.994342989,2.864555456,3.967667497,3.356931502,3.5973805,4.593138638,4.973761956,3.960589311,2.266436719,,34.65958698,34.83987884
Guatemala,4.797458219,1.132729716,1.103453657,6.843951787,9.877112767,9.644128703,12.22377268,14.4827938,15.55942694,19.03409009,29.38133349,47.73572188,84.04914182,123.6619105,181.019522,235.6408317,387.2199511,330.5598133,164.9229757,25.01656575,,1680.151979,1703.906686
Guinea,11.59466348,1.383635573,0.932607625,16.65631946,3.839507971,11.64936706,14.63781871,12.46124643,17.09380022,30.52936011,63.38933984,76.36034961,134.6000788,199.5112831,241.6010319,230.7997832,190.5860566,136.3866873,71.99643138,18.28211045,,1449.884745,1484.291479
Guinea-Bissau,0.679267135,0.11035818,0.108615556,3.051808987,0.729359042,2.458290603,3.287985937,3.014274564,4.247862681,7.210049099,13.10838535,14.72558235,21.71462028,28.61432573,32.80168321,26.20515933,16.14412158,9.520410915,3.67611507,0.934213158,,187.6630799,192.3424888
Guyana,0.068076311,0.027043689,0.027418139,0.136705703,0.252430928,0.261193623,0.315610091,0.570518557,1.095667385,1.935132568,3.82546076,5.919305932,8.393727981,10.23229419,10.12462001,10.48625446,9.364496937,6.354587281,4.286822742,1.243278345,,74.40897085,74.92064562
Haiti,30.27917324,3.849291998,1.878699627,4.636447645,6.310949405,8.51409889,10.68384636,17.1465043,28.06601542,43.43668633,78.15248827,129.0408159,215.7441609,263.007625,305.4972956,304.4641515,260.2569325,154.8390085,61.33310386,16.98824696,,1897.17098,1944.125542
Honduras,6.941139853,2.302736567,1.64850055,4.501152377,5.791245393,5.729502202,7.204753885,10.46725591,19.72410482,35.97858248,69.28239357,124.3306319,226.1248284,331.7041314,454.5978034,516.9467802,470.7799607,295.6333265,123.533223,37.12068407,,2729.157962,2750.342737
Hungary,0.468473527,0.231314352,0.499404789,0.809613732,1.39557753,2.373170617,4.391882416,12.09226801,28.47093893,76.22249007,153.7263996,309.8264962,643.476964,740.8657931,791.3557478,866.7761148,901.683875,742.8734614,370.7111845,105.1442607,,5749.991047,5753.395431
Iceland,0.007656439,0.00774668,0.009406901,0.029566816,0.047962868,0.045987997,0.055035993,0.093019716,0.179365742,0.376680526,0.925703376,1.788015958,3.256512935,5.940581373,9.39943407,12.06855147,19.16341445,20.26093502,13.51158878,8.250862947,,95.31569035,95.41803005
India,92.70803948,34.73511352,29.94791119,209.7322084,409.5871816,539.1831102,1103.657328,2172.113202,4473.799211,9485.673593,22234.40867,40947.16347,73950.28672,110961.2926,148632.8301,153576.1588,166080.6626,73898.62535,28119.08646,5517.153494,,841692.0946,842468.805
Indonesia,29.18680362,13.37929852,21.16369497,129.0875891,234.2161346,250.9572955,306.4408795,483.0632764,749.5556995,1376.091503,2555.595832,3956.948615,7209.039904,9359.479299,11320.16764,11305.79034,10243.76871,6821.436011,2433.727599,689.5697054,,69061.63231,69488.66583
Iran (Islamic Republic of),10.93177951,10.94581752,11.61184851,37.01321922,44.39353545,61.98780342,96.91812992,115.4607393,139.5420561,223.0342842,353.6431787,582.4583757,859.2706676,976.9099773,1214.409499,1817.222431,2357.048526,1940.981893,968.8511766,292.8544784,,12000.59322,12115.48942
Iraq,1.701117667,1.363642634,1.066675467,7.534297541,11.95453336,11.08423612,12.63843151,19.50308218,26.23672068,47.37645438,63.1852883,80.55856497,145.5185202,183.6534684,224.2999593,217.368019,191.4431237,144.6281847,74.92050821,30.96556943,,1473.380131,1497.000398
Ireland,0.041474808,0.046237409,0.065012468,0.110022871,0.111560736,0.133133234,0.415173928,0.751027794,1.598309943,3.856301113,12.11578106,29.83326682,67.18778035,134.8920379,228.1298221,335.4586,437.0881058,426.3844599,269.5545603,119.4876728,,2066.886033,2067.260341
Israel,0.282252948,0.358168916,0.281929032,0.554585796,0.479740368,0.58346251,0.928051771,1.763436972,4.085903125,9.030946604,20.7928313,40.24330597,75.1566802,125.2363122,166.348418,225.5782145,288.3682134,317.1673834,222.5338888,105.7798426,,1603.596891,1605.553568
Italy,0.683870483,0.771577086,1.338582511,2.380242201,3.418715364,4.154436347,6.335665763,12.32742528,26.76431357,57.26175736,129.8699112,247.2749662,480.4225594,984.6166952,1727.86352,3328.187674,5360.433852,7013.303858,5284.059794,2062.122602,,26724.99903,26733.59202
Jamaica,0.409220933,0.155079304,0.064574097,0.210558201,0.626111675,0.810459243,1.013430361,1.887665043,3.205686972,6.394834639,12.59314104,25.82481285,34.08135742,48.15470783,76.32867532,81.53484291,79.18251982,63.42891752,39.97390697,31.84748552,,506.2624435,507.7279877
