Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Bahrain,0.033772977,0.031855263,0.024156073,0.182053377,0.336460018,0.254774417,0.373560139,0.820324648,1.113255816,1.593667439,2.764348959,5.939952315,10.57144561,15.08187445,15.49984288,20.25904471,20.33393391,12.78564968,2.947084412,0.295493653,,110.634253,111.2425507
Bangladesh,7.241583057,5.150674765,6.89072082,27.50332352,36.63081209,59.08280286,89.77079387,129.0809923,236.2017217,556.9519048,1555.488489,2508.461485,4783.54767,6969.357083,9504.787757,9650.924211,10474.36498,6243.799927,2271.653764,530.5244193,,55563.998,55647.41511
Barbados,0.00281646,0.002046573,0.002313084,0.010571689,0.013792312,0.018021855,0.025720362,0.046736888,0.091624162,0.219589651,0.505664315,1.204622414,2.656397385,3.642434123,5.64265923,6.587851409,7.227990126,7.410721698,4.378954704,1.334302897,,40.99329122,41.02483134
Belarus,0.057285968,0.030188443,0.076143464,0.238739648,0.53445062,1.208969494,3.32931088,5.966728985,11.30689323,23.68194315,50.7197606,112.0096649,217.2507068,262.127663,287.5021718,304.7305963,407.0021027,318.3679257,183.6980317,51.48408296,,2240.386552,2241.32336
Belgium,0.221341222,0.176456758,0.222740346,0.646307777,0.926200854,1.119137516,1.766216869,3.544751877,9.142965816,24.37368063,66.49408636,162.3582585,323.5194563,489.0662514,729.9072952,856.6737996,1258.008264,1388.508881,923.5722069,452.7363447,,6690.791596,6692.984643
Belize,0.061231028,0.022857652,0.025611708,0.131401857,0.194920516,0.271972943,0.303833631,0.382800709,0.566643962,1.080345567,1.890546826,3.267526905,4.876767466,5.500854158,6.743538999,6.7327831,7.507028611,5.247654529,3.244996018,1.661714578,,49.279008,49.71503076
Benin,7.172625958,0.659281392,0.626192072,12.60248385,3.059219586,9.661827897,11.57127192,10.57606158,15.45953371,25.33416893,50.30958146,54.74570112,88.86199673,125.8842822,161.2177408,174.1472362,130.9222428,81.34988113,39.59350047,12.12222223,,991.7572493,1015.877052
Bermuda,0.001280421,0.000467431,0.000422696,0.001934281,0.002867841,0.003472837,0.004275296,0.009507238,0.020865329,0.056750445,0.138265678,0.310643665,0.632155636,0.920044219,1.381315823,1.907815595,2.402445481,2.230815823,1.435034642,0.751547843,,12.20495555,12.21192822
Bhutan,0.109914793,0.020235681,0.019396294,0.135066899,0.238697088,0.343463988,0.615796905,1.034328949,1.895225222,3.925162318,8.295420646,14.96560591,30.22972736,48.08167191,72.97929872,87.81348213,100.9278023,62.57510125,25.16036016,8.777396791,,467.6198446,468.1431553
Bolivia (Plurinational State of),10.97251812,2.362080192,1.786016456,3.780345027,4.562732812,4.977454449,5.407468166,7.608281462,11.92580875,19.80958777,32.92193095,52.76850326,118.8947336,190.4884616,339.7309244,450.5517606,510.4572258,409.318946,188.6700866,63.53055613,,2407.06173,2430.525422
Bosnia and Herzegovina,0.033833705,0.016557492,0.051393032,0.228027357,0.395333633,0.318449329,0.504346483,0.862959455,2.399191946,6.815842322,15.64127943,36.63410694,75.25750674,120.3638558,155.7722738,203.7254488,257.8099439,162.2799991,55.26264121,14.69555131,,1108.343397,1109.068542
Botswana,0.946572578,0.205661528,0.150142737,0.417642308,0.71460401,1.115260265,1.728235133,3.421653381,6.711336377,11.23654242,17.53397827,30.62711242,42.56911286,60.10997131,76.49877832,65.16325209,48.94983442,25.94572076,8.644763959,2.105863422,,402.3614154,404.7960386
Brazil,15.35931011,6.430104526,8.732393718,54.76295384,75.95743793,100.6581345,160.3696091,265.5412083,462.7950448,859.0224158,1741.994216,3049.044539,4998.887629,7013.213102,9363.238573,10794.63152,11427.64097,9464.590841,5560.869008,3272.828031,,68535.32484,68696.56704
Brunei Darussalam,0.009282296,0.008328545,0.012133283,0.030936583,0.038529436,0.076248644,0.147268663,0.257045222,0.437523627,0.812492261,1.206913402,2.129995213,4.457084308,7.801043732,10.79115352,13.34222349,14.19225086,8.991900623,2.41465594,0.461515974,,67.51931548,67.61852563
Bulgaria,0.086348397,0.059832059,0.113079989,0.397039286,0.741288089,1.405542062,2.889397568,5.531345965,13.01407134,34.01393173,62.14935575,109.025811,212.3864203,305.0150145,421.6612101,465.3479827,517.315871,490.3344786,195.7609606,35.25877513,,2871.110168,2872.507756
Burkina Faso,30.05377705,1.990677016,0.964439132,15.52322391,3.659197747,9.994137467,14.37170846,13.93695783,19.80287968,36.50713075,72.79972102,88.44828582,136.4629439,187.8890223,226.2163527,211.1889817,158.0604143,98.88660873,50.42439266,13.36291378,,1338.352451,1390.543766
Burundi,15.54754137,3.20416283,1.465927154,6.611939596,8.740626893,7.681893394,12.11171477,16.32416993,23.68939627,37.01479973,63.65669787,121.9400467,195.6198604,224.9894603,225.8503026,199.9691744,175.1355653,83.21490205,33.72579289,7.164405394,,1428.088182,1463.65838
Cambodia,1.601998927,0.632962276,0.743902025,4.733035768,9.658477901,10.94841285,12.88562509,17.49250208,23.94260194,45.57387691,106.3052579,187.9608292,326.6834216,423.876497,543.4952406,555.8107836,588.1303317,424.2623506,158.7718786,48.06315595,,3474.202766,3491.573143
Cameroon,7.307974613,1.134234107,1.33746747,28.92914615,7.000728349,24.51458661,31.1985338,29.20361236,42.18841858,63.04366531,123.864098,139.8033104,228.1491512,313.4829265,377.2490821,362.751691,274.9959458,166.6800742,71.92715571,16.71489075,,2265.767142,2311.476693
Canada,0.348096262,0.286592969,0.373356835,0.955317579,1.15531565,1.596016906,2.471920426,4.863062874,11.58655815,36.8003827,117.5566253,319.0709718,690.5374576,1212.92263,1986.024353,2463.787068,2798.587086,2847.129506,2009.675197,1071.81935,,15574.42819,15577.54686
Cabo Verde,0.007143796,0.001964979,0.00699488,0.221722205,0.060589228,0.268218419,0.308281835,0.340768274,0.583738964,0.941106329,2.27441333,2.809647854,5.145063244,6.704891213,7.020592878,8.955782172,13.98038545,12.92394124,6.951161708,3.288491888,,72.49648479,72.79489988
Central African Republic,6.324629461,0.779517078,0.521017918,2.558901364,3.413596497,2.857986168,5.149583546,6.803866065,16.88540249,34.29308475,56.02903229,89.6480905,120.2514693,122.7695457,124.1249604,99.3823529,66.49439418,30.59380244,11.01214789,2.452326226,,788.7480449,802.3457072
Chad,13.21950459,1.883638195,1.209520506,20.85617806,3.910109817,11.57505148,14.56290626,13.08435002,19.70590831,35.04077026,72.41352454,79.24982653,129.3765885,194.8005823,249.0321632,223.3732745,163.088799,108.3007704,39.0170785,11.66894365,,1364.290537,1405.369489
Chile,2.184622234,0.924629422,0.703497435,1.733842271,1.446034626,2.350482508,2.822766049,4.249851112,7.834953194,16.54973978,42.33813202,92.30016595,175.2324043,297.8765337,446.1427278,634.815297,811.4843305,918.4660976,637.5954018,312.9150841,,4402.973967,4409.966593
China,14.58801979,18.18597643,17.54579475,99.05840408,193.7815526,321.1446953,761.9524193,1081.777347,2442.744623,5380.486656,12641.60949,20339.88413,39779.6648,79452.46753,142524.0573,186061.5547,251666.7723,205036.6537,69979.20154,19662.13866,,1037132.11,1037475.27
Colombia,6.854549827,2.575578605,1.63095863,6.591283137,10.92723498,12.63060193,19.42087475,27.40078961,41.45509493,81.60997945,196.9070044,369.3496575,715.348905,1096.02663,1671.081521,2300.169559,2996.797582,2990.283516,2225.15244,1575.345699,,16318.97986,16347.55946
Comoros,0.206000946,0.059957801,0.033910569,0.154778021,0.264280356,0.274963998,0.430510622,0.605692978,0.985978419,1.76532185,3.008529894,5.55663753,9.382834512,12.06875361,19.15283041,19.62741956,18.88466821,9.942458814,5.020082729,1.249379104,,107.9560622,108.6749899
Congo,0.820527507,0.231344896,0.190540884,0.914890806,1.371297195,1.513332007,3.111588147,4.361080701,9.475269201,17.81768295,28.04113843,45.38362073,65.86512708,82.79126306,101.0384164,98.40558259,83.38316382,48.75893921,20.63759264,4.389403808,,614.9732008,618.5018021
Costa Rica,0.497460173,0.133048648,0.086486159,0.267796877,0.691055506,0.660258881,1.232855861,1.983046964,2.617426481,4.337742452,8.63657076,20.19837719,43.47918921,62.7852011,107.9245492,164.6647481,218.0968479,235.7322354,184.524326,145.0307004,,1201.904076,1203.579923
Cote d'Ivoire,6.961963482,0.978781362,1.006890588,23.62038344,5.536892408,19.57050773,27.25964288,25.29637713,40.25308407,59.30368394,113.0585951,124.7921225,197.2514496,264.7164858,309.7312286,294.5652324,220.0552701,139.9013138,61.0195236,15.46449122,,1912.239008,1950.34392
Croatia,0.075213797,0.043183388,0.048874136,0.193796539,0.275626128,0.376646814,0.582287859,1.090343152,2.524818584,6.565797921,15.87930425,36.77578098,80.95513008,142.5430724,187.4609627,304.7971819,432.8545073,371.1203229,165.3967978,30.47364467,,1779.396599,1780.033293
Cuba,0.256204374,0.184683983,0.185375545,0.536692581,0.973112894,1.100925905,2.159322742,4.546727904,11.02897906,31.23747229,91.65304494,207.8360078,299.2533912,475.6706349,633.0022614,742.9185067,680.1097443,525.8318987,331.1976003,192.9001188,,4230.446637,4232.582706
Cyprus,0.007312191,0.009779587,0.014743428,0.039999094,0.055378649,0.073830771,0.116142177,0.271149243,0.418073852,0.808825419,2.182484702,4.524730645,11.19729929,22.62870518,42.48459461,73.37638791,117.8471855,105.3405315,44.47435608,8.617808119,,434.362105,434.4893179
Czechia,0.135591574,0.08687515,0.173135207,0.407281744,0.934093868,1.214816199,2.009335505,3.727446794,10.90858347,27.6705592,49.51156971,118.2593885,257.4337401,462.8952669,647.6442394,659.3028215,577.4766698,496.9446976,244.1633627,90.48611678,,3649.648614,3651.385592
Democratic Republic of the Congo,37.8439063,10.28888371,6.984416197,28.94895982,41.02141901,38.47510811,71.55710579,80.8345831,160.9680946,296.4130003,525.7888857,906.2207834,1394.518516,1623.027753,1858.668474,1724.022996,1556.58571,944.0333194,439.357617,119.9013109,,11740.37326,11865.46084
Denmark,0.128729694,0.100193655,0.187322191,0.369371169,0.383906279,0.32185343,0.615448134,1.387953825,3.899417252,12.76631658,40.15346608,93.15364573,178.0161751,295.5658614,614.5175897,821.6619141,943.8051299,706.434154,392.8611787,168.8384948,,4273.998599,4275.168122
Djibouti,0.537711818,0.068954351,0.037878985,0.17715347,0.2838401,0.297882504,0.572590242,0.81276009,1.361729811,2.329336453,3.791837019,6.751375361,10.7000476,13.0056745,16.07970875,13.13099308,9.99958366,4.345900328,1.765561385,0.383603025,,85.32858381,86.43412254
Dominica,0.004835427,0.001150454,0.001882134,0.008247027,0.010642543,0.013987868,0.017348926,0.030787173,0.046522001,0.103307117,0.270242955,0.56228467,1.049468047,1.49879378,1.956963196,2.530217841,3.262144242,2.348979375,1.30039959,0.426665193,,15.41811197,15.44486956
Dominican Republic,2.084037234,0.576195833,0.632596934,2.927130791,5.499786103,6.387949037,7.340551878,9.34570168,14.38044053,22.74848373,41.69425115,60.30611021,113.0052534,122.7133509,186.4782212,178.3885997,207.1322628,221.7404446,111.4093888,47.45580948,,1350.526819,1362.246566
Ecuador,2.617629801,1.260416713,1.787063001,4.139924679,5.621818612,6.465317556,6.077943951,7.350350656,9.831640534,15.19730185,23.41030641,38.67921941,75.74666875,124.0117583,228.9175655,361.1054132,517.2414762,632.0079298,468.7222142,137.171058,,2651.936164,2667.363017
Egypt,43.24382283,20.16005611,17.68335918,45.77900777,59.36139032,65.34435579,84.30897436,118.2985437,175.6809741,323.397099,710.8692528,1204.610146,1939.364969,2317.731039,2166.741954,2038.141851,1460.514329,870.9762588,306.309919,83.49132656,,13865.78099,14052.00863
El Salvador,0.173340105,0.236955672,0.339807279,1.038336566,1.548806831,1.787321243,2.18316786,2.745018768,4.05039067,6.886240143,13.04846268,23.20871044,42.48273861,66.6481621,114.7117519,169.7639717,218.6701662,239.2834513,152.3959392,138.6461862,,1196.511679,1199.848926
Equatorial Guinea,0.120741608,0.045896217,0.044350936,0.283146212,0.407543823,0.36424281,0.648673207,0.665219837,1.115188335,1.948747345,3.120537187,5.194583051,8.422924967,12.72756814,14.61929527,18.40884655,16.83894143,10.14667064,4.791776991,1.448760534,,100.4619763,101.3636551
Eritrea,4.684950758,0.608036392,0.407315155,2.56198112,3.928393174,3.693274289,6.047913856,8.691218931,14.13674644,23.71557368,36.8135008,63.75710663,89.26522853,96.35509237,92.45506015,90.79401571,63.5734532,26.12744572,8.040312145,1.348041291,,624.8139837,637.0046603
Estonia,0.008604659,0.002718211,0.012215027,0.033924008,0.05112588,0.074188071,0.122381593,0.175761939,0.531967416,1.467793488,2.88577142,7.114149335,14.09726197,26.02176923,30.26117817,43.26192983,52.02025758,47.13079358,25.66851799,7.022455997,,257.8561776,257.9647654
Ethiopia,58.85527143,9.283864696,5.363187123,26.68682027,36.82250331,32.94085082,49.06575226,65.59707686,100.8242329,161.2366477,257.4340924,478.7610838,809.7262408,1135.706699,1654.407784,1748.112978,1530.14052,741.5973339,338.9541065,67.84358496,,9172.348984,9309.360631
Micronesia (Federated States of),0.011751014,0.012219215,0.018110151,0.213272729,0.398425239,0.413343845,0.679665215,0.631021258,0.884121002,1.649161469,2.727909043,3.854491546,5.722456883,5.150673665,4.699555571,3.726486174,3.593796005,2.489565084,1.055716433,0.227317669,,37.50528086,38.15905921
Fiji,0.150956045,0.069372091,0.064054824,0.532575149,0.845882538,0.658572787,1.260140981,1.453326735,2.132613967,3.7067942,8.056320203,10.9731777,18.48274627,22.50364949,22.57835621,23.03923745,17.07253343,10.95935664,4.093317449,0.690171374,,147.6603149,149.3231555
Finland,0.040411436,0.027650711,0.049123295,0.122849416,0.184024731,0.17478334,0.253200931,0.540547711,1.175407623,3.026028581,11.60928424,30.82333011,72.31083274,143.0926808,253.1753863,278.5546656,320.0281998,266.7516096,157.1960164,62.51670973,,1601.228683,1601.652743
France,0.540020133,0.458144783,0.726201243,1.810921835,2.171374727,2.24883457,3.618373127,8.302272096,20.61161924,54.24989704,135.2124087,282.7989775,580.5169908,945.2185989,1437.235441,1722.164753,2842.111878,4006.168914,3547.419239,1976.762187,,17564.64038,17570.34705
Gabon,0.132493314,0.04159162,0.038450502,0.256126687,0.394004745,0.373829851,0.733950615,0.928352775,2.049898268,4.048795551,7.107361796,13.14721755,20.45119795,27.58975612,28.6907535,31.91359144,31.2221518,21.30201503,10.13395967,2.948275586,,202.6411075,203.5037744
Georgia,0.142054633,0.149666223,0.233427203,1.002779272,1.75163696,2.482838788,3.758323198,5.768217317,10.33291468,14.90215929,24.00071006,44.16990085,70.94638571,97.86123906,114.5731463,147.6005482,205.1992717,124.6419816,90.9844764,39.5189207,,996.7410339,1000.020598
Germany,1.653429735,1.082311789,1.687638088,3.459623724,5.702650326,6.475119626,10.57585056,22.1530167,48.20950466,141.58833,479.6523944,1160.723972,2093.677144,3214.720723,4082.867608,6437.721415,9151.899438,7199.655474,4160.935478,1670.003605,,39880.85907,39894.44473
Ghana,4.600337431,0.623315763,0.842523137,30.82219109,6.950769858,30.29686499,37.13723667,36.581013,63.91273275,82.05431998,176.3244998,183.0732535,343.1783431,472.4908635,563.2473657,511.9135925,379.2696626,243.4146339,94.17272338,25.02918216,,3242.096287,3285.935425
Greece,0.129933702,0.068458194,0.129647939,0.630583879,0.932007053,1.005974094,1.703392515,3.491087968,7.27001961,14.78578926,33.86693019,53.75377972,109.6787369,192.9078134,367.5102453,619.1145749,1262.162802,1674.093171,1157.428663,460.2798743,,5959.052854,5960.943485
Greenland,0.003331598,0.00143649,0.000954103,0.001943323,0.003223087,0.004520103,0.007402176,0.023756657,0.05464487,0.205306612,0.923124884,1.827344785,2.958175175,3.600400626,4.398898261,5.16172719,4.203832909,2.931524892,1.119820452,0.251037736,,27.67151733,27.68240593
Grenada,0.004216366,0.002049935,0.002034257,0.011290557,0.019413887,0.019550439,0.028568215,0.044765182,0.08363376,0.196941844,0.443141949,0.845685847,1.396373612,1.937105838,2.481521537,2.778888005,1.772291696,1.05780752,0.666542716,0.332317724,,14.08513589,14.12414089
Guam,0.004207496,0.002686986,0.011232025,0.068484621,0.092165614,0.118563612,0.21872041,0.278347641,0.350142283,0.684884477,1.452916633,2.079452795,3.108810029,4.006838515,4.301670018,4.080038131,5.022241506,4.916513312,4.305220344,2.630902651,,37.55526236,37.7340391
Guatemala,4.46875865,1.101490199,1.058998032,6.276981451,9.884854607,10.24707033,12.85280428,14.95599839,16.74405605,20.22907927,30.25993226,47.85719869,86.60946709,129.0049029,188.2580534,234.0851292,449.4290332,379.7128544,185.9025491,30.31062428,,1836.458753,1859.249836
Guinea,10.26154562,1.269017293,0.919005126,16.58674844,3.860135394,11.89800728,15.43167523,13.11449441,17.16892577,30.90974768,63.43265244,75.52065252,133.8350163,200.8557888,245.6862013,226.9791432,184.8454008,132.3811012,72.4730676,20.60071431,,1445.132589,1478.029041
Guinea-Bissau,0.490482007,0.088176803,0.103259624,3.003939935,0.714417023,2.46601583,3.373643008,3.178105925,4.473294079,7.342351557,13.26832958,14.91321186,22.04976138,29.40809583,33.04676267,27.04296581,16.9157386,10.00020548,3.892176954,0.989527958,,192.3601865,196.7604619
Guyana,0.067763943,0.027797338,0.027436416,0.124841831,0.2618409,0.318609493,0.342775974,0.571866025,1.093899848,1.937231638,3.724752038,6.094475033,8.956598763,10.67523548,11.04767282,10.81964314,9.549157349,6.307885754,3.931194453,1.463288819,,76.83428663,77.34396706
Haiti,28.06867709,3.740169142,1.865925898,4.641995942,6.261509836,8.372697128,10.96752632,18.0443777,29.81906894,45.50333508,80.46542212,132.2989172,222.6026582,285.1875405,310.0387109,311.740139,266.1496362,162.1243839,66.72944718,18.55704532,,1968.600906,2013.179184
Honduras,6.399752138,2.071965689,1.54661434,4.455026345,5.900782689,5.982396193,7.645577098,10.84433725,20.90771509,38.42120155,72.15123562,128.7715289,236.1291259,340.1825866,484.7669747,529.9986439,488.0078875,309.3383675,126.7151094,38.88470126,,2838.747388,2859.12153
Hungary,0.385143477,0.182677315,0.431024639,0.764793477,1.30532208,2.34549981,4.13518293,10.97795605,31.51479998,78.77193115,159.2352775,266.336894,540.3742175,712.5843682,777.4238518,866.7246251,870.1071841,734.6279975,385.9060116,130.8041531,,5571.86995,5574.938911
Iceland,0.006860107,0.007126216,0.009194958,0.027687758,0.044349402,0.045775735,0.054460702,0.094977918,0.171674767,0.387213534,0.881231505,1.771953705,3.323118165,6.030724952,10.0162197,13.0771714,18.85100728,20.25045051,14.57237201,9.353926225,,98.88227811,98.97749655
India,84.43500844,37.42906933,34.00224544,244.7584507,462.8675018,615.1362041,1165.878945,2298.634015,4409.306818,9514.874186,22526.18228,40001.04916,75446.83657,116335.7459,155183.3403,162692.1513,176995.6339,86342.29033,36503.07269,7551.102227,,897581.2348,898444.7271
Indonesia,26.89418946,12.22653846,19.46331483,128.1865594,227.7973457,235.4969789,281.7054682,456.5519591,732.4448767,1369.276289,2568.748336,4040.359324,7535.667283,10000.6089,11675.17071,11490.22421,10543.29318,7038.378537,2642.9155,705.5162769,,71316.35784,71730.92578
Iran (Islamic Republic of),8.510299975,9.333176359,10.76402712,33.79623982,40.50885309,54.94857926,96.78773246,124.9708376,150.7284467,226.1409273,372.6414006,577.1765373,917.4934365,1081.894567,1291.708595,1778.572026,2250.005731,2115.34395,1079.576931,335.776917,,12453.76661,12556.67921
Iraq,1.451409506,0.951815336,0.853175483,7.354845068,11.13246116,10.56661533,12.75547776,18.34667307,25.94120889,49.04817502,69.080074,90.82877871,165.0112647,211.1289891,260.6651493,254.3848282,231.7982419,169.9218017,86.16859454,33.94816215,,1689.594034,1711.337741
Ireland,0.037565283,0.047223292,0.065778994,0.120468393,0.130089342,0.12873028,0.365404027,0.743848322,1.628455129,3.964561456,11.80591512,29.62382491,68.56339526,137.2360917,246.4207462,360.878374,457.183651,456.3468532,279.6587898,128.0632743,,2182.611915,2183.01304
Israel,0.267141728,0.315802122,0.269232522,0.541762505,0.541913192,0.594375844,0.935151331,1.785271373,4.27517537,9.752695982,21.45868015,39.43422541,74.71024547,131.5929824,204.3907739,228.6480992,312.1520434,326.8437932,232.9569074,128.6341448,,1718.164565,1720.100417
Italy,0.575994106,0.672932285,1.239601142,2.620569531,3.43150123,4.299829785,6.404891099,11.59287791,25.14658374,55.80235709,128.5373347,250.6731725,492.5644933,946.2763874,1861.625289,3315.598881,5729.838694,7310.276279,5534.447812,2398.021385,,28071.10627,28079.64686
Jamaica,0.387197,0.169762835,0.065443766,0.218723073,0.676123314,0.995499069,1.127352671,2.020701136,3.149584267,6.135839538,12.74137052,25.81011376,38.289332,51.16966093,80.4957627,81.11836951,77.1129082,64.99478972,44.20730589,35.39748767,,524.7660776,526.2833276
Japan,0.585476042,0.639061944,0.740261049,1.437541165,2.265632394,2.754632005,5.022861952,9.010011069,20.78130493,54.42134808,107.8714774,217.2680275,561.186088,1382.93352,2992.173766,4846.304055,7418.415676,9329.159141,6769.75399,4187.00403,,37904.05993,37909.7279
Jordan,0.347038314,0.2572488,0.227102679,1.310151395,1.817030216,1.5541724,2.613338677,3.072804752,6.070179782,12.02865419,22.46573433,33.79413268,51.0227396,71.41686409,82.77250584,103.4039786,81.81572929,47.66101926,22.18808614,9.469148668,,551.3490883,555.3076597
Kazakhstan,0.97751092,0.668014612,1.334702524,4.731650473,10.99618741,22.72924916,39.80071166,61.84392643,83.74575188,142.521859,243.8940254,496.8514165,814.467538,1173.644441,1122.922422,1353.530449,1479.540893,595.143915,336.7141718,65.16933273,,8032.520102,8051.228168
Kenya,14.68054542,2.983703195,2.160193373,15.71971059,22.56839365,21.06239675,35.05544091,50.86540149,75.99037718,129.2314636,201.1539922,362.4587299,562.0055122,684.224243,870.3858389,816.2267476,680.5467208,346.0004239,151.3203221,36.84398921,,5023.3716,5081.484146
Kiribati,0.028076629,0.018277027,0.016383715,0.175744348,0.298468787,0.288883982,0.447894878,0.514268831,0.787091387,1.0234557,1.98532201,2.876462916,4.375470345,3.931906351,3.587224579,3.928054148,2.367468979,1.058850597,0.346144819,0.061420456,,27.57991998,28.11687048
Kuwait,0.141909983,0.124812005,0.043303399,0.204139221,0.207267631,0.527019156,0.990897494,1.024520153,1.454260813,2.299248549,3.989126727,6.05451076,9.095348533,11.31418258,18.0176378,17.79238987,24.9556658,25.39827516,16.88275857,7.705986587,,147.5018286,148.2232608
Kyrgyzstan,0.17620888,0.158613886,0.268402348,1.23710865,3.623738827,7.202784807,11.27555024,13.94588815,20.00802625,28.99532677,49.25743085,87.58024824,127.8213524,165.1303419,127.0649778,184.0045233,258.8757366,203.9475258,116.0110005,27.87670799,,1428.997422,1434.461494
Lao People's Democratic Republic,1.658890113,0.938037666,0.99916014,4.54450245,7.519527001,9.182144482,11.14030658,15.57685224,21.78025745,35.21267549,62.86682334,103.3067431,183.7217113,237.3193469,273.5320404,287.9689386,266.1608388,165.6389943,66.13254286,21.02663564,,1760.566851,1776.226969
Latvia,0.010202364,0.012016878,0.02084275,0.047448982,0.072050318,0.130415101,0.363838152,0.513887136,1.083085989,2.375268965,5.946804869,13.70267645,24.66716565,34.47713753,43.11952,62.98493098,73.94562295,63.76057297,35.64793691,12.71332082,,375.4321845,375.5947458
Lebanon,0.315858125,0.233609143,0.242796385,1.304972303,1.81126199,2.593416225,3.829614985,4.515810094,5.86779141,9.892854219,15.96885189,28.13651893,43.3968446,73.61246306,109.7600381,143.7162508,167.4046758,142.2153039,71.83039993,23.10544805,,845.846282,849.75478
Lesotho,0.803503735,0.400582195,0.314565818,0.997136281,1.557424813,2.046656339,2.890682594,5.324249641,10.38844534,18.28780967,32.97298385,57.81063278,77.26858546,113.0259676,140.5610144,110.3703383,80.07204766,40.55400696,13.38513895,3.167575917,,708.1261355,712.1993484
Liberia,1.532256803,0.237954125,0.186544421,3.010814692,0.965780302,2.378708501,3.101614352,3.364463561,4.955826597,9.489904297,14.70657854,15.90196587,24.79506038,37.49353192,43.02242136,43.15240357,36.61142423,28.18251336,14.82780254,4.406694155,,286.3909132,292.3242636
