Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Bolivia (Plurinational State of),1837,73.53302391,37.25452952,35.14147801,40.27861079,39.60932693,42.15229809,54.97532912,74.53707365,96.91889907,136.8772167,187.8542486,286.0424743,391.0042528,576.7264549,721.5131962,795.5779933,705.3955245,326.8888761,106.6075859,,4543,6566
Bosnia and Herzegovina,5.240210165,0.922988769,1.047885096,1.652611569,1.465751037,1.259427463,1.566796883,1.927111965,3.174779193,5.088473918,8.164564789,16.49110702,21.91658382,28.79539812,37.58209686,73.67139502,94.50284206,66.05692393,26.75211229,8.94685784,,395.8964712,406.2259178
Botswana,301.892669,23.04390884,16.11065079,18.87424407,27.34014251,37.21486282,51.75938529,66.92484393,78.36187361,78.88483106,82.95357737,92.57871124,124.5157162,112.7879465,101.184358,99.06413149,95.7328738,57.39637683,23.78598812,7.876007251,,1111,1498
Brazil,5508,299.0038675,260.7677666,377.8842913,475.8853632,558.735139,787.1002254,1131,1430,1952,2719,3646,4645,5835,7491,9982,12318,12728,9140,5675,,80038,86960
Brunei Darussalam,4.244443264,0.617198317,0.685150531,0.729594129,0.788695226,0.987766579,1.097559343,1.359322701,1.835684783,2.231290205,2.547147544,3.599119318,4.996438885,6.801370544,9.154013724,12.36764132,12.50249525,8.698078349,2.63226017,0.543240752,,71.35342947,78.41851093
Bulgaria,73.14888318,5.915925478,4.740434355,6.584646932,7.389839702,11.07519988,16.86907603,25.25285662,38.31727307,55.78609725,73.62278658,110.9202113,155.6327261,196.5246452,218.580087,257.1039702,299.6899327,260.6750923,110.4337741,22.90435725,,1853,1951
Burkina Faso,16823,398.6893275,159.2839559,123.3852272,127.9675299,148.9578207,155.9433519,179.5746447,219.5856722,272.488343,372.7582262,471.0958348,596.1305966,708.8486047,963.9813704,992.0747792,866.5286454,470.1346639,218.7708762,84.10910216,,6721,24353
Burundi,2495,232.8120663,112.0848559,98.67055449,96.25828405,100.5698745,99.38926044,105.9559946,129.7899509,151.5241243,203.1620769,267.531916,346.859817,338.1405684,366.147259,377.2034552,334.644954,206.531663,83.50360392,30.35215283,,3141,6177
Cabo Verde,18.83976292,0.998333492,0.778880427,1.399712295,2.039201407,3.073791991,3.610249638,4.293773952,3.867699633,7.262447028,8.391290379,11.57412675,9.894457751,11.37800223,14.84894234,25.56476861,46.67891934,41.74481391,22.43451465,14.35855537,,228.9763536,253.0322441
Cambodia,3840,115.2555333,66.80187018,92.53468761,122.4780224,127.2428988,142.3642471,151.9883236,157.4224906,210.7232281,326.8666842,429.0872705,630.5627127,772.5555868,922.0261663,1107,1237,1013,447.3120869,146.4777164,,7821,12059
Cameroon,8709,380.5125814,182.2071665,163.5904607,193.396094,226.2166588,228.3983712,250.311481,292.3154382,358.7885522,473.2223833,606.3845687,752.3890993,854.5277793,1070,1109,1000,515.5109768,215.315773,70.24583153,,8023,17651
Canada,33.20321597,3.050720315,3.272540618,4.302758483,7.837290558,11.3789891,17.47693392,24.06343171,34.92371274,56.41275303,95.78579434,153.2320663,213.4094123,310.2387294,468.3075477,707.708291,1191,2008,1842,1221,,8356,8408
Central African Republic,3559,104.3633397,61.42652092,56.68460068,57.92979528,60.06623527,64.68025341,82.89443623,125.7919699,175.0992073,210.4696969,244.4023687,262.7956706,228.6377948,212.6563216,185.1797565,124.2836983,62.61763816,22.21954039,6.817313822,,2069,5908
Chad,13764,409.2550147,153.8879137,111.2232015,110.6274302,110.6500083,104.865084,119.484171,149.5973065,198.6702884,277.6853523,334.2927148,433.0377172,509.4984772,686.9680638,669.1128132,595.8978803,300.3211423,130.6178244,50.63756114,,4671,19220
Chile,62.99830566,4.489178907,3.457487935,6.137414937,6.488616176,10.893809,14.98303232,22.76596885,34.74767279,48.85033901,79.62675133,102.4456733,135.9643924,176.1449939,277.0890643,430.8633833,667.9038743,950.6014711,772.0131671,508.5594826,,4233,4317
China,19614,781.7693595,382.09784,365.092817,482.7515082,680.2270822,782.6509363,892.0911341,1396,2089,3252,3543,6560,9250,14467,22425,36603,34768,15534,5726,,157968,179595
Colombia,1092,59.70578502,49.0617564,57.68471357,73.15412528,89.60427866,90.45647655,110.9692354,121.7486806,159.1796684,214.9954512,290.9934567,368.6585563,439.6171626,569.6164965,753.5209384,918.2492087,933.8237374,661.7119633,520.111562,,6243,7575
Comoros,149.3785427,8.406321814,4.617425858,4.321716326,5.177972456,5.698692767,5.453968264,6.37361249,8.679171347,10.17144461,12.96420663,15.85609156,23.19147795,27.31328137,40.16058955,47.23684151,45.97083885,30.33613686,15.2885095,6.203404525,,300.8982678,472.8002469
Congo,395.717278,30.58234548,20.63975969,18.98142062,23.96356526,32.2916824,39.03991918,51.09176945,71.56564825,86.07453475,103.3275525,121.6019112,152.139959,156.0980598,174.3078863,193.2011426,166.0590097,112.6619232,42.89914602,13.903815,,1516,2006
Cook Islands,0.114490316,0.017742679,0.022723677,0.045848999,0.082790343,0.099223837,0.121524286,0.151381708,0.175103571,0.237377859,0.349428003,0.529018564,0.544770481,0.771021016,0.759486625,1.329775728,1.486151117,1.337764758,0.92895939,0.287017284,,9.108004228,9.391600242
Costa Rica,32.70302013,1.542332984,1.261052178,2.728716548,4.153669437,5.916362288,8.015222044,9.237376608,13.17223874,18.6066633,26.0228054,31.07962764,37.18073567,37.35808944,43.32770988,65.78234085,80.60155526,93.47892555,72.31705074,73.14289352,,615.2395969,657.6283882
Cote d'Ivoire,10162,323.2834202,148.6938397,140.3592959,172.9501016,205.6262877,217.8220217,251.5168838,286.4208308,355.053862,441.622851,551.9191691,663.1990564,761.3032843,880.0995665,900.8242496,836.3402798,457.1599274,192.4256907,68.25219715,,7070,18016
Croatia,2.977081117,0.348723597,0.330711769,0.579681191,0.509382835,0.801648108,1.335898008,1.960431059,3.052044699,4.632913108,8.209647856,15.30784865,25.75514188,35.82016405,41.44207458,74.96265775,112.729319,120.2374369,65.74628056,18.35591323,,530.3494195,535.095
Cuba,60.66215287,2.951314944,2.929296546,4.925869535,6.886083816,10.33229868,14.71642639,16.90211805,38.67574593,74.48489587,128.1430831,178.0957327,266.8570277,401.4370679,643.7570266,956.3354435,1161,1242,1064,826.0558591,,7023,7102
Cyprus,0.739444904,0.07083225,0.062658524,0.083303386,0.144307563,0.293599383,0.355893825,0.582068915,1.134549155,1.233532826,2.02591083,2.810234765,4.295341271,6.637583261,10.70867427,18.94660836,34.38496512,41.76149999,20.99444068,6.041551944,,152.2064546,153.3070012
Czechia,18.05202722,2.636233213,2.004107485,3.417663414,6.377713213,8.190734965,11.89468558,19.95624024,31.56463341,38.09042599,62.62128257,90.70888228,160.7838576,254.2129344,350.9078646,408.1671724,559.5006061,678.281606,463.5409762,193.0604382,,3331,3364
Democratic People's Republic of Korea,710.2025777,31.35077454,23.03999167,42.61705746,45.98537545,47.1782474,43.79629264,51.3393543,73.53669346,136.1150892,201.6035721,252.4650593,346.4458571,401.5626341,778.529299,1021,1198,862.5333233,462.7516976,156.4268338,,6033,6886
Democratic Republic of the Congo,17073,1183,661.3260181,563.2935401,619.4626616,704.6695812,735.5986652,818.974972,1041,1339,1855,2283,2901,2757,2966,3079,2818,1814,820.2638732,299.8298529,,26234,46334
Denmark,3.72743504,0.391557314,0.277790927,0.441983621,0.91441917,1.066250848,1.543964069,2.123311701,4.511474651,6.980377588,12.71363138,23.51509469,41.15724819,71.71892647,138.7526938,214.5267513,370.1549538,523.4034903,568.8960885,414.8583703,,2396,2402
Djibouti,284.4812477,11.43524197,5.871066775,4.618590561,5.714283612,7.526120295,8.34198232,10.03662603,13.24783913,15.74341347,19.5276218,23.06472323,32.12317869,34.10148619,37.75743967,37.29780344,29.35085166,16.31789739,6.734429072,2.402190128,,293.5736025,605.6940332
Dominica,1.598749122,0.06523273,0.099222094,0.101938627,0.124760207,0.160333932,0.198974073,0.228435051,0.250409573,0.378474999,0.566954567,0.786655933,1.118657491,1.516618536,2.354624189,3.819933399,5.601113539,5.293722783,3.620403226,1.691458922,,27.58677021,29.57667299
Dominican Republic,334.0637435,29.44614768,20.1531065,17.73358589,24.93730886,29.16387588,34.99585451,36.29118881,43.49803177,53.96940591,66.20921404,72.18744733,102.2088422,116.9432133,164.9997564,170.6699952,221.4793829,304.2339528,178.4486469,88.93829693,,1684,2111
Ecuador,731.9297521,54.52187352,46.33261342,47.96604925,56.27414433,52.70559205,55.9759577,69.88984849,71.48224446,87.80266309,121.6631564,149.1628393,199.957457,264.1046688,363.0933861,516.6771709,703.8896483,876.3642808,717.0534262,201.6426402,,4451,5388
Egypt,7723,623.48252,434.1510939,310.0466022,292.834677,301.1891763,302.9950809,339.7898004,367.321685,537.1372832,854.303835,1195,1719,1703,1636,1561,1303,816.2557111,285.570516,86.15085578,,13009,22393
El Salvador,137.8850729,11.09887119,11.03349817,14.46342109,18.16315911,21.77516721,24.79346625,30.75218729,35.58531578,47.20884124,57.86519922,74.45127511,97.30166705,122.8058325,186.8100841,240.3466537,308.0513511,355.8370022,228.0657361,229.9132785,,2062,2254
Equatorial Guinea,85.18065865,7.012364784,5.350847918,5.905951945,6.458802923,7.380640065,7.233515095,7.079904835,7.951725801,9.753392172,11.81691352,14.36200089,20.67741501,22.70621435,29.96606154,37.67871324,34.63114495,23.46718272,10.83281626,4.548751881,,250.0863923,359.9950185
Eritrea,1514,94.64869566,65.27644426,72.67991873,84.81609074,92.76389383,92.82860369,113.458992,151.4516685,186.7837262,215.2393777,253.2952444,296.6465622,267.6200535,284.0030142,287.2506776,205.7297978,107.0592195,35.20359828,8.97698247,,2598,4430
Estonia,3.804197934,0.368609469,0.373325195,0.436438976,0.807104363,1.475038966,2.953187445,3.986383306,6.079014034,9.177318627,11.49155496,17.22657759,18.62033456,18.98886335,14.33804203,24.38718205,28.09713044,32.47420766,23.94990436,6.98095354,,220.2256929,226.0153688
Eswatini,258.0642166,13.32733951,9.258362601,11.41515797,14.49068319,16.87877299,20.84240657,25.78088034,31.02288241,32.64023475,32.82716547,33.72252287,45.58655618,44.9181159,43.62196094,40.8695284,31.47207961,17.05824474,6.605062975,1.923431555,,425.7698457,732.3256056
Ethiopia,23002,935.6617779,529.36201,503.5976948,510.5923168,535.8358402,497.0996061,555.3754445,671.2897389,754.6319396,946.6564,1211,1813,2236,3078,3827,3486,2112,869.1026073,313.7462832,,22907,48389
Fiji,48.28254342,4.922466088,3.5542098,3.654303348,4.536532123,4.897260065,5.251781201,6.664675867,5.506456255,6.835761021,10.62062965,13.46039339,15.76541139,14.87368528,15.34260953,16.84400802,16.20804847,11.64908497,4.366060393,0.903992137,,149.1898577,214.1399124
Finland,1.091714965,0.217697582,0.249826834,0.327593405,0.47443637,0.677385805,0.91840141,1.337804712,1.895293545,3.129805975,6.348555633,10.9654369,18.93598123,34.29127769,48.30360022,64.65972524,107.3172997,146.4868665,148.1407603,91.26623154,,684.6744264,687.0356955
France,34.38283779,4.077747075,3.990714029,5.53615552,8.552266687,12.91705602,19.07396339,30.65148062,45.20961546,82.77386902,127.5461957,225.8182699,361.1681154,550.4883965,736.5467485,1243,2817,5235,6249,3725,,21461,21518
Gabon,90.88075087,6.449229172,5.040761204,6.419302334,7.690473994,9.225540113,10.166537,12.71470214,17.35969906,24.33955144,33.14653671,43.4592741,57.47218868,55.78025726,63.7381389,76.77553174,76.61825509,57.2865506,26.20267738,10.76528491,,575.0507251,691.5312427
Gambia,341.261948,18.57820001,11.11887803,13.88878118,16.34376028,16.83207885,16.1283457,19.06215779,22.54546176,28.45835959,39.71419043,49.80842291,66.64926927,83.779895,109.4746144,144.8264976,134.9131461,72.48864892,27.10781801,9.147611725,,840.9365181,1242
Georgia,42.60150969,4.409095009,3.111493103,4.00935941,4.370730278,6.733834741,7.980398116,9.87305679,15.09811476,20.19545786,27.78571008,42.07452047,54.17070324,64.41014744,62.22192923,141.196705,135.3155715,83.25284237,55.94022575,31.4348809,,757.6840983,816.1862858
Germany,38.18867499,6.256255644,6.54607555,10.68039053,16.93078559,23.77117709,33.08829914,48.85088657,71.28587734,140.4201735,259.2997189,417.0966669,613.2986035,914.3824319,1440,3321,5105,5705,3812,2083,,23986,24065
Ghana,4566,227.9290523,134.5890879,202.9963685,268.0285211,293.3599223,299.7143122,368.7218671,487.8226017,641.9254034,685.849994,911.7106992,1147,1319,1629,1447,1398,695.4545685,275.3665127,98.66404773,,11698,17098
Greece,14.92749474,1.966437316,1.806272756,2.59123887,3.226149402,4.383522099,7.430814416,11.95802071,18.11632992,27.38700814,40.17983502,64.02296215,97.66292486,134.8515501,241.2612001,517.0356706,1203,1684,1142,431.4117447,,5624,5649
Greenland,0.266087574,0.011493624,0.011929105,0.011251175,0.016602364,0.034952558,0.069354242,0.097264499,0.134022815,0.309389631,0.636770894,0.741453844,0.84208293,0.844581677,1.230861002,1.537703855,1.848615054,1.947486537,0.929867892,0.413568229,,11.61797566,11.9353395
Grenada,2.465945878,0.161375903,0.121808706,0.204539557,0.311657739,0.337217424,0.449858855,0.501051642,0.656622353,1.024357957,1.450776691,2.047580938,2.675394687,3.651567421,5.599061059,6.784541045,5.441623204,5.828699509,4.134754692,2.885926128,,43.46903361,46.73436139
Guam,4.512445161,0.203327849,0.230418784,0.367451951,0.452505673,0.500568827,0.596424445,0.816993827,0.706796978,0.823135512,1.527814636,1.783432771,2.089589261,2.313970648,1.764961432,2.303026681,3.179138807,3.487344205,3.353051564,1.421306912,,26.66755651,32.43370592
Guatemala,2662,144.6367417,102.4314031,112.2666233,127.2853341,142.5299127,141.2432406,155.075725,157.0528036,173.3800419,214.7673283,273.8289251,343.316651,452.7471713,599.6514164,766.3691315,1153,1078,511.5498192,77.90936816,,6241,9389
Guinea,8107,331.4932279,130.968856,105.7651056,117.0728849,130.9575633,124.852796,130.0330038,159.9724059,198.701655,284.9122963,370.4768153,505.1185199,614.6940488,743.3646179,772.6523788,771.8323582,503.2749527,262.5364917,89.59615165,,5663,14455
Guinea-Bissau,382.1874773,28.08960233,14.65241789,16.9108274,21.45816057,25.58610168,25.89418233,28.87574595,34.04103731,42.38536095,53.03990404,65.84098531,77.74147372,84.37467467,96.89299697,82.97148808,65.4573286,34.63255327,13.44545538,4.505960543,,735.6852488,1199
Guyana,28.10726249,2.050603708,1.587830191,2.270657301,3.817369087,3.903906705,4.723646295,6.115648703,7.762557945,9.509777886,12.23898559,14.06502661,16.74650409,19.38246514,20.71058664,24.68022337,29.38755023,24.33996105,21.97612575,6.505092296,,222.0480583,259.8817811
Haiti,3425,139.0168517,59.69375767,42.70855659,57.87831707,75.40508501,93.49707933,99.22388194,109.0164013,114.4369868,136.3376611,168.6959173,221.9709889,258.6262216,316.1188748,356.3331998,366.6259034,264.2227144,121.4219307,39.21083571,,2741,6466
Honduras,263.5575229,11.9391879,7.502808464,7.965483542,8.001952944,8.011320704,8.317058335,11.77947882,16.74403838,22.00965078,29.92895039,40.40437447,56.75467916,75.66929303,100.7158434,128.5961122,131.1257953,104.9688946,51.5821723,18.29586673,,804.9035286,1104
Hungary,18.83309723,1.45236377,1.890717253,2.903756448,3.640991961,4.553979956,6.211305921,10.93070489,17.07718524,26.00682652,32.11921439,46.28383627,84.94071129,89.5328944,114.7320619,151.9124327,197.7042217,212.6891367,154.7596396,56.85901724,,1206,1235
Iceland,0.313528215,0.063843077,0.0551621,0.085700127,0.141543964,0.177254122,0.198899632,0.283376627,0.412115446,0.530876453,0.882667875,1.315065484,1.97399882,2.752050832,4.142432932,6.453776296,13.40082962,23.70536096,22.24350259,18.44708645,,96.91929414,97.57907162
India,146165,5366,2819,2133,2381,2513,2905,3865,4800,5870,9834,13999,23892,34802,44382,44013,45135,22126,9538,1990,,269662,428527
Indonesia,10476,380.4165067,223.0755361,239.4769211,322.1443002,302.397587,323.1397725,449.2050685,582.2997016,771.0960054,1163,1634,2774,3502,4767,5313,5426,3940,1649,490.8852952,,33086,44727
Iran (Islamic Republic of),802.2925402,113.4904148,95.95036351,96.36442965,103.2891838,138.5361362,177.9602405,191.9066122,185.049652,208.4008359,255.3918366,367.4473351,516.3528686,551.6872771,737.2815764,1148,1625,1561,898.1042045,311.9879267,,8875,10086
Iraq,1230,142.8249633,87.0433107,57.3701412,65.68593399,57.3679457,57.51206344,62.76274562,75.43510468,101.6221924,99.13803747,109.5599187,146.6989166,161.2420405,198.3864912,191.2823956,175.8236826,138.0912502,85.04154281,39.19028996,,1699,3282
Ireland,3.351153008,0.485355682,0.453525,0.609014039,0.618893017,1.241441215,1.888154241,2.734957615,3.979393553,6.139108712,9.849395928,15.53748968,25.09582551,38.72253556,78.48526722,135.9624537,260.2198553,384.8862275,365.7355853,249.471497,,1580,1585
Israel,14.93440493,2.556951308,2.391610266,2.694092854,2.686050074,3.507433218,4.037077214,5.053574432,6.666283006,8.855829734,13.27933273,23.84286978,40.42809927,69.35886686,104.6264955,170.4354212,292.200647,385.9142916,326.2769654,181.17216,,1636,1661
Italy,26.50102368,3.524091469,3.97528032,5.077551736,6.937644454,10.08304079,13.62701922,20.96018348,35.59087233,54.15710807,85.14899811,126.4190214,185.5939275,324.6074866,527.4524519,1079,1931,3018,2919,1457,,11788,11834
Jamaica,20.68975588,1.855123154,1.653162936,1.728490886,2.853716176,3.444809349,4.815453598,4.997849848,6.120229403,8.214197082,9.985155918,16.90963626,16.42119538,20.9575331,34.29359496,46.87243058,62.13547428,68.60763278,58.24347401,62.5975672,,424.6162337,453.3964828
Japan,126.2110718,21.93843756,17.65422468,18.30101975,23.66466449,31.93724643,50.14932139,78.33038308,138.642706,236.8740955,389.8589064,672.9586182,1437,3381,5697,10813,19146,26541,22964,16618,,108195,108403
Jordan,336.293126,13.50326721,10.59301594,12.11086034,12.66391512,14.84510979,16.36325054,19.78899572,23.30955419,23.71834464,26.23377295,32.936244,36.34081181,48.13929114,66.16213744,100.6279577,84.34379976,60.34632208,32.66902908,13.33185331,,599.1564741,984.3206588
Kazakhstan,611.9029682,34.25736339,18.28475276,17.0628761,27.11166014,58.98375385,98.98694505,159.1131905,198.7837045,222.661801,284.018658,349.1681708,371.9326189,376.3074828,231.899657,497.192063,370.9036679,246.2719701,97.61733452,16.97172163,,3581,4289
Kenya,7107,312.9678147,221.3866394,282.4308373,298.7210244,324.2450949,339.2736993,392.2770748,483.2288727,587.5714495,728.8348057,921.1118938,1203,1398,1691,1797,1602,1050,474.6044351,193.4809536,,13186,21408
Kiribati,7.72065473,0.793037745,0.488265825,0.775334587,1.246598121,1.590697364,1.50117543,1.712588969,1.312032007,1.367024974,1.873128854,2.308346493,2.706083529,1.953828735,2.093222146,2.328952139,1.988969578,0.955315824,0.354868216,0.045537503,,24.09177176,35.11566277
Kuwait,33.18027928,5.010621789,2.907796883,2.594447123,3.9699201,5.795274157,8.819054518,10.63597847,10.76352516,10.63496933,15.65048793,17.2380306,22.56616271,28.80859959,43.33720486,67.29112326,103.2890426,125.2716055,68.88586542,35.21569959,,574.2026237,621.8656889
Kyrgyzstan,431.1842586,23.64156848,13.90606612,8.440267302,8.266489656,10.48914112,11.60480343,16.62792059,17.34531054,18.78321584,19.19127788,24.66117012,21.5138539,20.8841355,10.49529108,23.63186132,27.55061892,38.11007117,27.22695096,6.588702228,,294.7043246,780.1429748
Lao People's Democratic Republic,1731,46.80315037,26.44645309,28.28378892,33.28026066,33.92363985,36.80542685,39.22302471,44.27464015,52.86161801,70.47102056,90.09475613,124.1086854,145.1676656,191.6298469,241.5171674,259.2661514,192.4636067,97.51815809,34.40952828,,1654,3520
Latvia,6.197321465,0.406135023,0.419704057,0.708677181,1.315203875,3.047692011,5.739354833,8.591763588,15.16681112,19.28898139,23.54827605,29.68898717,29.98802462,27.36018492,23.43225751,36.90505507,35.53058515,40.87623606,29.8961611,13.57853407,,342.6389047,351.6859463
Lebanon,47.67013244,3.277543368,2.678289862,4.341607147,5.737893878,7.079920026,6.965538149,6.931151029,7.306909565,8.61888989,11.47061253,17.79357655,35.13991978,58.95225341,102.9860683,143.1166597,170.2722006,159.1056167,78.57445093,23.11800494,,837.431772,901.1372387
Lesotho,535.2405948,25.93205379,19.40503193,25.81763902,35.83680515,43.74067766,54.58366564,72.4622026,81.19444377,92.82604414,108.3820574,119.953408,155.2953322,153.5450184,124.2538122,111.6490181,99.28667115,59.83852214,24.36802182,6.994549207,,1308,1951
Liberia,646.1048497,55.11478514,28.55964606,22.74461377,27.93129897,30.66123743,31.79128578,34.94524355,50.18038496,54.41660912,65.35792553,73.01445168,91.94871207,110.6309427,128.0838558,169.3244207,173.599126,104.2563582,55.57119419,21.83581038,,1196,1976
Libya,53.69710023,6.710977623,5.211456357,8.245951624,10.40117749,11.9393169,17.90756199,22.75039103,26.99000051,30.71662278,28.03479363,32.77860926,44.34094047,50.19892801,67.20116238,87.90054233,89.25682385,97.28752096,55.13893193,34.22192418,,696.6640702,780.9307335
Lithuania,9.676494399,0.902113408,1.024992865,1.322774015,1.71870532,3.587160541,6.65924202,9.73671948,17.16974366,26.52085428,32.56380212,47.0874525,44.51120162,45.839764,39.43378019,59.7604054,66.62301075,68.78262701,48.36633454,13.33523514,,529.9773332,544.6224133
Luxembourg,0.344710564,0.052602296,0.048688332,0.095787762,0.146211384,0.214690397,0.291030336,0.387715316,0.496233664,0.744893962,1.130144138,1.560601177,2.331865836,3.778934978,6.548854458,12.0333465,22.03434723,33.54130629,27.25040797,15.06461057,,127.4089828,128.0969832
Madagascar,6407,411.4691417,240.2641097,244.6671513,262.3144495,268.044104,253.1977234,277.2496971,338.9769269,380.0270761,462.4483949,555.2616122,660.8707088,652.6420255,680.4151524,687.5528073,603.4456833,389.9659665,174.7633526,59.95676101,,6445,14010
Malawi,4540,194.5868769,114.4185356,123.2279266,110.8184626,117.9348376,115.5936236,126.6052388,148.8628533,174.8316469,199.1155752,254.0544246,388.08413,495.0117216,589.1975385,605.8616046,510.0468805,330.2679129,172.5559242,72.93878023,,4301,9385
Malaysia,220.3864934,40.07281852,43.90569142,74.71244442,109.4600442,145.8085711,244.892772,300.1453881,359.6486196,496.4900561,773.6621569,1155,1733,2154,2961,3132,3032,1987,1284,306.9108935,,20066,20555
Maldives,4.590405171,0.230658302,0.117169724,0.13394579,0.228532972,0.414227524,0.602001712,0.581741615,0.539017849,0.641101578,0.81335972,0.996964779,1.393912968,1.487368619,2.31704461,3.934418893,5.838165624,4.780980191,2.216574479,0.780354129,,27.33723429,32.63794625
Mali,12410,241.9279655,77.22352316,55.35496928,57.75529114,59.39554772,47.77647579,55.25765568,74.38556138,109.6637276,182.1165788,239.1810171,287.6604689,343.7264469,426.8777301,368.7230636,352.6419004,212.2590701,98.07920746,33.2239118,,2891,15733
Malta,0.788250756,0.08998462,0.078019992,0.133085134,0.184884565,0.292451079,0.338398671,0.464408529,0.600535622,0.723479305,1.03628868,1.951563307,3.409189695,6.597866744,12.97582677,16.83098737,36.10776218,41.81308034,34.68812489,21.46937517,,179.2993384,180.5735634
Marshall Islands,4.413013074,0.343542584,0.254407842,0.399878314,0.634868326,0.837610858,1.006503359,1.152127471,0.897813357,0.903369104,1.10434812,1.283969109,1.493154481,1.365868142,1.121529209,0.982713022,0.882622667,0.554709351,0.298301068,0.060912961,,13.94555228,19.99126242
Mauritania,562.336752,32.79950897,16.08407525,13.37733238,15.93938819,17.63752524,17.51658893,19.26446166,24.79534684,32.61502831,49.49354507,67.11926391,92.61331823,119.9035349,162.0009434,187.5605136,197.1551053,133.7605712,67.05507744,28.78623217,,1217,1858
Mauritius,8.98841922,0.536419697,0.732870827,1.426300731,1.816229134,2.211014267,2.580114699,4.940674916,5.614493579,7.367467075,10.64829793,11.58193424,17.0411194,21.20415245,24.21404282,29.72381357,37.28469269,41.6609696,29.9692015,21.0829827,,267.1249714,280.6252111
Mexico,2996,129.8582068,108.2584245,153.9206496,249.7918413,338.1485633,393.1034214,499.8252701,666.7566755,747.5634504,880.0278942,1052,1181,1310,1578,1976,2334,2509,1857,1081,,18404,22042
Micronesia (Federated States of),4.296407338,0.432676476,0.417666909,0.862983145,1.353612606,1.568214484,1.570441746,1.402606392,1.374810539,1.99918588,2.433364343,3.323313905,3.668042847,2.686816189,2.067492072,2.548584278,3.0375706,2.075251669,1.033472104,0.183456704,,30.97262375,38.33597023
Monaco,0.028961644,0.003342206,0.004398237,0.009104812,0.012726504,0.019651459,0.024523547,0.036904201,0.055368591,0.092064911,0.147448248,0.205214012,0.336196842,0.57813492,1.329088777,2.156011091,3.653150042,6.341244382,6.009380929,3.922254586,,24.90663654,24.96516994
Mongolia,334.8395598,13.94758217,7.419625044,4.56902743,5.967583342,11.56102857,12.11716035,14.46734962,18.37964465,21.15154309,22.11295602,18.83748819,17.04887773,14.40112331,13.17266389,12.64857915,11.77115292,9.426995035,3.301680693,0.291362713,,200.6896059,567.4329837
Montenegro,1.61218072,0.17060585,0.219674497,0.268624013,0.370012121,0.473831921,0.50032997,0.724146466,0.88706201,1.193791752,2.187724637,3.201921001,4.499352759,6.063011743,6.209670268,11.22152705,13.36676838,11.11295377,5.475298026,2.037435936,,69.15482569,71.79592289
Morocco,1250,70.61931902,50.84797986,51.09958499,53.86463891,58.40343966,69.92382187,86.77963499,111.1401241,137.1762,184.9055157,274.903132,414.5711555,437.1260755,555.3330059,683.8623976,746.0908706,671.2653345,383.8101448,140.3392059,,4956,6432
Mozambique,7154,326.5810448,172.1647687,189.9525855,195.3008393,202.6551388,192.5585457,202.8397696,281.5226771,348.8474724,419.7401227,572.1006346,786.8579715,807.0318585,896.9416263,815.6831257,718.5962357,492.0487261,249.7659497,101.1251293,,7088,15126
Myanmar,7987,98.57466305,67.5988386,154.5469692,198.4792934,202.6564265,263.3239774,305.7753446,360.1700488,429.4486286,658.606027,822.6005875,1259,1434,1654,1897,1918,1603,787.7828298,283.8519955,,13879,22385
Namibia,288.9471171,20.27430028,13.81661744,17.4896305,21.41505545,23.71959371,28.21553816,37.11333109,49.62372252,59.24354364,66.46754269,72.54492107,102.2556533,106.7656729,116.8235283,136.5810353,139.3058322,95.56565936,45.90275814,17.35947991,,1097,1459
Nauru,1.530920117,0.095622619,0.063521839,0.09738683,0.144920579,0.176878016,0.193446653,0.209080606,0.173982804,0.170544896,0.187098568,0.207813996,0.193409722,0.111528462,0.082046917,0.085677057,0.070628788,0.052177853,0.031113956,0.005793619,,1.951221913,3.883593897
Nepal,4185,102.6306413,54.5251743,54.62014118,47.22240555,44.28307251,42.31458633,59.83581407,75.60036032,96.84198696,147.7584093,213.6253972,391.100841,572.3454595,766.2490109,806.7887113,757.8062008,503.1524215,230.2296071,79.96482418,,4788,9232
Netherlands,8.994384861,1.292459237,1.510223506,2.247666531,2.547640747,3.164192846,4.863033038,6.379420096,10.58725393,19.33021055,35.0830321,61.32085748,100.3481648,166.2976905,301.1534913,499.3666005,971.1951347,1473,1380,844.8020553,,5877,5893
