Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Cameroon,0,0,2.023675595,2.232952184,4.10905216,8.204223643,23.90832205,29.19399465,40.14582459,72.54892573,137.8419536,170.9262567,235.5060209,263.2164207,254.4710471,193.0520762,111.786592,44.1879089,11.93486715,2.040442255,,1598.964876,1607.330556
Canada,0,0,0.533902521,1.150197975,2.631350222,6.581551458,15.85886117,39.52540744,95.16040906,264.917295,740.5134076,1705.145027,2795.070074,3692.342685,4536.039395,3903.182546,3048.9619,1944.996702,921.36888,337.6547845,,24047.31892,24051.63438
Cabo Verde,0,0,0.060933139,0.103087891,0.151724856,0.268830389,0.881144296,0.910345735,1.009672452,2.13734595,4.76018956,6.377445552,8.827860303,10.17788089,9.197876314,9.283502738,11.24031042,6.861025837,2.501319374,0.848868516,,75.28361833,75.59936421
Central African Republic,0,0,0.136795928,0.434194741,0.59527705,0.863594371,1.942514781,4.414602835,11.08510521,25.67941955,43.13828227,53.90924681,53.72680651,41.96723809,27.17122784,14.8777698,6.516530307,2.060882151,0.464177284,0.089105769,,287.9065036,289.0727713
Chad,0,0,0.937202883,0.83853682,1.265680742,2.700279956,7.464194886,8.902072553,13.28597769,26.26939587,53.89441116,62.91580666,90.83514131,112.4340864,113.5042081,87.75515926,45.73821405,20.51741566,4.274685357,0.968391216,,651.4594401,654.5008606
Chile,0,0,0.186855318,0.935662321,1.80433874,3.664964087,7.719522566,15.65407034,31.42088102,74.29000839,156.4081354,312.5825297,494.37711,644.8200601,686.0627188,606.3223777,492.1735858,319.4737164,124.097613,32.6195863,,4001.68688,4004.613736
China,0,0,27.43738774,169.5495302,409.3390993,1034.833153,2872.675852,4816.581179,10436.6469,22211.69356,46297.57394,64426.7535,92322.33554,126880.7251,133268.7204,109731.0517,84901.81,45885.73631,9639.030787,1838.759146,,756564.9271,757171.2531
Colombia,0,0,1.260912447,6.100122382,10.27244321,15.79465127,28.97768415,47.76350563,74.74457418,147.2021187,298.3435482,498.5777146,776.3050316,915.2361434,1017.447961,923.0280576,763.7363175,488.578111,227.4875192,107.255146,,6330.478084,6348.111562
Comoros,0,0,0.021648611,0.019559972,0.04565619,0.084730026,0.194660794,0.436313708,0.99566075,1.786720118,2.755606754,3.793972993,4.919570494,5.531906679,6.454219681,5.306901276,3.093281173,1.289117004,0.387111763,0.08100301,,37.11077622,37.19764099
Congo,0,0,0.136956765,0.407044861,0.615992291,1.183776247,3.088098437,6.820292183,15.32294621,31.44257194,48.97266408,61.31653773,65.60565814,63.06684072,52.66791408,38.85619571,21.03376474,8.905097251,2.203980668,0.406792161,,420.8931303,422.0531242
Costa Rica,0,0,0.070272588,0.29458639,0.754481971,1.029637572,2.667176669,3.389809661,6.37384249,12.68770846,22.44699756,39.47382755,57.149828,71.22428029,77.71721724,74.16141942,55.68735152,40.1285109,17.93052648,8.620253483,,490.6883873,491.8077283
