25-29 years,95% UI,,30-34 years,95% UI,,35-39 years,95% UI,,40-44 years,95% UI,,45-49 years,95% UI,,50-54 years,95% UI,,55-59 years,95% UI,,60-64 years,95% UI,,65-69 years,95% UI,,70-74 years,95% UI,,75-79 years,95% UI,,80-84 years,95% UI,,85-89 years,95% UI,,90-94 years,95% UI,,95+ years,95% UI,
2.24614877,1.815980055,2.777578514,2.145503367,1.744092151,2.636491483,2.034746537,1.694167417,2.467030963,1.940992374,1.637711328,2.323096112,1.848969934,1.575006645,2.171119802,1.757850951,1.515767838,2.025547979,1.680947675,1.471475502,1.921667695,1.598996754,1.409962632,1.804081219,1.527045131,1.374648045,1.69509397,1.457043927,1.31777158,1.602186116,1.388555554,1.287647317,1.506943599,1.324175839,1.234412974,1.423768984,1.26379966,1.191117869,1.343952947,1.205129092,1.150968484,1.264193467,1.150758632,1.113034291,1.191836348
2.246584388,1.816295858,2.777657633,2.145949496,1.744296324,2.636889855,2.035157922,1.694410085,2.467775607,1.9413381,1.638138922,2.323607016,1.849272953,1.575008445,2.171429339,1.75810068,1.515954921,2.026112034,1.681176859,1.471683558,1.921876786,1.599221949,1.410131399,1.804411829,1.527227579,1.374657641,1.695392531,1.457202556,1.317891198,1.602251438,1.388684089,1.287723079,1.506967546,1.324272284,1.234470392,1.423843932,1.263883496,1.191159023,1.344023771,1.205188339,1.151010538,1.264263987,1.150803506,1.113070254,1.191876869
2.246987317,1.816585234,2.777696371,2.146367297,1.744477482,2.637253429,2.035546115,1.694633449,2.468492115,1.94166198,1.638548075,2.324091767,1.849557209,1.574994278,2.171716846,1.75833275,1.51612678,2.026655725,1.681390822,1.47187829,1.922068479,1.599435135,1.410289577,1.804728886,1.527399756,1.374657996,1.695679685,1.4573519,1.318002421,1.602306555,1.388805557,1.287792288,1.506983825,1.324363394,1.234522839,1.423913144,1.263962598,1.191195715,1.344089561,1.205244407,1.151049557,1.264331171,1.150846222,1.11310413,1.191915156
2.247390245,1.816874615,2.777735152,2.146785097,1.744658653,2.637617015,2.035934308,1.69485682,2.469208606,1.941985859,1.638957218,2.324576512,1.849841464,1.574980126,2.172004357,1.758564821,1.516298641,2.027199399,1.681604786,1.472073022,1.922260176,1.59964832,1.410447756,1.805045939,1.527571933,1.374658358,1.695966835,1.457501245,1.318113645,1.602361677,1.388927024,1.287861499,1.507000107,1.324454504,1.234575286,1.423982357,1.2640417,1.191232408,1.34415535,1.205300475,1.151088577,1.264398356,1.150888939,1.113138007,1.191953444
2.247793174,1.817163998,2.777773977,2.147202898,1.744839837,2.637980613,2.036322501,1.695080198,2.469925081,1.942309739,1.639366352,2.325061249,1.850125719,1.574965991,2.172291869,1.758796891,1.516470503,2.027743056,1.681818749,1.472267752,1.922451875,1.599861506,1.410605937,1.805362988,1.527744109,1.374658726,1.696253981,1.45765059,1.31822487,1.602416803,1.389048492,1.287930711,1.507016393,1.324545614,1.234627734,1.42405157,1.264120802,1.191269103,1.34422114,1.205356543,1.151127596,1.26446554,1.150931656,1.113171884,1.191991731
2.248196102,1.817453385,2.777812845,2.147620698,1.745021033,2.638344223,2.036710695,1.695303583,2.470641538,1.942633619,1.639775477,2.325545981,1.850409974,1.574951871,2.172579385,1.759028962,1.516642367,2.028286697,1.682032712,1.472462483,1.922643577,1.600074692,1.410764119,1.805680034,1.527916286,1.3746591,1.696541124,1.457799935,1.318336096,1.602471933,1.389169959,1.287999925,1.507032683,1.324636724,1.234680183,1.424120785,1.264199904,1.191305797,1.344286931,1.205412611,1.151166616,1.264532724,1.150974373,1.11320576,1.192030018
2.248599031,1.817583331,2.778629431,2.148038499,1.745065768,2.638782417,2.037098888,1.695553714,2.470893392,1.942957499,1.639949243,2.326095376,1.850694229,1.574947546,2.172539617,1.759261032,1.516753222,2.028639304,1.682246675,1.472435381,1.923042365,1.600287877,1.410930539,1.805956062,1.528088463,1.374752659,1.696719988,1.45794928,1.31845545,1.602532121,1.389291426,1.28807374,1.507305504,1.324727835,1.23469589,1.424232315,1.264279006,1.1913461,1.344444542,1.205468679,1.151199672,1.264641531,1.15101709,1.113233899,1.192045199
2.24900196,1.817713288,2.779445997,2.1484563,1.74511052,2.639220616,2.037487081,1.695803848,2.471145256,1.943281379,1.640123013,2.326644764,1.850978484,1.574943232,2.172499864,1.759493103,1.516864081,2.028991908,1.682460638,1.472408286,1.923441147,1.600501063,1.411096961,1.80623209,1.528260639,1.37484622,1.696898852,1.458098625,1.318574805,1.602592312,1.389412894,1.288147557,1.507578321,1.324818945,1.234711598,1.424343846,1.264358108,1.191386403,1.344602153,1.205524747,1.151232729,1.264750337,1.151059806,1.113262038,1.19206038
2.249404888,1.817843258,2.780262544,2.1488741,1.745155288,2.639658818,2.037875274,1.696053985,2.471397131,1.943605259,1.640296788,2.327194145,1.851262739,1.574938927,2.172460127,1.759725173,1.516974943,2.029344508,1.682674601,1.4723812,1.923839923,1.600714249,1.411263383,1.806508116,1.528432816,1.374939783,1.697077716,1.458247969,1.31869416,1.602652506,1.389534361,1.288221374,1.507851136,1.324910055,1.234727307,1.424455376,1.26443721,1.191426706,1.344759762,1.205580814,1.151265786,1.264859143,1.151102523,1.113290177,1.192075561
2.249807817,1.81797324,2.78107907,2.149291901,1.745200072,2.640097025,2.038263468,1.696304126,2.471649015,1.943929139,1.640470568,2.327743518,1.851546995,1.574934634,2.172420405,1.759957244,1.517085809,2.029697105,1.682888564,1.472354121,1.924238694,1.600927434,1.411429805,1.806784141,1.528604992,1.375033347,1.697256581,1.458397314,1.318813515,1.602712702,1.389655829,1.288295192,1.508123948,1.325001165,1.234743018,1.424566906,1.264516312,1.19146701,1.34491737,1.205636882,1.151298843,1.264967948,1.15114524,1.113318316,1.192090742
2.250210745,1.818103234,2.781895577,2.149709701,1.745244872,2.640535236,2.038651661,1.69655427,2.471900911,1.944253019,1.640644352,2.328292883,1.85183125,1.57493035,2.172380699,1.760189314,1.517196679,2.030049698,1.683102528,1.47232705,1.924637459,1.60114062,1.411596229,1.807060165,1.528777169,1.375126914,1.697435446,1.458546659,1.318932871,1.602772901,1.389777296,1.288369011,1.508396757,1.325092275,1.234758729,1.424678436,1.264595413,1.191507315,1.345074977,1.20569295,1.1513319,1.265076753,1.151187957,1.113346455,1.192105924
2.250613674,1.81823324,2.782712064,2.150127502,1.745289688,2.640973451,2.039039854,1.696804418,2.472152816,1.944576899,1.640818141,2.328842241,1.852115505,1.574926077,2.172341009,1.760421385,1.517307552,2.030402288,1.683316491,1.472299988,1.925036218,1.601353806,1.411762653,1.807336189,1.528949346,1.375220481,1.697614312,1.458696004,1.319052228,1.602833102,1.389898764,1.288442831,1.508669563,1.325183385,1.234774442,1.424789965,1.264674515,1.19154762,1.345232583,1.205749018,1.151364958,1.265185557,1.151230674,1.113374594,1.192121106
2.250985371,1.81833803,2.783489912,2.150516244,1.745310937,2.641375979,2.039404803,1.697035227,2.472376553,1.944879276,1.640973792,2.329365837,1.852380761,1.57490566,2.172279054,1.760636855,1.517404122,2.030735727,1.6835157,1.472260031,1.925418098,1.601554911,1.411918427,1.807598576,1.529111247,1.375304809,1.697781769,1.458836061,1.319163186,1.602883102,1.390013312,1.288510238,1.508934855,1.325269274,1.234785291,1.42489588,1.264749028,1.191583602,1.345385305,1.205802091,1.151395156,1.265291218,1.151271277,1.11340069,1.192134099
2.251357068,1.818442838,2.784267731,2.150904986,1.74533221,2.641778513,2.039769752,1.697266042,2.472600305,1.945181653,1.641129449,2.329889422,1.852646017,1.574885259,2.172217122,1.760852326,1.517500698,2.031069162,1.68371491,1.472220085,1.92579997,1.601756016,1.412074203,1.807860961,1.529273148,1.375389139,1.697949226,1.458976118,1.319274145,1.602933105,1.39012786,1.288577645,1.509200143,1.325355163,1.234796142,1.425001796,1.26482354,1.191619584,1.345538026,1.205855165,1.151425354,1.265396878,1.15131188,1.113426785,1.192147093
2.251728765,1.818547663,2.785045521,2.151293729,1.745353507,2.642181053,2.040134702,1.697496861,2.472824072,1.945484029,1.641285113,2.330412996,1.852911272,1.574864874,2.172155213,1.761067797,1.517597279,2.031402592,1.68391412,1.472180152,1.926181834,1.601957121,1.412229979,1.808123345,1.529435049,1.375473472,1.698116684,1.459116175,1.319385104,1.602983113,1.390242408,1.288645054,1.509465426,1.325441051,1.234806994,1.42510771,1.264898052,1.191655567,1.345690746,1.205908238,1.151455553,1.265502538,1.151352483,1.113452881,1.192160087
2.252100463,1.818652505,2.785823283,2.151682471,1.745374828,2.6425836,2.040499651,1.697727686,2.473047855,1.945786406,1.641440784,2.330936559,1.853176528,1.574844503,2.172093328,1.761283267,1.517693865,2.031736017,1.68411333,1.47214023,1.926563689,1.602158226,1.412385757,1.808385728,1.529596951,1.375557807,1.698284143,1.459256232,1.319496064,1.603033124,1.390356956,1.288712464,1.509730705,1.32552694,1.234817848,1.425213625,1.264972565,1.191691551,1.345843463,1.205961311,1.151485752,1.265608197,1.151393087,1.113478977,1.192173082
2.25247216,1.818774455,2.786554036,2.152071213,1.745377645,2.642665977,2.0408646,1.697981511,2.473373078,1.946088782,1.64145289,2.331605944,1.853441784,1.574870137,2.172053173,1.761498738,1.517731963,2.032311201,1.68431254,1.472113415,1.926795999,1.602359332,1.412525509,1.80862478,1.529758852,1.375847216,1.698652969,1.45939629,1.319614344,1.603166791,1.390471504,1.28881382,1.509998036,1.325612829,1.234864813,1.425414875,1.265047077,1.191731785,1.345860986,1.206014384,1.151560985,1.265674445,1.15143369,1.113522642,1.192231022
2.252843857,1.818896415,2.787284774,2.152459956,1.745380479,2.642748376,2.041229549,1.698235339,2.473698307,1.946391159,1.641465007,2.332275316,1.85370704,1.57489578,2.172013034,1.761714209,1.517770067,2.032886373,1.68451175,1.472086607,1.927028309,1.602560437,1.412665263,1.808863831,1.529920753,1.376136621,1.69902179,1.459536347,1.319732624,1.603300459,1.390586052,1.288915176,1.510265363,1.325698718,1.234911777,1.425616123,1.26512159,1.19177202,1.34587851,1.206067457,1.151636218,1.265740693,1.151474293,1.113566308,1.192288963
2.253215554,1.819018386,2.788015495,2.152848698,1.74538333,2.642830797,2.041594498,1.698489168,2.474023542,1.946693536,1.641477135,2.332944673,1.853972296,1.574921431,2.171972909,1.761929679,1.517808177,2.033461531,1.684710959,1.472059807,1.927260618,1.602761542,1.412805017,1.809102883,1.530082654,1.376426022,1.699390606,1.459676404,1.319850904,1.603434127,1.3907006,1.289016532,1.510532688,1.325784606,1.234958743,1.42581737,1.265196102,1.191812255,1.345896034,1.206120531,1.15171145,1.265806941,1.151514896,1.113609973,1.192346903
2.253587251,1.819140367,2.788746201,2.15323744,1.745386199,2.64291324,2.041959447,1.698743001,2.474348782,1.946995912,1.641489275,2.333614016,1.854237552,1.574947091,2.171932799,1.76214515,1.517846293,2.034036677,1.684910169,1.472033014,1.927492927,1.602962647,1.412944773,1.809341934,1.530244555,1.376715419,1.699759416,1.459816461,1.319969185,1.603567795,1.390815149,1.289117888,1.51080001,1.325870495,1.235005708,1.426018615,1.265270614,1.19185249,1.34591356,1.206173604,1.151786682,1.265873189,1.1515555,1.113653639,1.192404843
2.253958949,1.819262359,2.789476891,2.153626182,1.745389085,2.642995705,2.042324397,1.698996835,2.474674027,1.947298289,1.641501426,2.334283345,1.854502807,1.574972759,2.171892703,1.762360621,1.517884414,2.03461181,1.685109379,1.472006229,1.927725236,1.603163752,1.41308453,1.809580984,1.530406457,1.377004812,1.700128221,1.459956518,1.320087465,1.603701464,1.390929697,1.289219244,1.511067329,1.325956384,1.235052675,1.426219858,1.265345127,1.191892726,1.345931086,1.206226677,1.151861914,1.265939437,1.151596103,1.113697304,1.192462783
2.254330646,1.819384361,2.790207565,2.154014925,1.745391988,2.643078191,2.042689346,1.699250672,2.474999278,1.947600666,1.641513588,2.33495266,1.854768063,1.574998435,2.171852623,1.762576091,1.517922542,2.035186929,1.685308589,1.47197945,1.927957545,1.603364857,1.413224288,1.809820034,1.530568358,1.377294201,1.700497022,1.460096575,1.320205746,1.603835134,1.391044245,1.2893206,1.511334645,1.326042272,1.235099642,1.4264211,1.265419639,1.191932963,1.345948614,1.20627975,1.151937146,1.266005685,1.151636706,1.11374097,1.192520723
2.254672684,1.819482438,2.790901511,2.154373946,1.74537083,2.643124236,2.043030671,1.699484861,2.475295913,1.947881407,1.641507529,2.33559602,1.855014169,1.57500786,2.171790136,1.762775593,1.517946924,2.035743594,1.685493455,1.471940153,1.928173445,1.603553705,1.413353243,1.810045248,1.530720095,1.377574439,1.700854523,1.460227465,1.320315738,1.603958734,1.391152342,1.289415978,1.511594949,1.32612293,1.235141737,1.426616712,1.265489675,1.191968983,1.345961381,1.206329953,1.152009636,1.26606892,1.151675189,1.113782585,1.192576467
2.255014722,1.819580531,2.791595433,2.154732968,1.745349698,2.643170314,2.043371997,1.699719052,2.475592556,1.948162149,1.641501486,2.336239359,1.855260274,1.575017297,2.171727671,1.762975095,1.517971314,2.03630024,1.685678321,1.471900867,1.928389345,1.603742552,1.4134822,1.810270461,1.530871832,1.377854671,1.701212016,1.460358354,1.320425731,1.604082335,1.391260439,1.289511355,1.511855249,1.326203588,1.235183833,1.426812321,1.265559711,1.192005005,1.345974149,1.206380156,1.152082125,1.266132155,1.151713673,1.1138242,1.192632212
2.255356759,1.819678639,2.792289333,2.15509199,1.745328591,2.643216424,2.043713322,1.699953247,2.475889207,1.948442891,1.64149546,2.336882677,1.855506379,1.575026746,2.171665228,1.763174596,1.517995714,2.036856867,1.685863188,1.471861591,1.928605244,1.6039314,1.413611159,1.810495674,1.531023569,1.378134897,1.701569502,1.460489244,1.320535723,1.604205937,1.391368536,1.289606733,1.512115544,1.326284246,1.23522593,1.427007928,1.265629747,1.192041026,1.345986919,1.206430358,1.152154615,1.26619539,1.151752156,1.113865815,1.192687956
2.255698797,1.819776762,2.792983209,2.155451011,1.745307511,2.643262566,2.044054648,1.700187446,2.476185866,1.948723633,1.641489451,2.337525975,1.855752485,1.575036209,2.171602807,1.763374098,1.518020121,2.037413475,1.686048054,1.471822326,1.928821144,1.604120247,1.41374012,1.810720886,1.531175306,1.378415117,1.70192698,1.460620134,1.320645717,1.60432954,1.391476633,1.28970211,1.512375835,1.326364903,1.235268027,1.427203533,1.265699783,1.192077049,1.345999691,1.206480561,1.152227104,1.266258624,1.151790639,1.11390743,1.192743699
2.256040835,1.820328984,2.793139595,2.155810033,1.7452695,2.643493736,2.044395973,1.700434266,2.476929162,1.949004375,1.641531681,2.338166437,1.85599859,1.57523578,2.171985873,1.7635736,1.518052405,2.037838787,1.68623292,1.47179639,1.929177979,1.604309095,1.413914051,1.810914927,1.531327043,1.37840349,1.702172386,1.460751024,1.320759952,1.604589948,1.391584731,1.289738719,1.51246463,1.326445561,1.235363999,1.427248634,1.265769819,1.192128708,1.346125879,1.206530764,1.152244597,1.266371867,1.151829122,1.11394172,1.192759234
2.256382873,1.820881191,2.793295995,2.156169055,1.745231508,2.643724918,2.044737299,1.700681087,2.477672443,1.949285117,1.64157392,2.338806885,1.856244695,1.575435351,2.172368935,1.763773101,1.518084694,2.038264092,1.686417787,1.47177046,1.929534808,1.604497942,1.414087982,1.81110897,1.53147878,1.378391866,1.70241779,1.460881913,1.320874187,1.604850352,1.391692828,1.289775328,1.512553426,1.326526219,1.235459971,1.427293735,1.265839855,1.192180367,1.346252067,1.206580966,1.152262091,1.266485109,1.151867606,1.11397601,1.192774768
2.256724911,1.821433382,2.79345241,2.156528076,1.745193535,2.643956111,2.045078624,1.700927911,2.478415707,1.949565859,1.641616168,2.33944732,1.856490801,1.575634923,2.172751993,1.763972603,1.518116988,2.038689389,1.686602653,1.471744537,1.929891633,1.60468679,1.414261912,1.811303013,1.531630517,1.378380247,1.702663191,1.461012803,1.320988422,1.605110754,1.391800925,1.289811939,1.512642222,1.326606876,1.235555942,1.427338837,1.265909891,1.192232026,1.346378254,1.206631169,1.152279585,1.266598351,1.151906089,1.114010301,1.192790302
2.257066949,1.821985558,2.79360884,2.156887098,1.74515558,2.644187316,2.04541995,1.701174736,2.479158956,1.9498466,1.641658424,2.340087741,1.856736906,1.575834495,2.173135047,1.764172105,1.518149287,2.039114679,1.686787519,1.47171862,1.930248453,1.604875637,1.414435843,1.811497056,1.531782254,1.378368632,1.702908591,1.461143693,1.321102658,1.605371152,1.391909022,1.289848551,1.512731019,1.326687534,1.235651913,1.42738394,1.265979926,1.192283685,1.34650444,1.206681372,1.152297079,1.266711592,1.151944572,1.114044591,1.192805837
2.257408987,1.822537719,2.793765285,2.157246119,1.745117643,2.644418532,2.045761275,1.701421562,2.47990219,1.950127342,1.64170069,2.340728148,1.856983011,1.576034068,2.173518097,1.764371606,1.518181591,2.039539962,1.686972386,1.47169271,1.930605267,1.605064484,1.414609773,1.811691101,1.531933991,1.37835702,1.703153989,1.461274582,1.321216893,1.605631548,1.392017119,1.289885165,1.512819817,1.326768192,1.235747883,1.427429043,1.266049962,1.192335345,1.346630625,1.206731574,1.152314574,1.266824833,1.151983055,1.114078881,1.192821372
2.257751025,1.823089864,2.793921744,2.157605141,1.745079725,2.644649761,2.046102601,1.701668391,2.480645407,1.950408084,1.641742964,2.341368541,1.857229117,1.576233641,2.173901142,1.764571108,1.518213901,2.039965237,1.687157252,1.471666807,1.930962077,1.605253332,1.414783703,1.811885145,1.532085728,1.378345413,1.703399384,1.461405472,1.321331129,1.605891941,1.392125216,1.289921779,1.512908615,1.32684885,1.235843853,1.427474147,1.266119998,1.192387004,1.34675681,1.206781777,1.152332069,1.266938072,1.152021538,1.114113172,1.192836907
2.258065552,1.823619776,2.794044177,2.157934204,1.745017599,2.644844282,2.04642039,1.701895647,2.481360071,1.950668084,1.641767789,2.341984017,1.857456722,1.576417513,2.174262529,1.764754785,1.518232602,2.040372209,1.687328012,1.471628607,1.931302735,1.605429634,1.414946576,1.812065031,1.532227336,1.378324698,1.703633515,1.461527576,1.321437421,1.606142676,1.392226963,1.289952511,1.512990512,1.326924822,1.235935459,1.427514212,1.266185901,1.192434772,1.346878597,1.206829498,1.152347194,1.267048706,1.152057925,1.114145434,1.192850271
2.258380078,1.824149667,2.794166631,2.158263267,1.7449555,2.645038821,2.046738179,1.702122906,2.482074711,1.950928083,1.641792627,2.342599472,1.857684328,1.576601387,2.174623911,1.764938463,1.518251311,2.040779171,1.687498773,1.471590417,1.931643386,1.605605936,1.415109449,1.812244917,1.532368944,1.378303989,1.703867643,1.461649681,1.321543714,1.606393406,1.392328709,1.289983244,1.51307241,1.327000794,1.236027064,1.427554277,1.266251804,1.19248254,1.347000384,1.206877218,1.15236232,1.267159339,1.152094312,1.114177697,1.192863636
2.258694605,1.824679535,2.794289107,2.15859233,1.744893429,2.645233378,2.047055968,1.702350168,2.482789328,1.951188082,1.641817478,2.343214908,1.857911934,1.576785261,2.174985286,1.76512214,1.518270028,2.041186121,1.687669533,1.471552237,1.93198403,1.605782239,1.415272321,1.812424805,1.532510552,1.378283286,1.704101768,1.461771785,1.321650007,1.606644133,1.392430455,1.290013979,1.513154308,1.327076767,1.236118669,1.427594343,1.266317707,1.192530308,1.347122169,1.206924939,1.152377446,1.26726997,1.152130699,1.11420996,1.192877001
2.259009132,1.825209381,2.794411604,2.158921393,1.744831386,2.645427952,2.047373757,1.702577432,2.483503921,1.951448082,1.641842342,2.343830323,1.85813954,1.576969135,2.175346655,1.765305817,1.518288752,2.041593061,1.687840293,1.471514067,1.932324666,1.605958541,1.415435193,1.812604693,1.53265216,1.378262589,1.70433589,1.46189389,1.3217563,1.606894855,1.392532202,1.290044716,1.513236208,1.327152739,1.236210273,1.42763441,1.266383609,1.192578076,1.347243953,1.20697266,1.152392572,1.267380601,1.152167085,1.114242223,1.192890366
2.259323659,1.82561142,2.794928961,2.159250455,1.744824393,2.64620317,2.047691546,1.702815935,2.484194589,1.951708081,1.641852822,2.344436452,1.858367145,1.577175034,2.175840505,1.765489494,1.51831535,2.041855176,1.688011054,1.471492676,1.932720763,1.606134843,1.415586418,1.812823124,1.532793768,1.378252111,1.704455708,1.462015994,1.32182938,1.607000221,1.392633948,1.290108662,1.513332001,1.327228711,1.236300896,1.427677078,1.266449512,1.19265955,1.347350674,1.20702038,1.152462009,1.267450259,1.152203472,1.114276795,1.192945987
2.259638185,1.826013451,2.795446311,2.159579518,1.744817415,2.646978367,2.048009335,1.70305444,2.484885242,1.95196808,1.641863311,2.345042568,1.858594751,1.577380932,2.176334345,1.765673172,1.518341953,2.042117288,1.688181814,1.471471291,1.933116854,1.606311145,1.415737643,1.813041555,1.532935376,1.378241636,1.704575527,1.462138099,1.321902461,1.607105588,1.392735694,1.290172608,1.513427795,1.327304684,1.236391518,1.427719746,1.266515415,1.192741024,1.347457395,1.207068101,1.152531445,1.267519916,1.152239859,1.114311367,1.193001607
2.259952712,1.826415474,2.795963655,2.159908581,1.744810452,2.647753543,2.048327124,1.703292946,2.485575881,1.95222808,1.641873809,2.345648671,1.858822357,1.57758683,2.176828176,1.765856849,1.518368561,2.042379399,1.688352574,1.471449912,1.933512937,1.606487448,1.415888868,1.813259985,1.533076984,1.378231166,1.704695347,1.462260203,1.321975543,1.607210956,1.392837441,1.290236555,1.513523589,1.327380656,1.23648214,1.427762414,1.266581318,1.192822497,1.347564115,1.207115822,1.152600881,1.267589573,1.152276245,1.114345939,1.193057228
2.260267239,1.82681749,2.796480993,2.160237644,1.744803505,2.648528698,2.048644913,1.703531453,2.486266505,1.952488079,1.641884316,2.346254761,1.859049963,1.577792727,2.177321997,1.766040526,1.518395173,2.042641509,1.688523334,1.471428539,1.933909014,1.60666375,1.416040094,1.813478415,1.533218592,1.378220699,1.704815168,1.462382307,1.322048626,1.607316324,1.392939187,1.290300503,1.513619383,1.327456628,1.236572762,1.427805084,1.26664722,1.19290397,1.347670834,1.207163542,1.152670316,1.26765923,1.152312632,1.114380511,1.193112848
2.260581766,1.827219498,2.796998323,2.160566707,1.744796574,2.649303832,2.048962702,1.703769962,2.486957115,1.952748078,1.641894833,2.346860838,1.859277568,1.577998623,2.177815809,1.766224204,1.51842179,2.042903616,1.688694095,1.471407171,1.934305084,1.606840052,1.416191319,1.813696844,1.533360199,1.378210235,1.70493499,1.462504412,1.32212171,1.607421694,1.393040933,1.290364451,1.513715177,1.327532601,1.236663384,1.427847754,1.266713123,1.192985443,1.347777553,1.207211263,1.152739752,1.267728887,1.152349019,1.114415083,1.193168468
2.260896292,1.827621498,2.797515647,2.16089577,1.744789658,2.650078945,2.049280491,1.704008471,2.48764771,1.953008078,1.641905359,2.347466902,1.859505174,1.578204519,2.178309612,1.766407881,1.518448412,2.043165721,1.688864855,1.47138581,1.934701147,1.607016355,1.416342545,1.813915272,1.533501807,1.378199776,1.705054813,1.462626516,1.322194795,1.607527064,1.39314268,1.290428399,1.513810972,1.327608573,1.236754005,1.427890424,1.266779026,1.193066915,1.347884272,1.207258984,1.152809187,1.267798544,1.152385406,1.114449655,1.193224087
2.261183882,1.828001714,2.797999632,2.161194613,1.744758361,2.65081697,2.049575894,1.704228369,2.488311114,1.953247767,1.641898822,2.348048538,1.859715179,1.578395476,2.178782784,1.766575823,1.518461514,2.043409624,1.689021676,1.471352311,1.935081233,1.607180407,1.416482975,1.814119873,1.533633216,1.378180155,1.705163297,1.462740051,1.322260135,1.607623016,1.393238227,1.290486607,1.513900032,1.327680338,1.236840707,1.42792857,1.266840898,1.193144591,1.347986701,1.20730438,1.152876402,1.267865759,1.152419754,1.114482255,1.193277596
2.261471471,1.828381919,2.798483607,2.161493456,1.744727086,2.651554964,2.049871298,1.704448268,2.488974497,1.953487457,1.641892299,2.348630156,1.859925184,1.578586432,2.179255943,1.766743765,1.518474623,2.043653525,1.689178496,1.47131882,1.935461308,1.60734446,1.416623405,1.814324473,1.533764625,1.378160539,1.705271783,1.462853586,1.322325476,1.60771897,1.393333775,1.290544815,1.513989091,1.327752104,1.236927408,1.427966718,1.26690277,1.193222267,1.348089129,1.207349776,1.152943617,1.267932974,1.152454101,1.114514856,1.193331105
2.26175906,1.828762112,2.798967572,2.161792298,1.744695835,2.652292926,2.050166702,1.704668169,2.489637859,1.953727147,1.641885789,2.349211753,1.860135189,1.578777387,2.179729088,1.766911708,1.518487739,2.043897422,1.689335317,1.471285339,1.935841373,1.607508513,1.416763835,1.814529072,1.533896033,1.378140929,1.70538027,1.462967121,1.322390818,1.607814924,1.393429322,1.290603024,1.514078152,1.327823869,1.237014109,1.428004866,1.266964642,1.193299942,1.348191557,1.207395172,1.153010832,1.268000189,1.152488449,1.114547456,1.193384613
2.262046649,1.829142294,2.799451528,2.162091141,1.744664606,2.653030858,2.050462106,1.704888072,2.490301199,1.953966837,1.641879292,2.349793332,1.860345193,1.578968342,2.180202219,1.76707965,1.518500863,2.044141317,1.689492137,1.471251866,1.936221428,1.607672565,1.416904265,1.81473367,1.534027442,1.378121324,1.705488758,1.463080656,1.322456161,1.60791088,1.393524869,1.290661234,1.514167212,1.327895634,1.237100809,1.428043015,1.267026514,1.193377617,1.348293984,1.207440568,1.153078046,1.268067403,1.152522797,1.114580057,1.193438121
2.262334238,1.829566229,2.799965007,2.162389984,1.744978285,2.65388161,2.050757509,1.704939805,2.490945383,1.954206527,1.641885974,2.350191348,1.860555198,1.579162929,2.180349334,1.767247592,1.518526284,2.044565087,1.689648958,1.471231037,1.936635783,1.607836618,1.417010976,1.815004751,1.53415885,1.378222147,1.705498334,1.463194191,1.322457084,1.60802543,1.393620417,1.290679377,1.514363289,1.3279674,1.237187075,1.428086039,1.267088386,1.193416721,1.34837718,1.207485964,1.15312944,1.268131679,1.152557145,1.114630443,1.193491988
2.262621827,1.829990155,2.800478478,2.162688827,1.74529196,2.654732334,2.051052913,1.704991546,2.491589555,1.954446216,1.641892664,2.350589359,1.860765203,1.579357515,2.180496452,1.767415535,1.51855171,2.044988849,1.689805778,1.471210214,1.937050129,1.608000671,1.417117688,1.81527583,1.534290259,1.378322971,1.705507913,1.463307726,1.32245801,1.60813998,1.393715964,1.290697522,1.514559364,1.328039165,1.237273341,1.428129065,1.267150258,1.193455826,1.348460377,1.20753136,1.153180834,1.268195955,1.152591493,1.11468083,1.193545856
2.262909416,1.830414071,2.800991941,2.16298767,1.745605631,2.655583031,2.051348317,1.705043297,2.492233713,1.954685906,1.641899363,2.350987365,1.860975208,1.5795521,2.180643574,1.767583477,1.518577141,2.045412602,1.689962599,1.471189396,1.937464468,1.608164723,1.417224401,1.815546906,1.534421668,1.378423795,1.705517495,1.463421261,1.322458938,1.60825453,1.393811512,1.290715668,1.514755437,1.32811093,1.237359606,1.42817209,1.26721213,1.19349493,1.348543572,1.207576756,1.153232228,1.26826023,1.152625841,1.114731216,1.193599723
2.263197005,1.830837978,2.801505397,2.163286512,1.745919297,2.6564337,2.051643721,1.705095057,2.492877858,1.954925596,1.64190607,2.351385367,1.861185212,1.579746685,2.1807907,1.767751419,1.518602575,2.045836347,1.690119419,1.471168583,1.937878798,1.608328776,1.417331115,1.815817979,1.534553076,1.37852462,1.705527081,1.463534796,1.322459868,1.60836908,1.393907059,1.290733815,1.514951508,1.328182696,1.237445871,1.428215116,1.267274002,1.193534035,1.348626768,1.207622153,1.153283622,1.268324506,1.152660189,1.114781602,1.19365359
2.263484595,1.831261875,2.802018845,2.163585355,1.74623296,2.657284342,2.051939124,1.705146825,2.49352199,1.955165286,1.641912785,2.351783364,1.861395217,1.579941269,2.18093783,1.767919361,1.518628014,2.046260084,1.69027624,1.471147776,1.938293121,1.608492829,1.41743783,1.81608905,1.534684485,1.378625445,1.705536671,1.463648332,1.322460801,1.608483631,1.394002607,1.290751963,1.515147578,1.328254461,1.237532136,1.428258143,1.267335874,1.19357314,1.348709964,1.207667549,1.153335015,1.268388781,1.152694537,1.114831988,1.193707457
