Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 5,under 25,over 25,Total
Mali,36.38656668,28.12761523,33.32846172,44.51799964,70.05974481,117.0243623,158.6566989,185.6931214,219.3406026,281.9699624,245.8000655,241.5111682,145.6728794,68.75843076,21.91746663,,9097.528031,9344.414492,1898.765146,11243.17964
Malta,0.198776469,0.234972151,0.331831756,0.408714367,0.514364753,0.717177286,1.351337518,2.443024073,4.608697131,9.315453944,13.51238015,27.61470004,32.42706429,25.04220985,14.93773134,,0.555341703,0.885510549,133.6584351,134.5439456
Marshall Islands,0.537401934,0.608353379,0.757617852,0.56700044,0.57854725,0.715160023,0.865631404,0.991594903,0.917541813,0.767780761,0.674647549,0.611361284,0.377393005,0.205067518,0.041237381,,3.077803356,4.191846205,9.216336496,13.4081827
Mauritania,10.3244515,11.03869306,11.8668045,15.34742429,21.4620888,33.25240819,46.00050953,61.39490529,82.5377716,116.1562571,138.0715882,146.9609606,97.10888229,47.23205966,19.66595348,,367.426652,413.1379479,858.420758,1271.558706
Mauritius,1.592970225,1.813768451,3.658078771,4.086213231,5.464844806,7.993620346,8.637267373,13.15873631,16.22285636,18.5838841,25.03180419,30.01076502,33.60941614,23.13405501,15.72875478,,7.125146249,10.31574477,208.7270351,219.0427799
Mexico,310.913238,364.343234,464.004484,615.5621942,694.380538,820.8831079,981.0930108,1106.891515,1221.742802,1448.150279,1832.161448,2036.695381,2111.417988,1511.079053,843.8042413,,2265.16724,2846.157582,16363.12251,19209.28009
Micronesia (Federated States of),0.943826252,0.27418379,0.175801725,0.158427227,1.283710783,1.589577299,2.226006225,2.234723371,1.729708298,1.392249442,1.741119405,2.142479496,1.473798193,0.744645328,0.12972243,,2.772194982,4.506371811,18.23997926,22.74635107
Monaco,0.012833013,0.015843383,0.024869562,0.036193771,0.062671899,0.099320144,0.139337254,0.236382007,0.389858924,0.916568216,1.487515248,2.638757809,4.56500614,4.369280103,2.651681485,,0.019312942,0.039910441,17.64611896,17.6860294
Mongolia,7.854641147,8.180299318,9.761352013,12.06207822,14.30904369,14.86773014,12.73644373,11.53580118,9.904744279,9.23489307,8.87423553,8.460133446,6.87474377,2.369007172,0.201386637,,251.8436679,273.6766818,137.2265333,410.9032151
Montenegro,0.32737454,0.345077339,0.511914316,0.617535264,0.84470944,1.530290039,2.269418885,3.116079542,4.209184404,4.303868012,7.850605207,9.200521987,8.206791152,4.015550832,1.440801916,,1.064642873,1.773174072,48.78972287,50.56289694
Morocco,36.68089354,41.93952704,53.22799524,70.6352119,89.44333325,117.7345994,177.0353628,268.211727,288.5144626,367.1456722,442.6167894,495.1360747,439.0648917,246.6252772,81.96250547,,641.5169693,785.4427517,3215.974323,4001.417075
Mozambique,127.988568,121.475301,126.1970257,179.5105537,220.7064876,280.8184768,383.7923637,540.8349904,541.7321866,635.7026104,597.2522365,533.7880792,345.0069151,171.6614896,66.09056192,,4774.088603,5339.752532,4872.557846,10212.31038
Myanmar,129.350816,173.9674331,205.2167827,247.9202258,305.1070166,458.6861487,592.2662979,908.9200005,1037.613535,1266.55614,1472.758162,1535.082097,1253.992039,594.7253454,198.8751133,,5506.068078,5842.924217,10381.03715,16223.96137
Namibia,11.32166495,14.22972733,19.03763386,26.9995121,35.98232483,41.94766891,45.52135425,68.23077904,69.53701776,79.0091144,92.08065132,100.539312,66.81195957,32.14403432,11.487915,,187.5402552,231.5451233,714.8806697,946.425793
Nauru,0.116725106,0.128154272,0.137497611,0.112287667,0.113394738,0.125509886,0.144598615,0.131300539,0.078651679,0.057711857,0.061428279,0.051190572,0.037841856,0.02290874,0.00410948,,1.113619072,1.39019496,1.323310896,2.713505856
Nepal,24.26292561,20.39549773,32.7030141,41.3242241,57.74187966,86.778673,127.2235168,231.2731086,357.8632964,481.825585,503.7867455,476.8334067,312.7108385,147.5883024,49.40781926,,3057.909569,3216.928156,2951.718833,6168.646989
Netherlands,2.241049764,3.413930737,4.536218428,7.69819597,14.4237864,27.05010337,47.83219598,78.22300947,131.3826425,235.8423691,422.6464746,776.9362245,1190.631235,1075.868136,623.1398313,,6.777468134,12.18399401,4641.865403,4654.049397
New Zealand,0.487142757,0.643660939,0.734786594,1.274520724,2.137112372,4.017106979,6.542404747,9.326061633,15.11818241,22.11922743,38.41982918,72.23438051,135.1986023,166.0369026,141.3675037,,6.577053313,7.698043644,615.6574248,623.3554684
Nicaragua,6.924010802,6.309799196,7.987494799,10.62908663,14.68431374,18.67198077,24.49837873,31.39406611,43.29652977,60.27308138,71.99088306,79.52361501,63.06620817,30.96893727,14.22885252,,300.224773,334.3631339,484.447238,818.8103719
Niger,79.3688567,75.60771329,89.32372843,97.76261643,127.1446334,207.6034075,272.5434485,340.9558998,424.1387152,574.6730915,509.3241819,383.3636581,221.7077396,96.4263604,31.58632941,,13025.94752,13557.04943,3531.53038,17088.57981
Nigeria,603.5423976,640.4670646,746.6931398,888.7805476,1191.544017,1549.773949,1898.625643,2270.334894,2745.166364,3603.209333,4495.706855,4307.886567,2931.326665,1566.333833,703.0406878,,110328.2981,113161.8263,30142.43196,143304.2583
Niue,0.004400605,0.003651348,0.005545009,0.006411173,0.009865109,0.017629602,0.028186249,0.035751403,0.036928649,0.046350159,0.071707789,0.09666951,0.080756821,0.049307362,0.013752656,,0.053963065,0.071331365,0.506913445,0.57824481
North Macedonia,1.070823852,1.007076457,1.661599389,1.638129668,2.239577089,3.049771935,5.308492656,7.365127422,10.05005151,11.67100793,21.56519326,23.89326536,17.95390957,5.630920817,0.503008997,,10.34703305,13.10447094,114.6079559,127.7124268
Northern Mariana Islands,0.086945734,0.073982708,0.108454063,0.192559555,0.380219558,0.564081375,0.90786093,0.722587867,0.910806418,0.365360272,0.850361513,0.556607906,0.615424216,0.335543503,0.093843775,,0.431486061,0.689180818,6.764639392,7.45382021
Norway,0.677205899,0.748105825,1.024127106,1.910433357,3.277215796,4.950996716,8.08886429,17.99785607,31.2199688,77.44523796,118.8112136,250.0200127,384.2695719,446.9038525,300.2815004,,1.307952921,2.613745542,1647.626163,1650.239909
Oman,6.524146751,7.987211167,6.891102273,5.225886944,5.687677549,5.850760155,11.36086365,18.16829974,26.4302958,41.86113697,44.96000933,41.16389137,27.39097291,14.57150053,2.132172476,,31.49182805,46.85340537,266.2059276,313.059333
Pakistan,277.2857766,287.0930442,356.2928208,333.8955946,369.0488263,498.1292402,615.7786131,969.9514039,1171.908764,1573.532553,1552.309946,1413.801515,820.1236368,398.7836183,137.9746778,,40223.37374,43095.89413,10775.91003,53871.80416
Palau,0.219557448,0.296480085,0.426599374,0.51585158,0.59842053,0.823225614,1.071111105,1.180288529,1.042085988,0.980925563,0.914694265,1.223404002,1.066058509,0.548768109,0.108598146,,0.730892954,1.127726449,11.01606885,12.1437953
Palestine,8.341086402,5.046472806,5.886933102,6.593056229,7.688924377,11.02277896,15.45697,20.35628135,23.17061834,35.26415379,38.69718633,47.78675445,44.17842843,21.45129256,8.393313748,,39.90675651,71.4945925,299.3342509,370.8288434
Panama,4.689767179,4.555878672,6.525955805,7.233473858,10.30056444,13.81380309,17.95189363,21.19072748,30.06400721,38.59453744,58.92053775,64.8865202,73.40041784,62.15612055,53.72929138,,113.1481544,128.1844792,468.0134965,596.1979757
Papua New Guinea,28.98548978,31.36333961,37.51856514,35.62801726,39.17472629,52.08049649,58.67623439,78.2890456,79.18867301,89.65526773,79.4905484,74.29370341,51.73039145,33.64567452,8.515863715,,3533.08081,3643.605616,778.2360368,4421.841653
Paraguay,10.7115122,12.16082827,14.76346338,15.35154048,19.88149855,29.13975,37.55751015,52.08182086,58.57327347,80.7490891,103.2437292,139.6733322,137.8669486,102.2335006,92.65849682,,102.5605576,136.5471342,906.6462938,1043.193428
Peru,97.33347013,95.20779304,121.6963131,156.4391721,199.4610052,252.9214956,336.7907906,474.0510012,653.301655,934.4971874,1402.307172,1852.984008,2166.056255,1552.291623,1054.430759,,829.7365014,1161.801961,11349.7697,12511.57166
Philippines,541.1144272,587.4920236,686.3734554,737.841123,997.8145539,1271.461289,1707.018191,2535.364633,3241.814441,3834.20332,4599.982129,5036.789641,3818.591157,2458.946945,753.9140836,,8765.063517,10861.58905,32808.72141,43670.31046
Poland,39.65507256,64.24607553,101.19098,133.8057732,171.079873,252.712689,456.8632667,681.9384835,885.993956,856.6109424,1188.081917,1690.842222,1865.837496,1056.27837,424.0073325,,63.15434608,124.797051,9869.144449,9993.9415
Portugal,3.90222091,4.641037878,11.31664191,22.39902815,31.25439515,48.5497681,73.65329275,113.3168163,172.0942494,313.0482058,668.6995808,1272.658753,1748.449432,1323.684268,589.3828188,,8.883390515,16.95690972,6397.050509,6414.007419
Puerto Rico,3.091445625,4.308072531,6.274027393,7.267817046,10.68306038,18.28782123,26.35353318,39.06124457,57.71043888,79.88437052,106.1487821,141.1632002,152.7245343,112.5444768,103.0945365,,7.584659499,11.03782835,868.5973613,879.6351897
Qatar,2.554135767,2.362327584,2.941500537,1.864072491,2.492704165,1.327018652,2.353709726,2.774433026,3.045333074,4.757066322,3.971464563,4.511335156,2.299516164,0.552264327,0.075204202,,3.927573346,7.194915011,37.88208575,45.07700076
Republic of Korea,8.477346911,13.2949284,21.25349047,34.26185004,58.8376179,89.12305907,154.3459739,207.5143235,303.2393817,601.3521316,1196.803399,1752.04928,1852.316857,1183.722244,563.8180679,,22.2315298,40.46265442,8040.409951,8080.872605
Republic of Moldova,8.891018902,16.59405856,31.52410665,43.82772439,54.45617696,71.24185871,109.4964613,95.89716756,69.90160477,28.3064284,35.02162662,30.50138177,37.68297471,39.68187263,16.03376167,,60.68667544,71.30997171,689.0582236,760.3681953
Romania,40.46831746,45.39664531,83.20379417,133.4065292,228.7532496,207.8931216,345.3457101,497.302267,567.7677542,535.7823291,761.8153601,752.3822589,540.9850858,206.1295299,51.06168775,,364.3300614,459.2070424,4997.69364,5456.900682
Russian Federation,501.9528914,1143.826039,1738.069972,1941.221357,2018.180689,2418.101176,3325.655836,3414.823943,2801.025057,1522.545426,2631.691111,2086.724842,1813.814179,1295.560586,330.0206316,,998.1466883,1358.259716,28983.21374,30341.47346
Rwanda,48.39034725,52.72421268,55.23483355,59.36171306,72.73715145,98.98447085,143.4538278,200.7946721,219.8431795,239.3623549,275.3274196,270.3214296,165.9072825,68.17715751,25.7352489,,1560.449015,1759.658782,1996.355301,3756.014083
Saint Kitts and Nevis,0.045899073,0.050414733,0.023409828,0.036234867,0.224925913,0.379159503,0.722568115,0.917604939,1.081301509,1.034049921,1.780154856,2.178870097,2.045492902,1.368617275,0.625415799,,0.566728818,0.890241451,12.51411933,13.40436078
Saint Lucia,0.24425319,0.338939965,0.425219689,0.58341984,0.812401664,0.998764317,1.174517277,1.554215213,1.877259142,3.045730728,4.176379404,5.586848801,7.646317547,5.895129386,2.357001876,,1.125010722,1.60001277,36.71639804,38.31641081
Saint Vincent and the Grenadines,0.168177593,0.225892612,0.297334165,0.409413525,0.628862817,0.887928,1.003774824,1.237085025,1.593340686,2.343654003,3.954116794,5.507770789,5.281720795,2.817915892,0.927309435,,1.239605198,1.633259603,27.28429696,28.91755656
Samoa,0.704326382,0.737533685,0.925936802,0.917167543,1.29254901,1.79955689,2.335772093,2.803734086,2.718400018,2.896453264,4.451815164,5.792543956,4.782019552,3.283006225,0.704033205,,3.920110005,6.452245855,36.14484788,42.59709374
San Marino,0.005372907,0.006795418,0.008635802,0.012693329,0.018662647,0.027913514,0.039742782,0.060968929,0.101712792,0.198860018,0.40529281,0.83079427,1.22513281,1.119664347,0.726845097,,0.012607184,0.022506971,4.789087472,4.811594443
Sao Tome and Principe,1.273526634,1.34791367,1.635738267,1.857512777,2.507145259,3.225641791,4.008960395,4.648160521,5.530953776,7.080278483,8.69957063,9.75436758,6.598145866,3.144558501,1.099862418,,11.2188389,15.21559179,62.41233657,77.62792836
Saudi Arabia,91.73719926,140.3525039,182.6791748,234.1911182,238.3732881,245.7353939,268.1294121,309.3509381,279.0750776,254.7891953,197.3056379,180.4787526,189.4749421,108.1941774,36.95825214,,30.31572445,145.3497372,2956.825063,3102.1748
Senegal,60.35902033,55.45475494,60.17760484,72.5725207,90.82242813,130.9172762,172.4156415,212.7831572,277.7573023,367.1131957,421.7154243,417.8330804,248.4516834,118.9395838,42.09249411,,2031.397512,2278.600383,2749.405168,5028.005551
Serbia,3.339308239,5.673867453,7.199685769,11.16139732,15.90669377,25.05986903,41.62631138,72.23466732,110.4094858,110.4471923,188.3933481,300.5958304,192.0318185,68.05230888,12.94131308,,11.14046191,18.02000269,1165.073097,1183.0931
Seychelles,0.509646817,0.737209455,0.932797513,1.380902727,1.771692739,2.335872299,2.912091946,3.925181656,4.105088298,5.047882982,8.057730911,9.248307339,7.700512697,4.470090951,1.739963351,,1.663995,2.426305488,54.87497168,57.30127717
Sierra Leone,50.06301451,45.93575842,50.16665322,55.80381053,69.96572561,97.60237258,111.1233671,146.5326529,177.3365471,265.0214587,312.2727938,288.6050345,154.3468209,72.81882783,25.2304362,,3053.624519,3271.031574,1922.825274,5193.856848
Singapore,4.800052211,5.040946332,8.832325481,9.572800646,19.62591623,39.7561822,62.44639174,110.1540997,167.9332096,221.4980714,378.9474692,441.6852021,485.2687565,334.2876966,225.3355973,,8.825409291,16.96922466,2515.184717,2532.153942
Slovakia,4.831014873,6.622630029,10.23493689,15.66640552,21.44688952,30.49855893,51.49885457,85.29519676,110.7590689,128.7038847,185.5939115,245.1313256,262.8118788,141.7191095,51.36401183,,22.64112673,32.51267689,1352.177678,1384.690355
Slovenia,0.310260137,0.529325565,0.830459586,1.140933137,1.826720511,3.251955823,4.499912927,7.82050539,13.29987528,24.27458308,55.06938229,103.9224424,132.7593918,91.37666046,40.96008938,,0.724536013,1.271732239,481.8724977,483.1442299
Solomon Islands,12.57897866,14.9058519,19.38774538,18.52080129,18.26954576,19.66699937,21.62929684,24.25151449,23.60300462,23.3388288,22.2213263,17.34458058,7.827085344,2.509827828,0.378423038,,71.01090635,94.13713962,246.4338102,340.5709498
Somalia,117.7942668,113.6566017,157.1852821,218.3279256,194.0592205,203.0523351,292.2663717,444.0722501,466.9920738,436.9809314,374.3715161,260.5864871,128.5893276,44.59582372,11.27196591,,8944.077328,9638.536559,3463.802379,13102.33894
South Africa,391.1579939,449.4018147,335.3046298,672.2085256,720.3210191,1198.479632,1606.908853,2387.947065,2253.138897,1950.13637,2126.427844,2636.600318,2285.727671,1175.612193,376.3451714,,3322.363942,4022.263263,20565.718,24587.98126
South Sudan,19.84577728,24.58846999,32.18645909,41.50985003,55.08855115,68.89794501,84.3504207,113.4781619,128.5953072,175.0957858,205.8197914,186.284357,118.5504325,71.02292175,31.55700432,,4023.838159,4178.641198,1356.871235,5535.512433
Spain,7.854327621,12.94252767,23.6383601,42.48907748,66.73370929,105.7904427,151.5310483,183.2903098,267.196145,446.7322191,770.8737001,1843.68932,2751.609984,2502.061026,1312.361165,,20.03779948,33.30453739,10488.79336,10522.0979
Sri Lanka,26.2044653,35.30023404,49.48600529,59.41962737,88.42821877,124.5254053,162.245524,223.4693227,302.5694264,379.4231944,387.3545333,433.0628992,397.2468957,220.9481325,82.61594308,,98.351131,172.4907284,2972.299827,3144.790555
Sudan,58.24960383,59.48408135,63.71218483,70.49872185,80.17805887,84.86293956,100.9105428,143.7561535,170.3137907,239.1492029,294.7627231,304.276204,238.741871,136.402936,65.53835929,,1993.458344,2330.033459,2110.837374,4440.870833
Suriname,1.057159681,1.326143239,1.647991555,1.861764535,2.669775154,3.813991921,5.223304207,5.952331719,7.375491665,10.87213301,15.43464692,17.24673174,14.62641972,7.800476466,5.354407005,,11.39681165,13.65443713,102.2627685,115.9172056
Sweden,1.87738796,2.291412892,2.591680994,4.214318553,7.202689045,12.37697833,17.17681657,30.13389935,55.85776428,108.5885246,194.9788642,346.8078127,536.1606914,519.5773823,377.1782919,,4.303025124,6.584944705,2217.014515,2223.59946
Switzerland,0.778737353,1.102278721,1.754133225,2.511009722,4.046712052,7.838052035,13.83246887,19.98466623,33.0607611,62.79063114,111.3841931,225.2177622,347.1854565,322.3386564,260.4796629,,3.740937215,5.100035298,1414.305182,1419.405217
Syrian Arab Republic,9.205097737,14.80196597,20.78814024,24.10650722,36.21297445,52.86073597,70.7070018,111.8869775,125.7576294,144.2268573,169.7013051,193.0038387,164.3808284,34.37960423,6.624076226,,247.7881246,377.3370258,1178.64354,1555.980566
Taiwan (Province of China),10.1091229,20.0155458,44.96938497,61.30472393,98.58718858,156.7647399,247.562781,374.4462652,469.4394763,612.9433407,1171.726893,1750.534937,2324.2591,1583.550164,1044.814742,,35.48939189,56.73726968,9971.028405,10027.76567
Tajikistan,46.46411452,43.04814816,41.34940425,43.34078149,41.42287023,41.66889394,67.12293828,67.82266338,78.61360317,61.698479,104.7349035,84.1688793,40.38909535,18.37182999,5.676113554,,1568.461741,1755.633032,785.8927181,2541.52575
Thailand,132.1526252,201.1484626,255.9697275,330.7886468,441.690282,587.8575929,695.0155945,1000.773571,1199.092815,1617.92942,2208.447178,2901.733188,2319.595065,1570.669058,1003.436255,,344.8604316,613.107086,16466.29948,17079.40657
Timor-Leste,0.500127147,0.426681335,0.480833108,0.824355868,2.844197025,5.124904528,7.230530163,16.72547199,24.14091238,41.23221278,34.70264188,37.08258643,29.37515792,11.08165388,3.267983194,,141.6779113,153.5112485,215.0402496,368.5514981
Togo,41.5409459,44.96195604,53.49975211,68.54638573,92.18382991,126.3585702,142.5546703,173.2603434,217.2102635,260.6516141,244.9855383,201.4174487,103.98574,42.71214748,16.00186009,,1089.687214,1233.935082,1829.871066,3063.806148
Tokelau,0.004304772,0.004728811,0.00548404,0.005732763,0.007290092,0.010752902,0.016580349,0.016178986,0.031225287,0.021649892,0.031606386,0.050290889,0.028778745,0.050598842,0.010595219,,0.026595574,0.037579582,0.295797977,0.333377559
Tonga,0.257446354,0.295651857,0.376962099,0.394701466,0.516531718,0.708872432,0.896232633,1.179870431,1.502630994,1.899167761,2.829597914,3.849926528,3.118785999,2.141639491,0.649354668,,2.49143334,3.430031616,20.61737235,24.04740397
Trinidad and Tobago,1.961194279,3.08691526,3.200014063,3.843817454,4.116404964,5.884445258,6.779638566,8.064188456,10.95662076,14.1658478,18.09760851,22.54948681,25.65037281,19.55202005,17.59732597,,9.467128349,12.90013646,165.505901,178.4060375
Tunisia,9.187929877,13.25331451,15.02188653,16.32689346,17.81569445,24.34697921,39.87964446,58.87852292,74.52546816,106.8891656,148.2783951,223.5626437,190.0085641,98.10338246,40.02107914,,79.25135262,105.9137323,1076.099564,1182.013296
Turkey,62.47413849,67.74063252,90.41037263,126.7227505,148.3595781,221.4908009,331.014699,571.0697073,674.7241204,1188.354246,1386.044974,1937.362571,1972.651556,923.2027905,382.5370812,,511.5824181,731.3484416,10084.16002,10815.50846
Turkmenistan,18.23894934,16.62885584,16.94926719,13.82158181,14.87747138,17.13668484,18.05809232,17.94773951,11.50244282,11.03090702,14.47230361,14.81291269,12.39868865,9.241043587,4.438249379,,755.6847487,827.1068127,211.55519,1038.662003
Tuvalu,0.079448321,0.085281144,0.090838967,0.08471855,0.0992784,0.138128491,0.188763018,0.235702367,0.243794916,0.274876703,0.31630473,0.349569159,0.269280173,0.181743068,0.029600625,,0.306727441,0.485740565,2.667328632,3.153069197
Uganda,156.0639828,138.8134232,144.9316298,176.2125454,214.1586579,274.9699522,350.6977687,450.9267463,545.9036108,710.505085,847.2856534,770.9621207,430.5783574,206.9770929,90.04735432,,5541.611556,6368.211274,5509.033981,11877.24526
Ukraine,207.1223274,438.1571123,599.1654183,661.0055135,617.9562157,642.5679533,630.5611133,462.0867839,315.721041,182.494386,369.9578975,458.8083235,526.5695725,378.2714501,97.60071063,,168.4497657,307.9126825,6588.045819,6895.958502
United Arab Emirates,7.303816024,19.50253438,19.53101715,22.78274542,21.48086191,19.50290611,22.09304785,46.45352155,31.33625413,20.42037129,17.58257078,15.90455254,10.1800596,3.327619752,0.533677792,,4.03033873,12.34525156,277.9355563,290.2808079
United Kingdom,38.53784201,58.93587047,83.66118153,131.3627274,213.5280269,320.303963,446.2893415,640.9452801,1052.108767,1841.553061,3024.002122,5424.735908,8364.517412,8427.674121,4325.922695,,86.75832305,140.2304153,34394.07832,34534.30874
United Republic of Tanzania,197.6495786,194.3842478,228.2823861,281.3740506,358.990891,473.8586268,583.6063787,796.7462917,958.052339,1251.890828,1516.200542,1482.015326,898.8432344,417.7242429,183.5767302,,14384.52113,15471.59152,9823.195693,25294.78721
United States of America,213.4125353,296.4210546,396.1824329,569.9038295,881.8195214,1518.39976,2387.08559,3413.347171,4301.404274,5659.085443,7251.601087,9485.076414,11065.86039,10104.47352,7546.530672,,539.181818,854.0814195,65090.6037,65944.68512
United States Virgin Islands,0.026799814,0.043925023,0.08087172,0.137001171,0.258565714,0.419952962,0.6406837,0.994876319,1.672270725,2.728466654,3.076189188,2.734776531,2.410735435,1.537851401,0.735542339,,0.169695928,0.243562695,17.4985087,17.7420714
Uruguay,2.815555468,3.758217265,5.613614563,6.885336606,9.073778186,15.80441846,22.34289949,39.64688445,51.16255579,75.99851844,130.5600627,210.6110224,284.8411796,219.036011,135.165305,,20.11160113,25.89706632,1213.315359,1239.212425
Uzbekistan,157.3935378,163.6953055,163.7193394,175.4561014,168.8848795,229.2477965,257.5389753,303.7316152,215.8034424,228.8287274,250.3599779,131.4440052,38.97413844,9.888551139,0.798571579,,5804.122532,6701.431774,2495.764965,9197.196739
Vanuatu,2.033194595,2.110041091,2.31037666,2.129141382,2.28659918,2.845933294,3.209510702,4.57186984,3.980220325,4.914595618,5.536477214,5.110425628,2.721783059,1.055305316,0.176444908,,22.82098995,28.80104172,44.99191881,73.79296053
Venezuela (Bolivarian Republic of),51.56864173,51.03361568,66.25821937,79.28754122,91.44575236,120.0695557,136.3997538,174.1178835,205.8497302,250.3864426,344.2399177,408.0663832,357.6600288,294.1367616,274.1717951,,557.4423964,683.8736365,2904.692023,3588.56566
Viet Nam,101.9178297,131.6068033,172.1843534,183.4551515,268.946951,392.2326175,567.2271122,873.7723991,998.2560417,1166.346748,1732.571573,2468.205839,2226.631169,1053.67704,404.1591828,,2100.136321,2338.801211,12741.19081,15079.99202
Yemen,42.29554282,51.93827905,65.79321443,69.13886126,66.30558721,72.75535677,92.25056462,140.5402088,151.004626,200.1038867,219.6428379,192.0871966,145.7511478,65.31983075,22.08144187,,1998.083748,2215.616418,1597.008583,3812.625001
Zambia,96.39757364,93.91468142,105.1808941,127.8318313,139.8699296,162.5893501,184.3130853,230.4498634,258.7720919,334.9657824,358.8500846,333.2851461,197.3219297,82.25741584,26.28719778,,2905.534096,3300.154847,2732.286857,6032.441704
Zimbabwe,119.9918664,140.2461353,197.3893752,248.064599,302.4108977,377.7125466,423.1829398,614.1004875,575.3135184,544.0533141,484.2701129,448.0718398,283.4451671,130.7312374,38.08118626,,3633.138575,4014.08764,4927.065223,8941.152863
