Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Cote d'Ivoire,0,0,1.405675596,1.498339702,2.812180873,6.21158883,18.87660571,23.86328126,33.0266845,59.48697649,114.2190493,133.7433191,179.6649246,198.3603694,182.2588571,138.8817773,76.70662514,30.34580352,7.668115458,1.470370499,,1205,1211
Croatia,0,0,0.034965641,0.128577623,0.433410775,0.828385744,2.399245873,7.142632881,18.53020652,54.59370636,151.8600409,307.9635568,509.0844133,520.2664664,420.4897626,425.5615948,310.4846892,129.2614747,34.69739328,5.554027512,,2899,2899
Cuba,0,0,0.165531864,0.9726268,1.222387581,2.561959021,6.784389167,15.37625537,51.00333466,142.2188856,389.1338958,599.2198945,840.0808287,1061,1032,934.3825561,637.174045,441.3133203,213.9725647,97.56005607,,6464,6466
Cyprus,0,0,0.013338381,0.030689349,0.057321951,0.282014795,0.747916774,1.331458821,3.405659783,7.457754564,16.4724835,30.55850443,54.48137308,81.40902637,79.37201296,74.85344634,59.69754643,24.17840373,4.593335801,0.625600538,,439.4665379,439.5678876
Czechia,0,0,0.073543831,0.274902474,0.681590555,1.774320509,4.993130797,14.03766266,38.17339029,86.80110663,189.7541786,385.3240726,890.7866828,1345,1341,854.2071242,545.6905774,309.6066289,103.6568747,26.38958635,,6136,6137
Democratic People's Republic of Korea,0,0,0.510090374,4.720687795,10.48868873,20.07542245,41.43194881,83.76509079,194.2892339,470.8777105,811.2518599,1106,1333,1262,1510,1131,565.443264,207.8295404,53.92125606,11.68057972,,8802,8817
Democratic Republic of the Congo,0,0,1.973475921,5.622994799,8.21746013,13.49384714,31.19811902,59.86591736,122.9526828,256.7506946,455.358889,611.4393649,678.8720981,583.9122198,468.5762335,315.2434459,181.1988557,75.68888089,20.6929859,4.393528223,,3880,3895
Denmark,0,0,0.052037143,0.154253446,0.605918538,1.011069012,2.773072716,7.005891858,19.01111412,53.49528939,135.7713895,259.4660391,436.7438152,651.5153392,894.9653381,713.5719682,577.9423707,307.4543305,123.9540674,41.78349619,,4226,4227
Djibouti,0,0,0.037371031,0.030203252,0.06892107,0.149345477,0.404091956,0.923081165,2.034971536,3.584718741,5.280114445,7.261777845,9.118572402,9.305783226,8.409073851,5.627222775,2.409746793,0.828707663,0.201090864,0.034450244,,55.57274898,55.70924434
Dominica,0,0,0.002354226,0.012756554,0.013857783,0.021092821,0.053910763,0.106865982,0.214894645,0.514114447,1.012655539,1.50929583,1.921867573,2.016502198,2.234568079,2.321886348,1.913912369,1.09253118,0.432460127,0.11309956,,15.47965746,15.50862602
Dominican Republic,0,0,0.527034006,2.794032826,4.139006314,4.924204474,11.36273389,19.29411686,35.96576402,61.64300764,107.8867997,135.1674926,188.3327511,189.5296367,196.970534,153.1113516,129.6097023,98.3492681,33.64270935,11.00598747,,1377,1384
Ecuador,0,0,0.516618589,3.678190606,5.047243549,7.01943034,11.71779789,17.88146365,26.27467674,44.32598871,65.51658515,99.86481492,153.7640899,183.4031513,224.073575,221.3083134,177.6388943,138.7605578,62.41835666,10.41747754,,1444,1454
Egypt,0,0,6.127469291,14.85302882,24.51080472,38.43970695,78.28254492,128.6349159,177.6176714,355.4807618,637.9198679,845.683236,1005,895.0927382,656.9839983,451.4081946,238.8167968,102.2055209,26.3284626,5.994975435,,5643,5689
El Salvador,0,0,0.237833153,1.299242898,1.940571973,2.534478089,4.454397911,6.305387362,10.7978545,22.52984696,34.9153973,45.15907818,62.09838362,77.70328003,92.67196946,89.23642861,66.93805721,47.71555027,18.78803991,11.68144951,,593.5295989,597.0072469
Equatorial Guinea,0,0,0.045856602,0.166078252,0.225110095,0.376639773,0.811308721,1.320000549,2.258542846,4.315443254,6.561881334,8.403921586,10.64791422,10.60996729,10.28947992,8.610482541,4.99069347,2.136245088,0.625664332,0.153617004,,72.11180193,72.54884688
Eritrea,0,0,0.217695681,0.215578639,0.457378544,0.789777824,1.867348141,4.437518449,9.545926131,17.02284304,23.94155546,31.1337998,34.69260277,29.88773006,25.69718144,17.50459082,7.142705031,2.192809713,0.440390604,0.05802676,,206.354806,207.2454589
Estonia,0,0,0.012174152,0.051045251,0.071040294,0.213991242,0.816243787,1.876064144,4.334441311,12.61566639,26.52949807,59.42061102,98.94671227,127.7072645,114.3672684,132.6263016,85.57763866,43.63873342,13.73823445,1.950874398,,724.3595437,724.4938034
Eswatini,0,0,0.072636221,0.097373719,0.149815835,0.311899189,0.786233235,1.748984005,3.762147914,7.134629301,10.78229792,14.07666555,15.61029455,16.27032071,13.83158772,9.205546741,4.790961414,1.520407465,0.360407229,0.0584762,,100.2508591,100.5706849
Ethiopia,0,0,1.763046023,1.747874123,3.053298853,5.531493344,12.79354261,26.35693997,51.00897662,82.9708696,123.581794,178.2866499,262.4977892,336.659585,402.2442523,352.5051762,178.0389461,66.34068089,15.61778956,2.485568624,,2097,2103
Fiji,0,0,0.037735689,0.122445452,0.221627704,0.264962119,0.403188865,0.720786308,1.810477079,3.244949527,6.585891231,9.165006557,11.35293872,11.60340236,10.05560547,8.432673787,4.195439438,1.856188244,0.299106533,0.064742074,,70.05535831,70.43716715
Finland,0,0,0.058881584,0.12858563,0.337040429,0.74661324,1.974328814,4.317213673,8.123185105,21.32573592,56.39042233,126.9519907,262.8610552,451.9983883,515.7396379,399.8143941,349.6582568,221.8597427,88.87304393,24.62890457,,2535,2536
France,0,0,0.694646592,1.921796509,3.975207989,11.6643755,45.48502532,140.198475,413.297019,1160,2359,4197,5722,6655,5503,4316,4236,3242,1623,440.1667497,,40064,40070
Gabon,0,0,0.045619681,0.167406679,0.275791541,0.472445875,1.119924496,2.352495623,5.03741152,10.91693042,19.68782055,28.04491531,33.65312348,29.05066154,24.00179173,18.4626342,11.32398741,5.313000856,1.525783147,0.373614502,,191.3365407,191.8253586
Gambia,0,0,0.073931412,0.06678286,0.103682672,0.200877207,0.545919789,0.854850149,1.412043062,2.554838279,4.936755959,6.484866988,9.527145486,11.08420445,11.10080582,10.69001975,5.984318448,2.206451018,0.510989055,0.095863847,,68.18994931,68.43434625
Georgia,0,0,0.053100927,1.021346416,1.680320971,3.470742545,7.743893657,13.20139692,28.67532959,70.90033357,149.0498195,263.9528939,319.4627118,317.7497261,196.1997586,235.9190159,114.1567282,35.90466058,12.34463941,3.685492831,,1772,1775
Germany,0,0,0.773322583,2.841289706,5.747980007,13.49943551,39.80640798,97.3782259,263.028721,947.7769096,2629,4752,6410,7720,7684,9409,7175,4030,1283,356.9999559,,52810,52819
Ghana,0,0,3.3174297,4.549583857,7.141093759,9.516218688,23.49925469,24.55127726,32.73505709,60.99868308,119.1319188,144.087887,198.0948724,209.4849697,201.820258,150.6732067,89.50908582,32.27366343,8.163175853,1.69313847,,1306,1321
Greece,0,0,0.282030074,0.842107721,1.561148392,2.844615983,7.22770391,18.19113813,50.27620941,145.6527792,332.4104071,626.1609288,983.8757201,1260,1354,1319,1252,784.9518893,266.4273255,74.50299519,,8477,8480
Greenland,0,0,0.001703589,0.002859133,0.006140218,0.020869581,0.068443354,0.190562114,0.499791762,1.833220291,4.443857532,7.494303948,8.394120772,8.171868753,8.421236362,5.649138946,3.469179654,1.713405946,0.405514784,0.075003846,,50.85051764,50.86122058
Grenada,0,0,0.001471098,0.01134713,0.01506255,0.020379305,0.055318226,0.113075704,0.263172783,0.663957429,1.215350165,1.959443403,2.209347615,2.438093059,2.657055483,1.927714454,0.797878116,0.445553948,0.181098605,0.067999167,,15.01543746,15.04331824
Guam,0,0,0.019051421,0.085318547,0.150254609,0.172359912,0.27006159,0.489153611,1.336062751,2.111660418,4.796489081,6.384516317,8.119951588,9.987212226,6.846328543,5.95791352,4.596077271,3.095314715,1.304442453,0.83020178,,56.29774578,56.55237036
Guatemala,0,0,0.977167744,4.361266819,6.919232786,8.558170147,12.72310316,15.26413559,19.06717233,29.82413994,42.05694734,60.86229935,92.1350819,116.9175672,131.4630595,121.2820941,96.62968589,48.80741422,16.42880428,1.269201309,,813.2888762,825.5465436
Guinea,0,0,0.575227407,0.54307234,0.826755456,1.838454303,5.143999164,7.913653411,14.79163731,28.29133534,52.63975336,60.95787912,81.37422425,88.95110087,83.50494615,64.42994332,38.18317967,18.0222121,5.747678265,1.101956252,,552.8919529,554.8370081
Guinea-Bissau,0,0,0.093202047,0.120049883,0.240366962,0.526178125,1.499434324,1.777974629,2.456599599,4.676161207,8.714707459,10.53801663,13.56028655,15.05089335,13.84463184,8.806224694,4.21337473,1.586647656,0.382536656,0.073480865,,87.70714832,88.16076721
Guyana,0,0,0.012430676,0.077623666,0.116825931,0.142311542,0.355453161,0.783720584,1.802174624,3.303768905,5.718198757,7.18336167,8.127669308,8.204663838,6.260228157,5.025069377,3.028526814,1.513730233,0.736478658,0.138689505,,52.32404513,52.53092541
Haiti,0,0,0.417300998,1.419670384,1.649111126,2.64304012,6.730065088,12.72128747,24.84312345,43.45470676,69.9133252,94.94908011,118.5852832,117.1628953,103.9352159,74.68187532,46.78437697,21.370857,5.869743571,1.08429115,,744.7291667,748.2152492
Honduras,0,0,0.249914219,1.020262677,2.007351504,2.973789962,9.055780227,13.97775038,29.40282058,61.11601641,97.15735025,139.2721258,187.2213387,212.3075007,201.5698289,160.7866144,97.90448132,49.34939949,16.63124144,4.358975285,,1283,1286
Hungary,0,0,0.129744841,0.468498714,1.182142622,3.023706052,8.735616018,25.10826755,76.04648784,218.3762217,487.6237963,1026,1835,1828,1430,1054,665.6728456,325.5088797,108.173639,20.83205894,,9111,9113
Iceland,0,0,0.00531402,0.020745924,0.055424033,0.10658494,0.272887669,0.726009129,1.706029451,3.147061136,6.694852125,11.41215552,15.41229428,20.25688564,23.895366,20.01838573,17.58123888,11.68953677,5.25984447,2.271665281,,140.450797,140.532281
India,0,0,38.18959994,97.07114518,181.7188026,299.8783508,630.2411544,1237,2226,4054,6446,9151,11240,13020,13109,10146,6337,2205,579.3361357,72.93069913,,80754,81071
Indonesia,0,0,9.081742717,59.91229242,92.25149056,150.0283358,264.3263191,559.6221916,1141,2212,3823,5740,7492,7669,6801,5028,2902,1482,344.2462211,63.99076531,,45672,45833
Iran (Islamic Republic of),0,0,5.507321446,17.64300095,28.22131475,46.24194047,100.3419412,146.066878,203.9792662,376.0848359,573.6234441,841.5391377,1076,1043,1021,1080,941.0163074,534.7523033,180.6982319,43.75073163,,8208,8260
Iraq,0,0,1.745560047,7.427639732,13.66096431,18.29510557,28.92857315,52.81641622,105.6461983,233.4155104,329.1569939,424.6889214,597.0364676,621.3561415,530.6385429,395.0715681,235.0584481,130.2922791,47.90035358,13.89759356,,3764,3787
Ireland,0,0,0.057148644,0.170013908,0.293632797,0.637320151,2.20976068,5.70380015,13.40700192,33.21613051,76.64767799,138.0203702,217.9419694,318.317548,373.3200142,340.7269033,290.2404247,178.230773,63.3334012,17.92336523,,2070,2070
Israel,0,0,0.208025409,0.646343774,0.89875527,1.729157225,4.735722365,10.23348731,27.4004962,57.59751068,111.9454013,185.8572218,272.6757373,383.0834994,363.8045891,325.4447946,278.3110036,204.5273905,98.30788415,33.40813369,,2359,2361
Italy,0,0,0.753986874,1.816267515,4.238469708,8.702766691,24.25035844,71.10983358,209.0154594,540.6353997,1234,2144,3218,4952,5861,6516,5786,3976,1416,329.8524642,,36287,36293
Jamaica,0,0,0.141124148,0.668979356,0.900405086,1.306414392,2.879375708,4.435617535,10.19420752,24.84673987,43.37761847,66.44477931,75.81413997,77.47853954,91.67310114,65.7025642,46.86421718,25.28589892,9.366158095,5.904820788,,551.5741926,553.2847012
Japan,0,0,0.864436425,1.878697265,4.8664936,11.27920716,38.46808464,106.9346115,291.1706365,620.4338055,1152,2143,4392,9786,11688,13593,15470,13506,7247,3240,,83286,83293
Jordan,0,0,0.455281227,1.57228505,2.586217951,2.966647246,6.392819412,12.69403824,22.01017181,52.67773286,72.58030004,92.76069165,104.8126249,124.19028,113.9927145,109.4473693,48.89846579,20.8651534,7.023585992,1.846381937,,793.158977,797.7727613
Kazakhstan,0,0,0.162729347,1.480101157,3.076694089,6.678460839,15.21925628,27.64245205,62.18628116,138.8675669,299.8926557,572.5820085,719.9525631,717.6185404,345.2212989,418.8209098,163.6779166,57.50570117,15.1176139,1.965415756,,3563,3568
Kenya,0,0,1.064066522,1.176208119,2.129238226,3.709350177,8.945412295,18.49528724,35.1481248,61.0244675,90.93801181,133.3613495,175.1918607,199.381444,193.2690462,135.0570011,65.97676621,25.90796513,6.993251079,1.366727489,,1155,1159
Kiribati,0,0,0.009177857,0.058958882,0.132282826,0.133389344,0.167537062,0.262782746,0.740222371,0.872774809,1.466790776,2.139509113,2.356250713,1.618747738,1.14786455,1.027079387,0.444104003,0.151660957,0.024264331,0.006168491,,12.55914639,12.75956596
Kuwait,0,0,0.051743114,0.10406176,0.217498338,0.406665438,1.766808311,2.891464339,5.555959193,10.53401157,15.93559374,18.92723707,25.17443151,26.50748513,25.73119538,20.07972142,23.20443306,15.29942417,4.833772594,1.522321786,,198.3705247,198.7438279
Kyrgyzstan,0,0,0.071571282,0.503254869,1.156227071,1.837314202,4.066844836,6.286203349,12.1350079,24.8310752,45.34309086,89.64223593,102.1000257,98.39045243,43.69746472,54.48547449,25.23935103,15.62306643,4.659200827,0.510200573,,528.8470084,530.5780616
Lao People's Democratic Republic,0,0,0.319196138,1.842598635,3.043894883,5.074333175,8.037276377,13.74515372,25.06087174,45.11503,79.5950146,116.2747266,146.7473088,148.2007793,132.1641687,98.92177515,53.63611218,26.16763014,6.72135495,1.307167379,,906.7687028,911.9743925
Latvia,0,0,0.020794383,0.11604929,0.216735271,0.482446372,1.384115824,2.940075189,6.94732515,20.12299842,47.26655844,94.9662445,138.459124,162.5712477,153.9900259,165.3142308,88.27153225,46.78757346,13.1697064,2.046714093,,944.7199185,945.0734975
Lebanon,0,0,0.102898827,0.389957471,0.939051229,2.018915756,5.34448499,10.86918744,21.63319887,49.99539085,85.63553117,125.8710852,157.638491,208.568314,245.2461136,237.4556362,152.4295568,75.92681829,21.15591039,3.779657068,,1404,1405
Lesotho,0,0,0.102298898,0.140982413,0.242211695,0.539143441,1.459405751,3.569045308,7.180123048,15.0004452,25.95709301,35.61122777,38.67648674,39.94963914,29.40153172,19.1119476,10.52378768,3.779043056,0.922982406,0.150772546,,231.8326744,232.3181674
Liberia,0,0,0.191031816,0.208894257,0.414395535,0.773260378,2.321477774,2.89049288,4.772332344,8.317224486,14.31394917,16.05018441,21.6453747,25.58248354,22.73200078,23.33766189,15.19520105,6.557055222,2.269967846,0.50999772,,167.2686642,168.0829858
Libya,0,0,0.096578896,0.382022891,0.80383121,1.491551729,5.750377266,14.51567583,30.71490135,64.27879597,83.70993851,98.90056633,112.1941713,115.4712213,131.9374093,91.91884325,59.0738845,33.86607863,11.23723294,4.151438544,,859.2120867,860.4945197
Lithuania,0,0,0.025482261,0.119049402,0.2187946,0.589612326,1.493405523,3.517103813,10.46209021,28.52983904,67.98721037,145.7713175,198.2741791,224.7045391,213.1403868,205.0308385,141.3713526,67.33940854,18.26587747,2.467048002,,1329,1329
Luxembourg,0,0,0.008817429,0.031890509,0.072370798,0.167354481,0.550762856,1.413227425,3.218831539,7.943408094,15.62556373,22.64784991,33.47400868,37.88047591,41.47932123,42.04701206,35.57204361,23.17643753,7.569948176,2.256553459,,275.0227987,275.1358774
Madagascar,0,0,0.787754301,0.757553391,1.493713548,2.726387526,5.939249834,12.36484161,25.65035357,43.54399659,63.91107628,91.71389642,102.376384,97.99890865,81.83030851,55.93890652,27.49603695,11.32970115,3.132467921,0.56703044,,626.519546,629.5585672
Malawi,0,0,0.598059353,0.55643425,0.864395458,1.431980196,3.353530677,6.512676968,11.42986923,19.03404488,26.17582426,38.2642648,59.2605586,74.70997228,71.17267665,51.33893617,23.76500568,9.635323626,3.063916373,0.672441902,,399.8210223,401.8399113
Malaysia,0,0,0.442504911,2.593141418,4.627282129,9.391586566,21.97680041,49.15134175,92.3881518,187.9722998,328.9810813,528.8633723,718.6585811,796.5708594,812.250558,579.2788994,436.4667181,189.4668046,53.32519769,8.207664774,,4813,4821
Maldives,0,0,0.003654406,0.023657858,0.056258724,0.137576396,0.270154309,0.395840777,0.552820988,0.948263034,1.44813736,1.989343403,2.530934141,2.561871645,2.794168008,3.652574005,3.389624206,2.425926332,0.682232921,0.153327211,,23.93279474,24.01636572
Mali,0,0,0.800002294,0.593694827,0.881071183,1.588003024,4.212950427,6.585871286,11.69059097,23.885716,48.18499562,65.20681833,90.32407915,101.1315501,96.28329587,68.72954234,39.05278334,16.89619692,4.905967808,0.968009571,,579.6463708,581.9211391
