census_id,emis
0001,162.14980402400158
0002,83.70996495614251
0003,525.2725478724798
0004,95.16330645060935
0005,319.9443333875582
0006,48.9459813094246
0007,0.2871799502396172
0008,381.65383445269407
0009,0.4831046283009201
0010,474.07279648963856
0011,24.700482663184786
0012,1.2738331956260198
0013,114.28816887369565
0014,166.98759018369202
0015,422.5012294904892
0016,42.58109412492003
0017,1289.4069583399903
0018,1078.7171718878235
0019,232.51136725206993
0020,304.1990596602565
0021,2387.5576320716914
0022,1306.865287794124
0023,503.5261565840553
0024,168.01680518623073
0025,944.8983892159292
0026,15.26447978420617
0027,2.0205009786432004
0028,26.71572491987223
0029,5.892517344945112
0030,451.1904319906026
0031,1368.7941716248806
0032,1398.0962464792347
0033,2874.664275097572
0034,1325.7287331746363
0035,3919.9302305076394
0036,2065.16848351175
0037,993.6021036440428
0038,2330.777520886268
0039,322.86717682358454
0040,156.6701903694766
0041,91.09581167112972
0042,315.5291527853298
0043,185.18041095826828
0044,110.12686368661993
0045,189.85405243665565
0046,126.00450990035336
0047,33.9847188770932
0048,392.5259330248853
0049,109.55251536085014
0050,569.612424011655
0051,656.83395922574
0052,207.3901065226613
0053,258.1128036855035
0054,714.0983377907063
0055,2144.3728539368753
0056,62.31275145133469
0057,1587.8859946685486
0058,204.14105703846874
0059,377.8039655417424
0060,118.8813920664301
0061,97.45268290550145
0062,493.1185888313994
0063,0.41563090235828914
0064,859.1628662297584
0065,139.11623689519735
0066,29.02474828581474
0067,560.6815179624341
0068,273.0668037839846
0069,203.1019878650242
0070,104.39415023679193
0071,173.4686739658814
0072,227.30213731560426
0073,114.31342281548427
0074,238.7389242610687
0075,305.6350567197751
0076,116.32248074189752
0077,175.18785060853602
0078,104.39881913349795
0079,39.24697044962561
0080,34.959762463932364
0081,8.541251439441622
0082,92.99363604045965
0083,252.31966577481643
0084,751.7878761923106
0085,132.2275913242105
0086,4.467283576815529
0087,798.722087429448
0088,11.63289950096122
0089,447.59346022137373
0090,81.82330088484677
0091,338.0179465422993
0092,0.4933213609385707
0093,1.1219368911935699
0094,0.027248273922572744
0095,82.61895310050055
0096,0.04562654347964945
0097,328.732079791187
0098,1.7193218235416394
0099,1576.7490149223026
0100,1690.4231031817812
0101,2412.7291097087746
0102,1379.513039220264
0103,1042.7846261051327
0104,2571.9027792959587
0105,1612.2379376563501
0106,2630.2401225821422
0107,3907.855003266927
0108,1773.3855970788377
0109,2976.771090020441
0110,1975.4328176967288
0111,4891.00084355834
0112,4133.59347732681
0113,1149.67817837073
0114,914.0348787662634
0115,955.5953644086105
0116,2180.8847241333747
0117,1106.563811429043
0118,579.9476449183142
0119,445.08958591645757
0120,2229.505502543503
0121,307.3011071276328
0122,850.4820769583473
0123,1470.0713955223048
0124,292.3269895517559
0125,822.2319262270322
0126,1226.511950758902
0127,7385.133441390587
0128,4061.6500475449134
0129,240.7422182140201
0130,826.0487456131755
0131,266.13927580484614
0132,1565.8826062578541
0133,539.934498176087
0134,4742.529610500693
0135,3829.592508743001
0136,16.76580571519662
0137,0.7257241519811878
0138,0
0139,0
0140,0.19642633243093544
0141,325.4190266378769
0142,379.35063894927873
0143,340.0787558349015
0144,235.14119752065545
0145,345.14906670526483
0146,653.8311182972875
0147,784.3389842039225
0148,823.9016842621222
0149,88.46598779117072
0150,137.98914027891593
0151,110.33437915346009
0152,1301.562248939375
0153,305.88435401808715
0154,626.7933215737617
0155,199.78340384341314
0156,109.49020339231014
0157,375.4605484144643
0158,413.0045763447579
0159,319.3429695809778
0160,97.47620947805267
0161,52.329758642646524
0162,233.97427328333575
0163,0
0164,0
0165,0
0166,0.2387743406708015
0167,0
0168,0
0169,0.13017339343087675
0170,0.0531209468538492
0171,0
0172,9.646780927206059e-5
0173,0
0174,0
0175,4.6370703199725624e-4
0176,7.148788799213999e-5
0177,0
0178,7.427303470227614e-8
0179,0
0180,2.605909895827561
0181,0
0182,0
0183,0
0184,2.826167961841652
0185,0
0186,0
0187,0.19282065532246295
0188,0
0189,0.144815121074374
0190,0
0191,0
0192,0
0193,0
0194,0.6734334268124674
0195,4.15000019716136
0196,0.06815172541876051
0197,0.0022322992340943824
0198,0
0199,0
0200,7.707507329775428e-4
0201,9.818816656701175e-4
0202,0
0203,0.0012244011277900376
0204,0.31526325044406694
0205,0
0206,0.04224086523182999
0207,0
0208,0.08284479432899558
0209,0
0210,0
0211,0.00938781273452505
0212,0.007545559958171901
0213,5.738918124038148e-4
0214,0
0215,0
0216,0.009636595435641472
0217,0
0218,0
0219,0.05242180626469033
0220,3.579877477422244e-4
0221,0
0222,2.2125003607066423e-4
0223,0.02457975708981959
0224,0.03230826976808689
0225,0
0226,0.051082504252595015
0227,0.01002650453828602
0228,0
0229,0
0230,0.12071425467526162
0231,0
0232,0.002350776293449782
0233,0.18681659035609496
0234,0.0059760186359919
0235,0.0029410494087114634
0236,0
0237,0
0238,0
0239,0.01303160310803972
0240,0.002859069677348496
0241,0.012362937129648477
0242,0.010461468800185727
0243,0
0244,0
0245,0.009542063966016099
0246,0.01698607993694312
0247,0
0248,0.008567839720620852
0249,0.002149901228734199
0250,0.003817532903804619
0251,0.0010323752244600626
0252,0
0253,0
0254,0
0255,0.0010800935247810301
0256,0.0015549271813979186
0257,5.747443050111671e-4
0258,0.02349107890774755
0259,0
0260,6.226734759330687e-4
0261,0.010672364050879507
0262,0
0263,0.019137118299061222
0264,3.3671806514077527e-4
0265,0
0266,0
0267,0.0011751658801634932
0268,0.06409054960133259
0269,0.007749311751536068
0270,0.013515318704892509
0271,0
0272,0
0273,0.1641874501334238
0274,0
0275,0.008633677826453157
0276,8.56137670028123e-5
0277,0.017617239879267964
0278,0.0016515935426997528
0279,0.09893364817900888
0280,0.005855398038813228
0281,0.017310011371648962
0282,0.006792082127928009
0283,0.013333309270311903
0284,0.011695742667220753
0285,0.292767928662127
0286,0.0012763256801563993
0287,41.32787299728979
0288,0
0289,0.10260521247113605
0290,0
0291,0.8334753607982155
0292,0
0293,0.7754222279515438
0294,0
0295,0.0016580568915778953
0296,0.0363026908623729
0297,2.071171531781039
0298,0
