census_id,emis
0001,207.45732050578627
0002,107.94471586823335
0003,562.4307429238347
0004,122.04674510560032
0005,411.62005051815134
0006,62.4219278438143
0007,0.31761906951071583
0008,493.0910456872311
0009,0.6054853921784845
0010,608.948664329274
0011,30.05250455145675
0012,1.5995769014387282
0013,142.84278464138717
0014,202.81797482372525
0015,536.4691411274741
0016,54.65441691905136
0017,1669.3156769808027
0018,1356.562416808794
0019,300.51389884724483
0020,388.3695124884177
0021,3020.495294390546
0022,1670.5641774078451
0023,646.354223605608
0024,216.1711492527051
0025,1222.1485873456893
0026,17.376846751936824
0027,2.2545075795182465
0028,27.696206793987077
0029,5.703759627004331
0030,583.2145649804659
0031,1769.2047766447
0032,1802.951195483928
0033,3519.403715348986
0034,1719.0289384691791
0035,5063.254156190248
0036,2599.618763209594
0037,1286.5163594089256
0038,2984.0669175450525
0039,408.03681193720536
0040,180.86306390090084
0041,118.06522574857308
0042,398.4824300317648
0043,235.70286212950666
0044,142.01220516773364
0045,243.40104616792863
0046,151.01444434064516
0047,38.16766188613011
0048,471.3786140292946
0049,136.39942551558264
0050,735.9616824975918
0051,845.7162145916192
0052,267.41098951015636
0053,329.48107868917737
0054,917.2122223012901
0055,2767.183524136962
0056,77.77370630618084
0057,2057.777641109177
0058,263.24034469153827
0059,485.3427645252285
0060,153.94774440732127
0061,126.42451461687415
0062,637.4229248886568
0063,0.5383713564218772
0064,1110.0394742374237
0065,180.39181332042543
0066,37.63709458334465
0067,725.1950353286406
0068,286.7528532669257
0069,260.86357739439353
0070,132.2382862794941
0071,220.7918592131451
0072,293.28849838396275
0073,140.38761474749265
0074,309.2631107914259
0075,391.50112197856237
0076,147.55278267395568
0077,208.53412667395676
0078,133.7349725684332
0079,50.7787972477818
0080,43.92375158774137
0081,11.016151679525745
0082,118.39747163815152
0083,326.231444472614
0084,973.2570716620347
0085,171.46610918360903
0086,5.590946175643824
0087,1031.7665429203598
0088,14.873873262292772
0089,576.4887114452008
0090,104.36415004155994
0091,438.3108032951032
0092,0.6156388496734864
0093,1.282692309725869
0094,0.0353491113489903
0095,96.48503807585709
0096,0.05919119025721362
0097,410.53988844487986
0098,2.1091666507209856
0099,1875.9456642390548
0100,2142.810207070601
0101,2958.7745209059262
0102,1364.0816987093447
0103,1229.2969570809855
0104,3231.189183761337
0105,1995.1887432153267
0106,3350.2728202768644
0107,4587.58943874109
0108,2224.580820477254
0109,3400.290569013993
0110,2535.1667034121297
0111,6246.16086920616
0112,5149.982125446569
0113,1390.7181291322902
0114,1147.8225074171974
0115,1223.8009888400607
0116,2689.9760973649054
0117,1428.668415589212
0118,713.4852461839944
0119,571.2682525817584
0120,2813.549374344885
0121,395.8272408094369
0122,1078.3280642468346
0123,1633.8479136764927
0124,377.51132164900804
0125,1011.2904406134428
0126,1582.6572155539022
0127,8989.372084336506
0128,5187.516880123151
0129,310.2469661092921
0130,1067.6823778141454
0131,343.4944940786312
0132,2019.0375370700485
0133,693.9666036279871
0134,5846.7775804500825
0135,4681.574912840654
0136,21.361656189626494
0137,0.9414799502337554
0138,0
0139,0
0140,0.2543199271731462
0141,418.20173821560013
0142,481.3070683087156
0143,409.75094260428403
0144,304.082632473018
0145,446.90047289156274
0146,828.6183217856334
0147,933.0918604989266
0148,920.3695158282543
0149,113.27506850262456
0150,177.79785595621394
0151,143.01027631653784
0152,1396.7058235835862
0153,395.84670367195247
0154,803.1591559132108
0155,256.0828116625804
0156,141.3038304067037
0157,436.7377949295519
0158,495.23768283555825
0159,404.11162141909307
0160,116.27781762250837
0161,54.619349531312764
0162,281.11306629485097
0163,0
0164,0
0165,0
0166,0.30976128814012527
0167,0
0168,0
0169,0.16887358435733718
0170,0.06891365843202127
0171,0
0172,1.2514741952533015e-4
0173,0
0174,0
0175,6.01565856061345e-4
0176,9.274103829017577e-5
0177,0
0178,9.635420046796103e-8
0179,0
0180,3.3806397220338282
0181,0
0182,0
0183,0
0184,3.666380072702813
0185,0
0186,0
0187,0.24842832120442473
0188,0
0189,0.18643569676705926
0190,0
0191,0
0192,0
0193,0
0194,0.8736433587675917
0195,5.383784146180309
0196,0.08841304538766166
0197,0.002895955397243181
0198,0
0199,0
0200,9.998927652177753e-4
0201,0.0012737924311396122
0202,0
0203,0.0015884122400404786
0204,0.4089901548762314
0205,0
0206,0.054798955202967715
0207,0
0208,0.10747432379658058
0209,0
0210,0
0211,0.01217878351841557
0212,0.009788834493318714
0213,7.445082031033076e-4
0214,0
0215,0
0216,0.012501529213805151
0217,0
0218,0
0219,0.06800666046039354
0220,4.644164789321396e-4
0221,0
0222,2.8702706708015597e-4
0223,0.031887251498985414
0224,0.041913429925609494
0225,0
0226,0.06626918686897149
0227,0.013007355697844138
0228,0
0229,0
0230,0.15660226896939305
0231,0
0232,0.0030496556705606743
0233,0.24235664970963108
0234,0.007752671906592477
0235,0.003815415490819442
0236,0
0237,0
0238,0
0239,0.016905862986626323
0240,0.003709063254439645
0241,0.016038404899986283
