census_id,emis
0001,4832.6057408658735
0002,2489.443535361355
0003,14981.743142360192
0004,2834.312912445807
0005,9520.868463734172
0006,1460.0333153082831
0007,8.876892591190146
0008,11343.936838787658
0009,14.478621203592093
0010,14113.556245164775
0011,746.0510153108374
0012,38.15721589138554
0013,3427.7454971916686
0014,5045.924310178299
0015,12618.03701828361
0016,1267.9389379263303
0017,38303.33515902463
0018,32003.04996005727
0019,6910.2401912893265
0020,9071.435265965552
0021,71270.74541889604
0022,38958.28624740365
0023,14993.137081493212
0024,4999.752878728322
0025,28076.668533219796
0026,468.6768823787358
0027,62.328096819267074
0028,837.6168197479652
0029,187.3336111435327
0030,13408.971825125536
0031,40680.06710821562
0032,41577.26473904556
0033,86686.48149324408
0034,39365.14353124523
0035,116430.76858579903
0036,61820.85835554042
0037,29515.079663570967
0038,69105.40562338094
0039,9551.894209566735
0040,4554.809234864877
0041,2705.2829490505137
0042,9437.065994087836
0043,5526.785150839069
0044,3275.036362826879
0045,5635.387561131373
0046,3692.3508207279206
0047,977.7957600025144
0048,11445.996218824685
0049,3289.0618426421793
0050,16929.665575940726
0051,19523.957362080608
0052,6167.686567623495
0053,7697.431227994079
0054,21199.00114512808
0055,63659.367240722604
0056,1869.5798647678432
0057,47156.981442616685
0058,6070.941877570139
0059,11247.219040809292
0060,3531.2591119622384
0061,2893.2948275952563
0062,14654.965245645943
0063,12.345014788015229
0064,25536.898652715852
0065,4130.780036260894
0066,861.827407621833
0067,16660.069196813925
0068,7809.597289577437
0069,6046.660993753665
0070,3119.7564697009198
0071,5169.128177018465
0072,6758.566975141246
0073,3390.700953977954
0074,7090.85235203514
0075,9105.968906018199
0076,3441.507285022734
0077,5119.8405994375225
0078,3110.378288522535
0079,1166.0801748249457
0080,1047.0532372595367
0081,253.99392199277457
0082,2775.2253573584085
0083,7498.202889975554
0084,22332.966359529684
0085,3926.192032827802
0086,133.9353162738587
0087,23741.587886413414
0088,346.7596757829271
0089,13315.32945678146
0090,2440.6636388237475
0091,10036.748866796965
0092,14.801743789406027
0093,34.41258415552254
0094,0.8089791577360945
0095,2521.179539098158
0096,1.3546150783517603
0097,9861.450264946803
0098,51.81973275538025
0099,46717.99308059453
0100,49990.481878600214
0101,71022.30748821958
0102,38628.37583408943
0103,30441.844694829233
0104,76414.68136797515
0105,47660.175323192365
0106,78029.95266164422
0107,114828.18997061416
0108,52934.35801658878
0109,86143.93535409641
0110,58824.93308699023
0111,145841.4026444692
0112,123050.46392280326
0113,33677.33270493711
0114,27371.112033062065
0115,28296.90275283844
0116,64328.63717838095
0117,32896.86727389409
0118,17466.39730515786
0119,13193.180391344982
0120,66154.30220498587
0121,9141.611816672736
0122,25357.640965897783
0123,43246.28033967656
0124,8689.955883946597
0125,24765.024809013194
0126,36403.54831478258
0127,216382.79435104353
0128,120646.84453688023
0129,7160.639467719308
0130,24549.92530855256
0131,7912.742134258779
0132,46542.80449437778
0133,16071.645441433664
0134,142742.07269727922
0135,113099.17442276274
0136,500.24402640936626
0137,21.54616113376629
0138,0
0139,0
0140,5.83495240747617
0141,9686.731481501705
0142,11331.71443111347
0143,9941.192299278668
0144,6987.314953001942
0145,10252.689258059052
