census_id,geo_name,lon,lat,country,poll,emis,eff_height
1375,New (KZN436),29.59925971197213,-29.82995036987778,SA,BC,15.704738995825416,220
1376,Greater Giyani (LIM331),30.899690443403223,-23.363950859740118,SA,BC,73.20474405418267,220
1377,Greater Letaba (LIM332),30.27459722174666,-23.51164855271159,SA,BC,54.5875345869145,220
1378,Greater Tzaneen (LIM333),30.25340441091674,-23.835977770536683,SA,BC,110.2246013420503,220
1379,Ba-Phalaborwa (LIM334),31.191583756193857,-23.776931100454973,SA,BC,64.32278621335945,220
1380,Maruleng (LIM335),30.785641757876952,-24.291507940529854,SA,BC,26.92519199122352,220
1381,Musina (LIM341),30.05077110077547,-22.452444078436113,SA,BC,55.776063993422824,220
1382,Thulamela (LIM343),30.555384649799517,-22.785680862120937,SA,BC,122.26948467006778,220
1383,Makhado (LIM344),29.7486767332841,-22.99957537797423,SA,BC,117.81509152238958,220
1384,New (LIM345),30.973389530004273,-22.98859241312989,SA,BC,94.14815042366602,220
1385,Blouberg (LIM351),28.75025951576327,-22.96754705620071,SA,BC,36.29871049711532,220
1386,Molemole (LIM353),29.53603926457335,-23.498363807532403,SA,BC,37.65451921228697,220
1387,Polokwane (LIM354),29.382116648858307,-23.8911198474484,SA,BC,215.74060633941625,220
1388,Lepele-Nkumpi (LIM355),29.706098724754902,-24.26602472477329,SA,BC,73.47630656558698,220
1389,Thabazimbi (LIM361),27.18648986644449,-24.54368940298091,SA,BC,59.34141135533542,220
1390,Lephalale (LIM362),27.797673264901547,-23.67621029455612,SA,BC,46.76739621253114,220
1391,Bela-Bela (LIM366),28.27202559364255,-24.9540355998598,SA,BC,31.724225164664833,220
1392,Mogalakwena (LIM367),28.693646429401138,-23.846776659349114,SA,BC,101.83819488147346,220
1393,Modimolle/Mookgophong (LIM368),28.554318378198634,-24.50378204783512,SA,BC,41.17483401388457,220
1394,Ephraim Mogale (LIM471),29.336691696763047,-24.90184812517883,SA,BC,31.406923313927166,220
1395,Elias Motsoaledi (LIM472),29.56162199731176,-25.195958709787416,SA,BC,81.59798770164305,220
1396,Makhuduthamaga (LIM473),29.77376805671483,-24.72156702551684,SA,BC,72.41494195050277,220
1397,Greater Tubatse/Fetakgomo (LIM476),30.220512409351578,-24.60034155788023,SA,BC,145.40167401193625,220
1398,Mangaung (MAN),26.50052991738285,-29.331493385874897,SA,BC,250.80962968649365,220
1399,Chief Albert Luthuli (MP301),30.486023915525898,-26.055659215342654,SA,BC,61.255011043728345,220
1400,Msukaligwa (MP302),30.12962179212915,-26.468179957263942,SA,BC,124.17587616852771,220
1401,Mkhondo (MP303),30.704664805360647,-26.99281043647496,SA,BC,73.11967972541454,220
1402,Dr Pixley Ka Isaka Seme (MP304),29.955868602689744,-27.12849724731941,SA,BC,236.29832123607827,220
1403,Lekwa (MP305),29.35167338257744,-26.879837519268875,SA,BC,183.16148465510113,220
1404,Dipaleseng (MP306),28.641164057979545,-26.781729068806687,SA,BC,65.61206575502447,220
1405,Govan Mbeki (MP307),29.19601841151445,-26.46697143683172,SA,BC,118.21605639008763,220
1406,Victor Khanye (MP311),28.768849144433155,-26.132617697943477,SA,BC,115.38269898742291,220
1407,Emalahleni (MP312),29.162096257324418,-26.01795048880191,SA,BC,663.4444812137161,220
1408,Steve Tshwete (MP313),29.551938218276963,-25.836944103856947,SA,BC,364.86028453945943,220
1409,Emakhazeni (MP314),30.106821848663742,-25.596921237314394,SA,BC,16.61703295141108,220
1410,Thembisile (MP315),28.95192824101233,-25.470336038962238,SA,BC,141.2302251568012,220
1411,Dr JS Moroka (MP316),28.801472347773178,-25.103882758045668,SA,BC,64.90760491752341,220
1412,Thaba Chweu (MP321),30.57153056410513,-25.064888911517013,SA,BC,30.15246969909568,220
1413,Nkomazi (MP324),31.730184896139622,-25.502441880044394,SA,BC,134.03361257349619,220
1414,Bushbuckridge (MP325),31.524554777444788,-24.556740864902537,SA,BC,152.79334267128374,220
1415,Mbombela/Umjindi (MP326),31.096583710647025,-25.432684098533255,SA,BC,238.3377956240505,220
1416,Richtersveld (NC061),17.059551072172134,-28.768234043160607,SA,BC,5.979821564546001,220
1417,Nama Khoi (NC062),17.91494133561911,-29.45640456833637,SA,BC,23.90918183116085,220
1418,Kamiesberg (NC064),18.13015961792784,-30.375500419763604,SA,BC,4.53562408322917,220
1419,Hantam (NC065),19.96076903840225,-30.97326387632367,SA,BC,5.629675534864011,220
1420,Karoo Hoogland (NC066),21.045367164738153,-31.72866537697112,SA,BC,4.352244757974029,220
1421,Khâi-Ma (NC067),19.26135370838769,-29.537786385108184,SA,BC,9.842148090222688,220
1422,Ubuntu (NC071),23.13370561544698,-31.37353482138949,SA,BC,5.216995474051543,220
1423,Umsobomvu (NC072),25.04764999855825,-30.848177029851588,SA,BC,8.6916764939262,220
1424,Emthanjeni (NC073),23.85840547035036,-30.67860320584649,SA,BC,13.7412561304888,220
1425,Kareeberg (NC074),22.13482818835018,-30.54560022973702,SA,BC,3.4833769352668855,220
1426,Renosterberg (NC075),24.450629664298948,-30.255674893884255,SA,BC,3.061736594083461,220
1427,Thembelihle (NC076),23.765002948711334,-29.708430373289627,SA,BC,4.823977295281773,220
1428,Siyathemba (NC077),22.5520117599244,-29.633449473297446,SA,BC,13.402979307011408,220
1429,Siyancuma (NC078),23.368135189529266,-28.983648115956267,SA,BC,13.595717672888567,220
1430,Kai !Garib (NC082),20.415779221325927,-28.968415397154022,SA,BC,17.96764278698148,220
1431,!Kheis (NC084),21.603495266524188,-29.232655553883756,SA,BC,3.779192535063793,220
1432,Tsantsabane (NC085),22.553384843403045,-28.038581659653413,SA,BC,22.84694411407896,220
1433,Kgatelopele (NC086),23.63233217640869,-28.217463600827454,SA,BC,9.198622005849604,220
1434,//Khara Hais/Mier (NC087),20.833021354286817,-27.068953107729545,SA,BC,31.005886980047432,220
1435,Sol Plaatjie (NC091),24.514285167088513,-28.743361921797487,SA,BC,87.49673115373056,220
1436,Dikgatlong (NC092),24.192269532669194,-28.193349409504034,SA,BC,22.76837308443182,220
1437,Magareng (NC093),24.780465069795653,-28.167755341807677,SA,BC,10.3625972630521,220
1438,Phokwane (NC094),24.808908824292622,-27.795177260115924,SA,BC,11.482969817901152,220
1439,Joe Morolong (NC451),22.937720996816267,-26.838253106736673,SA,BC,39.801099226276925,220
1440,Ga-Segonyana (NC452),23.560536877064965,-27.622586314678973,SA,BC,29.53409297649015,220
1441,Gamagara (NC453),22.99607417546456,-27.643424226884566,SA,BC,25.493963582289418,220
1442,Nelson Mandela Bay (NMA),25.492325010511415,-33.804018235171306,SA,BC,360.96507231701366,220
1443,Moretele (NW371),28.03908368696291,-25.176894569186302,SA,BC,71.5098175051909,220
1444,Local Municipality of Madibeng (NW372),27.73365092436683,-25.441079324120807,SA,BC,171.83566131867968,220
1445,Rustenburg (NW373),27.331450416242784,-25.66090837141418,SA,BC,221.5201203300178,220
1446,Kgetlengrivier (NW374),26.864344191252787,-25.72345587170004,SA,BC,19.437350957184037,220
