census_id,emis,geo_name,lon,lat,country,code,poll
0001,7.747882637476048,ANGOLA_BENGO_AMBRIZ,13.500573856748415,-7.941839245075118,Angola,REF_TRF,NH3
0002,9.720475235559809,ANGOLA_BENGO_BULA ATUMBA,14.820908751789867,-8.634475645495783,Angola,REF_TRF,NH3
0003,293.1118910959892,ANGOLA_BENGO_DANDE,13.841710609854086,-8.53534736049627,Angola,REF_TRF,NH3
0004,17.815727984886887,ANGOLA_BENGO_DEMBOS,14.552452662474186,-8.506656679922113,Angola,REF_TRF,NH3
0005,35.972020463784254,ANGOLA_BENGO_NAMBUANGONGO,14.25926486683566,-8.047643790272277,Angola,REF_TRF,NH3
0006,3.6933067940915296,ANGOLA_BENGO_PANGO ALUQUÉM,14.467187741962098,-8.753291428515478,Angola,REF_TRF,NH3
0007,57.23854460383961,ANGOLA_BENGUELA_BAÍA FARTA,13.110895429150032,-13.169353899832894,Angola,REF_TRF,NH3
0008,82.34575715831302,ANGOLA_BENGUELA_BALOMBO,14.785534807000774,-12.362142938317604,Angola,REF_TRF,NH3
0009,298.3612985912005,ANGOLA_BENGUELA_BENGUELA,13.613234701433782,-12.750903810317325,Angola,REF_TRF,NH3
0010,108.13769513077789,ANGOLA_BENGUELA_BOCOIO,14.273806030010297,-12.337517465231237,Angola,REF_TRF,NH3
0011,59.85824624367435,ANGOLA_BENGUELA_CAIMBAMBO,13.925466200463916,-13.103370379840863,Angola,REF_TRF,NH3
0012,48.90273838352727,ANGOLA_BENGUELA_CATUMBELA,13.680172800346687,-12.477296385532492,Angola,REF_TRF,NH3
0013,55.507219721741635,ANGOLA_BENGUELA_CHONGOROI,13.804725364547245,-13.596741410412521,Angola,REF_TRF,NH3
0014,236.37782651757135,ANGOLA_BENGUELA_CUBAL,14.349577634106108,-13.16149142143734,Angola,REF_TRF,NH3
0015,204.48986728239132,ANGOLA_BENGUELA_GANDA,14.733920867955561,-13.122131963632688,Angola,REF_TRF,NH3
0016,203.34415116438765,ANGOLA_BENGUELA_LOBITO,13.886545783996153,-12.092395259332209,Angola,REF_TRF,NH3
0017,198.290417257582,ANGOLA_BIÉ_ANDULO,16.463299708517784,-11.274658946317146,Angola,REF_TRF,NH3
0018,114.00106318340463,ANGOLA_BIÉ_CAMACUPA,17.780227977541617,-12.451681506672221,Angola,REF_TRF,NH3
0019,101.90229431512512,ANGOLA_BIÉ_CATABOLA,17.254341809340623,-12.147939255129183,Angola,REF_TRF,NH3
0020,83.37243367448532,ANGOLA_BIÉ_CHINGUAR,16.57220235885333,-12.562961032395926,Angola,REF_TRF,NH3
0021,53.64412535681683,ANGOLA_BIÉ_CHITEMBO,17.2256685420672,-13.4761375683222,Angola,REF_TRF,NH3
0022,32.84973930077141,ANGOLA_BIÉ_CUEMBA,18.450876402365434,-11.812583973776919,Angola,REF_TRF,NH3
0023,392.78662489695614,ANGOLA_BIÉ_CUITO,17.0195337801636,-12.539053407735349,Angola,REF_TRF,NH3
0024,29.30862246566167,ANGOLA_BIÉ_CUNHINGA,16.806485043535446,-11.988245606222938,Angola,REF_TRF,NH3
0025,73.94150664790516,ANGOLA_BIÉ_NHAREA,17.157724905821997,-11.308602978499657,Angola,REF_TRF,NH3
0026,18.941116955299087,ANGOLA_CABINDA_BELIZE,12.84464336058737,-4.605790961567085,Angola,REF_TRF,NH3
0027,24.380115502839082,ANGOLA_CABINDA_BUCO ZAU,12.545868870473262,-4.802124175234638,Angola,REF_TRF,NH3
0028,298.94131771438026,ANGOLA_CABINDA_CABINDA,12.36403326270615,-5.461872414729606,Angola,REF_TRF,NH3
0029,28.09402945793849,ANGOLA_CABINDA_CACONGO,12.242228043574034,-5.043712430446504,Angola,REF_TRF,NH3
