census_id,emis,geo_name,lon,lat,country,code,poll
0001,1.7391335528829048,ANGOLA_BENGO_AMBRIZ,13.500573856748415,-7.941839245075118,Angola,REF_TRF,BC
0002,2.1819141079751523,ANGOLA_BENGO_BULA ATUMBA,14.820908751789867,-8.634475645495783,Angola,REF_TRF,BC
0003,65.79359540727003,ANGOLA_BENGO_DANDE,13.841710609854086,-8.53534736049627,Angola,REF_TRF,BC
0004,3.999028545125989,ANGOLA_BENGO_DEMBOS,14.552452662474186,-8.506656679922113,Angola,REF_TRF,BC
0005,8.074494045427878,ANGOLA_BENGO_NAMBUANGONGO,14.25926486683566,-8.047643790272277,Angola,REF_TRF,BC
0006,0.8290207968719167,ANGOLA_BENGO_PANGO ALUQUÉM,14.467187741962098,-8.753291428515478,Angola,REF_TRF,BC
0007,12.848115751915788,ANGOLA_BENGUELA_BAÍA FARTA,13.110895429150032,-13.169353899832894,Angola,REF_TRF,BC
0008,18.483863267975433,ANGOLA_BENGUELA_BALOMBO,14.785534807000774,-12.362142938317604,Angola,REF_TRF,BC
0009,66.97193301720277,ANGOLA_BENGUELA_BENGUELA,13.613234701433782,-12.750903810317325,Angola,REF_TRF,BC
0010,24.273277089192582,ANGOLA_BENGUELA_BOCOIO,14.273806030010297,-12.337517465231237,Angola,REF_TRF,BC
0011,13.436145500300308,ANGOLA_BENGUELA_CAIMBAMBO,13.925466200463916,-13.103370379840863,Angola,REF_TRF,BC
0012,10.979118524595288,ANGOLA_BENGUELA_CATUMBELA,13.680172800346687,-12.477296385532492,Angola,REF_TRF,BC
0013,12.45947774837911,ANGOLA_BENGUELA_CHONGOROI,13.804725364547245,-13.596741410412521,Angola,REF_TRF,BC
0014,53.05878610292679,ANGOLA_BENGUELA_CUBAL,14.349577634106108,-13.16149142143734,Angola,REF_TRF,BC
0015,45.90102830621422,ANGOLA_BENGUELA_GANDA,14.733920867955561,-13.122131963632688,Angola,REF_TRF,BC
0016,45.68507630606813,ANGOLA_BENGUELA_LOBITO,13.886545783996153,-12.092395259332209,Angola,REF_TRF,BC
0017,44.50942226024549,ANGOLA_BIÉ_ANDULO,16.463299708517784,-11.274658946317146,Angola,REF_TRF,BC
0018,25.58940969428313,ANGOLA_BIÉ_CAMACUPA,17.780227977541617,-12.451681506672221,Angola,REF_TRF,BC
0019,22.873657422190032,ANGOLA_BIÉ_CATABOLA,17.254341809340623,-12.147939255129183,Angola,REF_TRF,BC
0020,18.71427189218629,ANGOLA_BIÉ_CHINGUAR,16.57220235885333,-12.562961032395926,Angola,REF_TRF,BC
0021,12.041325042769527,ANGOLA_BIÉ_CHITEMBO,17.2256685420672,-13.4761375683222,Angola,REF_TRF,BC
0022,7.373647724478505,ANGOLA_BIÉ_CUEMBA,18.450876402365434,-11.812583973776919,Angola,REF_TRF,BC
0023,88.16719976677842,ANGOLA_BIÉ_CUITO,17.0195337801636,-12.539053407735349,Angola,REF_TRF,BC
0024,6.5788015796807455,ANGOLA_BIÉ_CUNHINGA,16.806485043535446,-11.988245606222938,Angola,REF_TRF,BC
0025,16.597348324670985,ANGOLA_BIÉ_NHAREA,17.157724905821997,-11.308602978499657,Angola,REF_TRF,BC
0026,4.251247473448548,ANGOLA_CABINDA_BELIZE,12.84464336058737,-4.605790961567085,Angola,REF_TRF,BC
0027,5.475413682365395,ANGOLA_CABINDA_BUCO ZAU,12.545868870473262,-4.802124175234638,Angola,REF_TRF,BC
0028,67.12545620147343,ANGOLA_CABINDA_CABINDA,12.36403326270615,-5.461872414729606,Angola,REF_TRF,BC
0029,6.304193394399801,ANGOLA_CABINDA_CACONGO,12.242228043574034,-5.043712430446504,Angola,REF_TRF,BC
0030,9.524380633672294,ANGOLA_KUANDO KUBANGO_CALAI,19.414268804995988,-17.367954683212766,Angola,REF_TRF,BC
0031,5.892405751016972,ANGOLA_KUANDO KUBANGO_CUANGAR,18.15299180710266,-17.054777832805367,Angola,REF_TRF,BC
0032,7.783661103397109,ANGOLA_KUANDO KUBANGO_CUCHI,16.962579756983985,-14.692891199511664,Angola,REF_TRF,BC
0033,6.855429018924117,ANGOLA_KUANDO KUBANGO_CUITO CUANAVALE,18.841355039845936,-14.950150376556852,Angola,REF_TRF,BC
0034,4.906821471294621,ANGOLA_KUANDO KUBANGO_DIRICO,20.825162039879295,-17.52729673830151,Angola,REF_TRF,BC
0035,4.922883257681009,ANGOLA_KUANDO KUBANGO_MAVINGA,20.292091111981065,-16.124977275218903,Angola,REF_TRF,BC
0036,59.54672079337344,ANGOLA_KUANDO KUBANGO_MENONGUE,17.745373647024998,-15.225709939331868,Angola,REF_TRF,BC
0037,0.6942372264899739,ANGOLA_KUANDO KUBANGO_NANCOVA,18.73240828489362,-16.388826303005242,Angola,REF_TRF,BC
0038,6.62930377213781,ANGOLA_KUANDO KUBANGO_RIVUNGO,21.95105197046031,-16.860900758284263,Angola,REF_TRF,BC
0039,8.279489385851347,ANGOLA_KWANZA NORTE_AMBACA,15.509119051943488,-8.223269097816729,Angola,REF_TRF,BC
0040,1.2600628186865037,ANGOLA_KWANZA NORTE_BANGA,15.153253461606287,-8.689616530469744,Angola,REF_TRF,BC
0041,1.2043561734342654,ANGOLA_KWANZA NORTE_BOLONGONGO,15.113302487330705,-8.382132376680488,Angola,REF_TRF,BC
