census_id,emis,geo_name,lon,lat,country,code,poll
0001,0.9707915294877669,ANGOLA_BENGO_AMBRIZ,13.500573856748415,-7.941839245075118,Angola,IND,NMVOC
0002,1.217953565629564,ANGOLA_BENGO_BULA ATUMBA,14.820908751789867,-8.634475645495783,Angola,IND,NMVOC
0003,36.72631198170523,ANGOLA_BENGO_DANDE,13.841710609854086,-8.53534736049627,Angola,IND,NMVOC
0004,2.2322735467214687,ANGOLA_BENGO_DEMBOS,14.552452662474186,-8.506656679922113,Angola,IND,NMVOC
0005,4.507217745703775,ANGOLA_BENGO_NAMBUANGONGO,14.25926486683566,-8.047643790272277,Angola,IND,NMVOC
0006,0.46276278852050334,ANGOLA_BENGO_PANGO ALUQUÉM,14.467187741962098,-8.753291428515478,Angola,IND,NMVOC
0007,7.171873936075465,ANGOLA_BENGUELA_BAÍA FARTA,13.110895429150032,-13.169353899832894,Angola,IND,NMVOC
0008,10.317751152627705,ANGOLA_BENGUELA_BALOMBO,14.785534807000774,-12.362142938317604,Angola,IND,NMVOC
0009,37.38401812408815,ANGOLA_BENGUELA_BENGUELA,13.613234701433782,-12.750903810317325,Angola,IND,NMVOC
0010,13.549428307867483,ANGOLA_BENGUELA_BOCOIO,14.273806030010297,-12.337517465231237,Angola,IND,NMVOC
0011,7.50012040057741,ANGOLA_BENGUELA_CAIMBAMBO,13.925466200463916,-13.103370379840863,Angola,IND,NMVOC
0012,6.127187442925964,ANGOLA_BENGUELA_CATUMBELA,13.680172800346687,-12.477296385532492,Angola,IND,NMVOC
0013,6.954936679425417,ANGOLA_BENGUELA_CHONGOROI,13.804725364547245,-13.596741410412521,Angola,IND,NMVOC
0014,29.617705756965265,ANGOLA_BENGUELA_CUBAL,14.349577634106108,-13.16149142143734,Angola,IND,NMVOC
0015,25.62215473202827,ANGOLA_BENGUELA_GANDA,14.733920867955561,-13.122131963632688,Angola,IND,NMVOC
0016,25.47427499545231,ANGOLA_BENGUELA_LOBITO,13.886545783996153,-12.092395259332209,Angola,IND,NMVOC
0017,24.84532745929311,ANGOLA_BIÉ_ANDULO,16.463299708517784,-11.274658946317146,Angola,IND,NMVOC
0018,14.28410395830138,ANGOLA_BIÉ_CAMACUPA,17.780227977541617,-12.451681506672221,Angola,IND,NMVOC
0019,12.768145404939148,ANGOLA_BIÉ_CATABOLA,17.254341809340623,-12.147939255129183,Angola,IND,NMVOC
0020,10.44639324963515,ANGOLA_BIÉ_CHINGUAR,16.57220235885333,-12.562961032395926,Angola,IND,NMVOC
0021,6.721499868072379,ANGOLA_BIÉ_CHITEMBO,17.2256685420672,-13.4761375683222,Angola,IND,NMVOC
0022,4.116007270734532,ANGOLA_BIÉ_CUEMBA,18.450876402365434,-11.812583973776919,Angola,IND,NMVOC
0023,49.21527579037103,ANGOLA_BIÉ_CUITO,17.0195337801636,-12.539053407735349,Angola,IND,NMVOC
0024,3.67230709977338,ANGOLA_BIÉ_CUNHINGA,16.806485043535446,-11.988245606222938,Angola,IND,NMVOC
0025,9.264716395884703,ANGOLA_BIÉ_NHAREA,17.157724905821997,-11.308602978499657,Angola,IND,NMVOC
0026,2.387705819472633,ANGOLA_CABINDA_BELIZE,12.84464336058737,-4.605790961567085,Angola,IND,NMVOC
