census_id,emis,geo_name,lon,lat,country,code,poll
0001,0.5845784111789158,ANGOLA_BENGO_AMBRIZ,13.500573856748415,-7.941839245075118,Angola,AWB,SO2
0002,0.27754963915260905,ANGOLA_BENGO_BULA ATUMBA,14.820908751789867,-8.634475645495783,Angola,AWB,SO2
0003,2.9995776581248474,ANGOLA_BENGO_DANDE,13.841710609854086,-8.53534736049627,Angola,AWB,SO2
0004,0.30811036700122285,ANGOLA_BENGO_DEMBOS,14.552452662474186,-8.506656679922113,Angola,AWB,SO2
0005,2.6960502545609346,ANGOLA_BENGO_NAMBUANGONGO,14.25926486683566,-8.047643790272277,Angola,AWB,SO2
0006,0.06756296864186205,ANGOLA_BENGO_PANGO ALUQUÉM,14.467187741962098,-8.753291428515478,Angola,AWB,SO2
0007,2.2529516963333833,ANGOLA_BENGUELA_BAÍA FARTA,13.110895429150032,-13.169353899832894,Angola,AWB,SO2
0008,7.580503698274055,ANGOLA_BENGUELA_BALOMBO,14.785534807000774,-12.362142938317604,Angola,AWB,SO2
0009,0.5915545994636019,ANGOLA_BENGUELA_BENGUELA,13.613234701433782,-12.750903810317325,Angola,AWB,SO2
0010,13.73666873206063,ANGOLA_BENGUELA_BOCOIO,14.273806030010297,-12.337517465231237,Angola,AWB,SO2
0011,2.626376953855269,ANGOLA_BENGUELA_CAIMBAMBO,13.925466200463916,-13.103370379840863,Angola,AWB,SO2
0012,0.4496319668921159,ANGOLA_BENGUELA_CATUMBELA,13.680172800346687,-12.477296385532492,Angola,AWB,SO2
0013,9.269589821291758,ANGOLA_BENGUELA_CHONGOROI,13.804725364547245,-13.596741410412521,Angola,AWB,SO2
0014,12.140189455466293,ANGOLA_BENGUELA_CUBAL,14.349577634106108,-13.16149142143734,Angola,AWB,SO2
0015,13.00156929698002,ANGOLA_BENGUELA_GANDA,14.733920867955561,-13.122131963632688,Angola,AWB,SO2
0016,1.8352701282372423,ANGOLA_BENGUELA_LOBITO,13.886545783996153,-12.092395259332209,Angola,AWB,SO2
0017,19.477533850295632,ANGOLA_BIÉ_ANDULO,16.463299708517784,-11.274658946317146,Angola,AWB,SO2
0018,12.917292140552162,ANGOLA_BIÉ_CAMACUPA,17.780227977541617,-12.451681506672221,Angola,AWB,SO2
0019,7.35167541221477,ANGOLA_BIÉ_CATABOLA,17.254341809340623,-12.147939255129183,Angola,AWB,SO2
0020,2.815894928547988,ANGOLA_BIÉ_CHINGUAR,16.57220235885333,-12.562961032395926,Angola,AWB,SO2
0021,18.271590297059067,ANGOLA_BIÉ_CHITEMBO,17.2256685420672,-13.4761375683222,Angola,AWB,SO2
0022,6.367336109859292,ANGOLA_BIÉ_CUEMBA,18.450876402365434,-11.812583973776919,Angola,AWB,SO2
0023,9.608547083111436,ANGOLA_BIÉ_CUITO,17.0195337801636,-12.539053407735349,Angola,AWB,SO2
0024,4.140580480483649,ANGOLA_BIÉ_CUNHINGA,16.806485043535446,-11.988245606222938,Angola,AWB,SO2
0025,11.038779677672096,ANGOLA_BIÉ_NHAREA,17.157724905821997,-11.308602978499657,Angola,AWB,SO2
0026,0.13986281108326157,ANGOLA_CABINDA_BELIZE,12.84464336058737,-4.605790961567085,Angola,AWB,SO2
0027,0.2905661541112879,ANGOLA_CABINDA_BUCO ZAU,12.545868870473262,-4.802124175234638,Angola,AWB,SO2
0028,2.518632377070796,ANGOLA_CABINDA_CABINDA,12.36403326270615,-5.461872414729606,Angola,AWB,SO2
0029,0.8400302841319103,ANGOLA_CABINDA_CACONGO,12.242228043574034,-5.043712430446504,Angola,AWB,SO2
0030,1.0593071172497401,ANGOLA_KUANDO KUBANGO_CALAI,19.414268804995988,-17.367954683212766,Angola,AWB,SO2
0031,5.626539058726193,ANGOLA_KUANDO KUBANGO_CUANGAR,18.15299180710266,-17.054777832805367,Angola,AWB,SO2
0032,9.160474261120415,ANGOLA_KUANDO KUBANGO_CUCHI,16.962579756983985,-14.692891199511664,Angola,AWB,SO2
0033,8.635115265235934,ANGOLA_KUANDO KUBANGO_CUITO CUANAVALE,18.841355039845936,-14.950150376556852,Angola,AWB,SO2
0034,0.9658405545915114,ANGOLA_KUANDO KUBANGO_DIRICO,20.825162039879295,-17.52729673830151,Angola,AWB,SO2
0035,13.295854897614179,ANGOLA_KUANDO KUBANGO_MAVINGA,20.292091111981065,-16.124977275218903,Angola,AWB,SO2
0036,8.564827219276143,ANGOLA_KUANDO KUBANGO_MENONGUE,17.745373647024998,-15.225709939331868,Angola,AWB,SO2
0037,3.666462747619082,ANGOLA_KUANDO KUBANGO_NANCOVA,18.73240828489362,-16.388826303005242,Angola,AWB,SO2
0038,5.031111429016564,ANGOLA_KUANDO KUBANGO_RIVUNGO,21.95105197046031,-16.860900758284263,Angola,AWB,SO2
0039,3.5759444644505898,ANGOLA_KWANZA NORTE_AMBACA,15.509119051943488,-8.223269097816729,Angola,AWB,SO2
0040,0.862639930969515,ANGOLA_KWANZA NORTE_BANGA,15.153253461606287,-8.689616530469744,Angola,AWB,SO2
0041,0.08583020069863194,ANGOLA_KWANZA NORTE_BOLONGONGO,15.113302487330705,-8.382132376680488,Angola,AWB,SO2
0042,2.2202747557056015,ANGOLA_KWANZA NORTE_CAMBAMBE,14.521816633134614,-9.433964278230446,Angola,AWB,SO2
0043,1.1835741425992292,ANGOLA_KWANZA NORTE_CAZENGO,14.779870946066733,-9.320031680889498,Angola,AWB,SO2
0044,0.387235593942194,ANGOLA_KWANZA NORTE_GOLUNGO ALTO,14.666387710001,-9.076507922069805,Angola,AWB,SO2
0045,1.542224834409162,ANGOLA_KWANZA NORTE_LUCALA,15.238258650636386,-9.139267281380702,Angola,AWB,SO2
0046,0.8070359424152914,ANGOLA_KWANZA NORTE_NGONGUEMBO,14.901663408090647,-8.902563767131948,Angola,AWB,SO2
0047,0.05908895561910506,ANGOLA_KWANZA NORTE_QUICULUNGO,15.319625776448795,-8.49002907643525,Angola,AWB,SO2
0048,3.0885286045114686,ANGOLA_KWANZA NORTE_SAMBA CAJÚ,15.494620704324683,-8.808515207926657,Angola,AWB,SO2
0049,1.475547404654225,ANGOLA_KWANZA SUL_AMBOIM,14.409446053756277,-10.888247311555114,Angola,AWB,SO2
0050,9.079682548570968,ANGOLA_KWANZA SUL_CASSONGUE,14.969245996228281,-11.823486279155278,Angola,AWB,SO2
0051,5.590667515393685,ANGOLA_KWANZA SUL_CELA,15.327509138494797,-11.286611386444985,Angola,AWB,SO2
0052,2.005638968846798,ANGOLA_KWANZA SUL_CONDA,14.457113187835018,-11.173469665594153,Angola,AWB,SO2
0053,2.063420039102119,ANGOLA_KWANZA SUL_EBO,14.756355439021709,-10.954311333786544,Angola,AWB,SO2
0054,4.18803555694315,ANGOLA_KWANZA SUL_LIBOLO,14.990540118658812,-10.063463539441377,Angola,AWB,SO2
0055,16.81605121608099,ANGOLA_KWANZA SUL_MUSSENDE,15.978658982493396,-10.268786589120642,Angola,AWB,SO2
0056,2.205161578781209,ANGOLA_KWANZA SUL_PORTO AMBOIM,13.942283729197893,-10.627805552833145,Angola,AWB,SO2
0057,8.677493380471082,ANGOLA_KWANZA SUL_QUIBALA,15.335713103750756,-10.699008506951671,Angola,AWB,SO2
0058,1.2990834771796094,ANGOLA_KWANZA SUL_QUILENDA,14.370237419617364,-10.524491857097443,Angola,AWB,SO2
0059,4.786944241772747,ANGOLA_KWANZA SUL_SELES,14.50091627350989,-11.457587720793851,Angola,AWB,SO2
0060,2.4005379052723552,ANGOLA_KWANZA SUL_SUMBE,14.04934311345206,-11.49811492361192,Angola,AWB,SO2
0061,10.896510698376227,ANGOLA_CUNENE_CAHAMA,14.247669093888437,-16.41710354139286,Angola,AWB,SO2
0062,4.045201855422553,ANGOLA_CUNENE_CUANHAMA,16.320547599774045,-16.48223334568777,Angola,AWB,SO2
0063,8.515093423464576,ANGOLA_CUNENE_CUROCA,13.788175609536145,-16.932294476395295,Angola,AWB,SO2
0064,2.752762919263274,ANGOLA_CUNENE_CUVELAI,16.136146428177735,-15.746368160393057,Angola,AWB,SO2
0065,1.9206660540699483,ANGOLA_CUNENE_NAMACUNDE,16.606272115792553,-17.074018548021083,Angola,AWB,SO2
0066,3.085968923012758,ANGOLA_CUNENE_OMBADJA,14.941895100531925,-16.768959146811532,Angola,AWB,SO2
0067,30.314202119395027,ANGOLA_HUAMBO_BAILUNDO,15.850466201739053,-11.950050465566608,Angola,AWB,SO2
0068,11.827981180436,ANGOLA_HUAMBO_CAÁLA,15.572188198073116,-13.27102876067493,Angola,AWB,SO2
0069,7.635532179492707,ANGOLA_HUAMBO_CACHIUNGO,16.319644201016246,-12.759421533499594,Angola,AWB,SO2
0070,5.886697012105992,ANGOLA_HUAMBO_ECUNHA,15.49134958273524,-12.53401934231182,Angola,AWB,SO2
0071,8.659429986499157,ANGOLA_HUAMBO_HUAMBO,15.79536569507517,-12.819324307871682,Angola,AWB,SO2
0072,10.654960222757808,ANGOLA_HUAMBO_LONDUIMBALI,15.292015045757923,-12.235996591708586,Angola,AWB,SO2
0073,8.483021771192607,ANGOLA_HUAMBO_LONGONJO,15.22279516795389,-13.084757821818668,Angola,AWB,SO2
0074,13.288425655703271,ANGOLA_HUAMBO_MUNGO,16.20588037491343,-11.755072951814116,Angola,AWB,SO2
0075,16.14378821525182,ANGOLA_HUAMBO_CHICALA CHOLOHANGA,16.092706109508978,-12.95985009260693,Angola,AWB,SO2
0076,2.895293943800993,ANGOLA_HUAMBO_CHINJENJE,14.940107561316543,-12.818781665594054,Angola,AWB,SO2
0077,3.854488942332523,ANGOLA_HUAMBO_UCUMA,15.15058241504692,-12.745033355569538,Angola,AWB,SO2
0078,13.304678341451806,ANGOLA_HUÍLA_CACONDA,15.158416365277283,-13.778376463063532,Angola,AWB,SO2
0079,1.4458902830499127,ANGOLA_HUÍLA_CACULA,14.291948368736596,-14.437668897988177,Angola,AWB,SO2
0080,4.910449063375068,ANGOLA_HUÍLA_CALUQUEMBE,14.553605248971426,-13.943434135545042,Angola,AWB,SO2
0081,2.799319414617578,ANGOLA_HUÍLA_CHIBIA,13.860963321337298,-15.220319449437994,Angola,AWB,SO2
0082,5.778514811775057,ANGOLA_HUÍLA_CHICOMBA,15.019421703365952,-14.30430435864405,Angola,AWB,SO2
0083,16.266610922063094,ANGOLA_HUÍLA_CHIPINDO,15.73591828652565,-13.88531948048917,Angola,AWB,SO2
0084,18.150446355478607,ANGOLA_HUÍLA_CUVANGO,16.318716983084595,-14.2140670585581,Angola,AWB,SO2
0085,14.829757569220009,ANGOLA_HUÍLA_GAMBOS,14.0555441801658,-15.836380299367216,Angola,AWB,SO2
0086,0.8781831992875132,ANGOLA_HUÍLA_HUMPATA,13.37340825793292,-15.07711619840059,Angola,AWB,SO2
0087,15.400594203842266,ANGOLA_HUÍLA_JAMBA,15.84246469273556,-14.813136321719922,Angola,AWB,SO2
0088,0.7897094375724327,ANGOLA_HUÍLA_LUBANGO,13.74650625251509,-14.782265363665282,Angola,AWB,SO2
0089,3.0805216101391206,ANGOLA_HUÍLA_MATALA,15.162569522619448,-15.264035381319765,Angola,AWB,SO2
0090,2.178187190846317,ANGOLA_HUÍLA_QUILENGUES,13.926712495367244,-14.10284606537322,Angola,AWB,SO2
0091,2.088635975217169,ANGOLA_HUÍLA_QUIPUNGO,14.584346812183863,-15.11197852346331,Angola,AWB,SO2
0092,0.561029286295444,ANGOLA_LUANDA_BELAS,13.174021473379,-9.08837444152561,Angola,AWB,SO2
0093,0.07137653851969974,ANGOLA_LUANDA_CACUACO,13.451339905381309,-8.81991357363531,Angola,AWB,SO2
0094,0.013087775176331915,ANGOLA_LUANDA_CAZENGA,13.300213504677842,-8.82313810517484,Angola,AWB,SO2
0095,0.7856355666958201,ANGOLA_LUANDA_ICOLO E BENGO,13.862681054977354,-9.152861347234415,Angola,AWB,SO2
0096,0.007175729063578742,ANGOLA_LUANDA_LUANDA,13.252264930379923,-8.85095461326464,Angola,AWB,SO2
0097,5.916054667165972,ANGOLA_LUANDA_QUISSAMA,13.850629524262196,-9.831116523016574,Angola,AWB,SO2
0098,0.22185381125558332,ANGOLA_LUANDA_VIANA,13.400581493461187,-9.003465052028048,Angola,AWB,SO2
0099,14.714882734307448,ANGOLA_LUNDA NORTE_CAMBULO,21.496387269915466,-7.900107950052335,Angola,AWB,SO2
0100,2.0826120512508575,ANGOLA_LUNDA NORTE_CAPENDA CAMULEMBA,18.86907773627034,-9.675389036317052,Angola,AWB,SO2
0101,12.051048211700051,ANGOLA_LUNDA NORTE_CAUNGULA,18.82247560938972,-8.340339422591542,Angola,AWB,SO2
0102,10.666791457732955,ANGOLA_LUNDA NORTE_CHITATO,20.86681232898085,-7.553523750605493,Angola,AWB,SO2
0103,7.026561341285306,ANGOLA_LUNDA NORTE_CUANGO,18.060888555716936,-8.601096909504287,Angola,AWB,SO2
0104,15.510367026747906,ANGOLA_LUNDA NORTE_CUILO,19.68851489115215,-8.128052490802382,Angola,AWB,SO2
0105,11.271892528530756,ANGOLA_LUNDA NORTE_LÓVUA,20.13536631533787,-7.292391189166928,Angola,AWB,SO2
0106,10.57392323266797,ANGOLA_LUNDA NORTE_LUBALO,19.297321892350976,-9.188561260843436,Angola,AWB,SO2
0107,16.080628566967604,ANGOLA_LUNDA NORTE_LUCAPA,20.47673092828323,-8.42331409755646,Angola,AWB,SO2
0108,9.789150153033365,ANGOLA_LUNDA NORTE_XÁ-MUTEBA,17.85122654394,-9.277995251698849,Angola,AWB,SO2
0109,4.263974208364527,ANGOLA_LUNDA SUL_CACOLO,19.178913301145815,-10.547328172202947,Angola,AWB,SO2
0110,10.691627464293685,ANGOLA_LUNDA SUL_DALA,20.352238837105524,-10.92405164265005,Angola,AWB,SO2
0111,40.34780794675084,ANGOLA_LUNDA SUL_MUCONDA,21.424847286291374,-10.154651759138405,Angola,AWB,SO2
0112,33.88649717141415,ANGOLA_LUNDA SUL_SAURIMO,20.688380679682755,-9.477233643283244,Angola,AWB,SO2
0113,4.383760002830806,ANGOLA_MALANJE_CACUSO,15.62849098111707,-9.490292469411429,Angola,AWB,SO2
0114,8.982791290992909,ANGOLA_MALANJE_CAHOMBO,16.66605389643875,-8.647102372057851,Angola,AWB,SO2
0115,8.35965160651581,ANGOLA_MALANJE_CALANDULA,16.005245178381916,-8.695990183498342,Angola,AWB,SO2
0116,10.887690270521775,ANGOLA_MALANJE_CAMBUNDI-CATEMBO,17.84709415122643,-10.125145503710968,Angola,AWB,SO2
0117,6.596954944622584,ANGOLA_MALANJE_CANGANDALA,16.683252748189343,-9.952367021939013,Angola,AWB,SO2
0118,4.339096723210772,ANGOLA_MALANJE_CUNDA-DIA-BAZE,17.352728983670623,-8.66125398022735,Angola,AWB,SO2
0119,3.5071595182646544,ANGOLA_MALANJE_KIWABA NZOJI,16.45736622164412,-9.037971690115318,Angola,AWB,SO2
0120,13.563464762032309,ANGOLA_MALANJE_LUQUEMBO,17.384986684590697,-10.792874181396483,Angola,AWB,SO2
0121,3.0000730266511786,ANGOLA_MALANJE_MALANJE,16.35498305019854,-9.482474776585153,Angola,AWB,SO2
0122,6.47722052004594,ANGOLA_MALANJE_MARIMBA,17.11151213033175,-8.168436018156713,Angola,AWB,SO2
0123,5.229734037033946,ANGOLA_MALANJE_MASSANGO,16.599614024908476,-7.763456075510212,Angola,AWB,SO2
0124,2.494470376941334,ANGOLA_MALANJE_MUCARI,16.919365558811112,-9.481804740501817,Angola,AWB,SO2
0125,2.115247961058332,ANGOLA_MALANJE_QUELA,17.28820754724371,-9.318539247011007,Angola,AWB,SO2
0126,2.1106563200663775,ANGOLA_MALANJE_QUIRIMA,18.2681837365498,-11.068909718662896,Angola,AWB,SO2
0127,32.49406493935349,ANGOLA_MOXICO_ALTO ZAMBEZE,22.90799374709926,-12.209683357686718,Angola,AWB,SO2
0128,16.304889683284657,ANGOLA_MOXICO_BUNDAS,21.31907325919521,-14.210473217747047,Angola,AWB,SO2
0129,1.3404624100165683,ANGOLA_MOXICO_CAMANONGUE,20.234534061632754,-11.408959591622152,Angola,AWB,SO2
0130,7.797788920042705,ANGOLA_MOXICO_CAMEIA,21.26339460023485,-11.838370789228382,Angola,AWB,SO2
0131,1.7668327837983704,ANGOLA_MOXICO_LÉUA,20.575562544579704,-11.74380358626066,Angola,AWB,SO2
0132,25.832278032568517,ANGOLA_MOXICO_LUACANO,22.046284955949286,-11.669871723573195,Angola,AWB,SO2
0133,3.360276033522492,ANGOLA_MOXICO_LUAU,21.997475474347006,-10.901812727972676,Angola,AWB,SO2
0134,9.363200125405255,ANGOLA_MOXICO_LUCHAZES,19.530239402686032,-13.751962349149917,Angola,AWB,SO2
0135,9.690628419994587,ANGOLA_MOXICO_LUENA,19.776770525882704,-12.327720581169427,Angola,AWB,SO2
0136,3.076340730746962,ANGOLA_NAMIBE_BIBALA,13.139576640553054,-14.685793467915335,Angola,AWB,SO2
0137,1.9781551411226357,ANGOLA_NAMIBE_CAMUCUIO,13.0324059676621,-14.003701587165244,Angola,AWB,SO2
0138,1.376940638764758,ANGOLA_NAMIBE_NAMIBE,12.457905307074512,-14.720315334187738,Angola,AWB,SO2
0139,2.382783244410482,ANGOLA_NAMIBE_TÔMBWA,12.359284305310362,-16.564898961646183,Angola,AWB,SO2
0140,12.018946770419344,ANGOLA_NAMIBE_VIREI,12.94168325673447,-15.813548331274848,Angola,AWB,SO2
0141,2.2094217966996292,ANGOLA_UÍGE_AMBUILA,14.468179065511844,-7.587449047134571,Angola,AWB,SO2
0142,1.8032984779128378,ANGOLA_UÍGE_BEMBE,14.277664721920273,-7.052417289665407,Angola,AWB,SO2
0143,0.4036902257009464,ANGOLA_UÍGE_BUENGAS,15.825059286515511,-6.668373974646913,Angola,AWB,SO2
0144,0.6681680207173513,ANGOLA_UÍGE_BUNGO,15.447113463583449,-7.392017748161813,Angola,AWB,SO2
0145,0.623039935578661,ANGOLA_UÍGE_CANGOLA,15.953541847191238,-7.839972087285049,Angola,AWB,SO2
0146,5.916797241587696,ANGOLA_UÍGE_DAMBA,15.216117046210005,-6.730711730495686,Angola,AWB,SO2
0147,7.696132512729941,ANGOLA_UÍGE_MAQUELA DO ZOMBO,15.504832114047753,-6.115762646049738,Angola,AWB,SO2
0148,11.198200664019488,ANGOLA_UÍGE_SANTA CRUZ,16.58039852859364,-7.043057290518152,Angola,AWB,SO2
0149,0.6170739469710071,ANGOLA_UÍGE_MUCABA,15.044844983137867,-7.104479137048426,Angola,AWB,SO2
0150,0.811783427331702,ANGOLA_UÍGE_NEGAGE,15.387803110685544,-7.82670187011252,Angola,AWB,SO2
0151,0.33151822892195065,ANGOLA_UÍGE_PURI,15.677588319493356,-7.6520448609471,Angola,AWB,SO2
0152,8.244163366463066,ANGOLA_UÍGE_QUIMBELE,16.358827373391733,-6.339946266586419,Angola,AWB,SO2
0153,0.47247598385916745,ANGOLA_UÍGE_QUITEXE,14.916309357718397,-8.05805649608166,Angola,AWB,SO2
0154,1.0705692224349626,ANGOLA_UÍGE_SANZA POMBO,16.05132046706061,-7.225080931426597,Angola,AWB,SO2
0155,1.5225495417475556,ANGOLA_UÍGE_SONGO,14.789371774574954,-7.15444085578491,Angola,AWB,SO2
0156,0.4469657905631599,ANGOLA_UÍGE_UÍGE,15.086269927234868,-7.569389383460002,Angola,AWB,SO2
0157,4.673413960176376,ANGOLA_ZAIRE_CUIMBA,14.656648047034412,-6.211094387740501,Angola,AWB,SO2
0158,3.467740765078875,ANGOLA_ZAIRE_MBANZA CONGO,14.17814621079705,-6.310144184559853,Angola,AWB,SO2
0159,0.5348209700626179,ANGOLA_ZAIRE_NZETO,13.396012085498478,-7.329332397443156,Angola,AWB,SO2
0160,0.6062875492407741,ANGOLA_ZAIRE_NÓQUI,13.505068524452918,-6.150797500748508,Angola,AWB,SO2
0161,6.3224854954963075,ANGOLA_ZAIRE_SOYO,12.72456320103429,-6.276748486180679,Angola,AWB,SO2
0162,1.1004661177572435,ANGOLA_ZAIRE_TOMBOCO,13.360813071321832,-6.70704141475642,Angola,AWB,SO2
0163,0.7478769301118292,BOTSWANA_CENTRAL_BOBONONG_BOBONONG,28.439270006020617,-21.904588768680572,Botswana,AWB,SO2
0164,0,BOTSWANA_CENTRAL_BOBONONG_DAMOCHOJENA,27.46425717187249,-21.89586472598768,Botswana,AWB,SO2
0165,0.011202837729420233,BOTSWANA_CENTRAL_BOBONONG_KOBOJANGO,28.763918196572497,-21.785636334108606,Botswana,AWB,SO2
0166,0.021817906405444305,BOTSWANA_CENTRAL_BOBONONG_LENTSWELEMORITI,29.09263730127421,-22.126071452194022,Botswana,AWB,SO2
0167,0.009991556691037934,BOTSWANA_CENTRAL_BOBONONG_LEPOKOLE,28.342120180879903,-21.78828871071267,Botswana,AWB,SO2
0168,0.16876049628918133,BOTSWANA_CENTRAL_BOBONONG_MABOLWE,28.93856360422732,-21.822911107503458,Botswana,AWB,SO2
0169,0.007830980372241227,BOTSWANA_CENTRAL_BOBONONG_MATHATHANE,28.765707084954567,-22.164921148469332,Botswana,AWB,SO2
0170,0.37998763233334837,BOTSWANA_CENTRAL_BOBONONG_MMADINARE,27.61927099292336,-21.939530032971234,Botswana,AWB,SO2
0171,0.43165396451899957,BOTSWANA_CENTRAL_BOBONONG_MOLALATAU,28.546028057555482,-22.244047061148887,Botswana,AWB,SO2
0172,0.01758597643951526,BOTSWANA_CENTRAL_BOBONONG_MOLETEMANE,28.24551458680093,-22.49838952314233,Botswana,AWB,SO2
0173,0,BOTSWANA_CENTRAL_BOBONONG_MOTLHABANENG,28.847671161031595,-22.0878861675696,Botswana,AWB,SO2
0174,0.0566155671941475,BOTSWANA_CENTRAL_BOBONONG_ROBELELA,28.01614217627893,-21.606755627584164,Botswana,AWB,SO2
0175,0.3322541343390434,BOTSWANA_CENTRAL_BOBONONG_SEFOPHE,28.010768080362112,-22.202415922887717,Botswana,AWB,SO2
0176,0,BOTSWANA_CENTRAL_BOBONONG_SEMOLALE,28.901373465716713,-21.94234612580183,Botswana,AWB,SO2
0177,0.40303803592250054,BOTSWANA_CENTRAL_BOBONONG_TOBANE,28.034740456942973,-21.715331266156507,Botswana,AWB,SO2
0178,0.46812243331570796,BOTSWANA_CENTRAL_BOBONONG_TSETSEBJWE,28.261512057832615,-22.323234206617617,Botswana,AWB,SO2
0179,0.004147557354587415,BOTSWANA_CENTRAL_BOBONONG_TSHOKWE,28.12020929554016,-21.7461736340543,Botswana,AWB,SO2
0180,1.720594295681175,BOTSWANA_CENTRAL_BOBONONG_TULI,28.659593038222404,-22.426510831132365,Botswana,AWB,SO2
0181,0.060871176447613605,BOTSWANA_CENTRAL_BOTETI_KEDIA,24.838048952453185,-21.403241698591675,Botswana,AWB,SO2
0182,0.07562086991013973,BOTSWANA_CENTRAL_BOTETI_KHWEE,25.42160849963441,-21.949084316434682,Botswana,AWB,SO2
0183,0.004076125428480219,BOTSWANA_CENTRAL_BOTETI_KUMAGA,24.694403521304178,-20.43709104783157,Botswana,AWB,SO2
0184,0.3173411651727778,BOTSWANA_CENTRAL_BOTETI_LETLHAKANE,25.324076768019342,-21.74281229869488,Botswana,AWB,SO2
0185,0.003903477483507244,BOTSWANA_CENTRAL_BOTETI_MAKALAMABEDI,24.027537186531372,-20.329731365780997,Botswana,AWB,SO2
0186,7.380477641083259e-4,BOTSWANA_CENTRAL_BOTETI_MMADIKOLA,24.505648562137157,-21.04540148259183,Botswana,AWB,SO2
0187,0.09369173575563687,BOTSWANA_CENTRAL_BOTETI_MMATSHUMO,25.608635534616877,-21.055357574481494,Botswana,AWB,SO2
0188,0.04247186046505304,BOTSWANA_CENTRAL_BOTETI_MOKOBOXANE,25.01278736428241,-21.374661912697718,Botswana,AWB,SO2
0189,0.1018590741628469,BOTSWANA_CENTRAL_BOTETI_MOPIPI,25.06130611972133,-20.957019464880865,Botswana,AWB,SO2
0190,0.007896214340733869,BOTSWANA_CENTRAL_BOTETI_MOREOMAOTO,24.225653269651804,-20.326805973885744,Botswana,AWB,SO2
0191,0.08971291378898066,BOTSWANA_CENTRAL_BOTETI_MOSU,26.096038009772478,-21.108931183794436,Botswana,AWB,SO2
0192,6.910725801552572e-5,BOTSWANA_CENTRAL_BOTETI_MOTOPI,24.143658950831586,-20.239487705166916,Botswana,AWB,SO2
0193,0.006164199511112645,BOTSWANA_CENTRAL_BOTETI_TOROMOJA,24.68875163244386,-21.028858930681245,Botswana,AWB,SO2
