GEOID10,SO4,Tot_HNO3,Tot_NH3,OC_secondary,OC_primary,PM
48417,2.148444729886208,0.9666114965195827,2.6727244550364815,49.25642050019439,0.4067020112904545,4.131208633825151
48419,4.522492430321384,3.0081688566806215,10.013569737095802,141.6339762408073,1.5263668424749377,11.193019051941523
48421,1.7208517576009255,0.8110505833472146,5.714719096949837,35.094543461600885,0.3733956590171234,3.566359628847284
48423,3.902367004794604,2.846913131530113,6.618344942915939,115.55470883781612,1.2924055147714797,13.09121070686731
48425,2.9535186584821536,2.0381956575014755,5.947051729260905,74.15341931682158,0.7042596582430884,8.07023543359171
48427,1.5480403935711475,0.8126020691431801,0.9181884541245477,35.752103815716104,0.28125089878353676,2.616571746873916
48429,2.3140297986697007,1.1230109262716201,2.8506390395326084,52.74483764464335,0.4355514324914438,4.354685455229374
48431,1.7258631010426162,0.818083288697984,1.425657253636864,42.34547285491949,0.26997978640523174,2.9041744912197833
48433,1.9328317645677136,0.7804142144860302,2.022565170035559,39.905494350802265,0.31302461465116943,3.3124375253683884
48435,1.701913497314914,0.7371105337637924,1.3114362426490962,40.419047066298845,0.2728507631770453,2.3929806458005687
48437,1.6957426247962932,0.744395624353547,6.228240444262709,34.27026808679126,0.3528345248798389,3.8484114927536437
48439,3.4325241360944254,3.498649377920145,7.265652487761185,115.22761102219357,1.3593390949897148,15.249774892147027
48441,2.026175857234372,0.925681816162498,4.630049353785679,51.60790723787359,0.4058399069577182,4.650091691493365
48443,1.398549560388612,0.4908788514426671,0.6333552310749749,35.76043608491872,0.18497807731161794,1.6853626920415687
48445,1.5394274558622465,0.6247175813907134,3.19633529506559,37.50149054074657,0.27285070746677204,3.379331141148354
