GEOID10,Longitude,H2SO4,NO3,NH4,OA_tot,SOA,SO4,PM,PM_25
01045,-85.6263053716873,4.146314842175516,0.9196577089175114,1.790133463835787,3.8448676864863955,2.594895143183306,4.061696171927037,4.575803914549309,14.026805072661428
01047,-87.02763163326036,4.09584468291066,0.37222852870777917,1.331037933291607,3.6143953441853016,2.459370115700536,4.012256015912484,4.133421216440031,12.391902477050614
01049,-85.81020157967077,5.372053740458964,2.069085890022947,2.574109851663082,3.8214870581247258,2.6906300027425365,5.262419990653679,4.96734338458349,17.67322286947102
01051,-86.22658377477897,4.442633707783638,0.48613410735457435,1.6030214305844597,4.313430418204307,2.954172703764674,4.351967713747237,4.9915102958753055,14.477472245362652
01053,-87.25520383553798,3.854034207250861,0.33360005071005455,1.2550743075156254,3.370107383584311,2.2751545967887132,3.775380447919211,3.9783732130227727,11.696236375288027
01055,-86.02433820450813,4.937006215659721,1.4032879260407056,2.221000292114599,3.99134822637465,2.8438240669013055,4.8362509867687065,5.053134056391184,16.458252557107517
01057,-87.77791438129759,4.495799677114904,0.6101566414718415,1.8286604994859765,3.7226030833466996,2.6980587197870554,4.404048663296233,4.174388582568171,13.807064120427949
01059,-87.7801204101957,4.9696809968662174,1.1688908676231544,2.1649525140705466,3.552538890794761,2.5681111786451103,4.868258935705683,4.2794189864637735,15.151054543668803
01061,-85.80271067402525,3.9327725024688776,1.1061953719626931,1.765845434768388,5.023661822726888,3.3170259812617275,3.8525118391531863,6.15320106710684,16.27504035756853
01063,-87.92774427529979,4.171604769420125,0.4198332711529161,1.4821980066598928,3.6408895646040578,2.620126902199961,4.08646997820747,3.7728422977771277,12.466605247210023
01065,-87.63266261940063,4.066139335609806,0.36414317478753716,1.335505074651277,3.670633745251166,2.6096056550973734,3.983156900189198,3.8551783156029664,12.230571555748961
01067,-85.25923707994012,4.398407758194218,0.5349180054517203,1.7710404012354064,3.5782950153568764,2.3998490896284195,4.308644334557601,4.364402417631225,13.46861767214099
01069,-85.38804496058155,4.182913572243973,0.6021249165492057,1.7113909555696754,3.75624638543269,2.5414230546392007,4.097547989136953,4.707869437450884,13.745721936452938
01071,-85.96314982939866,5.576443070578633,1.673318730154441,2.534291503213289,3.790415639843361,2.6976240220517713,5.462638109954579,4.863312362413485,17.34498968841162
01073,-86.81736812678298,4.499815888650807,0.7746023303149668,1.8778781392600727,4.556768658831803,3.240495501687244,4.407982911331403,6.318355022138693,16.711146882051786
01075,-88.09696048640431,4.48780986398138,0.5309519562305973,1.7632787983257943,3.64389280675078,2.6775419361453063,4.396221907573596,4.019705719902296,13.479288274585375
01077,-87.60225649561815,5.048557844658462,0.7514677605090823,2.0727403289690107,3.4516693685717623,2.4346012824784675,4.94552605191033,4.456448648898032,14.763815865513054
01079,-87.26751325478142,5.072946225129562,1.3390672607830143,2.252292729182096,3.7335155439866545,2.67383087802651,4.969416710330999,4.78886203055142,16.126999123672604
01081,-85.32870170284168,4.632631014085219,0.5189804542824866,1.6819802335952927,4.399957921709428,2.8692837207040736,4.538087524001847,5.325191811025164,15.028067233692235
01083,-86.94949335611291,5.24423500507134,1.0331364863280814,2.226396526201772,3.477264983666754,2.478743167414209,5.137209800886211,4.692206515961277,15.674717700976679
01085,-86.62595890968967,4.277259444311502,0.8885112512771227,1.8291930426195058,5.262802650482135,3.715211295167808,4.18996843524392,5.262458318835814,15.972633352211755
01087,-85.71858248315948,4.371854754951779,0.44221420682303003,1.5220778626401734,4.018829491505382,2.572017928802548,4.282633229340519,4.849844726284854,13.758009479502384
01089,-86.606318867139,5.386420625015436,1.226731211553141,2.3348328986527642,3.782458371792677,2.687351387646563,5.2764936734845085,5.027961450254317,16.66329757312222
01091,-87.81248344001241,3.9342173886657927,0.37913745435514273,1.3888445215066272,3.8519156476889966,2.643285894514361,3.853927237876695,3.98735216851605,12.332837427557973
01093,-87.8661505061131,4.748306591764162,0.8424790277819411,1.9888665763372206,3.489594642431267,2.5200217046602966,4.651402375605709,4.062136049871104,14.161809950414725
01095,-86.29900631962865,5.227822398901473,1.8506147116454708,2.4576997935633145,3.8959759175345474,2.7474952894389846,5.121132145862668,5.035698959520296,17.319331153069538
01097,-88.1703124544656,3.721058054292493,0.2962182136222403,1.034501852266679,3.171539147045501,2.139262535243033,3.6451180940008094,3.902020415700801,11.093061071125245
01099,-87.3989055065792,3.9448091483685768,0.35529980665049704,1.3504648029461532,4.032604896331755,2.72938514415183,3.8643028392181975,4.305155719214518,12.685114621331575
01101,-86.24427414311971,4.421726035537456,0.5465380893526348,1.7363337082359278,4.24881292742217,2.9388769840824787,4.331486728689753,4.803549161744428,14.447023978952926
01103,-86.93017848847987,5.132653391883452,1.3131415615203608,2.266699158197133,3.7238190148443477,2.6854805123976533,5.027905363477667,4.795307846485642,16.19328247048424
01105,-87.3516910670527,4.112370952745082,0.3393913353797474,1.2795391472330193,3.6222726299806904,2.5321212057490294,4.028445014933958,3.8803623342854716,12.14378497539235
01107,-88.05998114112694,4.302100655067587,0.7223271294150192,1.790071382224975,3.674791511548723,2.6280277214224395,4.2143026825151875,4.097206073558453,13.539732961688472
01109,-85.93664047583695,4.271709155679405,0.7416341747569399,1.784512429188228,3.6732202631413564,2.444886772272375,4.1845314178083965,4.285257219689295,13.527999751586243
01111,-85.41237553639466,4.673591025265958,0.9152859407105808,1.9825575325554778,3.918560035346796,2.6148179437241534,4.578211616587061,4.752588768382278,14.938841210638447
01113,-85.0679280033909,4.817985204805118,0.49521142431872084,1.6664036778466416,4.464400849060525,2.897509133247122,4.719658976135626,5.4260564691948865,15.303165909412488
01115,-86.36180761615897,4.725839608177788,1.0780940725540504,2.0490177665303104,3.969328762404529,2.763022146346419,4.629393901888445,5.291994360793432,15.907967954402
01117,-86.73531132813712,4.39666448129321,0.6780716131940202,1.7415814122466824,4.46988309235881,3.1377081965910794,4.306936634736205,6.164243035495528,16.118268738820518
01119,-88.19384417536868,4.112609156720214,0.4569945342194982,1.5887404956806173,3.6237366137221376,2.585509491088261,4.028678357603474,3.6945578105919554,12.438411488300545
01121,-86.1726618072549,4.511499327494695,0.7578335851515215,1.8773016693837137,4.0891547590586645,2.776973095398475,4.419427912647865,5.133815082827262,15.057422760255667
01123,-85.8480160296163,4.527273612408335,0.4843609560366028,1.5937560643034545,4.002423255288001,2.6132895089016905,4.434880273379593,4.810393662844792,14.029073804494875
01125,-87.51629951313177,4.252307340328532,0.5528310999200816,1.6713219763255087,3.9228791485615373,2.762305917069051,4.165525557872847,4.629291276420341,13.868057610063515
01127,-87.26319401717026,4.6583165941805245,1.5500535437999332,2.1612338856935502,6.3565070909906325,4.509830235291339,4.563248908585003,7.502281858567534,20.381716117532882
01129,-88.1936414186487,3.720141983560165,0.4635263979266389,1.5011549495142988,3.7180062344730387,2.55022035539602,3.6442207185895494,3.839083685294633,12.074127371691755
01131,-87.36027654348703,4.08414471783318,0.2874717380982628,1.2377239334823837,3.594767658009383,2.364436402395568,4.000794825632503,3.9806020871627505,11.954378878972145
01133,-87.40340814150453,4.907391958055249,1.5312579860163031,2.247274183296918,4.752270795391139,3.423434085193941,4.807241101768407,5.26042301678621,17.36978122934862
04001,-109.42731594665388,0.6801804106748301,0.0917825037360108,0.25442731142843894,1.2204237151142703,1.0037399407489338,0.6662991778039152,1.07115488548776,3.1012850520759736
04003,-110.04826229074746,0.528559643934342,0.3015654686373103,0.2817160322478056,1.7056334241639628,1.4831144857971656,0.5177727124254778,1.0512164269403064,3.64617205755693
04005,-111.60107730140815,0.5959824138897973,0.11923857181103147,0.25354996518707823,1.155002532528085,0.9252267939588937,0.5838195074838831,0.9370499392174374,2.831047684064238
04007,-111.02178636342472,0.8390510432538806,0.19226318179613328,0.36404117531781444,1.6026613856895167,1.3517209186113204,0.82192755257523,1.1164344448195178,3.8635107637986668
04009,-109.74940289770986,0.5785988513417328,0.11641666952184862,0.2463449047451101,1.8064269855928277,1.6311823633464648,0.5667907115184322,1.1438422808577255,3.7163850698128815
04011,-109.25271147871848,0.578682455567439,0.07852284522238202,0.23537418364035645,1.3939037750102206,1.2366627657502944,0.5668726095354505,1.0577209587499719,3.186963208930444
04012,-114.1710649890478,0.5515026388273296,0.14267838745286626,0.2440155637474417,1.4027884475187673,1.2399010223662488,0.5402474829328944,0.7595620823384803,2.9376596947323668
04013,-112.03297753619812,0.6822105934720374,1.2684617595292147,0.6188710645884007,2.6938826618617626,2.188129360443722,0.6682879282991387,2.366874327277832,7.124547105311207
04015,-114.2714317931644,0.5438627851881533,0.10944417332841369,0.22107314146276938,1.114101736909972,0.9157938400166091,0.5327635446741094,0.8228475894290656,2.613021529425011
04017,-110.20572935730874,0.6187171368522044,0.08038244206519894,0.233808882809459,1.0966789344854424,0.9013382720734038,0.6060902565082819,0.890993254165974,2.72523998796624
04019,-110.95898057312652,0.5176972098648,0.2636697000486512,0.2667237530125171,1.6470229277970163,1.4345237543575646,0.5071319606838857,1.0800054424675705,3.5626198597511034
04021,-111.54315150735644,1.0171565718039728,0.7442822672904946,0.5897313014757899,2.5071973243446144,2.123100050600146,0.9963982744202183,1.8587622903558896,6.333032481526292
04023,-110.94132980818308,0.5253477484276844,0.21372888443929464,0.2550352084663442,1.9511710446571011,1.748416610550711,0.5146263658067113,1.0369710316287508,3.779499483512785
04025,-112.27989777057948,0.5740034839027716,0.3723447671111973,0.31895851633560535,2.2808161322222245,1.8354470562634975,0.5622891270884293,1.826852092935841,4.927605916548913
04027,-114.5792543618375,0.5146241128212878,0.4096244498735478,0.3079688198476058,1.6218647195568912,1.457962751121972,0.5041215799065677,0.9189859377897422,3.6091660714541556
05001,-91.44105356806912,3.5624251676296246,1.230132530000067,1.665781230590757,2.9730026384652546,1.8771446426392733,3.4897226131882033,4.145741200071547,12.48122477093127
05003,-91.87800288210448,3.4686386957515487,0.9693530011157292,1.55561887144266,4.265367784133838,2.5712786364794895,3.3978501509402923,5.298128657792236,13.863017862581664
05005,-92.36799437095203,3.396907935072209,0.8286801812220739,1.488428299992908,3.1562838342254556,2.193417198913445,3.3275832833360415,3.8580106749766494,11.765444290177285
05007,-94.22521604631444,2.9128446089905675,1.2250847842553816,1.4256943263155757,2.835483921329247,1.8063665049569142,2.853398800643821,4.442423536632063,11.812413761150502
05009,-93.10058652869624,3.1764768915693913,1.08502952864816,1.4818776350425007,3.046381915164895,2.118693880508056,3.1116508325577708,3.8736378475714575,11.735715783339565
05011,-92.1136596150232,3.43423843624973,0.9418582346311947,1.5349996898615574,4.1822081624730405,2.6475509667977133,3.3641519375507554,4.885012321441473,13.443659648981669
05013,-92.4860713119555,3.3494368890478525,0.8747401347479605,1.4843622011274207,4.347737591164551,2.7912805005743992,3.2810810341693246,4.934773387645045,13.434593113142679
05015,-93.58964142797298,3.062838451366261,1.1139614254036272,1.4485324848356638,2.7476183925770563,1.8671816190848622,3.0003315441955207,3.8084694801902836,11.300983460880698
05017,-91.30869941028992,3.5955526892023304,1.2813789308134813,1.6928285115626371,5.5480190216321885,2.6713017385860685,3.522174062892079,8.168231102209962,17.40929297237448
05019,-93.12587284564484,3.1667077587415147,1.0227965509853745,1.4602213353273965,3.83208593332316,2.4891647421433074,3.1020810697876064,4.438074438131102,12.576964825328695
05021,-90.37649227966745,4.174561119879196,1.0937301066168716,1.851046795201206,2.610923179353929,1.6499332671390892,4.0893659949837025,4.2252427256681715,12.994514014504535
05023,-92.02702044373916,3.4205061436577338,1.0993674306494896,1.575683650478894,3.390702322880463,2.2129497357791226,3.350699895827984,4.201607787332666,12.510114747897907
05025,-92.18965209997408,3.3801518937340957,1.1368429198347076,1.5717396210340564,4.093396427215147,2.625806768003068,3.3111692020252366,4.797152119086704,13.511693321692633
05027,-93.23743156732291,3.249530619433035,1.0536373553083385,1.4995998415632723,4.257617026605244,2.796721133319243,3.1832136680160343,4.802334708885987,13.401823658509876
05029,-92.72857791672838,3.2200687590793966,1.1589614746234225,1.519355087475466,3.593249699247493,2.403470688627466,3.1543530701185927,4.2430859266799175,12.54494193648567
05031,-90.66680784403646,4.0732479474032175,1.1975786255088783,1.8439792814354252,2.6886641454978837,1.6973800168522875,3.9901204382725397,4.244811259908999,13.056997131108808
05033,-94.28418127056116,2.829849749291706,1.257235610899272,1.404540529632226,3.8855422213104545,2.527512009458387,2.7720977135918754,5.03020127501663,13.04933917429822
05035,-90.22876852416812,4.046477976930249,1.3037944875602334,1.8649822779072691,3.512254490835013,2.0919793385821492,3.963896793727591,5.378967508595318,14.686201589575218
05037,-90.77926052896817,3.9172530151422156,1.3700378499075736,1.836743827688345,2.7857007875146467,1.7530061192099384,3.8373090760576805,4.313704224752846,13.190745036700918
05039,-92.53024115612168,3.298480354245745,0.8780170637834525,1.466594840551434,3.9731821171111488,2.481654312367062,3.231164428648893,4.742833586366881,12.867580157314574
05041,-91.37459417617514,3.578940104016285,1.2156220798761388,1.6676352305901674,4.416654443915544,2.3311263354651284,3.5059005100567693,6.270833676188308,15.064157426136028
05043,-91.77308671187964,3.503061801483978,1.035461136478642,1.587456778416814,4.28297833352224,2.6222541961273045,3.4315707443108354,5.278056438729234,14.026290351235971
05045,-92.40200428769704,3.2944745389742436,1.1182219637726927,1.534860223022637,3.4025909797080853,2.2976806380418098,3.227240364709463,4.173232508973781,12.418469872785163
05047,-93.85576276690269,2.9628740825098006,1.1946965334478858,1.4352501048656923,3.8858868907081625,2.572814563617572,2.9024072644993963,4.642304725962137,12.807940010403087
05049,-91.79020372014708,3.5339577184229403,0.7175711948540067,1.506515670711401,2.9412454785087996,2.0800169785349243,3.4618361323326763,3.5347464353670626,11.372807997890334
05051,-93.09062517549016,3.11982540328958,1.160851769062407,1.4830797927531976,3.857169498530966,2.5831060424303494,3.0561554970999967,4.436235444648655,12.783098452184188
05053,-92.41434745967328,3.3382834595866786,0.9557620241528544,1.5037875069787856,4.3559382730181975,2.712799865565672,3.270155225717563,5.300139723681304,13.810772579965295
05055,-90.5355517039622,4.155892335631998,1.1418287106222573,1.8581529852976104,2.941209338602416,1.7806676896662779,4.071078206333386,4.643109375799359,13.579651097017502
05057,-93.62342708862182,3.040535981562188,1.1436766947991563,1.4489667545214804,3.792176039805228,2.496618538143404,2.978484226836429,4.389706739576922,12.51950470860315
05059,-92.8877414555254,3.211842608556331,1.0258768605502577,1.4776957676610247,3.9742500515115635,2.596877162997572,3.1462948002184463,4.655119299167364,12.96741169893255
05061,-93.9329487235891,2.85874650946691,1.0373709038069638,1.3513239768672856,3.30038154717242,2.191763236066727,2.800404743967585,3.8555366604759826,11.29474128668387
05063,-91.60124657144426,3.5707410769390058,1.0853702145221895,1.6268082854089865,2.98264750104424,1.9739488578878368,3.497868810062699,3.9238978781528466,12.180766312910865
05065,-91.90525980139908,3.481403715445461,0.8380908682802789,1.5221997012048518,3.093437198792085,2.175586436127548,3.410354660028206,3.6661626412298407,11.68344336228798
05067,-91.23627359374424,3.7506535065372426,1.0272055848848134,1.6760120602909705,2.676917731718258,1.709915277732529,3.674109557424238,3.896787431604798,12.060573861050353
05069,-92.05032541642336,3.401570418760915,1.153086557349506,1.5843235453981057,3.5380105923301186,2.2308533754282487,3.332150614296406,4.630654524631918,13.000488421568694
05071,-93.46799983141054,3.0498671096229777,1.1200547307489912,1.4455365262869826,4.056241279979345,2.6194534179690034,2.9876249237123043,4.809682885703552,13.044594670331506
05073,-93.5854414602635,3.082243745774028,1.2464890348963997,1.4941367179270706,5.810024597267457,3.4340443531972844,3.0193408121868033,7.01906501309948,16.275978864894263
05075,-91.06894227417304,3.847047451150376,0.9662747179079113,1.69373247421942,2.74726472713463,1.8177903526784038,3.7685362786779195,3.8966493027158666,12.221494298671978
05077,-90.78991237723062,3.8918067245677523,1.5253850303127416,1.872497005053802,3.1557533239659668,1.9916553598267128,3.8123820975357576,4.750530505951859,14.031874625712868
05079,-91.74169346603398,3.5076280364586157,1.2128167286101312,1.6406245040559415,3.8864739812934936,2.313875114500204,3.436043790816603,5.151335988143131,13.826280371768023
05081,-94.16955625216352,2.7675864146519626,1.0706126302276833,1.3274874188980932,3.6878545280541166,2.405866210054097,2.7111050592509023,4.486747241634654,12.058299915466488
05083,-93.74658150827216,2.981179868763563,1.1870414582958466,1.4397522382347177,3.7761499006852635,2.555508806190806,2.920339463278592,4.363742399520182,12.527224771005116
05085,-91.95354777231522,3.461601791575932,1.175448037788933,1.6128679291404144,3.188818291921068,2.1286083772032596,3.390956857053974,4.22648798661416,12.6050141223227
05087,-93.74366921829834,3.006135885935008,1.1550639743479685,1.43963596908439,2.977644144707085,1.9813084145336564,2.944786173977151,3.9391995278901746,11.521343771791198
05089,-92.6808419988904,3.304076486674123,1.0564983224636437,1.5204677022848108,3.5282199535506997,2.46394818173814,3.2366463542930184,4.151510643111322,12.49650133627204
05091,-93.96716895801131,2.904643582557087,1.2453493466723604,1.4285649644169622,5.384519379627564,3.0323341153141943,2.8453651420967385,7.185866625810206,15.79675863477081
05093,-89.99832950769778,4.132401223684181,1.3792866946269193,1.9184630119461783,3.1320203326353924,1.9728471224128838,4.048066504833484,5.308249252074,14.711247304744163
05095,-91.23094357851456,3.661521278056823,1.2192198618275778,1.699015689415187,2.8825805034566354,1.854076795564199,3.5867963540148473,4.103260496599662,12.53709412146345
05097,-93.62242841483432,2.990089826772795,1.1379766147199517,1.4287806520281225,3.7580665627361824,2.5535463536962175,2.9290675854100847,4.1150888930333265,12.225482340250412
05099,-93.33453589496372,3.1437398433011556,1.1833697007193253,1.4984021531134082,4.247080535781209,2.736958659226537,3.0795818873154177,4.832993177432044,13.39546353379247
05101,-93.21210879337708,3.1143592616335867,1.061811695846253,1.4523182527055554,3.1985707032911836,2.1450867896633796,3.0508009093553503,3.8738310985668365,11.64740709841561
05103,-92.85551830629612,3.2616694640852746,0.8652589469582305,1.4493685033365127,4.135131981365359,2.704764145894779,3.195104781144759,4.647831156225941,12.928892216500738
05105,-92.80478839420876,3.169957410183061,1.196905382638913,1.5119628101553053,4.052842811006645,2.7598173371923163,3.1052644018119784,4.487448064296227,13.126091004465824
05107,-90.73656961086432,3.852918174346287,1.2181322070264529,1.7690089826095416,2.907843652537009,1.8585459264563329,3.7742871911963625,4.301018110956203,12.999623401394818
05109,-93.6259473383954,2.969481409920862,1.0708666898778745,1.4017266866175007,3.7426668417627527,2.407801697225742,2.9088797484939057,4.335011722054189,12.184888205696168
05111,-90.5636346177902,4.086484290938894,1.3922150632097796,1.9053489645947437,2.763551911551726,1.725778453037744,4.003086652348304,4.430843010108562,13.540669781889724
05113,-94.24831763019488,2.7192497704159337,1.0289990060466543,1.2976497258450728,3.2110075873993713,2.2377980371097785,2.6637548771421393,3.556276651629558,10.839973191046997
05115,-93.08556578388765,3.1139337700863763,1.1105801127238577,1.4663205223300984,3.41122956272402,2.2388114880769825,3.0503841013091035,4.123714169263597,12.053360062480913
05117,-91.54816656244422,3.583528360772363,1.2380190040882884,1.675823045499614,3.013974955798279,1.96325159336925,3.510395128919866,4.190836608164989,12.651458611894505
05119,-92.31146664535612,3.345835158631708,1.0886412669134788,1.5451394451779705,3.6338280542024033,2.4859415790125023,3.2775528084555505,4.4991447368500666,12.964702186585725
05121,-91.0058139148614,3.8956204306201863,0.8438371538119743,1.6760292199586204,2.713451802806944,1.8442474533007294,3.8161179728524273,3.7140660328843484,11.97380029057586
05123,-90.76957592774107,3.9157971285037907,1.461416283489407,1.8627382348413062,2.871974929648437,1.8092797417403816,3.835882901391469,4.339949801338464,13.389181189913348
05125,-92.55753543049764,3.299077292679699,1.0119122411590973,1.5056869174894234,3.770858710563338,2.502493832304671,3.2317491846658277,4.6471732177381275,12.966343501371018
05127,-94.08617953993736,2.855623146982447,1.2092967965125683,1.4000905880699461,3.844380664863314,2.573847220672021,2.797345123574642,4.49642156976926,12.535279322006243
05129,-92.64676387604264,3.2675762550898266,0.8972483552149455,1.4608255924884226,3.205466258879313,2.18667270318037,3.2008910253941156,3.7771222026416673,11.589445108615232
05131,-94.3490791859118,2.8649293946471186,1.3247434619358762,1.437025983493623,4.489656952758008,2.999543782978663,2.8064614478175853,5.519011584414965,14.145254207470245
05133,-94.29477269911132,2.721882378686083,1.0113932544086808,1.2935054591843729,3.4775581716272526,2.3615046923971788,2.6663337587128977,3.9340495556577304,11.322335340334046
05135,-91.48800249084252,3.6536112545136565,0.813813583620247,1.5784113695820603,2.839157029784144,1.9711908503345945,3.5790477595235823,3.5548805748596433,11.571907632910202
05137,-92.12354303975528,3.3877163964703585,0.8862946950789672,1.501778610770431,3.070666799293692,2.1132593784585882,3.318579327154637,3.6348741220561425,11.523923202834489
05139,-92.6427328268542,3.3948770534546586,0.9418232790896132,1.5205302580027773,4.212998068727414,2.787177880253167,3.3255938482821144,4.685141599019134,13.329550069819348
05141,-92.44852747609262,3.2826904412646005,0.9251949187268039,1.4744912609507357,3.2061245498371287,2.101930972651717,3.2156967587898126,3.9225925920456493,11.706900185639507
05143,-94.17287275837931,2.885054490357662,1.1996517510145341,1.408101927463453,2.9780736093467106,1.9307189280470927,2.826175827289138,4.335240664766302,11.758767761649043
05145,-91.76037861797072,3.523556512988368,1.0589226934105698,1.6017968677034697,2.94007031379675,1.954602614341594,3.4516471963967685,3.906619098851376,12.045497787295378
05147,-91.24452620343618,3.7068513490200385,1.1058763829006346,1.6827613809166302,2.6953357956126665,1.7221756982779337,3.6312013214890175,3.9555578402659872,12.173222651381224
05149,-93.33154708388646,3.0948491698414546,1.1668082452904942,1.4756341494039762,3.683935392267467,2.4962898185308617,3.031688982701833,4.189918581123648,12.423499964190434
06001,-122.09983790207907,1.7724934547581768,3.114528872809273,1.555338104452898,4.070301531711386,2.62025522512229,1.7363201189467854,5.422525938270791,14.485141595413427
06003,-119.82065303166894,0.7328548854100272,0.4138756913407489,0.38936945749839724,1.9034671942200696,1.3509971698865622,0.7178986632588021,1.9805178601637174,4.867615064299454
06005,-120.7578409653854,1.0076061158710592,2.161473999330675,0.9976657316398148,7.386321373585393,4.010189171760707,0.9870427257512415,8.833068873437135,17.010003892039393
06007,-121.69387123344195,0.8145971463586271,0.8531851978989957,0.546938696472397,2.3898785458657583,1.532456056513957,0.7979727148002879,2.7039564388711366,6.451133536115114
06009,-120.61556551255366,0.8068258421244514,1.3204102041502215,0.6797299012084869,3.472239877108363,2.126962297057972,0.7903600086117075,3.8198782162014546,8.753806460742586
06011,-122.13012211301682,1.035269507630074,1.989909261189761,0.9580186763938552,3.16678438591149,1.9822349180344132,1.0141415584947664,3.975084136560989,9.940516499809092
06013,-122.03786440429352,1.8940253721196825,4.56153539952092,2.020081151304482,4.903687004073752,3.1342396509605512,1.8553717930968316,6.593729768032502,18.20361134193814
06015,-124.13988898452398,0.47223254477473303,0.1118452019516508,0.20594436737654973,1.3893920554644872,0.8371266743476817,0.4625951459017793,1.4826916014421714,3.1098403898927867
06017,-120.73571695449148,1.0727531811613364,2.5333430172726032,1.1295592795952887,4.671796553204799,2.7236114947074834,1.0508602590968192,5.757553211017493,13.216820183754205
06019,-119.75802680626904,0.7011012749294278,1.6024079867462107,0.7227626290755099,3.0361503796722706,1.8540130053592918,0.6867930856451537,3.6211062752536196,8.50139117136406
06021,-122.19288571474291,0.776591598186574,1.0908576623565598,0.6019791579245235,2.642599040801491,1.6759092850818882,0.7607427900603174,3.040896570447076,7.186234273996622
06023,-124.0683027190255,0.5703791074203192,0.2473901718827159,0.2813499721796023,1.934205975475866,1.042939873374366,0.5587387174729658,2.271538308419974,4.413597433276978
06025,-115.52835178085896,0.6107634693502152,0.6944331728673138,0.4259717216141577,2.1708900349385973,1.8797311221936932,0.5982989087512313,1.682044847407439,5.292944333432819
06027,-118.10808796404328,0.5206600397076473,0.13053382545815104,0.22915978879783527,1.0116184185852761,0.7947912215180344,0.5100343246115728,0.8158448586055164,2.4909897340871843
06029,-118.92022842585816,0.6580771019628392,1.1094097608825835,0.5638293136566713,1.6620777253813168,1.267059023243821,0.6446469570248221,1.7011542368271195,5.299529436573034
06031,-119.70349104637336,0.6294289849210322,1.4485900092944648,0.6517772005824852,2.614776564048535,1.7768147782669332,0.6165834954328479,2.9731765030632755,7.479787476128191
